"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PC","[M+H]+","MH-PC","PC Head","RT_min","RT_max","Comment","RT at Max Intensity","PC","[M+H]+","MH-PC","PC Head","RT_min","RT_max","Comment","Number of Scans","PC","[M+H]+","MH-PC","PC Head","RT_min","RT_max","Comment","Max Intensity","PC","[M+H]+","MH-PC","PC Head","RT_min","RT_max","Comment","Average m/z","PC","[M+H]+","MH-PC","PC Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PC","[M+H]+","MH-PC","PC Head","RT_min","RT_max","Comment"
"","PC(36:5)+H",1,1,1,"5.00485151515152","5.30485151515152","125","","PC(36:5)+H",5.199954,5.199954,5.199954,"5.00485151515152","5.30485151515152","125","","PC(36:5)+H",2,2,2,"5.00485151515152","5.30485151515152","125","","PC(36:5)+H",2002326,11692.02,22422200,"5.00485151515152","5.30485151515152","125","","PC(36:5)+H",780.5555,597.48975,184.0737,"5.00485151515152","5.30485151515152","125","","PC(36:5)+H","780.55384","597.4878","184.07332","5.00485151515152","5.30485151515152","125"
"","PC(36:5)+H",1,1,1,"4.58952361111111","4.88952361111111","545","","PC(36:5)+H",4.786699,4.786699,4.786699,"4.58952361111111","4.88952361111111","545","","PC(36:5)+H",1,1,1,"4.58952361111111","4.88952361111111","545","","PC(36:5)+H",263594.2,1474.047,2180410,"4.58952361111111","4.88952361111111","545","","PC(36:5)+H",780.5553,597.4891,184.0737,"4.58952361111111","4.88952361111111","545","","PC(36:5)+H","780.55384","597.4878","184.07332","4.58952361111111","4.88952361111111","545"
"","PC(36:5)+H",1,1,1,"6.47969027777778","6.77969027777778","601","","PC(36:5)+H",6.484857,6.484857,6.484857,"6.47969027777778","6.77969027777778","601","","PC(36:5)+H",2,2,2,"6.47969027777778","6.77969027777778","601","","PC(36:5)+H",754364.4,519956.8,438258.9,"6.47969027777778","6.77969027777778","601","","PC(36:5)+H",780.5527,597.4864,184.07365,"6.47969027777778","6.77969027777778","601","","PC(36:5)+H","780.55384","597.4878","184.07332","6.47969027777778","6.77969027777778","601"
"","PC(36:5)+H",1,1,1,"5.02155","5.32155","12641","","PC(36:5)+H",5.199954,5.199954,5.199954,"5.02155","5.32155","12641","","PC(36:5)+H",2,2,2,"5.02155","5.32155","12641","","PC(36:5)+H",2002326,11692.02,22422200,"5.02155","5.32155","12641","","PC(36:5)+H",780.5555,597.48975,184.0737,"5.02155","5.32155","12641","","PC(36:5)+H","780.55384","597.4878","184.07332","5.02155","5.32155","12641"
"","PC(36:5)+H",0,0,0,"8.28612361111111","8.58612361111111","13761","","PC(36:5)+H",0,0,0,"8.28612361111111","8.58612361111111","13761","","PC(36:5)+H",0,0,0,"8.28612361111111","8.58612361111111","13761","","PC(36:5)+H",0,0,0,"8.28612361111111","8.58612361111111","13761","","PC(36:5)+H",0,0,0,"8.28612361111111","8.58612361111111","13761","","PC(36:5)+H","780.55384","597.4878","184.07332","8.28612361111111","8.58612361111111","13761"
"","PC(36:6)+H",1,1,1,"5.54003333333333","5.84003333333333","1161","","PC(36:6)+H",5.613944,5.613944,5.613944,"5.54003333333333","5.84003333333333","1161","","PC(36:6)+H",1,1,1,"5.54003333333333","5.84003333333333","1161","","PC(36:6)+H",246907,160374,22387.16,"5.54003333333333","5.84003333333333","1161","","PC(36:6)+H",778.5369,595.4708,184.0737,"5.54003333333333","5.84003333333333","1161","","PC(36:6)+H","778.53814","595.4721","184.07332","5.54003333333333","5.84003333333333","1161"
"","PC(36:6)+H",1,0,1,"4.11489305555556","4.41489305555556","1706","","PC(36:6)+H",4.268749,0,4.268749,"4.11489305555556","4.41489305555556","1706","","PC(36:6)+H",1,0,1,"4.11489305555556","4.41489305555556","1706","","PC(36:6)+H",68975.3,0,635205.9,"4.11489305555556","4.41489305555556","1706","","PC(36:6)+H",778.5392,0,184.0736,"4.11489305555556","4.41489305555556","1706","","PC(36:6)+H","778.53814","595.4721","184.07332","4.11489305555556","4.41489305555556","1706"
"","PC(36:6)+H",1,1,1,"5.25342916666667","5.55342916666667","9112","","PC(36:6)+H",5.414547,5.414547,5.414547,"5.25342916666667","5.55342916666667","9112","","PC(36:6)+H",1,1,1,"5.25342916666667","5.55342916666667","9112","","PC(36:6)+H",421282,303083.3,23957.44,"5.25342916666667","5.55342916666667","9112","","PC(36:6)+H",778.5378,595.4715,184.0739,"5.25342916666667","5.55342916666667","9112","","PC(36:6)+H","778.53814","595.4721","184.07332","5.25342916666667","5.55342916666667","9112"
"","PC(36:6)+H",1,1,1,"5.25342916666667","5.55342916666667","12669","","PC(36:6)+H",5.414547,5.414547,5.414547,"5.25342916666667","5.55342916666667","12669","","PC(36:6)+H",1,1,1,"5.25342916666667","5.55342916666667","12669","","PC(36:6)+H",421282,303083.3,23957.44,"5.25342916666667","5.55342916666667","12669","","PC(36:6)+H",778.5378,595.4715,184.0739,"5.25342916666667","5.55342916666667","12669","","PC(36:6)+H","778.53814","595.4721","184.07332","5.25342916666667","5.55342916666667","12669"
"","PC(36:7)+H",1,1,1,"4.9153","5.2153","502","","PC(36:7)+H",5.073851,5.073851,5.073851,"4.9153","5.2153","502","","PC(36:7)+H",1,1,1,"4.9153","5.2153","502","","PC(36:7)+H",910724.3,951096.5,151437.6,"4.9153","5.2153","502","","PC(36:7)+H",776.522,593.4557,184.0739,"4.9153","5.2153","502","","PC(36:7)+H","776.52254","593.4565","184.07332","4.9153","5.2153","502"
"","PC(36:7)+H",0,0,0,"4.57123333333333","4.87123333333333","13772","","PC(36:7)+H",0,0,0,"4.57123333333333","4.87123333333333","13772","","PC(36:7)+H",0,0,0,"4.57123333333333","4.87123333333333","13772","","PC(36:7)+H",0,0,0,"4.57123333333333","4.87123333333333","13772","","PC(36:7)+H",0,0,0,"4.57123333333333","4.87123333333333","13772","","PC(36:7)+H","776.52254","593.4565","184.07332","4.57123333333333","4.87123333333333","13772"
"","PC(37:0)+H",0,0,0,"9.8972666666667","10.1972666666667","1755","","PC(37:0)+H",0,0,0,"9.8972666666667","10.1972666666667","1755","","PC(37:0)+H",0,0,0,"9.8972666666667","10.1972666666667","1755","","PC(37:0)+H",0,0,0,"9.8972666666667","10.1972666666667","1755","","PC(37:0)+H",0,0,0,"9.8972666666667","10.1972666666667","1755","","PC(37:0)+H","804.64774","621.5817","184.07332","9.8972666666667","10.1972666666667","1755"
"","PC(37:0)+H",0,0,0,"9.35257777777778","9.65257777777778","13749","","PC(37:0)+H",0,0,0,"9.35257777777778","9.65257777777778","13749","","PC(37:0)+H",0,0,0,"9.35257777777778","9.65257777777778","13749","","PC(37:0)+H",0,0,0,"9.35257777777778","9.65257777777778","13749","","PC(37:0)+H",0,0,0,"9.35257777777778","9.65257777777778","13749","","PC(37:0)+H","804.64774","621.5817","184.07332","9.35257777777778","9.65257777777778","13749"
"","PC(37:0)+H",0,0,0,"9.54872833333333","9.84872833333333","15709","","PC(37:0)+H",0,0,0,"9.54872833333333","9.84872833333333","15709","","PC(37:0)+H",0,0,0,"9.54872833333333","9.84872833333333","15709","","PC(37:0)+H",0,0,0,"9.54872833333333","9.84872833333333","15709","","PC(37:0)+H",0,0,0,"9.54872833333333","9.84872833333333","15709","","PC(37:0)+H","804.64774","621.5817","184.07332","9.54872833333333","9.84872833333333","15709"
"","PC(37:1)+H",1,0,1,"8.95680138888889","9.25680138888889","1197","","PC(37:1)+H",9.086959,0,9.086959,"8.95680138888889","9.25680138888889","1197","","PC(37:1)+H",1,0,1,"8.95680138888889","9.25680138888889","1197","","PC(37:1)+H",122088,0,934779.3,"8.95680138888889","9.25680138888889","1197","","PC(37:1)+H",802.632,0,184.0733,"8.95680138888889","9.25680138888889","1197","","PC(37:1)+H","802.63214","619.5661","184.07332","8.95680138888889","9.25680138888889","1197"
"","PC(37:2)+H",1,1,1,"8.13221388888889","8.43221388888889","301","","PC(37:2)+H",8.30612,8.30612,8.30612,"8.13221388888889","8.43221388888889","301","","PC(37:2)+H",2,2,2,"8.13221388888889","8.43221388888889","301","","PC(37:2)+H",778024.4,1677.816,6288579,"8.13221388888889","8.43221388888889","301","","PC(37:2)+H",800.61635,617.55035,184.0735,"8.13221388888889","8.43221388888889","301","","PC(37:2)+H","800.61644","617.5504","184.07332","8.13221388888889","8.43221388888889","301"
"","PC(37:2)+H",1,1,1,"7.92857222222222","8.22857222222222","17797","","PC(37:2)+H",8.161917,8.161917,8.161917,"7.92857222222222","8.22857222222222","17797","","PC(37:2)+H",1,1,1,"7.92857222222222","8.22857222222222","17797","","PC(37:2)+H",192656.7,1424.142,1612863,"7.92857222222222","8.22857222222222","17797","","PC(37:2)+H",800.6161,617.55,184.0735,"7.92857222222222","8.22857222222222","17797","","PC(37:2)+H","800.61644","617.5504","184.07332","7.92857222222222","8.22857222222222","17797"
"","PC(37:3)+H",1,1,1,"7.2798","7.5798","344","","PC(37:3)+H",7.424463,7.424463,7.424463,"7.2798","7.5798","344","","PC(37:3)+H",2,2,2,"7.2798","7.5798","344","","PC(37:3)+H",731011.2,3542.054,6648742,"7.2798","7.5798","344","","PC(37:3)+H",798.60145,615.5344,184.07355,"7.2798","7.5798","344","","PC(37:3)+H","798.60084","615.5348","184.07332","7.2798","7.5798","344"
"","PC(37:3)+H",1,1,1,"7.09015833333333","7.39015833333333","353","","PC(37:3)+H",7.300851,7.149203,7.300851,"7.09015833333333","7.39015833333333","353","","PC(37:3)+H",2,2,2,"7.09015833333333","7.39015833333333","353","","PC(37:3)+H",512799.4,2592.163,3730293,"7.09015833333333","7.39015833333333","353","","PC(37:3)+H",798.6013,615.535,184.0736,"7.09015833333333","7.39015833333333","353","","PC(37:3)+H","798.60084","615.5348","184.07332","7.09015833333333","7.39015833333333","353"
"","PC(37:3)+H",0,0,0,"9.11741666666667","9.41741666666667","14515","","PC(37:3)+H",0,0,0,"9.11741666666667","9.41741666666667","14515","","PC(37:3)+H",0,0,0,"9.11741666666667","9.41741666666667","14515","","PC(37:3)+H",0,0,0,"9.11741666666667","9.41741666666667","14515","","PC(37:3)+H",0,0,0,"9.11741666666667","9.41741666666667","14515","","PC(37:3)+H","798.60084","615.5348","184.07332","9.11741666666667","9.41741666666667","14515"
"","PC(37:4)+H",1,1,1,"6.80782777777778","7.10782777777778","154","","PC(37:4)+H",6.969626,6.969626,6.969626,"6.80782777777778","7.10782777777778","154","","PC(37:4)+H",2,2,2,"6.80782777777778","7.10782777777778","154","","PC(37:4)+H",1819422,6499.862,19764010,"6.80782777777778","7.10782777777778","154","","PC(37:4)+H",796.5858,613.5194,184.0735,"6.80782777777778","7.10782777777778","154","","PC(37:4)+H","796.58514","613.5191","184.07332","6.80782777777778","7.10782777777778","154"
"","PC(37:4)+H",1,1,1,"6.61006388888889","6.91006388888889","248","","PC(37:4)+H",6.709229,6.709229,6.709229,"6.61006388888889","6.91006388888889","248","","PC(37:4)+H",2,2,2,"6.61006388888889","6.91006388888889","248","","PC(37:4)+H",471735.3,1355.269,4402414,"6.61006388888889","6.91006388888889","248","","PC(37:4)+H",796.58605,613.52005,184.0736,"6.61006388888889","6.91006388888889","248","","PC(37:4)+H","796.58514","613.5191","184.07332","6.61006388888889","6.91006388888889","248"
"","PC(37:4)+H",0,0,0,"6.24340138888889","6.54340138888889","2096","","PC(37:4)+H",0,0,0,"6.24340138888889","6.54340138888889","2096","","PC(37:4)+H",0,0,0,"6.24340138888889","6.54340138888889","2096","","PC(37:4)+H",0,0,0,"6.24340138888889","6.54340138888889","2096","","PC(37:4)+H",0,0,0,"6.24340138888889","6.54340138888889","2096","","PC(37:4)+H","796.58514","613.5191","184.07332","6.24340138888889","6.54340138888889","2096"
"","PC(37:4)+H",0,0,1,"7.38762638888889","7.68762638888889","2203","","PC(37:4)+H",0,0,7.58709,"7.38762638888889","7.68762638888889","2203","","PC(37:4)+H",0,0,1,"7.38762638888889","7.68762638888889","2203","","PC(37:4)+H",0,0,5304493,"7.38762638888889","7.68762638888889","2203","","PC(37:4)+H",0,0,184.0735,"7.38762638888889","7.68762638888889","2203","","PC(37:4)+H","796.58514","613.5191","184.07332","7.38762638888889","7.68762638888889","2203"
"","PC(37:4)+H",0,1,1,"8.43268888888889","8.73268888888889","2577","","PC(37:4)+H",0,8.444125,8.444125,"8.43268888888889","8.73268888888889","2577","","PC(37:4)+H",0,1,2,"8.43268888888889","8.73268888888889","2577","","PC(37:4)+H",0,3001.269,3318130,"8.43268888888889","8.73268888888889","2577","","PC(37:4)+H",0,613.517,184.07355,"8.43268888888889","8.73268888888889","2577","","PC(37:4)+H","796.58514","613.5191","184.07332","8.43268888888889","8.73268888888889","2577"
"","PC(37:4)+H",0,0,0,"7.02047777777778","7.32047777777778","9164","","PC(37:4)+H",0,0,0,"7.02047777777778","7.32047777777778","9164","","PC(37:4)+H",0,0,0,"7.02047777777778","7.32047777777778","9164","","PC(37:4)+H",0,0,0,"7.02047777777778","7.32047777777778","9164","","PC(37:4)+H",0,0,0,"7.02047777777778","7.32047777777778","9164","","PC(37:4)+H","796.58514","613.5191","184.07332","7.02047777777778","7.32047777777778","9164"
"","PC(37:4)+H",0,0,0,"6.07171666666667","6.37171666666667","12758","","PC(37:4)+H",0,0,0,"6.07171666666667","6.37171666666667","12758","","PC(37:4)+H",0,0,0,"6.07171666666667","6.37171666666667","12758","","PC(37:4)+H",0,0,0,"6.07171666666667","6.37171666666667","12758","","PC(37:4)+H",0,0,0,"6.07171666666667","6.37171666666667","12758","","PC(37:4)+H","796.58514","613.5191","184.07332","6.07171666666667","6.37171666666667","12758"
"","PC(37:4)+H",0,0,0,"12.5134541666667","12.8134541666667","13098","","PC(37:4)+H",0,0,0,"12.5134541666667","12.8134541666667","13098","","PC(37:4)+H",0,0,0,"12.5134541666667","12.8134541666667","13098","","PC(37:4)+H",0,0,0,"12.5134541666667","12.8134541666667","13098","","PC(37:4)+H",0,0,0,"12.5134541666667","12.8134541666667","13098","","PC(37:4)+H","796.58514","613.5191","184.07332","12.5134541666667","12.8134541666667","13098"
"","PC(37:4)+H",0,0,0,"6.26152424242424","6.56152424242424","15151","","PC(37:4)+H",0,0,0,"6.26152424242424","6.56152424242424","15151","","PC(37:4)+H",0,0,0,"6.26152424242424","6.56152424242424","15151","","PC(37:4)+H",0,0,0,"6.26152424242424","6.56152424242424","15151","","PC(37:4)+H",0,0,0,"6.26152424242424","6.56152424242424","15151","","PC(37:4)+H","796.58514","613.5191","184.07332","6.26152424242424","6.56152424242424","15151"
"","PC(37:4)+H",0,0,0,"8.72429166666667","9.02429166666667","16859","","PC(37:4)+H",0,0,0,"8.72429166666667","9.02429166666667","16859","","PC(37:4)+H",0,0,0,"8.72429166666667","9.02429166666667","16859","","PC(37:4)+H",0,0,0,"8.72429166666667","9.02429166666667","16859","","PC(37:4)+H",0,0,0,"8.72429166666667","9.02429166666667","16859","","PC(37:4)+H","796.58514","613.5191","184.07332","8.72429166666667","9.02429166666667","16859"
"","PC(37:5)+H",1,0,1,"5.66719861111111","5.96719861111111","682","","PC(37:5)+H",5.786267,0,5.786267,"5.66719861111111","5.96719861111111","682","","PC(37:5)+H",2,0,2,"5.66719861111111","5.96719861111111","682","","PC(37:5)+H",226959.3,0,1972367,"5.66719861111111","5.96719861111111","682","","PC(37:5)+H",794.57005,0,184.0735,"5.66719861111111","5.96719861111111","682","","PC(37:5)+H","794.56954","611.5035","184.07332","5.66719861111111","5.96719861111111","682"
"","PC(37:5)+H",0,0,0,"6.00126805555556","6.30126805555556","738","","PC(37:5)+H",0,0,0,"6.00126805555556","6.30126805555556","738","","PC(37:5)+H",0,0,0,"6.00126805555556","6.30126805555556","738","","PC(37:5)+H",0,0,0,"6.00126805555556","6.30126805555556","738","","PC(37:5)+H",0,0,0,"6.00126805555556","6.30126805555556","738","","PC(37:5)+H","794.56954","611.5035","184.07332","6.00126805555556","6.30126805555556","738"
"","PC(37:5)+H",0,0,1,"7.68438194444444","7.98438194444444","1682","","PC(37:5)+H",0,0,7.934477,"7.68438194444444","7.98438194444444","1682","","PC(37:5)+H",0,0,1,"7.68438194444444","7.98438194444444","1682","","PC(37:5)+H",0,0,4904404,"7.68438194444444","7.98438194444444","1682","","PC(37:5)+H",0,0,184.0735,"7.68438194444444","7.98438194444444","1682","","PC(37:5)+H","794.56954","611.5035","184.07332","7.68438194444444","7.98438194444444","1682"
"","PC(37:5)+H",0,0,0,"12.0360861111111","12.3360861111111","3839","","PC(37:5)+H",0,0,0,"12.0360861111111","12.3360861111111","3839","","PC(37:5)+H",0,0,0,"12.0360861111111","12.3360861111111","3839","","PC(37:5)+H",0,0,0,"12.0360861111111","12.3360861111111","3839","","PC(37:5)+H",0,0,0,"12.0360861111111","12.3360861111111","3839","","PC(37:5)+H","794.56954","611.5035","184.07332","12.0360861111111","12.3360861111111","3839"
"","PC(37:5)+H",0,0,0,"12.2886722222222","12.5886722222222","6559","","PC(37:5)+H",0,0,0,"12.2886722222222","12.5886722222222","6559","","PC(37:5)+H",0,0,0,"12.2886722222222","12.5886722222222","6559","","PC(37:5)+H",0,0,0,"12.2886722222222","12.5886722222222","6559","","PC(37:5)+H",0,0,0,"12.2886722222222","12.5886722222222","6559","","PC(37:5)+H","794.56954","611.5035","184.07332","12.2886722222222","12.5886722222222","6559"
"","PC(37:5)+H",0,0,0,"12.6315861111111","12.9315861111111","9571","","PC(37:5)+H",0,0,0,"12.6315861111111","12.9315861111111","9571","","PC(37:5)+H",0,0,0,"12.6315861111111","12.9315861111111","9571","","PC(37:5)+H",0,0,0,"12.6315861111111","12.9315861111111","9571","","PC(37:5)+H",0,0,0,"12.6315861111111","12.9315861111111","9571","","PC(37:5)+H","794.56954","611.5035","184.07332","12.6315861111111","12.9315861111111","9571"
"","PC(37:5)+H",0,0,0,"6.55813333333333","6.85813333333333","11533","","PC(37:5)+H",0,0,0,"6.55813333333333","6.85813333333333","11533","","PC(37:5)+H",0,0,0,"6.55813333333333","6.85813333333333","11533","","PC(37:5)+H",0,0,0,"6.55813333333333","6.85813333333333","11533","","PC(37:5)+H",0,0,0,"6.55813333333333","6.85813333333333","11533","","PC(37:5)+H","794.56954","611.5035","184.07332","6.55813333333333","6.85813333333333","11533"
"","PC(37:6)+H",1,0,1,"5.24122777777778","5.54122777777778","590","","PC(37:6)+H",5.348853,0,5.348853,"5.24122777777778","5.54122777777778","590","","PC(37:6)+H",2,0,2,"5.24122777777778","5.54122777777778","590","","PC(37:6)+H",235191.6,0,2005805,"5.24122777777778","5.54122777777778","590","","PC(37:6)+H",792.55535,0,184.07375,"5.24122777777778","5.54122777777778","590","","PC(37:6)+H","792.55384","609.4878","184.07332","5.24122777777778","5.54122777777778","590"
"","PC(37:6)+H",1,0,1,"7.3207875","7.6207875","706","","PC(37:6)+H",7.511254,0,7.511254,"7.3207875","7.6207875","706","","PC(37:6)+H",1,0,1,"7.3207875","7.6207875","706","","PC(37:6)+H",11397.44,0,103807.8,"7.3207875","7.6207875","706","","PC(37:6)+H",792.5559,0,184.0737,"7.3207875","7.6207875","706","","PC(37:6)+H","792.55384","609.4878","184.07332","7.3207875","7.6207875","706"
"","PC(37:6)+H",0,0,0,"4.97676944444445","5.27676944444445","1831","","PC(37:6)+H",0,0,0,"4.97676944444445","5.27676944444445","1831","","PC(37:6)+H",0,0,0,"4.97676944444445","5.27676944444445","1831","","PC(37:6)+H",0,0,0,"4.97676944444445","5.27676944444445","1831","","PC(37:6)+H",0,0,0,"4.97676944444445","5.27676944444445","1831","","PC(37:6)+H","792.55384","609.4878","184.07332","4.97676944444445","5.27676944444445","1831"
"","PC(37:6)+H",0,0,0,"12.4555180555556","12.7555180555556","2734","","PC(37:6)+H",0,0,0,"12.4555180555556","12.7555180555556","2734","","PC(37:6)+H",0,0,0,"12.4555180555556","12.7555180555556","2734","","PC(37:6)+H",0,0,0,"12.4555180555556","12.7555180555556","2734","","PC(37:6)+H",0,0,0,"12.4555180555556","12.7555180555556","2734","","PC(37:6)+H","792.55384","609.4878","184.07332","12.4555180555556","12.7555180555556","2734"
"","PC(37:6)+H",0,0,0,"11.3855833333333","11.6855833333333","3946","","PC(37:6)+H",0,0,0,"11.3855833333333","11.6855833333333","3946","","PC(37:6)+H",0,0,0,"11.3855833333333","11.6855833333333","3946","","PC(37:6)+H",0,0,0,"11.3855833333333","11.6855833333333","3946","","PC(37:6)+H",0,0,0,"11.3855833333333","11.6855833333333","3946","","PC(37:6)+H","792.55384","609.4878","184.07332","11.3855833333333","11.6855833333333","3946"
"","PC(37:6)+H",0,0,0,"11.8061866666667","12.1061866666667","9294","","PC(37:6)+H",0,0,0,"11.8061866666667","12.1061866666667","9294","","PC(37:6)+H",0,0,0,"11.8061866666667","12.1061866666667","9294","","PC(37:6)+H",0,0,0,"11.8061866666667","12.1061866666667","9294","","PC(37:6)+H",0,0,0,"11.8061866666667","12.1061866666667","9294","","PC(37:6)+H","792.55384","609.4878","184.07332","11.8061866666667","12.1061866666667","9294"
"","PC(37:6)+H",1,1,1,"6.08093333333333","6.38093333333333","17163","","PC(37:6)+H",6.230666,6.230666,6.230666,"6.08093333333333","6.38093333333333","17163","","PC(37:6)+H",1,2,2,"6.08093333333333","6.38093333333333","17163","","PC(37:6)+H",37753.19,29624.36,2967659,"6.08093333333333","6.38093333333333","17163","","PC(37:6)+H",792.553,609.48665,184.07365,"6.08093333333333","6.38093333333333","17163","","PC(37:6)+H","792.55384","609.4878","184.07332","6.08093333333333","6.38093333333333","17163"
"","PC(37:7)+H",0,0,0,"5.59786388888889","5.89786388888889","2445","","PC(37:7)+H",0,0,0,"5.59786388888889","5.89786388888889","2445","","PC(37:7)+H",0,0,0,"5.59786388888889","5.89786388888889","2445","","PC(37:7)+H",0,0,0,"5.59786388888889","5.89786388888889","2445","","PC(37:7)+H",0,0,0,"5.59786388888889","5.89786388888889","2445","","PC(37:7)+H","790.53814","607.4721","184.07332","5.59786388888889","5.89786388888889","2445"
"","PC(37:7)+H",0,0,1,"11.8608930555556","12.1608930555556","2713","","PC(37:7)+H",0,0,12.11918,"11.8608930555556","12.1608930555556","2713","","PC(37:7)+H",0,0,1,"11.8608930555556","12.1608930555556","2713","","PC(37:7)+H",0,0,8446.713,"11.8608930555556","12.1608930555556","2713","","PC(37:7)+H",0,0,184.0738,"11.8608930555556","12.1608930555556","2713","","PC(37:7)+H","790.53814","607.4721","184.07332","11.8608930555556","12.1608930555556","2713"
"","PC(37:7)+H",0,0,0,"11.1749319444444","11.4749319444444","3305","","PC(37:7)+H",0,0,0,"11.1749319444444","11.4749319444444","3305","","PC(37:7)+H",0,0,0,"11.1749319444444","11.4749319444444","3305","","PC(37:7)+H",0,0,0,"11.1749319444444","11.4749319444444","3305","","PC(37:7)+H",0,0,0,"11.1749319444444","11.4749319444444","3305","","PC(37:7)+H","790.53814","607.4721","184.07332","11.1749319444444","11.4749319444444","3305"
"","PC(37:7)+H",0,0,0,"11.5303902777778","11.8303902777778","7156","","PC(37:7)+H",0,0,0,"11.5303902777778","11.8303902777778","7156","","PC(37:7)+H",0,0,0,"11.5303902777778","11.8303902777778","7156","","PC(37:7)+H",0,0,0,"11.5303902777778","11.8303902777778","7156","","PC(37:7)+H",0,0,0,"11.5303902777778","11.8303902777778","7156","","PC(37:7)+H","790.53814","607.4721","184.07332","11.5303902777778","11.8303902777778","7156"
"","PC(37:7)+H",0,0,0,"10.8591736111111","11.1591736111111","8050","","PC(37:7)+H",0,0,0,"10.8591736111111","11.1591736111111","8050","","PC(37:7)+H",0,0,0,"10.8591736111111","11.1591736111111","8050","","PC(37:7)+H",0,0,0,"10.8591736111111","11.1591736111111","8050","","PC(37:7)+H",0,0,0,"10.8591736111111","11.1591736111111","8050","","PC(37:7)+H","790.53814","607.4721","184.07332","10.8591736111111","11.1591736111111","8050"
"","PC(37:7)+H",0,0,1,"6.23224444444445","6.53224444444445","12777","","PC(37:7)+H",0,0,6.418835,"6.23224444444445","6.53224444444445","12777","","PC(37:7)+H",0,0,1,"6.23224444444445","6.53224444444445","12777","","PC(37:7)+H",0,0,3355849,"6.23224444444445","6.53224444444445","12777","","PC(37:7)+H",0,0,184.0736,"6.23224444444445","6.53224444444445","12777","","PC(37:7)+H","790.53814","607.4721","184.07332","6.23224444444445","6.53224444444445","12777"
"","PC(37:7)+H",0,0,1,"12.4749939393939","12.7749939393939","14920","","PC(37:7)+H",0,0,12.49413,"12.4749939393939","12.7749939393939","14920","","PC(37:7)+H",0,0,1,"12.4749939393939","12.7749939393939","14920","","PC(37:7)+H",0,0,6088.603,"12.4749939393939","12.7749939393939","14920","","PC(37:7)+H",0,0,184.0739,"12.4749939393939","12.7749939393939","14920","","PC(37:7)+H","790.53814","607.4721","184.07332","12.4749939393939","12.7749939393939","14920"
"","PC(38:0)+H",1,1,1,"10.3399527777778","10.6399527777778","15","","PC(38:0)+H",10.52189,10.52189,10.52189,"10.3399527777778","10.6399527777778","15","","PC(38:0)+H",2,2,2,"10.3399527777778","10.6399527777778","15","","PC(38:0)+H",18384810,123407.2,205921200,"10.3399527777778","10.6399527777778","15","","PC(38:0)+H",818.66305,635.5972,184.0732,"10.3399527777778","10.6399527777778","15","","PC(38:0)+H","818.66334","635.5973","184.07332","10.3399527777778","10.6399527777778","15"
"","PC(38:1)+H",1,1,1,"9.42664444444445","9.72664444444445","541","","PC(38:1)+H",9.62942,9.62942,9.526123,"9.42664444444445","9.72664444444445","541","","PC(38:1)+H",3,3,3,"9.42664444444445","9.72664444444445","541","","PC(38:1)+H",315466.3,3744.092,6939885,"9.42664444444445","9.72664444444445","541","","PC(38:1)+H",816.6479,633.582,184.0735,"9.42664444444445","9.72664444444445","541","","PC(38:1)+H","816.64774","633.5817","184.07332","9.42664444444445","9.72664444444445","541"
"","PC(38:2)+H",1,1,1,"8.58068888888889","8.88068888888889","139","","PC(38:2)+H",8.717202,8.717202,8.717202,"8.58068888888889","8.88068888888889","139","","PC(38:2)+H",4,4,4,"8.58068888888889","8.88068888888889","139","","PC(38:2)+H",2320095,18317.33,23747360,"8.58068888888889","8.88068888888889","139","","PC(38:2)+H",814.632875,631.567025,184.073575,"8.58068888888889","8.88068888888889","139","","PC(38:2)+H","814.63214","631.5661","184.07332","8.58068888888889","8.88068888888889","139"
"","PC(38:3)+H",1,1,1,"7.85714861111111","8.15714861111111","17","","PC(38:3)+H",8.078541,8.078541,8.078541,"7.85714861111111","8.15714861111111","17","","PC(38:3)+H",2,2,2,"7.85714861111111","8.15714861111111","17","","PC(38:3)+H",10496790,75006.98,111130300,"7.85714861111111","8.15714861111111","17","","PC(38:3)+H",812.61555,629.5504,184.0731,"7.85714861111111","8.15714861111111","17","","PC(38:3)+H","812.61644","629.5504","184.07332","7.85714861111111","8.15714861111111","17"
"","PC(38:3)+H",1,1,1,"8.22076666666667","8.52076666666667","229","","PC(38:3)+H",8.332244,8.332244,8.332244,"8.22076666666667","8.52076666666667","229","","PC(38:3)+H",2,1,2,"8.22076666666667","8.52076666666667","229","","PC(38:3)+H",782220.7,3285.711,6715230,"8.22076666666667","8.52076666666667","229","","PC(38:3)+H",812.61685,629.5512,184.07345,"8.22076666666667","8.52076666666667","229","","PC(38:3)+H","812.61644","629.5504","184.07332","8.22076666666667","8.52076666666667","229"
"","PC(38:3)+H",0,0,0,"4.97424166666667","5.27424166666667","15543","","PC(38:3)+H",0,0,0,"4.97424166666667","5.27424166666667","15543","","PC(38:3)+H",0,0,0,"4.97424166666667","5.27424166666667","15543","","PC(38:3)+H",0,0,0,"4.97424166666667","5.27424166666667","15543","","PC(38:3)+H",0,0,0,"4.97424166666667","5.27424166666667","15543","","PC(38:3)+H","812.61644","629.5504","184.07332","4.97424166666667","5.27424166666667","15543"
