"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPC","[M+H]+","M+H-PC","PC_head","RT_min","RT_max","Comment","RT at Max Intensity","OxPC","[M+H]+","M+H-PC","PC_head","RT_min","RT_max","Comment","Number of Scans","OxPC","[M+H]+","M+H-PC","PC_head","RT_min","RT_max","Comment","Max Intensity","OxPC","[M+H]+","M+H-PC","PC_head","RT_min","RT_max","Comment","Average m/z","OxPC","[M+H]+","M+H-PC","PC_head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPC","[M+H]+","M+H-PC","PC_head","RT_min","RT_max","Comment"
"","OxPC(19:1(KeKeO))+H",0,0,0,"1.01746111111111","1.31746111111111","9472","","OxPC(19:1(KeKeO))+H",0,0,0,"1.01746111111111","1.31746111111111","9472","","OxPC(19:1(KeKeO))+H",0,0,0,"1.01746111111111","1.31746111111111","9472","","OxPC(19:1(KeKeO))+H",0,0,0,"1.01746111111111","1.31746111111111","9472","","OxPC(19:1(KeKeO))+H",0,0,0,"1.01746111111111","1.31746111111111","9472","","OxPC(19:1(KeKeO))+H","594.30385","411.23779","184.07332","1.01746111111111","1.31746111111111","9472"
"","OxPC(19:2(KeKe))+H",0,0,0,"15.5461611111111","15.8461611111111","8188","","OxPC(19:2(KeKe))+H",0,0,0,"15.5461611111111","15.8461611111111","8188","","OxPC(19:2(KeKe))+H",0,0,0,"15.5461611111111","15.8461611111111","8188","","OxPC(19:2(KeKe))+H",0,0,0,"15.5461611111111","15.8461611111111","8188","","OxPC(19:2(KeKe))+H",0,0,0,"15.5461611111111","15.8461611111111","8188","","OxPC(19:2(KeKe))+H","576.29326","393.2272","184.07332","15.5461611111111","15.8461611111111","8188"
"","OxPC(19:2(KeKe))+H",0,0,0,"15.5656222222222","15.8656222222222","18138","","OxPC(19:2(KeKe))+H",0,0,0,"15.5656222222222","15.8656222222222","18138","","OxPC(19:2(KeKe))+H",0,0,0,"15.5656222222222","15.8656222222222","18138","","OxPC(19:2(KeKe))+H",0,0,0,"15.5656222222222","15.8656222222222","18138","","OxPC(19:2(KeKe))+H",0,0,0,"15.5656222222222","15.8656222222222","18138","","OxPC(19:2(KeKe))+H","576.29326","393.2272","184.07332","15.5656222222222","15.8656222222222","18138"
"","OxPC(19:2(KeKe))+H",0,0,0,"16.5841180555556","16.8841180555556","18454","","OxPC(19:2(KeKe))+H",0,0,0,"16.5841180555556","16.8841180555556","18454","","OxPC(19:2(KeKe))+H",0,0,0,"16.5841180555556","16.8841180555556","18454","","OxPC(19:2(KeKe))+H",0,0,0,"16.5841180555556","16.8841180555556","18454","","OxPC(19:2(KeKe))+H",0,0,0,"16.5841180555556","16.8841180555556","18454","","OxPC(19:2(KeKe))+H","576.29326","393.2272","184.07332","16.5841180555556","16.8841180555556","18454"
"","OxPC(19:2(KeKeO))+H",0,0,0,"10.0146444444444","10.3146444444444","11311","","OxPC(19:2(KeKeO))+H",0,0,0,"10.0146444444444","10.3146444444444","11311","","OxPC(19:2(KeKeO))+H",0,0,0,"10.0146444444444","10.3146444444444","11311","","OxPC(19:2(KeKeO))+H",0,0,0,"10.0146444444444","10.3146444444444","11311","","OxPC(19:2(KeKeO))+H",0,0,0,"10.0146444444444","10.3146444444444","11311","","OxPC(19:2(KeKeO))+H","592.28818","409.22212","184.07332","10.0146444444444","10.3146444444444","11311"
"","OxPC(20:0(Ke))+H",0,0,0,"0.816355555555556","1.11635555555556","4143","","OxPC(20:0(Ke))+H",0,0,0,"0.816355555555556","1.11635555555556","4143","","OxPC(20:0(Ke))+H",0,0,0,"0.816355555555556","1.11635555555556","4143","","OxPC(20:0(Ke))+H",0,0,0,"0.816355555555556","1.11635555555556","4143","","OxPC(20:0(Ke))+H",0,0,0,"0.816355555555556","1.11635555555556","4143","","OxPC(20:0(Ke))+H","580.36094","397.29488","184.07332","0.816355555555556","1.11635555555556","4143"
"","OxPC(20:1(KeKe))+H",0,0,0,"0.378029166666667","0.678029166666667","11650","","OxPC(20:1(KeKe))+H",0,0,0,"0.378029166666667","0.678029166666667","11650","","OxPC(20:1(KeKe))+H",0,0,0,"0.378029166666667","0.678029166666667","11650","","OxPC(20:1(KeKe))+H",0,0,0,"0.378029166666667","0.678029166666667","11650","","OxPC(20:1(KeKe))+H",0,0,0,"0.378029166666667","0.678029166666667","11650","","OxPC(20:1(KeKe))+H","592.32458","409.25852","184.07332","0.378029166666667","0.678029166666667","11650"
"","OxPC(20:1(KeKeO))+H",0,0,0,"1.27042083333333","1.57042083333333","3504","","OxPC(20:1(KeKeO))+H",0,0,0,"1.27042083333333","1.57042083333333","3504","","OxPC(20:1(KeKeO))+H",0,0,0,"1.27042083333333","1.57042083333333","3504","","OxPC(20:1(KeKeO))+H",0,0,0,"1.27042083333333","1.57042083333333","3504","","OxPC(20:1(KeKeO))+H",0,0,0,"1.27042083333333","1.57042083333333","3504","","OxPC(20:1(KeKeO))+H","608.3195","425.25344","184.07332","1.27042083333333","1.57042083333333","3504"
"","OxPC(20:2(KeO))+H",0,0,0,"0.378029166666667","0.678029166666667","11650","","OxPC(20:2(KeO))+H",0,0,0,"0.378029166666667","0.678029166666667","11650","","OxPC(20:2(KeO))+H",0,0,0,"0.378029166666667","0.678029166666667","11650","","OxPC(20:2(KeO))+H",0,0,0,"0.378029166666667","0.678029166666667","11650","","OxPC(20:2(KeO))+H",0,0,0,"0.378029166666667","0.678029166666667","11650","","OxPC(20:2(KeO))+H","592.32457","409.25851","184.07332","0.378029166666667","0.678029166666667","11650"
"","OxPC(20:2(OKeO))+H",0,0,0,"1.27042083333333","1.57042083333333","3504","","OxPC(20:2(OKeO))+H",0,0,0,"1.27042083333333","1.57042083333333","3504","","OxPC(20:2(OKeO))+H",0,0,0,"1.27042083333333","1.57042083333333","3504","","OxPC(20:2(OKeO))+H",0,0,0,"1.27042083333333","1.57042083333333","3504","","OxPC(20:2(OKeO))+H",0,0,0,"1.27042083333333","1.57042083333333","3504","","OxPC(20:2(OKeO))+H","608.31952","425.25346","184.07332","1.27042083333333","1.57042083333333","3504"
