"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","RT at Max Intensity","OxPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Number of Scans","OxPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Max Intensity","OxPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Average m/z","OxPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment"
"","OxPE(37:4(OO))+H",0,0,0,"7.05227361111111","7.35227361111111","15981","","OxPE(37:4(OO))+H",0,0,0,"7.05227361111111","7.35227361111111","15981","","OxPE(37:4(OO))+H",0,0,0,"7.05227361111111","7.35227361111111","15981","","OxPE(37:4(OO))+H",0,0,0,"7.05227361111111","7.35227361111111","15981","","OxPE(37:4(OO))+H",0,0,0,"7.05227361111111","7.35227361111111","15981","","OxPE(37:4(OO))+H","786.52801","645.5089","142.02639","7.05227361111111","7.35227361111111","15981"
"","OxPE(37:4(KeOKeO))+H",0,0,0,"0.569436363636364","0.869436363636364","17929","","OxPE(37:4(KeOKeO))+H",0,0,0,"0.569436363636364","0.869436363636364","17929","","OxPE(37:4(KeOKeO))+H",0,0,0,"0.569436363636364","0.869436363636364","17929","","OxPE(37:4(KeOKeO))+H",0,0,0,"0.569436363636364","0.869436363636364","17929","","OxPE(37:4(KeOKeO))+H",0,0,0,"0.569436363636364","0.869436363636364","17929","","OxPE(37:4(KeOKeO))+H","814.48654","673.46743","142.02639","0.569436363636364","0.869436363636364","17929"
"","OxPE(37:5(OOOKe))+H",0,0,0,"0.569436363636364","0.869436363636364","17929","","OxPE(37:5(OOOKe))+H",0,0,0,"0.569436363636364","0.869436363636364","17929","","OxPE(37:5(OOOKe))+H",0,0,0,"0.569436363636364","0.869436363636364","17929","","OxPE(37:5(OOOKe))+H",0,0,0,"0.569436363636364","0.869436363636364","17929","","OxPE(37:5(OOOKe))+H",0,0,0,"0.569436363636364","0.869436363636364","17929","","OxPE(37:5(OOOKe))+H","814.4865","673.46739","142.02639","0.569436363636364","0.869436363636364","17929"
"","OxPE(37:6(OOOO))+H",0,0,0,"0.569436363636364","0.869436363636364","17929","","OxPE(37:6(OOOO))+H",0,0,0,"0.569436363636364","0.869436363636364","17929","","OxPE(37:6(OOOO))+H",0,0,0,"0.569436363636364","0.869436363636364","17929","","OxPE(37:6(OOOO))+H",0,0,0,"0.569436363636364","0.869436363636364","17929","","OxPE(37:6(OOOO))+H",0,0,0,"0.569436363636364","0.869436363636364","17929","","OxPE(37:6(OOOO))+H","814.48658","673.46747","142.02639","0.569436363636364","0.869436363636364","17929"
"","OxPE(37:7(Ke))+H",0,0,0,"6.38858181818182","6.68858181818182","15244","","OxPE(37:7(Ke))+H",0,0,0,"6.38858181818182","6.68858181818182","15244","","OxPE(37:7(Ke))+H",0,0,0,"6.38858181818182","6.68858181818182","15244","","OxPE(37:7(Ke))+H",0,0,0,"6.38858181818182","6.68858181818182","15244","","OxPE(37:7(Ke))+H",0,0,0,"6.38858181818182","6.68858181818182","15244","","OxPE(37:7(Ke))+H","762.47049","621.45138","142.02639","6.38858181818182","6.68858181818182","15244"
"","OxPE(38:1(Ke))+H",0,0,0,"5.73617916666667","6.03617916666667","9611","","OxPE(38:1(Ke))+H",0,0,0,"5.73617916666667","6.03617916666667","9611","","OxPE(38:1(Ke))+H",0,0,0,"5.73617916666667","6.03617916666667","9611","","OxPE(38:1(Ke))+H",0,0,0,"5.73617916666667","6.03617916666667","9611","","OxPE(38:1(Ke))+H",0,0,0,"5.73617916666667","6.03617916666667","9611","","OxPE(38:1(Ke))+H","788.58004","647.56093","142.02639","5.73617916666667","6.03617916666667","9611"
"","OxPE(38:1(KeKe))+H",0,0,0,"7.225625","7.525625","9320","","OxPE(38:1(KeKe))+H",0,0,0,"7.225625","7.525625","9320","","OxPE(38:1(KeKe))+H",0,0,0,"7.225625","7.525625","9320","","OxPE(38:1(KeKe))+H",0,0,0,"7.225625","7.525625","9320","","OxPE(38:1(KeKe))+H",0,0,0,"7.225625","7.525625","9320","","OxPE(38:1(KeKe))+H","802.55932","661.54021","142.02639","7.225625","7.525625","9320"
"","OxPE(38:1(OKeO))+H",0,0,0,"4.99085277777778","5.29085277777778","10126","","OxPE(38:1(OKeO))+H",0,0,0,"4.99085277777778","5.29085277777778","10126","","OxPE(38:1(OKeO))+H",0,0,0,"4.99085277777778","5.29085277777778","10126","","OxPE(38:1(OKeO))+H",0,0,0,"4.99085277777778","5.29085277777778","10126","","OxPE(38:1(OKeO))+H",0,0,0,"4.99085277777778","5.29085277777778","10126","","OxPE(38:1(OKeO))+H","820.5699","679.55079","142.02639","4.99085277777778","5.29085277777778","10126"
"","OxPE(38:1(OKeO))+H",0,0,0,"5.01285138888889","5.31285138888889","17405","","OxPE(38:1(OKeO))+H",0,0,0,"5.01285138888889","5.31285138888889","17405","","OxPE(38:1(OKeO))+H",0,0,0,"5.01285138888889","5.31285138888889","17405","","OxPE(38:1(OKeO))+H",0,0,0,"5.01285138888889","5.31285138888889","17405","","OxPE(38:1(OKeO))+H",0,0,0,"5.01285138888889","5.31285138888889","17405","","OxPE(38:1(OKeO))+H","820.5699","679.55079","142.02639","5.01285138888889","5.31285138888889","17405"
"","OxPE(38:1(OOOKeO))+H",0,0,0,"5.58739722222222","5.88739722222222","594","","OxPE(38:1(OOOKeO))+H",0,0,0,"5.58739722222222","5.88739722222222","594","","OxPE(38:1(OOOKeO))+H",0,0,0,"5.58739722222222","5.88739722222222","594","","OxPE(38:1(OOOKeO))+H",0,0,0,"5.58739722222222","5.88739722222222","594","","OxPE(38:1(OOOKeO))+H",0,0,0,"5.58739722222222","5.88739722222222","594","","OxPE(38:1(OOOKeO))+H","852.55974","711.54063","142.02639","5.58739722222222","5.88739722222222","594"
"","OxPE(38:1(OOOKeO))+H",0,0,0,"5.31405166666667","5.61405166666667","11957","","OxPE(38:1(OOOKeO))+H",0,0,0,"5.31405166666667","5.61405166666667","11957","","OxPE(38:1(OOOKeO))+H",0,0,0,"5.31405166666667","5.61405166666667","11957","","OxPE(38:1(OOOKeO))+H",0,0,0,"5.31405166666667","5.61405166666667","11957","","OxPE(38:1(OOOKeO))+H",0,0,0,"5.31405166666667","5.61405166666667","11957","","OxPE(38:1(OOOKeO))+H","852.55974","711.54063","142.02639","5.31405166666667","5.61405166666667","11957"
"","OxPE(38:2(O))+H",0,0,0,"5.73617916666667","6.03617916666667","9611","","OxPE(38:2(O))+H",0,0,0,"5.73617916666667","6.03617916666667","9611","","OxPE(38:2(O))+H",0,0,0,"5.73617916666667","6.03617916666667","9611","","OxPE(38:2(O))+H",0,0,0,"5.73617916666667","6.03617916666667","9611","","OxPE(38:2(O))+H",0,0,0,"5.73617916666667","6.03617916666667","9611","","OxPE(38:2(O))+H","788.58004","647.56093","142.02639","5.73617916666667","6.03617916666667","9611"
"","OxPE(38:2(KeKe))+H",1,0,0,"8.01050416666666","8.31050416666666","2253","","OxPE(38:2(KeKe))+H",8.161917,0,0,"8.01050416666666","8.31050416666666","2253","","OxPE(38:2(KeKe))+H",1,0,0,"8.01050416666666","8.31050416666666","2253","","OxPE(38:2(KeKe))+H",48811.2,0,0,"8.01050416666666","8.31050416666666","2253","","OxPE(38:2(KeKe))+H",800.5413,0,0,"8.01050416666666","8.31050416666666","2253","","OxPE(38:2(KeKe))+H","800.5437","659.52459","142.02639","8.01050416666666","8.31050416666666","2253"
"","OxPE(38:2(KeO))+H",0,0,0,"7.225625","7.525625","9320","","OxPE(38:2(KeO))+H",0,0,0,"7.225625","7.525625","9320","","OxPE(38:2(KeO))+H",0,0,0,"7.225625","7.525625","9320","","OxPE(38:2(KeO))+H",0,0,0,"7.225625","7.525625","9320","","OxPE(38:2(KeO))+H",0,0,0,"7.225625","7.525625","9320","","OxPE(38:2(KeO))+H","802.55931","661.5402","142.02639","7.225625","7.525625","9320"
"","OxPE(38:2(OOO))+H",0,0,0,"4.99085277777778","5.29085277777778","10126","","OxPE(38:2(OOO))+H",0,0,0,"4.99085277777778","5.29085277777778","10126","","OxPE(38:2(OOO))+H",0,0,0,"4.99085277777778","5.29085277777778","10126","","OxPE(38:2(OOO))+H",0,0,0,"4.99085277777778","5.29085277777778","10126","","OxPE(38:2(OOO))+H",0,0,0,"4.99085277777778","5.29085277777778","10126","","OxPE(38:2(OOO))+H","820.56991","679.5508","142.02639","4.99085277777778","5.29085277777778","10126"
"","OxPE(38:2(OOO))+H",0,0,0,"5.01285138888889","5.31285138888889","17405","","OxPE(38:2(OOO))+H",0,0,0,"5.01285138888889","5.31285138888889","17405","","OxPE(38:2(OOO))+H",0,0,0,"5.01285138888889","5.31285138888889","17405","","OxPE(38:2(OOO))+H",0,0,0,"5.01285138888889","5.31285138888889","17405","","OxPE(38:2(OOO))+H",0,0,0,"5.01285138888889","5.31285138888889","17405","","OxPE(38:2(OOO))+H","820.56991","679.5508","142.02639","5.01285138888889","5.31285138888889","17405"
"","OxPE(38:2(OOOKeO))+H",0,0,0,"4.91832222222222","5.21832222222222","14379","","OxPE(38:2(OOOKeO))+H",0,0,0,"4.91832222222222","5.21832222222222","14379","","OxPE(38:2(OOOKeO))+H",0,0,0,"4.91832222222222","5.21832222222222","14379","","OxPE(38:2(OOOKeO))+H",0,0,0,"4.91832222222222","5.21832222222222","14379","","OxPE(38:2(OOOKeO))+H",0,0,0,"4.91832222222222","5.21832222222222","14379","","OxPE(38:2(OOOKeO))+H","850.54412","709.52501","142.02639","4.91832222222222","5.21832222222222","14379"
"","OxPE(38:2(OOOOO))+H",0,0,0,"5.58739722222222","5.88739722222222","594","","OxPE(38:2(OOOOO))+H",0,0,0,"5.58739722222222","5.88739722222222","594","","OxPE(38:2(OOOOO))+H",0,0,0,"5.58739722222222","5.88739722222222","594","","OxPE(38:2(OOOOO))+H",0,0,0,"5.58739722222222","5.88739722222222","594","","OxPE(38:2(OOOOO))+H",0,0,0,"5.58739722222222","5.88739722222222","594","","OxPE(38:2(OOOOO))+H","852.55978","711.54067","142.02639","5.58739722222222","5.88739722222222","594"
"","OxPE(38:2(OOOOO))+H",0,0,0,"5.31405166666667","5.61405166666667","11957","","OxPE(38:2(OOOOO))+H",0,0,0,"5.31405166666667","5.61405166666667","11957","","OxPE(38:2(OOOOO))+H",0,0,0,"5.31405166666667","5.61405166666667","11957","","OxPE(38:2(OOOOO))+H",0,0,0,"5.31405166666667","5.61405166666667","11957","","OxPE(38:2(OOOOO))+H",0,0,0,"5.31405166666667","5.61405166666667","11957","","OxPE(38:2(OOOOO))+H","852.55978","711.54067","142.02639","5.31405166666667","5.61405166666667","11957"
"","OxPE(38:3(KeO))+H",1,0,0,"8.01050416666666","8.31050416666666","2253","","OxPE(38:3(KeO))+H",8.161917,0,0,"8.01050416666666","8.31050416666666","2253","","OxPE(38:3(KeO))+H",1,0,0,"8.01050416666666","8.31050416666666","2253","","OxPE(38:3(KeO))+H",48811.2,0,0,"8.01050416666666","8.31050416666666","2253","","OxPE(38:3(KeO))+H",800.5413,0,0,"8.01050416666666","8.31050416666666","2253","","OxPE(38:3(KeO))+H","800.54366","659.52455","142.02639","8.01050416666666","8.31050416666666","2253"
"","OxPE(38:3(OO))+H",0,0,0,"7.225625","7.525625","9320","","OxPE(38:3(OO))+H",0,0,0,"7.225625","7.525625","9320","","OxPE(38:3(OO))+H",0,0,0,"7.225625","7.525625","9320","","OxPE(38:3(OO))+H",0,0,0,"7.225625","7.525625","9320","","OxPE(38:3(OO))+H",0,0,0,"7.225625","7.525625","9320","","OxPE(38:3(OO))+H","802.55929","661.54018","142.02639","7.225625","7.525625","9320"
"","OxPE(38:3(OOOOO))+H",0,0,0,"4.91832222222222","5.21832222222222","14379","","OxPE(38:3(OOOOO))+H",0,0,0,"4.91832222222222","5.21832222222222","14379","","OxPE(38:3(OOOOO))+H",0,0,0,"4.91832222222222","5.21832222222222","14379","","OxPE(38:3(OOOOO))+H",0,0,0,"4.91832222222222","5.21832222222222","14379","","OxPE(38:3(OOOOO))+H",0,0,0,"4.91832222222222","5.21832222222222","14379","","OxPE(38:3(OOOOO))+H","850.5441","709.52499","142.02639","4.91832222222222","5.21832222222222","14379"
"","OxPE(38:4(OO))+H",1,0,0,"8.01050416666666","8.31050416666666","2253","","OxPE(38:4(OO))+H",8.161917,0,0,"8.01050416666666","8.31050416666666","2253","","OxPE(38:4(OO))+H",1,0,0,"8.01050416666666","8.31050416666666","2253","","OxPE(38:4(OO))+H",48811.2,0,0,"8.01050416666666","8.31050416666666","2253","","OxPE(38:4(OO))+H",800.5413,0,0,"8.01050416666666","8.31050416666666","2253","","OxPE(38:4(OO))+H","800.54366","659.52455","142.02639","8.01050416666666","8.31050416666666","2253"
"","OxPE(38:5(KeKe))+H",0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(38:5(KeKe))+H",0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(38:5(KeKe))+H",0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(38:5(KeKe))+H",0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(38:5(KeKe))+H",0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(38:5(KeKe))+H","794.49672","653.47761","142.02639","4.95417727272727","5.25417727272727","13576"
"","OxPE(38:6(OKe))+H",0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(38:6(OKe))+H",0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(38:6(OKe))+H",0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(38:6(OKe))+H",0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(38:6(OKe))+H",0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(38:6(OKe))+H","794.49668","653.47757","142.02639","4.95417727272727","5.25417727272727","13576"
"","OxPE(38:7(Ke))+H",0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(38:7(Ke))+H",0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(38:7(Ke))+H",0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(38:7(Ke))+H",0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(38:7(Ke))+H",0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(38:7(Ke))+H","776.48614","635.46703","142.02639","0.842911111111111","1.14291111111111","3824"
"","OxPE(38:7(OO))+H",0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(38:7(OO))+H",0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(38:7(OO))+H",0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(38:7(OO))+H",0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(38:7(OO))+H",0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(38:7(OO))+H","794.49671","653.4776","142.02639","4.95417727272727","5.25417727272727","13576"
"","OxPE(38:8(O))+H",0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(38:8(O))+H",0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(38:8(O))+H",0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(38:8(O))+H",0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(38:8(O))+H",0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(38:8(O))+H","776.48614","635.46703","142.02639","0.842911111111111","1.14291111111111","3824"
"","OxPE(39:0(Ke))+H",0,0,0,"7.25400972222222","7.55400972222222","2607","","OxPE(39:0(Ke))+H",0,0,0,"7.25400972222222","7.55400972222222","2607","","OxPE(39:0(Ke))+H",0,0,0,"7.25400972222222","7.55400972222222","2607","","OxPE(39:0(Ke))+H",0,0,0,"7.25400972222222","7.55400972222222","2607","","OxPE(39:0(Ke))+H",0,0,0,"7.25400972222222","7.55400972222222","2607","","OxPE(39:0(Ke))+H","804.61133","663.59222","142.02639","7.25400972222222","7.55400972222222","2607"
"","OxPE(39:0(Ke))+H",0,0,0,"7.95514305555555","8.25514305555555","18411","","OxPE(39:0(Ke))+H",0,0,0,"7.95514305555555","8.25514305555555","18411","","OxPE(39:0(Ke))+H",0,0,0,"7.95514305555555","8.25514305555555","18411","","OxPE(39:0(Ke))+H",0,0,0,"7.95514305555555","8.25514305555555","18411","","OxPE(39:0(Ke))+H",0,0,0,"7.95514305555555","8.25514305555555","18411","","OxPE(39:0(Ke))+H","804.61133","663.59222","142.02639","7.95514305555555","8.25514305555555","18411"
"","OxPE(39:1(Ke))+H",0,0,0,"6.33237361111111","6.63237361111111","1954","","OxPE(39:1(Ke))+H",0,0,0,"6.33237361111111","6.63237361111111","1954","","OxPE(39:1(Ke))+H",0,0,0,"6.33237361111111","6.63237361111111","1954","","OxPE(39:1(Ke))+H",0,0,0,"6.33237361111111","6.63237361111111","1954","","OxPE(39:1(Ke))+H",0,0,0,"6.33237361111111","6.63237361111111","1954","","OxPE(39:1(Ke))+H","802.59569","661.57658","142.02639","6.33237361111111","6.63237361111111","1954"
"","OxPE(39:1(Ke))+H",0,0,0,"4.12052916666667","4.42052916666667","3104","","OxPE(39:1(Ke))+H",0,0,0,"4.12052916666667","4.42052916666667","3104","","OxPE(39:1(Ke))+H",0,0,0,"4.12052916666667","4.42052916666667","3104","","OxPE(39:1(Ke))+H",0,0,0,"4.12052916666667","4.42052916666667","3104","","OxPE(39:1(Ke))+H",0,0,0,"4.12052916666667","4.42052916666667","3104","","OxPE(39:1(Ke))+H","802.59569","661.57658","142.02639","4.12052916666667","4.42052916666667","3104"
"","OxPE(39:1(Ke))+H",0,0,0,"4.40779305555556","4.70779305555556","4948","","OxPE(39:1(Ke))+H",0,0,0,"4.40779305555556","4.70779305555556","4948","","OxPE(39:1(Ke))+H",0,0,0,"4.40779305555556","4.70779305555556","4948","","OxPE(39:1(Ke))+H",0,0,0,"4.40779305555556","4.70779305555556","4948","","OxPE(39:1(Ke))+H",0,0,0,"4.40779305555556","4.70779305555556","4948","","OxPE(39:1(Ke))+H","802.59569","661.57658","142.02639","4.40779305555556","4.70779305555556","4948"
"","OxPE(39:1(Ke))+H",0,0,0,"4.12585277777778","4.42585277777778","12860","","OxPE(39:1(Ke))+H",0,0,0,"4.12585277777778","4.42585277777778","12860","","OxPE(39:1(Ke))+H",0,0,0,"4.12585277777778","4.42585277777778","12860","","OxPE(39:1(Ke))+H",0,0,0,"4.12585277777778","4.42585277777778","12860","","OxPE(39:1(Ke))+H",0,0,0,"4.12585277777778","4.42585277777778","12860","","OxPE(39:1(Ke))+H","802.59569","661.57658","142.02639","4.12585277777778","4.42585277777778","12860"
"","OxPE(39:1(O))+H",0,0,0,"7.25400972222222","7.55400972222222","2607","","OxPE(39:1(O))+H",0,0,0,"7.25400972222222","7.55400972222222","2607","","OxPE(39:1(O))+H",0,0,0,"7.25400972222222","7.55400972222222","2607","","OxPE(39:1(O))+H",0,0,0,"7.25400972222222","7.55400972222222","2607","","OxPE(39:1(O))+H",0,0,0,"7.25400972222222","7.55400972222222","2607","","OxPE(39:1(O))+H","804.61137","663.59226","142.02639","7.25400972222222","7.55400972222222","2607"
"","OxPE(39:1(O))+H",0,0,0,"7.95514305555555","8.25514305555555","18411","","OxPE(39:1(O))+H",0,0,0,"7.95514305555555","8.25514305555555","18411","","OxPE(39:1(O))+H",0,0,0,"7.95514305555555","8.25514305555555","18411","","OxPE(39:1(O))+H",0,0,0,"7.95514305555555","8.25514305555555","18411","","OxPE(39:1(O))+H",0,0,0,"7.95514305555555","8.25514305555555","18411","","OxPE(39:1(O))+H","804.61137","663.59226","142.02639","7.95514305555555","8.25514305555555","18411"
"","OxPE(39:1(KeKe))+H",0,0,0,"4.90198055555556","5.20198055555556","4929","","OxPE(39:1(KeKe))+H",0,0,0,"4.90198055555556","5.20198055555556","4929","","OxPE(39:1(KeKe))+H",0,0,0,"4.90198055555556","5.20198055555556","4929","","OxPE(39:1(KeKe))+H",0,0,0,"4.90198055555556","5.20198055555556","4929","","OxPE(39:1(KeKe))+H",0,0,0,"4.90198055555556","5.20198055555556","4929","","OxPE(39:1(KeKe))+H","816.57497","675.55586","142.02639","4.90198055555556","5.20198055555556","4929"
"","OxPE(39:1(KeKe))+H",0,0,0,"5.10691818181818","5.40691818181818","10241","","OxPE(39:1(KeKe))+H",0,0,0,"5.10691818181818","5.40691818181818","10241","","OxPE(39:1(KeKe))+H",0,0,0,"5.10691818181818","5.40691818181818","10241","","OxPE(39:1(KeKe))+H",0,0,0,"5.10691818181818","5.40691818181818","10241","","OxPE(39:1(KeKe))+H",0,0,0,"5.10691818181818","5.40691818181818","10241","","OxPE(39:1(KeKe))+H","816.57497","675.55586","142.02639","5.10691818181818","5.40691818181818","10241"
"","OxPE(39:1(KeO))+H",0,0,0,"4.10132083333333","4.40132083333333","3848","","OxPE(39:1(KeO))+H",0,0,0,"4.10132083333333","4.40132083333333","3848","","OxPE(39:1(KeO))+H",0,0,0,"4.10132083333333","4.40132083333333","3848","","OxPE(39:1(KeO))+H",0,0,0,"4.10132083333333","4.40132083333333","3848","","OxPE(39:1(KeO))+H",0,0,0,"4.10132083333333","4.40132083333333","3848","","OxPE(39:1(KeO))+H","818.59061","677.5715","142.02639","4.10132083333333","4.40132083333333","3848"
"","OxPE(39:1(KeKeO))+H",0,0,0,"4.58004545454546","4.88004545454546","2809","","OxPE(39:1(KeKeO))+H",0,0,0,"4.58004545454546","4.88004545454546","2809","","OxPE(39:1(KeKeO))+H",0,0,0,"4.58004545454546","4.88004545454546","2809","","OxPE(39:1(KeKeO))+H",0,0,0,"4.58004545454546","4.88004545454546","2809","","OxPE(39:1(KeKeO))+H",0,0,0,"4.58004545454546","4.88004545454546","2809","","OxPE(39:1(KeKeO))+H","832.56989","691.55078","142.02639","4.58004545454546","4.88004545454546","2809"
"","OxPE(39:1(KeKeO))+H",0,0,0,"4.27691666666667","4.57691666666667","11680","","OxPE(39:1(KeKeO))+H",0,0,0,"4.27691666666667","4.57691666666667","11680","","OxPE(39:1(KeKeO))+H",0,0,0,"4.27691666666667","4.57691666666667","11680","","OxPE(39:1(KeKeO))+H",0,0,0,"4.27691666666667","4.57691666666667","11680","","OxPE(39:1(KeKeO))+H",0,0,0,"4.27691666666667","4.57691666666667","11680","","OxPE(39:1(KeKeO))+H","832.56989","691.55078","142.02639","4.27691666666667","4.57691666666667","11680"
"","OxPE(39:1(KeKeO))+H",0,0,0,"4.5629375","4.8629375","12795","","OxPE(39:1(KeKeO))+H",0,0,0,"4.5629375","4.8629375","12795","","OxPE(39:1(KeKeO))+H",0,0,0,"4.5629375","4.8629375","12795","","OxPE(39:1(KeKeO))+H",0,0,0,"4.5629375","4.8629375","12795","","OxPE(39:1(KeKeO))+H",0,0,0,"4.5629375","4.8629375","12795","","OxPE(39:1(KeKeO))+H","832.56989","691.55078","142.02639","4.5629375","4.8629375","12795"
"","OxPE(39:1(OOO))+H",0,0,0,"4.60720185185185","4.90720185185185","8264","","OxPE(39:1(OOO))+H",0,0,0,"4.60720185185185","4.90720185185185","8264","","OxPE(39:1(OOO))+H",0,0,0,"4.60720185185185","4.90720185185185","8264","","OxPE(39:1(OOO))+H",0,0,0,"4.60720185185185","4.90720185185185","8264","","OxPE(39:1(OOO))+H",0,0,0,"4.60720185185185","4.90720185185185","8264","","OxPE(39:1(OOO))+H","836.60121","695.5821","142.02639","4.60720185185185","4.90720185185185","8264"
"","OxPE(39:1(OOO))+H",0,0,0,"6.46125833333333","6.76125833333333","9151","","OxPE(39:1(OOO))+H",0,0,0,"6.46125833333333","6.76125833333333","9151","","OxPE(39:1(OOO))+H",0,0,0,"6.46125833333333","6.76125833333333","9151","","OxPE(39:1(OOO))+H",0,0,0,"6.46125833333333","6.76125833333333","9151","","OxPE(39:1(OOO))+H",0,0,0,"6.46125833333333","6.76125833333333","9151","","OxPE(39:1(OOO))+H","836.60121","695.5821","142.02639","6.46125833333333","6.76125833333333","9151"
"","OxPE(39:1(OOO))+H",0,0,0,"4.67931805555556","4.97931805555556","13732","","OxPE(39:1(OOO))+H",0,0,0,"4.67931805555556","4.97931805555556","13732","","OxPE(39:1(OOO))+H",0,0,0,"4.67931805555556","4.97931805555556","13732","","OxPE(39:1(OOO))+H",0,0,0,"4.67931805555556","4.97931805555556","13732","","OxPE(39:1(OOO))+H",0,0,0,"4.67931805555556","4.97931805555556","13732","","OxPE(39:1(OOO))+H","836.60121","695.5821","142.02639","4.67931805555556","4.97931805555556","13732"
"","OxPE(39:2(Ke))+H",0,0,0,"5.43967777777778","5.73967777777778","3279","","OxPE(39:2(Ke))+H",0,0,0,"5.43967777777778","5.73967777777778","3279","","OxPE(39:2(Ke))+H",0,0,0,"5.43967777777778","5.73967777777778","3279","","OxPE(39:2(Ke))+H",0,0,0,"5.43967777777778","5.73967777777778","3279","","OxPE(39:2(Ke))+H",0,0,0,"5.43967777777778","5.73967777777778","3279","","OxPE(39:2(Ke))+H","800.58004","659.56093","142.02639","5.43967777777778","5.73967777777778","3279"
"","OxPE(39:2(Ke))+H",0,0,0,"3.63204027777778","3.93204027777778","7037","","OxPE(39:2(Ke))+H",0,0,0,"3.63204027777778","3.93204027777778","7037","","OxPE(39:2(Ke))+H",0,0,0,"3.63204027777778","3.93204027777778","7037","","OxPE(39:2(Ke))+H",0,0,0,"3.63204027777778","3.93204027777778","7037","","OxPE(39:2(Ke))+H",0,0,0,"3.63204027777778","3.93204027777778","7037","","OxPE(39:2(Ke))+H","800.58004","659.56093","142.02639","3.63204027777778","3.93204027777778","7037"
"","OxPE(39:2(Ke))+H",0,0,0,"4.10396527777778","4.40396527777778","7410","","OxPE(39:2(Ke))+H",0,0,0,"4.10396527777778","4.40396527777778","7410","","OxPE(39:2(Ke))+H",0,0,0,"4.10396527777778","4.40396527777778","7410","","OxPE(39:2(Ke))+H",0,0,0,"4.10396527777778","4.40396527777778","7410","","OxPE(39:2(Ke))+H",0,0,0,"4.10396527777778","4.40396527777778","7410","","OxPE(39:2(Ke))+H","800.58004","659.56093","142.02639","4.10396527777778","4.40396527777778","7410"
"","OxPE(39:2(Ke))+H",0,0,0,"3.32310972222222","3.62310972222222","14702","","OxPE(39:2(Ke))+H",0,0,0,"3.32310972222222","3.62310972222222","14702","","OxPE(39:2(Ke))+H",0,0,0,"3.32310972222222","3.62310972222222","14702","","OxPE(39:2(Ke))+H",0,0,0,"3.32310972222222","3.62310972222222","14702","","OxPE(39:2(Ke))+H",0,0,0,"3.32310972222222","3.62310972222222","14702","","OxPE(39:2(Ke))+H","800.58004","659.56093","142.02639","3.32310972222222","3.62310972222222","14702"
"","OxPE(39:2(Ke))+H",0,0,0,"5.83374444444444","6.13374444444444","18887","","OxPE(39:2(Ke))+H",0,0,0,"5.83374444444444","6.13374444444444","18887","","OxPE(39:2(Ke))+H",0,0,0,"5.83374444444444","6.13374444444444","18887","","OxPE(39:2(Ke))+H",0,0,0,"5.83374444444444","6.13374444444444","18887","","OxPE(39:2(Ke))+H",0,0,0,"5.83374444444444","6.13374444444444","18887","","OxPE(39:2(Ke))+H","800.58004","659.56093","142.02639","5.83374444444444","6.13374444444444","18887"
"","OxPE(39:2(O))+H",0,0,0,"6.33237361111111","6.63237361111111","1954","","OxPE(39:2(O))+H",0,0,0,"6.33237361111111","6.63237361111111","1954","","OxPE(39:2(O))+H",0,0,0,"6.33237361111111","6.63237361111111","1954","","OxPE(39:2(O))+H",0,0,0,"6.33237361111111","6.63237361111111","1954","","OxPE(39:2(O))+H",0,0,0,"6.33237361111111","6.63237361111111","1954","","OxPE(39:2(O))+H","802.59569","661.57658","142.02639","6.33237361111111","6.63237361111111","1954"
