"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","RT at Max Intensity","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Number of Scans","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Max Intensity","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Average m/z","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment"
"","SM(36:4)+H",1,1,1,1,0,0,1,"5.96748194444444","6.26748194444444","431","","SM(36:4)+H",6.096884,6.096884,6.096884,6.096884,6.096884,6.096884,6.096884,"5.96748194444444","6.26748194444444","431","","SM(36:4)+H",2,2,2,2,1,1,2,"5.96748194444444","6.26748194444444","431","","SM(36:4)+H",860026.4,601081.7,958765.5,601081.7,787.8209,938.2249,214358,"5.96748194444444","6.26748194444444","431","","SM(36:4)+H",725.558,542.49175,666.4844,542.49175,524.4802,184.0736,86.096585,"5.96748194444444","6.26748194444444","431","","SM(36:4)+H","725.55917","542.49313","666.48563","542.49305","524.48247","184.07332","86.09648","5.96748194444444","6.26748194444444","431"
"","SM(36:4)+H",0,0,0,0,0,0,0,"4.11224166666667","4.41224166666667","4507","","SM(36:4)+H",0,0,0,0,0,0,0,"4.11224166666667","4.41224166666667","4507","","SM(36:4)+H",0,0,0,0,0,0,0,"4.11224166666667","4.41224166666667","4507","","SM(36:4)+H",0,0,0,0,0,0,0,"4.11224166666667","4.41224166666667","4507","","SM(36:4)+H",0,0,0,0,0,0,0,"4.11224166666667","4.41224166666667","4507","","SM(36:4)+H","725.55917","542.49313","666.48563","542.49305","524.48247","184.07332","86.09648","4.11224166666667","4.41224166666667","4507"
"","SM(36:4)+H",0,0,0,0,0,0,0,"3.84961944444444","4.14961944444444","6074","","SM(36:4)+H",0,0,0,0,0,0,0,"3.84961944444444","4.14961944444444","6074","","SM(36:4)+H",0,0,0,0,0,0,0,"3.84961944444444","4.14961944444444","6074","","SM(36:4)+H",0,0,0,0,0,0,0,"3.84961944444444","4.14961944444444","6074","","SM(36:4)+H",0,0,0,0,0,0,0,"3.84961944444444","4.14961944444444","6074","","SM(36:4)+H","725.55917","542.49313","666.48563","542.49305","524.48247","184.07332","86.09648","3.84961944444444","4.14961944444444","6074"
"","SM(36:4)+H",0,0,0,0,0,0,0,"5.74619583333333","6.04619583333333","12783","","SM(36:4)+H",0,0,0,0,0,0,0,"5.74619583333333","6.04619583333333","12783","","SM(36:4)+H",0,0,0,0,0,0,0,"5.74619583333333","6.04619583333333","12783","","SM(36:4)+H",0,0,0,0,0,0,0,"5.74619583333333","6.04619583333333","12783","","SM(36:4)+H",0,0,0,0,0,0,0,"5.74619583333333","6.04619583333333","12783","","SM(36:4)+H","725.55917","542.49313","666.48563","542.49305","524.48247","184.07332","86.09648","5.74619583333333","6.04619583333333","12783"
"","SM(36:5)+H",1,1,1,1,0,1,1,"4.75306527777778","5.05306527777778","530","","SM(36:5)+H",4.889786,4.889786,4.889786,4.889786,0,5.027733,4.889786,"4.75306527777778","5.05306527777778","530","","SM(36:5)+H",2,2,2,2,0,2,2,"4.75306527777778","5.05306527777778","530","","SM(36:5)+H",842257.7,671690.4,875884.6,671690.4,0,11396.71,206623.9,"4.75306527777778","5.05306527777778","530","","SM(36:5)+H",723.5422,540.4761,664.4686,540.4761,0,184.07365,86.09658,"4.75306527777778","5.05306527777778","530","","SM(36:5)+H","723.54357","540.47753","664.47003","540.47745","522.46687","184.07332","86.09648","4.75306527777778","5.05306527777778","530"
"","SM(37:0)+H",0,0,0,0,0,0,0,"8.25462916666667","8.55462916666667","3243","","SM(37:0)+H",0,0,0,0,0,0,0,"8.25462916666667","8.55462916666667","3243","","SM(37:0)+H",0,0,0,0,0,0,0,"8.25462916666667","8.55462916666667","3243","","SM(37:0)+H",0,0,0,0,0,0,0,"8.25462916666667","8.55462916666667","3243","","SM(37:0)+H",0,0,0,0,0,0,0,"8.25462916666667","8.55462916666667","3243","","SM(37:0)+H","747.63747","564.57143","688.56393","564.57135","546.56077","184.07332","86.09648","8.25462916666667","8.55462916666667","3243"
"","SM(37:0)+H",0,0,0,0,0,0,0,"11.1786090909091","11.4786090909091","16778","","SM(37:0)+H",0,0,0,0,0,0,0,"11.1786090909091","11.4786090909091","16778","","SM(37:0)+H",0,0,0,0,0,0,0,"11.1786090909091","11.4786090909091","16778","","SM(37:0)+H",0,0,0,0,0,0,0,"11.1786090909091","11.4786090909091","16778","","SM(37:0)+H",0,0,0,0,0,0,0,"11.1786090909091","11.4786090909091","16778","","SM(37:0)+H","747.63747","564.57143","688.56393","564.57135","546.56077","184.07332","86.09648","11.1786090909091","11.4786090909091","16778"
"","SM(37:0)+H",0,0,0,0,0,0,0,"10.7635083333333","11.0635083333333","18233","","SM(37:0)+H",0,0,0,0,0,0,0,"10.7635083333333","11.0635083333333","18233","","SM(37:0)+H",0,0,0,0,0,0,0,"10.7635083333333","11.0635083333333","18233","","SM(37:0)+H",0,0,0,0,0,0,0,"10.7635083333333","11.0635083333333","18233","","SM(37:0)+H",0,0,0,0,0,0,0,"10.7635083333333","11.0635083333333","18233","","SM(37:0)+H","747.63747","564.57143","688.56393","564.57135","546.56077","184.07332","86.09648","10.7635083333333","11.0635083333333","18233"
"","SM(37:1)+H",1,1,0,1,1,1,1,"7.81398472222222","8.11398472222222","279","","SM(37:1)+H",7.996903,7.996903,0,7.996903,7.996903,7.996903,7.996903,"7.81398472222222","8.11398472222222","279","","SM(37:1)+H",2,1,0,1,1,2,2,"7.81398472222222","8.11398472222222","279","","SM(37:1)+H",199332.9,1262.79,0,1262.79,1458.242,12479760,110336.3,"7.81398472222222","8.11398472222222","279","","SM(37:1)+H",745.6233,562.5575,0,562.5575,544.546,184.0735,86.096505,"7.81398472222222","8.11398472222222","279","","SM(37:1)+H","745.62187","562.55583","686.54833","562.55575","544.54517","184.07332","86.09648","7.81398472222222","8.11398472222222","279"
"","SM(37:1)+H",1,0,0,0,1,1,1,"7.59972777777778","7.89972777777778","1071","","SM(37:1)+H",7.769315,0,0,0,7.769315,7.769315,7.769315,"7.59972777777778","7.89972777777778","1071","","SM(37:1)+H",1,0,0,0,1,1,1,"7.59972777777778","7.89972777777778","1071","","SM(37:1)+H",66409,0,0,0,1094.089,1526082,12775.63,"7.59972777777778","7.89972777777778","1071","","SM(37:1)+H",745.6233,0,0,0,544.546,184.0736,86.0966,"7.59972777777778","7.89972777777778","1071","","SM(37:1)+H","745.62187","562.55583","686.54833","562.55575","544.54517","184.07332","86.09648","7.59972777777778","7.89972777777778","1071"
"","SM(37:1)+H",0,0,0,0,0,0,0,"9.60591805555556","9.90591805555556","3391","","SM(37:1)+H",0,0,0,0,0,0,0,"9.60591805555556","9.90591805555556","3391","","SM(37:1)+H",0,0,0,0,0,0,0,"9.60591805555556","9.90591805555556","3391","","SM(37:1)+H",0,0,0,0,0,0,0,"9.60591805555556","9.90591805555556","3391","","SM(37:1)+H",0,0,0,0,0,0,0,"9.60591805555556","9.90591805555556","3391","","SM(37:1)+H","745.62187","562.55583","686.54833","562.55575","544.54517","184.07332","86.09648","9.60591805555556","9.90591805555556","3391"
"","SM(37:1)+H",0,0,0,0,0,0,0,"3.96841666666667","4.26841666666667","17697","","SM(37:1)+H",0,0,0,0,0,0,0,"3.96841666666667","4.26841666666667","17697","","SM(37:1)+H",0,0,0,0,0,0,0,"3.96841666666667","4.26841666666667","17697","","SM(37:1)+H",0,0,0,0,0,0,0,"3.96841666666667","4.26841666666667","17697","","SM(37:1)+H",0,0,0,0,0,0,0,"3.96841666666667","4.26841666666667","17697","","SM(37:1)+H","745.62187","562.55583","686.54833","562.55575","544.54517","184.07332","86.09648","3.96841666666667","4.26841666666667","17697"
"","SM(37:2)+H",0,0,0,0,0,0,0,"6.7431125","7.0431125","887","","SM(37:2)+H",0,0,0,0,0,0,0,"6.7431125","7.0431125","887","","SM(37:2)+H",0,0,0,0,0,0,0,"6.7431125","7.0431125","887","","SM(37:2)+H",0,0,0,0,0,0,0,"6.7431125","7.0431125","887","","SM(37:2)+H",0,0,0,0,0,0,0,"6.7431125","7.0431125","887","","SM(37:2)+H","743.60617","560.54013","684.53263","560.54005","542.52947","184.07332","86.09648","6.7431125","7.0431125","887"
"","SM(37:2)+H",0,0,0,0,0,0,0,"2.8591875","3.1591875","8154","","SM(37:2)+H",0,0,0,0,0,0,0,"2.8591875","3.1591875","8154","","SM(37:2)+H",0,0,0,0,0,0,0,"2.8591875","3.1591875","8154","","SM(37:2)+H",0,0,0,0,0,0,0,"2.8591875","3.1591875","8154","","SM(37:2)+H",0,0,0,0,0,0,0,"2.8591875","3.1591875","8154","","SM(37:2)+H","743.60617","560.54013","684.53263","560.54005","542.52947","184.07332","86.09648","2.8591875","3.1591875","8154"
"","SM(37:2)+H",0,0,0,0,0,0,0,"8.66493472222222","8.96493472222222","11873","","SM(37:2)+H",0,0,0,0,0,0,0,"8.66493472222222","8.96493472222222","11873","","SM(37:2)+H",0,0,0,0,0,0,0,"8.66493472222222","8.96493472222222","11873","","SM(37:2)+H",0,0,0,0,0,0,0,"8.66493472222222","8.96493472222222","11873","","SM(37:2)+H",0,0,0,0,0,0,0,"8.66493472222222","8.96493472222222","11873","","SM(37:2)+H","743.60617","560.54013","684.53263","560.54005","542.52947","184.07332","86.09648","8.66493472222222","8.96493472222222","11873"
"","SM(37:3)+H",0,0,0,0,0,0,0,"5.57339722222222","5.87339722222222","6873","","SM(37:3)+H",0,0,0,0,0,0,0,"5.57339722222222","5.87339722222222","6873","","SM(37:3)+H",0,0,0,0,0,0,0,"5.57339722222222","5.87339722222222","6873","","SM(37:3)+H",0,0,0,0,0,0,0,"5.57339722222222","5.87339722222222","6873","","SM(37:3)+H",0,0,0,0,0,0,0,"5.57339722222222","5.87339722222222","6873","","SM(37:3)+H","741.59057","558.52453","682.51703","558.52445","540.51387","184.07332","86.09648","5.57339722222222","5.87339722222222","6873"
"","SM(37:3)+H",0,0,0,0,0,0,0,"5.57714861111111","5.87714861111111","13398","","SM(37:3)+H",0,0,0,0,0,0,0,"5.57714861111111","5.87714861111111","13398","","SM(37:3)+H",0,0,0,0,0,0,0,"5.57714861111111","5.87714861111111","13398","","SM(37:3)+H",0,0,0,0,0,0,0,"5.57714861111111","5.87714861111111","13398","","SM(37:3)+H",0,0,0,0,0,0,0,"5.57714861111111","5.87714861111111","13398","","SM(37:3)+H","741.59057","558.52453","682.51703","558.52445","540.51387","184.07332","86.09648","5.57714861111111","5.87714861111111","13398"
"","SM(37:5)+H",0,0,0,0,0,0,0,"5.43756666666667","5.73756666666667","5523","","SM(37:5)+H",0,0,0,0,0,0,0,"5.43756666666667","5.73756666666667","5523","","SM(37:5)+H",0,0,0,0,0,0,0,"5.43756666666667","5.73756666666667","5523","","SM(37:5)+H",0,0,0,0,0,0,0,"5.43756666666667","5.73756666666667","5523","","SM(37:5)+H",0,0,0,0,0,0,0,"5.43756666666667","5.73756666666667","5523","","SM(37:5)+H","737.55927","554.49323","678.48573","554.49315","536.48257","184.07332","86.09648","5.43756666666667","5.73756666666667","5523"
"","SM(37:5)+H",0,0,0,0,0,0,0,"5.44016388888889","5.74016388888889","13181","","SM(37:5)+H",0,0,0,0,0,0,0,"5.44016388888889","5.74016388888889","13181","","SM(37:5)+H",0,0,0,0,0,0,0,"5.44016388888889","5.74016388888889","13181","","SM(37:5)+H",0,0,0,0,0,0,0,"5.44016388888889","5.74016388888889","13181","","SM(37:5)+H",0,0,0,0,0,0,0,"5.44016388888889","5.74016388888889","13181","","SM(37:5)+H","737.55927","554.49323","678.48573","554.49315","536.48257","184.07332","86.09648","5.44016388888889","5.74016388888889","13181"
"","SM(38:0)+H",1,0,0,0,0,1,1,"8.79695","9.09695","826","","SM(38:0)+H",8.950597,0,0,0,0,8.950597,8.950597,"8.79695","9.09695","826","","SM(38:0)+H",2,0,0,0,0,2,2,"8.79695","9.09695","826","","SM(38:0)+H",110627.3,0,0,0,0,2096005,14071.86,"8.79695","9.09695","826","","SM(38:0)+H",761.6541,0,0,0,0,184.0737,86.09657,"8.79695","9.09695","826","","SM(38:0)+H","761.65307","578.58703","702.57953","578.58695","560.57637","184.07332","86.09648","8.79695","9.09695","826"
"","SM(38:0)+H",1,0,0,0,0,1,1,"8.80259305555556","9.10259305555556","12677","","SM(38:0)+H",8.950597,0,0,0,0,8.950597,8.950597,"8.80259305555556","9.10259305555556","12677","","SM(38:0)+H",2,0,0,0,0,2,2,"8.80259305555556","9.10259305555556","12677","","SM(38:0)+H",110627.3,0,0,0,0,2096005,14071.86,"8.80259305555556","9.10259305555556","12677","","SM(38:0)+H",761.6541,0,0,0,0,184.0737,86.09657,"8.80259305555556","9.10259305555556","12677","","SM(38:0)+H","761.65307","578.58703","702.57953","578.58695","560.57637","184.07332","86.09648","8.80259305555556","9.10259305555556","12677"
"","SM(38:1)+H",1,1,0,1,1,1,1,"8.38228472222222","8.68228472222222","67","","SM(38:1)+H",8.589641,8.589641,0,8.589641,8.589641,8.589641,8.589641,"8.38228472222222","8.68228472222222","67","","SM(38:1)+H",2,2,0,2,2,2,2,"8.38228472222222","8.68228472222222","67","","SM(38:1)+H",1617538,8574.171,0,8574.171,25081.83,46344430,441899.9,"8.38228472222222","8.68228472222222","67","","SM(38:1)+H",759.63755,576.57205,0,576.57205,558.56135,184.0732,86.096415,"8.38228472222222","8.68228472222222","67","","SM(38:1)+H","759.63747","576.57143","700.56393","576.57135","558.56077","184.07332","86.09648","8.38228472222222","8.68228472222222","67"
"","SM(38:1)+H",0,0,0,0,0,0,0,"7.83016111111111","8.13016111111111","12796","","SM(38:1)+H",0,0,0,0,0,0,0,"7.83016111111111","8.13016111111111","12796","","SM(38:1)+H",0,0,0,0,0,0,0,"7.83016111111111","8.13016111111111","12796","","SM(38:1)+H",0,0,0,0,0,0,0,"7.83016111111111","8.13016111111111","12796","","SM(38:1)+H",0,0,0,0,0,0,0,"7.83016111111111","8.13016111111111","12796","","SM(38:1)+H","759.63747","576.57143","700.56393","576.57135","558.56077","184.07332","86.09648","7.83016111111111","8.13016111111111","12796"
"","SM(38:1)+H",0,0,0,0,0,0,0,"10.10345","10.40345","12909","","SM(38:1)+H",0,0,0,0,0,0,0,"10.10345","10.40345","12909","","SM(38:1)+H",0,0,0,0,0,0,0,"10.10345","10.40345","12909","","SM(38:1)+H",0,0,0,0,0,0,0,"10.10345","10.40345","12909","","SM(38:1)+H",0,0,0,0,0,0,0,"10.10345","10.40345","12909","","SM(38:1)+H","759.63747","576.57143","700.56393","576.57135","558.56077","184.07332","86.09648","10.10345","10.40345","12909"
"","SM(38:1)+H",0,0,0,0,0,0,0,"9.9363291666667","10.2363291666667","13237","","SM(38:1)+H",0,0,0,0,0,0,0,"9.9363291666667","10.2363291666667","13237","","SM(38:1)+H",0,0,0,0,0,0,0,"9.9363291666667","10.2363291666667","13237","","SM(38:1)+H",0,0,0,0,0,0,0,"9.9363291666667","10.2363291666667","13237","","SM(38:1)+H",0,0,0,0,0,0,0,"9.9363291666667","10.2363291666667","13237","","SM(38:1)+H","759.63747","576.57143","700.56393","576.57135","558.56077","184.07332","86.09648","9.9363291666667","10.2363291666667","13237"
"","SM(38:1)+H",0,0,0,0,0,0,0,"10.3398986111111","10.6398986111111","13368","","SM(38:1)+H",0,0,0,0,0,0,0,"10.3398986111111","10.6398986111111","13368","","SM(38:1)+H",0,0,0,0,0,0,0,"10.3398986111111","10.6398986111111","13368","","SM(38:1)+H",0,0,0,0,0,0,0,"10.3398986111111","10.6398986111111","13368","","SM(38:1)+H",0,0,0,0,0,0,0,"10.3398986111111","10.6398986111111","13368","","SM(38:1)+H","759.63747","576.57143","700.56393","576.57135","558.56077","184.07332","86.09648","10.3398986111111","10.6398986111111","13368"
"","SM(38:1)+H",0,0,0,0,0,0,0,"9.51314166666667","9.81314166666667","16682","","SM(38:1)+H",0,0,0,0,0,0,0,"9.51314166666667","9.81314166666667","16682","","SM(38:1)+H",0,0,0,0,0,0,0,"9.51314166666667","9.81314166666667","16682","","SM(38:1)+H",0,0,0,0,0,0,0,"9.51314166666667","9.81314166666667","16682","","SM(38:1)+H",0,0,0,0,0,0,0,"9.51314166666667","9.81314166666667","16682","","SM(38:1)+H","759.63747","576.57143","700.56393","576.57135","558.56077","184.07332","86.09648","9.51314166666667","9.81314166666667","16682"
"","SM(38:1)+H",0,0,0,0,0,0,0,"12.4008680555556","12.7008680555556","17767","","SM(38:1)+H",0,0,0,0,0,0,0,"12.4008680555556","12.7008680555556","17767","","SM(38:1)+H",0,0,0,0,0,0,0,"12.4008680555556","12.7008680555556","17767","","SM(38:1)+H",0,0,0,0,0,0,0,"12.4008680555556","12.7008680555556","17767","","SM(38:1)+H",0,0,0,0,0,0,0,"12.4008680555556","12.7008680555556","17767","","SM(38:1)+H","759.63747","576.57143","700.56393","576.57135","558.56077","184.07332","86.09648","12.4008680555556","12.7008680555556","17767"
"","SM(38:2)+H",1,1,0,1,1,1,1,"7.34455416666667","7.64455416666667","166","","SM(38:2)+H",7.495662,7.495662,0,7.495662,7.495662,7.495662,7.495662,"7.34455416666667","7.64455416666667","166","","SM(38:2)+H",2,1,0,1,2,2,2,"7.34455416666667","7.64455416666667","166","","SM(38:2)+H",674253,6812.949,0,6812.949,12287.38,21822610,188414.6,"7.34455416666667","7.64455416666667","166","","SM(38:2)+H",757.6222,574.5558,0,574.5558,556.5456,184.07335,86.09646,"7.34455416666667","7.64455416666667","166","","SM(38:2)+H","757.62187","574.55583","698.54833","574.55575","556.54517","184.07332","86.09648","7.34455416666667","7.64455416666667","166"
"","SM(38:3)+H",0,0,0,0,0,0,0,"6.19639166666667","6.49639166666667","1347","","SM(38:3)+H",0,0,0,0,0,0,0,"6.19639166666667","6.49639166666667","1347","","SM(38:3)+H",0,0,0,0,0,0,0,"6.19639166666667","6.49639166666667","1347","","SM(38:3)+H",0,0,0,0,0,0,0,"6.19639166666667","6.49639166666667","1347","","SM(38:3)+H",0,0,0,0,0,0,0,"6.19639166666667","6.49639166666667","1347","","SM(38:3)+H","755.60617","572.54013","696.53263","572.54005","554.52947","184.07332","86.09648","6.19639166666667","6.49639166666667","1347"
"","SM(38:3)+H",0,0,0,0,0,0,0,"6.49169166666667","6.79169166666667","9341","","SM(38:3)+H",0,0,0,0,0,0,0,"6.49169166666667","6.79169166666667","9341","","SM(38:3)+H",0,0,0,0,0,0,0,"6.49169166666667","6.79169166666667","9341","","SM(38:3)+H",0,0,0,0,0,0,0,"6.49169166666667","6.79169166666667","9341","","SM(38:3)+H",0,0,0,0,0,0,0,"6.49169166666667","6.79169166666667","9341","","SM(38:3)+H","755.60617","572.54013","696.53263","572.54005","554.52947","184.07332","86.09648","6.49169166666667","6.79169166666667","9341"
"","SM(38:3)+H",0,0,0,0,0,0,0,"6.12905833333333","6.42905833333333","11288","","SM(38:3)+H",0,0,0,0,0,0,0,"6.12905833333333","6.42905833333333","11288","","SM(38:3)+H",0,0,0,0,0,0,0,"6.12905833333333","6.42905833333333","11288","","SM(38:3)+H",0,0,0,0,0,0,0,"6.12905833333333","6.42905833333333","11288","","SM(38:3)+H",0,0,0,0,0,0,0,"6.12905833333333","6.42905833333333","11288","","SM(38:3)+H","755.60617","572.54013","696.53263","572.54005","554.52947","184.07332","86.09648","6.12905833333333","6.42905833333333","11288"
"","SM(38:3)+H",0,0,0,0,0,0,0,"7.70343888888889","8.00343888888889","16675","","SM(38:3)+H",0,0,0,0,0,0,0,"7.70343888888889","8.00343888888889","16675","","SM(38:3)+H",0,0,0,0,0,0,0,"7.70343888888889","8.00343888888889","16675","","SM(38:3)+H",0,0,0,0,0,0,0,"7.70343888888889","8.00343888888889","16675","","SM(38:3)+H",0,0,0,0,0,0,0,"7.70343888888889","8.00343888888889","16675","","SM(38:3)+H","755.60617","572.54013","696.53263","572.54005","554.52947","184.07332","86.09648","7.70343888888889","8.00343888888889","16675"
"","SM(38:3)+H",0,0,0,0,0,0,0,"6.28622361111111","6.58622361111111","17145","","SM(38:3)+H",0,0,0,0,0,0,0,"6.28622361111111","6.58622361111111","17145","","SM(38:3)+H",0,0,0,0,0,0,0,"6.28622361111111","6.58622361111111","17145","","SM(38:3)+H",0,0,0,0,0,0,0,"6.28622361111111","6.58622361111111","17145","","SM(38:3)+H",0,0,0,0,0,0,0,"6.28622361111111","6.58622361111111","17145","","SM(38:3)+H","755.60617","572.54013","696.53263","572.54005","554.52947","184.07332","86.09648","6.28622361111111","6.58622361111111","17145"
"","SM(38:3)+H",0,0,0,0,0,0,0,"6.48484861111111","6.78484861111111","18758","","SM(38:3)+H",0,0,0,0,0,0,0,"6.48484861111111","6.78484861111111","18758","","SM(38:3)+H",0,0,0,0,0,0,0,"6.48484861111111","6.78484861111111","18758","","SM(38:3)+H",0,0,0,0,0,0,0,"6.48484861111111","6.78484861111111","18758","","SM(38:3)+H",0,0,0,0,0,0,0,"6.48484861111111","6.78484861111111","18758","","SM(38:3)+H","755.60617","572.54013","696.53263","572.54005","554.52947","184.07332","86.09648","6.48484861111111","6.78484861111111","18758"
"","SM(38:4)+H",0,0,0,0,0,0,0,"7.20588194444444","7.50588194444444","1018","","SM(38:4)+H",0,0,0,0,0,0,0,"7.20588194444444","7.50588194444444","1018","","SM(38:4)+H",0,0,0,0,0,0,0,"7.20588194444444","7.50588194444444","1018","","SM(38:4)+H",0,0,0,0,0,0,0,"7.20588194444444","7.50588194444444","1018","","SM(38:4)+H",0,0,0,0,0,0,0,"7.20588194444444","7.50588194444444","1018","","SM(38:4)+H","753.59047","570.52443","694.51693","570.52435","552.51377","184.07332","86.09648","7.20588194444444","7.50588194444444","1018"
"","SM(38:4)+H",0,0,0,0,0,0,0,"5.08267083333333","5.38267083333333","2422","","SM(38:4)+H",0,0,0,0,0,0,0,"5.08267083333333","5.38267083333333","2422","","SM(38:4)+H",0,0,0,0,0,0,0,"5.08267083333333","5.38267083333333","2422","","SM(38:4)+H",0,0,0,0,0,0,0,"5.08267083333333","5.38267083333333","2422","","SM(38:4)+H",0,0,0,0,0,0,0,"5.08267083333333","5.38267083333333","2422","","SM(38:4)+H","753.59047","570.52443","694.51693","570.52435","552.51377","184.07332","86.09648","5.08267083333333","5.38267083333333","2422"
"","SM(38:4)+H",0,0,0,0,0,0,0,"5.47221666666667","5.77221666666667","3957","","SM(38:4)+H",0,0,0,0,0,0,0,"5.47221666666667","5.77221666666667","3957","","SM(38:4)+H",0,0,0,0,0,0,0,"5.47221666666667","5.77221666666667","3957","","SM(38:4)+H",0,0,0,0,0,0,0,"5.47221666666667","5.77221666666667","3957","","SM(38:4)+H",0,0,0,0,0,0,0,"5.47221666666667","5.77221666666667","3957","","SM(38:4)+H","753.59047","570.52443","694.51693","570.52435","552.51377","184.07332","86.09648","5.47221666666667","5.77221666666667","3957"
"","SM(38:4)+H",0,0,0,0,0,0,0,"5.63988055555556","5.93988055555556","15749","","SM(38:4)+H",0,0,0,0,0,0,0,"5.63988055555556","5.93988055555556","15749","","SM(38:4)+H",0,0,0,0,0,0,0,"5.63988055555556","5.93988055555556","15749","","SM(38:4)+H",0,0,0,0,0,0,0,"5.63988055555556","5.93988055555556","15749","","SM(38:4)+H",0,0,0,0,0,0,0,"5.63988055555556","5.93988055555556","15749","","SM(38:4)+H","753.59047","570.52443","694.51693","570.52435","552.51377","184.07332","86.09648","5.63988055555556","5.93988055555556","15749"
"","SM(38:5)+H",1,1,1,1,0,1,1,"6.08087777777778","6.38087777777778","970","","SM(38:5)+H",6.235854,6.235854,6.235854,6.235854,0,6.235854,6.235854,"6.08087777777778","6.38087777777778","970","","SM(38:5)+H",1,1,1,1,0,1,1,"6.08087777777778","6.38087777777778","970","","SM(38:5)+H",392838.9,310335,392210.3,310335,0,17034.38,93833.91,"6.08087777777778","6.38087777777778","970","","SM(38:5)+H",751.5735,568.5072,692.5001,568.5072,0,184.0736,86.09655,"6.08087777777778","6.38087777777778","970","","SM(38:5)+H","751.57487","568.50883","692.50133","568.50875","550.49817","184.07332","86.09648","6.08087777777778","6.38087777777778","970"
"","SM(38:5)+H",0,0,0,0,0,0,0,"4.99331527777778","5.29331527777778","6116","","SM(38:5)+H",0,0,0,0,0,0,0,"4.99331527777778","5.29331527777778","6116","","SM(38:5)+H",0,0,0,0,0,0,0,"4.99331527777778","5.29331527777778","6116","","SM(38:5)+H",0,0,0,0,0,0,0,"4.99331527777778","5.29331527777778","6116","","SM(38:5)+H",0,0,0,0,0,0,0,"4.99331527777778","5.29331527777778","6116","","SM(38:5)+H","751.57487","568.50883","692.50133","568.50875","550.49817","184.07332","86.09648","4.99331527777778","5.29331527777778","6116"
"","SM(38:6)+H",0,0,0,0,0,0,0,"4.93293333333333","5.23293333333333","1612","","SM(38:6)+H",0,0,0,0,0,0,0,"4.93293333333333","5.23293333333333","1612","","SM(38:6)+H",0,0,0,0,0,0,0,"4.93293333333333","5.23293333333333","1612","","SM(38:6)+H",0,0,0,0,0,0,0,"4.93293333333333","5.23293333333333","1612","","SM(38:6)+H",0,0,0,0,0,0,0,"4.93293333333333","5.23293333333333","1612","","SM(38:6)+H","749.55917","566.49313","690.48563","566.49305","548.48247","184.07332","86.09648","4.93293333333333","5.23293333333333","1612"
"","SM(39:0)+H",0,0,0,0,0,0,0,"9.32350555555555","9.62350555555555","1623","","SM(39:0)+H",0,0,0,0,0,0,0,"9.32350555555555","9.62350555555555","1623","","SM(39:0)+H",0,0,0,0,0,0,0,"9.32350555555555","9.62350555555555","1623","","SM(39:0)+H",0,0,0,0,0,0,0,"9.32350555555555","9.62350555555555","1623","","SM(39:0)+H",0,0,0,0,0,0,0,"9.32350555555555","9.62350555555555","1623","","SM(39:0)+H","775.66877","592.60273","716.59523","592.60265","574.59207","184.07332","86.09648","9.32350555555555","9.62350555555555","1623"
"","SM(39:0)+H",0,0,0,0,0,0,0,"11.2087513888889","11.5087513888889","8511","","SM(39:0)+H",0,0,0,0,0,0,0,"11.2087513888889","11.5087513888889","8511","","SM(39:0)+H",0,0,0,0,0,0,0,"11.2087513888889","11.5087513888889","8511","","SM(39:0)+H",0,0,0,0,0,0,0,"11.2087513888889","11.5087513888889","8511","","SM(39:0)+H",0,0,0,0,0,0,0,"11.2087513888889","11.5087513888889","8511","","SM(39:0)+H","775.66877","592.60273","716.59523","592.60265","574.59207","184.07332","86.09648","11.2087513888889","11.5087513888889","8511"
"","SM(39:1)+H",1,1,0,1,1,1,1,"8.92801111111111","9.22801111111111","156","","SM(39:1)+H",9.108276,9.108276,0,9.108276,9.108276,9.108276,9.108276,"8.92801111111111","9.22801111111111","156","","SM(39:1)+H",1,1,0,1,1,1,1,"8.92801111111111","9.22801111111111","156","","SM(39:1)+H",724316,1879.203,0,1879.203,9117.294,20863330,185390.8,"8.92801111111111","9.22801111111111","156","","SM(39:1)+H",773.6526,590.5872,0,590.5872,572.5761,184.0731,86.09634,"8.92801111111111","9.22801111111111","156","","SM(39:1)+H","773.65317","590.58713","714.57963","590.58705","572.57647","184.07332","86.09648","8.92801111111111","9.22801111111111","156"
