"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmenyl-PC","[M+H]+","MH-PC","PC_Head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmenyl-PC","[M+H]+","MH-PC","PC_Head","RT_min","RT_max","Comment","Number of Scans","Plasmenyl-PC","[M+H]+","MH-PC","PC_Head","RT_min","RT_max","Comment","Max Intensity","Plasmenyl-PC","[M+H]+","MH-PC","PC_Head","RT_min","RT_max","Comment","Average m/z","Plasmenyl-PC","[M+H]+","MH-PC","PC_Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmenyl-PC","[M+H]+","MH-PC","PC_Head","RT_min","RT_max","Comment"
"","Plasmenyl-PC(36:5)+H",0,0,0,"5.29772222222222","5.59772222222222","16701","","Plasmenyl-PC(36:5)+H",0,0,0,"5.29772222222222","5.59772222222222","16701","","Plasmenyl-PC(36:5)+H",0,0,0,"5.29772222222222","5.59772222222222","16701","","Plasmenyl-PC(36:5)+H",0,0,0,"5.29772222222222","5.59772222222222","16701","","Plasmenyl-PC(36:5)+H",0,0,0,"5.29772222222222","5.59772222222222","16701","","Plasmenyl-PC(36:5)+H","764.5588976","581.4928576","184.07332","5.29772222222222","5.59772222222222","16701"
"","Plasmenyl-PC(36:5)+H",0,0,0,"4.87572638888889","5.17572638888889","17292","","Plasmenyl-PC(36:5)+H",0,0,0,"4.87572638888889","5.17572638888889","17292","","Plasmenyl-PC(36:5)+H",0,0,0,"4.87572638888889","5.17572638888889","17292","","Plasmenyl-PC(36:5)+H",0,0,0,"4.87572638888889","5.17572638888889","17292","","Plasmenyl-PC(36:5)+H",0,0,0,"4.87572638888889","5.17572638888889","17292","","Plasmenyl-PC(36:5)+H","764.5588976","581.4928576","184.07332","4.87572638888889","5.17572638888889","17292"
"","Plasmenyl-PC(36:6)+H",0,0,0,"4.87374696969697","5.17374696969697","9516","","Plasmenyl-PC(36:6)+H",0,0,0,"4.87374696969697","5.17374696969697","9516","","Plasmenyl-PC(36:6)+H",0,0,0,"4.87374696969697","5.17374696969697","9516","","Plasmenyl-PC(36:6)+H",0,0,0,"4.87374696969697","5.17374696969697","9516","","Plasmenyl-PC(36:6)+H",0,0,0,"4.87374696969697","5.17374696969697","9516","","Plasmenyl-PC(36:6)+H","762.5432976","579.4772576","184.07332","4.87374696969697","5.17374696969697","9516"
"","Plasmenyl-PC(37:2)+H",0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmenyl-PC(37:2)+H",0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmenyl-PC(37:2)+H",0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmenyl-PC(37:2)+H",0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmenyl-PC(37:2)+H",0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmenyl-PC(37:2)+H","784.6214976","601.5554576","184.07332","7.95994583333333","8.25994583333333","2327"
"","Plasmenyl-PC(37:2)+H",0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmenyl-PC(37:2)+H",0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmenyl-PC(37:2)+H",0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmenyl-PC(37:2)+H",0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmenyl-PC(37:2)+H",0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmenyl-PC(37:2)+H","784.6214976","601.5554576","184.07332","10.3386090909091","10.6386090909091","4339"
"","Plasmenyl-PC(37:2)+H",0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmenyl-PC(37:2)+H",0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmenyl-PC(37:2)+H",0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmenyl-PC(37:2)+H",0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmenyl-PC(37:2)+H",0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmenyl-PC(37:2)+H","784.6214976","601.5554576","184.07332","8.59374027777778","8.89374027777778","6778"
"","Plasmenyl-PC(37:2)+H",0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmenyl-PC(37:2)+H",0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmenyl-PC(37:2)+H",0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmenyl-PC(37:2)+H",0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmenyl-PC(37:2)+H",0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmenyl-PC(37:2)+H","784.6214976","601.5554576","184.07332","7.76123055555556","8.06123055555556","15249"
"","Plasmenyl-PC(37:2)+H",0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmenyl-PC(37:2)+H",0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmenyl-PC(37:2)+H",0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmenyl-PC(37:2)+H",0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmenyl-PC(37:2)+H",0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmenyl-PC(37:2)+H","784.6214976","601.5554576","184.07332","8.59113472222222","8.89113472222222","17449"
"","Plasmenyl-PC(37:3)+H",1,0,1,"7.47061527777778","7.77061527777778","637","","Plasmenyl-PC(37:3)+H",7.647951,0,7.647951,"7.47061527777778","7.77061527777778","637","","Plasmenyl-PC(37:3)+H",1,0,1,"7.47061527777778","7.77061527777778","637","","Plasmenyl-PC(37:3)+H",371785.1,0,3338638,"7.47061527777778","7.77061527777778","637","","Plasmenyl-PC(37:3)+H",782.6067,0,184.0736,"7.47061527777778","7.77061527777778","637","","Plasmenyl-PC(37:3)+H","782.6058976","599.5398576","184.07332","7.47061527777778","7.77061527777778","637"
"","Plasmenyl-PC(37:3)+H",1,0,1,"7.24894027777778","7.54894027777778","951","","Plasmenyl-PC(37:3)+H",7.434839,0,7.434839,"7.24894027777778","7.54894027777778","951","","Plasmenyl-PC(37:3)+H",1,0,1,"7.24894027777778","7.54894027777778","951","","Plasmenyl-PC(37:3)+H",168510.5,0,2007263,"7.24894027777778","7.54894027777778","951","","Plasmenyl-PC(37:3)+H",782.6047,0,184.0735,"7.24894027777778","7.54894027777778","951","","Plasmenyl-PC(37:3)+H","782.6058976","599.5398576","184.07332","7.24894027777778","7.54894027777778","951"
"","Plasmenyl-PC(37:3)+H",0,0,0,"7.75342361111111","8.05342361111111","2454","","Plasmenyl-PC(37:3)+H",0,0,0,"7.75342361111111","8.05342361111111","2454","","Plasmenyl-PC(37:3)+H",0,0,0,"7.75342361111111","8.05342361111111","2454","","Plasmenyl-PC(37:3)+H",0,0,0,"7.75342361111111","8.05342361111111","2454","","Plasmenyl-PC(37:3)+H",0,0,0,"7.75342361111111","8.05342361111111","2454","","Plasmenyl-PC(37:3)+H","782.6058976","599.5398576","184.07332","7.75342361111111","8.05342361111111","2454"
"","Plasmenyl-PC(37:3)+H",0,0,0,"9.36107222222222","9.66107222222222","4570","","Plasmenyl-PC(37:3)+H",0,0,0,"9.36107222222222","9.66107222222222","4570","","Plasmenyl-PC(37:3)+H",0,0,0,"9.36107222222222","9.66107222222222","4570","","Plasmenyl-PC(37:3)+H",0,0,0,"9.36107222222222","9.66107222222222","4570","","Plasmenyl-PC(37:3)+H",0,0,0,"9.36107222222222","9.66107222222222","4570","","Plasmenyl-PC(37:3)+H","782.6058976","599.5398576","184.07332","9.36107222222222","9.66107222222222","4570"
"","Plasmenyl-PC(37:3)+H",0,0,0,"9.62237222222222","9.92237222222222","4769","","Plasmenyl-PC(37:3)+H",0,0,0,"9.62237222222222","9.92237222222222","4769","","Plasmenyl-PC(37:3)+H",0,0,0,"9.62237222222222","9.92237222222222","4769","","Plasmenyl-PC(37:3)+H",0,0,0,"9.62237222222222","9.92237222222222","4769","","Plasmenyl-PC(37:3)+H",0,0,0,"9.62237222222222","9.92237222222222","4769","","Plasmenyl-PC(37:3)+H","782.6058976","599.5398576","184.07332","9.62237222222222","9.92237222222222","4769"
"","Plasmenyl-PC(38:1)+H",0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmenyl-PC(38:1)+H",0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmenyl-PC(38:1)+H",0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmenyl-PC(38:1)+H",0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmenyl-PC(38:1)+H",0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmenyl-PC(38:1)+H","800.6527976","617.5867576","184.07332","9.30004444444444","9.60004444444444","9144"
"","Plasmenyl-PC(38:1)+H",0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmenyl-PC(38:1)+H",0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmenyl-PC(38:1)+H",0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmenyl-PC(38:1)+H",0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmenyl-PC(38:1)+H",0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmenyl-PC(38:1)+H","800.6527976","617.5867576","184.07332","9.8981277777778","10.1981277777778","14517"
"","Plasmenyl-PC(38:2)+H",1,1,1,"8.51124583333333","8.81124583333333","490","","Plasmenyl-PC(38:2)+H",8.681438,8.681438,8.681438,"8.51124583333333","8.81124583333333","490","","Plasmenyl-PC(38:2)+H",2,1,2,"8.51124583333333","8.81124583333333","490","","Plasmenyl-PC(38:2)+H",592113.3,4127.36,4559305,"8.51124583333333","8.81124583333333","490","","Plasmenyl-PC(38:2)+H",798.63795,615.5729,184.07355,"8.51124583333333","8.81124583333333","490","","Plasmenyl-PC(38:2)+H","798.6370976","615.5710576","184.07332","8.51124583333333","8.81124583333333","490"
"","Plasmenyl-PC(38:2)+H",0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmenyl-PC(38:2)+H",0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmenyl-PC(38:2)+H",0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmenyl-PC(38:2)+H",0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmenyl-PC(38:2)+H",0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmenyl-PC(38:2)+H","798.6370976","615.5710576","184.07332","9.08602222222222","9.38602222222222","2295"
"","Plasmenyl-PC(38:3)+H",1,1,1,"8.0459625","8.3459625","96","","Plasmenyl-PC(38:3)+H",8.172438,8.172438,8.172438,"8.0459625","8.3459625","96","","Plasmenyl-PC(38:3)+H",2,2,2,"8.0459625","8.3459625","96","","Plasmenyl-PC(38:3)+H",2817405,15273.69,33681310,"8.0459625","8.3459625","96","","Plasmenyl-PC(38:3)+H",796.6213,613.55605,184.0733,"8.0459625","8.3459625","96","","Plasmenyl-PC(38:3)+H","796.6214976","613.5554576","184.07332","8.0459625","8.3459625","96"
"","Plasmenyl-PC(38:3)+H",1,1,1,"7.71667083333333","8.01667083333333","250","","Plasmenyl-PC(38:3)+H",7.836845,7.836845,7.836845,"7.71667083333333","8.01667083333333","250","","Plasmenyl-PC(38:3)+H",2,2,2,"7.71667083333333","8.01667083333333","250","","Plasmenyl-PC(38:3)+H",875588.2,5177.882,7936750,"7.71667083333333","8.01667083333333","250","","Plasmenyl-PC(38:3)+H",796.62095,613.556,184.0735,"7.71667083333333","8.01667083333333","250","","Plasmenyl-PC(38:3)+H","796.6214976","613.5554576","184.07332","7.71667083333333","8.01667083333333","250"
"","Plasmenyl-PC(38:3)+H",1,1,1,"7.43683472222222","7.73683472222222","9096","","Plasmenyl-PC(38:3)+H",7.58709,7.58709,7.58709,"7.43683472222222","7.73683472222222","9096","","Plasmenyl-PC(38:3)+H",1,1,1,"7.43683472222222","7.73683472222222","9096","","Plasmenyl-PC(38:3)+H",578576.3,4079.293,5304493,"7.43683472222222","7.73683472222222","9096","","Plasmenyl-PC(38:3)+H",796.6222,613.5563,184.0735,"7.43683472222222","7.73683472222222","9096","","Plasmenyl-PC(38:3)+H","796.6214976","613.5554576","184.07332","7.43683472222222","7.73683472222222","9096"
"","Plasmenyl-PC(38:3)+H",0,0,0,"9.16933055555555","9.46933055555555","12837","","Plasmenyl-PC(38:3)+H",0,0,0,"9.16933055555555","9.46933055555555","12837","","Plasmenyl-PC(38:3)+H",0,0,0,"9.16933055555555","9.46933055555555","12837","","Plasmenyl-PC(38:3)+H",0,0,0,"9.16933055555555","9.46933055555555","12837","","Plasmenyl-PC(38:3)+H",0,0,0,"9.16933055555555","9.46933055555555","12837","","Plasmenyl-PC(38:3)+H","796.6214976","613.5554576","184.07332","9.16933055555555","9.46933055555555","12837"
"","Plasmenyl-PC(38:4)+H",1,1,1,"6.92280138888889","7.22280138888889","66","","Plasmenyl-PC(38:4)+H",7.040406,7.040406,7.040406,"6.92280138888889","7.22280138888889","66","","Plasmenyl-PC(38:4)+H",2,2,2,"6.92280138888889","7.22280138888889","66","","Plasmenyl-PC(38:4)+H",3015261,14806.57,40413590,"6.92280138888889","7.22280138888889","66","","Plasmenyl-PC(38:4)+H",794.60575,611.53845,184.07325,"6.92280138888889","7.22280138888889","66","","Plasmenyl-PC(38:4)+H","794.6057976","611.5397576","184.07332","6.92280138888889","7.22280138888889","66"
"","Plasmenyl-PC(38:4)+H",1,0,1,"7.84343888888889","8.14343888888889","163","","Plasmenyl-PC(38:4)+H",8.053236,0,8.053236,"7.84343888888889","8.14343888888889","163","","Plasmenyl-PC(38:4)+H",2,0,2,"7.84343888888889","8.14343888888889","163","","Plasmenyl-PC(38:4)+H",1154727,0,10001080,"7.84343888888889","8.14343888888889","163","","Plasmenyl-PC(38:4)+H",794.60645,0,184.0735,"7.84343888888889","8.14343888888889","163","","Plasmenyl-PC(38:4)+H","794.6057976","611.5397576","184.07332","7.84343888888889","8.14343888888889","163"
"","Plasmenyl-PC(38:4)+H",1,1,1,"7.49951805555555","7.79951805555555","430","","Plasmenyl-PC(38:4)+H",7.642763,7.642763,7.642763,"7.49951805555555","7.79951805555555","430","","Plasmenyl-PC(38:4)+H",1,1,1,"7.49951805555555","7.79951805555555","430","","Plasmenyl-PC(38:4)+H",654394.4,1200.61,5823134,"7.49951805555555","7.79951805555555","430","","Plasmenyl-PC(38:4)+H",794.6068,611.5414,184.0736,"7.49951805555555","7.79951805555555","430","","Plasmenyl-PC(38:4)+H","794.6057976","611.5397576","184.07332","7.49951805555555","7.79951805555555","430"
"","Plasmenyl-PC(38:4)+H",0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmenyl-PC(38:4)+H",0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmenyl-PC(38:4)+H",0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmenyl-PC(38:4)+H",0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmenyl-PC(38:4)+H",0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmenyl-PC(38:4)+H","794.6057976","611.5397576","184.07332","8.23639861111111","8.53639861111111","1196"
"","Plasmenyl-PC(38:5)+H",1,1,1,"6.73797361111111","7.03797361111111","186","","Plasmenyl-PC(38:5)+H",6.912878,6.912878,6.912878,"6.73797361111111","7.03797361111111","186","","Plasmenyl-PC(38:5)+H",2,1,2,"6.73797361111111","7.03797361111111","186","","Plasmenyl-PC(38:5)+H",1591671,1253.547,16657230,"6.73797361111111","7.03797361111111","186","","Plasmenyl-PC(38:5)+H",792.59095,609.5239,184.07345,"6.73797361111111","7.03797361111111","186","","Plasmenyl-PC(38:5)+H","792.5901976","609.5241576","184.07332","6.73797361111111","7.03797361111111","186"
"","Plasmenyl-PC(38:5)+H",1,1,1,"6.52925277777778","6.82925277777778","269","","Plasmenyl-PC(38:5)+H",6.658233,6.658233,6.658233,"6.52925277777778","6.82925277777778","269","","Plasmenyl-PC(38:5)+H",2,1,2,"6.52925277777778","6.82925277777778","269","","Plasmenyl-PC(38:5)+H",794700.2,5690.432,7229446,"6.52925277777778","6.82925277777778","269","","Plasmenyl-PC(38:5)+H",792.59135,609.5258,184.0736,"6.52925277777778","6.82925277777778","269","","Plasmenyl-PC(38:5)+H","792.5901976","609.5241576","184.07332","6.52925277777778","6.82925277777778","269"
"","Plasmenyl-PC(38:5)+H",0,0,0,"7.11096666666667","7.41096666666667","554","","Plasmenyl-PC(38:5)+H",0,0,0,"7.11096666666667","7.41096666666667","554","","Plasmenyl-PC(38:5)+H",0,0,0,"7.11096666666667","7.41096666666667","554","","Plasmenyl-PC(38:5)+H",0,0,0,"7.11096666666667","7.41096666666667","554","","Plasmenyl-PC(38:5)+H",0,0,0,"7.11096666666667","7.41096666666667","554","","Plasmenyl-PC(38:5)+H","792.5901976","609.5241576","184.07332","7.11096666666667","7.41096666666667","554"
"","Plasmenyl-PC(38:5)+H",1,1,1,"6.09123194444444","6.39123194444444","581","","Plasmenyl-PC(38:5)+H",6.230666,6.230666,6.230666,"6.09123194444444","6.39123194444444","581","","Plasmenyl-PC(38:5)+H",2,1,2,"6.09123194444444","6.39123194444444","581","","Plasmenyl-PC(38:5)+H",315156,1245.014,2967659,"6.09123194444444","6.39123194444444","581","","Plasmenyl-PC(38:5)+H",792.59115,609.5247,184.07365,"6.09123194444444","6.39123194444444","581","","Plasmenyl-PC(38:5)+H","792.5901976","609.5241576","184.07332","6.09123194444444","6.39123194444444","581"
"","Plasmenyl-PC(38:5)+H",0,0,0,"8.05190138888889","8.35190138888889","1790","","Plasmenyl-PC(38:5)+H",0,0,0,"8.05190138888889","8.35190138888889","1790","","Plasmenyl-PC(38:5)+H",0,0,0,"8.05190138888889","8.35190138888889","1790","","Plasmenyl-PC(38:5)+H",0,0,0,"8.05190138888889","8.35190138888889","1790","","Plasmenyl-PC(38:5)+H",0,0,0,"8.05190138888889","8.35190138888889","1790","","Plasmenyl-PC(38:5)+H","792.5901976","609.5241576","184.07332","8.05190138888889","8.35190138888889","1790"
"","Plasmenyl-PC(38:6)+H",1,0,1,"6.30967083333333","6.60967083333333","372","","Plasmenyl-PC(38:6)+H",6.418835,0,6.418835,"6.30967083333333","6.60967083333333","372","","Plasmenyl-PC(38:6)+H",2,0,2,"6.30967083333333","6.60967083333333","372","","Plasmenyl-PC(38:6)+H",348629.4,0,3355849,"6.30967083333333","6.60967083333333","372","","Plasmenyl-PC(38:6)+H",790.57595,0,184.07365,"6.30967083333333","6.60967083333333","372","","Plasmenyl-PC(38:6)+H","790.5744976","607.5084576","184.07332","6.30967083333333","6.60967083333333","372"
"","Plasmenyl-PC(38:6)+H",0,0,0,"6.89165555555555","7.19165555555555","747","","Plasmenyl-PC(38:6)+H",0,0,0,"6.89165555555555","7.19165555555555","747","","Plasmenyl-PC(38:6)+H",0,0,0,"6.89165555555555","7.19165555555555","747","","Plasmenyl-PC(38:6)+H",0,0,0,"6.89165555555555","7.19165555555555","747","","Plasmenyl-PC(38:6)+H",0,0,0,"6.89165555555555","7.19165555555555","747","","Plasmenyl-PC(38:6)+H","790.5744976","607.5084576","184.07332","6.89165555555555","7.19165555555555","747"
"","Plasmenyl-PC(38:6)+H",1,0,1,"5.81141805555556","6.11141805555556","1336","","Plasmenyl-PC(38:6)+H",6.076796,0,6.076796,"5.81141805555556","6.11141805555556","1336","","Plasmenyl-PC(38:6)+H",1,0,1,"5.81141805555556","6.11141805555556","1336","","Plasmenyl-PC(38:6)+H",68303.12,0,603482.4,"5.81141805555556","6.11141805555556","1336","","Plasmenyl-PC(38:6)+H",790.5758,0,184.0737,"5.81141805555556","6.11141805555556","1336","","Plasmenyl-PC(38:6)+H","790.5744976","607.5084576","184.07332","5.81141805555556","6.11141805555556","1336"
"","Plasmenyl-PC(38:6)+H",0,0,0,"5.06378055555556","5.36378055555556","2837","","Plasmenyl-PC(38:6)+H",0,0,0,"5.06378055555556","5.36378055555556","2837","","Plasmenyl-PC(38:6)+H",0,0,0,"5.06378055555556","5.36378055555556","2837","","Plasmenyl-PC(38:6)+H",0,0,0,"5.06378055555556","5.36378055555556","2837","","Plasmenyl-PC(38:6)+H",0,0,0,"5.06378055555556","5.36378055555556","2837","","Plasmenyl-PC(38:6)+H","790.5744976","607.5084576","184.07332","5.06378055555556","5.36378055555556","2837"
"","Plasmenyl-PC(38:6)+H",1,0,1,"6.45377833333333","6.75377833333333","9272","","Plasmenyl-PC(38:6)+H",6.535892,0,6.535892,"6.45377833333333","6.75377833333333","9272","","Plasmenyl-PC(38:6)+H",1,0,1,"6.45377833333333","6.75377833333333","9272","","Plasmenyl-PC(38:6)+H",122534.9,0,1000895,"6.45377833333333","6.75377833333333","9272","","Plasmenyl-PC(38:6)+H",790.5761,0,184.0737,"6.45377833333333","6.75377833333333","9272","","Plasmenyl-PC(38:6)+H","790.5744976","607.5084576","184.07332","6.45377833333333","6.75377833333333","9272"
"","Plasmenyl-PC(38:6)+H",0,0,0,"5.38858611111111","5.68858611111111","9934","","Plasmenyl-PC(38:6)+H",0,0,0,"5.38858611111111","5.68858611111111","9934","","Plasmenyl-PC(38:6)+H",0,0,0,"5.38858611111111","5.68858611111111","9934","","Plasmenyl-PC(38:6)+H",0,0,0,"5.38858611111111","5.68858611111111","9934","","Plasmenyl-PC(38:6)+H",0,0,0,"5.38858611111111","5.68858611111111","9934","","Plasmenyl-PC(38:6)+H","790.5744976","607.5084576","184.07332","5.38858611111111","5.68858611111111","9934"
"","Plasmenyl-PC(38:6)+H",0,0,0,"7.16677361111111","7.46677361111111","12792","","Plasmenyl-PC(38:6)+H",0,0,0,"7.16677361111111","7.46677361111111","12792","","Plasmenyl-PC(38:6)+H",0,0,0,"7.16677361111111","7.46677361111111","12792","","Plasmenyl-PC(38:6)+H",0,0,0,"7.16677361111111","7.46677361111111","12792","","Plasmenyl-PC(38:6)+H",0,0,0,"7.16677361111111","7.46677361111111","12792","","Plasmenyl-PC(38:6)+H","790.5744976","607.5084576","184.07332","7.16677361111111","7.46677361111111","12792"
"","Plasmenyl-PC(38:7)+H",0,0,0,"6.65915277777778","6.95915277777778","2053","","Plasmenyl-PC(38:7)+H",0,0,0,"6.65915277777778","6.95915277777778","2053","","Plasmenyl-PC(38:7)+H",0,0,0,"6.65915277777778","6.95915277777778","2053","","Plasmenyl-PC(38:7)+H",0,0,0,"6.65915277777778","6.95915277777778","2053","","Plasmenyl-PC(38:7)+H",0,0,0,"6.65915277777778","6.95915277777778","2053","","Plasmenyl-PC(38:7)+H","788.5588976","605.4928576","184.07332","6.65915277777778","6.95915277777778","2053"
"","Plasmenyl-PC(38:7)+H",0,0,0,"4.9153","5.2153","3162","","Plasmenyl-PC(38:7)+H",0,0,0,"4.9153","5.2153","3162","","Plasmenyl-PC(38:7)+H",0,0,0,"4.9153","5.2153","3162","","Plasmenyl-PC(38:7)+H",0,0,0,"4.9153","5.2153","3162","","Plasmenyl-PC(38:7)+H",0,0,0,"4.9153","5.2153","3162","","Plasmenyl-PC(38:7)+H","788.5588976","605.4928576","184.07332","4.9153","5.2153","3162"
"","Plasmenyl-PC(38:7)+H",0,0,0,"6.05635","6.35635","12834","","Plasmenyl-PC(38:7)+H",0,0,0,"6.05635","6.35635","12834","","Plasmenyl-PC(38:7)+H",0,0,0,"6.05635","6.35635","12834","","Plasmenyl-PC(38:7)+H",0,0,0,"6.05635","6.35635","12834","","Plasmenyl-PC(38:7)+H",0,0,0,"6.05635","6.35635","12834","","Plasmenyl-PC(38:7)+H","788.5588976","605.4928576","184.07332","6.05635","6.35635","12834"
"","Plasmenyl-PC(38:7)+H",0,0,0,"5.37223194444444","5.67223194444444","15607","","Plasmenyl-PC(38:7)+H",0,0,0,"5.37223194444444","5.67223194444444","15607","","Plasmenyl-PC(38:7)+H",0,0,0,"5.37223194444444","5.67223194444444","15607","","Plasmenyl-PC(38:7)+H",0,0,0,"5.37223194444444","5.67223194444444","15607","","Plasmenyl-PC(38:7)+H",0,0,0,"5.37223194444444","5.67223194444444","15607","","Plasmenyl-PC(38:7)+H","788.5588976","605.4928576","184.07332","5.37223194444444","5.67223194444444","15607"
"","Plasmenyl-PC(39:2)+H",0,0,0,"11.1325893939394","11.4325893939394","2410","","Plasmenyl-PC(39:2)+H",0,0,0,"11.1325893939394","11.4325893939394","2410","","Plasmenyl-PC(39:2)+H",0,0,0,"11.1325893939394","11.4325893939394","2410","","Plasmenyl-PC(39:2)+H",0,0,0,"11.1325893939394","11.4325893939394","2410","","Plasmenyl-PC(39:2)+H",0,0,0,"11.1325893939394","11.4325893939394","2410","","Plasmenyl-PC(39:2)+H","812.6527976","629.5867576","184.07332","11.1325893939394","11.4325893939394","2410"
"","Plasmenyl-PC(39:3)+H",1,0,1,"8.2895125","8.5895125","2354","","Plasmenyl-PC(39:3)+H",8.56509,0,8.56509,"8.2895125","8.5895125","2354","","Plasmenyl-PC(39:3)+H",1,0,1,"8.2895125","8.5895125","2354","","Plasmenyl-PC(39:3)+H",19844.93,0,681805.8,"8.2895125","8.5895125","2354","","Plasmenyl-PC(39:3)+H",810.6361,0,184.0737,"8.2895125","8.5895125","2354","","Plasmenyl-PC(39:3)+H","810.6371976","627.5711576","184.07332","8.2895125","8.5895125","2354"
"","Plasmenyl-PC(39:3)+H",1,0,1,"8.09693125","8.39693125","9528","","Plasmenyl-PC(39:3)+H",8.25991,0,8.25991,"8.09693125","8.39693125","9528","","Plasmenyl-PC(39:3)+H",1,0,1,"8.09693125","8.39693125","9528","","Plasmenyl-PC(39:3)+H",13074.07,0,1334944,"8.09693125","8.39693125","9528","","Plasmenyl-PC(39:3)+H",810.6372,0,184.0735,"8.09693125","8.39693125","9528","","Plasmenyl-PC(39:3)+H","810.6371976","627.5711576","184.07332","8.09693125","8.39693125","9528"
"","Plasmenyl-PC(40:0)+H",0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmenyl-PC(40:0)+H",0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmenyl-PC(40:0)+H",0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmenyl-PC(40:0)+H",0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmenyl-PC(40:0)+H",0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmenyl-PC(40:0)+H","830.6996976","647.6336576","184.07332","10.4422966666667","10.7422966666667","14591"
"","Plasmenyl-PC(40:1)+H",1,0,1,"10.24105","10.54105","1867","","Plasmenyl-PC(40:1)+H",10.43641,0,10.43641,"10.24105","10.54105","1867","","Plasmenyl-PC(40:1)+H",1,0,1,"10.24105","10.54105","1867","","Plasmenyl-PC(40:1)+H",56058.73,0,543065.3,"10.24105","10.54105","1867","","Plasmenyl-PC(40:1)+H",828.6855,0,184.0738,"10.24105","10.54105","1867","","Plasmenyl-PC(40:1)+H","828.6840976","645.6180576","184.07332","10.24105","10.54105","1867"
"","Plasmenyl-PC(40:1)+H",0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmenyl-PC(40:1)+H",0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmenyl-PC(40:1)+H",0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmenyl-PC(40:1)+H",0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmenyl-PC(40:1)+H",0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmenyl-PC(40:1)+H","828.6840976","645.6180576","184.07332","9.21344166666667","9.51344166666667","9453"
"","Plasmenyl-PC(40:1)+H",0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmenyl-PC(40:1)+H",0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmenyl-PC(40:1)+H",0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmenyl-PC(40:1)+H",0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmenyl-PC(40:1)+H",0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmenyl-PC(40:1)+H","828.6840976","645.6180576","184.07332","10.6849651515152","10.9849651515152","14812"
