"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","RT at Max Intensity","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Number of Scans","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Max Intensity","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Average m/z","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment"
"","PE(37:2)+H",0,0,0,"13.0929541666667","13.3929541666667","11691","","PE(37:2)+H",0,0,0,"13.0929541666667","13.3929541666667","11691","","PE(37:2)+H",0,0,0,"13.0929541666667","13.3929541666667","11691","","PE(37:2)+H",0,0,0,"13.0929541666667","13.3929541666667","11691","","PE(37:2)+H",0,0,0,"13.0929541666667","13.3929541666667","11691","","PE(37:2)+H","758.56948","617.55037","142.02639","13.0929541666667","13.3929541666667","11691"
"","PE(37:2)+H",0,0,0,"15.2943069444444","15.5943069444444","13208","","PE(37:2)+H",0,0,0,"15.2943069444444","15.5943069444444","13208","","PE(37:2)+H",0,0,0,"15.2943069444444","15.5943069444444","13208","","PE(37:2)+H",0,0,0,"15.2943069444444","15.5943069444444","13208","","PE(37:2)+H",0,0,0,"15.2943069444444","15.5943069444444","13208","","PE(37:2)+H","758.56948","617.55037","142.02639","15.2943069444444","15.5943069444444","13208"
"","PE(37:2)+H",0,0,0,"14.6633819444444","14.9633819444444","13268","","PE(37:2)+H",0,0,0,"14.6633819444444","14.9633819444444","13268","","PE(37:2)+H",0,0,0,"14.6633819444444","14.9633819444444","13268","","PE(37:2)+H",0,0,0,"14.6633819444444","14.9633819444444","13268","","PE(37:2)+H",0,0,0,"14.6633819444444","14.9633819444444","13268","","PE(37:2)+H","758.56948","617.55037","142.02639","14.6633819444444","14.9633819444444","13268"
"","PE(37:2)+H",0,0,0,"14.9958208333333","15.2958208333333","13318","","PE(37:2)+H",0,0,0,"14.9958208333333","15.2958208333333","13318","","PE(37:2)+H",0,0,0,"14.9958208333333","15.2958208333333","13318","","PE(37:2)+H",0,0,0,"14.9958208333333","15.2958208333333","13318","","PE(37:2)+H",0,0,0,"14.9958208333333","15.2958208333333","13318","","PE(37:2)+H","758.56948","617.55037","142.02639","14.9958208333333","15.2958208333333","13318"
"","PE(37:2)+H",0,0,0,"13.7596242424242","14.0596242424242","13901","","PE(37:2)+H",0,0,0,"13.7596242424242","14.0596242424242","13901","","PE(37:2)+H",0,0,0,"13.7596242424242","14.0596242424242","13901","","PE(37:2)+H",0,0,0,"13.7596242424242","14.0596242424242","13901","","PE(37:2)+H",0,0,0,"13.7596242424242","14.0596242424242","13901","","PE(37:2)+H","758.56948","617.55037","142.02639","13.7596242424242","14.0596242424242","13901"
"","PE(37:2)+H",0,0,0,"4.90295333333333","5.20295333333333","15986","","PE(37:2)+H",0,0,0,"4.90295333333333","5.20295333333333","15986","","PE(37:2)+H",0,0,0,"4.90295333333333","5.20295333333333","15986","","PE(37:2)+H",0,0,0,"4.90295333333333","5.20295333333333","15986","","PE(37:2)+H",0,0,0,"4.90295333333333","5.20295333333333","15986","","PE(37:2)+H","758.56948","617.55037","142.02639","4.90295333333333","5.20295333333333","15986"
"","PE(37:2)+H",0,0,0,"11.5830111111111","11.8830111111111","16038","","PE(37:2)+H",0,0,0,"11.5830111111111","11.8830111111111","16038","","PE(37:2)+H",0,0,0,"11.5830111111111","11.8830111111111","16038","","PE(37:2)+H",0,0,0,"11.5830111111111","11.8830111111111","16038","","PE(37:2)+H",0,0,0,"11.5830111111111","11.8830111111111","16038","","PE(37:2)+H","758.56948","617.55037","142.02639","11.5830111111111","11.8830111111111","16038"
"","PE(37:2)+H",0,0,0,"1.81707121212121","2.11707121212121","16289","","PE(37:2)+H",0,0,0,"1.81707121212121","2.11707121212121","16289","","PE(37:2)+H",0,0,0,"1.81707121212121","2.11707121212121","16289","","PE(37:2)+H",0,0,0,"1.81707121212121","2.11707121212121","16289","","PE(37:2)+H",0,0,0,"1.81707121212121","2.11707121212121","16289","","PE(37:2)+H","758.56948","617.55037","142.02639","1.81707121212121","2.11707121212121","16289"
"","PE(37:2)+H",0,0,0,"4.92687424242424","5.22687424242424","17293","","PE(37:2)+H",0,0,0,"4.92687424242424","5.22687424242424","17293","","PE(37:2)+H",0,0,0,"4.92687424242424","5.22687424242424","17293","","PE(37:2)+H",0,0,0,"4.92687424242424","5.22687424242424","17293","","PE(37:2)+H",0,0,0,"4.92687424242424","5.22687424242424","17293","","PE(37:2)+H","758.56948","617.55037","142.02639","4.92687424242424","5.22687424242424","17293"
"","PE(37:2)+H",0,0,0,"15.5564458333333","15.8564458333333","18422","","PE(37:2)+H",0,0,0,"15.5564458333333","15.8564458333333","18422","","PE(37:2)+H",0,0,0,"15.5564458333333","15.8564458333333","18422","","PE(37:2)+H",0,0,0,"15.5564458333333","15.8564458333333","18422","","PE(37:2)+H",0,0,0,"15.5564458333333","15.8564458333333","18422","","PE(37:2)+H","758.56948","617.55037","142.02639","15.5564458333333","15.8564458333333","18422"
"","PE(37:2)+H",0,0,0,"16.0573486111111","16.3573486111111","18822","","PE(37:2)+H",0,0,0,"16.0573486111111","16.3573486111111","18822","","PE(37:2)+H",0,0,0,"16.0573486111111","16.3573486111111","18822","","PE(37:2)+H",0,0,0,"16.0573486111111","16.3573486111111","18822","","PE(37:2)+H",0,0,0,"16.0573486111111","16.3573486111111","18822","","PE(37:2)+H","758.56948","617.55037","142.02639","16.0573486111111","16.3573486111111","18822"
"","PE(37:3)+H",1,0,0,"5.52218333333333","5.82218333333333","118","","PE(37:3)+H",5.629702,0,0,"5.52218333333333","5.82218333333333","118","","PE(37:3)+H",2,0,0,"5.52218333333333","5.82218333333333","118","","PE(37:3)+H",1925215,0,0,"5.52218333333333","5.82218333333333","118","","PE(37:3)+H",756.5541,0,0,"5.52218333333333","5.82218333333333","118","","PE(37:3)+H","756.55388","615.53477","142.02639","5.52218333333333","5.82218333333333","118"
"","PE(37:3)+H",1,0,0,"5.27282638888889","5.57282638888889","126","","PE(37:3)+H",5.493016,0,0,"5.27282638888889","5.57282638888889","126","","PE(37:3)+H",2,0,0,"5.27282638888889","5.57282638888889","126","","PE(37:3)+H",1492379,0,0,"5.27282638888889","5.57282638888889","126","","PE(37:3)+H",756.5548,0,0,"5.27282638888889","5.57282638888889","126","","PE(37:3)+H","756.55388","615.53477","142.02639","5.27282638888889","5.57282638888889","126"
"","PE(37:3)+H",0,0,0,"7.21744861111111","7.51744861111111","1128","","PE(37:3)+H",0,0,0,"7.21744861111111","7.51744861111111","1128","","PE(37:3)+H",0,0,0,"7.21744861111111","7.51744861111111","1128","","PE(37:3)+H",0,0,0,"7.21744861111111","7.51744861111111","1128","","PE(37:3)+H",0,0,0,"7.21744861111111","7.51744861111111","1128","","PE(37:3)+H","756.55388","615.53477","142.02639","7.21744861111111","7.51744861111111","1128"
"","PE(37:4)+H",1,0,0,"4.9153","5.2153","93","","PE(37:4)+H",5.089102,0,0,"4.9153","5.2153","93","","PE(37:4)+H",2,0,0,"4.9153","5.2153","93","","PE(37:4)+H",3221773,0,0,"4.9153","5.2153","93","","PE(37:4)+H",754.53955,0,0,"4.9153","5.2153","93","","PE(37:4)+H","754.53818","613.51907","142.02639","4.9153","5.2153","93"
"","PE(37:4)+H",1,0,0,"6.09123194444444","6.39123194444444","1172","","PE(37:4)+H",6.297675,0,0,"6.09123194444444","6.39123194444444","1172","","PE(37:4)+H",1,0,0,"6.09123194444444","6.39123194444444","1172","","PE(37:4)+H",137490.3,0,0,"6.09123194444444","6.39123194444444","1172","","PE(37:4)+H",754.5372,0,0,"6.09123194444444","6.39123194444444","1172","","PE(37:4)+H","754.53818","613.51907","142.02639","6.09123194444444","6.39123194444444","1172"
"","PE(37:4)+H",1,0,0,"5.17276666666667","5.47276666666667","17809","","PE(37:4)+H",5.226175,0,0,"5.17276666666667","5.47276666666667","17809","","PE(37:4)+H",1,0,0,"5.17276666666667","5.47276666666667","17809","","PE(37:4)+H",209502.9,0,0,"5.17276666666667","5.47276666666667","17809","","PE(37:4)+H",754.5404,0,0,"5.17276666666667","5.47276666666667","17809","","PE(37:4)+H","754.53818","613.51907","142.02639","5.17276666666667","5.47276666666667","17809"
"","PE(37:5)+H",1,0,0,"5.11699166666667","5.41699166666667","861","","PE(37:5)+H",5.317206,0,0,"5.11699166666667","5.41699166666667","861","","PE(37:5)+H",1,0,0,"5.11699166666667","5.41699166666667","861","","PE(37:5)+H",293391.5,0,0,"5.11699166666667","5.41699166666667","861","","PE(37:5)+H",752.5223,0,0,"5.11699166666667","5.41699166666667","861","","PE(37:5)+H","752.52258","611.50347","142.02639","5.11699166666667","5.41699166666667","861"
"","PE(37:5)+H",1,0,0,"4.00602083333333","4.30602083333333","2565","","PE(37:5)+H",4.205145,0,0,"4.00602083333333","4.30602083333333","2565","","PE(37:5)+H",1,0,0,"4.00602083333333","4.30602083333333","2565","","PE(37:5)+H",22641.24,0,0,"4.00602083333333","4.30602083333333","2565","","PE(37:5)+H",752.5236,0,0,"4.00602083333333","4.30602083333333","2565","","PE(37:5)+H","752.52258","611.50347","142.02639","4.00602083333333","4.30602083333333","2565"
"","PE(37:5)+H",0,0,0,"4.51394848484849","4.81394848484849","7442","","PE(37:5)+H",0,0,0,"4.51394848484849","4.81394848484849","7442","","PE(37:5)+H",0,0,0,"4.51394848484849","4.81394848484849","7442","","PE(37:5)+H",0,0,0,"4.51394848484849","4.81394848484849","7442","","PE(37:5)+H",0,0,0,"4.51394848484849","4.81394848484849","7442","","PE(37:5)+H","752.52258","611.50347","142.02639","4.51394848484849","4.81394848484849","7442"
"","PE(38:0)+H",0,0,0,"8.69191944444444","8.99191944444444","1751","","PE(38:0)+H",0,0,0,"8.69191944444444","8.99191944444444","1751","","PE(38:0)+H",0,0,0,"8.69191944444444","8.99191944444444","1751","","PE(38:0)+H",0,0,0,"8.69191944444444","8.99191944444444","1751","","PE(38:0)+H",0,0,0,"8.69191944444444","8.99191944444444","1751","","PE(38:0)+H","776.61638","635.59727","142.02639","8.69191944444444","8.99191944444444","1751"
"","PE(38:0)+H",0,0,0,"8.9055625","9.2055625","2277","","PE(38:0)+H",0,0,0,"8.9055625","9.2055625","2277","","PE(38:0)+H",0,0,0,"8.9055625","9.2055625","2277","","PE(38:0)+H",0,0,0,"8.9055625","9.2055625","2277","","PE(38:0)+H",0,0,0,"8.9055625","9.2055625","2277","","PE(38:0)+H","776.61638","635.59727","142.02639","8.9055625","9.2055625","2277"
"","PE(38:0)+H",0,0,0,"8.32618333333333","8.62618333333333","5148","","PE(38:0)+H",0,0,0,"8.32618333333333","8.62618333333333","5148","","PE(38:0)+H",0,0,0,"8.32618333333333","8.62618333333333","5148","","PE(38:0)+H",0,0,0,"8.32618333333333","8.62618333333333","5148","","PE(38:0)+H",0,0,0,"8.32618333333333","8.62618333333333","5148","","PE(38:0)+H","776.61638","635.59727","142.02639","8.32618333333333","8.62618333333333","5148"
"","PE(38:1)+H",1,0,0,"7.90268472222222","8.20268472222222","177","","PE(38:1)+H",8.0324,0,0,"7.90268472222222","8.20268472222222","177","","PE(38:1)+H",2,0,0,"7.90268472222222","8.20268472222222","177","","PE(38:1)+H",1312308,0,0,"7.90268472222222","8.20268472222222","177","","PE(38:1)+H",774.6008,0,0,"7.90268472222222","8.20268472222222","177","","PE(38:1)+H","774.60078","633.58167","142.02639","7.90268472222222","8.20268472222222","177"
"","PE(38:1)+H",0,0,0,"8.56510416666667","8.86510416666667","3248","","PE(38:1)+H",0,0,0,"8.56510416666667","8.86510416666667","3248","","PE(38:1)+H",0,0,0,"8.56510416666667","8.86510416666667","3248","","PE(38:1)+H",0,0,0,"8.56510416666667","8.86510416666667","3248","","PE(38:1)+H",0,0,0,"8.56510416666667","8.86510416666667","3248","","PE(38:1)+H","774.60078","633.58167","142.02639","8.56510416666667","8.86510416666667","3248"
"","PE(38:2)+H",1,0,0,"6.99751944444444","7.29751944444444","89","","PE(38:2)+H",7.102481,0,0,"6.99751944444444","7.29751944444444","89","","PE(38:2)+H",2,0,0,"6.99751944444444","7.29751944444444","89","","PE(38:2)+H",2004370,0,0,"6.99751944444444","7.29751944444444","89","","PE(38:2)+H",772.58535,0,0,"6.99751944444444","7.29751944444444","89","","PE(38:2)+H","772.58518","631.56607","142.02639","6.99751944444444","7.29751944444444","89"
"","PE(38:2)+H",1,0,0,"6.80782777777778","7.10782777777778","143","","PE(38:2)+H",6.979968,0,0,"6.80782777777778","7.10782777777778","143","","PE(38:2)+H",2,0,0,"6.80782777777778","7.10782777777778","143","","PE(38:2)+H",2258199,0,0,"6.80782777777778","7.10782777777778","143","","PE(38:2)+H",772.58515,0,0,"6.80782777777778","7.10782777777778","143","","PE(38:2)+H","772.58518","631.56607","142.02639","6.80782777777778","7.10782777777778","143"
"","PE(38:2)+H",0,1,0,"8.86654722222222","9.16654722222222","14628","","PE(38:2)+H",0,9.050057,0,"8.86654722222222","9.16654722222222","14628","","PE(38:2)+H",0,1,0,"8.86654722222222","9.16654722222222","14628","","PE(38:2)+H",0,20902.13,0,"8.86654722222222","9.16654722222222","14628","","PE(38:2)+H",0,631.5679,0,"8.86654722222222","9.16654722222222","14628","","PE(38:2)+H","772.58518","631.56607","142.02639","8.86654722222222","9.16654722222222","14628"
"","PE(38:3)+H",1,0,0,"6.08608472222222","6.38608472222222","402","","PE(38:3)+H",6.256794,0,0,"6.08608472222222","6.38608472222222","402","","PE(38:3)+H",2,0,0,"6.08608472222222","6.38608472222222","402","","PE(38:3)+H",685172,0,0,"6.08608472222222","6.38608472222222","402","","PE(38:3)+H",770.57025,0,0,"6.08608472222222","6.38608472222222","402","","PE(38:3)+H","770.56948","629.55037","142.02639","6.08608472222222","6.38608472222222","402"
"","PE(38:3)+H",1,0,0,"5.87367083333333","6.17367083333333","501","","PE(38:3)+H",6.000633,0,0,"5.87367083333333","6.17367083333333","501","","PE(38:3)+H",2,0,0,"5.87367083333333","6.17367083333333","501","","PE(38:3)+H",397629,0,0,"5.87367083333333","6.17367083333333","501","","PE(38:3)+H",770.5707,0,0,"5.87367083333333","6.17367083333333","501","","PE(38:3)+H","770.56948","629.55037","142.02639","5.87367083333333","6.17367083333333","501"
"","PE(38:3)+H",0,1,0,"8.126675","8.426675","963","","PE(38:3)+H",0,8.274826,0,"8.126675","8.426675","963","","PE(38:3)+H",0,1,0,"8.126675","8.426675","963","","PE(38:3)+H",0,789116,0,"8.126675","8.426675","963","","PE(38:3)+H",0,629.5508,0,"8.126675","8.426675","963","","PE(38:3)+H","770.56948","629.55037","142.02639","8.126675","8.426675","963"
"","PE(38:3)+H",0,0,0,"6.54294583333333","6.84294583333333","1641","","PE(38:3)+H",0,0,0,"6.54294583333333","6.84294583333333","1641","","PE(38:3)+H",0,0,0,"6.54294583333333","6.84294583333333","1641","","PE(38:3)+H",0,0,0,"6.54294583333333","6.84294583333333","1641","","PE(38:3)+H",0,0,0,"6.54294583333333","6.84294583333333","1641","","PE(38:3)+H","770.56948","629.55037","142.02639","6.54294583333333","6.84294583333333","1641"
"","PE(38:3)+H",0,0,0,"12.3626638888889","12.6626638888889","5667","","PE(38:3)+H",0,0,0,"12.3626638888889","12.6626638888889","5667","","PE(38:3)+H",0,0,0,"12.3626638888889","12.6626638888889","5667","","PE(38:3)+H",0,0,0,"12.3626638888889","12.6626638888889","5667","","PE(38:3)+H",0,0,0,"12.3626638888889","12.6626638888889","5667","","PE(38:3)+H","770.56948","629.55037","142.02639","12.3626638888889","12.6626638888889","5667"
"","PE(38:3)+H",0,0,0,"12.9687472222222","13.2687472222222","10172","","PE(38:3)+H",0,0,0,"12.9687472222222","13.2687472222222","10172","","PE(38:3)+H",0,0,0,"12.9687472222222","13.2687472222222","10172","","PE(38:3)+H",0,0,0,"12.9687472222222","13.2687472222222","10172","","PE(38:3)+H",0,0,0,"12.9687472222222","13.2687472222222","10172","","PE(38:3)+H","770.56948","629.55037","142.02639","12.9687472222222","13.2687472222222","10172"
"","PE(38:3)+H",0,0,0,"6.53908472222222","6.83908472222222","12701","","PE(38:3)+H",0,0,0,"6.53908472222222","6.83908472222222","12701","","PE(38:3)+H",0,0,0,"6.53908472222222","6.83908472222222","12701","","PE(38:3)+H",0,0,0,"6.53908472222222","6.83908472222222","12701","","PE(38:3)+H",0,0,0,"6.53908472222222","6.83908472222222","12701","","PE(38:3)+H","770.56948","629.55037","142.02639","6.53908472222222","6.83908472222222","12701"
"","PE(38:3)+H",0,0,0,"6.32255","6.62255","15137","","PE(38:3)+H",0,0,0,"6.32255","6.62255","15137","","PE(38:3)+H",0,0,0,"6.32255","6.62255","15137","","PE(38:3)+H",0,0,0,"6.32255","6.62255","15137","","PE(38:3)+H",0,0,0,"6.32255","6.62255","15137","","PE(38:3)+H","770.56948","629.55037","142.02639","6.32255","6.62255","15137"
"","PE(38:3)+H",0,0,0,"8.48022272727273","8.78022272727273","15540","","PE(38:3)+H",0,0,0,"8.48022272727273","8.78022272727273","15540","","PE(38:3)+H",0,0,0,"8.48022272727273","8.78022272727273","15540","","PE(38:3)+H",0,0,0,"8.48022272727273","8.78022272727273","15540","","PE(38:3)+H",0,0,0,"8.48022272727273","8.78022272727273","15540","","PE(38:3)+H","770.56948","629.55037","142.02639","8.48022272727273","8.78022272727273","15540"
"","PE(38:4)+H",1,0,0,"5.57732083333333","5.87732083333333","296","","PE(38:4)+H",5.796961,0,0,"5.57732083333333","5.87732083333333","296","","PE(38:4)+H",2,0,0,"5.57732083333333","5.87732083333333","296","","PE(38:4)+H",545673.8,0,0,"5.57732083333333","5.87732083333333","296","","PE(38:4)+H",768.5553,0,0,"5.57732083333333","5.87732083333333","296","","PE(38:4)+H","768.55378","627.53467","142.02639","5.57732083333333","5.87732083333333","296"
"","PE(38:4)+H",0,0,0,"12.6864611111111","12.9864611111111","1121","","PE(38:4)+H",0,0,0,"12.6864611111111","12.9864611111111","1121","","PE(38:4)+H",0,0,0,"12.6864611111111","12.9864611111111","1121","","PE(38:4)+H",0,0,0,"12.6864611111111","12.9864611111111","1121","","PE(38:4)+H",0,0,0,"12.6864611111111","12.9864611111111","1121","","PE(38:4)+H","768.55378","627.53467","142.02639","12.6864611111111","12.9864611111111","1121"
"","PE(38:4)+H",1,1,1,"7.66248611111111","7.96248611111111","9089","","PE(38:4)+H",7.779676,7.779676,7.779676,"7.66248611111111","7.96248611111111","9089","","PE(38:4)+H",1,1,1,"7.66248611111111","7.96248611111111","9089","","PE(38:4)+H",29444.28,2772933,1263.628,"7.66248611111111","7.96248611111111","9089","","PE(38:4)+H",768.5544,627.5354,142.0265,"7.66248611111111","7.96248611111111","9089","","PE(38:4)+H","768.55378","627.53467","142.02639","7.66248611111111","7.96248611111111","9089"
"","PE(38:4)+H",0,0,0,"12.4146458333333","12.7146458333333","9396","","PE(38:4)+H",0,0,0,"12.4146458333333","12.7146458333333","9396","","PE(38:4)+H",0,0,0,"12.4146458333333","12.7146458333333","9396","","PE(38:4)+H",0,0,0,"12.4146458333333","12.7146458333333","9396","","PE(38:4)+H",0,0,0,"12.4146458333333","12.7146458333333","9396","","PE(38:4)+H","768.55378","627.53467","142.02639","12.4146458333333","12.7146458333333","9396"
"","PE(38:4)+H",0,0,0,"11.860525","12.160525","9422","","PE(38:4)+H",0,0,0,"11.860525","12.160525","9422","","PE(38:4)+H",0,0,0,"11.860525","12.160525","9422","","PE(38:4)+H",0,0,0,"11.860525","12.160525","9422","","PE(38:4)+H",0,0,0,"11.860525","12.160525","9422","","PE(38:4)+H","768.55378","627.53467","142.02639","11.860525","12.160525","9422"
"","PE(38:4)+H",0,0,0,"4.9403625","5.2403625","18329","","PE(38:4)+H",0,0,0,"4.9403625","5.2403625","18329","","PE(38:4)+H",0,0,0,"4.9403625","5.2403625","18329","","PE(38:4)+H",0,0,0,"4.9403625","5.2403625","18329","","PE(38:4)+H",0,0,0,"4.9403625","5.2403625","18329","","PE(38:4)+H","768.55378","627.53467","142.02639","4.9403625","5.2403625","18329"
"","PE(38:4)+H",0,0,0,"5.3576125","5.6576125","18346","","PE(38:4)+H",0,0,0,"5.3576125","5.6576125","18346","","PE(38:4)+H",0,0,0,"5.3576125","5.6576125","18346","","PE(38:4)+H",0,0,0,"5.3576125","5.6576125","18346","","PE(38:4)+H",0,0,0,"5.3576125","5.6576125","18346","","PE(38:4)+H","768.55378","627.53467","142.02639","5.3576125","5.6576125","18346"
"","PE(38:5)+H",0,1,0,"6.54070694444444","6.84070694444444","730","","PE(38:5)+H",0,6.730028,0,"6.54070694444444","6.84070694444444","730","","PE(38:5)+H",0,2,0,"6.54070694444444","6.84070694444444","730","","PE(38:5)+H",0,893936.3,0,"6.54070694444444","6.84070694444444","730","","PE(38:5)+H",0,625.51995,0,"6.54070694444444","6.84070694444444","730","","PE(38:5)+H","766.53818","625.51907","142.02639","6.54070694444444","6.84070694444444","730"
"","PE(38:5)+H",0,0,0,"12.1012472222222","12.4012472222222","947","","PE(38:5)+H",0,0,0,"12.1012472222222","12.4012472222222","947","","PE(38:5)+H",0,0,0,"12.1012472222222","12.4012472222222","947","","PE(38:5)+H",0,0,0,"12.1012472222222","12.4012472222222","947","","PE(38:5)+H",0,0,0,"12.1012472222222","12.4012472222222","947","","PE(38:5)+H","766.53818","625.51907","142.02639","12.1012472222222","12.4012472222222","947"
"","PE(38:5)+H",0,0,0,"5.76707638888889","6.06707638888889","1209","","PE(38:5)+H",0,0,0,"5.76707638888889","6.06707638888889","1209","","PE(38:5)+H",0,0,0,"5.76707638888889","6.06707638888889","1209","","PE(38:5)+H",0,0,0,"5.76707638888889","6.06707638888889","1209","","PE(38:5)+H",0,0,0,"5.76707638888889","6.06707638888889","1209","","PE(38:5)+H","766.53818","625.51907","142.02639","5.76707638888889","6.06707638888889","1209"
"","PE(38:5)+H",0,1,0,"6.90980694444444","7.20980694444444","1245","","PE(38:5)+H",0,7.01494,0,"6.90980694444444","7.20980694444444","1245","","PE(38:5)+H",0,1,0,"6.90980694444444","7.20980694444444","1245","","PE(38:5)+H",0,353710.8,0,"6.90980694444444","7.20980694444444","1245","","PE(38:5)+H",0,625.5199,0,"6.90980694444444","7.20980694444444","1245","","PE(38:5)+H","766.53818","625.51907","142.02639","6.90980694444444","7.20980694444444","1245"
"","PE(38:5)+H",0,0,0,"11.41745","11.71745","1316","","PE(38:5)+H",0,0,0,"11.41745","11.71745","1316","","PE(38:5)+H",0,0,0,"11.41745","11.71745","1316","","PE(38:5)+H",0,0,0,"11.41745","11.71745","1316","","PE(38:5)+H",0,0,0,"11.41745","11.71745","1316","","PE(38:5)+H","766.53818","625.51907","142.02639","11.41745","11.71745","1316"
"","PE(38:5)+H",1,0,0,"4.70570694444444","5.00570694444444","9188","","PE(38:5)+H",4.878976,0,0,"4.70570694444444","5.00570694444444","9188","","PE(38:5)+H",1,0,0,"4.70570694444444","5.00570694444444","9188","","PE(38:5)+H",51995.89,0,0,"4.70570694444444","5.00570694444444","9188","","PE(38:5)+H",766.5398,0,0,"4.70570694444444","5.00570694444444","9188","","PE(38:5)+H","766.53818","625.51907","142.02639","4.70570694444444","5.00570694444444","9188"
"","PE(38:5)+H",0,0,0,"12.7230125","13.0230125","16018","","PE(38:5)+H",0,0,0,"12.7230125","13.0230125","16018","","PE(38:5)+H",0,0,0,"12.7230125","13.0230125","16018","","PE(38:5)+H",0,0,0,"12.7230125","13.0230125","16018","","PE(38:5)+H",0,0,0,"12.7230125","13.0230125","16018","","PE(38:5)+H","766.53818","625.51907","142.02639","12.7230125","13.0230125","16018"
"","PE(38:5)+H",0,0,0,"5.30231818181818","5.60231818181818","18517","","PE(38:5)+H",0,0,0,"5.30231818181818","5.60231818181818","18517","","PE(38:5)+H",0,0,0,"5.30231818181818","5.60231818181818","18517","","PE(38:5)+H",0,0,0,"5.30231818181818","5.60231818181818","18517","","PE(38:5)+H",0,0,0,"5.30231818181818","5.60231818181818","18517","","PE(38:5)+H","766.53818","625.51907","142.02639","5.30231818181818","5.60231818181818","18517"
"","PE(38:6)+H",1,1,1,"6.12905972222222","6.42905972222222","491","","PE(38:6)+H",6.261979,6.261979,6.261979,"6.12905972222222","6.42905972222222","491","","PE(38:6)+H",2,2,1,"6.12905972222222","6.42905972222222","491","","PE(38:6)+H",20059.7,1700118,1396.089,"6.12905972222222","6.42905972222222","491","","PE(38:6)+H",764.5236,623.50445,142.0266,"6.12905972222222","6.42905972222222","491","","PE(38:6)+H","764.52248","623.50337","142.02639","6.12905972222222","6.42905972222222","491"
"","PE(38:6)+H",0,0,0,"4.94856388888889","5.24856388888889","1074","","PE(38:6)+H",0,0,0,"4.94856388888889","5.24856388888889","1074","","PE(38:6)+H",0,0,0,"4.94856388888889","5.24856388888889","1074","","PE(38:6)+H",0,0,0,"4.94856388888889","5.24856388888889","1074","","PE(38:6)+H",0,0,0,"4.94856388888889","5.24856388888889","1074","","PE(38:6)+H","764.52248","623.50337","142.02639","4.94856388888889","5.24856388888889","1074"
"","PE(38:6)+H",0,0,0,"11.5779833333333","11.8779833333333","1830","","PE(38:6)+H",0,0,0,"11.5779833333333","11.8779833333333","1830","","PE(38:6)+H",0,0,0,"11.5779833333333","11.8779833333333","1830","","PE(38:6)+H",0,0,0,"11.5779833333333","11.8779833333333","1830","","PE(38:6)+H",0,0,0,"11.5779833333333","11.8779833333333","1830","","PE(38:6)+H","764.52248","623.50337","142.02639","11.5779833333333","11.8779833333333","1830"
"","PE(38:6)+H",0,0,0,"11.8072236111111","12.1072236111111","2283","","PE(38:6)+H",0,0,0,"11.8072236111111","12.1072236111111","2283","","PE(38:6)+H",0,0,0,"11.8072236111111","12.1072236111111","2283","","PE(38:6)+H",0,0,0,"11.8072236111111","12.1072236111111","2283","","PE(38:6)+H",0,0,0,"11.8072236111111","12.1072236111111","2283","","PE(38:6)+H","764.52248","623.50337","142.02639","11.8072236111111","12.1072236111111","2283"
"","PE(38:6)+H",0,0,0,"10.8738347222222","11.1738347222222","2395","","PE(38:6)+H",0,0,0,"10.8738347222222","11.1738347222222","2395","","PE(38:6)+H",0,0,0,"10.8738347222222","11.1738347222222","2395","","PE(38:6)+H",0,0,0,"10.8738347222222","11.1738347222222","2395","","PE(38:6)+H",0,0,0,"10.8738347222222","11.1738347222222","2395","","PE(38:6)+H","764.52248","623.50337","142.02639","10.8738347222222","11.1738347222222","2395"
"","PE(38:6)+H",0,0,0,"5.5747625","5.8747625","2560","","PE(38:6)+H",0,0,0,"5.5747625","5.8747625","2560","","PE(38:6)+H",0,0,0,"5.5747625","5.8747625","2560","","PE(38:6)+H",0,0,0,"5.5747625","5.8747625","2560","","PE(38:6)+H",0,0,0,"5.5747625","5.8747625","2560","","PE(38:6)+H","764.52248","623.50337","142.02639","5.5747625","5.8747625","2560"
"","PE(38:6)+H",0,0,0,"11.1108152777778","11.4108152777778","2887","","PE(38:6)+H",0,0,0,"11.1108152777778","11.4108152777778","2887","","PE(38:6)+H",0,0,0,"11.1108152777778","11.4108152777778","2887","","PE(38:6)+H",0,0,0,"11.1108152777778","11.4108152777778","2887","","PE(38:6)+H",0,0,0,"11.1108152777778","11.4108152777778","2887","","PE(38:6)+H","764.52248","623.50337","142.02639","11.1108152777778","11.4108152777778","2887"
