CL,[M-2H]2-,Prec-SN1_monolyso2-,Prec-SN1+SN2_dilyso2-,Prec-SN3_monolyso2-,Prec-SN3+SN4_dilyso2-,SN1+C3H6PO4,SN2+C3H6PO4,SN3+C3H6PO4,SN4+C3H6PO4,SN1_FA,SN2_FA,SN3_FA,SN4_FA
CL(14:0_20:0_20:0_22:6)-2H,753.5257933,648.4272233,501.2811833,606.3803033,451.2655433,363.19408,447.28792,447.28792,463.22536,227.20153,311.29537,311.29537,327.23281
CL(14:0_20:0_20:1_20:1)-2H,743.5414433,638.4428733,491.2968333,597.4037733,451.2655533,363.19408,447.28792,445.27228,445.27228,227.20153,311.29537,309.27973,309.27973
CL(14:0_20:0_20:1_20:2)-2H,742.5336183,637.4350483,490.2890083,596.3959483,451.2655483,363.19408,447.28792,445.27228,443.25664,227.20153,311.29537,309.27973,307.26409
CL(14:0_20:0_20:1_20:3)-2H,741.5257933,636.4272233,489.2811833,595.3881233,451.2655433,363.19408,447.28792,445.27228,441.241,227.20153,311.29537,309.27973,305.24845
CL(14:0_20:0_20:1_20:4)-2H,740.5179682,635.4193982,488.2733582,594.3802982,451.2655382,363.19408,447.28792,445.27228,439.22536,227.20153,311.29537,309.27973,303.23281
CL(14:0_20:0_20:1_22:0)-2H,758.5649184,653.4663484,506.3203084,612.4272484,451.2655684,363.19408,447.28792,445.27228,475.3192,227.20153,311.29537,309.27973,339.32665
CL(14:0_20:0_20:1_22:5)-2H,753.5257933,648.4272233,501.2811833,607.3881233,451.2655433,363.19408,447.28792,445.27228,465.241,227.20153,311.29537,309.27973,329.24845
CL(14:0_20:0_20:1_22:6)-2H,752.5179682,647.4193982,500.2733582,606.3802982,451.2655382,363.19408,447.28792,445.27228,463.22536,227.20153,311.29537,309.27973,327.23281
CL(14:0_20:0_20:2_20:2)-2H,741.5257933,636.4272233,489.2811833,596.3959433,451.2655433,363.19408,447.28792,443.25664,443.25664,227.20153,311.29537,307.26409,307.26409
CL(14:0_20:0_20:2_20:3)-2H,740.5179682,635.4193982,488.2733582,595.3881182,451.2655382,363.19408,447.28792,443.25664,441.241,227.20153,311.29537,307.26409,305.24845
CL(14:0_20:0_20:2_20:4)-2H,739.5101432,634.4115732,487.2655332,594.3802932,451.2655332,363.19408,447.28792,443.25664,439.22536,227.20153,311.29537,307.26409,303.23281
CL(14:0_20:0_20:2_22:0)-2H,757.5570934,652.4585234,505.3124834,612.4272434,451.2655634,363.19408,447.28792,443.25664,475.3192,227.20153,311.29537,307.26409,339.32665
CL(14:0_20:0_20:2_22:5)-2H,752.5179682,647.4193982,500.2733582,607.3881182,451.2655382,363.19408,447.28792,443.25664,465.241,227.20153,311.29537,307.26409,329.24845
CL(14:0_20:0_20:2_22:6)-2H,751.5101432,646.4115732,499.2655332,606.3802932,451.2655332,363.19408,447.28792,443.25664,463.22536,227.20153,311.29537,307.26409,327.23281
CL(14:0_20:0_20:3_20:3)-2H,739.5101432,634.4115732,487.2655332,595.3881132,451.2655332,363.19408,447.28792,441.241,441.241,227.20153,311.29537,305.24845,305.24845
CL(14:0_20:0_20:3_20:4)-2H,738.5023182,633.4037482,486.2577082,594.3802882,451.2655282,363.19408,447.28792,441.241,439.22536,227.20153,311.29537,305.24845,303.23281
CL(14:0_20:0_20:3_22:0)-2H,756.5492684,651.4506984,504.3046584,612.4272384,451.2655584,363.19408,447.28792,441.241,475.3192,227.20153,311.29537,305.24845,339.32665
CL(14:0_20:0_20:3_22:5)-2H,751.5101432,646.4115732,499.2655332,607.3881132,451.2655332,363.19408,447.28792,441.241,465.241,227.20153,311.29537,305.24845,329.24845
CL(14:0_20:0_20:3_22:6)-2H,750.5023182,645.4037482,498.2577082,606.3802882,451.2655282,363.19408,447.28792,441.241,463.22536,227.20153,311.29537,305.24845,327.23281
CL(14:0_20:0_20:4_20:4)-2H,737.4944931,632.3959231,485.2498831,594.3802831,451.2655231,363.19408,447.28792,439.22536,439.22536,227.20153,311.29537,303.23281,303.23281
CL(14:0_20:0_20:4_22:0)-2H,755.5414433,650.4428733,503.2968333,612.4272333,451.2655533,363.19408,447.28792,439.22536,475.3192,227.20153,311.29537,303.23281,339.32665
CL(14:0_20:0_20:4_22:5)-2H,750.5023182,645.4037482,498.2577082,607.3881082,451.2655282,363.19408,447.28792,439.22536,465.241,227.20153,311.29537,303.23281,329.24845
CL(14:0_20:0_20:4_22:6)-2H,749.4944931,644.3959231,497.2498831,606.3802831,451.2655231,363.19408,447.28792,439.22536,463.22536,227.20153,311.29537,303.23281,327.23281
CL(14:0_20:0_22:0_22:0)-2H,773.5883935,668.4898235,521.3437835,612.4272635,451.2655835,363.19408,447.28792,475.3192,475.3192,227.20153,311.29537,339.32665,339.32665
CL(14:0_20:0_22:0_22:5)-2H,768.5492684,663.4506984,516.3046584,607.3881384,451.2655584,363.19408,447.28792,475.3192,465.241,227.20153,311.29537,339.32665,329.24845
CL(14:0_20:0_22:0_22:6)-2H,767.5414433,662.4428733,515.2968333,606.3803133,451.2655533,363.19408,447.28792,475.3192,463.22536,227.20153,311.29537,339.32665,327.23281
CL(14:0_20:0_22:5_22:5)-2H,763.5101432,658.4115732,511.2655332,607.3881132,451.2655332,363.19408,447.28792,465.241,465.241,227.20153,311.29537,329.24845,329.24845
CL(14:0_20:0_22:5_22:6)-2H,762.5023182,657.4037482,510.2577082,606.3802882,451.2655282,363.19408,447.28792,465.241,463.22536,227.20153,311.29537,329.24845,327.23281
CL(14:0_20:0_22:6_22:6)-2H,761.4944931,656.3959231,509.2498831,606.3802831,451.2655231,363.19408,447.28792,463.22536,463.22536,227.20153,311.29537,327.23281,327.23281
CL(14:0_20:1_20:1_20:1)-2H,742.5336183,637.4350483,491.2968283,596.3959483,450.2577283,363.19408,445.27228,445.27228,445.27228,227.20153,309.27973,309.27973,309.27973
CL(14:0_20:1_20:1_20:2)-2H,741.5257933,636.4272233,490.2890033,595.3881233,450.2577233,363.19408,445.27228,445.27228,443.25664,227.20153,309.27973,309.27973,307.26409
CL(14:0_20:1_20:1_20:3)-2H,740.5179682,635.4193982,489.2811782,594.3802982,450.2577182,363.19408,445.27228,445.27228,441.241,227.20153,309.27973,309.27973,305.24845
CL(14:0_20:1_20:1_20:4)-2H,739.5101432,634.4115732,488.2733532,593.3724732,450.2577132,363.19408,445.27228,445.27228,439.22536,227.20153,309.27973,309.27973,303.23281
CL(14:0_20:1_20:1_22:0)-2H,757.5570934,652.4585234,506.3203034,611.4194234,450.2577434,363.19408,445.27228,445.27228,475.3192,227.20153,309.27973,309.27973,339.32665
CL(14:0_20:1_20:1_22:5)-2H,752.5179682,647.4193982,501.2811782,606.3802982,450.2577182,363.19408,445.27228,445.27228,465.241,227.20153,309.27973,309.27973,329.24845
CL(14:0_20:1_20:1_22:6)-2H,751.5101432,646.4115732,500.2733532,605.3724732,450.2577132,363.19408,445.27228,445.27228,463.22536,227.20153,309.27973,309.27973,327.23281
CL(14:0_20:1_20:2_20:2)-2H,740.5179682,635.4193982,489.2811782,595.3881182,450.2577182,363.19408,445.27228,443.25664,443.25664,227.20153,309.27973,307.26409,307.26409
CL(14:0_20:1_20:2_20:3)-2H,739.5101432,634.4115732,488.2733532,594.3802932,450.2577132,363.19408,445.27228,443.25664,441.241,227.20153,309.27973,307.26409,305.24845
CL(14:0_20:1_20:2_20:4)-2H,738.5023182,633.4037482,487.2655282,593.3724682,450.2577082,363.19408,445.27228,443.25664,439.22536,227.20153,309.27973,307.26409,303.23281
CL(14:0_20:1_20:2_22:0)-2H,756.5492684,651.4506984,505.3124784,611.4194184,450.2577384,363.19408,445.27228,443.25664,475.3192,227.20153,309.27973,307.26409,339.32665
CL(14:0_20:1_20:2_22:5)-2H,751.5101432,646.4115732,500.2733532,606.3802932,450.2577132,363.19408,445.27228,443.25664,465.241,227.20153,309.27973,307.26409,329.24845
CL(14:0_20:1_20:2_22:6)-2H,750.5023182,645.4037482,499.2655282,605.3724682,450.2577082,363.19408,445.27228,443.25664,463.22536,227.20153,309.27973,307.26409,327.23281
CL(14:0_20:1_20:3_20:3)-2H,738.5023182,633.4037482,487.2655282,594.3802882,450.2577082,363.19408,445.27228,441.241,441.241,227.20153,309.27973,305.24845,305.24845
CL(14:0_20:1_20:3_20:4)-2H,737.4944931,632.3959231,486.2577031,593.3724631,450.2577031,363.19408,445.27228,441.241,439.22536,227.20153,309.27973,305.24845,303.23281
CL(14:0_20:1_20:3_22:0)-2H,755.5414433,650.4428733,504.3046533,611.4194133,450.2577333,363.19408,445.27228,441.241,475.3192,227.20153,309.27973,305.24845,339.32665
CL(14:0_20:1_20:3_22:5)-2H,750.5023182,645.4037482,499.2655282,606.3802882,450.2577082,363.19408,445.27228,441.241,465.241,227.20153,309.27973,305.24845,329.24845
CL(14:0_20:1_20:3_22:6)-2H,749.4944931,644.3959231,498.2577031,605.3724631,450.2577031,363.19408,445.27228,441.241,463.22536,227.20153,309.27973,305.24845,327.23281
CL(14:0_20:1_20:4_20:4)-2H,736.4866681,631.3880981,485.2498781,593.3724581,450.2576981,363.19408,445.27228,439.22536,439.22536,227.20153,309.27973,303.23281,303.23281
CL(14:0_20:1_20:4_22:0)-2H,754.5336183,649.4350483,503.2968283,611.4194083,450.2577283,363.19408,445.27228,439.22536,475.3192,227.20153,309.27973,303.23281,339.32665
CL(14:0_20:1_20:4_22:5)-2H,749.4944931,644.3959231,498.2577031,606.3802831,450.2577031,363.19408,445.27228,439.22536,465.241,227.20153,309.27973,303.23281,329.24845
CL(14:0_20:1_20:4_22:6)-2H,748.4866681,643.3880981,497.2498781,605.3724581,450.2576981,363.19408,445.27228,439.22536,463.22536,227.20153,309.27973,303.23281,327.23281
CL(14:0_20:1_22:0_22:0)-2H,772.5805685,667.4819985,521.3437785,611.4194385,450.2577585,363.19408,445.27228,475.3192,475.3192,227.20153,309.27973,339.32665,339.32665
CL(14:0_20:1_22:0_22:5)-2H,767.5414433,662.4428733,516.3046533,606.3803133,450.2577333,363.19408,445.27228,475.3192,465.241,227.20153,309.27973,339.32665,329.24845
CL(14:0_20:1_22:0_22:6)-2H,766.5336183,661.4350483,515.2968283,605.3724883,450.2577283,363.19408,445.27228,475.3192,463.22536,227.20153,309.27973,339.32665,327.23281
CL(14:0_20:1_22:5_22:5)-2H,762.5023182,657.4037482,511.2655282,606.3802882,450.2577082,363.19408,445.27228,465.241,465.241,227.20153,309.27973,329.24845,329.24845
CL(14:0_20:1_22:5_22:6)-2H,761.4944931,656.3959231,510.2577031,605.3724631,450.2577031,363.19408,445.27228,465.241,463.22536,227.20153,309.27973,329.24845,327.23281
CL(14:0_20:1_22:6_22:6)-2H,760.4866681,655.3880981,509.2498781,605.3724581,450.2576981,363.19408,445.27228,463.22536,463.22536,227.20153,309.27973,327.23281,327.23281
CL(14:0_20:2_20:2_20:2)-2H,739.5101432,634.4115732,489.2811732,594.3802932,449.2498932,363.19408,443.25664,443.25664,443.25664,227.20153,307.26409,307.26409,307.26409
CL(14:0_20:2_20:2_20:3)-2H,738.5023182,633.4037482,488.2733482,593.3724682,449.2498882,363.19408,443.25664,443.25664,441.241,227.20153,307.26409,307.26409,305.24845
CL(14:0_20:2_20:2_20:4)-2H,737.4944931,632.3959231,487.2655231,592.3646431,449.2498831,363.19408,443.25664,443.25664,439.22536,227.20153,307.26409,307.26409,303.23281
CL(14:0_20:2_20:2_22:0)-2H,755.5414433,650.4428733,505.3124733,610.4115933,449.2499133,363.19408,443.25664,443.25664,475.3192,227.20153,307.26409,307.26409,339.32665
CL(14:0_20:2_20:2_22:5)-2H,750.5023182,645.4037482,500.2733482,605.3724682,449.2498882,363.19408,443.25664,443.25664,465.241,227.20153,307.26409,307.26409,329.24845
CL(14:0_20:2_20:2_22:6)-2H,749.4944931,644.3959231,499.2655231,604.3646431,449.2498831,363.19408,443.25664,443.25664,463.22536,227.20153,307.26409,307.26409,327.23281
CL(14:0_20:2_20:3_20:3)-2H,737.4944931,632.3959231,487.2655231,593.3724631,449.2498831,363.19408,443.25664,441.241,441.241,227.20153,307.26409,305.24845,305.24845
CL(14:0_20:2_20:3_20:4)-2H,736.4866681,631.3880981,486.2576981,592.3646381,449.2498781,363.19408,443.25664,441.241,439.22536,227.20153,307.26409,305.24845,303.23281
CL(14:0_20:2_20:3_22:0)-2H,754.5336183,649.4350483,504.3046483,610.4115883,449.2499083,363.19408,443.25664,441.241,475.3192,227.20153,307.26409,305.24845,339.32665
CL(14:0_20:2_20:3_22:5)-2H,749.4944931,644.3959231,499.2655231,605.3724631,449.2498831,363.19408,443.25664,441.241,465.241,227.20153,307.26409,305.24845,329.24845
CL(14:0_20:2_20:3_22:6)-2H,748.4866681,643.3880981,498.2576981,604.3646381,449.2498781,363.19408,443.25664,441.241,463.22536,227.20153,307.26409,305.24845,327.23281
CL(14:0_20:2_20:4_20:4)-2H,735.4788431,630.3802731,485.2498731,592.3646331,449.2498731,363.19408,443.25664,439.22536,439.22536,227.20153,307.26409,303.23281,303.23281
CL(14:0_20:2_20:4_22:0)-2H,753.5257933,648.4272233,503.2968233,610.4115833,449.2499033,363.19408,443.25664,439.22536,475.3192,227.20153,307.26409,303.23281,339.32665
CL(14:0_20:2_20:4_22:5)-2H,748.4866681,643.3880981,498.2576981,605.3724581,449.2498781,363.19408,443.25664,439.22536,465.241,227.20153,307.26409,303.23281,329.24845
CL(14:0_20:2_20:4_22:6)-2H,747.4788431,642.3802731,497.2498731,604.3646331,449.2498731,363.19408,443.25664,439.22536,463.22536,227.20153,307.26409,303.23281,327.23281
CL(14:0_20:2_22:0_22:0)-2H,771.5727435,666.4741735,521.3437735,610.4116135,449.2499335,363.19408,443.25664,475.3192,475.3192,227.20153,307.26409,339.32665,339.32665
CL(14:0_20:2_22:0_22:5)-2H,766.5336183,661.4350483,516.3046483,605.3724883,449.2499083,363.19408,443.25664,475.3192,465.241,227.20153,307.26409,339.32665,329.24845
CL(14:0_20:2_22:0_22:6)-2H,765.5257933,660.4272233,515.2968233,604.3646633,449.2499033,363.19408,443.25664,475.3192,463.22536,227.20153,307.26409,339.32665,327.23281
CL(14:0_20:2_22:5_22:5)-2H,761.4944931,656.3959231,511.2655231,605.3724631,449.2498831,363.19408,443.25664,465.241,465.241,227.20153,307.26409,329.24845,329.24845
CL(14:0_20:2_22:5_22:6)-2H,760.4866681,655.3880981,510.2576981,604.3646381,449.2498781,363.19408,443.25664,465.241,463.22536,227.20153,307.26409,329.24845,327.23281
CL(14:0_20:2_22:6_22:6)-2H,759.4788431,654.3802731,509.2498731,604.3646331,449.2498731,363.19408,443.25664,463.22536,463.22536,227.20153,307.26409,327.23281,327.23281
CL(14:0_20:3_20:3_20:3)-2H,736.4866681,631.3880981,487.2655181,592.3646381,448.2420581,363.19408,441.241,441.241,441.241,227.20153,305.24845,305.24845,305.24845
CL(14:0_20:3_20:3_20:4)-2H,735.4788431,630.3802731,486.2576931,591.3568131,448.2420531,363.19408,441.241,441.241,439.22536,227.20153,305.24845,305.24845,303.23281
CL(14:0_20:3_20:3_22:0)-2H,753.5257933,648.4272233,504.3046433,609.4037633,448.2420833,363.19408,441.241,441.241,475.3192,227.20153,305.24845,305.24845,339.32665
CL(14:0_20:3_20:3_22:5)-2H,748.4866681,643.3880981,499.2655181,604.3646381,448.2420581,363.19408,441.241,441.241,465.241,227.20153,305.24845,305.24845,329.24845
CL(14:0_20:3_20:3_22:6)-2H,747.4788431,642.3802731,498.2576931,603.3568131,448.2420531,363.19408,441.241,441.241,463.22536,227.20153,305.24845,305.24845,327.23281
CL(14:0_20:3_20:4_20:4)-2H,734.471018,629.372448,485.249868,591.356808,448.242048,363.19408,441.241,439.22536,439.22536,227.20153,305.24845,303.23281,303.23281
CL(14:0_20:3_20:4_22:0)-2H,752.5179682,647.4193982,503.2968182,609.4037582,448.2420782,363.19408,441.241,439.22536,475.3192,227.20153,305.24845,303.23281,339.32665
CL(14:0_20:3_20:4_22:5)-2H,747.4788431,642.3802731,498.2576931,604.3646331,448.2420531,363.19408,441.241,439.22536,465.241,227.20153,305.24845,303.23281,329.24845
CL(14:0_20:3_20:4_22:6)-2H,746.471018,641.372448,497.249868,603.356808,448.242048,363.19408,441.241,439.22536,463.22536,227.20153,305.24845,303.23281,327.23281
CL(14:0_20:3_22:0_22:0)-2H,770.5649184,665.4663484,521.3437684,609.4037884,448.2421084,363.19408,441.241,475.3192,475.3192,227.20153,305.24845,339.32665,339.32665
CL(14:0_20:3_22:0_22:5)-2H,765.5257933,660.4272233,516.3046433,604.3646633,448.2420833,363.19408,441.241,475.3192,465.241,227.20153,305.24845,339.32665,329.24845
CL(14:0_20:3_22:0_22:6)-2H,764.5179682,659.4193982,515.2968182,603.3568382,448.2420782,363.19408,441.241,475.3192,463.22536,227.20153,305.24845,339.32665,327.23281
CL(14:0_20:3_22:5_22:5)-2H,760.4866681,655.3880981,511.2655181,604.3646381,448.2420581,363.19408,441.241,465.241,465.241,227.20153,305.24845,329.24845,329.24845
CL(14:0_20:3_22:5_22:6)-2H,759.4788431,654.3802731,510.2576931,603.3568131,448.2420531,363.19408,441.241,465.241,463.22536,227.20153,305.24845,329.24845,327.23281
CL(14:0_20:3_22:6_22:6)-2H,758.471018,653.372448,509.249868,603.356808,448.242048,363.19408,441.241,463.22536,463.22536,227.20153,305.24845,327.23281,327.23281
CL(14:0_20:4_20:4_20:4)-2H,733.463193,628.364623,485.249863,590.348983,447.234223,363.19408,439.22536,439.22536,439.22536,227.20153,303.23281,303.23281,303.23281
CL(14:0_20:4_20:4_22:0)-2H,751.5101432,646.4115732,503.2968132,608.3959332,447.2342532,363.19408,439.22536,439.22536,475.3192,227.20153,303.23281,303.23281,339.32665
CL(14:0_20:4_20:4_22:5)-2H,746.471018,641.372448,498.257688,603.356808,447.234228,363.19408,439.22536,439.22536,465.241,227.20153,303.23281,303.23281,329.24845
CL(14:0_20:4_20:4_22:6)-2H,745.463193,640.364623,497.249863,602.348983,447.234223,363.19408,439.22536,439.22536,463.22536,227.20153,303.23281,303.23281,327.23281
CL(14:0_20:4_22:0_22:0)-2H,769.5570934,664.4585234,521.3437634,608.3959634,447.2342834,363.19408,439.22536,475.3192,475.3192,227.20153,303.23281,339.32665,339.32665
CL(14:0_20:4_22:0_22:5)-2H,764.5179682,659.4193982,516.3046382,603.3568382,447.2342582,363.19408,439.22536,475.3192,465.241,227.20153,303.23281,339.32665,329.24845
CL(14:0_20:4_22:0_22:6)-2H,763.5101432,658.4115732,515.2968132,602.3490132,447.2342532,363.19408,439.22536,475.3192,463.22536,227.20153,303.23281,339.32665,327.23281
CL(14:0_20:4_22:5_22:5)-2H,759.4788431,654.3802731,511.2655131,603.3568131,447.2342331,363.19408,439.22536,465.241,465.241,227.20153,303.23281,329.24845,329.24845
CL(14:0_20:4_22:5_22:6)-2H,758.471018,653.372448,510.257688,602.348988,447.234228,363.19408,439.22536,465.241,463.22536,227.20153,303.23281,329.24845,327.23281
CL(14:0_20:4_22:6_22:6)-2H,757.463193,652.364623,509.249863,602.348983,447.234223,363.19408,439.22536,463.22536,463.22536,227.20153,303.23281,327.23281,327.23281
CL(14:0_22:0_22:0_22:0)-2H,787.6040436,682.5054736,521.3437936,626.4429136,465.2812336,363.19408,475.3192,475.3192,475.3192,227.20153,339.32665,339.32665,339.32665
CL(14:0_22:0_22:0_22:5)-2H,782.5649184,677.4663484,516.3046684,621.4037884,465.2812084,363.19408,475.3192,475.3192,465.241,227.20153,339.32665,339.32665,329.24845
CL(14:0_22:0_22:0_22:6)-2H,781.5570934,676.4585234,515.2968434,620.3959634,465.2812034,363.19408,475.3192,475.3192,463.22536,227.20153,339.32665,339.32665,327.23281
CL(14:0_22:0_22:5_22:5)-2H,777.5257933,672.4272233,511.2655433,621.4037633,465.2811833,363.19408,475.3192,465.241,465.241,227.20153,339.32665,329.24845,329.24845
CL(14:0_22:0_22:5_22:6)-2H,776.5179682,671.4193982,510.2577182,620.3959382,465.2811782,363.19408,475.3192,465.241,463.22536,227.20153,339.32665,329.24845,327.23281
CL(14:0_22:0_22:6_22:6)-2H,775.5101432,670.4115732,509.2498932,620.3959332,465.2811732,363.19408,475.3192,463.22536,463.22536,227.20153,339.32665,327.23281,327.23281
CL(14:0_22:5_22:5_22:5)-2H,772.4866681,667.3880981,511.2655181,616.3646381,460.2420581,363.19408,465.241,465.241,465.241,227.20153,329.24845,329.24845,329.24845
CL(14:0_22:5_22:5_22:6)-2H,771.4788431,666.3802731,510.2576931,615.3568131,460.2420531,363.19408,465.241,465.241,463.22536,227.20153,329.24845,329.24845,327.23281
CL(14:0_22:5_22:6_22:6)-2H,770.471018,665.372448,509.249868,615.356808,460.242048,363.19408,465.241,463.22536,463.22536,227.20153,329.24845,327.23281,327.23281
CL(14:0_22:6_22:6_22:6)-2H,769.463193,664.364623,509.249863,614.348983,459.234223,363.19408,463.22536,463.22536,463.22536,227.20153,327.23281,327.23281,327.23281
CL(16:0_16:0_16:0_16:0)-2H,675.4788431,556.3646331,437.2498731,556.3646331,437.2498731,391.22536,391.22536,391.22536,391.22536,255.23281,255.23281,255.23281,255.23281
CL(16:0_16:0_16:0_16:1)-2H,674.471018,555.356808,436.242048,555.356808,437.249868,391.22536,391.22536,391.22536,389.20972,255.23281,255.23281,255.23281,253.21717
CL(16:0_16:0_16:0_18:0)-2H,689.4944931,570.3802831,451.2655231,570.3802831,437.2498831,391.22536,391.22536,391.22536,419.25664,255.23281,255.23281,255.23281,283.26409
CL(16:0_16:0_16:0_18:1)-2H,688.4866681,569.3724581,450.2576981,569.3724581,437.2498781,391.22536,391.22536,391.22536,417.241,255.23281,255.23281,255.23281,281.24845
CL(16:0_16:0_16:0_18:2)-2H,687.4788431,568.3646331,449.2498731,568.3646331,437.2498731,391.22536,391.22536,391.22536,415.22536,255.23281,255.23281,255.23281,279.23281
CL(16:0_16:0_16:0_18:3)-2H,686.471018,567.356808,448.242048,567.356808,437.249868,391.22536,391.22536,391.22536,413.20972,255.23281,255.23281,255.23281,277.21717
CL(16:0_16:0_16:0_20:0)-2H,703.5101432,584.3959332,465.2811732,584.3959332,437.2498932,391.22536,391.22536,391.22536,447.28792,255.23281,255.23281,255.23281,311.29537
CL(16:0_16:0_16:0_20:1)-2H,702.5023182,583.3881082,464.2733482,583.3881082,437.2498882,391.22536,391.22536,391.22536,445.27228,255.23281,255.23281,255.23281,309.27973
CL(16:0_16:0_16:0_20:2)-2H,701.4944931,582.3802831,463.2655231,582.3802831,437.2498831,391.22536,391.22536,391.22536,443.25664,255.23281,255.23281,255.23281,307.26409
