Cer-EOS,[M-H]-,NL of EFA,[FAA+C2H2-H]-,[EFA-H]-,[FAA-H]-,[Sph-C2H8NO]-
Cer-EOS(d22:1/36:0-O-14:0)-H,1099.073,888.8748,576.5725,227.2017,550.5569,293.285
Cer-EOS(d22:1/36:1-O-14:0)-H,1097.057,886.8591,574.5569,227.2017,548.5412,293.285
Cer-EOS(d22:1/36:2-O-14:0)-H,1095.042,884.8435,572.5412,227.2017,546.5256,293.285
Cer-EOS(d22:1/38:0-O-14:0)-H,1127.104,916.9061,604.6038,227.2017,578.5881,293.285
Cer-EOS(d22:1/38:1-O-14:0)-H,1125.089,914.8904,602.5881,227.2017,576.5725,293.285
Cer-EOS(d22:1/38:2-O-14:0)-H,1123.073,912.8748,600.5725,227.2017,574.5569,293.285
Cer-EOS(d22:1/40:0-O-14:0)-H,1155.136,944.9374,632.6351,227.2017,606.6194,293.285
Cer-EOS(d22:1/40:1-O-14:0)-H,1153.12,942.9218,630.6194,227.2017,604.6038,293.285
Cer-EOS(d22:1/40:2-O-14:0)-H,1151.104,940.9061,628.6038,227.2017,602.5881,293.285
Cer-EOS(d22:1/42:0-O-14:0)-H,1183.167,972.9687,660.6664,227.2017,634.6508,293.285
Cer-EOS(d22:1/42:1-O-14:0)-H,1181.151,970.9531,658.6508,227.2017,632.6351,293.285
Cer-EOS(d22:1/42:2-O-14:0)-H,1179.136,968.9374,656.6351,227.2017,630.6194,293.285
Cer-EOS(d22:1/12:0-O-14:1)-H,760.6819,552.4992,240.1969,225.186,214.1813,293.285
Cer-EOS(d22:1/12:1-O-14:1)-H,758.6663,550.4835,238.1813,225.186,212.1656,293.285
Cer-EOS(d22:1/13:0-O-14:1)-H,774.6976,566.5148,254.2126,225.186,228.1969,293.285
Cer-EOS(d22:1/13:1-O-14:1)-H,772.6819,564.4992,252.1969,225.186,226.1813,293.285
Cer-EOS(d22:1/14:0-O-14:1)-H,788.7132,580.5305,268.2282,225.186,242.2126,293.285
Cer-EOS(d22:1/14:1-O-14:1)-H,786.6976,578.5148,266.2126,225.186,240.1969,293.285
Cer-EOS(d22:1/15:0-O-14:1)-H,802.7289,594.5461,282.2439,225.186,256.2282,293.285
Cer-EOS(d22:1/15:1-O-14:1)-H,800.7132,592.5305,280.2282,225.186,254.2126,293.285
Cer-EOS(d22:1/16:0-O-14:1)-H,816.7445,608.5618,296.2595,225.186,270.2439,293.285
Cer-EOS(d22:1/16:1-O-14:1)-H,814.7289,606.5461,294.2439,225.186,268.2282,293.285
Cer-EOS(d22:1/16:2-O-14:1)-H,812.7132,604.5305,292.2282,225.186,266.2126,293.285
Cer-EOS(d22:1/17:0-O-14:1)-H,830.7601,622.5775,310.2751,225.186,284.2595,293.285
Cer-EOS(d22:1/18:0-O-14:1)-H,844.7758,636.5931,324.2908,225.186,298.2751,293.285
Cer-EOS(d22:1/18:1-O-14:1)-H,842.7601,634.5775,322.2751,225.186,296.2595,293.285
Cer-EOS(d22:1/18:2-O-14:1)-H,840.7445,632.5618,320.2595,225.186,294.2439,293.285
Cer-EOS(d22:1/19:0-O-14:1)-H,858.7914,650.6088,338.3065,225.186,312.2908,293.285
Cer-EOS(d22:1/19:1-O-14:1)-H,856.7758,648.5931,336.2908,225.186,310.2751,293.285
Cer-EOS(d22:1/20:0-O-14:1)-H,872.8071,664.6244,352.3221,225.186,326.3065,293.285
Cer-EOS(d22:1/20:1-O-14:1)-H,870.7914,662.6088,350.3065,225.186,324.2908,293.285
Cer-EOS(d22:1/20:2-O-14:1)-H,868.7758,660.5931,348.2908,225.186,322.2751,293.285
Cer-EOS(d22:1/21:0-O-14:1)-H,886.8228,678.64,366.3378,225.186,340.3221,293.285
Cer-EOS(d22:1/21:1-O-14:1)-H,884.8071,676.6244,364.3221,225.186,338.3065,293.285
Cer-EOS(d22:1/22:0-O-14:1)-H,900.8384,692.6557,380.3534,225.186,354.3378,293.285
Cer-EOS(d22:1/22:1-O-14:1)-H,898.8228,690.64,378.3378,225.186,352.3221,293.285
Cer-EOS(d22:1/22:2-O-14:1)-H,896.8071,688.6244,376.3221,225.186,350.3065,293.285
Cer-EOS(d22:1/23:0-O-14:1)-H,914.8541,706.6713,394.369,225.186,368.3534,293.285
Cer-EOS(d22:1/23:1-O-14:1)-H,912.8384,704.6557,392.3534,225.186,366.3378,293.285
Cer-EOS(d22:1/24:0-O-14:1)-H,928.8697,720.687,408.3847,225.186,382.369,293.285
Cer-EOS(d22:1/24:1-O-14:1)-H,926.8541,718.6713,406.369,225.186,380.3534,293.285
Cer-EOS(d22:1/24:2-O-14:1)-H,924.8384,716.6557,404.3534,225.186,378.3378,293.285
Cer-EOS(d22:1/25:0-O-14:1)-H,942.8854,734.7026,422.4004,225.186,396.3847,293.285
Cer-EOS(d22:1/25:1-O-14:1)-H,940.8697,732.687,420.3847,225.186,394.369,293.285
Cer-EOS(d22:1/26:0-O-14:1)-H,956.901,748.7183,436.416,225.186,410.4004,293.285
Cer-EOS(d22:1/26:1-O-14:1)-H,954.8854,746.7026,434.4004,225.186,408.3847,293.285
Cer-EOS(d22:1/26:2-O-14:1)-H,952.8697,744.687,432.3847,225.186,406.369,293.285
Cer-EOS(d22:1/27:0-O-14:1)-H,970.9167,762.7339,450.4317,225.186,424.416,293.285
Cer-EOS(d22:1/27:1-O-14:1)-H,968.901,760.7183,448.416,225.186,422.4004,293.285
Cer-EOS(d22:1/28:0-O-14:1)-H,984.9323,776.7496,464.4473,225.186,438.4317,293.285
Cer-EOS(d22:1/28:1-O-14:1)-H,982.9167,774.7339,462.4317,225.186,436.416,293.285
Cer-EOS(d22:1/28:2-O-14:1)-H,980.901,772.7183,460.416,225.186,434.4004,293.285
Cer-EOS(d22:1/29:0-O-14:1)-H,998.9479,790.7653,478.463,225.186,452.4473,293.285
Cer-EOS(d22:1/29:1-O-14:1)-H,996.9323,788.7496,476.4473,225.186,450.4317,293.285
Cer-EOS(d22:1/30:0-O-14:1)-H,1012.964,804.7809,492.4786,225.186,466.463,293.285
Cer-EOS(d22:1/30:1-O-14:1)-H,1010.948,802.7653,490.463,225.186,464.4473,293.285
Cer-EOS(d22:1/30:2-O-14:1)-H,1008.932,800.7496,488.4473,225.186,462.4317,293.285
Cer-EOS(d22:1/31:0-O-14:1)-H,1026.979,818.7966,506.4943,225.186,480.4786,293.285
Cer-EOS(d22:1/31:1-O-14:1)-H,1024.964,816.7809,504.4786,225.186,478.463,293.285
Cer-EOS(d22:1/32:0-O-14:1)-H,1040.995,832.8122,520.5099,225.186,494.4943,293.285
Cer-EOS(d22:1/32:1-O-14:1)-H,1038.979,830.7966,518.4943,225.186,492.4786,293.285
Cer-EOS(d22:1/32:2-O-14:1)-H,1036.964,828.7809,516.4786,225.186,490.463,293.285
Cer-EOS(d22:1/33:0-O-14:1)-H,1055.011,846.8278,534.5256,225.186,508.5099,293.285
Cer-EOS(d22:1/33:1-O-14:1)-H,1052.995,844.8122,532.5099,225.186,506.4943,293.285
Cer-EOS(d22:1/34:0-O-14:1)-H,1069.026,860.8435,548.5412,225.186,522.5256,293.285
Cer-EOS(d22:1/34:1-O-14:1)-H,1067.011,858.8278,546.5256,225.186,520.5099,293.285
Cer-EOS(d22:1/34:2-O-14:1)-H,1064.995,856.8122,544.5099,225.186,518.4943,293.285
Cer-EOS(d22:1/35:0-O-14:1)-H,1083.042,874.8591,562.5569,225.186,536.5412,293.285
Cer-EOS(d22:1/35:1-O-14:1)-H,1081.026,872.8435,560.5412,225.186,534.5256,293.285
Cer-EOS(d22:1/36:0-O-14:1)-H,1097.057,888.8748,576.5725,225.186,550.5569,293.285
Cer-EOS(d22:1/36:1-O-14:1)-H,1095.042,886.8591,574.5569,225.186,548.5412,293.285
Cer-EOS(d22:1/36:2-O-14:1)-H,1093.026,884.8435,572.5412,225.186,546.5256,293.285
Cer-EOS(d22:1/38:0-O-14:1)-H,1125.089,916.9061,604.6038,225.186,578.5881,293.285
Cer-EOS(d22:1/38:1-O-14:1)-H,1123.073,914.8904,602.5881,225.186,576.5725,293.285
Cer-EOS(d22:1/38:2-O-14:1)-H,1121.057,912.8748,600.5725,225.186,574.5569,293.285
Cer-EOS(d22:1/40:0-O-14:1)-H,1153.12,944.9374,632.6351,225.186,606.6194,293.285
Cer-EOS(d22:1/40:1-O-14:1)-H,1151.104,942.9218,630.6194,225.186,604.6038,293.285
Cer-EOS(d22:1/40:2-O-14:1)-H,1149.089,940.9061,628.6038,225.186,602.5881,293.285
Cer-EOS(d22:1/42:0-O-14:1)-H,1181.151,972.9687,660.6664,225.186,634.6508,293.285
Cer-EOS(d22:1/42:1-O-14:1)-H,1179.136,970.9531,658.6508,225.186,632.6351,293.285
Cer-EOS(d22:1/42:2-O-14:1)-H,1177.12,968.9374,656.6351,225.186,630.6194,293.285
Cer-EOS(d22:1/12:0-O-15:0)-H,776.7132,552.4992,240.1969,241.2173,214.1813,293.285
Cer-EOS(d22:1/12:1-O-15:0)-H,774.6976,550.4835,238.1813,241.2173,212.1656,293.285
Cer-EOS(d22:1/13:0-O-15:0)-H,790.7289,566.5148,254.2126,241.2173,228.1969,293.285
Cer-EOS(d22:1/13:1-O-15:0)-H,788.7132,564.4992,252.1969,241.2173,226.1813,293.285
Cer-EOS(d22:1/14:0-O-15:0)-H,804.7445,580.5305,268.2282,241.2173,242.2126,293.285
Cer-EOS(d22:1/14:1-O-15:0)-H,802.7289,578.5148,266.2126,241.2173,240.1969,293.285
Cer-EOS(d22:1/15:0-O-15:0)-H,818.7601,594.5461,282.2439,241.2173,256.2282,293.285
Cer-EOS(d22:1/15:1-O-15:0)-H,816.7445,592.5305,280.2282,241.2173,254.2126,293.285
Cer-EOS(d22:1/16:0-O-15:0)-H,832.7758,608.5618,296.2595,241.2173,270.2439,293.285
Cer-EOS(d22:1/16:1-O-15:0)-H,830.7601,606.5461,294.2439,241.2173,268.2282,293.285
Cer-EOS(d22:1/16:2-O-15:0)-H,828.7445,604.5305,292.2282,241.2173,266.2126,293.285
Cer-EOS(d22:1/17:0-O-15:0)-H,846.7914,622.5775,310.2751,241.2173,284.2595,293.285
Cer-EOS(d22:1/18:0-O-15:0)-H,860.8071,636.5931,324.2908,241.2173,298.2751,293.285
Cer-EOS(d22:1/18:1-O-15:0)-H,858.7914,634.5775,322.2751,241.2173,296.2595,293.285
Cer-EOS(d22:1/18:2-O-15:0)-H,856.7758,632.5618,320.2595,241.2173,294.2439,293.285
Cer-EOS(d22:1/19:0-O-15:0)-H,874.8228,650.6088,338.3065,241.2173,312.2908,293.285
Cer-EOS(d22:1/19:1-O-15:0)-H,872.8071,648.5931,336.2908,241.2173,310.2751,293.285
Cer-EOS(d22:1/20:0-O-15:0)-H,888.8384,664.6244,352.3221,241.2173,326.3065,293.285
Cer-EOS(d22:1/20:1-O-15:0)-H,886.8228,662.6088,350.3065,241.2173,324.2908,293.285
Cer-EOS(d22:1/20:2-O-15:0)-H,884.8071,660.5931,348.2908,241.2173,322.2751,293.285
Cer-EOS(d22:1/21:0-O-15:0)-H,902.8541,678.64,366.3378,241.2173,340.3221,293.285
Cer-EOS(d22:1/21:1-O-15:0)-H,900.8384,676.6244,364.3221,241.2173,338.3065,293.285
Cer-EOS(d22:1/22:0-O-15:0)-H,916.8697,692.6557,380.3534,241.2173,354.3378,293.285
Cer-EOS(d22:1/22:1-O-15:0)-H,914.8541,690.64,378.3378,241.2173,352.3221,293.285
Cer-EOS(d22:1/22:2-O-15:0)-H,912.8384,688.6244,376.3221,241.2173,350.3065,293.285
Cer-EOS(d22:1/23:0-O-15:0)-H,930.8854,706.6713,394.369,241.2173,368.3534,293.285
Cer-EOS(d22:1/23:1-O-15:0)-H,928.8697,704.6557,392.3534,241.2173,366.3378,293.285
Cer-EOS(d22:1/24:0-O-15:0)-H,944.901,720.687,408.3847,241.2173,382.369,293.285
Cer-EOS(d22:1/24:1-O-15:0)-H,942.8854,718.6713,406.369,241.2173,380.3534,293.285
Cer-EOS(d22:1/24:2-O-15:0)-H,940.8697,716.6557,404.3534,241.2173,378.3378,293.285
Cer-EOS(d22:1/25:0-O-15:0)-H,958.9167,734.7026,422.4004,241.2173,396.3847,293.285
Cer-EOS(d22:1/25:1-O-15:0)-H,956.901,732.687,420.3847,241.2173,394.369,293.285
Cer-EOS(d22:1/26:0-O-15:0)-H,972.9323,748.7183,436.416,241.2173,410.4004,293.285
Cer-EOS(d22:1/26:1-O-15:0)-H,970.9167,746.7026,434.4004,241.2173,408.3847,293.285
Cer-EOS(d22:1/26:2-O-15:0)-H,968.901,744.687,432.3847,241.2173,406.369,293.285
Cer-EOS(d22:1/27:0-O-15:0)-H,986.9479,762.7339,450.4317,241.2173,424.416,293.285
Cer-EOS(d22:1/27:1-O-15:0)-H,984.9323,760.7183,448.416,241.2173,422.4004,293.285
Cer-EOS(d22:1/28:0-O-15:0)-H,1000.964,776.7496,464.4473,241.2173,438.4317,293.285
Cer-EOS(d22:1/28:1-O-15:0)-H,998.9479,774.7339,462.4317,241.2173,436.416,293.285
Cer-EOS(d22:1/28:2-O-15:0)-H,996.9323,772.7183,460.416,241.2173,434.4004,293.285
Cer-EOS(d22:1/29:0-O-15:0)-H,1014.979,790.7653,478.463,241.2173,452.4473,293.285
Cer-EOS(d22:1/29:1-O-15:0)-H,1012.964,788.7496,476.4473,241.2173,450.4317,293.285
Cer-EOS(d22:1/30:0-O-15:0)-H,1028.995,804.7809,492.4786,241.2173,466.463,293.285
Cer-EOS(d22:1/30:1-O-15:0)-H,1026.979,802.7653,490.463,241.2173,464.4473,293.285
Cer-EOS(d22:1/30:2-O-15:0)-H,1024.964,800.7496,488.4473,241.2173,462.4317,293.285
Cer-EOS(d22:1/31:0-O-15:0)-H,1043.011,818.7966,506.4943,241.2173,480.4786,293.285
Cer-EOS(d22:1/31:1-O-15:0)-H,1040.995,816.7809,504.4786,241.2173,478.463,293.285
Cer-EOS(d22:1/32:0-O-15:0)-H,1057.026,832.8122,520.5099,241.2173,494.4943,293.285
Cer-EOS(d22:1/32:1-O-15:0)-H,1055.011,830.7966,518.4943,241.2173,492.4786,293.285
Cer-EOS(d22:1/32:2-O-15:0)-H,1052.995,828.7809,516.4786,241.2173,490.463,293.285
Cer-EOS(d22:1/33:0-O-15:0)-H,1071.042,846.8278,534.5256,241.2173,508.5099,293.285
Cer-EOS(d22:1/33:1-O-15:0)-H,1069.026,844.8122,532.5099,241.2173,506.4943,293.285
Cer-EOS(d22:1/34:0-O-15:0)-H,1085.057,860.8435,548.5412,241.2173,522.5256,293.285
Cer-EOS(d22:1/34:1-O-15:0)-H,1083.042,858.8278,546.5256,241.2173,520.5099,293.285
Cer-EOS(d22:1/34:2-O-15:0)-H,1081.026,856.8122,544.5099,241.2173,518.4943,293.285
Cer-EOS(d22:1/35:0-O-15:0)-H,1099.073,874.8591,562.5569,241.2173,536.5412,293.285
Cer-EOS(d22:1/35:1-O-15:0)-H,1097.057,872.8435,560.5412,241.2173,534.5256,293.285
Cer-EOS(d22:1/36:0-O-15:0)-H,1113.089,888.8748,576.5725,241.2173,550.5569,293.285
Cer-EOS(d22:1/36:1-O-15:0)-H,1111.073,886.8591,574.5569,241.2173,548.5412,293.285
Cer-EOS(d22:1/36:2-O-15:0)-H,1109.057,884.8435,572.5412,241.2173,546.5256,293.285
Cer-EOS(d22:1/38:0-O-15:0)-H,1141.12,916.9061,604.6038,241.2173,578.5881,293.285
Cer-EOS(d22:1/38:1-O-15:0)-H,1139.104,914.8904,602.5881,241.2173,576.5725,293.285
Cer-EOS(d22:1/38:2-O-15:0)-H,1137.089,912.8748,600.5725,241.2173,574.5569,293.285
Cer-EOS(d22:1/40:0-O-15:0)-H,1169.151,944.9374,632.6351,241.2173,606.6194,293.285
Cer-EOS(d22:1/40:1-O-15:0)-H,1167.136,942.9218,630.6194,241.2173,604.6038,293.285
Cer-EOS(d22:1/40:2-O-15:0)-H,1165.12,940.9061,628.6038,241.2173,602.5881,293.285
Cer-EOS(d22:1/42:0-O-15:0)-H,1197.183,972.9687,660.6664,241.2173,634.6508,293.285
Cer-EOS(d22:1/42:1-O-15:0)-H,1195.167,970.9531,658.6508,241.2173,632.6351,293.285
Cer-EOS(d22:1/42:2-O-15:0)-H,1193.151,968.9374,656.6351,241.2173,630.6194,293.285
Cer-EOS(d22:1/12:0-O-15:1)-H,774.6976,552.4992,240.1969,239.2017,214.1813,293.285
Cer-EOS(d22:1/12:1-O-15:1)-H,772.6819,550.4835,238.1813,239.2017,212.1656,293.285
Cer-EOS(d22:1/13:0-O-15:1)-H,788.7132,566.5148,254.2126,239.2017,228.1969,293.285
Cer-EOS(d22:1/13:1-O-15:1)-H,786.6976,564.4992,252.1969,239.2017,226.1813,293.285
Cer-EOS(d22:1/14:0-O-15:1)-H,802.7289,580.5305,268.2282,239.2017,242.2126,293.285
Cer-EOS(d22:1/14:1-O-15:1)-H,800.7132,578.5148,266.2126,239.2017,240.1969,293.285
Cer-EOS(d22:1/15:0-O-15:1)-H,816.7445,594.5461,282.2439,239.2017,256.2282,293.285
Cer-EOS(d22:1/15:1-O-15:1)-H,814.7289,592.5305,280.2282,239.2017,254.2126,293.285
Cer-EOS(d22:1/16:0-O-15:1)-H,830.7601,608.5618,296.2595,239.2017,270.2439,293.285
Cer-EOS(d22:1/16:1-O-15:1)-H,828.7445,606.5461,294.2439,239.2017,268.2282,293.285
Cer-EOS(d22:1/16:2-O-15:1)-H,826.7289,604.5305,292.2282,239.2017,266.2126,293.285
Cer-EOS(d22:1/17:0-O-15:1)-H,844.7758,622.5775,310.2751,239.2017,284.2595,293.285
Cer-EOS(d22:1/18:0-O-15:1)-H,858.7914,636.5931,324.2908,239.2017,298.2751,293.285
Cer-EOS(d22:1/18:1-O-15:1)-H,856.7758,634.5775,322.2751,239.2017,296.2595,293.285
Cer-EOS(d22:1/18:2-O-15:1)-H,854.7601,632.5618,320.2595,239.2017,294.2439,293.285
Cer-EOS(d22:1/19:0-O-15:1)-H,872.8071,650.6088,338.3065,239.2017,312.2908,293.285
Cer-EOS(d22:1/19:1-O-15:1)-H,870.7914,648.5931,336.2908,239.2017,310.2751,293.285
Cer-EOS(d22:1/20:0-O-15:1)-H,886.8228,664.6244,352.3221,239.2017,326.3065,293.285
Cer-EOS(d22:1/20:1-O-15:1)-H,884.8071,662.6088,350.3065,239.2017,324.2908,293.285
Cer-EOS(d22:1/20:2-O-15:1)-H,882.7914,660.5931,348.2908,239.2017,322.2751,293.285
Cer-EOS(d22:1/21:0-O-15:1)-H,900.8384,678.64,366.3378,239.2017,340.3221,293.285
Cer-EOS(d22:1/21:1-O-15:1)-H,898.8228,676.6244,364.3221,239.2017,338.3065,293.285
Cer-EOS(d22:1/22:0-O-15:1)-H,914.8541,692.6557,380.3534,239.2017,354.3378,293.285
Cer-EOS(d22:1/22:1-O-15:1)-H,912.8384,690.64,378.3378,239.2017,352.3221,293.285
Cer-EOS(d22:1/22:2-O-15:1)-H,910.8228,688.6244,376.3221,239.2017,350.3065,293.285
Cer-EOS(d22:1/23:0-O-15:1)-H,928.8697,706.6713,394.369,239.2017,368.3534,293.285
Cer-EOS(d22:1/23:1-O-15:1)-H,926.8541,704.6557,392.3534,239.2017,366.3378,293.285
Cer-EOS(d22:1/24:0-O-15:1)-H,942.8854,720.687,408.3847,239.2017,382.369,293.285
Cer-EOS(d22:1/24:1-O-15:1)-H,940.8697,718.6713,406.369,239.2017,380.3534,293.285
Cer-EOS(d22:1/24:2-O-15:1)-H,938.8541,716.6557,404.3534,239.2017,378.3378,293.285
Cer-EOS(d22:1/25:0-O-15:1)-H,956.901,734.7026,422.4004,239.2017,396.3847,293.285
Cer-EOS(d22:1/25:1-O-15:1)-H,954.8854,732.687,420.3847,239.2017,394.369,293.285
Cer-EOS(d22:1/26:0-O-15:1)-H,970.9167,748.7183,436.416,239.2017,410.4004,293.285
Cer-EOS(d22:1/26:1-O-15:1)-H,968.901,746.7026,434.4004,239.2017,408.3847,293.285
Cer-EOS(d22:1/26:2-O-15:1)-H,966.8854,744.687,432.3847,239.2017,406.369,293.285
Cer-EOS(d22:1/27:0-O-15:1)-H,984.9323,762.7339,450.4317,239.2017,424.416,293.285
Cer-EOS(d22:1/27:1-O-15:1)-H,982.9167,760.7183,448.416,239.2017,422.4004,293.285
Cer-EOS(d22:1/28:0-O-15:1)-H,998.9479,776.7496,464.4473,239.2017,438.4317,293.285
Cer-EOS(d22:1/28:1-O-15:1)-H,996.9323,774.7339,462.4317,239.2017,436.416,293.285
Cer-EOS(d22:1/28:2-O-15:1)-H,994.9167,772.7183,460.416,239.2017,434.4004,293.285
Cer-EOS(d22:1/29:0-O-15:1)-H,1012.964,790.7653,478.463,239.2017,452.4473,293.285
Cer-EOS(d22:1/29:1-O-15:1)-H,1010.948,788.7496,476.4473,239.2017,450.4317,293.285
Cer-EOS(d22:1/30:0-O-15:1)-H,1026.979,804.7809,492.4786,239.2017,466.463,293.285
Cer-EOS(d22:1/30:1-O-15:1)-H,1024.964,802.7653,490.463,239.2017,464.4473,293.285
Cer-EOS(d22:1/30:2-O-15:1)-H,1022.948,800.7496,488.4473,239.2017,462.4317,293.285
Cer-EOS(d22:1/31:0-O-15:1)-H,1040.995,818.7966,506.4943,239.2017,480.4786,293.285
Cer-EOS(d22:1/31:1-O-15:1)-H,1038.979,816.7809,504.4786,239.2017,478.463,293.285
Cer-EOS(d22:1/32:0-O-15:1)-H,1055.011,832.8122,520.5099,239.2017,494.4943,293.285
Cer-EOS(d22:1/32:1-O-15:1)-H,1052.995,830.7966,518.4943,239.2017,492.4786,293.285
Cer-EOS(d22:1/32:2-O-15:1)-H,1050.979,828.7809,516.4786,239.2017,490.463,293.285
Cer-EOS(d22:1/33:0-O-15:1)-H,1069.026,846.8278,534.5256,239.2017,508.5099,293.285
Cer-EOS(d22:1/33:1-O-15:1)-H,1067.011,844.8122,532.5099,239.2017,506.4943,293.285
Cer-EOS(d22:1/34:0-O-15:1)-H,1083.042,860.8435,548.5412,239.2017,522.5256,293.285
Cer-EOS(d22:1/34:1-O-15:1)-H,1081.026,858.8278,546.5256,239.2017,520.5099,293.285
Cer-EOS(d22:1/34:2-O-15:1)-H,1079.011,856.8122,544.5099,239.2017,518.4943,293.285
Cer-EOS(d22:1/35:0-O-15:1)-H,1097.057,874.8591,562.5569,239.2017,536.5412,293.285
Cer-EOS(d22:1/35:1-O-15:1)-H,1095.042,872.8435,560.5412,239.2017,534.5256,293.285
Cer-EOS(d22:1/36:0-O-15:1)-H,1111.073,888.8748,576.5725,239.2017,550.5569,293.285
Cer-EOS(d22:1/36:1-O-15:1)-H,1109.057,886.8591,574.5569,239.2017,548.5412,293.285
Cer-EOS(d22:1/36:2-O-15:1)-H,1107.042,884.8435,572.5412,239.2017,546.5256,293.285
Cer-EOS(d22:1/38:0-O-15:1)-H,1139.104,916.9061,604.6038,239.2017,578.5881,293.285
Cer-EOS(d22:1/38:1-O-15:1)-H,1137.089,914.8904,602.5881,239.2017,576.5725,293.285
Cer-EOS(d22:1/38:2-O-15:1)-H,1135.073,912.8748,600.5725,239.2017,574.5569,293.285
Cer-EOS(d22:1/40:0-O-15:1)-H,1167.136,944.9374,632.6351,239.2017,606.6194,293.285
Cer-EOS(d22:1/40:1-O-15:1)-H,1165.12,942.9218,630.6194,239.2017,604.6038,293.285
Cer-EOS(d22:1/40:2-O-15:1)-H,1163.104,940.9061,628.6038,239.2017,602.5881,293.285
Cer-EOS(d22:1/42:0-O-15:1)-H,1195.167,972.9687,660.6664,239.2017,634.6508,293.285
Cer-EOS(d22:1/42:1-O-15:1)-H,1193.151,970.9531,658.6508,239.2017,632.6351,293.285
Cer-EOS(d22:1/42:2-O-15:1)-H,1191.136,968.9374,656.6351,239.2017,630.6194,293.285
Cer-EOS(d22:1/12:0-O-16:0)-H,790.7289,552.4992,240.1969,255.233,214.1813,293.285
Cer-EOS(d22:1/12:1-O-16:0)-H,788.7132,550.4835,238.1813,255.233,212.1656,293.285
Cer-EOS(d22:1/13:0-O-16:0)-H,804.7445,566.5148,254.2126,255.233,228.1969,293.285
Cer-EOS(d22:1/13:1-O-16:0)-H,802.7289,564.4992,252.1969,255.233,226.1813,293.285
Cer-EOS(d22:1/14:0-O-16:0)-H,818.7601,580.5305,268.2282,255.233,242.2126,293.285
Cer-EOS(d22:1/14:1-O-16:0)-H,816.7445,578.5148,266.2126,255.233,240.1969,293.285
Cer-EOS(d22:1/15:0-O-16:0)-H,832.7758,594.5461,282.2439,255.233,256.2282,293.285
Cer-EOS(d22:1/15:1-O-16:0)-H,830.7601,592.5305,280.2282,255.233,254.2126,293.285
Cer-EOS(d22:1/16:0-O-16:0)-H,846.7914,608.5618,296.2595,255.233,270.2439,293.285
Cer-EOS(d22:1/16:1-O-16:0)-H,844.7758,606.5461,294.2439,255.233,268.2282,293.285
Cer-EOS(d22:1/16:2-O-16:0)-H,842.7601,604.5305,292.2282,255.233,266.2126,293.285
Cer-EOS(d22:1/17:0-O-16:0)-H,860.8071,622.5775,310.2751,255.233,284.2595,293.285
Cer-EOS(d22:1/18:0-O-16:0)-H,874.8228,636.5931,324.2908,255.233,298.2751,293.285
Cer-EOS(d22:1/18:1-O-16:0)-H,872.8071,634.5775,322.2751,255.233,296.2595,293.285
Cer-EOS(d22:1/18:2-O-16:0)-H,870.7914,632.5618,320.2595,255.233,294.2439,293.285
Cer-EOS(d22:1/19:0-O-16:0)-H,888.8384,650.6088,338.3065,255.233,312.2908,293.285
Cer-EOS(d22:1/19:1-O-16:0)-H,886.8228,648.5931,336.2908,255.233,310.2751,293.285
Cer-EOS(d22:1/20:0-O-16:0)-H,902.8541,664.6244,352.3221,255.233,326.3065,293.285
Cer-EOS(d22:1/20:1-O-16:0)-H,900.8384,662.6088,350.3065,255.233,324.2908,293.285
Cer-EOS(d22:1/20:2-O-16:0)-H,898.8228,660.5931,348.2908,255.233,322.2751,293.285
Cer-EOS(d22:1/21:0-O-16:0)-H,916.8697,678.64,366.3378,255.233,340.3221,293.285
Cer-EOS(d22:1/21:1-O-16:0)-H,914.8541,676.6244,364.3221,255.233,338.3065,293.285
Cer-EOS(d22:1/22:0-O-16:0)-H,930.8854,692.6557,380.3534,255.233,354.3378,293.285
Cer-EOS(d22:1/22:1-O-16:0)-H,928.8697,690.64,378.3378,255.233,352.3221,293.285
Cer-EOS(d22:1/22:2-O-16:0)-H,926.8541,688.6244,376.3221,255.233,350.3065,293.285
Cer-EOS(d22:1/23:0-O-16:0)-H,944.901,706.6713,394.369,255.233,368.3534,293.285
Cer-EOS(d22:1/23:1-O-16:0)-H,942.8854,704.6557,392.3534,255.233,366.3378,293.285
Cer-EOS(d22:1/24:0-O-16:0)-H,958.9167,720.687,408.3847,255.233,382.369,293.285
Cer-EOS(d22:1/24:1-O-16:0)-H,956.901,718.6713,406.369,255.233,380.3534,293.285
Cer-EOS(d22:1/24:2-O-16:0)-H,954.8854,716.6557,404.3534,255.233,378.3378,293.285
Cer-EOS(d22:1/25:0-O-16:0)-H,972.9323,734.7026,422.4004,255.233,396.3847,293.285
Cer-EOS(d22:1/25:1-O-16:0)-H,970.9167,732.687,420.3847,255.233,394.369,293.285
Cer-EOS(d22:1/26:0-O-16:0)-H,986.9479,748.7183,436.416,255.233,410.4004,293.285
Cer-EOS(d22:1/26:1-O-16:0)-H,984.9323,746.7026,434.4004,255.233,408.3847,293.285
Cer-EOS(d22:1/26:2-O-16:0)-H,982.9167,744.687,432.3847,255.233,406.369,293.285
Cer-EOS(d22:1/27:0-O-16:0)-H,1000.964,762.7339,450.4317,255.233,424.416,293.285
Cer-EOS(d22:1/27:1-O-16:0)-H,998.9479,760.7183,448.416,255.233,422.4004,293.285
