MGDG,[M+NH4-CO]+,M-sn1,M-sn2,sn1,sn2,M-sn1-C6H12O6,M-sn2-C6H12O6
MGDG(20:2_7:0)+NH4-CO,646.48885,338.21749,516.38953,307.26299,129.09095,158.1541,336.32614
MGDG(20:2_8:0)+NH4-CO,660.5045,352.23314,516.38954,307.26299,143.10659,172.16975,336.32615
MGDG(20:2_9:0)+NH4-CO,674.52016,366.2488,516.38956,307.26299,157.12223,186.18541,336.32617
MGDG(20:2_10:0)+NH4-CO,688.5358,380.26444,516.38956,307.26299,171.13787,200.20105,336.32617
MGDG(20:2_11:0)+NH4-CO,702.5515,394.28014,516.38962,307.26299,185.15351,214.21675,336.32623
MGDG(20:2_12:0)+NH4-CO,716.5671,408.29574,516.38958,307.26299,199.16915,228.23235,336.32619
MGDG(20:2_13:0)+NH4-CO,730.5827,422.31134,516.38954,307.26299,213.18479,242.24795,336.32615
MGDG(20:2_14:0)+NH4-CO,744.5984,436.32704,516.3896,307.26299,227.20043,256.26365,336.32621
MGDG(20:2_14:1)+NH4-CO,742.5827,434.31134,516.38954,307.26299,225.18479,254.24795,336.32615
MGDG(20:2_15:0)+NH4-CO,758.61403,450.34267,516.38959,307.26299,241.21607,270.27928,336.3262
MGDG(20:2_15:1)+NH4-CO,756.5984,448.32704,516.3896,307.26299,239.20043,268.26365,336.32621
MGDG(20:2_16:0)+NH4-CO,772.6297,464.35834,516.38962,307.26299,255.23171,284.29495,336.32623
MGDG(20:2_16:1)+NH4-CO,770.61403,462.34267,516.38959,307.26299,253.21607,282.27928,336.3262
MGDG(20:2_17:0)+NH4-CO,786.64535,478.37399,516.38963,307.26299,269.24735,298.3106,336.32624
MGDG(20:2_17:1)+NH4-CO,784.6297,476.35834,516.38962,307.26299,267.23171,296.29495,336.32623
MGDG(20:2_17:2)+NH4-CO,782.61403,474.34267,516.38959,307.26299,265.21607,294.27928,336.3262
MGDG(20:2_18:0)+NH4-CO,800.661,492.38964,516.38964,307.26299,283.26299,312.32625,336.32625
MGDG(20:2_18:1)+NH4-CO,798.64535,490.37399,516.38963,307.26299,281.24735,310.3106,336.32624
MGDG(20:2_18:2)+NH4-CO,796.6297,488.35834,516.38962,307.26299,279.23171,308.29495,336.32623
MGDG(20:2_18:3)+NH4-CO,794.61403,486.34267,516.38959,307.26299,277.21607,306.27928,336.3262
MGDG(20:2_18:4)+NH4-CO,792.5984,484.32704,516.3896,307.26299,275.20043,304.26365,336.32621
MGDG(20:2_19:0)+NH4-CO,814.67666,506.4053,516.38966,307.26299,297.27863,326.34191,336.32627
MGDG(20:2_20:0)+NH4-CO,828.6923,520.42094,516.38966,307.26299,311.29427,340.35755,336.32627
MGDG(20:2_20:1)+NH4-CO,826.67666,518.4053,516.38966,307.26299,309.27863,338.34191,336.32627
MGDG(20:2_20:2)+NH4-CO,824.661,516.38964,516.38964,307.26299,307.26299,336.32625,336.32625
MGDG(20:2_20:3)+NH4-CO,822.64535,514.37399,516.38963,307.26299,305.24735,334.3106,336.32624
MGDG(20:2_20:4)+NH4-CO,820.6297,512.35834,516.38962,307.26299,303.23171,332.29495,336.32623
MGDG(20:2_20:5)+NH4-CO,818.61403,510.34267,516.38959,307.26299,301.21607,330.27928,336.3262
MGDG(20:2_21:0)+NH4-CO,842.70797,534.43661,516.38969,307.26299,325.30991,354.37322,336.3263
MGDG(20:2_22:0)+NH4-CO,856.7236,548.45224,516.38968,307.26299,339.32555,368.38885,336.32629
MGDG(20:2_22:1)+NH4-CO,854.70797,546.43661,516.38969,307.26299,337.30991,366.37322,336.3263
MGDG(20:2_22:2)+NH4-CO,852.6923,544.42094,516.38966,307.26299,335.29427,364.35755,336.32627
MGDG(20:2_22:4)+NH4-CO,848.661,540.38964,516.38964,307.26299,331.26299,360.32625,336.32625
MGDG(20:2_22:5)+NH4-CO,846.64535,538.37399,516.38963,307.26299,329.24735,358.3106,336.32624
MGDG(20:2_22:6)+NH4-CO,844.6297,536.35834,516.38962,307.26299,327.23171,356.29495,336.32623
MGDG(20:2_23:0)+NH4-CO,870.7393,562.46794,516.38974,307.26299,353.34119,382.40455,336.32635
MGDG(20:2_24:0)+NH4-CO,884.7549,576.48354,516.3897,307.26299,367.35683,396.42015,336.32631
MGDG(20:2_24:1)+NH4-CO,882.7393,574.46794,516.38974,307.26299,365.34119,394.40455,336.32635
MGDG(20:2_24:4)+NH4-CO,876.6923,568.42094,516.38966,307.26299,359.29427,388.35755,336.32627
MGDG(20:2_25:0)+NH4-CO,898.7705,590.49914,516.38966,307.26299,381.37247,410.43575,336.32627
MGDG(20:2_26:0)+NH4-CO,912.7862,604.51484,516.38972,307.26299,395.38811,424.45145,336.32633
MGDG(20:2_26:1)+NH4-CO,910.7705,602.49914,516.38966,307.26299,393.37247,422.43575,336.32627
MGDG(20:2_26:2)+NH4-CO,908.7549,600.48354,516.3897,307.26299,391.35683,420.42015,336.32631
MGDG(20:3_2:0)+NH4-CO,574.3949,268.13918,514.37378,305.24735,59.01275,88.07579,334.31039
MGDG(20:3_3:0)+NH4-CO,588.4106,282.15488,514.37384,305.24735,73.02839,102.09149,334.31045
MGDG(20:3_4:0)+NH4-CO,602.4262,296.17048,514.3738,305.24735,87.04403,116.10709,334.31041
MGDG(20:3_5:0)+NH4-CO,616.4419,310.18618,514.37386,305.24735,101.05967,130.12279,334.31047
MGDG(20:3_6:0)+NH4-CO,630.45754,324.20182,514.37386,305.24735,115.07531,144.13843,334.31047
MGDG(20:3_7:0)+NH4-CO,644.4732,338.21748,514.37388,305.24735,129.09095,158.15409,334.31049
MGDG(20:3_8:0)+NH4-CO,658.48885,352.23313,514.37389,305.24735,143.10659,172.16974,334.3105
MGDG(20:3_9:0)+NH4-CO,672.5045,366.24878,514.3739,305.24735,157.12223,186.18539,334.31051
MGDG(20:3_10:0)+NH4-CO,686.52016,380.26444,514.37392,305.24735,171.13787,200.20105,334.31053
MGDG(20:3_11:0)+NH4-CO,700.5358,394.28008,514.37392,305.24735,185.15351,214.21669,334.31053
MGDG(20:3_12:0)+NH4-CO,714.5515,408.29578,514.37398,305.24735,199.16915,228.23239,334.31059
MGDG(20:3_13:0)+NH4-CO,728.5671,422.31138,514.37394,305.24735,213.18479,242.24799,334.31055
MGDG(20:3_14:0)+NH4-CO,742.5827,436.32698,514.3739,305.24735,227.20043,256.26359,334.31051
MGDG(20:3_14:1)+NH4-CO,740.5671,434.31138,514.37394,305.24735,225.18479,254.24799,334.31055
MGDG(20:3_15:0)+NH4-CO,756.5984,450.34268,514.37396,305.24735,241.21607,270.27929,334.31057
MGDG(20:3_15:1)+NH4-CO,754.5827,448.32698,514.3739,305.24735,239.20043,268.26359,334.31051
MGDG(20:3_16:0)+NH4-CO,770.61403,464.35831,514.37395,305.24735,255.23171,284.29492,334.31056
MGDG(20:3_16:1)+NH4-CO,768.5984,462.34268,514.37396,305.24735,253.21607,282.27929,334.31057
MGDG(20:3_17:0)+NH4-CO,784.6297,478.37398,514.37398,305.24735,269.24735,298.31059,334.31059
MGDG(20:3_17:1)+NH4-CO,782.61403,476.35831,514.37395,305.24735,267.23171,296.29492,334.31056
MGDG(20:3_17:2)+NH4-CO,780.5984,474.34268,514.37396,305.24735,265.21607,294.27929,334.31057
MGDG(20:3_18:0)+NH4-CO,798.64535,492.38963,514.37399,305.24735,283.26299,312.32624,334.3106
MGDG(20:3_18:1)+NH4-CO,796.6297,490.37398,514.37398,305.24735,281.24735,310.31059,334.31059
MGDG(20:3_18:2)+NH4-CO,794.61403,488.35831,514.37395,305.24735,279.23171,308.29492,334.31056
MGDG(20:3_18:3)+NH4-CO,792.5984,486.34268,514.37396,305.24735,277.21607,306.27929,334.31057
MGDG(20:3_18:4)+NH4-CO,790.5827,484.32698,514.3739,305.24735,275.20043,304.26359,334.31051
MGDG(20:3_19:0)+NH4-CO,812.661,506.40528,514.374,305.24735,297.27863,326.34189,334.31061
MGDG(20:3_20:0)+NH4-CO,826.67666,520.42094,514.37402,305.24735,311.29427,340.35755,334.31063
MGDG(20:3_20:1)+NH4-CO,824.661,518.40528,514.374,305.24735,309.27863,338.34189,334.31061
MGDG(20:3_20:2)+NH4-CO,822.64535,516.38963,514.37399,305.24735,307.26299,336.32624,334.3106
MGDG(20:3_20:3)+NH4-CO,820.6297,514.37398,514.37398,305.24735,305.24735,334.31059,334.31059
MGDG(20:3_20:4)+NH4-CO,818.61403,512.35831,514.37395,305.24735,303.23171,332.29492,334.31056
MGDG(20:3_20:5)+NH4-CO,816.5984,510.34268,514.37396,305.24735,301.21607,330.27929,334.31057
MGDG(20:3_21:0)+NH4-CO,840.6923,534.43658,514.37402,305.24735,325.30991,354.37319,334.31063
MGDG(20:3_22:0)+NH4-CO,854.70797,548.45225,514.37405,305.24735,339.32555,368.38886,334.31066
MGDG(20:3_22:1)+NH4-CO,852.6923,546.43658,514.37402,305.24735,337.30991,366.37319,334.31063
MGDG(20:3_22:2)+NH4-CO,850.67666,544.42094,514.37402,305.24735,335.29427,364.35755,334.31063
MGDG(20:3_22:4)+NH4-CO,846.64535,540.38963,514.37399,305.24735,331.26299,360.32624,334.3106
MGDG(20:3_22:5)+NH4-CO,844.6297,538.37398,514.37398,305.24735,329.24735,358.31059,334.31059
MGDG(20:3_22:6)+NH4-CO,842.61403,536.35831,514.37395,305.24735,327.23171,356.29492,334.31056
MGDG(20:3_23:0)+NH4-CO,868.7236,562.46788,514.37404,305.24735,353.34119,382.40449,334.31065
MGDG(20:3_24:0)+NH4-CO,882.7393,576.48358,514.3741,305.24735,367.35683,396.42019,334.31071
MGDG(20:3_24:1)+NH4-CO,880.7236,574.46788,514.37404,305.24735,365.34119,394.40449,334.31065
MGDG(20:3_24:4)+NH4-CO,874.67666,568.42094,514.37402,305.24735,359.29427,388.35755,334.31063
MGDG(20:3_25:0)+NH4-CO,896.7549,590.49918,514.37406,305.24735,381.37247,410.43579,334.31067
MGDG(20:3_26:0)+NH4-CO,910.7705,604.51478,514.37402,305.24735,395.38811,424.45139,334.31063
MGDG(20:3_26:1)+NH4-CO,908.7549,602.49918,514.37406,305.24735,393.37247,422.43579,334.31067
MGDG(20:3_26:2)+NH4-CO,906.7393,600.48358,514.3741,305.24735,391.35683,420.42019,334.31071
MGDG(20:4_2:0)+NH4-CO,572.3793,268.13922,512.35818,303.23171,59.01275,88.07583,332.29479
MGDG(20:4_3:0)+NH4-CO,586.3949,282.15482,512.35814,303.23171,73.02839,102.09143,332.29475
MGDG(20:4_4:0)+NH4-CO,600.4106,296.17052,512.3582,303.23171,87.04403,116.10713,332.29481
MGDG(20:4_5:0)+NH4-CO,614.4262,310.18612,512.35816,303.23171,101.05967,130.12273,332.29477
MGDG(20:4_6:0)+NH4-CO,628.4419,324.20182,512.35822,303.23171,115.07531,144.13843,332.29483
MGDG(20:4_7:0)+NH4-CO,642.45754,338.21746,512.35822,303.23171,129.09095,158.15407,332.29483
MGDG(20:4_8:0)+NH4-CO,656.4732,352.23312,512.35824,303.23171,143.10659,172.16973,332.29485
MGDG(20:4_9:0)+NH4-CO,670.48885,366.24877,512.35825,303.23171,157.12223,186.18538,332.29486
MGDG(20:4_10:0)+NH4-CO,684.5045,380.26442,512.35826,303.23171,171.13787,200.20103,332.29487
MGDG(20:4_11:0)+NH4-CO,698.52016,394.28008,512.35828,303.23171,185.15351,214.21669,332.29489
MGDG(20:4_12:0)+NH4-CO,712.5358,408.29572,512.35828,303.23171,199.16915,228.23233,332.29489
MGDG(20:4_13:0)+NH4-CO,726.5515,422.31142,512.35834,303.23171,213.18479,242.24803,332.29495
MGDG(20:4_14:0)+NH4-CO,740.5671,436.32702,512.3583,303.23171,227.20043,256.26363,332.29491
MGDG(20:4_14:1)+NH4-CO,738.5515,434.31142,512.35834,303.23171,225.18479,254.24803,332.29495
MGDG(20:4_15:0)+NH4-CO,754.5827,450.34262,512.35826,303.23171,241.21607,270.27923,332.29487
MGDG(20:4_15:1)+NH4-CO,752.5671,448.32702,512.3583,303.23171,239.20043,268.26363,332.29491
MGDG(20:4_16:0)+NH4-CO,768.5984,464.35832,512.35832,303.23171,255.23171,284.29493,332.29493
MGDG(20:4_16:1)+NH4-CO,766.5827,462.34262,512.35826,303.23171,253.21607,282.27923,332.29487
MGDG(20:4_17:0)+NH4-CO,782.61403,478.37395,512.35831,303.23171,269.24735,298.31056,332.29492
MGDG(20:4_17:1)+NH4-CO,780.5984,476.35832,512.35832,303.23171,267.23171,296.29493,332.29493
MGDG(20:4_17:2)+NH4-CO,778.5827,474.34262,512.35826,303.23171,265.21607,294.27923,332.29487
MGDG(20:4_18:0)+NH4-CO,796.6297,492.38962,512.35834,303.23171,283.26299,312.32623,332.29495
MGDG(20:4_18:1)+NH4-CO,794.61403,490.37395,512.35831,303.23171,281.24735,310.31056,332.29492
MGDG(20:4_18:2)+NH4-CO,792.5984,488.35832,512.35832,303.23171,279.23171,308.29493,332.29493
MGDG(20:4_18:3)+NH4-CO,790.5827,486.34262,512.35826,303.23171,277.21607,306.27923,332.29487
MGDG(20:4_18:4)+NH4-CO,788.5671,484.32702,512.3583,303.23171,275.20043,304.26363,332.29491
MGDG(20:4_19:0)+NH4-CO,810.64535,506.40527,512.35835,303.23171,297.27863,326.34188,332.29496
MGDG(20:4_20:0)+NH4-CO,824.661,520.42092,512.35836,303.23171,311.29427,340.35753,332.29497
MGDG(20:4_20:1)+NH4-CO,822.64535,518.40527,512.35835,303.23171,309.27863,338.34188,332.29496
MGDG(20:4_20:2)+NH4-CO,820.6297,516.38962,512.35834,303.23171,307.26299,336.32623,332.29495
MGDG(20:4_20:3)+NH4-CO,818.61403,514.37395,512.35831,303.23171,305.24735,334.31056,332.29492
MGDG(20:4_20:4)+NH4-CO,816.5984,512.35832,512.35832,303.23171,303.23171,332.29493,332.29493
MGDG(20:4_20:5)+NH4-CO,814.5827,510.34262,512.35826,303.23171,301.21607,330.27923,332.29487
MGDG(20:4_21:0)+NH4-CO,838.67666,534.43658,512.35838,303.23171,325.30991,354.37319,332.29499
MGDG(20:4_22:0)+NH4-CO,852.6923,548.45222,512.35838,303.23171,339.32555,368.38883,332.29499
MGDG(20:4_22:1)+NH4-CO,850.67666,546.43658,512.35838,303.23171,337.30991,366.37319,332.29499
MGDG(20:4_22:2)+NH4-CO,848.661,544.42092,512.35836,303.23171,335.29427,364.35753,332.29497
MGDG(20:4_22:4)+NH4-CO,844.6297,540.38962,512.35834,303.23171,331.26299,360.32623,332.29495
MGDG(20:4_22:5)+NH4-CO,842.61403,538.37395,512.35831,303.23171,329.24735,358.31056,332.29492
MGDG(20:4_22:6)+NH4-CO,840.5984,536.35832,512.35832,303.23171,327.23171,356.29493,332.29493
MGDG(20:4_23:0)+NH4-CO,866.70797,562.46789,512.35841,303.23171,353.34119,382.4045,332.29502
MGDG(20:4_24:0)+NH4-CO,880.7236,576.48352,512.3584,303.23171,367.35683,396.42013,332.29501
MGDG(20:4_24:1)+NH4-CO,878.70797,574.46789,512.35841,303.23171,365.34119,394.4045,332.29502
MGDG(20:4_24:4)+NH4-CO,872.661,568.42092,512.35836,303.23171,359.29427,388.35753,332.29497
MGDG(20:4_25:0)+NH4-CO,894.7393,590.49922,512.35846,303.23171,381.37247,410.43583,332.29507
MGDG(20:4_26:0)+NH4-CO,908.7549,604.51482,512.35842,303.23171,395.38811,424.45143,332.29503
MGDG(20:4_26:1)+NH4-CO,906.7393,602.49922,512.35846,303.23171,393.37247,422.43583,332.29507
MGDG(20:4_26:2)+NH4-CO,904.7236,600.48352,512.3584,303.23171,391.35683,420.42013,332.29501
MGDG(20:5_2:0)+NH4-CO,570.36367,268.13923,510.34255,301.21607,59.01275,88.07584,330.27916
MGDG(20:5_3:0)+NH4-CO,584.3793,282.15486,510.34254,301.21607,73.02839,102.09147,330.27915
MGDG(20:5_4:0)+NH4-CO,598.3949,296.17046,510.3425,301.21607,87.04403,116.10707,330.27911
MGDG(20:5_5:0)+NH4-CO,612.4106,310.18616,510.34256,301.21607,101.05967,130.12277,330.27917
MGDG(20:5_6:0)+NH4-CO,626.4262,324.20176,510.34252,301.21607,115.07531,144.13837,330.27913
MGDG(20:5_7:0)+NH4-CO,640.4419,338.21746,510.34258,301.21607,129.09095,158.15407,330.27919
MGDG(20:5_8:0)+NH4-CO,654.45754,352.2331,510.34258,301.21607,143.10659,172.16971,330.27919
MGDG(20:5_9:0)+NH4-CO,668.4732,366.24876,510.3426,301.21607,157.12223,186.18537,330.27921
MGDG(20:5_10:0)+NH4-CO,682.48885,380.26441,510.34261,301.21607,171.13787,200.20102,330.27922
MGDG(20:5_11:0)+NH4-CO,696.5045,394.28006,510.34262,301.21607,185.15351,214.21667,330.27923
MGDG(20:5_12:0)+NH4-CO,710.52016,408.29572,510.34264,301.21607,199.16915,228.23233,330.27925
MGDG(20:5_13:0)+NH4-CO,724.5358,422.31136,510.34264,301.21607,213.18479,242.24797,330.27925
MGDG(20:5_14:0)+NH4-CO,738.5515,436.32706,510.3427,301.21607,227.20043,256.26367,330.27931
MGDG(20:5_14:1)+NH4-CO,736.5358,434.31136,510.34264,301.21607,225.18479,254.24797,330.27925
MGDG(20:5_15:0)+NH4-CO,752.5671,450.34266,510.34266,301.21607,241.21607,270.27927,330.27927
MGDG(20:5_15:1)+NH4-CO,750.5515,448.32706,510.3427,301.21607,239.20043,268.26367,330.27931
MGDG(20:5_16:0)+NH4-CO,766.5827,464.35826,510.34262,301.21607,255.23171,284.29487,330.27923
MGDG(20:5_16:1)+NH4-CO,764.5671,462.34266,510.34266,301.21607,253.21607,282.27927,330.27927
MGDG(20:5_17:0)+NH4-CO,780.5984,478.37396,510.34268,301.21607,269.24735,298.31057,330.27929
MGDG(20:5_17:1)+NH4-CO,778.5827,476.35826,510.34262,301.21607,267.23171,296.29487,330.27923
MGDG(20:5_17:2)+NH4-CO,776.5671,474.34266,510.34266,301.21607,265.21607,294.27927,330.27927
MGDG(20:5_18:0)+NH4-CO,794.61403,492.38959,510.34267,301.21607,283.26299,312.3262,330.27928
MGDG(20:5_18:1)+NH4-CO,792.5984,490.37396,510.34268,301.21607,281.24735,310.31057,330.27929
MGDG(20:5_18:2)+NH4-CO,790.5827,488.35826,510.34262,301.21607,279.23171,308.29487,330.27923
MGDG(20:5_18:3)+NH4-CO,788.5671,486.34266,510.34266,301.21607,277.21607,306.27927,330.27927
MGDG(20:5_18:4)+NH4-CO,786.5515,484.32706,510.3427,301.21607,275.20043,304.26367,330.27931
MGDG(20:5_19:0)+NH4-CO,808.6297,506.40526,510.3427,301.21607,297.27863,326.34187,330.27931
MGDG(20:5_20:0)+NH4-CO,822.64535,520.42091,510.34271,301.21607,311.29427,340.35752,330.27932
MGDG(20:5_20:1)+NH4-CO,820.6297,518.40526,510.3427,301.21607,309.27863,338.34187,330.27931
MGDG(20:5_20:2)+NH4-CO,818.61403,516.38959,510.34267,301.21607,307.26299,336.3262,330.27928
MGDG(20:5_20:3)+NH4-CO,816.5984,514.37396,510.34268,301.21607,305.24735,334.31057,330.27929
MGDG(20:5_20:4)+NH4-CO,814.5827,512.35826,510.34262,301.21607,303.23171,332.29487,330.27923
MGDG(20:5_20:5)+NH4-CO,812.5671,510.34266,510.34266,301.21607,301.21607,330.27927,330.27927
MGDG(20:5_21:0)+NH4-CO,836.661,534.43656,510.34272,301.21607,325.30991,354.37317,330.27933
MGDG(20:5_22:0)+NH4-CO,850.67666,548.45222,510.34274,301.21607,339.32555,368.38883,330.27935
MGDG(20:5_22:1)+NH4-CO,848.661,546.43656,510.34272,301.21607,337.30991,366.37317,330.27933
MGDG(20:5_22:2)+NH4-CO,846.64535,544.42091,510.34271,301.21607,335.29427,364.35752,330.27932
MGDG(20:5_22:4)+NH4-CO,842.61403,540.38959,510.34267,301.21607,331.26299,360.3262,330.27928
MGDG(20:5_22:5)+NH4-CO,840.5984,538.37396,510.34268,301.21607,329.24735,358.31057,330.27929
MGDG(20:5_22:6)+NH4-CO,838.5827,536.35826,510.34262,301.21607,327.23171,356.29487,330.27923
MGDG(20:5_23:0)+NH4-CO,864.6923,562.46786,510.34274,301.21607,353.34119,382.40447,330.27935
MGDG(20:5_24:0)+NH4-CO,878.70797,576.48353,510.34277,301.21607,367.35683,396.42014,330.27938
MGDG(20:5_24:1)+NH4-CO,876.6923,574.46786,510.34274,301.21607,365.34119,394.40447,330.27935
MGDG(20:5_24:4)+NH4-CO,870.64535,568.42091,510.34271,301.21607,359.29427,388.35752,330.27932
MGDG(20:5_25:0)+NH4-CO,892.7236,590.49916,510.34276,301.21607,381.37247,410.43577,330.27937
MGDG(20:5_26:0)+NH4-CO,906.7393,604.51486,510.34282,301.21607,395.38811,424.45147,330.27943
MGDG(20:5_26:1)+NH4-CO,904.7236,602.49916,510.34276,301.21607,393.37247,422.43577,330.27937
MGDG(20:5_26:2)+NH4-CO,902.70797,600.48353,510.34277,301.21607,391.35683,420.42014,330.27938
MGDG(21:0_2:0)+NH4-CO,594.45754,268.13926,534.43642,325.30991,59.01275,88.07587,354.37303
MGDG(21:0_3:0)+NH4-CO,608.4732,282.15492,534.43644,325.30991,73.02839,102.09153,354.37305
MGDG(21:0_4:0)+NH4-CO,622.48885,296.17057,534.43645,325.30991,87.04403,116.10718,354.37306
MGDG(21:0_5:0)+NH4-CO,636.5045,310.18622,534.43646,325.30991,101.05967,130.12283,354.37307
MGDG(21:0_6:0)+NH4-CO,650.52016,324.20188,534.43648,325.30991,115.07531,144.13849,354.37309
MGDG(21:0_7:0)+NH4-CO,664.5358,338.21752,534.43648,325.30991,129.09095,158.15413,354.37309
MGDG(21:0_8:0)+NH4-CO,678.5515,352.23322,534.43654,325.30991,143.10659,172.16983,354.37315
MGDG(21:0_9:0)+NH4-CO,692.5671,366.24882,534.4365,325.30991,157.12223,186.18543,354.37311
MGDG(21:0_10:0)+NH4-CO,706.5827,380.26442,534.43646,325.30991,171.13787,200.20103,354.37307
MGDG(21:0_11:0)+NH4-CO,720.5984,394.28012,534.43652,325.30991,185.15351,214.21673,354.37313
MGDG(21:0_12:0)+NH4-CO,734.61403,408.29575,534.43651,325.30991,199.16915,228.23236,354.37312
MGDG(21:0_13:0)+NH4-CO,748.6297,422.31142,534.43654,325.30991,213.18479,242.24803,354.37315
MGDG(21:0_14:0)+NH4-CO,762.64535,436.32707,534.43655,325.30991,227.20043,256.26368,354.37316
MGDG(21:0_14:1)+NH4-CO,760.6297,434.31142,534.43654,325.30991,225.18479,254.24803,354.37315
MGDG(21:0_15:0)+NH4-CO,776.661,450.34272,534.43656,325.30991,241.21607,270.27933,354.37317
MGDG(21:0_15:1)+NH4-CO,774.64535,448.32707,534.43655,325.30991,239.20043,268.26368,354.37316
MGDG(21:0_16:0)+NH4-CO,790.67666,464.35838,534.43658,325.30991,255.23171,284.29499,354.37319
MGDG(21:0_16:1)+NH4-CO,788.661,462.34272,534.43656,325.30991,253.21607,282.27933,354.37317
MGDG(21:0_17:0)+NH4-CO,804.6923,478.37402,534.43658,325.30991,269.24735,298.31063,354.37319
MGDG(21:0_17:1)+NH4-CO,802.67666,476.35838,534.43658,325.30991,267.23171,296.29499,354.37319
MGDG(21:0_17:2)+NH4-CO,800.661,474.34272,534.43656,325.30991,265.21607,294.27933,354.37317
MGDG(21:0_18:0)+NH4-CO,818.70797,492.38969,534.43661,325.30991,283.26299,312.3263,354.37322
MGDG(21:0_18:1)+NH4-CO,816.6923,490.37402,534.43658,325.30991,281.24735,310.31063,354.37319
MGDG(21:0_18:2)+NH4-CO,814.67666,488.35838,534.43658,325.30991,279.23171,308.29499,354.37319
MGDG(21:0_18:3)+NH4-CO,812.661,486.34272,534.43656,325.30991,277.21607,306.27933,354.37317
MGDG(21:0_18:4)+NH4-CO,810.64535,484.32707,534.43655,325.30991,275.20043,304.26368,354.37316
MGDG(21:0_19:0)+NH4-CO,832.7236,506.40532,534.4366,325.30991,297.27863,326.34193,354.37321
MGDG(21:0_20:0)+NH4-CO,846.7393,520.42102,534.43666,325.30991,311.29427,340.35763,354.37327
MGDG(21:0_20:1)+NH4-CO,844.7236,518.40532,534.4366,325.30991,309.27863,338.34193,354.37321
MGDG(21:0_20:2)+NH4-CO,842.70797,516.38969,534.43661,325.30991,307.26299,336.3263,354.37322
MGDG(21:0_20:3)+NH4-CO,840.6923,514.37402,534.43658,325.30991,305.24735,334.31063,354.37319
MGDG(21:0_20:4)+NH4-CO,838.67666,512.35838,534.43658,325.30991,303.23171,332.29499,354.37319
MGDG(21:0_20:5)+NH4-CO,836.661,510.34272,534.43656,325.30991,301.21607,330.27933,354.37317
MGDG(21:0_21:0)+NH4-CO,860.7549,534.43662,534.43662,325.30991,325.30991,354.37323,354.37323
MGDG(21:0_22:0)+NH4-CO,874.7705,548.45222,534.43658,325.30991,339.32555,368.38883,354.37319
MGDG(21:0_22:1)+NH4-CO,872.7549,546.43662,534.43662,325.30991,337.30991,366.37323,354.37323
MGDG(21:0_22:2)+NH4-CO,870.7393,544.42102,534.43666,325.30991,335.29427,364.35763,354.37327
MGDG(21:0_22:4)+NH4-CO,866.70797,540.38969,534.43661,325.30991,331.26299,360.3263,354.37322
MGDG(21:0_22:5)+NH4-CO,864.6923,538.37402,534.43658,325.30991,329.24735,358.31063,354.37319
MGDG(21:0_22:6)+NH4-CO,862.67666,536.35838,534.43658,325.30991,327.23171,356.29499,354.37319
MGDG(21:0_23:0)+NH4-CO,888.7862,562.46792,534.43664,325.30991,353.34119,382.40453,354.37325
MGDG(21:0_24:0)+NH4-CO,902.80184,576.48356,534.43664,325.30991,367.35683,396.42017,354.37325
MGDG(21:0_24:1)+NH4-CO,900.7862,574.46792,534.43664,325.30991,365.34119,394.40453,354.37325
MGDG(21:0_24:4)+NH4-CO,894.7393,568.42102,534.43666,325.30991,359.29427,388.35763,354.37327
MGDG(21:0_25:0)+NH4-CO,916.8175,590.49922,534.43666,325.30991,381.37247,410.43583,354.37327
MGDG(21:0_26:0)+NH4-CO,930.83315,604.51487,534.43667,325.30991,395.38811,424.45148,354.37328
MGDG(21:0_26:1)+NH4-CO,928.8175,602.49922,534.43666,325.30991,393.37247,422.43583,354.37327
MGDG(21:0_26:2)+NH4-CO,926.80184,600.48356,534.43664,325.30991,391.35683,420.42017,354.37325
MGDG(22:0_2:0)+NH4-CO,608.4732,268.13928,548.45208,339.32555,59.01275,88.07589,368.38869
MGDG(22:0_3:0)+NH4-CO,622.48885,282.15493,548.45209,339.32555,73.02839,102.09154,368.3887
MGDG(22:0_4:0)+NH4-CO,636.5045,296.17058,548.4521,339.32555,87.04403,116.10719,368.38871
MGDG(22:0_5:0)+NH4-CO,650.52016,310.18624,548.45212,339.32555,101.05967,130.12285,368.38873
MGDG(22:0_6:0)+NH4-CO,664.5358,324.20188,548.45212,339.32555,115.07531,144.13849,368.38873
MGDG(22:0_7:0)+NH4-CO,678.5515,338.21758,548.45218,339.32555,129.09095,158.15419,368.38879
MGDG(22:0_8:0)+NH4-CO,692.5671,352.23318,548.45214,339.32555,143.10659,172.16979,368.38875
MGDG(22:0_9:0)+NH4-CO,706.5827,366.24878,548.4521,339.32555,157.12223,186.18539,368.38871
