GlcADG,[M-H]-,M-sn1,M-sn2,[M-H-sn1+H20]-,[M-H-sn2+H20]-,[M-H-sn1-H20]-,[M-H-sn2-H20]-,SN1,SN2
GlcADG(18:1_24:4)-H,873.6091936,591.3534736,513.3065536,609.3640378,531.3171178,573.3429094,495.2959894,281.2479,359.29482
GlcADG(18:1_25:0)-H,895.6874439,613.4317239,513.3066039,631.4422881,531.3171681,595.4211597,495.2960397,281.2479,381.37302
GlcADG(18:1_26:0)-H,909.703094,627.447374,513.306614,645.4579382,531.3171782,609.4368098,495.2960498,281.2479,395.38866
GlcADG(18:1_26:1)-H,907.6874439,625.4317239,513.3066039,643.4422881,531.3171681,607.4211597,495.2960397,281.2479,393.37302
GlcADG(18:1_26:2)-H,905.6717939,623.4160739,513.3065939,641.4266381,531.3171581,605.4055097,495.2960297,281.2479,391.35738
GlcADG(18:1_3:0)-H,587.3431425,305.0874225,513.3063825,323.0979867,531.3169467,287.0768583,495.2958183,281.2479,73.02894
GlcADG(18:1_4:0)-H,601.3587926,319.1030726,513.3063926,337.1136368,531.3169568,301.0925084,495.2958284,281.2479,87.04458
GlcADG(18:1_5:0)-H,615.3744426,333.1187226,513.3064026,351.1292868,531.3169668,315.1081584,495.2958384,281.2479,101.06022
GlcADG(18:1_6:0)-H,629.3900927,347.1343727,513.3064127,365.1449369,531.3169769,329.1238085,495.2958485,281.2479,115.07586
GlcADG(18:1_7:0)-H,643.4057428,361.1500228,513.3064228,379.160587,531.316987,343.1394586,495.2958586,281.2479,129.0915
GlcADG(18:1_8:0)-H,657.4213928,375.1656728,513.3064328,393.176237,531.316997,357.1551086,495.2958686,281.2479,143.10714
GlcADG(18:1_9:0)-H,671.4370429,389.1813229,513.3064429,407.1918871,531.3170071,371.1707587,495.2958787,281.2479,157.12278
GlcADG(18:2_18:2)-H,791.5309433,511.2908633,511.2908633,529.3014275,529.3014275,493.2802991,493.2802991,279.23226,279.23226
GlcADG(18:2_18:3)-H,789.5152932,509.2752132,511.2908532,527.2857774,529.3014174,491.264649,493.280289,279.23226,277.21662
GlcADG(18:2_18:4)-H,787.4996431,507.2595631,511.2908431,525.2701273,529.3014073,489.2489989,493.2802789,279.23226,275.20098
GlcADG(18:2_19:0)-H,809.5778935,529.3378135,511.2908935,547.3483777,529.3014577,511.3272493,493.2803293,279.23226,297.27918
GlcADG(18:2_2:0)-H,571.3118424,291.0717624,511.2907224,309.0823266,529.3012866,273.0611982,493.2801582,279.23226,59.0133
GlcADG(18:2_20:0)-H,823.5935435,543.3534635,511.2909035,561.3640277,529.3014677,525.3428993,493.2803393,279.23226,311.29482
GlcADG(18:2_20:1)-H,821.5778935,541.3378135,511.2908935,559.3483777,529.3014577,523.3272493,493.2803293,279.23226,309.27918
GlcADG(18:2_20:2)-H,819.5622434,539.3221634,511.2908834,557.3327276,529.3014476,521.3115992,493.2803192,279.23226,307.26354
GlcADG(18:2_20:3)-H,817.5465933,537.3065133,511.2908733,555.3170775,529.3014375,519.2959491,493.2803091,279.23226,305.2479
GlcADG(18:2_20:4)-H,815.5309433,535.2908633,511.2908633,553.3014275,529.3014275,517.2802991,493.2802991,279.23226,303.23226
GlcADG(18:2_20:5)-H,813.5152932,533.2752132,511.2908532,551.2857774,529.3014174,515.264649,493.280289,279.23226,301.21662
GlcADG(18:2_21:0)-H,837.6091936,557.3691136,511.2909136,575.3796778,529.3014778,539.3585494,493.2803494,279.23226,325.31046
GlcADG(18:2_22:0)-H,851.6248437,571.3847637,511.2909237,589.3953279,529.3014879,553.3741995,493.2803595,279.23226,339.3261
GlcADG(18:2_22:1)-H,849.6091936,569.3691136,511.2909136,587.3796778,529.3014778,551.3585494,493.2803494,279.23226,337.31046
GlcADG(18:2_22:2)-H,847.5935435,567.3534635,511.2909035,585.3640277,529.3014677,549.3428993,493.2803393,279.23226,335.29482
GlcADG(18:2_22:4)-H,843.5622434,563.3221634,511.2908834,581.3327276,529.3014476,545.3115992,493.2803192,279.23226,331.26354
GlcADG(18:2_22:5)-H,841.5465933,561.3065133,511.2908733,579.3170775,529.3014375,543.2959491,493.2803091,279.23226,329.2479
GlcADG(18:2_22:6)-H,839.5309433,559.2908633,511.2908633,577.3014275,529.3014275,541.2802991,493.2802991,279.23226,327.23226
GlcADG(18:2_23:0)-H,865.6404937,585.4004137,511.2909337,603.4109779,529.3014979,567.3898495,493.2803695,279.23226,353.34174
GlcADG(18:2_24:0)-H,879.6561438,599.4160638,511.2909438,617.426628,529.301508,581.4054996,493.2803796,279.23226,367.35738
GlcADG(18:2_24:1)-H,877.6404937,597.4004137,511.2909337,615.4109779,529.3014979,579.3898495,493.2803695,279.23226,365.34174
GlcADG(18:2_24:4)-H,871.5935435,591.3534635,511.2909035,609.3640277,529.3014677,573.3428993,493.2803393,279.23226,359.29482
GlcADG(18:2_25:0)-H,893.6717939,613.4317139,511.2909539,631.4422781,529.3015181,595.4211497,493.2803897,279.23226,381.37302
GlcADG(18:2_26:0)-H,907.6874439,627.4473639,511.2909639,645.4579281,529.3015281,609.4367997,493.2803997,279.23226,395.38866
GlcADG(18:2_26:1)-H,905.6717939,625.4317139,511.2909539,643.4422781,529.3015181,607.4211497,493.2803897,279.23226,393.37302
GlcADG(18:2_26:2)-H,903.6561438,623.4160638,511.2909438,641.426628,529.301508,605.4054996,493.2803796,279.23226,391.35738
GlcADG(18:2_3:0)-H,585.3274924,305.0874124,511.2907324,323.0979766,529.3012966,287.0768482,493.2801682,279.23226,73.02894
GlcADG(18:2_4:0)-H,599.3431425,319.1030625,511.2907425,337.1136267,529.3013067,301.0924983,493.2801783,279.23226,87.04458
GlcADG(18:2_5:0)-H,613.3587926,333.1187126,511.2907526,351.1292768,529.3013168,315.1081484,493.2801884,279.23226,101.06022
GlcADG(18:2_6:0)-H,627.3744426,347.1343626,511.2907626,365.1449268,529.3013268,329.1237984,493.2801984,279.23226,115.07586
GlcADG(18:2_7:0)-H,641.3900927,361.1500127,511.2907727,379.1605769,529.3013369,343.1394485,493.2802085,279.23226,129.0915
GlcADG(18:2_8:0)-H,655.4057428,375.1656628,511.2907828,393.176227,529.301347,357.1550986,493.2802186,279.23226,143.10714
GlcADG(18:2_9:0)-H,669.4213928,389.1813128,511.2907928,407.191877,529.301357,371.1707486,493.2802286,279.23226,157.12278
GlcADG(18:3_18:3)-H,787.4996431,509.2752031,509.2752031,527.2857673,527.2857673,491.2646389,491.2646389,277.21662,277.21662
GlcADG(18:3_18:4)-H,785.4839931,507.2595531,509.2751931,525.2701173,527.2857573,489.2489889,491.2646289,277.21662,275.20098
GlcADG(18:3_19:0)-H,807.5622434,529.3378034,509.2752434,547.3483676,527.2858076,511.3272392,491.2646792,277.21662,297.27918
GlcADG(18:3_2:0)-H,569.2961923,291.0717523,509.2750723,309.0823165,527.2856365,273.0611881,491.2645081,277.21662,59.0133
GlcADG(18:3_20:0)-H,821.5778935,543.3534535,509.2752535,561.3640177,527.2858177,525.3428893,491.2646893,277.21662,311.29482
GlcADG(18:3_20:1)-H,819.5622434,541.3378034,509.2752434,559.3483676,527.2858076,523.3272392,491.2646792,277.21662,309.27918
GlcADG(18:3_20:2)-H,817.5465933,539.3221533,509.2752333,557.3327175,527.2857975,521.3115891,491.2646691,277.21662,307.26354
GlcADG(18:3_20:3)-H,815.5309433,537.3065033,509.2752233,555.3170675,527.2857875,519.2959391,491.2646591,277.21662,305.2479
GlcADG(18:3_20:4)-H,813.5152932,535.2908532,509.2752132,553.3014174,527.2857774,517.280289,491.264649,277.21662,303.23226
GlcADG(18:3_20:5)-H,811.4996431,533.2752031,509.2752031,551.2857673,527.2857673,515.2646389,491.2646389,277.21662,301.21662
GlcADG(18:3_21:0)-H,835.5935435,557.3691035,509.2752635,575.3796677,527.2858277,539.3585393,491.2646993,277.21662,325.31046
GlcADG(18:3_22:0)-H,849.6091936,571.3847536,509.2752736,589.3953178,527.2858378,553.3741894,491.2647094,277.21662,339.3261
GlcADG(18:3_22:1)-H,847.5935435,569.3691035,509.2752635,587.3796677,527.2858277,551.3585393,491.2646993,277.21662,337.31046
GlcADG(18:3_22:2)-H,845.5778935,567.3534535,509.2752535,585.3640177,527.2858177,549.3428893,491.2646893,277.21662,335.29482
GlcADG(18:3_22:4)-H,841.5465933,563.3221533,509.2752333,581.3327175,527.2857975,545.3115891,491.2646691,277.21662,331.26354
GlcADG(18:3_22:5)-H,839.5309433,561.3065033,509.2752233,579.3170675,527.2857875,543.2959391,491.2646591,277.21662,329.2479
GlcADG(18:3_22:6)-H,837.5152932,559.2908532,509.2752132,577.3014174,527.2857774,541.280289,491.264649,277.21662,327.23226
GlcADG(18:3_23:0)-H,863.6248437,585.4004037,509.2752837,603.4109679,527.2858479,567.3898395,491.2647195,277.21662,353.34174
GlcADG(18:3_24:0)-H,877.6404937,599.4160537,509.2752937,617.4266179,527.2858579,581.4054895,491.2647295,277.21662,367.35738
GlcADG(18:3_24:1)-H,875.6248437,597.4004037,509.2752837,615.4109679,527.2858479,579.3898395,491.2647195,277.21662,365.34174
GlcADG(18:3_24:4)-H,869.5778935,591.3534535,509.2752535,609.3640177,527.2858177,573.3428893,491.2646893,277.21662,359.29482
GlcADG(18:3_25:0)-H,891.6561438,613.4317038,509.2753038,631.442268,527.285868,595.4211396,491.2647396,277.21662,381.37302
GlcADG(18:3_26:0)-H,905.6717939,627.4473539,509.2753139,645.4579181,527.2858781,609.4367897,491.2647497,277.21662,395.38866
GlcADG(18:3_26:1)-H,903.6561438,625.4317038,509.2753038,643.442268,527.285868,607.4211396,491.2647396,277.21662,393.37302
GlcADG(18:3_26:2)-H,901.6404937,623.4160537,509.2752937,641.4266179,527.2858579,605.4054895,491.2647295,277.21662,391.35738
GlcADG(18:3_3:0)-H,583.3118424,305.0874024,509.2750824,323.0979666,527.2856466,287.0768382,491.2645182,277.21662,73.02894
GlcADG(18:3_4:0)-H,597.3274924,319.1030524,509.2750924,337.1136166,527.2856566,301.0924882,491.2645282,277.21662,87.04458
GlcADG(18:3_5:0)-H,611.3431425,333.1187025,509.2751025,351.1292667,527.2856667,315.1081383,491.2645383,277.21662,101.06022
GlcADG(18:3_6:0)-H,625.3587926,347.1343526,509.2751126,365.1449168,527.2856768,329.1237884,491.2645484,277.21662,115.07586
GlcADG(18:3_7:0)-H,639.3744426,361.1500026,509.2751226,379.1605668,527.2856868,343.1394384,491.2645584,277.21662,129.0915
GlcADG(18:3_8:0)-H,653.3900927,375.1656527,509.2751327,393.1762169,527.2856969,357.1550885,491.2645685,277.21662,143.10714
GlcADG(18:3_9:0)-H,667.4057428,389.1813028,509.2751428,407.191867,527.285707,371.1707386,491.2645786,277.21662,157.12278
GlcADG(18:4_18:4)-H,783.468343,507.259543,507.259543,525.2701072,525.2701072,489.2489788,489.2489788,275.20098,275.20098
GlcADG(18:4_19:0)-H,805.5465933,529.3377933,507.2595933,547.3483575,525.2701575,511.3272291,489.2490291,275.20098,297.27918
GlcADG(18:4_2:0)-H,567.2805423,291.0717423,507.2594223,309.0823065,525.2699865,273.0611781,489.2488581,275.20098,59.0133
GlcADG(18:4_20:0)-H,819.5622434,543.3534434,507.2596034,561.3640076,525.2701676,525.3428792,489.2490392,275.20098,311.29482
GlcADG(18:4_20:1)-H,817.5465933,541.3377933,507.2595933,559.3483575,525.2701575,523.3272291,489.2490291,275.20098,309.27918
GlcADG(18:4_20:2)-H,815.5309433,539.3221433,507.2595833,557.3327075,525.2701475,521.3115791,489.2490191,275.20098,307.26354
GlcADG(18:4_20:3)-H,813.5152932,537.3064932,507.2595732,555.3170574,525.2701374,519.295929,489.249009,275.20098,305.2479
GlcADG(18:4_20:4)-H,811.4996431,535.2908431,507.2595631,553.3014073,525.2701273,517.2802789,489.2489989,275.20098,303.23226
GlcADG(18:4_20:5)-H,809.4839931,533.2751931,507.2595531,551.2857573,525.2701173,515.2646289,489.2489889,275.20098,301.21662
GlcADG(18:4_21:0)-H,833.5778935,557.3690935,507.2596135,575.3796577,525.2701777,539.3585293,489.2490493,275.20098,325.31046
GlcADG(18:4_22:0)-H,847.5935435,571.3847435,507.2596235,589.3953077,525.2701877,553.3741793,489.2490593,275.20098,339.3261
GlcADG(18:4_22:1)-H,845.5778935,569.3690935,507.2596135,587.3796577,525.2701777,551.3585293,489.2490493,275.20098,337.31046
GlcADG(18:4_22:2)-H,843.5622434,567.3534434,507.2596034,585.3640076,525.2701676,549.3428792,489.2490392,275.20098,335.29482
GlcADG(18:4_22:4)-H,839.5309433,563.3221433,507.2595833,581.3327075,525.2701475,545.3115791,489.2490191,275.20098,331.26354
GlcADG(18:4_22:5)-H,837.5152932,561.3064932,507.2595732,579.3170574,525.2701374,543.295929,489.249009,275.20098,329.2479
GlcADG(18:4_22:6)-H,835.4996431,559.2908431,507.2595631,577.3014073,525.2701273,541.2802789,489.2489989,275.20098,327.23226
GlcADG(18:4_23:0)-H,861.6091936,585.4003936,507.2596336,603.4109578,525.2701978,567.3898294,489.2490694,275.20098,353.34174
GlcADG(18:4_24:0)-H,875.6248437,599.4160437,507.2596437,617.4266079,525.2702079,581.4054795,489.2490795,275.20098,367.35738
GlcADG(18:4_24:1)-H,873.6091936,597.4003936,507.2596336,615.4109578,525.2701978,579.3898294,489.2490694,275.20098,365.34174
GlcADG(18:4_24:4)-H,867.5622434,591.3534434,507.2596034,609.3640076,525.2701676,573.3428792,489.2490392,275.20098,359.29482
GlcADG(18:4_25:0)-H,889.6404937,613.4316937,507.2596537,631.4422579,525.2702179,595.4211295,489.2490895,275.20098,381.37302
GlcADG(18:4_26:0)-H,903.6561438,627.4473438,507.2596638,645.457908,525.270228,609.4367796,489.2490996,275.20098,395.38866
GlcADG(18:4_26:1)-H,901.6404937,625.4316937,507.2596537,643.4422579,525.2702179,607.4211295,489.2490895,275.20098,393.37302
GlcADG(18:4_26:2)-H,899.6248437,623.4160437,507.2596437,641.4266079,525.2702079,605.4054795,489.2490795,275.20098,391.35738
GlcADG(18:4_3:0)-H,581.2961923,305.0873923,507.2594323,323.0979565,525.2699965,287.0768281,489.2488681,275.20098,73.02894
GlcADG(18:4_4:0)-H,595.3118424,319.1030424,507.2594424,337.1136066,525.2700066,301.0924782,489.2488782,275.20098,87.04458
GlcADG(18:4_5:0)-H,609.3274924,333.1186924,507.2594524,351.1292566,525.2700166,315.1081282,489.2488882,275.20098,101.06022
GlcADG(18:4_6:0)-H,623.3431425,347.1343425,507.2594625,365.1449067,525.2700267,329.1237783,489.2488983,275.20098,115.07586
GlcADG(18:4_7:0)-H,637.3587926,361.1499926,507.2594726,379.1605568,525.2700368,343.1394284,489.2489084,275.20098,129.0915
GlcADG(18:4_8:0)-H,651.3744426,375.1656426,507.2594826,393.1762068,525.2700468,357.1550784,489.2489184,275.20098,143.10714
GlcADG(18:4_9:0)-H,665.3900927,389.1812927,507.2594927,407.1918569,525.2700569,371.1707285,489.2489285,275.20098,157.12278
GlcADG(19:0_19:0)-H,827.6248437,529.3378437,529.3378437,547.3484079,547.3484079,511.3272795,511.3272795,297.27918,297.27918
GlcADG(19:0_2:0)-H,589.3587926,291.0717926,529.3376726,309.0823568,547.3482368,273.0612284,511.3271084,297.27918,59.0133
GlcADG(19:0_20:0)-H,841.6404937,543.3534937,529.3378537,561.3640579,547.3484179,525.3429295,511.3272895,297.27918,311.29482
GlcADG(19:0_20:1)-H,839.6248437,541.3378437,529.3378437,559.3484079,547.3484079,523.3272795,511.3272795,297.27918,309.27918
GlcADG(19:0_20:2)-H,837.6091936,539.3221936,529.3378336,557.3327578,547.3483978,521.3116294,511.3272694,297.27918,307.26354
GlcADG(19:0_20:3)-H,835.5935435,537.3065435,529.3378235,555.3171077,547.3483877,519.2959793,511.3272593,297.27918,305.2479
GlcADG(19:0_20:4)-H,833.5778935,535.2908935,529.3378135,553.3014577,547.3483777,517.2803293,511.3272493,297.27918,303.23226
GlcADG(19:0_20:5)-H,831.5622434,533.2752434,529.3378034,551.2858076,547.3483676,515.2646792,511.3272392,297.27918,301.21662
GlcADG(19:0_21:0)-H,855.6561438,557.3691438,529.3378638,575.379708,547.348428,539.3585796,511.3272996,297.27918,325.31046
GlcADG(19:0_22:0)-H,869.6717939,571.3847939,529.3378739,589.3953581,547.3484381,553.3742297,511.3273097,297.27918,339.3261
GlcADG(19:0_22:1)-H,867.6561438,569.3691438,529.3378638,587.379708,547.348428,551.3585796,511.3272996,297.27918,337.31046
GlcADG(19:0_22:2)-H,865.6404937,567.3534937,529.3378537,585.3640579,547.3484179,549.3429295,511.3272895,297.27918,335.29482
GlcADG(19:0_22:4)-H,861.6091936,563.3221936,529.3378336,581.3327578,547.3483978,545.3116294,511.3272694,297.27918,331.26354
GlcADG(19:0_22:5)-H,859.5935435,561.3065435,529.3378235,579.3171077,547.3483877,543.2959793,511.3272593,297.27918,329.2479
GlcADG(19:0_22:6)-H,857.5778935,559.2908935,529.3378135,577.3014577,547.3483777,541.2803293,511.3272493,297.27918,327.23226
GlcADG(19:0_23:0)-H,883.6874439,585.4004439,529.3378839,603.4110081,547.3484481,567.3898797,511.3273197,297.27918,353.34174
GlcADG(19:0_24:0)-H,897.703094,599.416094,529.337894,617.4266582,547.3484582,581.4055298,511.3273298,297.27918,367.35738
GlcADG(19:0_24:1)-H,895.6874439,597.4004439,529.3378839,615.4110081,547.3484481,579.3898797,511.3273197,297.27918,365.34174
GlcADG(19:0_24:4)-H,889.6404937,591.3534937,529.3378537,609.3640579,547.3484179,573.3429295,511.3272895,297.27918,359.29482
GlcADG(19:0_25:0)-H,911.718744,613.431744,529.337904,631.4423082,547.3484682,595.4211798,511.3273398,297.27918,381.37302
GlcADG(19:0_26:0)-H,925.7343941,627.4473941,529.3379141,645.4579583,547.3484783,609.4368299,511.3273499,297.27918,395.38866
GlcADG(19:0_26:1)-H,923.718744,625.431744,529.337904,643.4423082,547.3484682,607.4211798,511.3273398,297.27918,393.37302
GlcADG(19:0_26:2)-H,921.703094,623.416094,529.337894,641.4266582,547.3484582,605.4055298,511.3273298,297.27918,391.35738
GlcADG(19:0_3:0)-H,603.3744426,305.0874426,529.3376826,323.0980068,547.3482468,287.0768784,511.3271184,297.27918,73.02894
GlcADG(19:0_4:0)-H,617.3900927,319.1030927,529.3376927,337.1136569,547.3482569,301.0925285,511.3271285,297.27918,87.04458
GlcADG(19:0_5:0)-H,631.4057428,333.1187428,529.3377028,351.129307,547.348267,315.1081786,511.3271386,297.27918,101.06022
GlcADG(19:0_6:0)-H,645.4213928,347.1343928,529.3377128,365.144957,547.348277,329.1238286,511.3271486,297.27918,115.07586
GlcADG(19:0_7:0)-H,659.4370429,361.1500429,529.3377229,379.1606071,547.3482871,343.1394787,511.3271587,297.27918,129.0915
GlcADG(19:0_8:0)-H,673.452693,375.165693,529.337733,393.1762572,547.3482972,357.1551288,511.3271688,297.27918,143.10714
GlcADG(19:0_9:0)-H,687.468343,389.181343,529.337743,407.1919072,547.3483072,371.1707788,511.3271788,297.27918,157.12278
GlcADG(2:0_2:0)-H,351.0927415,291.0716215,291.0716215,309.0821857,309.0821857,273.0610573,273.0610573,59.0133,59.0133
GlcADG(2:0_20:0)-H,603.3744426,543.3533226,291.0718026,561.3638868,309.0823668,525.3427584,273.0612384,59.0133,311.29482
GlcADG(2:0_20:1)-H,601.3587926,541.3376726,291.0717926,559.3482368,309.0823568,523.3271084,273.0612284,59.0133,309.27918
GlcADG(2:0_20:2)-H,599.3431425,539.3220225,291.0717825,557.3325867,309.0823467,521.3114583,273.0612183,59.0133,307.26354
GlcADG(2:0_20:3)-H,597.3274924,537.3063724,291.0717724,555.3169366,309.0823366,519.2958082,273.0612082,59.0133,305.2479
GlcADG(2:0_20:4)-H,595.3118424,535.2907224,291.0717624,553.3012866,309.0823266,517.2801582,273.0611982,59.0133,303.23226
GlcADG(2:0_20:5)-H,593.2961923,533.2750723,291.0717523,551.2856365,309.0823165,515.2645081,273.0611881,59.0133,301.21662
GlcADG(2:0_21:0)-H,617.3900927,557.3689727,291.0718127,575.3795369,309.0823769,539.3584085,273.0612485,59.0133,325.31046
GlcADG(2:0_22:0)-H,631.4057428,571.3846228,291.0718228,589.395187,309.082387,553.3740586,273.0612586,59.0133,339.3261
GlcADG(2:0_22:1)-H,629.3900927,569.3689727,291.0718127,587.3795369,309.0823769,551.3584085,273.0612485,59.0133,337.31046
GlcADG(2:0_22:2)-H,627.3744426,567.3533226,291.0718026,585.3638868,309.0823668,549.3427584,273.0612384,59.0133,335.29482
GlcADG(2:0_22:4)-H,623.3431425,563.3220225,291.0717825,581.3325867,309.0823467,545.3114583,273.0612183,59.0133,331.26354
GlcADG(2:0_22:5)-H,621.3274924,561.3063724,291.0717724,579.3169366,309.0823366,543.2958082,273.0612082,59.0133,329.2479
GlcADG(2:0_22:6)-H,619.3118424,559.2907224,291.0717624,577.3012866,309.0823266,541.2801582,273.0611982,59.0133,327.23226
GlcADG(2:0_23:0)-H,645.4213928,585.4002728,291.0718328,603.410837,309.082397,567.3897086,273.0612686,59.0133,353.34174
GlcADG(2:0_24:0)-H,659.4370429,599.4159229,291.0718429,617.4264871,309.0824071,581.4053587,273.0612787,59.0133,367.35738
GlcADG(2:0_24:1)-H,657.4213928,597.4002728,291.0718328,615.410837,309.082397,579.3897086,273.0612686,59.0133,365.34174
GlcADG(2:0_24:4)-H,651.3744426,591.3533226,291.0718026,609.3638868,309.0823668,573.3427584,273.0612384,59.0133,359.29482
GlcADG(2:0_25:0)-H,673.452693,613.431573,291.071853,631.4421372,309.0824172,595.4210088,273.0612888,59.0133,381.37302
GlcADG(2:0_26:0)-H,687.468343,627.447223,291.071863,645.4577872,309.0824272,609.4366588,273.0612988,59.0133,395.38866
GlcADG(2:0_26:1)-H,685.452693,625.431573,291.071853,643.4421372,309.0824172,607.4210088,273.0612888,59.0133,393.37302
GlcADG(2:0_26:2)-H,683.4370429,623.4159229,291.0718429,641.4264871,309.0824071,605.4053587,273.0612787,59.0133,391.35738
GlcADG(2:0_3:0)-H,365.1083915,305.0872715,291.0716315,323.0978357,309.0821957,287.0767073,273.0610673,59.0133,73.02894
GlcADG(2:0_4:0)-H,379.1240416,319.1029216,291.0716416,337.1134858,309.0822058,301.0923574,273.0610774,59.0133,87.04458
GlcADG(2:0_5:0)-H,393.1396917,333.1185717,291.0716517,351.1291359,309.0822159,315.1080075,273.0610875,59.0133,101.06022
GlcADG(2:0_6:0)-H,407.1553417,347.1342217,291.0716617,365.1447859,309.0822259,329.1236575,273.0610975,59.0133,115.07586
GlcADG(2:0_7:0)-H,421.1709918,361.1498718,291.0716718,379.160436,309.082236,343.1393076,273.0611076,59.0133,129.0915
GlcADG(2:0_8:0)-H,435.1866419,375.1655219,291.0716819,393.1760861,309.0822461,357.1549577,273.0611177,59.0133,143.10714
GlcADG(2:0_9:0)-H,449.2022919,389.1811719,291.0716919,407.1917361,309.0822561,371.1706077,273.0611277,59.0133,157.12278
GlcADG(20:0_20:0)-H,855.6561438,543.3535038,543.3535038,561.364068,561.364068,525.3429396,525.3429396,311.29482,311.29482
GlcADG(20:0_20:1)-H,853.6404937,541.3378537,543.3534937,559.3484179,561.3640579,523.3272895,525.3429295,311.29482,309.27918
GlcADG(20:0_20:2)-H,851.6248437,539.3222037,543.3534837,557.3327679,561.3640479,521.3116395,525.3429195,311.29482,307.26354
GlcADG(20:0_20:3)-H,849.6091936,537.3065536,543.3534736,555.3171178,561.3640378,519.2959894,525.3429094,311.29482,305.2479
GlcADG(20:0_20:4)-H,847.5935435,535.2909035,543.3534635,553.3014677,561.3640277,517.2803393,525.3428993,311.29482,303.23226
GlcADG(20:0_20:5)-H,845.5778935,533.2752535,543.3534535,551.2858177,561.3640177,515.2646893,525.3428893,311.29482,301.21662
GlcADG(20:0_21:0)-H,869.6717939,557.3691539,543.3535139,575.3797181,561.3640781,539.3585897,525.3429497,311.29482,325.31046
GlcADG(20:0_22:0)-H,883.6874439,571.3848039,543.3535239,589.3953681,561.3640881,553.3742397,525.3429597,311.29482,339.3261
GlcADG(20:0_22:1)-H,881.6717939,569.3691539,543.3535139,587.3797181,561.3640781,551.3585897,525.3429497,311.29482,337.31046
GlcADG(20:0_22:2)-H,879.6561438,567.3535038,543.3535038,585.364068,561.364068,549.3429396,525.3429396,311.29482,335.29482
GlcADG(20:0_22:4)-H,875.6248437,563.3222037,543.3534837,581.3327679,561.3640479,545.3116395,525.3429195,311.29482,331.26354
GlcADG(20:0_22:5)-H,873.6091936,561.3065536,543.3534736,579.3171178,561.3640378,543.2959894,525.3429094,311.29482,329.2479
GlcADG(20:0_22:6)-H,871.5935435,559.2909035,543.3534635,577.3014677,561.3640277,541.2803393,525.3428993,311.29482,327.23226
GlcADG(20:0_23:0)-H,897.703094,585.400454,543.353534,603.4110182,561.3640982,567.3898898,525.3429698,311.29482,353.34174
GlcADG(20:0_24:0)-H,911.718744,599.416104,543.353544,617.4266682,561.3641082,581.4055398,525.3429798,311.29482,367.35738
GlcADG(20:0_24:1)-H,909.703094,597.400454,543.353534,615.4110182,561.3640982,579.3898898,525.3429698,311.29482,365.34174
GlcADG(20:0_24:4)-H,903.6561438,591.3535038,543.3535038,609.364068,561.364068,573.3429396,525.3429396,311.29482,359.29482
GlcADG(20:0_25:0)-H,925.7343941,613.4317541,543.3535541,631.4423183,561.3641183,595.4211899,525.3429899,311.29482,381.37302
GlcADG(20:0_26:0)-H,939.7500442,627.4474042,543.3535642,645.4579684,561.3641284,609.43684,525.343,311.29482,395.38866
GlcADG(20:0_26:1)-H,937.7343941,625.4317541,543.3535541,643.4423183,561.3641183,607.4211899,525.3429899,311.29482,393.37302
GlcADG(20:0_26:2)-H,935.718744,623.416104,543.353544,641.4266682,561.3641082,605.4055398,525.3429798,311.29482,391.35738
GlcADG(20:0_3:0)-H,617.3900927,305.0874527,543.3533327,323.0980169,561.3638969,287.0768885,525.3427685,311.29482,73.02894
GlcADG(20:0_4:0)-H,631.4057428,319.1031028,543.3533428,337.113667,561.363907,301.0925386,525.3427786,311.29482,87.04458
GlcADG(20:0_5:0)-H,645.4213928,333.1187528,543.3533528,351.129317,561.363917,315.1081886,525.3427886,311.29482,101.06022
GlcADG(20:0_6:0)-H,659.4370429,347.1344029,543.3533629,365.1449671,561.3639271,329.1238387,525.3427987,311.29482,115.07586
GlcADG(20:0_7:0)-H,673.452693,361.150053,543.353373,379.1606172,561.3639372,343.1394888,525.3428088,311.29482,129.0915
GlcADG(20:0_8:0)-H,687.468343,375.165703,543.353383,393.1762672,561.3639472,357.1551388,525.3428188,311.29482,143.10714
GlcADG(20:0_9:0)-H,701.4839931,389.1813531,543.3533931,407.1919173,561.3639573,371.1707889,525.3428289,311.29482,157.12278
GlcADG(20:1_20:1)-H,851.6248437,541.3378437,541.3378437,559.3484079,559.3484079,523.3272795,523.3272795,309.27918,309.27918
GlcADG(20:1_20:2)-H,849.6091936,539.3221936,541.3378336,557.3327578,559.3483978,521.3116294,523.3272694,309.27918,307.26354
GlcADG(20:1_20:3)-H,847.5935435,537.3065435,541.3378235,555.3171077,559.3483877,519.2959793,523.3272593,309.27918,305.2479
GlcADG(20:1_20:4)-H,845.5778935,535.2908935,541.3378135,553.3014577,559.3483777,517.2803293,523.3272493,309.27918,303.23226
GlcADG(20:1_20:5)-H,843.5622434,533.2752434,541.3378034,551.2858076,559.3483676,515.2646792,523.3272392,309.27918,301.21662
GlcADG(20:1_21:0)-H,867.6561438,557.3691438,541.3378638,575.379708,559.348428,539.3585796,523.3272996,309.27918,325.31046
GlcADG(20:1_22:0)-H,881.6717939,571.3847939,541.3378739,589.3953581,559.3484381,553.3742297,523.3273097,309.27918,339.3261
GlcADG(20:1_22:1)-H,879.6561438,569.3691438,541.3378638,587.379708,559.348428,551.3585796,523.3272996,309.27918,337.31046
