Cer-AP,[M+HCO2]-,[M-H]-,[FA+NC(C)CO-H]-,[FA+O-H]-,[FA-CO-3H]-,[Sph-NC(CO)CO-H]-
Cer-AP(t28:1/18:1)+HCO2,780.6718,734.6663,352.2846,297.2435,251.238,363.3622
Cer-AP(t28:1/18:2)+HCO2,778.6561,732.6506,350.269,295.2279,249.2224,363.3622
Cer-AP(t28:1/19:0)+HCO2,796.703,750.6976,368.3159,313.2748,267.2693,363.3622
Cer-AP(t28:1/19:1)+HCO2,794.6874,748.6819,366.3003,311.2592,265.2537,363.3622
Cer-AP(t28:1/20:0)+HCO2,810.7187,764.7132,382.3316,327.2905,281.285,363.3622
Cer-AP(t28:1/20:1)+HCO2,808.703,762.6976,380.3159,325.2748,279.2693,363.3622
Cer-AP(t28:1/20:2)+HCO2,806.6874,760.6819,378.3003,323.2592,277.2537,363.3622
Cer-AP(t28:1/21:0)+HCO2,824.7343,778.7289,396.3472,341.3061,295.3006,363.3622
Cer-AP(t28:1/21:1)+HCO2,822.7187,776.7132,394.3316,339.2905,293.285,363.3622
Cer-AP(t28:1/22:0)+HCO2,838.75,792.7445,410.3629,355.3218,309.3163,363.3622
Cer-AP(t28:1/22:1)+HCO2,836.7343,790.7289,408.3472,353.3061,307.3006,363.3622
Cer-AP(t28:1/22:2)+HCO2,834.7187,788.7132,406.3316,351.2905,305.285,363.3622
Cer-AP(t28:1/23:0)+HCO2,852.7656,806.7601,424.3785,369.3374,323.3319,363.3622
Cer-AP(t28:1/23:1)+HCO2,850.75,804.7445,422.3629,367.3218,321.3163,363.3622
Cer-AP(t28:1/24:0)+HCO2,866.7813,820.7758,438.3942,383.3531,337.3476,363.3622
Cer-AP(t28:1/24:1)+HCO2,864.7656,818.7601,436.3785,381.3374,335.3319,363.3622
Cer-AP(t28:1/24:2)+HCO2,862.75,816.7445,434.3629,379.3218,333.3163,363.3622
Cer-AP(t28:1/25:0)+HCO2,880.7969,834.7914,452.4099,397.3687,351.3633,363.3622
Cer-AP(t28:1/25:1)+HCO2,878.7813,832.7758,450.3942,395.3531,349.3476,363.3622
Cer-AP(t28:1/26:0)+HCO2,894.8126,848.8071,466.4255,411.3844,365.3789,363.3622
Cer-AP(t28:1/26:1)+HCO2,892.7969,846.7914,464.4099,409.3687,363.3633,363.3622
Cer-AP(t28:1/26:2)+HCO2,890.7813,844.7758,462.3942,407.3531,361.3476,363.3622
Cer-AP(t28:1/27:0)+HCO2,908.8282,862.8228,480.4411,425.4,379.3945,363.3622
Cer-AP(t28:1/27:1)+HCO2,906.8126,860.8071,478.4255,423.3844,377.3789,363.3622
Cer-AP(t28:1/28:0)+HCO2,922.8439,876.8384,494.4568,439.4157,393.4102,363.3622
Cer-AP(t28:1/28:1)+HCO2,920.8282,874.8228,492.4411,437.4,391.3945,363.3622
Cer-AP(t28:1/28:2)+HCO2,918.8126,872.8071,490.4255,435.3844,389.3789,363.3622
Cer-AP(t28:1/29:0)+HCO2,936.8596,890.8541,508.4724,453.4313,407.4258,363.3622
Cer-AP(t28:1/29:1)+HCO2,934.8439,888.8384,506.4568,451.4157,405.4102,363.3622
Cer-AP(t28:1/30:0)+HCO2,950.8752,904.8697,522.4881,467.447,421.4415,363.3622
Cer-AP(t28:1/30:1)+HCO2,948.8596,902.8541,520.4724,465.4313,419.4258,363.3622
Cer-AP(t28:1/30:2)+HCO2,946.8439,900.8384,518.4568,463.4157,417.4102,363.3622
Cer-AP(t28:1/31:0)+HCO2,964.8908,918.8854,536.5037,481.4626,435.4572,363.3622
Cer-AP(t28:1/31:1)+HCO2,962.8752,916.8697,534.4881,479.447,433.4415,363.3622
Cer-AP(t28:1/32:0)+HCO2,978.9065,932.901,550.5194,495.4783,449.4728,363.3622
Cer-AP(t28:1/32:1)+HCO2,976.8908,930.8854,548.5037,493.4626,447.4572,363.3622
Cer-AP(t28:1/32:2)+HCO2,974.8752,928.8697,546.4881,491.447,445.4415,363.3622
Cer-AP(t28:1/33:0)+HCO2,992.9221,946.9167,564.535,509.4939,463.4884,363.3622
Cer-AP(t28:1/33:1)+HCO2,990.9065,944.901,562.5194,507.4783,461.4728,363.3622
Cer-AP(t28:1/34:0)+HCO2,1006.938,960.9323,578.5507,523.5096,477.5041,363.3622
Cer-AP(t28:1/34:1)+HCO2,1004.922,958.9167,576.535,521.494,475.4884,363.3622
Cer-AP(t28:1/34:2)+HCO2,1002.906,956.901,574.5194,519.4783,473.4728,363.3622
Cer-AP(t28:1/35:0)+HCO2,1020.953,974.9479,592.5663,537.5252,491.5197,363.3622
Cer-AP(t28:1/35:1)+HCO2,1018.938,972.9323,590.5507,535.5096,489.5041,363.3622
Cer-AP(t28:1/36:0)+HCO2,1034.969,988.9636,606.582,551.5409,505.5354,363.3622
Cer-AP(t28:1/36:1)+HCO2,1032.953,986.9479,604.5663,549.5252,503.5197,363.3622
Cer-AP(t28:1/36:2)+HCO2,1030.938,984.9323,602.5507,547.5096,501.5041,363.3622
Cer-AP(t28:1/38:0)+HCO2,1063,1016.995,634.6133,579.5722,533.5667,363.3622
Cer-AP(t28:1/38:1)+HCO2,1060.985,1014.979,632.5977,577.5565,531.551,363.3622
Cer-AP(t28:1/38:2)+HCO2,1058.969,1012.964,630.582,575.5409,529.5354,363.3622
Cer-AP(t28:1/40:0)+HCO2,1091.032,1045.026,662.6446,607.6035,561.598,363.3622
Cer-AP(t28:1/40:1)+HCO2,1089.016,1043.011,660.629,605.5878,559.5823,363.3622
Cer-AP(t28:1/40:2)+HCO2,1087,1040.995,658.6133,603.5722,557.5667,363.3622
Cer-AP(t28:1/42:0)+HCO2,1119.063,1073.057,690.6759,635.6348,589.6293,363.3622
Cer-AP(t28:1/42:1)+HCO2,1117.047,1071.042,688.6602,633.6191,587.6136,363.3622
Cer-AP(t28:1/42:2)+HCO2,1115.032,1069.026,686.6446,631.6035,585.598,363.3622
Cer-AP(t28:2/12:0)+HCO2,696.5778,650.5723,270.2064,215.1653,169.1598,361.3465
Cer-AP(t28:2/12:1)+HCO2,694.5622,648.5567,268.1907,213.1496,167.1441,361.3465
Cer-AP(t28:2/13:0)+HCO2,710.5935,664.588,284.222,229.1809,183.1754,361.3465
Cer-AP(t28:2/13:1)+HCO2,708.5778,662.5723,282.2064,227.1653,181.1598,361.3465
Cer-AP(t28:2/14:0)+HCO2,724.6091,678.6036,298.2377,243.1966,197.1911,361.3465
Cer-AP(t28:2/14:1)+HCO2,722.5935,676.588,296.222,241.1809,195.1754,361.3465
Cer-AP(t28:2/15:0)+HCO2,738.6248,692.6193,312.2533,257.2122,211.2067,361.3465
Cer-AP(t28:2/15:1)+HCO2,736.6091,690.6036,310.2377,255.1966,209.1911,361.3465
Cer-AP(t28:2/16:0)+HCO2,752.6404,706.6349,326.269,271.2279,225.2224,361.3465
Cer-AP(t28:2/16:1)+HCO2,750.6248,704.6193,324.2533,269.2122,223.2067,361.3465
Cer-AP(t28:2/16:2)+HCO2,748.6091,702.6036,322.2377,267.1966,221.1911,361.3465
Cer-AP(t28:2/17:0)+HCO2,766.6561,720.6506,340.2846,285.2435,239.238,361.3465
Cer-AP(t28:2/18:0)+HCO2,780.6718,734.6663,354.3003,299.2592,253.2537,361.3465
Cer-AP(t28:2/18:1)+HCO2,778.6561,732.6506,352.2846,297.2435,251.238,361.3465
Cer-AP(t28:2/18:2)+HCO2,776.6404,730.6349,350.269,295.2279,249.2224,361.3465
Cer-AP(t28:2/19:0)+HCO2,794.6874,748.6819,368.3159,313.2748,267.2693,361.3465
Cer-AP(t28:2/19:1)+HCO2,792.6718,746.6663,366.3003,311.2592,265.2537,361.3465
Cer-AP(t28:2/20:0)+HCO2,808.703,762.6976,382.3316,327.2905,281.285,361.3465
Cer-AP(t28:2/20:1)+HCO2,806.6874,760.6819,380.3159,325.2748,279.2693,361.3465
Cer-AP(t28:2/20:2)+HCO2,804.6718,758.6663,378.3003,323.2592,277.2537,361.3465
Cer-AP(t28:2/21:0)+HCO2,822.7187,776.7132,396.3472,341.3061,295.3006,361.3465
Cer-AP(t28:2/21:1)+HCO2,820.703,774.6976,394.3316,339.2905,293.285,361.3465
Cer-AP(t28:2/22:0)+HCO2,836.7343,790.7289,410.3629,355.3218,309.3163,361.3465
Cer-AP(t28:2/22:1)+HCO2,834.7187,788.7132,408.3472,353.3061,307.3006,361.3465
Cer-AP(t28:2/22:2)+HCO2,832.703,786.6976,406.3316,351.2905,305.285,361.3465
Cer-AP(t28:2/23:0)+HCO2,850.75,804.7445,424.3785,369.3374,323.3319,361.3465
Cer-AP(t28:2/23:1)+HCO2,848.7343,802.7289,422.3629,367.3218,321.3163,361.3465
Cer-AP(t28:2/24:0)+HCO2,864.7656,818.7601,438.3942,383.3531,337.3476,361.3465
Cer-AP(t28:2/24:1)+HCO2,862.75,816.7445,436.3785,381.3374,335.3319,361.3465
Cer-AP(t28:2/24:2)+HCO2,860.7343,814.7289,434.3629,379.3218,333.3163,361.3465
Cer-AP(t28:2/25:0)+HCO2,878.7813,832.7758,452.4099,397.3687,351.3633,361.3465
Cer-AP(t28:2/25:1)+HCO2,876.7656,830.7601,450.3942,395.3531,349.3476,361.3465
Cer-AP(t28:2/26:0)+HCO2,892.7969,846.7914,466.4255,411.3844,365.3789,361.3465
Cer-AP(t28:2/26:1)+HCO2,890.7813,844.7758,464.4099,409.3687,363.3633,361.3465
Cer-AP(t28:2/26:2)+HCO2,888.7656,842.7601,462.3942,407.3531,361.3476,361.3465
Cer-AP(t28:2/27:0)+HCO2,906.8126,860.8071,480.4411,425.4,379.3945,361.3465
Cer-AP(t28:2/27:1)+HCO2,904.7969,858.7914,478.4255,423.3844,377.3789,361.3465
Cer-AP(t28:2/28:0)+HCO2,920.8282,874.8228,494.4568,439.4157,393.4102,361.3465
Cer-AP(t28:2/28:1)+HCO2,918.8126,872.8071,492.4411,437.4,391.3945,361.3465
Cer-AP(t28:2/28:2)+HCO2,916.7969,870.7914,490.4255,435.3844,389.3789,361.3465
Cer-AP(t28:2/29:0)+HCO2,934.8439,888.8384,508.4724,453.4313,407.4258,361.3465
Cer-AP(t28:2/29:1)+HCO2,932.8282,886.8228,506.4568,451.4157,405.4102,361.3465
Cer-AP(t28:2/30:0)+HCO2,948.8596,902.8541,522.4881,467.447,421.4415,361.3465
Cer-AP(t28:2/30:1)+HCO2,946.8439,900.8384,520.4724,465.4313,419.4258,361.3465
Cer-AP(t28:2/30:2)+HCO2,944.8282,898.8228,518.4568,463.4157,417.4102,361.3465
Cer-AP(t28:2/31:0)+HCO2,962.8752,916.8697,536.5037,481.4626,435.4572,361.3465
Cer-AP(t28:2/31:1)+HCO2,960.8596,914.8541,534.4881,479.447,433.4415,361.3465
Cer-AP(t28:2/32:0)+HCO2,976.8908,930.8854,550.5194,495.4783,449.4728,361.3465
Cer-AP(t28:2/32:1)+HCO2,974.8752,928.8697,548.5037,493.4626,447.4572,361.3465
Cer-AP(t28:2/32:2)+HCO2,972.8596,926.8541,546.4881,491.447,445.4415,361.3465
Cer-AP(t28:2/33:0)+HCO2,990.9065,944.901,564.535,509.4939,463.4884,361.3465
Cer-AP(t28:2/33:1)+HCO2,988.8908,942.8854,562.5194,507.4783,461.4728,361.3465
Cer-AP(t28:2/34:0)+HCO2,1004.922,958.9167,578.5507,523.5096,477.5041,361.3465
Cer-AP(t28:2/34:1)+HCO2,1002.906,956.901,576.535,521.494,475.4884,361.3465
Cer-AP(t28:2/34:2)+HCO2,1000.891,954.8854,574.5194,519.4783,473.4728,361.3465
Cer-AP(t28:2/35:0)+HCO2,1018.938,972.9323,592.5663,537.5252,491.5197,361.3465
Cer-AP(t28:2/35:1)+HCO2,1016.922,970.9167,590.5507,535.5096,489.5041,361.3465
Cer-AP(t28:2/36:0)+HCO2,1032.953,986.9479,606.582,551.5409,505.5354,361.3465
Cer-AP(t28:2/36:1)+HCO2,1030.938,984.9323,604.5663,549.5252,503.5197,361.3465
Cer-AP(t28:2/36:2)+HCO2,1028.922,982.9167,602.5507,547.5096,501.5041,361.3465
Cer-AP(t28:2/38:0)+HCO2,1060.985,1014.979,634.6133,579.5722,533.5667,361.3465
Cer-AP(t28:2/38:1)+HCO2,1058.969,1012.964,632.5977,577.5565,531.551,361.3465
Cer-AP(t28:2/38:2)+HCO2,1056.953,1010.948,630.582,575.5409,529.5354,361.3465
Cer-AP(t28:2/40:0)+HCO2,1089.016,1043.011,662.6446,607.6035,561.598,361.3465
Cer-AP(t28:2/40:1)+HCO2,1087,1040.995,660.629,605.5878,559.5823,361.3465
Cer-AP(t28:2/40:2)+HCO2,1084.985,1038.979,658.6133,603.5722,557.5667,361.3465
Cer-AP(t28:2/42:0)+HCO2,1117.047,1071.042,690.6759,635.6348,589.6293,361.3465
Cer-AP(t28:2/42:1)+HCO2,1115.032,1069.026,688.6602,633.6191,587.6136,361.3465
Cer-AP(t28:2/42:2)+HCO2,1113.016,1067.011,686.6446,631.6035,585.598,361.3465
Cer-AP(t29:0/12:0)+HCO2,714.6248,668.6193,270.2064,215.1653,169.1598,379.3935
Cer-AP(t29:0/12:1)+HCO2,712.6091,666.6036,268.1907,213.1496,167.1441,379.3935
Cer-AP(t29:0/13:0)+HCO2,728.6404,682.6349,284.222,229.1809,183.1754,379.3935
Cer-AP(t29:0/13:1)+HCO2,726.6248,680.6193,282.2064,227.1653,181.1598,379.3935
Cer-AP(t29:0/14:0)+HCO2,742.6561,696.6506,298.2377,243.1966,197.1911,379.3935
Cer-AP(t29:0/14:1)+HCO2,740.6404,694.6349,296.222,241.1809,195.1754,379.3935
Cer-AP(t29:0/15:0)+HCO2,756.6718,710.6663,312.2533,257.2122,211.2067,379.3935
Cer-AP(t29:0/15:1)+HCO2,754.6561,708.6506,310.2377,255.1966,209.1911,379.3935
Cer-AP(t29:0/16:0)+HCO2,770.6874,724.6819,326.269,271.2279,225.2224,379.3935
Cer-AP(t29:0/16:1)+HCO2,768.6718,722.6663,324.2533,269.2122,223.2067,379.3935
Cer-AP(t29:0/16:2)+HCO2,766.6561,720.6506,322.2377,267.1966,221.1911,379.3935
Cer-AP(t29:0/17:0)+HCO2,784.703,738.6976,340.2846,285.2435,239.238,379.3935
Cer-AP(t29:0/18:0)+HCO2,798.7187,752.7132,354.3003,299.2592,253.2537,379.3935
Cer-AP(t29:0/18:1)+HCO2,796.703,750.6976,352.2846,297.2435,251.238,379.3935
Cer-AP(t29:0/18:2)+HCO2,794.6874,748.6819,350.269,295.2279,249.2224,379.3935
Cer-AP(t29:0/19:0)+HCO2,812.7343,766.7289,368.3159,313.2748,267.2693,379.3935
Cer-AP(t29:0/19:1)+HCO2,810.7187,764.7132,366.3003,311.2592,265.2537,379.3935
Cer-AP(t29:0/20:0)+HCO2,826.75,780.7445,382.3316,327.2905,281.285,379.3935
Cer-AP(t29:0/20:1)+HCO2,824.7343,778.7289,380.3159,325.2748,279.2693,379.3935
Cer-AP(t29:0/20:2)+HCO2,822.7187,776.7132,378.3003,323.2592,277.2537,379.3935
Cer-AP(t29:0/21:0)+HCO2,840.7656,794.7601,396.3472,341.3061,295.3006,379.3935
Cer-AP(t29:0/21:1)+HCO2,838.75,792.7445,394.3316,339.2905,293.285,379.3935
Cer-AP(t29:0/22:0)+HCO2,854.7813,808.7758,410.3629,355.3218,309.3163,379.3935
Cer-AP(t29:0/22:1)+HCO2,852.7656,806.7601,408.3472,353.3061,307.3006,379.3935
Cer-AP(t29:0/22:2)+HCO2,850.75,804.7445,406.3316,351.2905,305.285,379.3935
Cer-AP(t29:0/23:0)+HCO2,868.7969,822.7914,424.3785,369.3374,323.3319,379.3935
Cer-AP(t29:0/23:1)+HCO2,866.7813,820.7758,422.3629,367.3218,321.3163,379.3935
Cer-AP(t29:0/24:0)+HCO2,882.8126,836.8071,438.3942,383.3531,337.3476,379.3935
Cer-AP(t29:0/24:1)+HCO2,880.7969,834.7914,436.3785,381.3374,335.3319,379.3935
Cer-AP(t29:0/24:2)+HCO2,878.7813,832.7758,434.3629,379.3218,333.3163,379.3935
Cer-AP(t29:0/25:0)+HCO2,896.8282,850.8228,452.4099,397.3687,351.3633,379.3935
Cer-AP(t29:0/25:1)+HCO2,894.8126,848.8071,450.3942,395.3531,349.3476,379.3935
Cer-AP(t29:0/26:0)+HCO2,910.8439,864.8384,466.4255,411.3844,365.3789,379.3935
Cer-AP(t29:0/26:1)+HCO2,908.8282,862.8228,464.4099,409.3687,363.3633,379.3935
Cer-AP(t29:0/26:2)+HCO2,906.8126,860.8071,462.3942,407.3531,361.3476,379.3935
Cer-AP(t29:0/27:0)+HCO2,924.8596,878.8541,480.4411,425.4,379.3945,379.3935
Cer-AP(t29:0/27:1)+HCO2,922.8439,876.8384,478.4255,423.3844,377.3789,379.3935
Cer-AP(t29:0/28:0)+HCO2,938.8752,892.8697,494.4568,439.4157,393.4102,379.3935
Cer-AP(t29:0/28:1)+HCO2,936.8596,890.8541,492.4411,437.4,391.3945,379.3935
Cer-AP(t29:0/28:2)+HCO2,934.8439,888.8384,490.4255,435.3844,389.3789,379.3935
Cer-AP(t29:0/29:0)+HCO2,952.8908,906.8854,508.4724,453.4313,407.4258,379.3935
Cer-AP(t29:0/29:1)+HCO2,950.8752,904.8697,506.4568,451.4157,405.4102,379.3935
Cer-AP(t29:0/30:0)+HCO2,966.9065,920.901,522.4881,467.447,421.4415,379.3935
Cer-AP(t29:0/30:1)+HCO2,964.8908,918.8854,520.4724,465.4313,419.4258,379.3935
Cer-AP(t29:0/30:2)+HCO2,962.8752,916.8697,518.4568,463.4157,417.4102,379.3935
Cer-AP(t29:0/31:0)+HCO2,980.9221,934.9167,536.5037,481.4626,435.4572,379.3935
Cer-AP(t29:0/31:1)+HCO2,978.9065,932.901,534.4881,479.447,433.4415,379.3935
Cer-AP(t29:0/32:0)+HCO2,994.9378,948.9323,550.5194,495.4783,449.4728,379.3935
Cer-AP(t29:0/32:1)+HCO2,992.9221,946.9167,548.5037,493.4626,447.4572,379.3935
Cer-AP(t29:0/32:2)+HCO2,990.9065,944.901,546.4881,491.447,445.4415,379.3935
Cer-AP(t29:0/33:0)+HCO2,1008.953,962.9479,564.535,509.4939,463.4884,379.3935
Cer-AP(t29:0/33:1)+HCO2,1006.938,960.9323,562.5194,507.4783,461.4728,379.3935
Cer-AP(t29:0/34:0)+HCO2,1022.969,976.9636,578.5507,523.5096,477.5041,379.3935
Cer-AP(t29:0/34:1)+HCO2,1020.953,974.9479,576.535,521.494,475.4884,379.3935
Cer-AP(t29:0/34:2)+HCO2,1018.938,972.9323,574.5194,519.4783,473.4728,379.3935
Cer-AP(t29:0/35:0)+HCO2,1036.985,990.9792,592.5663,537.5252,491.5197,379.3935
Cer-AP(t29:0/35:1)+HCO2,1034.969,988.9636,590.5507,535.5096,489.5041,379.3935
Cer-AP(t29:0/36:0)+HCO2,1051,1004.995,606.582,551.5409,505.5354,379.3935
Cer-AP(t29:0/36:1)+HCO2,1048.985,1002.979,604.5663,549.5252,503.5197,379.3935
Cer-AP(t29:0/36:2)+HCO2,1046.969,1000.964,602.5507,547.5096,501.5041,379.3935
Cer-AP(t29:0/38:0)+HCO2,1079.032,1033.026,634.6133,579.5722,533.5667,379.3935
Cer-AP(t29:0/38:1)+HCO2,1077.016,1031.011,632.5977,577.5565,531.551,379.3935
Cer-AP(t29:0/38:2)+HCO2,1075,1028.995,630.582,575.5409,529.5354,379.3935
Cer-AP(t29:0/40:0)+HCO2,1107.063,1061.057,662.6446,607.6035,561.598,379.3935
Cer-AP(t29:0/40:1)+HCO2,1105.047,1059.042,660.629,605.5878,559.5823,379.3935
Cer-AP(t29:0/40:2)+HCO2,1103.032,1057.026,658.6133,603.5722,557.5667,379.3935
Cer-AP(t29:0/42:0)+HCO2,1135.094,1089.089,690.6759,635.6348,589.6293,379.3935
Cer-AP(t29:0/42:1)+HCO2,1133.079,1087.073,688.6602,633.6191,587.6136,379.3935
Cer-AP(t29:0/42:2)+HCO2,1131.063,1085.057,686.6446,631.6035,585.598,379.3935
Cer-AP(t29:1/12:0)+HCO2,712.6091,666.6036,270.2064,215.1653,169.1598,377.3778
Cer-AP(t29:1/12:1)+HCO2,710.5935,664.588,268.1907,213.1496,167.1441,377.3778
Cer-AP(t29:1/13:0)+HCO2,726.6248,680.6193,284.222,229.1809,183.1754,377.3778
Cer-AP(t29:1/13:1)+HCO2,724.6091,678.6036,282.2064,227.1653,181.1598,377.3778
Cer-AP(t29:1/14:0)+HCO2,740.6404,694.6349,298.2377,243.1966,197.1911,377.3778
Cer-AP(t29:1/14:1)+HCO2,738.6248,692.6193,296.222,241.1809,195.1754,377.3778
Cer-AP(t29:1/15:0)+HCO2,754.6561,708.6506,312.2533,257.2122,211.2067,377.3778
Cer-AP(t29:1/15:1)+HCO2,752.6404,706.6349,310.2377,255.1966,209.1911,377.3778
Cer-AP(t29:1/16:0)+HCO2,768.6718,722.6663,326.269,271.2279,225.2224,377.3778
Cer-AP(t29:1/16:1)+HCO2,766.6561,720.6506,324.2533,269.2122,223.2067,377.3778
Cer-AP(t29:1/16:2)+HCO2,764.6404,718.6349,322.2377,267.1966,221.1911,377.3778
Cer-AP(t29:1/17:0)+HCO2,782.6874,736.6819,340.2846,285.2435,239.238,377.3778
Cer-AP(t29:1/18:0)+HCO2,796.703,750.6976,354.3003,299.2592,253.2537,377.3778
Cer-AP(t29:1/18:1)+HCO2,794.6874,748.6819,352.2846,297.2435,251.238,377.3778
Cer-AP(t29:1/18:2)+HCO2,792.6718,746.6663,350.269,295.2279,249.2224,377.3778
Cer-AP(t29:1/19:0)+HCO2,810.7187,764.7132,368.3159,313.2748,267.2693,377.3778
Cer-AP(t29:1/19:1)+HCO2,808.703,762.6976,366.3003,311.2592,265.2537,377.3778
Cer-AP(t29:1/20:0)+HCO2,824.7343,778.7289,382.3316,327.2905,281.285,377.3778
Cer-AP(t29:1/20:1)+HCO2,822.7187,776.7132,380.3159,325.2748,279.2693,377.3778
Cer-AP(t29:1/20:2)+HCO2,820.703,774.6976,378.3003,323.2592,277.2537,377.3778
Cer-AP(t29:1/21:0)+HCO2,838.75,792.7445,396.3472,341.3061,295.3006,377.3778
Cer-AP(t29:1/21:1)+HCO2,836.7343,790.7289,394.3316,339.2905,293.285,377.3778
Cer-AP(t29:1/22:0)+HCO2,852.7656,806.7601,410.3629,355.3218,309.3163,377.3778
Cer-AP(t29:1/22:1)+HCO2,850.75,804.7445,408.3472,353.3061,307.3006,377.3778
Cer-AP(t29:1/22:2)+HCO2,848.7343,802.7289,406.3316,351.2905,305.285,377.3778
Cer-AP(t29:1/23:0)+HCO2,866.7813,820.7758,424.3785,369.3374,323.3319,377.3778
Cer-AP(t29:1/23:1)+HCO2,864.7656,818.7601,422.3629,367.3218,321.3163,377.3778
Cer-AP(t29:1/24:0)+HCO2,880.7969,834.7914,438.3942,383.3531,337.3476,377.3778
Cer-AP(t29:1/24:1)+HCO2,878.7813,832.7758,436.3785,381.3374,335.3319,377.3778
Cer-AP(t29:1/24:2)+HCO2,876.7656,830.7601,434.3629,379.3218,333.3163,377.3778
Cer-AP(t29:1/25:0)+HCO2,894.8126,848.8071,452.4099,397.3687,351.3633,377.3778
Cer-AP(t29:1/25:1)+HCO2,892.7969,846.7914,450.3942,395.3531,349.3476,377.3778
Cer-AP(t29:1/26:0)+HCO2,908.8282,862.8228,466.4255,411.3844,365.3789,377.3778
Cer-AP(t29:1/26:1)+HCO2,906.8126,860.8071,464.4099,409.3687,363.3633,377.3778
Cer-AP(t29:1/26:2)+HCO2,904.7969,858.7914,462.3942,407.3531,361.3476,377.3778
Cer-AP(t29:1/27:0)+HCO2,922.8439,876.8384,480.4411,425.4,379.3945,377.3778
Cer-AP(t29:1/27:1)+HCO2,920.8282,874.8228,478.4255,423.3844,377.3789,377.3778
Cer-AP(t29:1/28:0)+HCO2,936.8596,890.8541,494.4568,439.4157,393.4102,377.3778
Cer-AP(t29:1/28:1)+HCO2,934.8439,888.8384,492.4411,437.4,391.3945,377.3778
Cer-AP(t29:1/28:2)+HCO2,932.8282,886.8228,490.4255,435.3844,389.3789,377.3778
Cer-AP(t29:1/29:0)+HCO2,950.8752,904.8697,508.4724,453.4313,407.4258,377.3778
Cer-AP(t29:1/29:1)+HCO2,948.8596,902.8541,506.4568,451.4157,405.4102,377.3778
Cer-AP(t29:1/30:0)+HCO2,964.8908,918.8854,522.4881,467.447,421.4415,377.3778
Cer-AP(t29:1/30:1)+HCO2,962.8752,916.8697,520.4724,465.4313,419.4258,377.3778
Cer-AP(t29:1/30:2)+HCO2,960.8596,914.8541,518.4568,463.4157,417.4102,377.3778
Cer-AP(t29:1/31:0)+HCO2,978.9065,932.901,536.5037,481.4626,435.4572,377.3778
Cer-AP(t29:1/31:1)+HCO2,976.8908,930.8854,534.4881,479.447,433.4415,377.3778
Cer-AP(t29:1/32:0)+HCO2,992.9221,946.9167,550.5194,495.4783,449.4728,377.3778
Cer-AP(t29:1/32:1)+HCO2,990.9065,944.901,548.5037,493.4626,447.4572,377.3778
Cer-AP(t29:1/32:2)+HCO2,988.8908,942.8854,546.4881,491.447,445.4415,377.3778
Cer-AP(t29:1/33:0)+HCO2,1006.938,960.9323,564.535,509.4939,463.4884,377.3778
Cer-AP(t29:1/33:1)+HCO2,1004.922,958.9167,562.5194,507.4783,461.4728,377.3778
Cer-AP(t29:1/34:0)+HCO2,1020.953,974.9479,578.5507,523.5096,477.5041,377.3778
Cer-AP(t29:1/34:1)+HCO2,1018.938,972.9323,576.535,521.494,475.4884,377.3778
Cer-AP(t29:1/34:2)+HCO2,1016.922,970.9167,574.5194,519.4783,473.4728,377.3778
Cer-AP(t29:1/35:0)+HCO2,1034.969,988.9636,592.5663,537.5252,491.5197,377.3778
Cer-AP(t29:1/35:1)+HCO2,1032.953,986.9479,590.5507,535.5096,489.5041,377.3778
Cer-AP(t29:1/36:0)+HCO2,1048.985,1002.979,606.582,551.5409,505.5354,377.3778
Cer-AP(t29:1/36:1)+HCO2,1046.969,1000.964,604.5663,549.5252,503.5197,377.3778
Cer-AP(t29:1/36:2)+HCO2,1044.953,998.9479,602.5507,547.5096,501.5041,377.3778
Cer-AP(t29:1/38:0)+HCO2,1077.016,1031.011,634.6133,579.5722,533.5667,377.3778
Cer-AP(t29:1/38:1)+HCO2,1075,1028.995,632.5977,577.5565,531.551,377.3778
Cer-AP(t29:1/38:2)+HCO2,1072.985,1026.979,630.582,575.5409,529.5354,377.3778
Cer-AP(t29:1/40:0)+HCO2,1105.047,1059.042,662.6446,607.6035,561.598,377.3778
Cer-AP(t29:1/40:1)+HCO2,1103.032,1057.026,660.629,605.5878,559.5823,377.3778
Cer-AP(t29:1/40:2)+HCO2,1101.016,1055.011,658.6133,603.5722,557.5667,377.3778
Cer-AP(t29:1/42:0)+HCO2,1133.079,1087.073,690.6759,635.6348,589.6293,377.3778
Cer-AP(t29:1/42:1)+HCO2,1131.063,1085.057,688.6602,633.6191,587.6136,377.3778
Cer-AP(t29:1/42:2)+HCO2,1129.047,1083.042,686.6446,631.6035,585.598,377.3778
Cer-AP(t29:2/12:0)+HCO2,710.5935,664.588,270.2064,215.1653,169.1598,375.3622
Cer-AP(t29:2/12:1)+HCO2,708.5778,662.5723,268.1907,213.1496,167.1441,375.3622
Cer-AP(t29:2/13:0)+HCO2,724.6091,678.6036,284.222,229.1809,183.1754,375.3622
Cer-AP(t29:2/13:1)+HCO2,722.5935,676.588,282.2064,227.1653,181.1598,375.3622
Cer-AP(t29:2/14:0)+HCO2,738.6248,692.6193,298.2377,243.1966,197.1911,375.3622
Cer-AP(t29:2/14:1)+HCO2,736.6091,690.6036,296.222,241.1809,195.1754,375.3622
Cer-AP(t29:2/15:0)+HCO2,752.6404,706.6349,312.2533,257.2122,211.2067,375.3622
