OxPE,[M+H]+,NL_head,NL_T1RCO,NL_T2RCO,T1_RCO+,T2_RCO+,T1RCOO+58,T2RCOO+58,head
OxPE(20:0_12:2(CHO))+H,702.47049,561.45138,267.15911,369.33634,295.29957,193.12234,369.33635,267.15912,142.02639
OxPE(20:0_12:3(CHO))+H,700.45484,559.43573,265.14346,369.33634,295.29957,191.10669,369.33635,265.14347,142.02639
OxPE(20:0_13:1(CHO))+H,718.50179,577.48268,283.19041,369.33634,295.29957,209.15364,369.33635,283.19042,142.02639
OxPE(20:0_13:2(CHO))+H,716.48614,575.46703,281.17476,369.33634,295.29957,207.13799,369.33635,281.17477,142.02639
OxPE(20:0_13:3(CHO))+H,714.47049,573.45138,279.15911,369.33634,295.29957,205.12234,369.33635,279.15912,142.02639
OxPE(20:0_14:1(CHO))+H,732.51744,591.49833,297.20606,369.33634,295.29957,223.16929,369.33635,297.20607,142.02639
OxPE(20:0_14:2(CHO))+H,730.50179,589.48268,295.19041,369.33634,295.29957,221.15364,369.33635,295.19042,142.02639
OxPE(20:0_14:3(CHO))+H,728.48614,587.46703,293.17476,369.33634,295.29957,219.13799,369.33635,293.17477,142.02639
OxPE(20:0_15:1(CHO))+H,746.53309,605.51398,311.22171,369.33634,295.29957,237.18494,369.33635,311.22172,142.02639
OxPE(20:0_15:2(CHO))+H,744.51744,603.49833,309.20606,369.33634,295.29957,235.16929,369.33635,309.20607,142.02639
OxPE(20:0_15:3(CHO))+H,742.50179,601.48268,307.19041,369.33634,295.29957,233.15364,369.33635,307.19042,142.02639
OxPE(20:0_15:4(CHO))+H,740.48614,599.46703,305.17476,369.33634,295.29957,231.13799,369.33635,305.17477,142.02639
OxPE(20:0_16:1(CHO))+H,760.54874,619.52963,325.23736,369.33634,295.29957,251.20059,369.33635,325.23737,142.02639
OxPE(20:0_16:2(CHO))+H,758.53309,617.51398,323.22171,369.33634,295.29957,249.18494,369.33635,323.22172,142.02639
OxPE(20:0_16:3(CHO))+H,756.51744,615.49833,321.20606,369.33634,295.29957,247.16929,369.33635,321.20607,142.02639
OxPE(20:0_16:4(CHO))+H,754.50179,613.48268,319.19041,369.33634,295.29957,245.15364,369.33635,319.19042,142.02639
OxPE(20:0_17:4(CHO))+H,768.51744,627.49833,333.20606,369.33634,295.29957,259.16929,369.33635,333.20607,142.02639
OxPE(20:0_18:4(CHO))+H,782.53309,641.51398,347.22171,369.33634,295.29957,273.18494,369.33635,347.22172,142.02639
OxPE(20:0_18:5(CHO))+H,780.51744,639.49833,345.20606,369.33634,295.29957,271.16929,369.33635,345.20607,142.02639
OxPE(20:0_19:4(CHO))+H,796.54874,655.52963,361.23736,369.33634,295.29957,287.20059,369.33635,361.23737,142.02639
OxPE(20:0_19:5(CHO))+H,794.53309,653.51398,359.22171,369.33634,295.29957,285.18494,369.33635,359.22172,142.02639
OxPE(20:0_3:0(COOH))+H,596.35585,455.33674,161.04447,369.33634,295.29957,87.0077,369.33635,161.04448,142.02639
OxPE(20:0_4:0(COOH))+H,610.3715,469.35239,175.06012,369.33634,295.29957,101.02335,369.33635,175.06013,142.02639
OxPE(20:0_5:0(COOH))+H,624.38715,483.36804,189.07577,369.33634,295.29957,115.039,369.33635,189.07578,142.02639
OxPE(20:0_6:0(COOH))+H,638.4028,497.38369,203.09142,369.33634,295.29957,129.05465,369.33635,203.09143,142.02639
OxPE(20:0_7:0(COOH))+H,652.41845,511.39934,217.10707,369.33634,295.29957,143.0703,369.33635,217.10708,142.02639
OxPE(20:0_8:0(COOH))+H,666.4341,525.41499,231.12272,369.33634,295.29957,157.08595,369.33635,231.12273,142.02639
OxPE(20:0_9:0(COOH))+H,680.44975,539.43064,245.13837,369.33634,295.29957,171.1016,369.33635,245.13838,142.02639
OxPE(20:0_10:0(COOH))+H,694.4654,553.44629,259.15402,369.33634,295.29957,185.11725,369.33635,259.15403,142.02639
OxPE(20:0_11:0(COOH))+H,708.48105,567.46194,273.16967,369.33634,295.29957,199.1329,369.33635,273.16968,142.02639
OxPE(20:0_12:0(COOH))+H,722.4967,581.47759,287.18532,369.33634,295.29957,213.14855,369.33635,287.18533,142.02639
OxPE(20:0_13:0(COOH))+H,736.51235,595.49324,301.20097,369.33634,295.29957,227.1642,369.33635,301.20098,142.02639
OxPE(20:0_14:0(COOH))+H,750.528,609.50889,315.21662,369.33634,295.29957,241.17985,369.33635,315.21663,142.02639
OxPE(20:0_15:0(COOH))+H,764.54365,623.52454,329.23227,369.33634,295.29957,255.1955,369.33635,329.23228,142.02639
OxPE(20:0_6:1(COOH))+H,636.38716,495.36805,201.07578,369.33634,295.29957,127.03901,369.33635,201.07579,142.02639
OxPE(20:0_7:1(COOH))+H,650.40281,509.3837,215.09143,369.33634,295.29957,141.05466,369.33635,215.09144,142.02639
OxPE(20:0_8:1(COOH))+H,664.41846,523.39935,229.10708,369.33634,295.29957,155.07031,369.33635,229.10709,142.02639
OxPE(20:0_9:1(COOH))+H,678.43411,537.415,243.12273,369.33634,295.29957,169.08596,369.33635,243.12274,142.02639
OxPE(20:0_9:2(COOH))+H,676.41846,535.39935,241.10708,369.33634,295.29957,167.07031,369.33635,241.10709,142.02639
OxPE(20:0_10:1(COOH))+H,692.44976,551.43065,257.13838,369.33634,295.29957,183.10161,369.33635,257.13839,142.02639
OxPE(20:0_10:2(COOH))+H,690.43411,549.415,255.12273,369.33634,295.29957,181.08596,369.33635,255.12274,142.02639
OxPE(20:0_11:1(COOH))+H,706.46541,565.4463,271.15403,369.33634,295.29957,197.11726,369.33635,271.15404,142.02639
OxPE(20:0_11:2(COOH))+H,704.44976,563.43065,269.13838,369.33634,295.29957,195.10161,369.33635,269.13839,142.02639
OxPE(20:0_12:1(COOH))+H,720.48106,579.46195,285.16968,369.33634,295.29957,211.13291,369.33635,285.16969,142.02639
OxPE(20:0_12:2(COOH))+H,718.46541,577.4463,283.15403,369.33634,295.29957,209.11726,369.33635,283.15404,142.02639
OxPE(20:0_12:3(COOH))+H,716.44976,575.43065,281.13838,369.33634,295.29957,207.10161,369.33635,281.13839,142.02639
OxPE(20:0_13:1(COOH))+H,734.49671,593.4776,299.18533,369.33634,295.29957,225.14856,369.33635,299.18534,142.02639
OxPE(20:0_13:2(COOH))+H,732.48106,591.46195,297.16968,369.33634,295.29957,223.13291,369.33635,297.16969,142.02639
OxPE(20:0_13:3(COOH))+H,730.46541,589.4463,295.15403,369.33634,295.29957,221.11726,369.33635,295.15404,142.02639
OxPE(20:0_14:1(COOH))+H,748.51236,607.49325,313.20098,369.33634,295.29957,239.16421,369.33635,313.20099,142.02639
OxPE(20:0_14:2(COOH))+H,746.49671,605.4776,311.18533,369.33634,295.29957,237.14856,369.33635,311.18534,142.02639
OxPE(20:0_14:3(COOH))+H,744.48106,603.46195,309.16968,369.33634,295.29957,235.13291,369.33635,309.16969,142.02639
OxPE(20:0_15:1(COOH))+H,762.52801,621.5089,327.21663,369.33634,295.29957,253.17986,369.33635,327.21664,142.02639
OxPE(20:0_15:2(COOH))+H,760.51236,619.49325,325.20098,369.33634,295.29957,251.16421,369.33635,325.20099,142.02639
OxPE(20:0_15:3(COOH))+H,758.49671,617.4776,323.18533,369.33634,295.29957,249.14856,369.33635,323.18534,142.02639
OxPE(20:0_15:4(COOH))+H,756.48106,615.46195,321.16968,369.33634,295.29957,247.13291,369.33635,321.16969,142.02639
OxPE(20:0_16:1(COOH))+H,776.54366,635.52455,341.23228,369.33634,295.29957,267.19551,369.33635,341.23229,142.02639
OxPE(20:0_16:2(COOH))+H,774.52801,633.5089,339.21663,369.33634,295.29957,265.17986,369.33635,339.21664,142.02639
OxPE(20:0_16:3(COOH))+H,772.51236,631.49325,337.20098,369.33634,295.29957,263.16421,369.33635,337.20099,142.02639
OxPE(20:0_16:4(COOH))+H,770.49671,629.4776,335.18533,369.33634,295.29957,261.14856,369.33635,335.18534,142.02639
OxPE(20:0_17:4(COOH))+H,784.51236,643.49325,349.20098,369.33634,295.29957,275.16421,369.33635,349.20099,142.02639
OxPE(20:0_18:4(COOH))+H,798.52801,657.5089,363.21663,369.33634,295.29957,289.17986,369.33635,363.21664,142.02639
OxPE(20:0_18:5(COOH))+H,796.51236,655.49325,361.20098,369.33634,295.29957,287.16421,369.33635,361.20099,142.02639
OxPE(20:0_19:4(COOH))+H,812.54366,671.52455,377.23228,369.33634,295.29957,303.19551,369.33635,377.23229,142.02639
OxPE(20:0_19:5(COOH))+H,810.52801,669.5089,375.21663,369.33634,295.29957,301.17986,369.33635,375.21664,142.02639
OxPE(21:0_5:0(CHO))+H,622.40788,481.38877,173.08085,383.35199,309.31522,99.04408,383.352,173.08086,142.02639
OxPE(21:0_6:0(CHO))+H,636.42353,495.40442,187.0965,383.35199,309.31522,113.05973,383.352,187.09651,142.02639
OxPE(21:0_7:0(CHO))+H,650.43918,509.42007,201.11215,383.35199,309.31522,127.07538,383.352,201.11216,142.02639
OxPE(21:0_8:0(CHO))+H,664.45483,523.43572,215.1278,383.35199,309.31522,141.09103,383.352,215.12781,142.02639
OxPE(21:0_9:0(CHO))+H,678.47048,537.45137,229.14345,383.35199,309.31522,155.10668,383.352,229.14346,142.02639
OxPE(21:0_10:0(CHO))+H,692.48613,551.46702,243.1591,383.35199,309.31522,169.12233,383.352,243.15911,142.02639
OxPE(21:0_11:0(CHO))+H,706.50178,565.48267,257.17475,383.35199,309.31522,183.13798,383.352,257.17476,142.02639
OxPE(21:0_12:0(CHO))+H,720.51743,579.49832,271.1904,383.35199,309.31522,197.15363,383.352,271.19041,142.02639
OxPE(21:0_13:0(CHO))+H,734.53308,593.51397,285.20605,383.35199,309.31522,211.16928,383.352,285.20606,142.02639
OxPE(21:0_14:0(CHO))+H,748.54873,607.52962,299.2217,383.35199,309.31522,225.18493,383.352,299.22171,142.02639
OxPE(21:0_15:0(CHO))+H,762.56438,621.54527,313.23735,383.35199,309.31522,239.20058,383.352,313.23736,142.02639
OxPE(21:0_6:1(CHO))+H,634.40789,493.38878,185.08086,383.35199,309.31522,111.04409,383.352,185.08087,142.02639
OxPE(21:0_7:1(CHO))+H,648.42354,507.40443,199.09651,383.35199,309.31522,125.05974,383.352,199.09652,142.02639
OxPE(21:0_8:1(CHO))+H,662.43919,521.42008,213.11216,383.35199,309.31522,139.07539,383.352,213.11217,142.02639
OxPE(21:0_9:1(CHO))+H,676.45484,535.43573,227.12781,383.35199,309.31522,153.09104,383.352,227.12782,142.02639
OxPE(21:0_9:2(CHO))+H,674.43919,533.42008,225.11216,383.35199,309.31522,151.07539,383.352,225.11217,142.02639
OxPE(21:0_10:1(CHO))+H,690.47049,549.45138,241.14346,383.35199,309.31522,167.10669,383.352,241.14347,142.02639
OxPE(21:0_10:2(CHO))+H,688.45484,547.43573,239.12781,383.35199,309.31522,165.09104,383.352,239.12782,142.02639
OxPE(21:0_11:1(CHO))+H,704.48614,563.46703,255.15911,383.35199,309.31522,181.12234,383.352,255.15912,142.02639
OxPE(21:0_11:2(CHO))+H,702.47049,561.45138,253.14346,383.35199,309.31522,179.10669,383.352,253.14347,142.02639
OxPE(21:0_12:1(CHO))+H,718.50179,577.48268,269.17476,383.35199,309.31522,195.13799,383.352,269.17477,142.02639
OxPE(21:0_12:2(CHO))+H,716.48614,575.46703,267.15911,383.35199,309.31522,193.12234,383.352,267.15912,142.02639
OxPE(21:0_12:3(CHO))+H,714.47049,573.45138,265.14346,383.35199,309.31522,191.10669,383.352,265.14347,142.02639
OxPE(21:0_13:1(CHO))+H,732.51744,591.49833,283.19041,383.35199,309.31522,209.15364,383.352,283.19042,142.02639
OxPE(21:0_13:2(CHO))+H,730.50179,589.48268,281.17476,383.35199,309.31522,207.13799,383.352,281.17477,142.02639
OxPE(21:0_13:3(CHO))+H,728.48614,587.46703,279.15911,383.35199,309.31522,205.12234,383.352,279.15912,142.02639
OxPE(21:0_14:1(CHO))+H,746.53309,605.51398,297.20606,383.35199,309.31522,223.16929,383.352,297.20607,142.02639
OxPE(21:0_14:2(CHO))+H,744.51744,603.49833,295.19041,383.35199,309.31522,221.15364,383.352,295.19042,142.02639
OxPE(21:0_14:3(CHO))+H,742.50179,601.48268,293.17476,383.35199,309.31522,219.13799,383.352,293.17477,142.02639
OxPE(21:0_15:1(CHO))+H,760.54874,619.52963,311.22171,383.35199,309.31522,237.18494,383.352,311.22172,142.02639
OxPE(21:0_15:2(CHO))+H,758.53309,617.51398,309.20606,383.35199,309.31522,235.16929,383.352,309.20607,142.02639
OxPE(21:0_15:3(CHO))+H,756.51744,615.49833,307.19041,383.35199,309.31522,233.15364,383.352,307.19042,142.02639
OxPE(21:0_15:4(CHO))+H,754.50179,613.48268,305.17476,383.35199,309.31522,231.13799,383.352,305.17477,142.02639
OxPE(21:0_16:1(CHO))+H,774.56439,633.54528,325.23736,383.35199,309.31522,251.20059,383.352,325.23737,142.02639
OxPE(21:0_16:2(CHO))+H,772.54874,631.52963,323.22171,383.35199,309.31522,249.18494,383.352,323.22172,142.02639
OxPE(21:0_16:3(CHO))+H,770.53309,629.51398,321.20606,383.35199,309.31522,247.16929,383.352,321.20607,142.02639
OxPE(21:0_16:4(CHO))+H,768.51744,627.49833,319.19041,383.35199,309.31522,245.15364,383.352,319.19042,142.02639
OxPE(21:0_17:4(CHO))+H,782.53309,641.51398,333.20606,383.35199,309.31522,259.16929,383.352,333.20607,142.02639
OxPE(21:0_18:4(CHO))+H,796.54874,655.52963,347.22171,383.35199,309.31522,273.18494,383.352,347.22172,142.02639
OxPE(21:0_18:5(CHO))+H,794.53309,653.51398,345.20606,383.35199,309.31522,271.16929,383.352,345.20607,142.02639
OxPE(21:0_19:4(CHO))+H,810.56439,669.54528,361.23736,383.35199,309.31522,287.20059,383.352,361.23737,142.02639
OxPE(21:0_19:5(CHO))+H,808.54874,667.52963,359.22171,383.35199,309.31522,285.18494,383.352,359.22172,142.02639
OxPE(21:0_3:0(COOH))+H,610.3715,469.35239,161.04447,383.35199,309.31522,87.0077,383.352,161.04448,142.02639
OxPE(21:0_4:0(COOH))+H,624.38715,483.36804,175.06012,383.35199,309.31522,101.02335,383.352,175.06013,142.02639
OxPE(21:0_5:0(COOH))+H,638.4028,497.38369,189.07577,383.35199,309.31522,115.039,383.352,189.07578,142.02639
OxPE(21:0_6:0(COOH))+H,652.41845,511.39934,203.09142,383.35199,309.31522,129.05465,383.352,203.09143,142.02639
OxPE(21:0_7:0(COOH))+H,666.4341,525.41499,217.10707,383.35199,309.31522,143.0703,383.352,217.10708,142.02639
OxPE(21:0_8:0(COOH))+H,680.44975,539.43064,231.12272,383.35199,309.31522,157.08595,383.352,231.12273,142.02639
OxPE(21:0_9:0(COOH))+H,694.4654,553.44629,245.13837,383.35199,309.31522,171.1016,383.352,245.13838,142.02639
OxPE(21:0_10:0(COOH))+H,708.48105,567.46194,259.15402,383.35199,309.31522,185.11725,383.352,259.15403,142.02639
OxPE(21:0_11:0(COOH))+H,722.4967,581.47759,273.16967,383.35199,309.31522,199.1329,383.352,273.16968,142.02639
OxPE(21:0_12:0(COOH))+H,736.51235,595.49324,287.18532,383.35199,309.31522,213.14855,383.352,287.18533,142.02639
OxPE(21:0_13:0(COOH))+H,750.528,609.50889,301.20097,383.35199,309.31522,227.1642,383.352,301.20098,142.02639
OxPE(21:0_14:0(COOH))+H,764.54365,623.52454,315.21662,383.35199,309.31522,241.17985,383.352,315.21663,142.02639
OxPE(21:0_15:0(COOH))+H,778.5593,637.54019,329.23227,383.35199,309.31522,255.1955,383.352,329.23228,142.02639
OxPE(21:0_6:1(COOH))+H,650.40281,509.3837,201.07578,383.35199,309.31522,127.03901,383.352,201.07579,142.02639
OxPE(21:0_7:1(COOH))+H,664.41846,523.39935,215.09143,383.35199,309.31522,141.05466,383.352,215.09144,142.02639
OxPE(21:0_8:1(COOH))+H,678.43411,537.415,229.10708,383.35199,309.31522,155.07031,383.352,229.10709,142.02639
OxPE(21:0_9:1(COOH))+H,692.44976,551.43065,243.12273,383.35199,309.31522,169.08596,383.352,243.12274,142.02639
OxPE(21:0_9:2(COOH))+H,690.43411,549.415,241.10708,383.35199,309.31522,167.07031,383.352,241.10709,142.02639
OxPE(21:0_10:1(COOH))+H,706.46541,565.4463,257.13838,383.35199,309.31522,183.10161,383.352,257.13839,142.02639
OxPE(21:0_10:2(COOH))+H,704.44976,563.43065,255.12273,383.35199,309.31522,181.08596,383.352,255.12274,142.02639
OxPE(21:0_11:1(COOH))+H,720.48106,579.46195,271.15403,383.35199,309.31522,197.11726,383.352,271.15404,142.02639
OxPE(21:0_11:2(COOH))+H,718.46541,577.4463,269.13838,383.35199,309.31522,195.10161,383.352,269.13839,142.02639
OxPE(21:0_12:1(COOH))+H,734.49671,593.4776,285.16968,383.35199,309.31522,211.13291,383.352,285.16969,142.02639
OxPE(21:0_12:2(COOH))+H,732.48106,591.46195,283.15403,383.35199,309.31522,209.11726,383.352,283.15404,142.02639
OxPE(21:0_12:3(COOH))+H,730.46541,589.4463,281.13838,383.35199,309.31522,207.10161,383.352,281.13839,142.02639
OxPE(21:0_13:1(COOH))+H,748.51236,607.49325,299.18533,383.35199,309.31522,225.14856,383.352,299.18534,142.02639
OxPE(21:0_13:2(COOH))+H,746.49671,605.4776,297.16968,383.35199,309.31522,223.13291,383.352,297.16969,142.02639
OxPE(21:0_13:3(COOH))+H,744.48106,603.46195,295.15403,383.35199,309.31522,221.11726,383.352,295.15404,142.02639
OxPE(21:0_14:1(COOH))+H,762.52801,621.5089,313.20098,383.35199,309.31522,239.16421,383.352,313.20099,142.02639
OxPE(21:0_14:2(COOH))+H,760.51236,619.49325,311.18533,383.35199,309.31522,237.14856,383.352,311.18534,142.02639
OxPE(21:0_14:3(COOH))+H,758.49671,617.4776,309.16968,383.35199,309.31522,235.13291,383.352,309.16969,142.02639
OxPE(21:0_15:1(COOH))+H,776.54366,635.52455,327.21663,383.35199,309.31522,253.17986,383.352,327.21664,142.02639
OxPE(21:0_15:2(COOH))+H,774.52801,633.5089,325.20098,383.35199,309.31522,251.16421,383.352,325.20099,142.02639
OxPE(21:0_15:3(COOH))+H,772.51236,631.49325,323.18533,383.35199,309.31522,249.14856,383.352,323.18534,142.02639
OxPE(21:0_15:4(COOH))+H,770.49671,629.4776,321.16968,383.35199,309.31522,247.13291,383.352,321.16969,142.02639
OxPE(21:0_16:1(COOH))+H,790.55931,649.5402,341.23228,383.35199,309.31522,267.19551,383.352,341.23229,142.02639
OxPE(21:0_16:2(COOH))+H,788.54366,647.52455,339.21663,383.35199,309.31522,265.17986,383.352,339.21664,142.02639
OxPE(21:0_16:3(COOH))+H,786.52801,645.5089,337.20098,383.35199,309.31522,263.16421,383.352,337.20099,142.02639
OxPE(21:0_16:4(COOH))+H,784.51236,643.49325,335.18533,383.35199,309.31522,261.14856,383.352,335.18534,142.02639
OxPE(21:0_17:4(COOH))+H,798.52801,657.5089,349.20098,383.35199,309.31522,275.16421,383.352,349.20099,142.02639
OxPE(21:0_18:4(COOH))+H,812.54366,671.52455,363.21663,383.35199,309.31522,289.17986,383.352,363.21664,142.02639
OxPE(21:0_18:5(COOH))+H,810.52801,669.5089,361.20098,383.35199,309.31522,287.16421,383.352,361.20099,142.02639
OxPE(21:0_19:4(COOH))+H,826.55931,685.5402,377.23228,383.35199,309.31522,303.19551,383.352,377.23229,142.02639
OxPE(21:0_19:5(COOH))+H,824.54366,683.52455,375.21663,383.35199,309.31522,301.17986,383.352,375.21664,142.02639
OxPE(21:0_3:0(CHO))+H,594.37658,453.35747,145.04955,383.35199,309.31522,71.01278,383.352,145.04956,142.02639
OxPE(21:0_4:0(CHO))+H,608.39223,467.37312,159.0652,383.35199,309.31522,85.02843,383.352,159.06521,142.02639
OxPE(22:6_5:0(CHO))+H,624.32963,483.31052,173.08085,385.27374,311.23697,99.04408,385.27375,173.08086,142.02639
OxPE(22:6_6:0(CHO))+H,638.34528,497.32617,187.0965,385.27374,311.23697,113.05973,385.27375,187.09651,142.02639
OxPE(22:6_7:0(CHO))+H,652.36093,511.34182,201.11215,385.27374,311.23697,127.07538,385.27375,201.11216,142.02639
OxPE(22:6_8:0(CHO))+H,666.37658,525.35747,215.1278,385.27374,311.23697,141.09103,385.27375,215.12781,142.02639
OxPE(22:6_9:0(CHO))+H,680.39223,539.37312,229.14345,385.27374,311.23697,155.10668,385.27375,229.14346,142.02639
OxPE(22:6_10:0(CHO))+H,694.40788,553.38877,243.1591,385.27374,311.23697,169.12233,385.27375,243.15911,142.02639
OxPE(22:6_11:0(CHO))+H,708.42353,567.40442,257.17475,385.27374,311.23697,183.13798,385.27375,257.17476,142.02639
OxPE(22:6_12:0(CHO))+H,722.43918,581.42007,271.1904,385.27374,311.23697,197.15363,385.27375,271.19041,142.02639
OxPE(22:6_13:0(CHO))+H,736.45483,595.43572,285.20605,385.27374,311.23697,211.16928,385.27375,285.20606,142.02639
OxPE(22:6_14:0(CHO))+H,750.47048,609.45137,299.2217,385.27374,311.23697,225.18493,385.27375,299.22171,142.02639
OxPE(22:6_15:0(CHO))+H,764.48613,623.46702,313.23735,385.27374,311.23697,239.20058,385.27375,313.23736,142.02639
OxPE(22:6_6:1(CHO))+H,636.32964,495.31053,185.08086,385.27374,311.23697,111.04409,385.27375,185.08087,142.02639
OxPE(22:6_7:1(CHO))+H,650.34529,509.32618,199.09651,385.27374,311.23697,125.05974,385.27375,199.09652,142.02639
OxPE(22:6_8:1(CHO))+H,664.36094,523.34183,213.11216,385.27374,311.23697,139.07539,385.27375,213.11217,142.02639
OxPE(22:6_9:1(CHO))+H,678.37659,537.35748,227.12781,385.27374,311.23697,153.09104,385.27375,227.12782,142.02639
OxPE(22:6_9:2(CHO))+H,676.36094,535.34183,225.11216,385.27374,311.23697,151.07539,385.27375,225.11217,142.02639
OxPE(22:6_10:1(CHO))+H,692.39224,551.37313,241.14346,385.27374,311.23697,167.10669,385.27375,241.14347,142.02639
OxPE(22:6_10:2(CHO))+H,690.37659,549.35748,239.12781,385.27374,311.23697,165.09104,385.27375,239.12782,142.02639
OxPE(22:6_11:1(CHO))+H,706.40789,565.38878,255.15911,385.27374,311.23697,181.12234,385.27375,255.15912,142.02639
OxPE(22:6_11:2(CHO))+H,704.39224,563.37313,253.14346,385.27374,311.23697,179.10669,385.27375,253.14347,142.02639
OxPE(22:6_12:1(CHO))+H,720.42354,579.40443,269.17476,385.27374,311.23697,195.13799,385.27375,269.17477,142.02639
OxPE(22:6_12:2(CHO))+H,718.40789,577.38878,267.15911,385.27374,311.23697,193.12234,385.27375,267.15912,142.02639
OxPE(22:6_12:3(CHO))+H,716.39224,575.37313,265.14346,385.27374,311.23697,191.10669,385.27375,265.14347,142.02639
OxPE(22:6_13:1(CHO))+H,734.43919,593.42008,283.19041,385.27374,311.23697,209.15364,385.27375,283.19042,142.02639
OxPE(22:6_13:2(CHO))+H,732.42354,591.40443,281.17476,385.27374,311.23697,207.13799,385.27375,281.17477,142.02639
OxPE(22:6_13:3(CHO))+H,730.40789,589.38878,279.15911,385.27374,311.23697,205.12234,385.27375,279.15912,142.02639
OxPE(22:6_14:1(CHO))+H,748.45484,607.43573,297.20606,385.27374,311.23697,223.16929,385.27375,297.20607,142.02639
OxPE(22:6_14:2(CHO))+H,746.43919,605.42008,295.19041,385.27374,311.23697,221.15364,385.27375,295.19042,142.02639
OxPE(22:6_14:3(CHO))+H,744.42354,603.40443,293.17476,385.27374,311.23697,219.13799,385.27375,293.17477,142.02639
OxPE(22:6_15:1(CHO))+H,762.47049,621.45138,311.22171,385.27374,311.23697,237.18494,385.27375,311.22172,142.02639
OxPE(22:6_15:2(CHO))+H,760.45484,619.43573,309.20606,385.27374,311.23697,235.16929,385.27375,309.20607,142.02639
OxPE(22:6_15:3(CHO))+H,758.43919,617.42008,307.19041,385.27374,311.23697,233.15364,385.27375,307.19042,142.02639
OxPE(22:6_15:4(CHO))+H,756.42354,615.40443,305.17476,385.27374,311.23697,231.13799,385.27375,305.17477,142.02639
OxPE(22:6_16:1(CHO))+H,776.48614,635.46703,325.23736,385.27374,311.23697,251.20059,385.27375,325.23737,142.02639
OxPE(22:6_16:2(CHO))+H,774.47049,633.45138,323.22171,385.27374,311.23697,249.18494,385.27375,323.22172,142.02639
