OxPE,[M+H]+,NL_head,head
OxPE(40:4(OOOOOOOO))+H,924.54454,783.52543,142.02639
OxPE(40:5(Ke))+H,808.54874,667.52963,142.02639
OxPE(40:5(O))+H,810.56439,669.54528,142.02639
OxPE(40:5(KeKe))+H,822.52802,681.50891,142.02639
OxPE(40:5(KeO))+H,824.54366,683.52455,142.02639
OxPE(40:5(OO))+H,826.55931,685.5402,142.02639
OxPE(40:5(KeKeO))+H,838.52294,697.50383,142.02639
OxPE(40:5(KeOO))+H,840.5386,699.51949,142.02639
OxPE(40:5(OOO))+H,842.55426,701.53515,142.02639
OxPE(40:5(KeOKeO))+H,854.51784,713.49873,142.02639
OxPE(40:5(OOOKe))+H,856.5335,715.51439,142.02639
OxPE(40:5(OOOO))+H,858.54918,717.53007,142.02639
OxPE(40:5(OOOKeO))+H,872.52842,731.50931,142.02639
OxPE(40:5(OOOOO))+H,874.5441,733.52499,142.02639
OxPE(40:5(OOOOKeO))+H,888.52334,747.50423,142.02639
OxPE(40:5(OOOOOO))+H,890.53902,749.51991,142.02639
OxPE(40:5(OOOOOOO))+H,906.53392,765.51481,142.02639
OxPE(40:5(OOOOOOOO))+H,922.52884,781.50973,142.02639
OxPE(40:6(Ke))+H,806.53309,665.51398,142.02639
OxPE(40:6(O))+H,808.54874,667.52963,142.02639
OxPE(40:6(KeKe))+H,820.51232,679.49321,142.02639
OxPE(40:6(OKe))+H,822.52798,681.50887,142.02639
OxPE(40:6(OO))+H,824.54366,683.52455,142.02639
OxPE(40:6(KeKeO))+H,836.50724,695.48813,142.02639
OxPE(40:6(KeOO))+H,838.5229,697.50379,142.02639
OxPE(40:6(OOO))+H,840.53856,699.51945,142.02639
OxPE(40:6(KeOKeO))+H,852.50224,711.48313,142.02639
OxPE(40:6(KeOOO))+H,854.51782,713.49871,142.02639
OxPE(40:6(OOOO))+H,856.53348,715.51437,142.02639
OxPE(40:6(KeOOOO))+H,870.51274,729.49363,142.02639
OxPE(40:6(OOOOO))+H,872.5284,731.50929,142.02639
OxPE(40:6(OOOOKeO))+H,886.50774,745.48863,142.02639
OxPE(40:6(OOOOOO))+H,888.52332,747.50421,142.02639
OxPE(40:6(OOOOOOO))+H,904.51832,763.49921,142.02639
OxPE(40:6(OOOOOOOO))+H,920.51324,779.49413,142.02639
OxPE(40:7(Ke))+H,804.51744,663.49833,142.02639
OxPE(40:7(O))+H,806.53309,665.51398,142.02639
OxPE(40:7(KeKe))+H,818.49672,677.47761,142.02639
OxPE(40:7(KeO))+H,820.51236,679.49325,142.02639
OxPE(40:7(OO))+H,822.52801,681.5089,142.02639
OxPE(40:7(KeOKe))+H,834.4916,693.47249,142.02639
OxPE(40:7(KeOO))+H,836.5073,695.48819,142.02639
OxPE(40:7(OOO))+H,838.52296,697.50385,142.02639
OxPE(40:7(KeOKeO))+H,850.48654,709.46743,142.02639
OxPE(40:7(OOOKe))+H,852.5022,711.48309,142.02639
OxPE(40:7(OOOO))+H,854.51788,713.49877,142.02639
OxPE(40:7(OOOKeO))+H,868.49712,727.47801,142.02639
OxPE(40:7(OOOOO))+H,870.5128,729.49369,142.02639
OxPE(40:7(OOOOKeO))+H,884.49204,743.47293,142.02639
OxPE(40:7(OOOOOO))+H,886.50772,745.48861,142.02639
OxPE(40:7(OOOOOOO))+H,902.50262,761.48351,142.02639
OxPE(40:7(OOOOOOOO))+H,918.49754,777.47843,142.02639
OxPE(40:8(Ke))+H,802.50179,661.48268,142.02639
OxPE(40:8(O))+H,804.51744,663.49833,142.02639
OxPE(40:8(KeKe))+H,816.48104,675.46193,142.02639
OxPE(40:8(OKe))+H,818.49668,677.47757,142.02639
OxPE(40:8(OO))+H,820.51236,679.49325,142.02639
OxPE(40:8(KeKeO))+H,832.47594,691.45683,142.02639
OxPE(40:8(OKeO))+H,834.4916,693.47249,142.02639
OxPE(40:8(OOO))+H,836.50726,695.48815,142.02639
OxPE(40:8(KeOKeO))+H,848.47084,707.45173,142.02639
OxPE(40:8(OOOKe))+H,850.4865,709.46739,142.02639
OxPE(40:8(OOOO))+H,852.50218,711.48307,142.02639
OxPE(40:8(OOOKeO))+H,866.48142,725.46231,142.02639
OxPE(40:8(OOOOO))+H,868.4971,727.47799,142.02639
OxPE(40:8(OOOOKeO))+H,882.47634,741.45723,142.02639
OxPE(40:8(OOOOOO))+H,884.49202,743.47291,142.02639
OxPE(40:8(OOOOOOO))+H,900.48692,759.46781,142.02639
OxPE(40:8(OOOOOOOO))+H,916.48184,775.46273,142.02639
OxPE(40:9(Ke))+H,800.48614,659.46703,142.02639
OxPE(40:9(O))+H,802.50182,661.48271,142.02639
OxPE(40:9(KeKe))+H,814.46542,673.44631,142.02639
OxPE(40:9(KeO))+H,816.48106,675.46195,142.02639
OxPE(40:9(OO))+H,818.49674,677.47763,142.02639
OxPE(40:9(KeOKe))+H,830.4603,689.44119,142.02639
OxPE(40:9(KeOO))+H,832.476,691.45689,142.02639
OxPE(40:9(OOO))+H,834.49166,693.47255,142.02639
OxPE(40:9(KeOKeO))+H,846.45524,705.43613,142.02639
OxPE(40:9(OOOKe))+H,848.4709,707.45179,142.02639
OxPE(40:9(OOOO))+H,850.48658,709.46747,142.02639
OxPE(40:9(OOOKeO))+H,864.46582,723.44671,142.02639
OxPE(40:9(OOOOO))+H,866.4815,725.46239,142.02639
OxPE(40:9(OOOOKeO))+H,880.46074,739.44163,142.02639
OxPE(40:9(OOOOOO))+H,882.47642,741.45731,142.02639
OxPE(40:9(OOOOOOO))+H,898.47132,757.45221,142.02639
OxPE(40:9(OOOOOOOO))+H,914.46624,773.44713,142.02639
OxPE(41:0(Ke))+H,832.64263,691.62352,142.02639
OxPE(41:0(KeO))+H,848.63755,707.61844,142.02639
OxPE(41:1(Ke))+H,830.62699,689.60788,142.02639
OxPE(41:1(O))+H,832.64267,691.62356,142.02639
OxPE(41:1(KeO))+H,846.62191,705.6028,142.02639
OxPE(41:1(OO))+H,848.63759,707.61848,142.02639
OxPE(41:1(OOO))+H,864.63251,723.6134,142.02639
OxPE(41:1(OOOO))+H,880.62743,739.60832,142.02639
OxPE(41:10(Ke))+H,812.48614,671.46703,142.02639
OxPE(41:10(KeKe))+H,826.46543,685.44632,142.02639
OxPE(41:10(KeO))+H,828.48106,687.46195,142.02639
OxPE(41:10(KeKeO))+H,842.46035,701.44124,142.02639
OxPE(41:10(OKeO))+H,844.47601,703.4569,142.02639
OxPE(41:10(KeOKeO))+H,858.45527,717.43616,142.02639
OxPE(41:10(OOKeO))+H,860.47093,719.45182,142.02639
OxPE(41:10(OOOOKe))+H,876.46585,735.44674,142.02639
OxPE(41:10(OOOOKeO))+H,892.46077,751.44166,142.02639
OxPE(41:11(Ke))+H,810.47049,669.45138,142.02639
OxPE(41:11(KeKe))+H,824.44973,683.43062,142.02639
OxPE(41:11(OKe))+H,826.46539,685.44628,142.02639
OxPE(41:11(KeKeO))+H,840.44465,699.42554,142.02639
OxPE(41:11(OKeO))+H,842.46031,701.4412,142.02639
OxPE(41:11(KeOKeO))+H,856.43957,715.42046,142.02639
OxPE(41:11(OOOKe))+H,858.45523,717.43612,142.02639
OxPE(41:11(OOOKeO))+H,874.45015,733.43104,142.02639
OxPE(41:11(OOOOKeO))+H,890.44507,749.42596,142.02639
OxPE(41:2(Ke))+H,828.61134,687.59223,142.02639
OxPE(41:2(O))+H,830.62699,689.60788,142.02639
OxPE(41:2(KeKe))+H,842.5906,701.57149,142.02639
OxPE(41:2(KeO))+H,844.60626,703.58715,142.02639
OxPE(41:2(OO))+H,846.62191,705.6028,142.02639
OxPE(41:2(KeKeO))+H,858.58552,717.56641,142.02639
OxPE(41:2(OKeO))+H,860.60118,719.58207,142.02639
OxPE(41:2(OOO))+H,862.61686,721.59775,142.02639
OxPE(41:2(KeOKeO))+H,874.58044,733.56133,142.02639
OxPE(41:2(OOKeO))+H,876.5961,735.57699,142.02639
OxPE(41:2(OOOO))+H,878.61178,737.59267,142.02639
OxPE(41:2(OOOKeO))+H,892.59102,751.57191,142.02639
OxPE(41:2(OOOOO))+H,894.60668,753.58757,142.02639
OxPE(41:2(OOOOKeO))+H,908.58594,767.56683,142.02639
OxPE(41:2(OOOOOO))+H,910.6016,769.58249,142.02639
OxPE(41:2(OOOOOOO))+H,926.59652,785.57741,142.02639
OxPE(41:2(OOOOOOOO))+H,942.59144,801.57233,142.02639
OxPE(41:3(Ke))+H,826.59569,685.57658,142.02639
OxPE(41:3(O))+H,828.61137,687.59226,142.02639
OxPE(41:3(KeKe))+H,840.575,699.55589,142.02639
OxPE(41:3(KeO))+H,842.59061,701.5715,142.02639
OxPE(41:3(OO))+H,844.60629,703.58718,142.02639
OxPE(41:3(KeKeO))+H,856.56992,715.55081,142.02639
OxPE(41:3(OKeO))+H,858.58558,717.56647,142.02639
OxPE(41:3(OOO))+H,860.60121,719.5821,142.02639
OxPE(41:3(KeOKeO))+H,872.56484,731.54573,142.02639
OxPE(41:3(OOKeO))+H,874.5805,733.56139,142.02639
OxPE(41:3(OOOO))+H,876.59613,735.57702,142.02639
OxPE(41:3(OOOKeO))+H,890.57542,749.55631,142.02639
OxPE(41:3(OOOOO))+H,892.59108,751.57197,142.02639
OxPE(41:3(OOOOKeO))+H,906.57034,765.55123,142.02639
OxPE(41:3(OOOOOO))+H,908.586,767.56689,142.02639
OxPE(41:3(OOOOOOO))+H,924.58092,783.56181,142.02639
OxPE(41:3(OOOOOOOO))+H,940.57584,799.55673,142.02639
OxPE(41:4(Ke))+H,824.58004,683.56093,142.02639
OxPE(41:4(O))+H,826.59569,685.57658,142.02639
OxPE(41:4(KeO))+H,840.57496,699.55585,142.02639
OxPE(41:4(OO))+H,842.59061,701.5715,142.02639
OxPE(41:4(OOO))+H,858.58551,717.5664,142.02639
OxPE(41:4(OOOO))+H,874.58043,733.56132,142.02639
OxPE(41:5(Ke))+H,822.56439,681.54528,142.02639
OxPE(41:5(O))+H,824.58007,683.56096,142.02639
OxPE(41:5(KeKe))+H,836.54368,695.52457,142.02639
OxPE(41:5(KeO))+H,838.55931,697.5402,142.02639
OxPE(41:5(OO))+H,840.57499,699.55588,142.02639
OxPE(41:5(KeKeO))+H,852.5386,711.51949,142.02639
OxPE(41:5(OKeO))+H,854.55426,713.53515,142.02639
OxPE(41:5(OOO))+H,856.56991,715.5508,142.02639
OxPE(41:5(KeOKeO))+H,868.53352,727.51441,142.02639
OxPE(41:5(OOOKe))+H,870.54918,729.53007,142.02639
OxPE(41:5(OOOO))+H,872.56483,731.54572,142.02639
OxPE(41:5(OOOKeO))+H,886.5441,745.52499,142.02639
OxPE(41:5(OOOOKeO))+H,902.53902,761.51991,142.02639
OxPE(41:6(Ke))+H,820.54874,679.52963,142.02639
OxPE(41:6(O))+H,822.56437,681.54526,142.02639
OxPE(41:6(KeKe))+H,834.52803,693.50892,142.02639
OxPE(41:6(KeO))+H,836.54366,695.52455,142.02639
OxPE(41:6(OO))+H,838.55929,697.54018,142.02639
OxPE(41:6(KeOKe))+H,850.52295,709.50384,142.02639
OxPE(41:6(OKeO))+H,852.53861,711.5195,142.02639
OxPE(41:6(OOO))+H,854.55421,713.5351,142.02639
OxPE(41:6(KeOKeO))+H,866.51787,725.49876,142.02639
OxPE(41:6(OOKeO))+H,868.53353,727.51442,142.02639
OxPE(41:6(OOOO))+H,870.54913,729.53002,142.02639
OxPE(41:6(OOOKeO))+H,884.52845,743.50934,142.02639
OxPE(41:6(OOOOKeO))+H,900.52337,759.50426,142.02639
OxPE(41:7(Ke))+H,818.53309,677.51398,142.02639
OxPE(41:7(KeKe))+H,832.51233,691.49322,142.02639
OxPE(41:7(OKe))+H,834.52799,693.50888,142.02639
OxPE(41:7(KeKeO))+H,848.50725,707.48814,142.02639
OxPE(41:7(OKeO))+H,850.52291,709.5038,142.02639
OxPE(41:7(KeOKeO))+H,864.50217,723.48306,142.02639
OxPE(41:7(OOKeO))+H,866.51783,725.49872,142.02639
OxPE(41:7(OOOKeO))+H,882.51275,741.49364,142.02639
OxPE(41:7(OOOOKeO))+H,898.50767,757.48856,142.02639
OxPE(41:8(Ke))+H,816.51744,675.49833,142.02639
OxPE(41:8(KeKe))+H,830.49673,689.47762,142.02639
OxPE(41:8(KeO))+H,832.51236,691.49325,142.02639
OxPE(41:8(KeKeO))+H,846.49165,705.47254,142.02639
OxPE(41:8(OKeO))+H,848.50731,707.4882,142.02639
OxPE(41:8(KeOKeO))+H,862.48657,721.46746,142.02639
OxPE(41:8(OOOKe))+H,864.50223,723.48312,142.02639
OxPE(41:8(OOOKeO))+H,880.49715,739.47804,142.02639
OxPE(41:8(OOOOKeO))+H,896.49207,755.47296,142.02639
OxPE(41:9(Ke))+H,814.50179,673.48268,142.02639
OxPE(41:9(KeKe))+H,828.48103,687.46192,142.02639
OxPE(41:9(OKe))+H,830.49669,689.47758,142.02639
OxPE(41:9(KeKeO))+H,844.47595,703.45684,142.02639
OxPE(41:9(OOKe))+H,846.49161,705.4725,142.02639
OxPE(41:9(KeOKeO))+H,860.47087,719.45176,142.02639
OxPE(41:9(OOKeO))+H,862.48653,721.46742,142.02639
OxPE(41:9(OOOOKe))+H,878.48145,737.46234,142.02639
OxPE(41:9(OOOOKeO))+H,894.47637,753.45726,142.02639
OxPE(42:1(Ke))+H,844.64264,703.62353,142.02639
OxPE(42:1(O))+H,846.65832,705.63921,142.02639
OxPE(42:1(KeO))+H,860.63756,719.61845,142.02639
OxPE(42:1(OO))+H,862.65324,721.63413,142.02639
OxPE(42:1(OOO))+H,878.64816,737.62905,142.02639
OxPE(42:1(OOOO))+H,894.64308,753.62397,142.02639
OxPE(42:10(Ke))+H,826.50178,685.48267,142.02639
OxPE(42:10(O))+H,828.51744,687.49833,142.02639
OxPE(42:10(KeKe))+H,840.48102,699.46191,142.02639
OxPE(42:10(OKe))+H,842.49668,701.47757,142.02639
OxPE(42:10(OO))+H,844.51236,703.49325,142.02639
OxPE(42:10(KeKeO))+H,856.47594,715.45683,142.02639
OxPE(42:10(KeOO))+H,858.4916,717.47249,142.02639
OxPE(42:10(OOO))+H,860.50731,719.4882,142.02639
OxPE(42:10(KeOKeO))+H,872.47084,731.45173,142.02639
OxPE(42:10(OOOKe))+H,874.4865,733.46739,142.02639
OxPE(42:10(OOOO))+H,876.50223,735.48312,142.02639
OxPE(42:10(OOOKeO))+H,890.48142,749.46231,142.02639
OxPE(42:10(OOOOO))+H,892.4971,751.47799,142.02639
OxPE(42:10(OOOOKeO))+H,906.47634,765.45723,142.02639
OxPE(42:10(OOOOOO))+H,908.49202,767.47291,142.02639
OxPE(42:10(OOOOOOO))+H,924.48692,783.46781,142.02639
OxPE(42:10(OOOOOOOO))+H,940.48184,799.46273,142.02639
OxPE(42:11(Ke))+H,824.48611,683.467,142.02639
OxPE(42:11(O))+H,826.50177,685.48266,142.02639
OxPE(42:11(KeKe))+H,838.4654,697.44629,142.02639
OxPE(42:11(KeO))+H,840.48103,699.46192,142.02639
OxPE(42:11(OO))+H,842.49669,701.47758,142.02639
OxPE(42:11(KeKeO))+H,854.46032,713.44121,142.02639
OxPE(42:11(OKeO))+H,856.47598,715.45687,142.02639
OxPE(42:11(OOO))+H,858.49161,717.4725,142.02639
OxPE(42:11(KeOKeO))+H,870.45524,729.43613,142.02639
OxPE(42:11(OOKeO))+H,872.4709,731.45179,142.02639
OxPE(42:11(OOOO))+H,874.48653,733.46742,142.02639
OxPE(42:11(OOOKeO))+H,888.46582,747.44671,142.02639
OxPE(42:11(OOOOO))+H,890.48148,749.46237,142.02639
OxPE(42:11(OOOOKeO))+H,904.46074,763.44163,142.02639
OxPE(42:11(OOOOOO))+H,906.4764,765.45729,142.02639
OxPE(42:11(OOOOOOO))+H,922.47132,781.45221,142.02639
OxPE(42:11(OOOOOOOO))+H,938.46624,797.44713,142.02639
OxPE(42:2(Ke))+H,842.62699,701.60788,142.02639
OxPE(42:2(O))+H,844.64264,703.62353,142.02639
OxPE(42:2(KeKe))+H,856.6063,715.58719,142.02639
OxPE(42:2(KeO))+H,858.62191,717.6028,142.02639
OxPE(42:2(OO))+H,860.63756,719.61845,142.02639
OxPE(42:2(KeKeO))+H,872.60122,731.58211,142.02639
OxPE(42:2(OKeO))+H,874.61688,733.59777,142.02639
OxPE(42:2(OOO))+H,876.63251,735.6134,142.02639
OxPE(42:2(KeOKeO))+H,888.59614,747.57703,142.02639
OxPE(42:2(OOKeO))+H,890.6118,749.59269,142.02639
OxPE(42:2(OOOO))+H,892.62743,751.60832,142.02639
OxPE(42:2(OOOKeO))+H,906.60672,765.58761,142.02639
OxPE(42:2(OOOOO))+H,908.62238,767.60327,142.02639
OxPE(42:2(OOOOKeO))+H,922.60164,781.58253,142.02639
OxPE(42:2(OOOOOO))+H,924.6173,783.59819,142.02639
OxPE(42:2(OOOOOOO))+H,940.61222,799.59311,142.02639
OxPE(42:2(OOOOOOOO))+H,956.60714,815.58803,142.02639
OxPE(42:3(Ke))+H,840.61134,699.59223,142.02639
OxPE(42:3(O))+H,842.62699,701.60788,142.02639
OxPE(42:3(KeKe))+H,854.5906,713.57149,142.02639
OxPE(42:3(KeO))+H,856.60626,715.58715,142.02639
OxPE(42:3(OO))+H,858.62191,717.6028,142.02639
OxPE(42:3(KeKeO))+H,870.58552,729.56641,142.02639
OxPE(42:3(OKeO))+H,872.6012,731.58209,142.02639
OxPE(42:3(OOO))+H,874.61686,733.59775,142.02639
OxPE(42:3(KeOKeO))+H,886.58044,745.56133,142.02639
OxPE(42:3(OOOKe))+H,888.5961,747.57699,142.02639
OxPE(42:3(OOOO))+H,890.61178,749.59267,142.02639
OxPE(42:3(OOOKeO))+H,904.59102,763.57191,142.02639
OxPE(42:3(OOOOO))+H,906.6067,765.58759,142.02639
OxPE(42:3(OOOOKeO))+H,920.58594,779.56683,142.02639
OxPE(42:3(OOOOOO))+H,922.60162,781.58251,142.02639
OxPE(42:3(OOOOOOO))+H,938.59652,797.57741,142.02639
OxPE(42:3(OOOOOOOO))+H,954.59144,813.57233,142.02639
OxPE(42:4(Ke))+H,838.59569,697.57658,142.02639
OxPE(42:4(O))+H,840.61134,699.59223,142.02639
OxPE(42:4(KeKe))+H,852.575,711.55589,142.02639
OxPE(42:4(KeO))+H,854.59061,713.5715,142.02639
OxPE(42:4(OO))+H,856.60626,715.58715,142.02639
OxPE(42:4(KeKeO))+H,868.56992,727.55081,142.02639
OxPE(42:4(OKeO))+H,870.58558,729.56647,142.02639
OxPE(42:4(OOO))+H,872.60121,731.5821,142.02639
OxPE(42:4(KeOKeO))+H,884.56484,743.54573,142.02639
OxPE(42:4(OOKeO))+H,886.5805,745.56139,142.02639
OxPE(42:4(OOOO))+H,888.59613,747.57702,142.02639
OxPE(42:4(OOOKeO))+H,902.57542,761.55631,142.02639
OxPE(42:4(OOOOO))+H,904.59108,763.57197,142.02639
OxPE(42:4(OOOOKeO))+H,918.57034,777.55123,142.02639
OxPE(42:4(OOOOOO))+H,920.586,779.56689,142.02639
OxPE(42:4(OOOOOOO))+H,936.58092,795.56181,142.02639
OxPE(42:4(OOOOOOOO))+H,952.57584,811.55673,142.02639
OxPE(42:5(Ke))+H,836.58004,695.56093,142.02639
OxPE(42:5(O))+H,838.59569,697.57658,142.02639
OxPE(42:5(KeKe))+H,850.55932,709.54021,142.02639
OxPE(42:5(KeO))+H,852.57496,711.55585,142.02639
OxPE(42:5(OO))+H,854.59061,713.5715,142.02639
OxPE(42:5(KeKeO))+H,866.55424,725.53513,142.02639
OxPE(42:5(KeOO))+H,868.5699,727.55079,142.02639
OxPE(42:5(OOO))+H,870.58556,729.56645,142.02639
OxPE(42:5(KeOKeO))+H,882.54914,741.53003,142.02639
OxPE(42:5(OOOKe))+H,884.5648,743.54569,142.02639
OxPE(42:5(OOOO))+H,886.58048,745.56137,142.02639
OxPE(42:5(OOOKeO))+H,900.55972,759.54061,142.02639
OxPE(42:5(OOOOO))+H,902.5754,761.55629,142.02639
OxPE(42:5(OOOOKeO))+H,916.55464,775.53553,142.02639
OxPE(42:5(OOOOOO))+H,918.57032,777.55121,142.02639
OxPE(42:5(OOOOOOO))+H,934.56522,793.54611,142.02639
OxPE(42:5(OOOOOOOO))+H,950.56014,809.54103,142.02639
OxPE(42:6(Ke))+H,834.56439,693.54528,142.02639
OxPE(42:6(O))+H,836.58004,695.56093,142.02639
OxPE(42:6(KeKe))+H,848.54362,707.52451,142.02639
OxPE(42:6(OKe))+H,850.55928,709.54017,142.02639
OxPE(42:6(OO))+H,852.57496,711.55585,142.02639
OxPE(42:6(KeKeO))+H,864.53854,723.51943,142.02639
OxPE(42:6(KeOO))+H,866.5542,725.53509,142.02639
OxPE(42:6(OOO))+H,868.56991,727.5508,142.02639
OxPE(42:6(KeOKeO))+H,880.53354,739.51443,142.02639
OxPE(42:6(KeOOO))+H,882.54912,741.53001,142.02639
OxPE(42:6(OOOO))+H,884.56483,743.54572,142.02639
OxPE(42:6(KeOOOO))+H,898.54404,757.52493,142.02639
OxPE(42:6(OOOOO))+H,900.5597,759.54059,142.02639
OxPE(42:6(OOOOKeO))+H,914.53904,773.51993,142.02639
OxPE(42:6(OOOOOO))+H,916.55462,775.53551,142.02639
OxPE(42:6(OOOOOOO))+H,932.54962,791.53051,142.02639
OxPE(42:6(OOOOOOOO))+H,948.54454,807.52543,142.02639
OxPE(42:7(Ke))+H,832.54873,691.52962,142.02639
OxPE(42:7(O))+H,834.56439,693.54528,142.02639
OxPE(42:7(KeKe))+H,846.52802,705.50891,142.02639
OxPE(42:7(KeO))+H,848.54363,707.52452,142.02639
OxPE(42:7(OO))+H,850.55931,709.5402,142.02639
OxPE(42:7(KeKeO))+H,862.52294,721.50383,142.02639
OxPE(42:7(KeOO))+H,864.5386,723.51949,142.02639
OxPE(42:7(OOO))+H,866.55421,725.5351,142.02639
OxPE(42:7(KeOKeO))+H,878.51784,737.49873,142.02639
OxPE(42:7(OOOKe))+H,880.5335,739.51439,142.02639
OxPE(42:7(OOOO))+H,882.54913,741.53002,142.02639
OxPE(42:7(OOOKeO))+H,896.52842,755.50931,142.02639
OxPE(42:7(OOOOO))+H,898.5441,757.52499,142.02639
OxPE(42:7(OOOOKeO))+H,912.52334,771.50423,142.02639
OxPE(42:7(OOOOOO))+H,914.53902,773.51991,142.02639
OxPE(42:7(OOOOOOO))+H,930.53392,789.51481,142.02639
OxPE(42:7(OOOOOOOO))+H,946.52884,805.50973,142.02639
OxPE(42:8(Ke))+H,830.53308,689.51397,142.02639
OxPE(42:8(O))+H,832.54874,691.52963,142.02639
OxPE(42:8(KeKe))+H,844.51232,703.49321,142.02639
OxPE(42:8(OKe))+H,846.52798,705.50887,142.02639
OxPE(42:8(OO))+H,848.54366,707.52455,142.02639
OxPE(42:8(KeKeO))+H,860.50724,719.48813,142.02639
OxPE(42:8(KeOO))+H,862.5229,721.50379,142.02639
OxPE(42:8(OOO))+H,864.53861,723.5195,142.02639
OxPE(42:8(KeOKeO))+H,876.50214,735.48303,142.02639
OxPE(42:8(OOOKe))+H,878.5178,737.49869,142.02639
OxPE(42:8(OOOO))+H,880.53353,739.51442,142.02639
OxPE(42:8(OOOKeO))+H,894.51272,753.49361,142.02639
OxPE(42:8(OOOOO))+H,896.5284,755.50929,142.02639
OxPE(42:8(OOOOKeO))+H,910.50764,769.48853,142.02639
OxPE(42:8(OOOOOO))+H,912.52332,771.50421,142.02639
OxPE(42:8(OOOOOOO))+H,928.51822,787.49911,142.02639
OxPE(42:8(OOOOOOOO))+H,944.51314,803.49403,142.02639
OxPE(42:9(Ke))+H,828.51743,687.49832,142.02639
OxPE(42:9(O))+H,830.53309,689.51398,142.02639
OxPE(42:9(KeKe))+H,842.49672,701.47761,142.02639
OxPE(42:9(KeO))+H,844.51233,703.49322,142.02639
OxPE(42:9(OO))+H,846.52801,705.5089,142.02639
OxPE(42:9(KeKeO))+H,858.49164,717.47253,142.02639
OxPE(42:9(KeOO))+H,860.5073,719.48819,142.02639
OxPE(42:9(OOO))+H,862.52291,721.5038,142.02639
OxPE(42:9(KeOKeO))+H,874.48654,733.46743,142.02639
OxPE(42:9(OOOKe))+H,876.5022,735.48309,142.02639
OxPE(42:9(OOOO))+H,878.51783,737.49872,142.02639
OxPE(42:9(OOOKeO))+H,892.49712,751.47801,142.02639
OxPE(42:9(OOOOO))+H,894.5128,753.49369,142.02639
OxPE(42:9(OOOOKeO))+H,908.49204,767.47293,142.02639
OxPE(42:9(OOOOOO))+H,910.50772,769.48861,142.02639
OxPE(42:9(OOOOOOO))+H,926.50262,785.48351,142.02639
OxPE(42:9(OOOOOOOO))+H,942.49754,801.47843,142.02639
OxPE(43:1(Ke))+H,858.65831,717.6392,142.02639
OxPE(43:1(O))+H,860.67397,719.65486,142.02639
OxPE(43:1(KeO))+H,874.65323,733.63412,142.02639
OxPE(43:1(OO))+H,876.66889,735.64978,142.02639
OxPE(43:1(OOO))+H,892.66381,751.6447,142.02639
OxPE(43:1(OOOO))+H,908.65873,767.63962,142.02639
OxPE(43:2(Ke))+H,856.64261,715.6235,142.02639
OxPE(43:2(O))+H,858.65829,717.63918,142.02639
OxPE(43:2(KeO))+H,872.63753,731.61842,142.02639
OxPE(43:2(OO))+H,874.65321,733.6341,142.02639
OxPE(43:2(OOO))+H,890.64811,749.629,142.02639
OxPE(43:2(OOOO))+H,906.64303,765.62392,142.02639
OxPE(43:3(Ke))+H,854.62701,713.6079,142.02639
OxPE(43:3(O))+H,856.64267,715.62356,142.02639
OxPE(43:3(KeO))+H,870.62193,729.60282,142.02639
OxPE(43:3(OO))+H,872.63759,731.61848,142.02639
OxPE(43:3(OOO))+H,888.63251,747.6134,142.02639
OxPE(43:3(OOOO))+H,904.62743,763.60832,142.02639
OxPE(43:4(Ke))+H,852.61134,711.59223,142.02639
OxPE(43:4(O))+H,854.62699,713.60788,142.02639
OxPE(43:4(KeO))+H,868.60626,727.58715,142.02639
OxPE(43:4(OO))+H,870.62191,729.6028,142.02639
OxPE(43:4(OOO))+H,886.61681,745.5977,142.02639
OxPE(43:4(OOOO))+H,902.61173,761.59262,142.02639
OxPE(43:5(Ke))+H,850.59569,709.57658,142.02639
OxPE(43:5(O))+H,852.61137,711.59226,142.02639
OxPE(43:5(KeKe))+H,864.57498,723.55587,142.02639
OxPE(43:5(KeO))+H,866.59061,725.5715,142.02639
OxPE(43:5(OO))+H,868.60629,727.58718,142.02639
OxPE(43:5(KeOKe))+H,880.5699,739.55079,142.02639
OxPE(43:5(OOKe))+H,882.58556,741.56645,142.02639
OxPE(43:5(OOO))+H,884.60121,743.5821,142.02639
OxPE(43:5(KeOKeO))+H,896.56482,755.54571,142.02639
OxPE(43:5(OOKeO))+H,898.58048,757.56137,142.02639
OxPE(43:5(OOOO))+H,900.59613,759.57702,142.02639
OxPE(43:5(OOOKeO))+H,914.5754,773.55629,142.02639
OxPE(43:5(OOOOKeO))+H,930.57032,789.55121,142.02639
OxPE(43:6(Ke))+H,848.58004,707.56093,142.02639
OxPE(43:6(O))+H,850.59567,709.57656,142.02639
OxPE(43:6(KeKe))+H,862.55933,721.54022,142.02639
OxPE(43:6(KeO))+H,864.57496,723.55585,142.02639
OxPE(43:6(OO))+H,866.59059,725.57148,142.02639
OxPE(43:6(KeKeO))+H,878.55425,737.53514,142.02639
OxPE(43:6(OKeO))+H,880.56991,739.5508,142.02639
OxPE(43:6(OOO))+H,882.58551,741.5664,142.02639
OxPE(43:6(KeOKeO))+H,894.54917,753.53006,142.02639
OxPE(43:6(OOOKe))+H,896.56483,755.54572,142.02639
OxPE(43:6(OOOO))+H,898.58043,757.56132,142.02639
OxPE(43:6(OOOKeO))+H,912.55975,771.54064,142.02639
OxPE(43:6(OOOOKeO))+H,928.55467,787.53556,142.02639
