"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","RT at Max Intensity","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Number of Scans","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Max Intensity","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Average m/z","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment"
"","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(16:0_20:3)+H","784.58514","601.5191","469.271411","419.255711","528.34491","478.32921","496.33979","546.35549","313.27373","363.28943","184.07332","11.2811444444444","11.5811444444444","13553"
"","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9020444444444","12.2020444444444","13958","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9020444444444","12.2020444444444","13958","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9020444444444","12.2020444444444","13958","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9020444444444","12.2020444444444","13958","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9020444444444","12.2020444444444","13958","","PC(16:0_20:3)+H","784.58514","601.5191","469.271411","419.255711","528.34491","478.32921","496.33979","546.35549","313.27373","363.28943","184.07332","11.9020444444444","12.2020444444444","13958"
"","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.5348125","15.8348125","14421","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.5348125","15.8348125","14421","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.5348125","15.8348125","14421","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.5348125","15.8348125","14421","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.5348125","15.8348125","14421","","PC(16:0_20:3)+H","784.58514","601.5191","469.271411","419.255711","528.34491","478.32921","496.33979","546.35549","313.27373","363.28943","184.07332","15.5348125","15.8348125","14421"
"","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.8475333333333","16.1475333333333","14906","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.8475333333333","16.1475333333333","14906","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.8475333333333","16.1475333333333","14906","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.8475333333333","16.1475333333333","14906","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.8475333333333","16.1475333333333","14906","","PC(16:0_20:3)+H","784.58514","601.5191","469.271411","419.255711","528.34491","478.32921","496.33979","546.35549","313.27373","363.28943","184.07332","15.8475333333333","16.1475333333333","14906"
"","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"9.55243194444445","9.85243194444445","15267","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"9.55243194444445","9.85243194444445","15267","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"9.55243194444445","9.85243194444445","15267","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"9.55243194444445","9.85243194444445","15267","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"9.55243194444445","9.85243194444445","15267","","PC(16:0_20:3)+H","784.58514","601.5191","469.271411","419.255711","528.34491","478.32921","496.33979","546.35549","313.27373","363.28943","184.07332","9.55243194444445","9.85243194444445","15267"
"","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.1663986111111","15.4663986111111","16201","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.1663986111111","15.4663986111111","16201","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.1663986111111","15.4663986111111","16201","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.1663986111111","15.4663986111111","16201","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.1663986111111","15.4663986111111","16201","","PC(16:0_20:3)+H","784.58514","601.5191","469.271411","419.255711","528.34491","478.32921","496.33979","546.35549","313.27373","363.28943","184.07332","15.1663986111111","15.4663986111111","16201"
"","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"10.9894625","11.2894625","16304","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"10.9894625","11.2894625","16304","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"10.9894625","11.2894625","16304","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"10.9894625","11.2894625","16304","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"10.9894625","11.2894625","16304","","PC(16:0_20:3)+H","784.58514","601.5191","469.271411","419.255711","528.34491","478.32921","496.33979","546.35549","313.27373","363.28943","184.07332","10.9894625","11.2894625","16304"
"","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9527383333333","10.2527383333333","17319","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9527383333333","10.2527383333333","17319","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9527383333333","10.2527383333333","17319","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9527383333333","10.2527383333333","17319","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9527383333333","10.2527383333333","17319","","PC(16:0_20:3)+H","784.58514","601.5191","469.271411","419.255711","528.34491","478.32921","496.33979","546.35549","313.27373","363.28943","184.07332","9.9527383333333","10.2527383333333","17319"
"","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.7741638888889","12.0741638888889","18130","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.7741638888889","12.0741638888889","18130","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.7741638888889","12.0741638888889","18130","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.7741638888889","12.0741638888889","18130","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.7741638888889","12.0741638888889","18130","","PC(16:0_20:3)+H","784.58514","601.5191","469.271411","419.255711","528.34491","478.32921","496.33979","546.35549","313.27373","363.28943","184.07332","11.7741638888889","12.0741638888889","18130"
"","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.2890652777778","15.5890652777778","18211","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.2890652777778","15.5890652777778","18211","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.2890652777778","15.5890652777778","18211","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.2890652777778","15.5890652777778","18211","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"15.2890652777778","15.5890652777778","18211","","PC(16:0_20:3)+H","784.58514","601.5191","469.271411","419.255711","528.34491","478.32921","496.33979","546.35549","313.27373","363.28943","184.07332","15.2890652777778","15.5890652777778","18211"
"","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"4.90746111111111","5.20746111111111","18439","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"4.90746111111111","5.20746111111111","18439","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"4.90746111111111","5.20746111111111","18439","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"4.90746111111111","5.20746111111111","18439","","PC(16:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,0,"4.90746111111111","5.20746111111111","18439","","PC(16:0_20:3)+H","784.58514","601.5191","469.271411","419.255711","528.34491","478.32921","496.33979","546.35549","313.27373","363.28943","184.07332","4.90746111111111","5.20746111111111","18439"
"","PC(16:0_20:4)+H",1,1,0,1,1,1,1,1,1,0,1,"6.19623055555556","6.49623055555556","3","","PC(16:0_20:4)+H",6.377342,6.377342,0,6.377342,6.377342,6.377342,6.377342,6.377342,6.377342,0,6.377342,"6.19623055555556","6.49623055555556","3","","PC(16:0_20:4)+H",2,2,0,1,2,2,2,2,2,0,2,"6.19623055555556","6.49623055555556","3","","PC(16:0_20:4)+H",51438020,191077.8,0,26740.87,565908.2,398519.1,1228751,209618.8,238086.3,0,600689900,"6.19623055555556","6.49623055555556","3","","PC(16:0_20:4)+H",782.5691,599.5035,0,419.2556,526.329,478.32945,496.3397,544.3399,313.2734,0,184.0732,"6.19623055555556","6.49623055555556","3","","PC(16:0_20:4)+H","782.56944","599.5034","467.255711","419.255711","526.32921","478.32921","496.33979","544.33979","313.27373","361.27373","184.07332","6.19623055555556","6.49623055555556","3"
"","PC(16:0_20:4)+H",1,1,0,0,0,0,0,0,0,0,1,"5.52218333333333","5.82218333333333","43","","PC(16:0_20:4)+H",5.727679,5.727679,0,0,0,0,0,0,0,0,5.727679,"5.52218333333333","5.82218333333333","43","","PC(16:0_20:4)+H",1,1,0,0,0,0,0,0,0,0,1,"5.52218333333333","5.82218333333333","43","","PC(16:0_20:4)+H",8179768,45371.77,0,0,0,0,0,0,0,0,77786740,"5.52218333333333","5.82218333333333","43","","PC(16:0_20:4)+H",782.569,599.5037,0,0,0,0,0,0,0,0,184.0732,"5.52218333333333","5.82218333333333","43","","PC(16:0_20:4)+H","782.56944","599.5034","467.255711","419.255711","526.32921","478.32921","496.33979","544.33979","313.27373","361.27373","184.07332","5.52218333333333","5.82218333333333","43"
"","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2616666666667","12.5616666666667","6963","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2616666666667","12.5616666666667","6963","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2616666666667","12.5616666666667","6963","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2616666666667","12.5616666666667","6963","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2616666666667","12.5616666666667","6963","","PC(16:0_20:4)+H","782.56944","599.5034","467.255711","419.255711","526.32921","478.32921","496.33979","544.33979","313.27373","361.27373","184.07332","12.2616666666667","12.5616666666667","6963"
"","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"10.3432375","10.6432375","9736","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"10.3432375","10.6432375","9736","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"10.3432375","10.6432375","9736","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"10.3432375","10.6432375","9736","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"10.3432375","10.6432375","9736","","PC(16:0_20:4)+H","782.56944","599.5034","467.255711","419.255711","526.32921","478.32921","496.33979","544.33979","313.27373","361.27373","184.07332","10.3432375","10.6432375","9736"
"","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.0342708333333","11.3342708333333","10498","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.0342708333333","11.3342708333333","10498","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.0342708333333","11.3342708333333","10498","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.0342708333333","11.3342708333333","10498","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.0342708333333","11.3342708333333","10498","","PC(16:0_20:4)+H","782.56944","599.5034","467.255711","419.255711","526.32921","478.32921","496.33979","544.33979","313.27373","361.27373","184.07332","11.0342708333333","11.3342708333333","10498"
"","PC(16:0_20:4)+H",1,1,0,0,1,1,1,1,0,0,1,"5.86516388888889","6.16516388888889","12643","","PC(16:0_20:4)+H",5.995445,5.995445,0,0,5.995445,5.995445,5.995445,5.995445,0,0,5.995445,"5.86516388888889","6.16516388888889","12643","","PC(16:0_20:4)+H",2,2,0,0,2,2,2,2,0,0,2,"5.86516388888889","6.16516388888889","12643","","PC(16:0_20:4)+H",1579572,12466.17,0,0,12066.98,9807.43,30012.11,4099.754,0,0,17037400,"5.86516388888889","6.16516388888889","12643","","PC(16:0_20:4)+H",782.5701,599.50445,0,0,526.32965,478.3298,496.3403,544.34,0,0,184.07345,"5.86516388888889","6.16516388888889","12643","","PC(16:0_20:4)+H","782.56944","599.5034","467.255711","419.255711","526.32921","478.32921","496.33979","544.33979","313.27373","361.27373","184.07332","5.86516388888889","6.16516388888889","12643"
"","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.5131666666667","15.8131666666667","14395","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.5131666666667","15.8131666666667","14395","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.5131666666667","15.8131666666667","14395","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.5131666666667","15.8131666666667","14395","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.5131666666667","15.8131666666667","14395","","PC(16:0_20:4)+H","782.56944","599.5034","467.255711","419.255711","526.32921","478.32921","496.33979","544.33979","313.27373","361.27373","184.07332","15.5131666666667","15.8131666666667","14395"
"","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.7256883333333","16.0256883333333","14656","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.7256883333333","16.0256883333333","14656","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.7256883333333","16.0256883333333","14656","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.7256883333333","16.0256883333333","14656","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.7256883333333","16.0256883333333","14656","","PC(16:0_20:4)+H","782.56944","599.5034","467.255711","419.255711","526.32921","478.32921","496.33979","544.33979","313.27373","361.27373","184.07332","15.7256883333333","16.0256883333333","14656"
"","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.1170097222222","12.4170097222222","14679","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.1170097222222","12.4170097222222","14679","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.1170097222222","12.4170097222222","14679","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.1170097222222","12.4170097222222","14679","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.1170097222222","12.4170097222222","14679","","PC(16:0_20:4)+H","782.56944","599.5034","467.255711","419.255711","526.32921","478.32921","496.33979","544.33979","313.27373","361.27373","184.07332","12.1170097222222","12.4170097222222","14679"
"","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.4584611111111","12.7584611111111","14686","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.4584611111111","12.7584611111111","14686","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.4584611111111","12.7584611111111","14686","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.4584611111111","12.7584611111111","14686","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.4584611111111","12.7584611111111","14686","","PC(16:0_20:4)+H","782.56944","599.5034","467.255711","419.255711","526.32921","478.32921","496.33979","544.33979","313.27373","361.27373","184.07332","12.4584611111111","12.7584611111111","14686"
"","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.9129181818182","16.2129181818182","15002","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.9129181818182","16.2129181818182","15002","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.9129181818182","16.2129181818182","15002","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.9129181818182","16.2129181818182","15002","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.9129181818182","16.2129181818182","15002","","PC(16:0_20:4)+H","782.56944","599.5034","467.255711","419.255711","526.32921","478.32921","496.33979","544.33979","313.27373","361.27373","184.07332","15.9129181818182","16.2129181818182","15002"
"","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.3159638888889","15.6159638888889","15041","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.3159638888889","15.6159638888889","15041","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.3159638888889","15.6159638888889","15041","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.3159638888889","15.6159638888889","15041","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"15.3159638888889","15.6159638888889","15041","","PC(16:0_20:4)+H","782.56944","599.5034","467.255711","419.255711","526.32921","478.32921","496.33979","544.33979","313.27373","361.27373","184.07332","15.3159638888889","15.6159638888889","15041"
"","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.8042757575758","13.1042757575758","16219","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.8042757575758","13.1042757575758","16219","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.8042757575758","13.1042757575758","16219","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.8042757575758","13.1042757575758","16219","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.8042757575758","13.1042757575758","16219","","PC(16:0_20:4)+H","782.56944","599.5034","467.255711","419.255711","526.32921","478.32921","496.33979","544.33979","313.27373","361.27373","184.07332","12.8042757575758","13.1042757575758","16219"
"","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3367458333333","11.6367458333333","16812","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3367458333333","11.6367458333333","16812","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3367458333333","11.6367458333333","16812","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3367458333333","11.6367458333333","16812","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3367458333333","11.6367458333333","16812","","PC(16:0_20:4)+H","782.56944","599.5034","467.255711","419.255711","526.32921","478.32921","496.33979","544.33979","313.27373","361.27373","184.07332","11.3367458333333","11.6367458333333","16812"
"","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.1465472222222","12.4465472222222","16819","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.1465472222222","12.4465472222222","16819","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.1465472222222","12.4465472222222","16819","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.1465472222222","12.4465472222222","16819","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.1465472222222","12.4465472222222","16819","","PC(16:0_20:4)+H","782.56944","599.5034","467.255711","419.255711","526.32921","478.32921","496.33979","544.33979","313.27373","361.27373","184.07332","12.1465472222222","12.4465472222222","16819"
"","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.4149430555556","12.7149430555556","18942","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.4149430555556","12.7149430555556","18942","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.4149430555556","12.7149430555556","18942","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.4149430555556","12.7149430555556","18942","","PC(16:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.4149430555556","12.7149430555556","18942","","PC(16:0_20:4)+H","782.56944","599.5034","467.255711","419.255711","526.32921","478.32921","496.33979","544.33979","313.27373","361.27373","184.07332","12.4149430555556","12.7149430555556","18942"
"","PC(16:0_20:5)+H",1,1,0,0,1,1,1,1,1,0,1,"5.37506805555555","5.67506805555555","64","","PC(16:0_20:5)+H",5.598378,5.461682,0,0,5.598378,5.461682,5.461682,5.598378,5.461682,0,5.461682,"5.37506805555555","5.67506805555555","64","","PC(16:0_20:5)+H",2,2,0,0,2,2,2,2,2,0,2,"5.37506805555555","5.67506805555555","64","","PC(16:0_20:5)+H",2547703,8344.075,0,0,28097.6,19593.56,60483.36,8634.353,8709.873,0,27338420,"5.37506805555555","5.67506805555555","64","","PC(16:0_20:5)+H",780.5538,597.4896,0,0,524.3139,478.3294,496.3401,542.3248,313.2736,0,184.0733,"5.37506805555555","5.67506805555555","64","","PC(16:0_20:5)+H","780.55384","597.4878","465.240111","419.255711","524.31361","478.32921","496.33979","542.32419","313.27373","359.25813","184.07332","5.37506805555555","5.67506805555555","64"
"","PC(16:0_20:5)+H",1,1,0,0,0,0,0,0,0,0,1,"5.00485151515152","5.30485151515152","125","","PC(16:0_20:5)+H",5.199954,5.199954,0,0,0,0,0,0,0,0,5.199954,"5.00485151515152","5.30485151515152","125","","PC(16:0_20:5)+H",2,2,0,0,0,0,0,0,0,0,2,"5.00485151515152","5.30485151515152","125","","PC(16:0_20:5)+H",2002326,11692.02,0,0,0,0,0,0,0,0,22422200,"5.00485151515152","5.30485151515152","125","","PC(16:0_20:5)+H",780.5555,597.48975,0,0,0,0,0,0,0,0,184.0737,"5.00485151515152","5.30485151515152","125","","PC(16:0_20:5)+H","780.55384","597.4878","465.240111","419.255711","524.31361","478.32921","496.33979","542.32419","313.27373","359.25813","184.07332","5.00485151515152","5.30485151515152","125"
"","PC(16:0_20:5)+H",1,1,0,0,0,0,0,0,0,0,1,"4.58952361111111","4.88952361111111","545","","PC(16:0_20:5)+H",4.786699,4.786699,0,0,0,0,0,0,0,0,4.786699,"4.58952361111111","4.88952361111111","545","","PC(16:0_20:5)+H",1,1,0,0,0,0,0,0,0,0,1,"4.58952361111111","4.88952361111111","545","","PC(16:0_20:5)+H",263594.2,1474.047,0,0,0,0,0,0,0,0,2180410,"4.58952361111111","4.88952361111111","545","","PC(16:0_20:5)+H",780.5553,597.4891,0,0,0,0,0,0,0,0,184.0737,"4.58952361111111","4.88952361111111","545","","PC(16:0_20:5)+H","780.55384","597.4878","465.240111","419.255711","524.31361","478.32921","496.33979","542.32419","313.27373","359.25813","184.07332","4.58952361111111","4.88952361111111","545"
"","PC(16:0_20:5)+H",1,1,1,0,1,1,0,0,0,0,1,"6.47969027777778","6.77969027777778","601","","PC(16:0_20:5)+H",6.484857,6.484857,6.484857,0,6.484857,6.484857,0,0,0,0,6.484857,"6.47969027777778","6.77969027777778","601","","PC(16:0_20:5)+H",2,2,2,0,2,2,0,0,0,0,2,"6.47969027777778","6.77969027777778","601","","PC(16:0_20:5)+H",754364.4,519956.8,13637.94,0,7863.894,4793.839,0,0,0,0,438258.9,"6.47969027777778","6.77969027777778","601","","PC(16:0_20:5)+H",780.5527,597.4864,465.2386,0,524.3122,478.33015,0,0,0,0,184.07365,"6.47969027777778","6.77969027777778","601","","PC(16:0_20:5)+H","780.55384","597.4878","465.240111","419.255711","524.31361","478.32921","496.33979","542.32419","313.27373","359.25813","184.07332","6.47969027777778","6.77969027777778","601"
"","PC(16:0_20:5)+H",1,1,0,0,0,0,0,0,0,0,1,"5.02155","5.32155","12641","","PC(16:0_20:5)+H",5.199954,5.199954,0,0,0,0,0,0,0,0,5.199954,"5.02155","5.32155","12641","","PC(16:0_20:5)+H",2,2,0,0,0,0,0,0,0,0,2,"5.02155","5.32155","12641","","PC(16:0_20:5)+H",2002326,11692.02,0,0,0,0,0,0,0,0,22422200,"5.02155","5.32155","12641","","PC(16:0_20:5)+H",780.5555,597.48975,0,0,0,0,0,0,0,0,184.0737,"5.02155","5.32155","12641","","PC(16:0_20:5)+H","780.55384","597.4878","465.240111","419.255711","524.31361","478.32921","496.33979","542.32419","313.27373","359.25813","184.07332","5.02155","5.32155","12641"
"","PC(16:0_20:5)+H",0,0,0,0,0,0,0,0,0,0,0,"8.28612361111111","8.58612361111111","13761","","PC(16:0_20:5)+H",0,0,0,0,0,0,0,0,0,0,0,"8.28612361111111","8.58612361111111","13761","","PC(16:0_20:5)+H",0,0,0,0,0,0,0,0,0,0,0,"8.28612361111111","8.58612361111111","13761","","PC(16:0_20:5)+H",0,0,0,0,0,0,0,0,0,0,0,"8.28612361111111","8.58612361111111","13761","","PC(16:0_20:5)+H",0,0,0,0,0,0,0,0,0,0,0,"8.28612361111111","8.58612361111111","13761","","PC(16:0_20:5)+H","780.55384","597.4878","465.240111","419.255711","524.31361","478.32921","496.33979","542.32419","313.27373","359.25813","184.07332","8.28612361111111","8.58612361111111","13761"
"","PC(16:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PC(16:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PC(16:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PC(16:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PC(16:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PC(16:0_21:0)+H","804.64774","621.5817","489.334011","419.255711","548.40751","478.32921","496.33979","566.41809","313.27373","383.35203","184.07332","9.8972666666667","10.1972666666667","1755"
