"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxLPE","[M+H]+","NL_head","NL_R1CO","R1CO+","R1COO+58","head","RT_min","RT_max","Comment","RT at Max Intensity","OxLPE","[M+H]+","NL_head","NL_R1CO","R1CO+","R1COO+58","head","RT_min","RT_max","Comment","Number of Scans","OxLPE","[M+H]+","NL_head","NL_R1CO","R1CO+","R1COO+58","head","RT_min","RT_max","Comment","Max Intensity","OxLPE","[M+H]+","NL_head","NL_R1CO","R1CO+","R1COO+58","head","RT_min","RT_max","Comment","Average m/z","OxLPE","[M+H]+","NL_head","NL_R1CO","R1CO+","R1COO+58","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxLPE","[M+H]+","NL_head","NL_R1CO","R1CO+","R1COO+58","head","RT_min","RT_max","Comment"
"","OxLPE(17:1(Ke))+H",0,0,0,0,0,0,"5.76906388888889","6.06906388888889","9759","","OxLPE(17:1(Ke))+H",0,0,0,0,0,0,"5.76906388888889","6.06906388888889","9759","","OxLPE(17:1(Ke))+H",0,0,0,0,0,0,"5.76906388888889","6.06906388888889","9759","","OxLPE(17:1(Ke))+H",0,0,0,0,0,0,"5.76906388888889","6.06906388888889","9759","","OxLPE(17:1(Ke))+H",0,0,0,0,0,0,"5.76906388888889","6.06906388888889","9759","","OxLPE(17:1(Ke))+H","480.27209","339.25298","75.04407","265.21621","339.25299","226.02639","5.76906388888889","6.06906388888889","9759"
"","OxLPE(17:1(Ke))+H",0,0,0,0,0,0,"5.77136666666667","6.07136666666667","15358","","OxLPE(17:1(Ke))+H",0,0,0,0,0,0,"5.77136666666667","6.07136666666667","15358","","OxLPE(17:1(Ke))+H",0,0,0,0,0,0,"5.77136666666667","6.07136666666667","15358","","OxLPE(17:1(Ke))+H",0,0,0,0,0,0,"5.77136666666667","6.07136666666667","15358","","OxLPE(17:1(Ke))+H",0,0,0,0,0,0,"5.77136666666667","6.07136666666667","15358","","OxLPE(17:1(Ke))+H","480.27209","339.25298","75.04407","265.21621","339.25299","226.02639","5.77136666666667","6.07136666666667","15358"
"","OxLPE(20:3(Ke))+H",0,0,0,0,0,0,"0.572014814814815","0.872014814814815","6673","","OxLPE(20:3(Ke))+H",0,0,0,0,0,0,"0.572014814814815","0.872014814814815","6673","","OxLPE(20:3(Ke))+H",0,0,0,0,0,0,"0.572014814814815","0.872014814814815","6673","","OxLPE(20:3(Ke))+H",0,0,0,0,0,0,"0.572014814814815","0.872014814814815","6673","","OxLPE(20:3(Ke))+H",0,0,0,0,0,0,"0.572014814814815","0.872014814814815","6673","","OxLPE(20:3(Ke))+H","518.28779","377.26868","75.04407","303.23191","377.26869","234.02639","0.572014814814815","0.872014814814815","6673"
"","OxLPE(20:3(Ke))+H",0,0,0,0,0,0,"6.59762638888889","6.89762638888889","10360","","OxLPE(20:3(Ke))+H",0,0,0,0,0,0,"6.59762638888889","6.89762638888889","10360","","OxLPE(20:3(Ke))+H",0,0,0,0,0,0,"6.59762638888889","6.89762638888889","10360","","OxLPE(20:3(Ke))+H",0,0,0,0,0,0,"6.59762638888889","6.89762638888889","10360","","OxLPE(20:3(Ke))+H",0,0,0,0,0,0,"6.59762638888889","6.89762638888889","10360","","OxLPE(20:3(Ke))+H","518.28779","377.26868","75.04407","303.23191","377.26869","234.02639","6.59762638888889","6.89762638888889","10360"
"","OxLPE(20:3(Ke))+H",0,0,0,0,0,0,"7.69778472222222","7.99778472222222","11771","","OxLPE(20:3(Ke))+H",0,0,0,0,0,0,"7.69778472222222","7.99778472222222","11771","","OxLPE(20:3(Ke))+H",0,0,0,0,0,0,"7.69778472222222","7.99778472222222","11771","","OxLPE(20:3(Ke))+H",0,0,0,0,0,0,"7.69778472222222","7.99778472222222","11771","","OxLPE(20:3(Ke))+H",0,0,0,0,0,0,"7.69778472222222","7.99778472222222","11771","","OxLPE(20:3(Ke))+H","518.28779","377.26868","75.04407","303.23191","377.26869","234.02639","7.69778472222222","7.99778472222222","11771"
"","OxLPE(22:1(Ke))+H",0,0,0,0,0,0,"0.8628875","1.1628875","2125","","OxLPE(22:1(Ke))+H",0,0,0,0,0,0,"0.8628875","1.1628875","2125","","OxLPE(22:1(Ke))+H",0,0,0,0,0,0,"0.8628875","1.1628875","2125","","OxLPE(22:1(Ke))+H",0,0,0,0,0,0,"0.8628875","1.1628875","2125","","OxLPE(22:1(Ke))+H",0,0,0,0,0,0,"0.8628875","1.1628875","2125","","OxLPE(22:1(Ke))+H","550.35039","409.33128","75.04407","335.29451","409.33129","236.02639","0.8628875","1.1628875","2125"
"","OxLPE(22:2(Ke))+H",0,0,0,0,0,0,"0.5959875","0.8959875","900","","OxLPE(22:2(Ke))+H",0,0,0,0,0,0,"0.5959875","0.8959875","900","","OxLPE(22:2(Ke))+H",0,0,0,0,0,0,"0.5959875","0.8959875","900","","OxLPE(22:2(Ke))+H",0,0,0,0,0,0,"0.5959875","0.8959875","900","","OxLPE(22:2(Ke))+H",0,0,0,0,0,0,"0.5959875","0.8959875","900","","OxLPE(22:2(Ke))+H","548.33469","407.31558","75.04407","333.27881","407.31559","237.02639","0.5959875","0.8959875","900"
"","OxLPE(22:4(Ke))+H",0,0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(22:4(Ke))+H",0,0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(22:4(Ke))+H",0,0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(22:4(Ke))+H",0,0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(22:4(Ke))+H",0,0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(22:4(Ke))+H","544.30339","403.28428","75.04407","329.24751","403.28429","239.02639","1.89569166666667","2.19569166666667","6040"
"","OxLPE(22:5(Ke))+H",0,0,0,0,0,0,"6.43124861111111","6.73124861111111","4247","","OxLPE(22:5(Ke))+H",0,0,0,0,0,0,"6.43124861111111","6.73124861111111","4247","","OxLPE(22:5(Ke))+H",0,0,0,0,0,0,"6.43124861111111","6.73124861111111","4247","","OxLPE(22:5(Ke))+H",0,0,0,0,0,0,"6.43124861111111","6.73124861111111","4247","","OxLPE(22:5(Ke))+H",0,0,0,0,0,0,"6.43124861111111","6.73124861111111","4247","","OxLPE(22:5(Ke))+H","542.28779","401.26868","75.04407","327.23191","401.26869","240.02639","6.43124861111111","6.73124861111111","4247"
"","OxLPE(22:5(Ke))+H",0,0,0,0,0,0,"7.49432361111111","7.79432361111111","15166","","OxLPE(22:5(Ke))+H",0,0,0,0,0,0,"7.49432361111111","7.79432361111111","15166","","OxLPE(22:5(Ke))+H",0,0,0,0,0,0,"7.49432361111111","7.79432361111111","15166","","OxLPE(22:5(Ke))+H",0,0,0,0,0,0,"7.49432361111111","7.79432361111111","15166","","OxLPE(22:5(Ke))+H",0,0,0,0,0,0,"7.49432361111111","7.79432361111111","15166","","OxLPE(22:5(Ke))+H","542.28779","401.26868","75.04407","327.23191","401.26869","240.02639","7.49432361111111","7.79432361111111","15166"
"","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"0.507062121212121","0.807062121212121","11882","","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"0.507062121212121","0.807062121212121","11882","","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"0.507062121212121","0.807062121212121","11882","","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"0.507062121212121","0.807062121212121","11882","","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"0.507062121212121","0.807062121212121","11882","","OxLPE(18:3(Ke,OH))+H","506.25141","365.2323","75.04407","291.19553","365.23231","250.02639","0.507062121212121","0.807062121212121","11882"
"","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"15.1581069444444","15.4581069444444","13525","","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"15.1581069444444","15.4581069444444","13525","","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"15.1581069444444","15.4581069444444","13525","","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"15.1581069444444","15.4581069444444","13525","","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"15.1581069444444","15.4581069444444","13525","","OxLPE(18:3(Ke,OH))+H","506.25141","365.2323","75.04407","291.19553","365.23231","250.02639","15.1581069444444","15.4581069444444","13525"
"","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"14.7625041666667","15.0625041666667","14021","","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"14.7625041666667","15.0625041666667","14021","","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"14.7625041666667","15.0625041666667","14021","","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"14.7625041666667","15.0625041666667","14021","","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"14.7625041666667","15.0625041666667","14021","","OxLPE(18:3(Ke,OH))+H","506.25141","365.2323","75.04407","291.19553","365.23231","250.02639","14.7625041666667","15.0625041666667","14021"
"","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"15.1443944444444","15.4443944444444","16406","","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"15.1443944444444","15.4443944444444","16406","","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"15.1443944444444","15.4443944444444","16406","","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"15.1443944444444","15.4443944444444","16406","","OxLPE(18:3(Ke,OH))+H",0,0,0,0,0,0,"15.1443944444444","15.4443944444444","16406","","OxLPE(18:3(Ke,OH))+H","506.25141","365.2323","75.04407","291.19553","365.23231","250.02639","15.1443944444444","15.4443944444444","16406"
"","OxLPE(20:1(Ke,OH))+H",0,0,0,0,0,0,"0.824581944444444","1.12458194444444","3582","","OxLPE(20:1(Ke,OH))+H",0,0,0,0,0,0,"0.824581944444444","1.12458194444444","3582","","OxLPE(20:1(Ke,OH))+H",0,0,0,0,0,0,"0.824581944444444","1.12458194444444","3582","","OxLPE(20:1(Ke,OH))+H",0,0,0,0,0,0,"0.824581944444444","1.12458194444444","3582","","OxLPE(20:1(Ke,OH))+H",0,0,0,0,0,0,"0.824581944444444","1.12458194444444","3582","","OxLPE(20:1(Ke,OH))+H","538.31401","397.2949","75.04407","323.25813","397.29491","252.02639","0.824581944444444","1.12458194444444","3582"
"","OxLPE(20:1(Ke,OH))+H",0,0,0,0,0,0,"8.54689027777778","8.84689027777778","5114","","OxLPE(20:1(Ke,OH))+H",0,0,0,0,0,0,"8.54689027777778","8.84689027777778","5114","","OxLPE(20:1(Ke,OH))+H",0,0,0,0,0,0,"8.54689027777778","8.84689027777778","5114","","OxLPE(20:1(Ke,OH))+H",0,0,0,0,0,0,"8.54689027777778","8.84689027777778","5114","","OxLPE(20:1(Ke,OH))+H",0,0,0,0,0,0,"8.54689027777778","8.84689027777778","5114","","OxLPE(20:1(Ke,OH))+H","538.31401","397.2949","75.04407","323.25813","397.29491","252.02639","8.54689027777778","8.84689027777778","5114"
"","OxLPE(20:1(Ke,OH))+H",0,0,0,0,0,0,"7.49432638888889","7.79432638888889","15255","","OxLPE(20:1(Ke,OH))+H",0,0,0,0,0,0,"7.49432638888889","7.79432638888889","15255","","OxLPE(20:1(Ke,OH))+H",0,0,0,0,0,0,"7.49432638888889","7.79432638888889","15255","","OxLPE(20:1(Ke,OH))+H",0,0,0,0,0,0,"7.49432638888889","7.79432638888889","15255","","OxLPE(20:1(Ke,OH))+H",0,0,0,0,0,0,"7.49432638888889","7.79432638888889","15255","","OxLPE(20:1(Ke,OH))+H","538.31401","397.2949","75.04407","323.25813","397.29491","252.02639","7.49432638888889","7.79432638888889","15255"
"","OxLPE(20:2(Ke,OH))+H",1,0,0,0,0,0,"7.71418472222222","8.01418472222222","2196","","OxLPE(20:2(Ke,OH))+H",7.986544,0,0,0,0,0,"7.71418472222222","8.01418472222222","2196","","OxLPE(20:2(Ke,OH))+H",1,0,0,0,0,0,"7.71418472222222","8.01418472222222","2196","","OxLPE(20:2(Ke,OH))+H",2397.907,0,0,0,0,0,"7.71418472222222","8.01418472222222","2196","","OxLPE(20:2(Ke,OH))+H",536.2967,0,0,0,0,0,"7.71418472222222","8.01418472222222","2196","","OxLPE(20:2(Ke,OH))+H","536.29831","395.2792","75.04407","321.24243","395.27921","253.02639","7.71418472222222","8.01418472222222","2196"
"","OxLPE(20:2(Ke,OH))+H",0,0,0,0,0,0,"0.558641666666667","0.858641666666667","2728","","OxLPE(20:2(Ke,OH))+H",0,0,0,0,0,0,"0.558641666666667","0.858641666666667","2728","","OxLPE(20:2(Ke,OH))+H",0,0,0,0,0,0,"0.558641666666667","0.858641666666667","2728","","OxLPE(20:2(Ke,OH))+H",0,0,0,0,0,0,"0.558641666666667","0.858641666666667","2728","","OxLPE(20:2(Ke,OH))+H",0,0,0,0,0,0,"0.558641666666667","0.858641666666667","2728","","OxLPE(20:2(Ke,OH))+H","536.29831","395.2792","75.04407","321.24243","395.27921","253.02639","0.558641666666667","0.858641666666667","2728"
"","OxLPE(20:2(Ke,OH))+H",0,0,0,0,0,0,"6.60281944444444","6.90281944444444","2804","","OxLPE(20:2(Ke,OH))+H",0,0,0,0,0,0,"6.60281944444444","6.90281944444444","2804","","OxLPE(20:2(Ke,OH))+H",0,0,0,0,0,0,"6.60281944444444","6.90281944444444","2804","","OxLPE(20:2(Ke,OH))+H",0,0,0,0,0,0,"6.60281944444444","6.90281944444444","2804","","OxLPE(20:2(Ke,OH))+H",0,0,0,0,0,0,"6.60281944444444","6.90281944444444","2804","","OxLPE(20:2(Ke,OH))+H","536.29831","395.2792","75.04407","321.24243","395.27921","253.02639","6.60281944444444","6.90281944444444","2804"
"","OxLPE(20:2(Ke,OH))+H",0,0,0,0,0,0,"8.11355277777778","8.41355277777778","15946","","OxLPE(20:2(Ke,OH))+H",0,0,0,0,0,0,"8.11355277777778","8.41355277777778","15946","","OxLPE(20:2(Ke,OH))+H",0,0,0,0,0,0,"8.11355277777778","8.41355277777778","15946","","OxLPE(20:2(Ke,OH))+H",0,0,0,0,0,0,"8.11355277777778","8.41355277777778","15946","","OxLPE(20:2(Ke,OH))+H",0,0,0,0,0,0,"8.11355277777778","8.41355277777778","15946","","OxLPE(20:2(Ke,OH))+H","536.29831","395.2792","75.04407","321.24243","395.27921","253.02639","8.11355277777778","8.41355277777778","15946"
"","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxLPE(22:4(Ke,OH))+H","560.29831","419.2792","75.04407","345.24243","419.27921","260.02639","7.49951805555555","7.79951805555555","1330"
"","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxLPE(22:4(Ke,OH))+H","560.29831","419.2792","75.04407","345.24243","419.27921","260.02639","6.41087777777778","6.71087777777778","2398"
"","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxLPE(22:4(Ke,OH))+H","560.29831","419.2792","75.04407","345.24243","419.27921","260.02639","8.55429444444444","8.85429444444444","6910"
"","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxLPE(22:4(Ke,OH))+H","560.29831","419.2792","75.04407","345.24243","419.27921","260.02639","7.66776944444444","7.96776944444444","14866"
"","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxLPE(22:4(Ke,OH))+H",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxLPE(22:4(Ke,OH))+H","560.29831","419.2792","75.04407","345.24243","419.27921","260.02639","6.39903055555556","6.69903055555556","17177"
"","OxLPE(22:5(Ke,OH))+H",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxLPE(22:5(Ke,OH))+H",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxLPE(22:5(Ke,OH))+H",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxLPE(22:5(Ke,OH))+H",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxLPE(22:5(Ke,OH))+H",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxLPE(22:5(Ke,OH))+H","558.28271","417.2636","75.04407","343.22683","417.26361","261.02639","5.61840833333333","5.91840833333333","8166"
"","OxLPE(24:1(Ke,OH))+H",0,0,0,0,0,0,"0.88425","1.18425","2136","","OxLPE(24:1(Ke,OH))+H",0,0,0,0,0,0,"0.88425","1.18425","2136","","OxLPE(24:1(Ke,OH))+H",0,0,0,0,0,0,"0.88425","1.18425","2136","","OxLPE(24:1(Ke,OH))+H",0,0,0,0,0,0,"0.88425","1.18425","2136","","OxLPE(24:1(Ke,OH))+H",0,0,0,0,0,0,"0.88425","1.18425","2136","","OxLPE(24:1(Ke,OH))+H","594.37661","453.3575","75.04407","379.32073","453.35751","263.02639","0.88425","1.18425","2136"
