"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","GlcCer_NS(d16:1/24:0)+H",0,0,0,0,0,0,0,0,"8.63623333333333","8.93623333333333","8666","","GlcCer_NS(d16:1/24:0)+H",0,0,0,0,0,0,0,0,"8.63623333333333","8.93623333333333","8666","","GlcCer_NS(d16:1/24:0)+H",0,0,0,0,0,0,0,0,"8.63623333333333","8.93623333333333","8666","","GlcCer_NS(d16:1/24:0)+H",0,0,0,0,0,0,0,0,"8.63623333333333","8.93623333333333","8666","","GlcCer_NS(d16:1/24:0)+H",0,0,0,0,0,0,0,0,"8.63623333333333","8.93623333333333","8666","","GlcCer_NS(d16:1/24:0)+H","784.66668","622.61388","604.60328","586.59278","254.2478","236.2373","368.3888","224.2373","8.63623333333333","8.93623333333333","8666"
"","GlcCer_NS(d16:1/24:0)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","GlcCer_NS(d16:1/24:0)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","GlcCer_NS(d16:1/24:0)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","GlcCer_NS(d16:1/24:0)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","GlcCer_NS(d16:1/24:0)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","GlcCer_NS(d16:1/24:0)+H","784.66668","622.61388","604.60328","586.59278","254.2478","236.2373","368.3888","224.2373","10.02995","10.32995","18396"
"","GlcCer_NS(d16:1/24:1)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NS(d16:1/24:1)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NS(d16:1/24:1)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NS(d16:1/24:1)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NS(d16:1/24:1)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NS(d16:1/24:1)+H","782.65102","620.59822","602.58762","584.57712","254.2478","236.2373","366.37314","224.2373","8.83116388888889","9.13116388888889","2968"
"","GlcCer_NS(d16:1/24:1)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NS(d16:1/24:1)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NS(d16:1/24:1)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NS(d16:1/24:1)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NS(d16:1/24:1)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NS(d16:1/24:1)+H","782.65102","620.59822","602.58762","584.57712","254.2478","236.2373","366.37314","224.2373","8.65445555555555","8.95445555555555","9666"
"","GlcCer_NS(d16:1/24:1)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NS(d16:1/24:1)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NS(d16:1/24:1)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NS(d16:1/24:1)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NS(d16:1/24:1)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NS(d16:1/24:1)+H","782.65102","620.59822","602.58762","584.57712","254.2478","236.2373","366.37314","224.2373","9.52148787878788","9.82148787878788","11986"
"","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NS(d16:1/24:2)+H","780.63536","618.58256","600.57196","582.56146","254.2478","236.2373","364.35748","224.2373","6.99380277777778","7.29380277777778","3274"
"","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NS(d16:1/24:2)+H","780.63536","618.58256","600.57196","582.56146","254.2478","236.2373","364.35748","224.2373","6.99165555555556","7.29165555555556","9400"
"","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NS(d16:1/24:2)+H","780.63536","618.58256","600.57196","582.56146","254.2478","236.2373","364.35748","224.2373","7.74566388888889","8.04566388888889","9988"
"","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NS(d16:1/24:2)+H","780.63536","618.58256","600.57196","582.56146","254.2478","236.2373","364.35748","224.2373","8.26756666666667","8.56756666666667","10782"
"","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NS(d16:1/24:2)+H","780.63536","618.58256","600.57196","582.56146","254.2478","236.2373","364.35748","224.2373","6.98041527777778","7.28041527777778","11431"
"","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NS(d16:1/24:2)+H","780.63536","618.58256","600.57196","582.56146","254.2478","236.2373","364.35748","224.2373","7.74826666666667","8.04826666666667","15445"
"","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NS(d16:1/24:2)+H","780.63536","618.58256","600.57196","582.56146","254.2478","236.2373","364.35748","224.2373","8.73455166666667","9.03455166666667","16233"
"","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NS(d16:1/24:2)+H","780.63536","618.58256","600.57196","582.56146","254.2478","236.2373","364.35748","224.2373","8.28143484848485","8.58143484848485","18231"
"","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NS(d16:1/24:2)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NS(d16:1/24:2)+H","780.63536","618.58256","600.57196","582.56146","254.2478","236.2373","364.35748","224.2373","7.16717638888889","7.46717638888889","18764"
"","GlcCer_NS(d16:1/25:0)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NS(d16:1/25:0)+H",0,0,10.37288,10.37288,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NS(d16:1/25:0)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NS(d16:1/25:0)+H",0,0,192178.5,81155.23,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NS(d16:1/25:0)+H",0,0,618.6198,600.6093,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NS(d16:1/25:0)+H","798.68234","636.62954","618.61894","600.60844","254.2478","236.2373","382.40446","224.2373","10.2331319444444","10.5331319444444","1201"
"","GlcCer_NS(d16:1/25:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NS(d16:1/25:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NS(d16:1/25:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NS(d16:1/25:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NS(d16:1/25:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NS(d16:1/25:1)+H","796.66668","634.61388","616.60328","598.59278","254.2478","236.2373","380.3888","224.2373","9.34955833333333","9.64955833333333","3672"
"","GlcCer_NS(d16:1/25:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NS(d16:1/25:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NS(d16:1/25:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NS(d16:1/25:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NS(d16:1/25:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NS(d16:1/25:1)+H","796.66668","634.61388","616.60328","598.59278","254.2478","236.2373","380.3888","224.2373","9.16937083333333","9.46937083333333","5621"
"","GlcCer_NS(d16:1/26:0)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NS(d16:1/26:0)+H",0,0,10.88786,10.88786,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NS(d16:1/26:0)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NS(d16:1/26:0)+H",0,0,266860.5,111445.8,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NS(d16:1/26:0)+H",0,0,632.6361,614.6255,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NS(d16:1/26:0)+H","812.698","650.6452","632.6346","614.6241","254.2478","236.2373","396.42012","224.2373","10.6725680555556","10.9725680555556","626"
"","GlcCer_NS(d16:1/26:1)+H",0,0,1,1,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NS(d16:1/26:1)+H",0,0,9.849982,9.849982,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NS(d16:1/26:1)+H",0,0,1,1,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NS(d16:1/26:1)+H",0,0,292159.4,123581.2,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NS(d16:1/26:1)+H",0,0,630.6201,612.6096,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NS(d16:1/26:1)+H","810.68234","648.62954","630.61894","612.60844","254.2478","236.2373","394.40446","224.2373","9.66834305555556","9.96834305555556","878"
"","GlcCer_NS(d16:1/26:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NS(d16:1/26:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NS(d16:1/26:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NS(d16:1/26:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NS(d16:1/26:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NS(d16:1/26:1)+H","810.68234","648.62954","630.61894","612.60844","254.2478","236.2373","394.40446","224.2373","10.4424116666667","10.7424116666667","10097"
"","GlcCer_NS(d16:1/26:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NS(d16:1/26:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NS(d16:1/26:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NS(d16:1/26:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NS(d16:1/26:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NS(d16:1/26:1)+H","810.68234","648.62954","630.61894","612.60844","254.2478","236.2373","394.40446","224.2373","10.5081333333333","10.8081333333333","17348"
"","GlcCer_NS(d16:1/26:2)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NS(d16:1/26:2)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NS(d16:1/26:2)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NS(d16:1/26:2)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NS(d16:1/26:2)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NS(d16:1/26:2)+H","808.66668","646.61388","628.60328","610.59278","254.2478","236.2373","392.3888","224.2373","8.76434861111111","9.06434861111111","3082"
"","GlcCer_NS(d16:1/26:3)+H",1,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NS(d16:1/26:3)+H",9.912439,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NS(d16:1/26:3)+H",1,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NS(d16:1/26:3)+H",949616.6,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NS(d16:1/26:3)+H",806.6501,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NS(d16:1/26:3)+H","806.65102","644.59822","626.58762","608.57712","254.2478","236.2373","390.37314","224.2373","9.75620694444445","10.0562069444445","1035"
"","GlcCer_NS(d16:1/26:4)+H",0,0,0,0,0,0,0,0,"8.83414861111111","9.13414861111111","3000","","GlcCer_NS(d16:1/26:4)+H",0,0,0,0,0,0,0,0,"8.83414861111111","9.13414861111111","3000","","GlcCer_NS(d16:1/26:4)+H",0,0,0,0,0,0,0,0,"8.83414861111111","9.13414861111111","3000","","GlcCer_NS(d16:1/26:4)+H",0,0,0,0,0,0,0,0,"8.83414861111111","9.13414861111111","3000","","GlcCer_NS(d16:1/26:4)+H",0,0,0,0,0,0,0,0,"8.83414861111111","9.13414861111111","3000","","GlcCer_NS(d16:1/26:4)+H","804.63536","642.58256","624.57196","606.56146","254.2478","236.2373","388.35748","224.2373","8.83414861111111","9.13414861111111","3000"
"","GlcCer_NS(d16:1/27:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NS(d16:1/27:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NS(d16:1/27:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NS(d16:1/27:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NS(d16:1/27:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NS(d16:1/27:0)+H","826.71366","664.66086","646.65026","628.63976","254.2478","236.2373","410.43578","224.2373","11.1021833333333","11.4021833333333","4741"
"","GlcCer_NS(d16:1/28:3)+H",1,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NS(d16:1/28:3)+H",10.84815,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NS(d16:1/28:3)+H",1,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NS(d16:1/28:3)+H",692174.5,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NS(d16:1/28:3)+H",834.681,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NS(d16:1/28:3)+H","834.68234","672.62954","654.61894","636.60844","254.2478","236.2373","418.40446","224.2373","10.6725680555556","10.9725680555556","1332"
"","GlcCer_NS(d16:1/28:4)+H",1,0,0,0,0,0,0,0,"9.67366805555556","9.97366805555556","1116","","GlcCer_NS(d16:1/28:4)+H",9.885846,0,0,0,0,0,0,0,"9.67366805555556","9.97366805555556","1116","","GlcCer_NS(d16:1/28:4)+H",1,0,0,0,0,0,0,0,"9.67366805555556","9.97366805555556","1116","","GlcCer_NS(d16:1/28:4)+H",363028.1,0,0,0,0,0,0,0,"9.67366805555556","9.97366805555556","1116","","GlcCer_NS(d16:1/28:4)+H",832.6651,0,0,0,0,0,0,0,"9.67366805555556","9.97366805555556","1116","","GlcCer_NS(d16:1/28:4)+H","832.66668","670.61388","652.60328","634.59278","254.2478","236.2373","416.3888","224.2373","9.67366805555556","9.97366805555556","1116"
"","GlcCer_NS(d16:1/29:4)+H",0,0,0,0,0,0,0,0,"6.39812777777778","6.69812777777778","11392","","GlcCer_NS(d16:1/29:4)+H",0,0,0,0,0,0,0,0,"6.39812777777778","6.69812777777778","11392","","GlcCer_NS(d16:1/29:4)+H",0,0,0,0,0,0,0,0,"6.39812777777778","6.69812777777778","11392","","GlcCer_NS(d16:1/29:4)+H",0,0,0,0,0,0,0,0,"6.39812777777778","6.69812777777778","11392","","GlcCer_NS(d16:1/29:4)+H",0,0,0,0,0,0,0,0,"6.39812777777778","6.69812777777778","11392","","GlcCer_NS(d16:1/29:4)+H","846.68234","684.62954","666.61894","648.60844","254.2478","236.2373","430.40446","224.2373","6.39812777777778","6.69812777777778","11392"
"","GlcCer_NS(d16:1/31:1)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NS(d16:1/31:1)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NS(d16:1/31:1)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NS(d16:1/31:1)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NS(d16:1/31:1)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NS(d16:1/31:1)+H","880.76064","718.70784","700.69724","682.68674","254.2478","236.2373","464.48276","224.2373","11.4894402777778","11.7894402777778","5453"
"","GlcCer_NS(d16:1/31:2)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NS(d16:1/31:2)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NS(d16:1/31:2)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NS(d16:1/31:2)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NS(d16:1/31:2)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NS(d16:1/31:2)+H","878.74498","716.69218","698.68158","680.67108","254.2478","236.2373","462.4671","224.2373","10.8061847222222","11.1061847222222","5632"
"","GlcCer_NS(d16:1/31:2)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NS(d16:1/31:2)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NS(d16:1/31:2)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NS(d16:1/31:2)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NS(d16:1/31:2)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NS(d16:1/31:2)+H","878.74498","716.69218","698.68158","680.67108","254.2478","236.2373","462.4671","224.2373","10.8201083333333","11.1201083333333","17983"
"","GlcCer_NS(d16:1/31:3)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NS(d16:1/31:3)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NS(d16:1/31:3)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NS(d16:1/31:3)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NS(d16:1/31:3)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NS(d16:1/31:3)+H","876.72932","714.67652","696.66592","678.65542","254.2478","236.2373","460.45144","224.2373","10.141946969697","10.441946969697","13430"
"","GlcCer_NS(d16:1/33:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NS(d16:1/33:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NS(d16:1/33:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NS(d16:1/33:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NS(d16:1/33:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NS(d16:1/33:1)+H","908.79196","746.73916","728.72856","710.71806","254.2478","236.2373","492.51408","224.2373","12.1439555555556","12.4439555555556","6370"
"","GlcCer_NS(d16:1/33:2)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NS(d16:1/33:2)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NS(d16:1/33:2)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NS(d16:1/33:2)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NS(d16:1/33:2)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NS(d16:1/33:2)+H","906.7763","744.7235","726.7129","708.7024","254.2478","236.2373","490.49842","224.2373","11.4980319444444","11.7980319444444","1489"
"","GlcCer_NS(d16:1/33:3)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NS(d16:1/33:3)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NS(d16:1/33:3)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NS(d16:1/33:3)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NS(d16:1/33:3)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NS(d16:1/33:3)+H","904.76064","742.70784","724.69724","706.68674","254.2478","236.2373","488.48276","224.2373","10.8874638888889","11.1874638888889","2101"
