"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","RT at Max Intensity","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Number of Scans","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Max Intensity","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Average m/z","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment"
"","Plasmenyl-PS(P-20:0/20:5)+H",0,0,0,0,"4.92135972222222","5.22135972222222","15390","","Plasmenyl-PS(P-20:0/20:5)+H",0,0,0,0,"4.92135972222222","5.22135972222222","15390","","Plasmenyl-PS(P-20:0/20:5)+H",0,0,0,0,"4.92135972222222","5.22135972222222","15390","","Plasmenyl-PS(P-20:0/20:5)+H",0,0,0,0,"4.92135972222222","5.22135972222222","15390","","Plasmenyl-PS(P-20:0/20:5)+H",0,0,0,0,"4.92135972222222","5.22135972222222","15390","","Plasmenyl-PS(P-20:0/20:5)+H","822.56443","637.55548","353.34143","285.22135","4.92135972222222","5.22135972222222","15390"
"","Plasmenyl-PS(P-20:0/20:5)+H",0,0,0,0,"3.31961805555556","3.61961805555556","16893","","Plasmenyl-PS(P-20:0/20:5)+H",0,0,0,0,"3.31961805555556","3.61961805555556","16893","","Plasmenyl-PS(P-20:0/20:5)+H",0,0,0,0,"3.31961805555556","3.61961805555556","16893","","Plasmenyl-PS(P-20:0/20:5)+H",0,0,0,0,"3.31961805555556","3.61961805555556","16893","","Plasmenyl-PS(P-20:0/20:5)+H",0,0,0,0,"3.31961805555556","3.61961805555556","16893","","Plasmenyl-PS(P-20:0/20:5)+H","822.56443","637.55548","353.34143","285.22135","3.31961805555556","3.61961805555556","16893"
"","Plasmenyl-PS(P-20:0/22:0)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmenyl-PS(P-20:0/22:0)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmenyl-PS(P-20:0/22:0)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmenyl-PS(P-20:0/22:0)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmenyl-PS(P-20:0/22:0)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmenyl-PS(P-20:0/22:0)+H","860.67393","675.66498","353.34143","323.33085","9.9108183333333","10.2108183333333","15403"
"","Plasmenyl-PS(P-20:0/22:2)+H",0,0,0,0,"8.39007638888889","8.69007638888889","1144","","Plasmenyl-PS(P-20:0/22:2)+H",0,0,0,0,"8.39007638888889","8.69007638888889","1144","","Plasmenyl-PS(P-20:0/22:2)+H",0,0,0,0,"8.39007638888889","8.69007638888889","1144","","Plasmenyl-PS(P-20:0/22:2)+H",0,0,0,0,"8.39007638888889","8.69007638888889","1144","","Plasmenyl-PS(P-20:0/22:2)+H",0,0,0,0,"8.39007638888889","8.69007638888889","1144","","Plasmenyl-PS(P-20:0/22:2)+H","856.64263","671.63368","353.34143","319.29955","8.39007638888889","8.69007638888889","1144"
"","Plasmenyl-PS(P-20:0/22:3)+H",0,0,0,0,"7.37157222222222","7.67157222222222","2030","","Plasmenyl-PS(P-20:0/22:3)+H",0,0,0,0,"7.37157222222222","7.67157222222222","2030","","Plasmenyl-PS(P-20:0/22:3)+H",0,0,0,0,"7.37157222222222","7.67157222222222","2030","","Plasmenyl-PS(P-20:0/22:3)+H",0,0,0,0,"7.37157222222222","7.67157222222222","2030","","Plasmenyl-PS(P-20:0/22:3)+H",0,0,0,0,"7.37157222222222","7.67157222222222","2030","","Plasmenyl-PS(P-20:0/22:3)+H","854.62703","669.61808","353.34143","317.28395","7.37157222222222","7.67157222222222","2030"
"","Plasmenyl-PS(P-20:0/22:3)+H",0,0,0,0,"5.00195","5.30195","7165","","Plasmenyl-PS(P-20:0/22:3)+H",0,0,0,0,"5.00195","5.30195","7165","","Plasmenyl-PS(P-20:0/22:3)+H",0,0,0,0,"5.00195","5.30195","7165","","Plasmenyl-PS(P-20:0/22:3)+H",0,0,0,0,"5.00195","5.30195","7165","","Plasmenyl-PS(P-20:0/22:3)+H",0,0,0,0,"5.00195","5.30195","7165","","Plasmenyl-PS(P-20:0/22:3)+H","854.62703","669.61808","353.34143","317.28395","5.00195","5.30195","7165"
"","Plasmenyl-PS(P-20:0/22:4)+H",0,0,0,0,"4.85873611111111","5.15873611111111","14708","","Plasmenyl-PS(P-20:0/22:4)+H",0,0,0,0,"4.85873611111111","5.15873611111111","14708","","Plasmenyl-PS(P-20:0/22:4)+H",0,0,0,0,"4.85873611111111","5.15873611111111","14708","","Plasmenyl-PS(P-20:0/22:4)+H",0,0,0,0,"4.85873611111111","5.15873611111111","14708","","Plasmenyl-PS(P-20:0/22:4)+H",0,0,0,0,"4.85873611111111","5.15873611111111","14708","","Plasmenyl-PS(P-20:0/22:4)+H","852.61133","667.60238","353.34143","315.26825","4.85873611111111","5.15873611111111","14708"
"","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"5.00715277777778","5.30715277777778","3523","","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"5.00715277777778","5.30715277777778","3523","","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"5.00715277777778","5.30715277777778","3523","","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"5.00715277777778","5.30715277777778","3523","","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"5.00715277777778","5.30715277777778","3523","","Plasmenyl-PS(P-20:0/22:5)+H","850.59573","665.58678","353.34143","313.25265","5.00715277777778","5.30715277777778","3523"
"","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"4.11489305555556","4.41489305555556","7684","","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"4.11489305555556","4.41489305555556","7684","","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"4.11489305555556","4.41489305555556","7684","","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"4.11489305555556","4.41489305555556","7684","","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"4.11489305555556","4.41489305555556","7684","","Plasmenyl-PS(P-20:0/22:5)+H","850.59573","665.58678","353.34143","313.25265","4.11489305555556","4.41489305555556","7684"
"","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"4.72343472222222","5.02343472222222","12291","","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"4.72343472222222","5.02343472222222","12291","","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"4.72343472222222","5.02343472222222","12291","","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"4.72343472222222","5.02343472222222","12291","","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"4.72343472222222","5.02343472222222","12291","","Plasmenyl-PS(P-20:0/22:5)+H","850.59573","665.58678","353.34143","313.25265","4.72343472222222","5.02343472222222","12291"
"","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"5.65352361111111","5.95352361111111","14841","","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"5.65352361111111","5.95352361111111","14841","","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"5.65352361111111","5.95352361111111","14841","","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"5.65352361111111","5.95352361111111","14841","","Plasmenyl-PS(P-20:0/22:5)+H",0,0,0,0,"5.65352361111111","5.95352361111111","14841","","Plasmenyl-PS(P-20:0/22:5)+H","850.59573","665.58678","353.34143","313.25265","5.65352361111111","5.95352361111111","14841"
"","Plasmenyl-PS(P-20:0/22:6)+H",0,0,0,0,"4.82410694444444","5.12410694444444","8093","","Plasmenyl-PS(P-20:0/22:6)+H",0,0,0,0,"4.82410694444444","5.12410694444444","8093","","Plasmenyl-PS(P-20:0/22:6)+H",0,0,0,0,"4.82410694444444","5.12410694444444","8093","","Plasmenyl-PS(P-20:0/22:6)+H",0,0,0,0,"4.82410694444444","5.12410694444444","8093","","Plasmenyl-PS(P-20:0/22:6)+H",0,0,0,0,"4.82410694444444","5.12410694444444","8093","","Plasmenyl-PS(P-20:0/22:6)+H","848.58003","663.57108","353.34143","311.23695","4.82410694444444","5.12410694444444","8093"
"","Plasmenyl-PS(P-20:0/22:6)+H",0,0,0,0,"5.21196944444444","5.51196944444444","8780","","Plasmenyl-PS(P-20:0/22:6)+H",0,0,0,0,"5.21196944444444","5.51196944444444","8780","","Plasmenyl-PS(P-20:0/22:6)+H",0,0,0,0,"5.21196944444444","5.51196944444444","8780","","Plasmenyl-PS(P-20:0/22:6)+H",0,0,0,0,"5.21196944444444","5.51196944444444","8780","","Plasmenyl-PS(P-20:0/22:6)+H",0,0,0,0,"5.21196944444444","5.51196944444444","8780","","Plasmenyl-PS(P-20:0/22:6)+H","848.58003","663.57108","353.34143","311.23695","5.21196944444444","5.51196944444444","8780"
"","Plasmenyl-PS(P-20:0/22:6)+H",0,0,0,0,"4.8750625","5.1750625","10409","","Plasmenyl-PS(P-20:0/22:6)+H",0,0,0,0,"4.8750625","5.1750625","10409","","Plasmenyl-PS(P-20:0/22:6)+H",0,0,0,0,"4.8750625","5.1750625","10409","","Plasmenyl-PS(P-20:0/22:6)+H",0,0,0,0,"4.8750625","5.1750625","10409","","Plasmenyl-PS(P-20:0/22:6)+H",0,0,0,0,"4.8750625","5.1750625","10409","","Plasmenyl-PS(P-20:0/22:6)+H","848.58003","663.57108","353.34143","311.23695","4.8750625","5.1750625","10409"
"","Plasmenyl-PS(P-20:0/23:0)+H",0,0,0,0,"10.2084878787879","10.5084878787879","13158","","Plasmenyl-PS(P-20:0/23:0)+H",0,0,0,0,"10.2084878787879","10.5084878787879","13158","","Plasmenyl-PS(P-20:0/23:0)+H",0,0,0,0,"10.2084878787879","10.5084878787879","13158","","Plasmenyl-PS(P-20:0/23:0)+H",0,0,0,0,"10.2084878787879","10.5084878787879","13158","","Plasmenyl-PS(P-20:0/23:0)+H",0,0,0,0,"10.2084878787879","10.5084878787879","13158","","Plasmenyl-PS(P-20:0/23:0)+H","874.68963","689.68068","353.34143","337.34655","10.2084878787879","10.5084878787879","13158"
"","Plasmenyl-PS(P-20:0/24:0)+H",0,0,0,0,"11.3129722222222","11.6129722222222","3643","","Plasmenyl-PS(P-20:0/24:0)+H",0,0,0,0,"11.3129722222222","11.6129722222222","3643","","Plasmenyl-PS(P-20:0/24:0)+H",0,0,0,0,"11.3129722222222","11.6129722222222","3643","","Plasmenyl-PS(P-20:0/24:0)+H",0,0,0,0,"11.3129722222222","11.6129722222222","3643","","Plasmenyl-PS(P-20:0/24:0)+H",0,0,0,0,"11.3129722222222","11.6129722222222","3643","","Plasmenyl-PS(P-20:0/24:0)+H","888.70523","703.69628","353.34143","351.36215","11.3129722222222","11.6129722222222","3643"
"","Plasmenyl-PS(P-20:0/25:0)+H",0,0,0,0,"11.0092611111111","11.3092611111111","1089","","Plasmenyl-PS(P-20:0/25:0)+H",0,0,0,0,"11.0092611111111","11.3092611111111","1089","","Plasmenyl-PS(P-20:0/25:0)+H",0,0,0,0,"11.0092611111111","11.3092611111111","1089","","Plasmenyl-PS(P-20:0/25:0)+H",0,0,0,0,"11.0092611111111","11.3092611111111","1089","","Plasmenyl-PS(P-20:0/25:0)+H",0,0,0,0,"11.0092611111111","11.3092611111111","1089","","Plasmenyl-PS(P-20:0/25:0)+H","902.72093","717.71198","353.34143","365.37785","11.0092611111111","11.3092611111111","1089"
"","Plasmenyl-PS(P-20:0/26:0)+H",0,0,0,0,"11.7112097222222","12.0112097222222","1238","","Plasmenyl-PS(P-20:0/26:0)+H",0,0,0,0,"11.7112097222222","12.0112097222222","1238","","Plasmenyl-PS(P-20:0/26:0)+H",0,0,0,0,"11.7112097222222","12.0112097222222","1238","","Plasmenyl-PS(P-20:0/26:0)+H",0,0,0,0,"11.7112097222222","12.0112097222222","1238","","Plasmenyl-PS(P-20:0/26:0)+H",0,0,0,0,"11.7112097222222","12.0112097222222","1238","","Plasmenyl-PS(P-20:0/26:0)+H","916.73653","731.72758","353.34143","379.39345","11.7112097222222","12.0112097222222","1238"
"","Plasmenyl-PS(P-20:0/26:0)+H",0,0,0,0,"12.0714388888889","12.3714388888889","1414","","Plasmenyl-PS(P-20:0/26:0)+H",0,0,0,0,"12.0714388888889","12.3714388888889","1414","","Plasmenyl-PS(P-20:0/26:0)+H",0,0,0,0,"12.0714388888889","12.3714388888889","1414","","Plasmenyl-PS(P-20:0/26:0)+H",0,0,0,0,"12.0714388888889","12.3714388888889","1414","","Plasmenyl-PS(P-20:0/26:0)+H",0,0,0,0,"12.0714388888889","12.3714388888889","1414","","Plasmenyl-PS(P-20:0/26:0)+H","916.73653","731.72758","353.34143","379.39345","12.0714388888889","12.3714388888889","1414"
"","Plasmenyl-PS(P-20:0/8:0)+H",0,0,0,0,"1.57770972222222","1.87770972222222","15224","","Plasmenyl-PS(P-20:0/8:0)+H",0,0,0,0,"1.57770972222222","1.87770972222222","15224","","Plasmenyl-PS(P-20:0/8:0)+H",0,0,0,0,"1.57770972222222","1.87770972222222","15224","","Plasmenyl-PS(P-20:0/8:0)+H",0,0,0,0,"1.57770972222222","1.87770972222222","15224","","Plasmenyl-PS(P-20:0/8:0)+H",0,0,0,0,"1.57770972222222","1.87770972222222","15224","","Plasmenyl-PS(P-20:0/8:0)+H","664.45483","479.44588","353.34143","127.11175","1.57770972222222","1.87770972222222","15224"
"","Plasmenyl-PS(P-20:0/8:0)+H",0,0,0,0,"1.23173472222222","1.53173472222222","15522","","Plasmenyl-PS(P-20:0/8:0)+H",0,0,0,0,"1.23173472222222","1.53173472222222","15522","","Plasmenyl-PS(P-20:0/8:0)+H",0,0,0,0,"1.23173472222222","1.53173472222222","15522","","Plasmenyl-PS(P-20:0/8:0)+H",0,0,0,0,"1.23173472222222","1.53173472222222","15522","","Plasmenyl-PS(P-20:0/8:0)+H",0,0,0,0,"1.23173472222222","1.53173472222222","15522","","Plasmenyl-PS(P-20:0/8:0)+H","664.45483","479.44588","353.34143","127.11175","1.23173472222222","1.53173472222222","15522"
"","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.50405972222222","1.80405972222222","3527","","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.50405972222222","1.80405972222222","3527","","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.50405972222222","1.80405972222222","3527","","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.50405972222222","1.80405972222222","3527","","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.50405972222222","1.80405972222222","3527","","Plasmenyl-PS(P-20:1/10:0)+H","690.47053","505.46158","351.32583","155.14305","1.50405972222222","1.80405972222222","3527"
"","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.16705","1.46705","4441","","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.16705","1.46705","4441","","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.16705","1.46705","4441","","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.16705","1.46705","4441","","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.16705","1.46705","4441","","Plasmenyl-PS(P-20:1/10:0)+H","690.47053","505.46158","351.32583","155.14305","1.16705","1.46705","4441"
"","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.75341666666667","2.05341666666667","7234","","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.75341666666667","2.05341666666667","7234","","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.75341666666667","2.05341666666667","7234","","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.75341666666667","2.05341666666667","7234","","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.75341666666667","2.05341666666667","7234","","Plasmenyl-PS(P-20:1/10:0)+H","690.47053","505.46158","351.32583","155.14305","1.75341666666667","2.05341666666667","7234"
"","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.46909305555556","1.76909305555556","9420","","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.46909305555556","1.76909305555556","9420","","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.46909305555556","1.76909305555556","9420","","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.46909305555556","1.76909305555556","9420","","Plasmenyl-PS(P-20:1/10:0)+H",0,0,0,0,"1.46909305555556","1.76909305555556","9420","","Plasmenyl-PS(P-20:1/10:0)+H","690.47053","505.46158","351.32583","155.14305","1.46909305555556","1.76909305555556","9420"
"","Plasmenyl-PS(P-20:1/12:0)+H",0,0,0,0,"1.71265833333333","2.01265833333333","6946","","Plasmenyl-PS(P-20:1/12:0)+H",0,0,0,0,"1.71265833333333","2.01265833333333","6946","","Plasmenyl-PS(P-20:1/12:0)+H",0,0,0,0,"1.71265833333333","2.01265833333333","6946","","Plasmenyl-PS(P-20:1/12:0)+H",0,0,0,0,"1.71265833333333","2.01265833333333","6946","","Plasmenyl-PS(P-20:1/12:0)+H",0,0,0,0,"1.71265833333333","2.01265833333333","6946","","Plasmenyl-PS(P-20:1/12:0)+H","718.50183","533.49288","351.32583","183.17435","1.71265833333333","2.01265833333333","6946"
"","Plasmenyl-PS(P-20:1/12:0)+H",0,0,0,0,"2.10559305555556","2.40559305555556","14062","","Plasmenyl-PS(P-20:1/12:0)+H",0,0,0,0,"2.10559305555556","2.40559305555556","14062","","Plasmenyl-PS(P-20:1/12:0)+H",0,0,0,0,"2.10559305555556","2.40559305555556","14062","","Plasmenyl-PS(P-20:1/12:0)+H",0,0,0,0,"2.10559305555556","2.40559305555556","14062","","Plasmenyl-PS(P-20:1/12:0)+H",0,0,0,0,"2.10559305555556","2.40559305555556","14062","","Plasmenyl-PS(P-20:1/12:0)+H","718.50183","533.49288","351.32583","183.17435","2.10559305555556","2.40559305555556","14062"
"","Plasmenyl-PS(P-20:1/16:0)+H",1,0,0,0,"5.07425277777778","5.37425277777778","330","","Plasmenyl-PS(P-20:1/16:0)+H",5.172553,0,0,0,"5.07425277777778","5.37425277777778","330","","Plasmenyl-PS(P-20:1/16:0)+H",2,0,0,0,"5.07425277777778","5.37425277777778","330","","Plasmenyl-PS(P-20:1/16:0)+H",494380.4,0,0,0,"5.07425277777778","5.37425277777778","330","","Plasmenyl-PS(P-20:1/16:0)+H",774.5666,0,0,0,"5.07425277777778","5.37425277777778","330","","Plasmenyl-PS(P-20:1/16:0)+H","774.56443","589.55548","351.32583","239.23695","5.07425277777778","5.37425277777778","330"
"","Plasmenyl-PS(P-20:1/16:0)+H",0,0,0,0,"3.15768333333333","3.45768333333333","3664","","Plasmenyl-PS(P-20:1/16:0)+H",0,0,0,0,"3.15768333333333","3.45768333333333","3664","","Plasmenyl-PS(P-20:1/16:0)+H",0,0,0,0,"3.15768333333333","3.45768333333333","3664","","Plasmenyl-PS(P-20:1/16:0)+H",0,0,0,0,"3.15768333333333","3.45768333333333","3664","","Plasmenyl-PS(P-20:1/16:0)+H",0,0,0,0,"3.15768333333333","3.45768333333333","3664","","Plasmenyl-PS(P-20:1/16:0)+H","774.56443","589.55548","351.32583","239.23695","3.15768333333333","3.45768333333333","3664"
"","Plasmenyl-PS(P-20:1/16:0)+H",0,0,0,0,"2.97523055555556","3.27523055555556","11461","","Plasmenyl-PS(P-20:1/16:0)+H",0,0,0,0,"2.97523055555556","3.27523055555556","11461","","Plasmenyl-PS(P-20:1/16:0)+H",0,0,0,0,"2.97523055555556","3.27523055555556","11461","","Plasmenyl-PS(P-20:1/16:0)+H",0,0,0,0,"2.97523055555556","3.27523055555556","11461","","Plasmenyl-PS(P-20:1/16:0)+H",0,0,0,0,"2.97523055555556","3.27523055555556","11461","","Plasmenyl-PS(P-20:1/16:0)+H","774.56443","589.55548","351.32583","239.23695","2.97523055555556","3.27523055555556","11461"
"","Plasmenyl-PS(P-20:1/16:0)+H",0,0,0,0,"5.33678333333333","5.63678333333333","17206","","Plasmenyl-PS(P-20:1/16:0)+H",0,0,0,0,"5.33678333333333","5.63678333333333","17206","","Plasmenyl-PS(P-20:1/16:0)+H",0,0,0,0,"5.33678333333333","5.63678333333333","17206","","Plasmenyl-PS(P-20:1/16:0)+H",0,0,0,0,"5.33678333333333","5.63678333333333","17206","","Plasmenyl-PS(P-20:1/16:0)+H",0,0,0,0,"5.33678333333333","5.63678333333333","17206","","Plasmenyl-PS(P-20:1/16:0)+H","774.56443","589.55548","351.32583","239.23695","5.33678333333333","5.63678333333333","17206"
"","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.90192222222222","5.20192222222222","778","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.90192222222222","5.20192222222222","778","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.90192222222222","5.20192222222222","778","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.90192222222222","5.20192222222222","778","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.90192222222222","5.20192222222222","778","","Plasmenyl-PS(P-20:1/16:1)+H","772.54883","587.53988","351.32583","237.22135","4.90192222222222","5.20192222222222","778"
"","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.55881212121212","4.85881212121212","5700","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.55881212121212","4.85881212121212","5700","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.55881212121212","4.85881212121212","5700","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.55881212121212","4.85881212121212","5700","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.55881212121212","4.85881212121212","5700","","Plasmenyl-PS(P-20:1/16:1)+H","772.54883","587.53988","351.32583","237.22135","4.55881212121212","4.85881212121212","5700"
"","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.11522916666667","4.41522916666667","8914","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.11522916666667","4.41522916666667","8914","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.11522916666667","4.41522916666667","8914","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.11522916666667","4.41522916666667","8914","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.11522916666667","4.41522916666667","8914","","Plasmenyl-PS(P-20:1/16:1)+H","772.54883","587.53988","351.32583","237.22135","4.11522916666667","4.41522916666667","8914"
"","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"2.99686363636364","3.29686363636364","11064","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"2.99686363636364","3.29686363636364","11064","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"2.99686363636364","3.29686363636364","11064","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"2.99686363636364","3.29686363636364","11064","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"2.99686363636364","3.29686363636364","11064","","Plasmenyl-PS(P-20:1/16:1)+H","772.54883","587.53988","351.32583","237.22135","2.99686363636364","3.29686363636364","11064"
"","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.55763333333333","4.85763333333333","13213","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.55763333333333","4.85763333333333","13213","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.55763333333333","4.85763333333333","13213","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.55763333333333","4.85763333333333","13213","","Plasmenyl-PS(P-20:1/16:1)+H",0,0,0,0,"4.55763333333333","4.85763333333333","13213","","Plasmenyl-PS(P-20:1/16:1)+H","772.54883","587.53988","351.32583","237.22135","4.55763333333333","4.85763333333333","13213"
"","Plasmenyl-PS(P-20:1/17:0)+H",0,0,0,0,"5.73617916666667","6.03617916666667","9611","","Plasmenyl-PS(P-20:1/17:0)+H",0,0,0,0,"5.73617916666667","6.03617916666667","9611","","Plasmenyl-PS(P-20:1/17:0)+H",0,0,0,0,"5.73617916666667","6.03617916666667","9611","","Plasmenyl-PS(P-20:1/17:0)+H",0,0,0,0,"5.73617916666667","6.03617916666667","9611","","Plasmenyl-PS(P-20:1/17:0)+H",0,0,0,0,"5.73617916666667","6.03617916666667","9611","","Plasmenyl-PS(P-20:1/17:0)+H","788.58013","603.57118","351.32583","253.25265","5.73617916666667","6.03617916666667","9611"
"","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"6.33237361111111","6.63237361111111","1954","","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"6.33237361111111","6.63237361111111","1954","","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"6.33237361111111","6.63237361111111","1954","","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"6.33237361111111","6.63237361111111","1954","","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"6.33237361111111","6.63237361111111","1954","","Plasmenyl-PS(P-20:1/18:0)+H","802.59573","617.58678","351.32583","267.26825","6.33237361111111","6.63237361111111","1954"
"","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-20:1/18:0)+H","802.59573","617.58678","351.32583","267.26825","4.12052916666667","4.42052916666667","3104"
"","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-20:1/18:0)+H","802.59573","617.58678","351.32583","267.26825","4.40779305555556","4.70779305555556","4948"
"","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-20:1/18:0)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-20:1/18:0)+H","802.59573","617.58678","351.32583","267.26825","4.12585277777778","4.42585277777778","12860"
