"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmanyl-TG","[M+NH4]","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","RT at Max Intensity","Plasmanyl-TG","[M+NH4]","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Number of Scans","Plasmanyl-TG","[M+NH4]","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Max Intensity","Plasmanyl-TG","[M+NH4]","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Average m/z","Plasmanyl-TG","[M+NH4]","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmanyl-TG","[M+NH4]","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment"
"","plasmanyl-TG(O-16:0_20:5_24:0)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_20:5_24:0)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_20:5_24:0)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_20:5_24:0)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_20:5_24:0)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_20:5_24:0)+NH4","968.90055","649.64925","583.50845","15.3151742424242","15.6151742424242","3881"
"","plasmanyl-TG(O-16:0_20:5_24:1)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_20:5_24:1)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_20:5_24:1)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_20:5_24:1)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_20:5_24:1)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_20:5_24:1)+NH4","966.88495","647.63365","583.50845","15.2141611111111","15.5141611111111","3474"
"","plasmanyl-TG(O-16:0_22:0_22:3)+NH4",0,0,0,"15.7524575757576","16.0524575757576","11459","","plasmanyl-TG(O-16:0_22:0_22:3)+NH4",0,0,0,"15.7524575757576","16.0524575757576","11459","","plasmanyl-TG(O-16:0_22:0_22:3)+NH4",0,0,0,"15.7524575757576","16.0524575757576","11459","","plasmanyl-TG(O-16:0_22:0_22:3)+NH4",0,0,0,"15.7524575757576","16.0524575757576","11459","","plasmanyl-TG(O-16:0_22:0_22:3)+NH4",0,0,0,"15.7524575757576","16.0524575757576","11459","","plasmanyl-TG(O-16:0_22:0_22:3)+NH4","972.93185","615.57105","621.61795","15.7524575757576","16.0524575757576","11459"
"","plasmanyl-TG(O-16:0_22:0_22:4)+NH4",0,0,0,"15.5482272727273","15.8482272727273","2946","","plasmanyl-TG(O-16:0_22:0_22:4)+NH4",0,0,0,"15.5482272727273","15.8482272727273","2946","","plasmanyl-TG(O-16:0_22:0_22:4)+NH4",0,0,0,"15.5482272727273","15.8482272727273","2946","","plasmanyl-TG(O-16:0_22:0_22:4)+NH4",0,0,0,"15.5482272727273","15.8482272727273","2946","","plasmanyl-TG(O-16:0_22:0_22:4)+NH4",0,0,0,"15.5482272727273","15.8482272727273","2946","","plasmanyl-TG(O-16:0_22:0_22:4)+NH4","970.91615","613.55535","621.61795","15.5482272727273","15.8482272727273","2946"
"","plasmanyl-TG(O-16:0_22:0_22:5)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_22:0_22:5)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_22:0_22:5)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_22:0_22:5)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_22:0_22:5)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_22:0_22:5)+NH4","968.90055","611.53975","621.61795","15.3151742424242","15.6151742424242","3881"
"","plasmanyl-TG(O-16:0_22:0_22:6)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:0_22:6)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:0_22:6)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:0_22:6)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:0_22:6)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:0_22:6)+NH4","966.88485","609.52405","621.61795","15.2141611111111","15.5141611111111","3474"
"","plasmanyl-TG(O-16:0_22:0_24:1)+NH4",0,0,0,"15.75425","16.05425","18631","","plasmanyl-TG(O-16:0_22:0_24:1)+NH4",0,0,0,"15.75425","16.05425","18631","","plasmanyl-TG(O-16:0_22:0_24:1)+NH4",0,0,0,"15.75425","16.05425","18631","","plasmanyl-TG(O-16:0_22:0_24:1)+NH4",0,0,0,"15.75425","16.05425","18631","","plasmanyl-TG(O-16:0_22:0_24:1)+NH4",0,0,0,"15.75425","16.05425","18631","","plasmanyl-TG(O-16:0_22:0_24:1)+NH4","1004.99445","647.63365","621.61795","15.75425","16.05425","18631"
"","plasmanyl-TG(O-16:0_22:1_22:2)+NH4",0,0,0,"15.7524575757576","16.0524575757576","11459","","plasmanyl-TG(O-16:0_22:1_22:2)+NH4",0,0,0,"15.7524575757576","16.0524575757576","11459","","plasmanyl-TG(O-16:0_22:1_22:2)+NH4",0,0,0,"15.7524575757576","16.0524575757576","11459","","plasmanyl-TG(O-16:0_22:1_22:2)+NH4",0,0,0,"15.7524575757576","16.0524575757576","11459","","plasmanyl-TG(O-16:0_22:1_22:2)+NH4",0,0,0,"15.7524575757576","16.0524575757576","11459","","plasmanyl-TG(O-16:0_22:1_22:2)+NH4","972.93185","617.58665","619.60235","15.7524575757576","16.0524575757576","11459"
"","plasmanyl-TG(O-16:0_22:1_22:3)+NH4",0,0,0,"15.5482272727273","15.8482272727273","2946","","plasmanyl-TG(O-16:0_22:1_22:3)+NH4",0,0,0,"15.5482272727273","15.8482272727273","2946","","plasmanyl-TG(O-16:0_22:1_22:3)+NH4",0,0,0,"15.5482272727273","15.8482272727273","2946","","plasmanyl-TG(O-16:0_22:1_22:3)+NH4",0,0,0,"15.5482272727273","15.8482272727273","2946","","plasmanyl-TG(O-16:0_22:1_22:3)+NH4",0,0,0,"15.5482272727273","15.8482272727273","2946","","plasmanyl-TG(O-16:0_22:1_22:3)+NH4","970.91625","615.57105","619.60235","15.5482272727273","15.8482272727273","2946"
"","plasmanyl-TG(O-16:0_22:1_22:4)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_22:1_22:4)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_22:1_22:4)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_22:1_22:4)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_22:1_22:4)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_22:1_22:4)+NH4","968.90055","613.55535","619.60235","15.3151742424242","15.6151742424242","3881"
"","plasmanyl-TG(O-16:0_22:1_22:5)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:1_22:5)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:1_22:5)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:1_22:5)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:1_22:5)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:1_22:5)+NH4","966.88495","611.53975","619.60235","15.2141611111111","15.5141611111111","3474"
"","plasmanyl-TG(O-16:0_22:1_24:0)+NH4",0,0,0,"15.75425","16.05425","18631","","plasmanyl-TG(O-16:0_22:1_24:0)+NH4",0,0,0,"15.75425","16.05425","18631","","plasmanyl-TG(O-16:0_22:1_24:0)+NH4",0,0,0,"15.75425","16.05425","18631","","plasmanyl-TG(O-16:0_22:1_24:0)+NH4",0,0,0,"15.75425","16.05425","18631","","plasmanyl-TG(O-16:0_22:1_24:0)+NH4",0,0,0,"15.75425","16.05425","18631","","plasmanyl-TG(O-16:0_22:1_24:0)+NH4","1004.99445","649.64925","619.60235","15.75425","16.05425","18631"
"","plasmanyl-TG(O-16:0_22:1_24:1)+NH4",0,0,0,"15.5689","15.8689","17621","","plasmanyl-TG(O-16:0_22:1_24:1)+NH4",0,0,0,"15.5689","15.8689","17621","","plasmanyl-TG(O-16:0_22:1_24:1)+NH4",0,0,0,"15.5689","15.8689","17621","","plasmanyl-TG(O-16:0_22:1_24:1)+NH4",0,0,0,"15.5689","15.8689","17621","","plasmanyl-TG(O-16:0_22:1_24:1)+NH4",0,0,0,"15.5689","15.8689","17621","","plasmanyl-TG(O-16:0_22:1_24:1)+NH4","1002.97885","647.63365","619.60235","15.5689","15.8689","17621"
"","plasmanyl-TG(O-16:0_22:2_22:2)+NH4",0,0,0,"15.5482272727273","15.8482272727273","2946","","plasmanyl-TG(O-16:0_22:2_22:2)+NH4",0,0,0,"15.5482272727273","15.8482272727273","2946","","plasmanyl-TG(O-16:0_22:2_22:2)+NH4",0,0,0,"15.5482272727273","15.8482272727273","2946","","plasmanyl-TG(O-16:0_22:2_22:2)+NH4",0,0,0,"15.5482272727273","15.8482272727273","2946","","plasmanyl-TG(O-16:0_22:2_22:2)+NH4",0,0,0,"15.5482272727273","15.8482272727273","2946","","plasmanyl-TG(O-16:0_22:2_22:2)+NH4","970.91615","617.58665","617.58665","15.5482272727273","15.8482272727273","2946"
"","plasmanyl-TG(O-16:0_22:2_22:3)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_22:2_22:3)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_22:2_22:3)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_22:2_22:3)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_22:2_22:3)+NH4",0,0,0,"15.3151742424242","15.6151742424242","3881","","plasmanyl-TG(O-16:0_22:2_22:3)+NH4","968.90055","615.57105","617.58665","15.3151742424242","15.6151742424242","3881"
"","plasmanyl-TG(O-16:0_22:2_22:4)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:2_22:4)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:2_22:4)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:2_22:4)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:2_22:4)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:2_22:4)+NH4","966.88485","613.55535","617.58665","15.2141611111111","15.5141611111111","3474"
"","plasmanyl-TG(O-16:0_22:2_24:0)+NH4",0,0,0,"15.5689","15.8689","17621","","plasmanyl-TG(O-16:0_22:2_24:0)+NH4",0,0,0,"15.5689","15.8689","17621","","plasmanyl-TG(O-16:0_22:2_24:0)+NH4",0,0,0,"15.5689","15.8689","17621","","plasmanyl-TG(O-16:0_22:2_24:0)+NH4",0,0,0,"15.5689","15.8689","17621","","plasmanyl-TG(O-16:0_22:2_24:0)+NH4",0,0,0,"15.5689","15.8689","17621","","plasmanyl-TG(O-16:0_22:2_24:0)+NH4","1002.97875","649.64925","617.58665","15.5689","15.8689","17621"
"","plasmanyl-TG(O-16:0_22:3_22:3)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:3_22:3)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:3_22:3)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:3_22:3)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:3_22:3)+NH4",0,0,0,"15.2141611111111","15.5141611111111","3474","","plasmanyl-TG(O-16:0_22:3_22:3)+NH4","966.88495","615.57105","615.57105","15.2141611111111","15.5141611111111","3474"
"","plasmanyl-TG(O-16:0_22:4_25:0)+NH4",0,0,0,"15.2999233333333","15.5999233333333","16175","","plasmanyl-TG(O-16:0_22:4_25:0)+NH4",0,0,0,"15.2999233333333","15.5999233333333","16175","","plasmanyl-TG(O-16:0_22:4_25:0)+NH4",0,0,0,"15.2999233333333","15.5999233333333","16175","","plasmanyl-TG(O-16:0_22:4_25:0)+NH4",0,0,0,"15.2999233333333","15.5999233333333","16175","","plasmanyl-TG(O-16:0_22:4_25:0)+NH4",0,0,0,"15.2999233333333","15.5999233333333","16175","","plasmanyl-TG(O-16:0_22:4_25:0)+NH4","1012.96315","663.66495","613.55535","15.2999233333333","15.5999233333333","16175"
"","plasmanyl-TG(O-16:0_22:5_22:6)+NH4",0,0,0,"12.9664833333333","13.2664833333333","15450","","plasmanyl-TG(O-16:0_22:5_22:6)+NH4",0,0,0,"12.9664833333333","13.2664833333333","15450","","plasmanyl-TG(O-16:0_22:5_22:6)+NH4",0,0,0,"12.9664833333333","13.2664833333333","15450","","plasmanyl-TG(O-16:0_22:5_22:6)+NH4",0,0,0,"12.9664833333333","13.2664833333333","15450","","plasmanyl-TG(O-16:0_22:5_22:6)+NH4",0,0,0,"12.9664833333333","13.2664833333333","15450","","plasmanyl-TG(O-16:0_22:5_22:6)+NH4","956.80665","609.52405","611.53975","12.9664833333333","13.2664833333333","15450"
"","plasmanyl-TG(O-16:0_22:5_24:1)+NH4",0,0,0,"15.4583222222222","15.7583222222222","6504","","plasmanyl-TG(O-16:0_22:5_24:1)+NH4",0,0,0,"15.4583222222222","15.7583222222222","6504","","plasmanyl-TG(O-16:0_22:5_24:1)+NH4",0,0,0,"15.4583222222222","15.7583222222222","6504","","plasmanyl-TG(O-16:0_22:5_24:1)+NH4",0,0,0,"15.4583222222222","15.7583222222222","6504","","plasmanyl-TG(O-16:0_22:5_24:1)+NH4",0,0,0,"15.4583222222222","15.7583222222222","6504","","plasmanyl-TG(O-16:0_22:5_24:1)+NH4","994.91625","647.63365","611.53975","15.4583222222222","15.7583222222222","6504"
"","plasmanyl-TG(O-16:0_22:6_22:6)+NH4",0,0,0,"12.4143694444444","12.7143694444444","10635","","plasmanyl-TG(O-16:0_22:6_22:6)+NH4",0,0,0,"12.4143694444444","12.7143694444444","10635","","plasmanyl-TG(O-16:0_22:6_22:6)+NH4",0,0,0,"12.4143694444444","12.7143694444444","10635","","plasmanyl-TG(O-16:0_22:6_22:6)+NH4",0,0,0,"12.4143694444444","12.7143694444444","10635","","plasmanyl-TG(O-16:0_22:6_22:6)+NH4",0,0,0,"12.4143694444444","12.7143694444444","10635","","plasmanyl-TG(O-16:0_22:6_22:6)+NH4","954.79095","609.52405","609.52405","12.4143694444444","12.7143694444444","10635"
"","plasmanyl-TG(O-16:0_22:6_22:6)+NH4",0,0,0,"15.2115060606061","15.5115060606061","11897","","plasmanyl-TG(O-16:0_22:6_22:6)+NH4",0,0,0,"15.2115060606061","15.5115060606061","11897","","plasmanyl-TG(O-16:0_22:6_22:6)+NH4",0,0,0,"15.2115060606061","15.5115060606061","11897","","plasmanyl-TG(O-16:0_22:6_22:6)+NH4",0,0,0,"15.2115060606061","15.5115060606061","11897","","plasmanyl-TG(O-16:0_22:6_22:6)+NH4",0,0,0,"15.2115060606061","15.5115060606061","11897","","plasmanyl-TG(O-16:0_22:6_22:6)+NH4","954.79095","609.52405","609.52405","15.2115060606061","15.5115060606061","11897"
"","plasmanyl-TG(O-16:0_22:6_24:0)+NH4",0,0,0,"15.4583222222222","15.7583222222222","6504","","plasmanyl-TG(O-16:0_22:6_24:0)+NH4",0,0,0,"15.4583222222222","15.7583222222222","6504","","plasmanyl-TG(O-16:0_22:6_24:0)+NH4",0,0,0,"15.4583222222222","15.7583222222222","6504","","plasmanyl-TG(O-16:0_22:6_24:0)+NH4",0,0,0,"15.4583222222222","15.7583222222222","6504","","plasmanyl-TG(O-16:0_22:6_24:0)+NH4",0,0,0,"15.4583222222222","15.7583222222222","6504","","plasmanyl-TG(O-16:0_22:6_24:0)+NH4","994.91615","649.64925","609.52405","15.4583222222222","15.7583222222222","6504"
"","plasmanyl-TG(O-16:0_22:6_26:0)+NH4",0,0,0,"15.6608027777778","15.9608027777778","3809","","plasmanyl-TG(O-16:0_22:6_26:0)+NH4",0,0,0,"15.6608027777778","15.9608027777778","3809","","plasmanyl-TG(O-16:0_22:6_26:0)+NH4",0,0,0,"15.6608027777778","15.9608027777778","3809","","plasmanyl-TG(O-16:0_22:6_26:0)+NH4",0,0,0,"15.6608027777778","15.9608027777778","3809","","plasmanyl-TG(O-16:0_22:6_26:0)+NH4",0,0,0,"15.6608027777778","15.9608027777778","3809","","plasmanyl-TG(O-16:0_22:6_26:0)+NH4","1022.94745","677.68055","609.52405","15.6608027777778","15.9608027777778","3809"
"","plasmanyl-TG(O-16:1_8:0_8:0)+NH4",0,0,0,"8.04341388888889","8.34341388888889","1149","","plasmanyl-TG(O-16:1_8:0_8:0)+NH4",0,0,0,"8.04341388888889","8.34341388888889","1149","","plasmanyl-TG(O-16:1_8:0_8:0)+NH4",0,0,0,"8.04341388888889","8.34341388888889","1149","","plasmanyl-TG(O-16:1_8:0_8:0)+NH4",0,0,0,"8.04341388888889","8.34341388888889","1149","","plasmanyl-TG(O-16:1_8:0_8:0)+NH4",0,0,0,"8.04341388888889","8.34341388888889","1149","","plasmanyl-TG(O-16:1_8:0_8:0)+NH4","584.52495","423.38325","423.38325","8.04341388888889","8.34341388888889","1149"
"","plasmanyl-TG(O-16:1_8:0_8:0)+NH4",0,0,0,"2.64498194444444","2.94498194444444","12622","","plasmanyl-TG(O-16:1_8:0_8:0)+NH4",0,0,0,"2.64498194444444","2.94498194444444","12622","","plasmanyl-TG(O-16:1_8:0_8:0)+NH4",0,0,0,"2.64498194444444","2.94498194444444","12622","","plasmanyl-TG(O-16:1_8:0_8:0)+NH4",0,0,0,"2.64498194444444","2.94498194444444","12622","","plasmanyl-TG(O-16:1_8:0_8:0)+NH4",0,0,0,"2.64498194444444","2.94498194444444","12622","","plasmanyl-TG(O-16:1_8:0_8:0)+NH4","584.52495","423.38325","423.38325","2.64498194444444","2.94498194444444","12622"
"","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"9.121325","9.421325","274","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"9.121325","9.421325","274","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"9.121325","9.421325","274","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"9.121325","9.421325","274","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"9.121325","9.421325","274","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4","612.55625","451.41455","423.38325","9.121325","9.421325","274"
"","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"14.6664333333333","14.9664333333333","8314","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"14.6664333333333","14.9664333333333","8314","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"14.6664333333333","14.9664333333333","8314","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"14.6664333333333","14.9664333333333","8314","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"14.6664333333333","14.9664333333333","8314","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4","612.55625","451.41455","423.38325","14.6664333333333","14.9664333333333","8314"
"","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"4.84765909090909","5.14765909090909","14664","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"4.84765909090909","5.14765909090909","14664","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"4.84765909090909","5.14765909090909","14664","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"4.84765909090909","5.14765909090909","14664","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"4.84765909090909","5.14765909090909","14664","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4","612.55625","451.41455","423.38325","4.84765909090909","5.14765909090909","14664"
"","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"14.545235","14.845235","14874","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"14.545235","14.845235","14874","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"14.545235","14.845235","14874","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"14.545235","14.845235","14874","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"14.545235","14.845235","14874","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4","612.55625","451.41455","423.38325","14.545235","14.845235","14874"
"","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"14.9641472222222","15.2641472222222","14893","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"14.9641472222222","15.2641472222222","14893","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"14.9641472222222","15.2641472222222","14893","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"14.9641472222222","15.2641472222222","14893","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"14.9641472222222","15.2641472222222","14893","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4","612.55625","451.41455","423.38325","14.9641472222222","15.2641472222222","14893"
"","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"16.2671681818182","16.5671681818182","17130","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"16.2671681818182","16.5671681818182","17130","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"16.2671681818182","16.5671681818182","17130","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"16.2671681818182","16.5671681818182","17130","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"16.2671681818182","16.5671681818182","17130","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4","612.55625","451.41455","423.38325","16.2671681818182","16.5671681818182","17130"
"","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"16.4441875","16.7441875","17784","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"16.4441875","16.7441875","17784","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"16.4441875","16.7441875","17784","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"16.4441875","16.7441875","17784","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"16.4441875","16.7441875","17784","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4","612.55625","451.41455","423.38325","16.4441875","16.7441875","17784"
"","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"15.7400472222222","16.0400472222222","17791","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"15.7400472222222","16.0400472222222","17791","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"15.7400472222222","16.0400472222222","17791","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"15.7400472222222","16.0400472222222","17791","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4",0,0,0,"15.7400472222222","16.0400472222222","17791","","plasmanyl-TG(O-16:1_8:0_10:0)+NH4","612.55625","451.41455","423.38325","15.7400472222222","16.0400472222222","17791"
"","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"10.1082944444444","10.4082944444444","1044","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"10.1082944444444","10.4082944444444","1044","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"10.1082944444444","10.4082944444444","1044","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"10.1082944444444","10.4082944444444","1044","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"10.1082944444444","10.4082944444444","1044","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4","640.58755","479.44585","423.38325","10.1082944444444","10.4082944444444","1044"
"","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"10.4410375","10.7410375","8606","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"10.4410375","10.7410375","8606","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"10.4410375","10.7410375","8606","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"10.4410375","10.7410375","8606","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"10.4410375","10.7410375","8606","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4","640.58755","479.44585","423.38325","10.4410375","10.7410375","8606"
"","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"5.69889583333333","5.99889583333333","8793","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"5.69889583333333","5.99889583333333","8793","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"5.69889583333333","5.99889583333333","8793","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"5.69889583333333","5.99889583333333","8793","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"5.69889583333333","5.99889583333333","8793","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4","640.58755","479.44585","423.38325","5.69889583333333","5.99889583333333","8793"
"","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"6.06926666666667","6.36926666666667","9532","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"6.06926666666667","6.36926666666667","9532","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"6.06926666666667","6.36926666666667","9532","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"6.06926666666667","6.36926666666667","9532","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4",0,0,0,"6.06926666666667","6.36926666666667","9532","","plasmanyl-TG(O-16:1_8:0_12:0)+NH4","640.58755","479.44585","423.38325","6.06926666666667","6.36926666666667","9532"
"","plasmanyl-TG(O-16:1_8:0_14:0)+NH4",0,0,0,"7.18614583333333","7.48614583333333","12818","","plasmanyl-TG(O-16:1_8:0_14:0)+NH4",0,0,0,"7.18614583333333","7.48614583333333","12818","","plasmanyl-TG(O-16:1_8:0_14:0)+NH4",0,0,0,"7.18614583333333","7.48614583333333","12818","","plasmanyl-TG(O-16:1_8:0_14:0)+NH4",0,0,0,"7.18614583333333","7.48614583333333","12818","","plasmanyl-TG(O-16:1_8:0_14:0)+NH4",0,0,0,"7.18614583333333","7.48614583333333","12818","","plasmanyl-TG(O-16:1_8:0_14:0)+NH4","668.61885","507.47715","423.38325","7.18614583333333","7.48614583333333","12818"
