"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","RT at Max Intensity","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","Number of Scans","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","Max Intensity","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","Average m/z","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment"
"","PC(15:1_20:0)+Na",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PC(15:1_20:0)+Na",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PC(15:1_20:0)+Na",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PC(15:1_20:0)+Na",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PC(15:1_20:0)+Na",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PC(15:1_20:0)+Na","796.58268","613.51664","737.509181","591.5347","497.300251","425.206351","556.37375","484.27985","146.98179","8.72429166666667","9.02429166666667","16859"
"","PC(15:1_20:1)+Na",1,0,0,0,0,0,0,0,1,"5.66719861111111","5.96719861111111","682","","PC(15:1_20:1)+Na",5.786267,0,0,0,0,0,0,0,5.786267,"5.66719861111111","5.96719861111111","682","","PC(15:1_20:1)+Na",2,0,0,0,0,0,0,0,2,"5.66719861111111","5.96719861111111","682","","PC(15:1_20:1)+Na",226959.3,0,0,0,0,0,0,0,4428.486,"5.66719861111111","5.96719861111111","682","","PC(15:1_20:1)+Na",794.57005,0,0,0,0,0,0,0,146.982,"5.66719861111111","5.96719861111111","682","","PC(15:1_20:1)+Na","794.56708","611.50104","735.493581","589.5191","495.284651","425.206351","554.35815","484.27985","146.98179","5.66719861111111","5.96719861111111","682"
"","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PC(15:1_20:1)+Na","794.56708","611.50104","735.493581","589.5191","495.284651","425.206351","554.35815","484.27985","146.98179","6.00126805555556","6.30126805555556","738"
"","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PC(15:1_20:1)+Na","794.56708","611.50104","735.493581","589.5191","495.284651","425.206351","554.35815","484.27985","146.98179","7.68438194444444","7.98438194444444","1682"
"","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PC(15:1_20:1)+Na","794.56708","611.50104","735.493581","589.5191","495.284651","425.206351","554.35815","484.27985","146.98179","12.0360861111111","12.3360861111111","3839"
"","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PC(15:1_20:1)+Na","794.56708","611.50104","735.493581","589.5191","495.284651","425.206351","554.35815","484.27985","146.98179","12.2886722222222","12.5886722222222","6559"
"","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PC(15:1_20:1)+Na","794.56708","611.50104","735.493581","589.5191","495.284651","425.206351","554.35815","484.27985","146.98179","12.6315861111111","12.9315861111111","9571"
"","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"6.55813333333333","6.85813333333333","11533","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"6.55813333333333","6.85813333333333","11533","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"6.55813333333333","6.85813333333333","11533","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"6.55813333333333","6.85813333333333","11533","","PC(15:1_20:1)+Na",0,0,0,0,0,0,0,0,0,"6.55813333333333","6.85813333333333","11533","","PC(15:1_20:1)+Na","794.56708","611.50104","735.493581","589.5191","495.284651","425.206351","554.35815","484.27985","146.98179","6.55813333333333","6.85813333333333","11533"
"","PC(15:1_20:2)+Na",1,0,0,0,0,0,0,0,1,"5.24122777777778","5.54122777777778","590","","PC(15:1_20:2)+Na",5.46687,0,0,0,0,0,0,0,5.46687,"5.24122777777778","5.54122777777778","590","","PC(15:1_20:2)+Na",1,0,0,0,0,0,0,0,1,"5.24122777777778","5.54122777777778","590","","PC(15:1_20:2)+Na",93943.37,0,0,0,0,0,0,0,11145.01,"5.24122777777778","5.54122777777778","590","","PC(15:1_20:2)+Na",792.5553,0,0,0,0,0,0,0,146.9821,"5.24122777777778","5.54122777777778","590","","PC(15:1_20:2)+Na","792.55138","609.48534","733.477881","587.5034","493.268951","425.206351","552.34245","484.27985","146.98179","5.24122777777778","5.54122777777778","590"
"","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"7.3207875","7.6207875","706","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"7.3207875","7.6207875","706","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"7.3207875","7.6207875","706","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"7.3207875","7.6207875","706","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"7.3207875","7.6207875","706","","PC(15:1_20:2)+Na","792.55138","609.48534","733.477881","587.5034","493.268951","425.206351","552.34245","484.27985","146.98179","7.3207875","7.6207875","706"
"","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"4.97676944444445","5.27676944444445","1831","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"4.97676944444445","5.27676944444445","1831","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"4.97676944444445","5.27676944444445","1831","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"4.97676944444445","5.27676944444445","1831","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"4.97676944444445","5.27676944444445","1831","","PC(15:1_20:2)+Na","792.55138","609.48534","733.477881","587.5034","493.268951","425.206351","552.34245","484.27985","146.98179","4.97676944444445","5.27676944444445","1831"
"","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"12.4555180555556","12.7555180555556","2734","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"12.4555180555556","12.7555180555556","2734","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"12.4555180555556","12.7555180555556","2734","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"12.4555180555556","12.7555180555556","2734","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"12.4555180555556","12.7555180555556","2734","","PC(15:1_20:2)+Na","792.55138","609.48534","733.477881","587.5034","493.268951","425.206351","552.34245","484.27985","146.98179","12.4555180555556","12.7555180555556","2734"
"","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"11.3855833333333","11.6855833333333","3946","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"11.3855833333333","11.6855833333333","3946","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"11.3855833333333","11.6855833333333","3946","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"11.3855833333333","11.6855833333333","3946","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"11.3855833333333","11.6855833333333","3946","","PC(15:1_20:2)+Na","792.55138","609.48534","733.477881","587.5034","493.268951","425.206351","552.34245","484.27985","146.98179","11.3855833333333","11.6855833333333","3946"
"","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"11.8061866666667","12.1061866666667","9294","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"11.8061866666667","12.1061866666667","9294","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"11.8061866666667","12.1061866666667","9294","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"11.8061866666667","12.1061866666667","9294","","PC(15:1_20:2)+Na",0,0,0,0,0,0,0,0,0,"11.8061866666667","12.1061866666667","9294","","PC(15:1_20:2)+Na","792.55138","609.48534","733.477881","587.5034","493.268951","425.206351","552.34245","484.27985","146.98179","11.8061866666667","12.1061866666667","9294"
"","PC(15:1_20:2)+Na",1,1,1,1,0,0,0,0,1,"6.08093333333333","6.38093333333333","17163","","PC(15:1_20:2)+Na",6.230666,6.230666,6.230666,6.230666,0,0,0,0,6.230666,"6.08093333333333","6.38093333333333","17163","","PC(15:1_20:2)+Na",1,2,2,1,0,0,0,0,2,"6.08093333333333","6.38093333333333","17163","","PC(15:1_20:2)+Na",37753.19,29624.36,24745.65,3969.987,0,0,0,0,23045.36,"6.08093333333333","6.38093333333333","17163","","PC(15:1_20:2)+Na",792.553,609.48665,733.47855,587.504,0,0,0,0,146.9821,"6.08093333333333","6.38093333333333","17163","","PC(15:1_20:2)+Na","792.55138","609.48534","733.477881","587.5034","493.268951","425.206351","552.34245","484.27985","146.98179","6.08093333333333","6.38093333333333","17163"
"","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"5.59786388888889","5.89786388888889","2445","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"5.59786388888889","5.89786388888889","2445","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"5.59786388888889","5.89786388888889","2445","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"5.59786388888889","5.89786388888889","2445","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"5.59786388888889","5.89786388888889","2445","","PC(15:1_20:3)+Na","790.53578","607.46974","731.462281","585.4878","491.253351","425.206351","550.32685","484.27985","146.98179","5.59786388888889","5.89786388888889","2445"
"","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"11.8608930555556","12.1608930555556","2713","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"11.8608930555556","12.1608930555556","2713","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"11.8608930555556","12.1608930555556","2713","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"11.8608930555556","12.1608930555556","2713","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"11.8608930555556","12.1608930555556","2713","","PC(15:1_20:3)+Na","790.53578","607.46974","731.462281","585.4878","491.253351","425.206351","550.32685","484.27985","146.98179","11.8608930555556","12.1608930555556","2713"
"","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"11.1749319444444","11.4749319444444","3305","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"11.1749319444444","11.4749319444444","3305","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"11.1749319444444","11.4749319444444","3305","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"11.1749319444444","11.4749319444444","3305","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"11.1749319444444","11.4749319444444","3305","","PC(15:1_20:3)+Na","790.53578","607.46974","731.462281","585.4878","491.253351","425.206351","550.32685","484.27985","146.98179","11.1749319444444","11.4749319444444","3305"
"","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"11.5303902777778","11.8303902777778","7156","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"11.5303902777778","11.8303902777778","7156","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"11.5303902777778","11.8303902777778","7156","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"11.5303902777778","11.8303902777778","7156","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"11.5303902777778","11.8303902777778","7156","","PC(15:1_20:3)+Na","790.53578","607.46974","731.462281","585.4878","491.253351","425.206351","550.32685","484.27985","146.98179","11.5303902777778","11.8303902777778","7156"
"","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"10.8591736111111","11.1591736111111","8050","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"10.8591736111111","11.1591736111111","8050","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"10.8591736111111","11.1591736111111","8050","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"10.8591736111111","11.1591736111111","8050","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"10.8591736111111","11.1591736111111","8050","","PC(15:1_20:3)+Na","790.53578","607.46974","731.462281","585.4878","491.253351","425.206351","550.32685","484.27985","146.98179","10.8591736111111","11.1591736111111","8050"
"","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"6.23224444444445","6.53224444444445","12777","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"6.23224444444445","6.53224444444445","12777","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"6.23224444444445","6.53224444444445","12777","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"6.23224444444445","6.53224444444445","12777","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"6.23224444444445","6.53224444444445","12777","","PC(15:1_20:3)+Na","790.53578","607.46974","731.462281","585.4878","491.253351","425.206351","550.32685","484.27985","146.98179","6.23224444444445","6.53224444444445","12777"
"","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"12.4749939393939","12.7749939393939","14920","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"12.4749939393939","12.7749939393939","14920","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"12.4749939393939","12.7749939393939","14920","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"12.4749939393939","12.7749939393939","14920","","PC(15:1_20:3)+Na",0,0,0,0,0,0,0,0,0,"12.4749939393939","12.7749939393939","14920","","PC(15:1_20:3)+Na","790.53578","607.46974","731.462281","585.4878","491.253351","425.206351","550.32685","484.27985","146.98179","12.4749939393939","12.7749939393939","14920"
"","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"11.3155944444444","11.6155944444444","4149","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"11.3155944444444","11.6155944444444","4149","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"11.3155944444444","11.6155944444444","4149","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"11.3155944444444","11.6155944444444","4149","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"11.3155944444444","11.6155944444444","4149","","PC(15:1_20:4)+Na","788.52008","605.45404","729.446581","583.4721","489.237651","425.206351","548.31115","484.27985","146.98179","11.3155944444444","11.6155944444444","4149"
"","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"4.9049375","5.2049375","4585","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"4.9049375","5.2049375","4585","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"4.9049375","5.2049375","4585","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"4.9049375","5.2049375","4585","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"4.9049375","5.2049375","4585","","PC(15:1_20:4)+Na","788.52008","605.45404","729.446581","583.4721","489.237651","425.206351","548.31115","484.27985","146.98179","4.9049375","5.2049375","4585"
"","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"5.2060875","5.5060875","5377","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"5.2060875","5.5060875","5377","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"5.2060875","5.5060875","5377","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"5.2060875","5.5060875","5377","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"5.2060875","5.5060875","5377","","PC(15:1_20:4)+Na","788.52008","605.45404","729.446581","583.4721","489.237651","425.206351","548.31115","484.27985","146.98179","5.2060875","5.5060875","5377"
"","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"10.5746541666667","10.8746541666667","6456","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"10.5746541666667","10.8746541666667","6456","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"10.5746541666667","10.8746541666667","6456","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"10.5746541666667","10.8746541666667","6456","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"10.5746541666667","10.8746541666667","6456","","PC(15:1_20:4)+Na","788.52008","605.45404","729.446581","583.4721","489.237651","425.206351","548.31115","484.27985","146.98179","10.5746541666667","10.8746541666667","6456"
"","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"4.71642424242424","5.01642424242424","13148","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"4.71642424242424","5.01642424242424","13148","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"4.71642424242424","5.01642424242424","13148","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"4.71642424242424","5.01642424242424","13148","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"4.71642424242424","5.01642424242424","13148","","PC(15:1_20:4)+Na","788.52008","605.45404","729.446581","583.4721","489.237651","425.206351","548.31115","484.27985","146.98179","4.71642424242424","5.01642424242424","13148"
"","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"0.478294444444444","0.778294444444444","17776","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"0.478294444444444","0.778294444444444","17776","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"0.478294444444444","0.778294444444444","17776","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"0.478294444444444","0.778294444444444","17776","","PC(15:1_20:4)+Na",0,0,0,0,0,0,0,0,0,"0.478294444444444","0.778294444444444","17776","","PC(15:1_20:4)+Na","788.52008","605.45404","729.446581","583.4721","489.237651","425.206351","548.31115","484.27985","146.98179","0.478294444444444","0.778294444444444","17776"
"","PC(15:1_21:0)+Na",1,1,0,0,0,0,0,0,1,"7.39842916666667","7.69842916666667","8","","PC(15:1_21:0)+Na",7.571537,7.571537,0,0,0,0,0,0,7.698117,"7.39842916666667","7.69842916666667","8","","PC(15:1_21:0)+Na",3,2,0,0,0,0,0,0,2,"7.39842916666667","7.69842916666667","8","","PC(15:1_21:0)+Na",33430910,152116,0,0,0,0,0,0,51178.69,"7.39842916666667","7.69842916666667","8","","PC(15:1_21:0)+Na",810.600533333333,627.53515,0,0,0,0,0,0,146.98185,"7.39842916666667","7.69842916666667","8","","PC(15:1_21:0)+Na","810.59838","627.53234","751.524881","605.5504","511.315951","425.206351","570.38945","484.27985","146.98179","7.39842916666667","7.69842916666667","8"
"","PC(15:1_21:0)+Na",1,1,0,0,0,0,0,0,0,"7.05206388888889","7.35206388888889","76","","PC(15:1_21:0)+Na",7.19568,7.19568,0,0,0,0,0,0,0,"7.05206388888889","7.35206388888889","76","","PC(15:1_21:0)+Na",3,3,0,0,0,0,0,0,0,"7.05206388888889","7.35206388888889","76","","PC(15:1_21:0)+Na",4170409,36711.66,0,0,0,0,0,0,0,"7.05206388888889","7.35206388888889","76","","PC(15:1_21:0)+Na",810.600633333333,627.5346,0,0,0,0,0,0,0,"7.05206388888889","7.35206388888889","76","","PC(15:1_21:0)+Na","810.59838","627.53234","751.524881","605.5504","511.315951","425.206351","570.38945","484.27985","146.98179","7.05206388888889","7.35206388888889","76"
"","PC(15:1_21:0)+Na",1,1,0,0,0,0,0,0,1,"6.77950277777778","7.07950277777778","101","","PC(15:1_21:0)+Na",6.938423,6.938423,0,0,0,0,0,0,6.938423,"6.77950277777778","7.07950277777778","101","","PC(15:1_21:0)+Na",2,2,0,0,0,0,0,0,1,"6.77950277777778","7.07950277777778","101","","PC(15:1_21:0)+Na",3250524,23147.54,0,0,0,0,0,0,2251.431,"6.77950277777778","7.07950277777778","101","","PC(15:1_21:0)+Na",810.6003,627.5349,0,0,0,0,0,0,146.9817,"6.77950277777778","7.07950277777778","101","","PC(15:1_21:0)+Na","810.59838","627.53234","751.524881","605.5504","511.315951","425.206351","570.38945","484.27985","146.98179","6.77950277777778","7.07950277777778","101"
"","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"15.3534347222222","15.6534347222222","8976","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"15.3534347222222","15.6534347222222","8976","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"15.3534347222222","15.6534347222222","8976","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"15.3534347222222","15.6534347222222","8976","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"15.3534347222222","15.6534347222222","8976","","PC(15:1_21:0)+Na","810.59838","627.53234","751.524881","605.5504","511.315951","425.206351","570.38945","484.27985","146.98179","15.3534347222222","15.6534347222222","8976"
"","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"12.5356319444444","12.8356319444444","14774","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"12.5356319444444","12.8356319444444","14774","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"12.5356319444444","12.8356319444444","14774","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"12.5356319444444","12.8356319444444","14774","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"12.5356319444444","12.8356319444444","14774","","PC(15:1_21:0)+Na","810.59838","627.53234","751.524881","605.5504","511.315951","425.206351","570.38945","484.27985","146.98179","12.5356319444444","12.8356319444444","14774"
"","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"14.7122333333333","15.0122333333333","14784","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"14.7122333333333","15.0122333333333","14784","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"14.7122333333333","15.0122333333333","14784","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"14.7122333333333","15.0122333333333","14784","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"14.7122333333333","15.0122333333333","14784","","PC(15:1_21:0)+Na","810.59838","627.53234","751.524881","605.5504","511.315951","425.206351","570.38945","484.27985","146.98179","14.7122333333333","15.0122333333333","14784"
"","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"10.5604984848485","10.8604984848485","16781","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"10.5604984848485","10.8604984848485","16781","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"10.5604984848485","10.8604984848485","16781","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"10.5604984848485","10.8604984848485","16781","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"10.5604984848485","10.8604984848485","16781","","PC(15:1_21:0)+Na","810.59838","627.53234","751.524881","605.5504","511.315951","425.206351","570.38945","484.27985","146.98179","10.5604984848485","10.8604984848485","16781"
"","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"11.1171194444444","11.4171194444444","16921","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"11.1171194444444","11.4171194444444","16921","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"11.1171194444444","11.4171194444444","16921","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"11.1171194444444","11.4171194444444","16921","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"11.1171194444444","11.4171194444444","16921","","PC(15:1_21:0)+Na","810.59838","627.53234","751.524881","605.5504","511.315951","425.206351","570.38945","484.27985","146.98179","11.1171194444444","11.4171194444444","16921"
"","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"15.6284722222222","15.9284722222222","19077","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"15.6284722222222","15.9284722222222","19077","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"15.6284722222222","15.9284722222222","19077","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"15.6284722222222","15.9284722222222","19077","","PC(15:1_21:0)+Na",0,0,0,0,0,0,0,0,0,"15.6284722222222","15.9284722222222","19077","","PC(15:1_21:0)+Na","810.59838","627.53234","751.524881","605.5504","511.315951","425.206351","570.38945","484.27985","146.98179","15.6284722222222","15.9284722222222","19077"
