"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","DGTS","[M+H]+","[M-H20]+","[M-(C3H9N-CHCOOH-CH2)]+","[M-(C3H9N-CHCOOH)]+","SN1 acyl loss","SN2 acyl loss","M-H2O SN1 loss","M-H2O SN2 loss","C10H21NO5H (236.14)","C3H9N-CHCOOH-CH2-CH (144.1)","C3H9N+ (59)","RT_min","RT_max","Comment","RT at Max Intensity","DGTS","[M+H]+","[M-H20]+","[M-(C3H9N-CHCOOH-CH2)]+","[M-(C3H9N-CHCOOH)]+","SN1 acyl loss","SN2 acyl loss","M-H2O SN1 loss","M-H2O SN2 loss","C10H21NO5H (236.14)","C3H9N-CHCOOH-CH2-CH (144.1)","C3H9N+ (59)","RT_min","RT_max","Comment","Number of Scans","DGTS","[M+H]+","[M-H20]+","[M-(C3H9N-CHCOOH-CH2)]+","[M-(C3H9N-CHCOOH)]+","SN1 acyl loss","SN2 acyl loss","M-H2O SN1 loss","M-H2O SN2 loss","C10H21NO5H (236.14)","C3H9N-CHCOOH-CH2-CH (144.1)","C3H9N+ (59)","RT_min","RT_max","Comment","Max Intensity","DGTS","[M+H]+","[M-H20]+","[M-(C3H9N-CHCOOH-CH2)]+","[M-(C3H9N-CHCOOH)]+","SN1 acyl loss","SN2 acyl loss","M-H2O SN1 loss","M-H2O SN2 loss","C10H21NO5H (236.14)","C3H9N-CHCOOH-CH2-CH (144.1)","C3H9N+ (59)","RT_min","RT_max","Comment","Average m/z","DGTS","[M+H]+","[M-H20]+","[M-(C3H9N-CHCOOH-CH2)]+","[M-(C3H9N-CHCOOH)]+","SN1 acyl loss","SN2 acyl loss","M-H2O SN1 loss","M-H2O SN2 loss","C10H21NO5H (236.14)","C3H9N-CHCOOH-CH2-CH (144.1)","C3H9N+ (59)","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","DGTS","[M+H]+","[M-H20]+","[M-(C3H9N-CHCOOH-CH2)]+","[M-(C3H9N-CHCOOH)]+","SN1 acyl loss","SN2 acyl loss","M-H2O SN1 loss","M-H2O SN2 loss","C10H21NO5H (236.14)","C3H9N-CHCOOH-CH2-CH (144.1)","C3H9N+ (59)","RT_min","RT_max","Comment"
"","DGTS(18:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2716272727273","12.5716272727273","2068","","DGTS(18:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2716272727273","12.5716272727273","2068","","DGTS(18:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2716272727273","12.5716272727273","2068","","DGTS(18:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2716272727273","12.5716272727273","2068","","DGTS(18:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2716272727273","12.5716272727273","2068","","DGTS(18:1_25:0)+H","864.76517","846.75461","733.67055","747.6862","600.51987","500.39467","582.50931","482.38411","236.1492402","144.1018984","59.0729454","12.2716272727273","12.5716272727273","2068"
"","DGTS(18:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"13.2870763888889","13.5870763888889","2485","","DGTS(18:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"13.2870763888889","13.5870763888889","2485","","DGTS(18:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"13.2870763888889","13.5870763888889","2485","","DGTS(18:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"13.2870763888889","13.5870763888889","2485","","DGTS(18:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"13.2870763888889","13.5870763888889","2485","","DGTS(18:1_25:0)+H","864.76517","846.75461","733.67055","747.6862","600.51987","500.39467","582.50931","482.38411","236.1492402","144.1018984","59.0729454","13.2870763888889","13.5870763888889","2485"
"","DGTS(18:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9665166666667","12.2665166666667","5634","","DGTS(18:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9665166666667","12.2665166666667","5634","","DGTS(18:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9665166666667","12.2665166666667","5634","","DGTS(18:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9665166666667","12.2665166666667","5634","","DGTS(18:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9665166666667","12.2665166666667","5634","","DGTS(18:1_26:0)+H","878.78077","860.77021","747.68615","761.7018","614.53547","500.39467","596.52491","482.38411","236.1492402","144.1018984","59.0729454","11.9665166666667","12.2665166666667","5634"
"","DGTS(18:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.240245","12.540245","6039","","DGTS(18:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.240245","12.540245","6039","","DGTS(18:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.240245","12.540245","6039","","DGTS(18:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.240245","12.540245","6039","","DGTS(18:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.240245","12.540245","6039","","DGTS(18:1_26:0)+H","878.78077","860.77021","747.68615","761.7018","614.53547","500.39467","596.52491","482.38411","236.1492402","144.1018984","59.0729454","12.240245","12.540245","6039"
"","DGTS(18:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","18965","","DGTS(18:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","18965","","DGTS(18:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","18965","","DGTS(18:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","18965","","DGTS(18:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","18965","","DGTS(18:1_26:0)+H","878.78077","860.77021","747.68615","761.7018","614.53547","500.39467","596.52491","482.38411","236.1492402","144.1018984","59.0729454","12.1892277777778","12.4892277777778","18965"
"","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8972513888889","10.1972513888889","3953","","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8972513888889","10.1972513888889","3953","","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8972513888889","10.1972513888889","3953","","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8972513888889","10.1972513888889","3953","","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8972513888889","10.1972513888889","3953","","DGTS(18:2_20:0)+H","792.67117","774.66061","661.57655","675.5922","530.44157","498.37897","512.43101","480.36841","236.1492402","144.1018984","59.0729454","9.8972513888889","10.1972513888889","3953"
"","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.67366666666667","9.97366666666667","4318","","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.67366666666667","9.97366666666667","4318","","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.67366666666667","9.97366666666667","4318","","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.67366666666667","9.97366666666667","4318","","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.67366666666667","9.97366666666667","4318","","DGTS(18:2_20:0)+H","792.67117","774.66061","661.57655","675.5922","530.44157","498.37897","512.43101","480.36841","236.1492402","144.1018984","59.0729454","9.67366666666667","9.97366666666667","4318"
"","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.11397916666667","9.41397916666667","6647","","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.11397916666667","9.41397916666667","6647","","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.11397916666667","9.41397916666667","6647","","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.11397916666667","9.41397916666667","6647","","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.11397916666667","9.41397916666667","6647","","DGTS(18:2_20:0)+H","792.67117","774.66061","661.57655","675.5922","530.44157","498.37897","512.43101","480.36841","236.1492402","144.1018984","59.0729454","9.11397916666667","9.41397916666667","6647"
"","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.1118683333333","10.4118683333333","10526","","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.1118683333333","10.4118683333333","10526","","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.1118683333333","10.4118683333333","10526","","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.1118683333333","10.4118683333333","10526","","DGTS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.1118683333333","10.4118683333333","10526","","DGTS(18:2_20:0)+H","792.67117","774.66061","661.57655","675.5922","530.44157","498.37897","512.43101","480.36841","236.1492402","144.1018984","59.0729454","10.1118683333333","10.4118683333333","10526"
"","DGTS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.13773611111111","9.43773611111111","4537","","DGTS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.13773611111111","9.43773611111111","4537","","DGTS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.13773611111111","9.43773611111111","4537","","DGTS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.13773611111111","9.43773611111111","4537","","DGTS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.13773611111111","9.43773611111111","4537","","DGTS(18:2_20:1)+H","790.65557","772.64501","659.56095","673.5766","528.42597","498.37897","510.41541","480.36841","236.1492402","144.1018984","59.0729454","9.13773611111111","9.43773611111111","4537"
"","DGTS(18:2_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3155944444444","11.6155944444444","4763","","DGTS(18:2_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3155944444444","11.6155944444444","4763","","DGTS(18:2_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3155944444444","11.6155944444444","4763","","DGTS(18:2_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3155944444444","11.6155944444444","4763","","DGTS(18:2_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3155944444444","11.6155944444444","4763","","DGTS(18:2_21:0)+H","806.68687","788.67631","675.59225","689.6079","544.45727","498.37897","526.44671","480.36841","236.1492402","144.1018984","59.0729454","11.3155944444444","11.6155944444444","4763"
"","DGTS(18:2_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.5297125","11.8297125","16698","","DGTS(18:2_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.5297125","11.8297125","16698","","DGTS(18:2_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.5297125","11.8297125","16698","","DGTS(18:2_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.5297125","11.8297125","16698","","DGTS(18:2_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.5297125","11.8297125","16698","","DGTS(18:2_21:0)+H","806.68687","788.67631","675.59225","689.6079","544.45727","498.37897","526.44671","480.36841","236.1492402","144.1018984","59.0729454","11.5297125","11.8297125","16698"
"","DGTS(18:2_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8760180555556","10.1760180555556","7595","","DGTS(18:2_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8760180555556","10.1760180555556","7595","","DGTS(18:2_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8760180555556","10.1760180555556","7595","","DGTS(18:2_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8760180555556","10.1760180555556","7595","","DGTS(18:2_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8760180555556","10.1760180555556","7595","","DGTS(18:2_22:0)+H","820.70247","802.69191","689.60785","703.6235","558.47287","498.37897","540.46231","480.36841","236.1492402","144.1018984","59.0729454","9.8760180555556","10.1760180555556","7595"
"","DGTS(18:2_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.59953333333333","9.89953333333333","17218","","DGTS(18:2_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.59953333333333","9.89953333333333","17218","","DGTS(18:2_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.59953333333333","9.89953333333333","17218","","DGTS(18:2_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.59953333333333","9.89953333333333","17218","","DGTS(18:2_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.59953333333333","9.89953333333333","17218","","DGTS(18:2_22:0)+H","820.70247","802.69191","689.60785","703.6235","558.47287","498.37897","540.46231","480.36841","236.1492402","144.1018984","59.0729454","9.59953333333333","9.89953333333333","17218"
"","DGTS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.18020925925926","9.48020925925926","17385","","DGTS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.18020925925926","9.48020925925926","17385","","DGTS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.18020925925926","9.48020925925926","17385","","DGTS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.18020925925926","9.48020925925926","17385","","DGTS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.18020925925926","9.48020925925926","17385","","DGTS(18:2_22:1)+H","818.68687","800.67631","687.59225","701.6079","556.45727","498.37897","538.44671","480.36841","236.1492402","144.1018984","59.0729454","9.18020925925926","9.48020925925926","17385"
"","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0308347222222","12.3308347222222","3001","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0308347222222","12.3308347222222","3001","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0308347222222","12.3308347222222","3001","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0308347222222","12.3308347222222","3001","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0308347222222","12.3308347222222","3001","","DGTS(18:2_23:0)+H","834.71817","816.70761","703.62355","717.6392","572.48857","498.37897","554.47801","480.36841","236.1492402","144.1018984","59.0729454","12.0308347222222","12.3308347222222","3001"
"","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2565486111111","12.5565486111111","3171","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2565486111111","12.5565486111111","3171","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2565486111111","12.5565486111111","3171","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2565486111111","12.5565486111111","3171","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2565486111111","12.5565486111111","3171","","DGTS(18:2_23:0)+H","834.71817","816.70761","703.62355","717.6392","572.48857","498.37897","554.47801","480.36841","236.1492402","144.1018984","59.0729454","12.2565486111111","12.5565486111111","3171"
"","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.8627291666667","11.1627291666667","6885","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.8627291666667","11.1627291666667","6885","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.8627291666667","11.1627291666667","6885","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.8627291666667","11.1627291666667","6885","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.8627291666667","11.1627291666667","6885","","DGTS(18:2_23:0)+H","834.71817","816.70761","703.62355","717.6392","572.48857","498.37897","554.47801","480.36841","236.1492402","144.1018984","59.0729454","10.8627291666667","11.1627291666667","6885"
"","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.5693","10.8693","7124","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.5693","10.8693","7124","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.5693","10.8693","7124","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.5693","10.8693","7124","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.5693","10.8693","7124","","DGTS(18:2_23:0)+H","834.71817","816.70761","703.62355","717.6392","572.48857","498.37897","554.47801","480.36841","236.1492402","144.1018984","59.0729454","10.5693","10.8693","7124"
"","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.7056863636364","12.0056863636364","14875","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.7056863636364","12.0056863636364","14875","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.7056863636364","12.0056863636364","14875","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.7056863636364","12.0056863636364","14875","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.7056863636364","12.0056863636364","14875","","DGTS(18:2_23:0)+H","834.71817","816.70761","703.62355","717.6392","572.48857","498.37897","554.47801","480.36841","236.1492402","144.1018984","59.0729454","11.7056863636364","12.0056863636364","14875"
"","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6753847222222","11.9753847222222","16330","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6753847222222","11.9753847222222","16330","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6753847222222","11.9753847222222","16330","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6753847222222","11.9753847222222","16330","","DGTS(18:2_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6753847222222","11.9753847222222","16330","","DGTS(18:2_23:0)+H","834.71817","816.70761","703.62355","717.6392","572.48857","498.37897","554.47801","480.36841","236.1492402","144.1018984","59.0729454","11.6753847222222","11.9753847222222","16330"
"","DGTS(18:2_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5679458333333","12.8679458333333","12385","","DGTS(18:2_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5679458333333","12.8679458333333","12385","","DGTS(18:2_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5679458333333","12.8679458333333","12385","","DGTS(18:2_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5679458333333","12.8679458333333","12385","","DGTS(18:2_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5679458333333","12.8679458333333","12385","","DGTS(18:2_24:0)+H","848.73377","830.72321","717.63915","731.6548","586.50417","498.37897","568.49361","480.36841","236.1492402","144.1018984","59.0729454","12.5679458333333","12.8679458333333","12385"
"","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.9370861111111","13.2370861111111","1603","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.9370861111111","13.2370861111111","1603","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.9370861111111","13.2370861111111","1603","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.9370861111111","13.2370861111111","1603","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.9370861111111","13.2370861111111","1603","","DGTS(18:2_25:0)+H","862.74947","844.73891","731.65485","745.6705","600.51987","498.37897","582.50931","480.36841","236.1492402","144.1018984","59.0729454","12.9370861111111","13.2370861111111","1603"
"","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3531347222222","11.6531347222222","2184","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3531347222222","11.6531347222222","2184","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3531347222222","11.6531347222222","2184","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3531347222222","11.6531347222222","2184","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3531347222222","11.6531347222222","2184","","DGTS(18:2_25:0)+H","862.74947","844.73891","731.65485","745.6705","600.51987","498.37897","582.50931","480.36841","236.1492402","144.1018984","59.0729454","11.3531347222222","11.6531347222222","2184"
"","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8937777777778","10.1937777777778","13469","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8937777777778","10.1937777777778","13469","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8937777777778","10.1937777777778","13469","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8937777777778","10.1937777777778","13469","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.8937777777778","10.1937777777778","13469","","DGTS(18:2_25:0)+H","862.74947","844.73891","731.65485","745.6705","600.51987","498.37897","582.50931","480.36841","236.1492402","144.1018984","59.0729454","9.8937777777778","10.1937777777778","13469"
"","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.5970916666667","11.8970916666667","14303","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.5970916666667","11.8970916666667","14303","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.5970916666667","11.8970916666667","14303","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.5970916666667","11.8970916666667","14303","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.5970916666667","11.8970916666667","14303","","DGTS(18:2_25:0)+H","862.74947","844.73891","731.65485","745.6705","600.51987","498.37897","582.50931","480.36841","236.1492402","144.1018984","59.0729454","11.5970916666667","11.8970916666667","14303"
"","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.7495875","13.0495875","15937","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.7495875","13.0495875","15937","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.7495875","13.0495875","15937","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.7495875","13.0495875","15937","","DGTS(18:2_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.7495875","13.0495875","15937","","DGTS(18:2_25:0)+H","862.74947","844.73891","731.65485","745.6705","600.51987","498.37897","582.50931","480.36841","236.1492402","144.1018984","59.0729454","12.7495875","13.0495875","15937"
"","DGTS(18:2_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.324125","11.624125","5956","","DGTS(18:2_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.324125","11.624125","5956","","DGTS(18:2_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.324125","11.624125","5956","","DGTS(18:2_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.324125","11.624125","5956","","DGTS(18:2_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.324125","11.624125","5956","","DGTS(18:2_26:0)+H","876.76507","858.75451","745.67045","759.6861","614.53547","498.37897","596.52491","480.36841","236.1492402","144.1018984","59.0729454","11.324125","11.624125","5956"
"","DGTS(18:2_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6992861111111","11.9992861111111","19024","","DGTS(18:2_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6992861111111","11.9992861111111","19024","","DGTS(18:2_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6992861111111","11.9992861111111","19024","","DGTS(18:2_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6992861111111","11.9992861111111","19024","","DGTS(18:2_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6992861111111","11.9992861111111","19024","","DGTS(18:2_26:0)+H","876.76507","858.75451","745.67045","759.6861","614.53547","498.37897","596.52491","480.36841","236.1492402","144.1018984","59.0729454","11.6992861111111","11.9992861111111","19024"
"","DGTS(18:3_18:4)+H",0,0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","DGTS(18:3_18:4)+H",0,0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","DGTS(18:3_18:4)+H",0,0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","DGTS(18:3_18:4)+H",0,0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","DGTS(18:3_18:4)+H",0,0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","DGTS(18:3_18:4)+H","754.56167","736.55111","623.46705","637.4827","494.34767","496.36337","476.33711","478.35281","236.1492402","144.1018984","59.0729454","4.10132083333333","4.40132083333333","3023"
"","DGTS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.13773611111111","9.43773611111111","4537","","DGTS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.13773611111111","9.43773611111111","4537","","DGTS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.13773611111111","9.43773611111111","4537","","DGTS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.13773611111111","9.43773611111111","4537","","DGTS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.13773611111111","9.43773611111111","4537","","DGTS(18:3_20:0)+H","790.65557","772.64501","659.56095","673.5766","530.44157","496.36337","512.43101","478.35281","236.1492402","144.1018984","59.0729454","9.13773611111111","9.43773611111111","4537"
"","DGTS(18:3_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.8987375","11.1987375","3535","","DGTS(18:3_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.8987375","11.1987375","3535","","DGTS(18:3_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.8987375","11.1987375","3535","","DGTS(18:3_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.8987375","11.1987375","3535","","DGTS(18:3_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.8987375","11.1987375","3535","","DGTS(18:3_21:0)+H","804.67127","786.66071","673.57665","687.5923","544.45727","496.36337","526.44671","478.35281","236.1492402","144.1018984","59.0729454","10.8987375","11.1987375","3535"
"","DGTS(18:3_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.10679696969697","9.40679696969697","14357","","DGTS(18:3_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.10679696969697","9.40679696969697","14357","","DGTS(18:3_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.10679696969697","9.40679696969697","14357","","DGTS(18:3_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.10679696969697","9.40679696969697","14357","","DGTS(18:3_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.10679696969697","9.40679696969697","14357","","DGTS(18:3_21:0)+H","804.67127","786.66071","673.57665","687.5923","544.45727","496.36337","526.44671","478.35281","236.1492402","144.1018984","59.0729454","9.10679696969697","9.40679696969697","14357"
