"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","LPE","[M+H]+","NL_head","NL_R1CO","R1CO+","head","RT_min","RT_max","Comment","RT at Max Intensity","LPE","[M+H]+","NL_head","NL_R1CO","R1CO+","head","RT_min","RT_max","Comment","Number of Scans","LPE","[M+H]+","NL_head","NL_R1CO","R1CO+","head","RT_min","RT_max","Comment","Max Intensity","LPE","[M+H]+","NL_head","NL_R1CO","R1CO+","head","RT_min","RT_max","Comment","Average m/z","LPE","[M+H]+","NL_head","NL_R1CO","R1CO+","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","LPE","[M+H]+","NL_head","NL_R1CO","R1CO+","head","RT_min","RT_max","Comment"
"","LPE(18:1)+H",0,0,0,0,0,"15.0183266666667","15.3183266666667","15631","","LPE(18:1)+H",0,0,0,0,0,"15.0183266666667","15.3183266666667","15631","","LPE(18:1)+H",0,0,0,0,0,"15.0183266666667","15.3183266666667","15631","","LPE(18:1)+H",0,0,0,0,0,"15.0183266666667","15.3183266666667","15631","","LPE(18:1)+H",0,0,0,0,0,"15.0183266666667","15.3183266666667","15631","","LPE(18:1)+H","480.308485","339.289375","216.06318","265.252605","142.02639","15.0183266666667","15.3183266666667","15631"
"","LPE(18:2)+H",1,1,1,1,1,"0.617001388888889","0.917001388888889","458","","LPE(18:2)+H",0.7805625,0.7805625,0.7805625,0.7805625,0.7805625,"0.617001388888889","0.917001388888889","458","","LPE(18:2)+H",1,1,1,1,1,"0.617001388888889","0.917001388888889","458","","LPE(18:2)+H",127176.3,975528.1,33388.02,54199.53,11919.13,"0.617001388888889","0.917001388888889","458","","LPE(18:2)+H",478.2936,337.274,216.0634,263.2372,142.0266,"0.617001388888889","0.917001388888889","458","","LPE(18:2)+H","478.292835","337.273725","216.06318","263.236955","142.02639","0.617001388888889","0.917001388888889","458"
"","LPE(18:2)+H",0,0,0,0,0,"0.835289393939394","1.13528939393939","9578","","LPE(18:2)+H",0,0,0,0,0,"0.835289393939394","1.13528939393939","9578","","LPE(18:2)+H",0,0,0,0,0,"0.835289393939394","1.13528939393939","9578","","LPE(18:2)+H",0,0,0,0,0,"0.835289393939394","1.13528939393939","9578","","LPE(18:2)+H",0,0,0,0,0,"0.835289393939394","1.13528939393939","9578","","LPE(18:2)+H","478.292835","337.273725","216.06318","263.236955","142.02639","0.835289393939394","1.13528939393939","9578"
"","LPE(18:3)+H",0,0,0,0,0,"0.481963888888889","0.781963888888889","3863","","LPE(18:3)+H",0,0,0,0,0,"0.481963888888889","0.781963888888889","3863","","LPE(18:3)+H",0,0,0,0,0,"0.481963888888889","0.781963888888889","3863","","LPE(18:3)+H",0,0,0,0,0,"0.481963888888889","0.781963888888889","3863","","LPE(18:3)+H",0,0,0,0,0,"0.481963888888889","0.781963888888889","3863","","LPE(18:3)+H","476.277185","335.258075","216.06318","261.221305","142.02639","0.481963888888889","0.781963888888889","3863"
"","LPE(19:0)+H",1,0,0,0,0,"0.790172222222222","1.09017222222222","6","","LPE(19:0)+H",0.9400288,0,0,0,0,"0.790172222222222","1.09017222222222","6","","LPE(19:0)+H",3,0,0,0,0,"0.790172222222222","1.09017222222222","6","","LPE(19:0)+H",116717200,0,0,0,0,"0.790172222222222","1.09017222222222","6","","LPE(19:0)+H",496.339533333333,0,0,0,0,"0.790172222222222","1.09017222222222","6","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","0.790172222222222","1.09017222222222","6"
"","LPE(19:0)+H",0,0,0,0,0,"2.6449875","2.9449875","3596","","LPE(19:0)+H",0,0,0,0,0,"2.6449875","2.9449875","3596","","LPE(19:0)+H",0,0,0,0,0,"2.6449875","2.9449875","3596","","LPE(19:0)+H",0,0,0,0,0,"2.6449875","2.9449875","3596","","LPE(19:0)+H",0,0,0,0,0,"2.6449875","2.9449875","3596","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","2.6449875","2.9449875","3596"
"","LPE(19:0)+H",1,0,0,0,0,"2.97452575757576","3.27452575757576","5408","","LPE(19:0)+H",3.006997,0,0,0,0,"2.97452575757576","3.27452575757576","5408","","LPE(19:0)+H",1,0,0,0,0,"2.97452575757576","3.27452575757576","5408","","LPE(19:0)+H",33024.91,0,0,0,0,"2.97452575757576","3.27452575757576","5408","","LPE(19:0)+H",496.3403,0,0,0,0,"2.97452575757576","3.27452575757576","5408","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","2.97452575757576","3.27452575757576","5408"
"","LPE(19:0)+H",0,0,0,0,0,"3.86995833333333","4.16995833333333","6835","","LPE(19:0)+H",0,0,0,0,0,"3.86995833333333","4.16995833333333","6835","","LPE(19:0)+H",0,0,0,0,0,"3.86995833333333","4.16995833333333","6835","","LPE(19:0)+H",0,0,0,0,0,"3.86995833333333","4.16995833333333","6835","","LPE(19:0)+H",0,0,0,0,0,"3.86995833333333","4.16995833333333","6835","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","3.86995833333333","4.16995833333333","6835"
"","LPE(19:0)+H",0,0,0,0,0,"4.8966196969697","5.1966196969697","9176","","LPE(19:0)+H",0,0,0,0,0,"4.8966196969697","5.1966196969697","9176","","LPE(19:0)+H",0,0,0,0,0,"4.8966196969697","5.1966196969697","9176","","LPE(19:0)+H",0,0,0,0,0,"4.8966196969697","5.1966196969697","9176","","LPE(19:0)+H",0,0,0,0,0,"4.8966196969697","5.1966196969697","9176","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","4.8966196969697","5.1966196969697","9176"
"","LPE(19:0)+H",0,0,0,0,0,"10.4219069444444","10.7219069444444","10140","","LPE(19:0)+H",0,0,0,0,0,"10.4219069444444","10.7219069444444","10140","","LPE(19:0)+H",0,0,0,0,0,"10.4219069444444","10.7219069444444","10140","","LPE(19:0)+H",0,0,0,0,0,"10.4219069444444","10.7219069444444","10140","","LPE(19:0)+H",0,0,0,0,0,"10.4219069444444","10.7219069444444","10140","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","10.4219069444444","10.7219069444444","10140"
"","LPE(19:0)+H",0,0,0,0,0,"5.35553611111111","5.65553611111111","10148","","LPE(19:0)+H",0,0,0,0,0,"5.35553611111111","5.65553611111111","10148","","LPE(19:0)+H",0,0,0,0,0,"5.35553611111111","5.65553611111111","10148","","LPE(19:0)+H",0,0,0,0,0,"5.35553611111111","5.65553611111111","10148","","LPE(19:0)+H",0,0,0,0,0,"5.35553611111111","5.65553611111111","10148","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","5.35553611111111","5.65553611111111","10148"
