"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PG","[M+H]+","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","RT at Max Intensity","PG","[M+H]+","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","Number of Scans","PG","[M+H]+","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","Max Intensity","PG","[M+H]+","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","Average m/z","PG","[M+H]+","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PG","[M+H]+","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment"
"","PG(19:0_21:0)+H",0,0,0,0,0,0,"8.26530416666667","8.56530416666667","12556","","PG(19:0_21:0)+H",0,0,0,0,0,0,"8.26530416666667","8.56530416666667","12556","","PG(19:0_21:0)+H",0,0,0,0,0,0,"8.26530416666667","8.56530416666667","12556","","PG(19:0_21:0)+H",0,0,0,0,0,0,"8.26530416666667","8.56530416666667","12556","","PG(19:0_21:0)+H",0,0,0,0,0,0,"8.26530416666667","8.56530416666667","12556","","PG(19:0_21:0)+H","835.64241","355.3207","383.352","71.0856","95.0855","123.1168","8.26530416666667","8.56530416666667","12556"
"","PG(19:0_22:0)+H",0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(19:0_22:0)+H",0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(19:0_22:0)+H",0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(19:0_22:0)+H",0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(19:0_22:0)+H",0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(19:0_22:0)+H","849.65801","355.3207","397.3676","71.0856","95.0855","123.1168","7.873475","8.173475","18751"
"","PG(19:0_22:5)+H",0,0,0,1,1,1,"7.63112777777778","7.93112777777778","737","","PG(19:0_22:5)+H",0,0,0,7.862287,7.862287,7.862287,"7.63112777777778","7.93112777777778","737","","PG(19:0_22:5)+H",0,0,0,1,1,1,"7.63112777777778","7.93112777777778","737","","PG(19:0_22:5)+H",0,0,0,7228.507,8032.653,2642.001,"7.63112777777778","7.93112777777778","737","","PG(19:0_22:5)+H",0,0,0,71.08574,95.08565,123.117,"7.63112777777778","7.93112777777778","737","","PG(19:0_22:5)+H","839.57981","355.3207","387.2894","71.0856","95.0855","123.1168","7.63112777777778","7.93112777777778","737"
"","PG(19:0_23:0)+H",0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(19:0_23:0)+H",0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(19:0_23:0)+H",0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(19:0_23:0)+H",0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(19:0_23:0)+H",0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(19:0_23:0)+H","863.67371","355.3207","411.3833","71.0856","95.0855","123.1168","11.7076621212121","12.0076621212121","8052"
"","PG(19:0_23:0)+H",0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(19:0_23:0)+H",0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(19:0_23:0)+H",0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(19:0_23:0)+H",0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(19:0_23:0)+H",0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(19:0_23:0)+H","863.67371","355.3207","411.3833","71.0856","95.0855","123.1168","11.7227763888889","12.0227763888889","10574"
"","PG(19:0_23:0)+H",0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(19:0_23:0)+H",0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(19:0_23:0)+H",0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(19:0_23:0)+H",0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(19:0_23:0)+H",0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(19:0_23:0)+H","863.67371","355.3207","411.3833","71.0856","95.0855","123.1168","10.6739233333333","10.9739233333333","14210"
"","PG(19:0_23:0)+H",0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(19:0_23:0)+H",0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(19:0_23:0)+H",0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(19:0_23:0)+H",0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(19:0_23:0)+H",0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(19:0_23:0)+H","863.67371","355.3207","411.3833","71.0856","95.0855","123.1168","11.78905","12.08905","18971"
"","PG(19:0_24:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","3684","","PG(19:0_24:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","3684","","PG(19:0_24:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","3684","","PG(19:0_24:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","3684","","PG(19:0_24:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","3684","","PG(19:0_24:0)+H","877.68931","355.3207","425.3989","71.0856","95.0855","123.1168","8.8801375","9.1801375","3684"
"","PG(19:0_24:0)+H",0,0,0,0,0,0,"9.39805","9.69805","17807","","PG(19:0_24:0)+H",0,0,0,0,0,0,"9.39805","9.69805","17807","","PG(19:0_24:0)+H",0,0,0,0,0,0,"9.39805","9.69805","17807","","PG(19:0_24:0)+H",0,0,0,0,0,0,"9.39805","9.69805","17807","","PG(19:0_24:0)+H",0,0,0,0,0,0,"9.39805","9.69805","17807","","PG(19:0_24:0)+H","877.68931","355.3207","425.3989","71.0856","95.0855","123.1168","9.39805","9.69805","17807"
"","PG(19:0_24:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","18775","","PG(19:0_24:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","18775","","PG(19:0_24:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","18775","","PG(19:0_24:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","18775","","PG(19:0_24:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","18775","","PG(19:0_24:0)+H","877.68931","355.3207","425.3989","71.0856","95.0855","123.1168","8.8801375","9.1801375","18775"
"","PG(19:0_24:1)+H",0,0,0,0,0,0,"9.58695138888889","9.88695138888889","18474","","PG(19:0_24:1)+H",0,0,0,0,0,0,"9.58695138888889","9.88695138888889","18474","","PG(19:0_24:1)+H",0,0,0,0,0,0,"9.58695138888889","9.88695138888889","18474","","PG(19:0_24:1)+H",0,0,0,0,0,0,"9.58695138888889","9.88695138888889","18474","","PG(19:0_24:1)+H",0,0,0,0,0,0,"9.58695138888889","9.88695138888889","18474","","PG(19:0_24:1)+H","875.67371","355.3207","423.3833","71.0856","95.0855","123.1168","9.58695138888889","9.88695138888889","18474"
"","PG(19:0_25:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(19:0_25:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(19:0_25:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(19:0_25:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(19:0_25:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(19:0_25:0)+H","891.70501","355.3207","439.4146","71.0856","95.0855","123.1168","12.3820805555556","12.6820805555556","3336"
"","PG(20:0_20:0)+H",0,0,0,0,0,0,"8.26530416666667","8.56530416666667","12556","","PG(20:0_20:0)+H",0,0,0,0,0,0,"8.26530416666667","8.56530416666667","12556","","PG(20:0_20:0)+H",0,0,0,0,0,0,"8.26530416666667","8.56530416666667","12556","","PG(20:0_20:0)+H",0,0,0,0,0,0,"8.26530416666667","8.56530416666667","12556","","PG(20:0_20:0)+H",0,0,0,0,0,0,"8.26530416666667","8.56530416666667","12556","","PG(20:0_20:0)+H","835.64231","369.3363","369.3363","71.0856","95.0855","123.1168","8.26530416666667","8.56530416666667","12556"
"","PG(20:0_20:4)+H",0,0,0,0,0,0,"6.60239027777778","6.90239027777778","3472","","PG(20:0_20:4)+H",0,0,0,0,0,0,"6.60239027777778","6.90239027777778","3472","","PG(20:0_20:4)+H",0,0,0,0,0,0,"6.60239027777778","6.90239027777778","3472","","PG(20:0_20:4)+H",0,0,0,0,0,0,"6.60239027777778","6.90239027777778","3472","","PG(20:0_20:4)+H",0,0,0,0,0,0,"6.60239027777778","6.90239027777778","3472","","PG(20:0_20:4)+H","827.57971","369.3363","361.2737","71.0856","95.0855","123.1168","6.60239027777778","6.90239027777778","3472"
"","PG(20:0_20:5)+H",0,0,0,0,0,0,"7.71947962962963","8.01947962962963","13050","","PG(20:0_20:5)+H",0,0,0,0,0,0,"7.71947962962963","8.01947962962963","13050","","PG(20:0_20:5)+H",0,0,0,0,0,0,"7.71947962962963","8.01947962962963","13050","","PG(20:0_20:5)+H",0,0,0,0,0,0,"7.71947962962963","8.01947962962963","13050","","PG(20:0_20:5)+H",0,0,0,0,0,0,"7.71947962962963","8.01947962962963","13050","","PG(20:0_20:5)+H","825.56411","369.3363","359.2581","71.0856","95.0855","123.1168","7.71947962962963","8.01947962962963","13050"
"","PG(20:0_21:0)+H",0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(20:0_21:0)+H",0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(20:0_21:0)+H",0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(20:0_21:0)+H",0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(20:0_21:0)+H",0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(20:0_21:0)+H","849.65801","369.3363","383.352","71.0856","95.0855","123.1168","7.873475","8.173475","18751"
"","PG(20:0_22:0)+H",0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(20:0_22:0)+H",0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(20:0_22:0)+H",0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(20:0_22:0)+H",0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(20:0_22:0)+H",0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(20:0_22:0)+H","863.67361","369.3363","397.3676","71.0856","95.0855","123.1168","11.7076621212121","12.0076621212121","8052"
"","PG(20:0_22:0)+H",0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(20:0_22:0)+H",0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(20:0_22:0)+H",0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(20:0_22:0)+H",0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(20:0_22:0)+H",0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(20:0_22:0)+H","863.67361","369.3363","397.3676","71.0856","95.0855","123.1168","11.7227763888889","12.0227763888889","10574"
"","PG(20:0_22:0)+H",0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(20:0_22:0)+H",0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(20:0_22:0)+H",0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(20:0_22:0)+H",0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(20:0_22:0)+H",0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(20:0_22:0)+H","863.67361","369.3363","397.3676","71.0856","95.0855","123.1168","10.6739233333333","10.9739233333333","14210"
"","PG(20:0_22:0)+H",0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(20:0_22:0)+H",0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(20:0_22:0)+H",0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(20:0_22:0)+H",0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(20:0_22:0)+H",0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(20:0_22:0)+H","863.67361","369.3363","397.3676","71.0856","95.0855","123.1168","11.78905","12.08905","18971"
"","PG(20:0_22:2)+H",0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:0_22:2)+H",0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:0_22:2)+H",0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:0_22:2)+H",0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:0_22:2)+H",0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:0_22:2)+H","859.64231","369.3363","393.3363","71.0856","95.0855","123.1168","3.7889","4.0889","13894"
"","PG(20:0_22:5)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:0_22:5)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:0_22:5)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:0_22:5)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:0_22:5)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:0_22:5)+H","853.59541","369.3363","387.2894","71.0856","95.0855","123.1168","7.94672083333333","8.24672083333333","2024"
"","PG(20:0_23:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","3684","","PG(20:0_23:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","3684","","PG(20:0_23:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","3684","","PG(20:0_23:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","3684","","PG(20:0_23:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","3684","","PG(20:0_23:0)+H","877.68931","369.3363","411.3833","71.0856","95.0855","123.1168","8.8801375","9.1801375","3684"
"","PG(20:0_23:0)+H",0,0,0,0,0,0,"9.39805","9.69805","17807","","PG(20:0_23:0)+H",0,0,0,0,0,0,"9.39805","9.69805","17807","","PG(20:0_23:0)+H",0,0,0,0,0,0,"9.39805","9.69805","17807","","PG(20:0_23:0)+H",0,0,0,0,0,0,"9.39805","9.69805","17807","","PG(20:0_23:0)+H",0,0,0,0,0,0,"9.39805","9.69805","17807","","PG(20:0_23:0)+H","877.68931","369.3363","411.3833","71.0856","95.0855","123.1168","9.39805","9.69805","17807"
"","PG(20:0_23:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","18775","","PG(20:0_23:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","18775","","PG(20:0_23:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","18775","","PG(20:0_23:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","18775","","PG(20:0_23:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","18775","","PG(20:0_23:0)+H","877.68931","369.3363","411.3833","71.0856","95.0855","123.1168","8.8801375","9.1801375","18775"
"","PG(20:0_24:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(20:0_24:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(20:0_24:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(20:0_24:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(20:0_24:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(20:0_24:0)+H","891.70491","369.3363","425.3989","71.0856","95.0855","123.1168","12.3820805555556","12.6820805555556","3336"
"","PG(20:0_24:1)+H",0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:0_24:1)+H",0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:0_24:1)+H",0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:0_24:1)+H",0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:0_24:1)+H",0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:0_24:1)+H","889.68931","369.3363","423.3833","71.0856","95.0855","123.1168","11.8720916666667","12.1720916666667","4824"
"","PG(20:0_24:1)+H",0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:0_24:1)+H",0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:0_24:1)+H",0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:0_24:1)+H",0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:0_24:1)+H",0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:0_24:1)+H","889.68931","369.3363","423.3833","71.0856","95.0855","123.1168","10.5238555555556","10.8238555555556","6979"
"","PG(20:0_24:1)+H",0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:0_24:1)+H",0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:0_24:1)+H",0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:0_24:1)+H",0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:0_24:1)+H",0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:0_24:1)+H","889.68931","369.3363","423.3833","71.0856","95.0855","123.1168","10.2444196969697","10.5444196969697","14952"
"","PG(20:0_26:0)+H",1,0,0,1,1,1,"11.0092611111111","11.3092611111111","1085","","PG(20:0_26:0)+H",11.14948,0,0,11.14948,11.14948,11.14948,"11.0092611111111","11.3092611111111","1085","","PG(20:0_26:0)+H",1,0,0,1,1,1,"11.0092611111111","11.3092611111111","1085","","PG(20:0_26:0)+H",131990.3,0,0,10173.83,12743.42,5970.614,"11.0092611111111","11.3092611111111","1085","","PG(20:0_26:0)+H",919.7374,0,0,71.0858,95.08574,123.117,"11.0092611111111","11.3092611111111","1085","","PG(20:0_26:0)+H","919.73621","369.3363","453.4302","71.0856","95.0855","123.1168","11.0092611111111","11.3092611111111","1085"
"","PG(20:0_26:0)+H",0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(20:0_26:0)+H",0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(20:0_26:0)+H",0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(20:0_26:0)+H",0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(20:0_26:0)+H",0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(20:0_26:0)+H","919.73621","369.3363","453.4302","71.0856","95.0855","123.1168","11.4925597222222","11.7925597222222","2989"
"","PG(20:0_26:0)+H",0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(20:0_26:0)+H",0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(20:0_26:0)+H",0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(20:0_26:0)+H",0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(20:0_26:0)+H",0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(20:0_26:0)+H","919.73621","369.3363","453.4302","71.0856","95.0855","123.1168","12.9798375","13.2798375","3482"
"","PG(20:0_26:0)+H",0,0,0,0,0,0,"11.7111652777778","12.0111652777778","11383","","PG(20:0_26:0)+H",0,0,0,0,0,0,"11.7111652777778","12.0111652777778","11383","","PG(20:0_26:0)+H",0,0,0,0,0,0,"11.7111652777778","12.0111652777778","11383","","PG(20:0_26:0)+H",0,0,0,0,0,0,"11.7111652777778","12.0111652777778","11383","","PG(20:0_26:0)+H",0,0,0,0,0,0,"11.7111652777778","12.0111652777778","11383","","PG(20:0_26:0)+H","919.73621","369.3363","453.4302","71.0856","95.0855","123.1168","11.7111652777778","12.0111652777778","11383"
"","PG(20:0_26:0)+H",1,0,0,1,1,1,"10.90495","11.20495","15417","","PG(20:0_26:0)+H",11.14948,0,0,11.14948,11.14948,11.14948,"10.90495","11.20495","15417","","PG(20:0_26:0)+H",1,0,0,1,1,1,"10.90495","11.20495","15417","","PG(20:0_26:0)+H",131990.3,0,0,10173.83,12743.42,5970.614,"10.90495","11.20495","15417","","PG(20:0_26:0)+H",919.7374,0,0,71.0858,95.08574,123.117,"10.90495","11.20495","15417","","PG(20:0_26:0)+H","919.73621","369.3363","453.4302","71.0856","95.0855","123.1168","10.90495","11.20495","15417"
"","PG(20:1_20:3)+H",0,0,0,0,0,0,"6.60239027777778","6.90239027777778","3472","","PG(20:1_20:3)+H",0,0,0,0,0,0,"6.60239027777778","6.90239027777778","3472","","PG(20:1_20:3)+H",0,0,0,0,0,0,"6.60239027777778","6.90239027777778","3472","","PG(20:1_20:3)+H",0,0,0,0,0,0,"6.60239027777778","6.90239027777778","3472","","PG(20:1_20:3)+H",0,0,0,0,0,0,"6.60239027777778","6.90239027777778","3472","","PG(20:1_20:3)+H","827.57981","367.3207","363.2894","71.0856","95.0855","123.1168","6.60239027777778","6.90239027777778","3472"
"","PG(20:1_20:4)+H",0,0,0,0,0,0,"7.71947962962963","8.01947962962963","13050","","PG(20:1_20:4)+H",0,0,0,0,0,0,"7.71947962962963","8.01947962962963","13050","","PG(20:1_20:4)+H",0,0,0,0,0,0,"7.71947962962963","8.01947962962963","13050","","PG(20:1_20:4)+H",0,0,0,0,0,0,"7.71947962962963","8.01947962962963","13050","","PG(20:1_20:4)+H",0,0,0,0,0,0,"7.71947962962963","8.01947962962963","13050","","PG(20:1_20:4)+H","825.56411","367.3207","361.2737","71.0856","95.0855","123.1168","7.71947962962963","8.01947962962963","13050"
"","PG(20:1_22:1)+H",0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:1_22:1)+H",0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:1_22:1)+H",0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:1_22:1)+H",0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:1_22:1)+H",0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:1_22:1)+H","859.64241","367.3207","395.352","71.0856","95.0855","123.1168","3.7889","4.0889","13894"
"","PG(20:1_22:4)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:1_22:4)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:1_22:4)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:1_22:4)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:1_22:4)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:1_22:4)+H","853.59541","367.3207","389.305","71.0856","95.0855","123.1168","7.94672083333333","8.24672083333333","2024"
"","PG(20:1_23:0)+H",0,0,0,0,0,0,"9.58695138888889","9.88695138888889","18474","","PG(20:1_23:0)+H",0,0,0,0,0,0,"9.58695138888889","9.88695138888889","18474","","PG(20:1_23:0)+H",0,0,0,0,0,0,"9.58695138888889","9.88695138888889","18474","","PG(20:1_23:0)+H",0,0,0,0,0,0,"9.58695138888889","9.88695138888889","18474","","PG(20:1_23:0)+H",0,0,0,0,0,0,"9.58695138888889","9.88695138888889","18474","","PG(20:1_23:0)+H","875.67371","367.3207","411.3833","71.0856","95.0855","123.1168","9.58695138888889","9.88695138888889","18474"
"","PG(20:1_24:0)+H",0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:1_24:0)+H",0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:1_24:0)+H",0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:1_24:0)+H",0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:1_24:0)+H",0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:1_24:0)+H","889.68931","367.3207","425.3989","71.0856","95.0855","123.1168","11.8720916666667","12.1720916666667","4824"
"","PG(20:1_24:0)+H",0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:1_24:0)+H",0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:1_24:0)+H",0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:1_24:0)+H",0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:1_24:0)+H",0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:1_24:0)+H","889.68931","367.3207","425.3989","71.0856","95.0855","123.1168","10.5238555555556","10.8238555555556","6979"
"","PG(20:1_24:0)+H",0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:1_24:0)+H",0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:1_24:0)+H",0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:1_24:0)+H",0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:1_24:0)+H",0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:1_24:0)+H","889.68931","367.3207","425.3989","71.0856","95.0855","123.1168","10.2444196969697","10.5444196969697","14952"
"","PG(20:1_26:0)+H",0,0,0,0,0,0,"12.3927611111111","12.6927611111111","3153","","PG(20:1_26:0)+H",0,0,0,0,0,0,"12.3927611111111","12.6927611111111","3153","","PG(20:1_26:0)+H",0,0,0,0,0,0,"12.3927611111111","12.6927611111111","3153","","PG(20:1_26:0)+H",0,0,0,0,0,0,"12.3927611111111","12.6927611111111","3153","","PG(20:1_26:0)+H",0,0,0,0,0,0,"12.3927611111111","12.6927611111111","3153","","PG(20:1_26:0)+H","917.72061","367.3207","453.4302","71.0856","95.0855","123.1168","12.3927611111111","12.6927611111111","3153"
"","PG(20:1_26:0)+H",0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(20:1_26:0)+H",0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(20:1_26:0)+H",0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(20:1_26:0)+H",0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(20:1_26:0)+H",0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(20:1_26:0)+H","917.72061","367.3207","453.4302","71.0856","95.0855","123.1168","10.9039527777778","11.2039527777778","3781"
"","PG(20:1_26:0)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(20:1_26:0)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(20:1_26:0)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(20:1_26:0)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(20:1_26:0)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(20:1_26:0)+H","917.72061","367.3207","453.4302","71.0856","95.0855","123.1168","10.5726125","10.8726125","9604"
"","PG(20:1_26:0)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(20:1_26:0)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(20:1_26:0)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(20:1_26:0)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(20:1_26:0)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(20:1_26:0)+H","917.72061","367.3207","453.4302","71.0856","95.0855","123.1168","10.5726125","10.8726125","9933"
