"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Number of Scans","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Max Intensity","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Average m/z","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment"
"","Plasmanyl-PC(O-20:0/22:6)+H",1,0,0,0,0,0,0,0,0,1,"8.85701805555556","9.15701805555556","858","","Plasmanyl-PC(O-20:0/22:6)+H",9.009154,0,0,0,0,0,0,0,0,9.009154,"8.85701805555556","9.15701805555556","858","","Plasmanyl-PC(O-20:0/22:6)+H",1,0,0,0,0,0,0,0,0,1,"8.85701805555556","9.15701805555556","858","","Plasmanyl-PC(O-20:0/22:6)+H",215088.5,0,0,0,0,0,0,0,0,1735368,"8.85701805555556","9.15701805555556","858","","Plasmanyl-PC(O-20:0/22:6)+H",848.6546,0,0,0,0,0,0,0,0,184.0738,"8.85701805555556","9.15701805555556","858","","Plasmanyl-PC(O-20:0/22:6)+H","848.6527576","665.5867176","552.3449926","493.2714926","538.4231776","520.4126176","568.33979","385.27373","311.2375","184.07332","8.85701805555556","9.15701805555556","858"
"","Plasmanyl-PC(O-20:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.57107083333334","9.87107083333334","5686","","Plasmanyl-PC(O-20:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.57107083333334","9.87107083333334","5686","","Plasmanyl-PC(O-20:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.57107083333334","9.87107083333334","5686","","Plasmanyl-PC(O-20:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.57107083333334","9.87107083333334","5686","","Plasmanyl-PC(O-20:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.57107083333334","9.87107083333334","5686","","Plasmanyl-PC(O-20:0/22:6)+H","848.6527576","665.5867176","552.3449926","493.2714926","538.4231776","520.4126176","568.33979","385.27373","311.2375","184.07332","9.57107083333334","9.87107083333334","5686"
"","Plasmanyl-PC(O-20:0/8:0)+H",0,0,0,0,0,0,0,0,0,0,"5.43967777777778","5.73967777777778","4536","","Plasmanyl-PC(O-20:0/8:0)+H",0,0,0,0,0,0,0,0,0,0,"5.43967777777778","5.73967777777778","4536","","Plasmanyl-PC(O-20:0/8:0)+H",0,0,0,0,0,0,0,0,0,0,"5.43967777777778","5.73967777777778","4536","","Plasmanyl-PC(O-20:0/8:0)+H",0,0,0,0,0,0,0,0,0,0,"5.43967777777778","5.73967777777778","4536","","Plasmanyl-PC(O-20:0/8:0)+H",0,0,0,0,0,0,0,0,0,0,"5.43967777777778","5.73967777777778","4536","","Plasmanyl-PC(O-20:0/8:0)+H","664.5275576","481.4615176","368.2197926","309.1462926","538.4231776","520.4126176","384.21459","201.14853","127.1123","184.07332","5.43967777777778","5.73967777777778","4536"
"","Plasmanyl-PC(O-20:1/10:0)+H",0,0,0,0,0,0,0,0,0,0,"6.54070833333333","6.84070833333333","1283","","Plasmanyl-PC(O-20:1/10:0)+H",0,0,0,0,0,0,0,0,0,0,"6.54070833333333","6.84070833333333","1283","","Plasmanyl-PC(O-20:1/10:0)+H",0,0,0,0,0,0,0,0,0,0,"6.54070833333333","6.84070833333333","1283","","Plasmanyl-PC(O-20:1/10:0)+H",0,0,0,0,0,0,0,0,0,0,"6.54070833333333","6.84070833333333","1283","","Plasmanyl-PC(O-20:1/10:0)+H",0,0,0,0,0,0,0,0,0,0,"6.54070833333333","6.84070833333333","1283","","Plasmanyl-PC(O-20:1/10:0)+H","690.5432576","507.4772176","396.2510926","337.1775926","536.4075776","518.3970176","412.24589","229.17983","155.1436","184.07332","6.54070833333333","6.84070833333333","1283"
"","Plasmanyl-PC(O-20:1/12:0)+H",1,0,0,0,0,0,0,0,0,1,"7.75862638888889","8.05862638888889","197","","Plasmanyl-PC(O-20:1/12:0)+H",7.872663,0,0,0,0,0,0,0,0,7.872663,"7.75862638888889","8.05862638888889","197","","Plasmanyl-PC(O-20:1/12:0)+H",2,0,0,0,0,0,0,0,0,2,"7.75862638888889","8.05862638888889","197","","Plasmanyl-PC(O-20:1/12:0)+H",740660.8,0,0,0,0,0,0,0,0,6397098,"7.75862638888889","8.05862638888889","197","","Plasmanyl-PC(O-20:1/12:0)+H",718.57525,0,0,0,0,0,0,0,0,184.07355,"7.75862638888889","8.05862638888889","197","","Plasmanyl-PC(O-20:1/12:0)+H","718.5745576","535.5085176","424.2823926","365.2088926","536.4075776","518.3970176","440.27719","257.21113","183.1749","184.07332","7.75862638888889","8.05862638888889","197"
"","Plasmanyl-PC(O-20:1/12:0)+H",1,1,0,0,0,0,0,0,0,1,"6.86943888888889","7.16943888888889","699","","Plasmanyl-PC(O-20:1/12:0)+H",7.144014,7.144014,0,0,0,0,0,0,0,7.144014,"6.86943888888889","7.16943888888889","699","","Plasmanyl-PC(O-20:1/12:0)+H",1,1,0,0,0,0,0,0,0,1,"6.86943888888889","7.16943888888889","699","","Plasmanyl-PC(O-20:1/12:0)+H",178567.1,1051.531,0,0,0,0,0,0,0,1337785,"6.86943888888889","7.16943888888889","699","","Plasmanyl-PC(O-20:1/12:0)+H",718.576,535.5106,0,0,0,0,0,0,0,184.0737,"6.86943888888889","7.16943888888889","699","","Plasmanyl-PC(O-20:1/12:0)+H","718.5745576","535.5085176","424.2823926","365.2088926","536.4075776","518.3970176","440.27719","257.21113","183.1749","184.07332","6.86943888888889","7.16943888888889","699"
"","Plasmanyl-PC(O-20:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"8.12406805555556","8.42406805555556","1753","","Plasmanyl-PC(O-20:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"8.12406805555556","8.42406805555556","1753","","Plasmanyl-PC(O-20:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"8.12406805555556","8.42406805555556","1753","","Plasmanyl-PC(O-20:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"8.12406805555556","8.42406805555556","1753","","Plasmanyl-PC(O-20:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"8.12406805555556","8.42406805555556","1753","","Plasmanyl-PC(O-20:1/13:0)+H","732.5902576","549.5242176","438.2980926","379.2245926","536.4075776","518.3970176","454.29289","271.22683","197.1906","184.07332","8.12406805555556","8.42406805555556","1753"
"","Plasmanyl-PC(O-20:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"9.3638375","9.6638375","11656","","Plasmanyl-PC(O-20:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"9.3638375","9.6638375","11656","","Plasmanyl-PC(O-20:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"9.3638375","9.6638375","11656","","Plasmanyl-PC(O-20:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"9.3638375","9.6638375","11656","","Plasmanyl-PC(O-20:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"9.3638375","9.6638375","11656","","Plasmanyl-PC(O-20:1/13:0)+H","732.5902576","549.5242176","438.2980926","379.2245926","536.4075776","518.3970176","454.29289","271.22683","197.1906","184.07332","9.3638375","9.6638375","11656"
"","Plasmanyl-PC(O-20:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"8.31044848484848","8.61044848484848","12846","","Plasmanyl-PC(O-20:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"8.31044848484848","8.61044848484848","12846","","Plasmanyl-PC(O-20:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"8.31044848484848","8.61044848484848","12846","","Plasmanyl-PC(O-20:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"8.31044848484848","8.61044848484848","12846","","Plasmanyl-PC(O-20:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"8.31044848484848","8.61044848484848","12846","","Plasmanyl-PC(O-20:1/13:0)+H","732.5902576","549.5242176","438.2980926","379.2245926","536.4075776","518.3970176","454.29289","271.22683","197.1906","184.07332","8.31044848484848","8.61044848484848","12846"
"","Plasmanyl-PC(O-20:1/14:0)+H",1,1,0,0,0,0,0,0,0,1,"7.97837916666667","8.27837916666667","130","","Plasmanyl-PC(O-20:1/14:0)+H",8.12022,8.12022,0,0,0,0,0,0,0,8.12022,"7.97837916666667","8.27837916666667","130","","Plasmanyl-PC(O-20:1/14:0)+H",2,2,0,0,0,0,0,0,0,2,"7.97837916666667","8.27837916666667","130","","Plasmanyl-PC(O-20:1/14:0)+H",2061740,15174.91,0,0,0,0,0,0,0,20057510,"7.97837916666667","8.27837916666667","130","","Plasmanyl-PC(O-20:1/14:0)+H",746.6059,563.54025,0,0,0,0,0,0,0,184.07335,"7.97837916666667","8.27837916666667","130","","Plasmanyl-PC(O-20:1/14:0)+H","746.6058576","563.5398176","452.3136926","393.2401926","536.4075776","518.3970176","468.30849","285.24243","211.2062","184.07332","7.97837916666667","8.27837916666667","130"
"","Plasmanyl-PC(O-20:1/14:0)+H",1,0,0,0,0,0,0,0,0,1,"8.86561944444444","9.16561944444444","2012","","Plasmanyl-PC(O-20:1/14:0)+H",8.923824,0,0,0,0,0,0,0,0,8.923824,"8.86561944444444","9.16561944444444","2012","","Plasmanyl-PC(O-20:1/14:0)+H",1,0,0,0,0,0,0,0,0,1,"8.86561944444444","9.16561944444444","2012","","Plasmanyl-PC(O-20:1/14:0)+H",5078.562,0,0,0,0,0,0,0,0,33444.68,"8.86561944444444","9.16561944444444","2012","","Plasmanyl-PC(O-20:1/14:0)+H",746.6073,0,0,0,0,0,0,0,0,184.0739,"8.86561944444444","9.16561944444444","2012","","Plasmanyl-PC(O-20:1/14:0)+H","746.6058576","563.5398176","452.3136926","393.2401926","536.4075776","518.3970176","468.30849","285.24243","211.2062","184.07332","8.86561944444444","9.16561944444444","2012"
"","Plasmanyl-PC(O-20:1/14:1)+H",1,1,0,0,0,0,0,0,0,1,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PC(O-20:1/14:1)+H",7.230513,7.230513,0,0,0,0,0,0,0,7.230513,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PC(O-20:1/14:1)+H",2,2,0,0,0,0,0,0,0,2,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PC(O-20:1/14:1)+H",3348612,22286.13,0,0,0,0,0,0,0,33987040,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PC(O-20:1/14:1)+H",744.5904,561.52435,0,0,0,0,0,0,0,184.07335,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PC(O-20:1/14:1)+H","744.5902576","561.5242176","450.2980926","391.2245926","536.4075776","518.3970176","466.29289","283.22683","209.1906","184.07332","7.08499861111111","7.38499861111111","107"
"","Plasmanyl-PC(O-20:1/14:1)+H",1,0,0,0,0,0,0,0,0,1,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-20:1/14:1)+H",8.027212,0,0,0,0,0,0,0,0,8.027212,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-20:1/14:1)+H",4,0,0,0,0,0,0,0,0,4,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-20:1/14:1)+H",877574.1,0,0,0,0,0,0,0,0,7966249,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-20:1/14:1)+H",744.590575,0,0,0,0,0,0,0,0,184.073475,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-20:1/14:1)+H","744.5902576","561.5242176","450.2980926","391.2245926","536.4075776","518.3970176","466.29289","283.22683","209.1906","184.07332","7.82195138888889","8.12195138888889","162"
"","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1523","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1523","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1523","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1523","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1523","","Plasmanyl-PC(O-20:1/15:1)+H","758.6058576","575.5398176","464.3136926","405.2401926","536.4075776","518.3970176","480.30849","297.24243","223.2062","184.07332","7.68438194444444","7.98438194444444","1523"
"","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmanyl-PC(O-20:1/15:1)+H","758.6058576","575.5398176","464.3136926","405.2401926","536.4075776","518.3970176","480.30849","297.24243","223.2062","184.07332","8.17757222222222","8.47757222222222","1725"
"","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmanyl-PC(O-20:1/15:1)+H","758.6058576","575.5398176","464.3136926","405.2401926","536.4075776","518.3970176","480.30849","297.24243","223.2062","184.07332","10.1578666666667","10.4578666666667","4902"
"","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmanyl-PC(O-20:1/15:1)+H","758.6058576","575.5398176","464.3136926","405.2401926","536.4075776","518.3970176","480.30849","297.24243","223.2062","184.07332","8.19072638888889","8.49072638888889","12721"
"","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"9.53611515151515","9.83611515151515","19054","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"9.53611515151515","9.83611515151515","19054","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"9.53611515151515","9.83611515151515","19054","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"9.53611515151515","9.83611515151515","19054","","Plasmanyl-PC(O-20:1/15:1)+H",0,0,0,0,0,0,0,0,0,0,"9.53611515151515","9.83611515151515","19054","","Plasmanyl-PC(O-20:1/15:1)+H","758.6058576","575.5398176","464.3136926","405.2401926","536.4075776","518.3970176","480.30849","297.24243","223.2062","184.07332","9.53611515151515","9.83611515151515","19054"
"","Plasmanyl-PC(O-20:1/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmanyl-PC(O-20:1/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmanyl-PC(O-20:1/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmanyl-PC(O-20:1/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmanyl-PC(O-20:1/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmanyl-PC(O-20:1/16:0)+H","774.6371576","591.5711176","480.3449926","421.2714926","536.4075776","518.3970176","496.33979","313.27373","239.2375","184.07332","9.8780430555556","10.1780430555556","8416"
"","Plasmanyl-PC(O-20:1/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmanyl-PC(O-20:1/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmanyl-PC(O-20:1/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmanyl-PC(O-20:1/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmanyl-PC(O-20:1/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmanyl-PC(O-20:1/16:0)+H","774.6371576","591.5711176","480.3449926","421.2714926","536.4075776","518.3970176","496.33979","313.27373","239.2375","184.07332","9.08602222222222","9.38602222222222","9105"
"","Plasmanyl-PC(O-20:1/16:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmanyl-PC(O-20:1/16:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmanyl-PC(O-20:1/16:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmanyl-PC(O-20:1/16:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmanyl-PC(O-20:1/16:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmanyl-PC(O-20:1/16:0)+H","774.6371576","591.5711176","480.3449926","421.2714926","536.4075776","518.3970176","496.33979","313.27373","239.2375","184.07332","8.60703888888889","8.90703888888889","16335"
"","Plasmanyl-PC(O-20:1/16:1)+H",1,1,0,0,0,0,0,0,0,1,"8.2390125","8.5390125","203","","Plasmanyl-PC(O-20:1/16:1)+H",8.402451,8.402451,0,0,0,0,0,0,0,8.402451,"8.2390125","8.5390125","203","","Plasmanyl-PC(O-20:1/16:1)+H",1,1,0,0,0,0,0,0,0,1,"8.2390125","8.5390125","203","","Plasmanyl-PC(O-20:1/16:1)+H",1431221,11450.56,0,0,0,0,0,0,0,12032410,"8.2390125","8.5390125","203","","Plasmanyl-PC(O-20:1/16:1)+H",772.6232,589.557,0,0,0,0,0,0,0,184.0737,"8.2390125","8.5390125","203","","Plasmanyl-PC(O-20:1/16:1)+H","772.6215576","589.5555176","478.3293926","419.2558926","536.4075776","518.3970176","494.32419","311.25813","237.2219","184.07332","8.2390125","8.5390125","203"
"","Plasmanyl-PC(O-20:1/16:1)+H",1,0,0,0,0,0,0,0,0,1,"8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-20:1/16:1)+H",9.050057,0,0,0,0,0,0,0,0,9.050057,"8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-20:1/16:1)+H",1,0,0,0,0,0,0,0,0,1,"8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-20:1/16:1)+H",228254.6,0,0,0,0,0,0,0,0,1662145,"8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-20:1/16:1)+H",772.6237,0,0,0,0,0,0,0,0,184.0739,"8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-20:1/16:1)+H","772.6215576","589.5555176","478.3293926","419.2558926","536.4075776","518.3970176","494.32419","311.25813","237.2219","184.07332","8.91349027777778","9.21349027777778","837"
"","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmanyl-PC(O-20:1/17:2)+H","784.6215576","601.5555176","490.3293926","431.2558926","536.4075776","518.3970176","506.32419","323.25813","249.2219","184.07332","7.95994583333333","8.25994583333333","2327"
"","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmanyl-PC(O-20:1/17:2)+H","784.6215576","601.5555176","490.3293926","431.2558926","536.4075776","518.3970176","506.32419","323.25813","249.2219","184.07332","10.3386090909091","10.6386090909091","4339"
"","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmanyl-PC(O-20:1/17:2)+H","784.6215576","601.5555176","490.3293926","431.2558926","536.4075776","518.3970176","506.32419","323.25813","249.2219","184.07332","8.59374027777778","8.89374027777778","6778"
"","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmanyl-PC(O-20:1/17:2)+H","784.6215576","601.5555176","490.3293926","431.2558926","536.4075776","518.3970176","506.32419","323.25813","249.2219","184.07332","7.76123055555556","8.06123055555556","15249"
"","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmanyl-PC(O-20:1/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmanyl-PC(O-20:1/17:2)+H","784.6215576","601.5555176","490.3293926","431.2558926","536.4075776","518.3970176","506.32419","323.25813","249.2219","184.07332","8.59113472222222","8.89113472222222","17449"
"","Plasmanyl-PC(O-20:1/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmanyl-PC(O-20:1/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmanyl-PC(O-20:1/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmanyl-PC(O-20:1/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmanyl-PC(O-20:1/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmanyl-PC(O-20:1/18:1)+H","800.6528576","617.5868176","506.3606926","447.2871926","536.4075776","518.3970176","522.35549","339.28943","265.2532","184.07332","9.30004444444444","9.60004444444444","9144"
"","Plasmanyl-PC(O-20:1/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmanyl-PC(O-20:1/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmanyl-PC(O-20:1/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmanyl-PC(O-20:1/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmanyl-PC(O-20:1/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmanyl-PC(O-20:1/18:1)+H","800.6528576","617.5868176","506.3606926","447.2871926","536.4075776","518.3970176","522.35549","339.28943","265.2532","184.07332","9.8981277777778","10.1981277777778","14517"
