"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","DGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","RT at Max Intensity","DGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Number of Scans","DGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Max Intensity","DGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Average m/z","DGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","DGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment"
"","DGDG(17:1_17:1)+NH4",0,0,0,0,0,0,0,"1.121775","1.421775","2851","","DGDG(17:1_17:1)+NH4",0,0,0,0,0,0,0,"1.121775","1.421775","2851","","DGDG(17:1_17:1)+NH4",0,0,0,0,0,0,0,"1.121775","1.421775","2851","","DGDG(17:1_17:1)+NH4",0,0,0,0,0,0,0,"1.121775","1.421775","2851","","DGDG(17:1_17:1)+NH4",0,0,0,0,0,0,0,"1.121775","1.421775","2851","","DGDG(17:1_17:1)+NH4","934.64652","593.51402","575.50345","325.27394","325.27394","251.23694","251.23694","1.121775","1.421775","2851"
"","DGDG(18:0_18:0)+NH4",0,0,0,0,0,0,0,"12.4749909090909","12.7749909090909","11579","","DGDG(18:0_18:0)+NH4",0,0,0,0,0,0,0,"12.4749909090909","12.7749909090909","11579","","DGDG(18:0_18:0)+NH4",0,0,0,0,0,0,0,"12.4749909090909","12.7749909090909","11579","","DGDG(18:0_18:0)+NH4",0,0,0,0,0,0,0,"12.4749909090909","12.7749909090909","11579","","DGDG(18:0_18:0)+NH4",0,0,0,0,0,0,0,"12.4749909090909","12.7749909090909","11579","","DGDG(18:0_18:0)+NH4","966.70912","625.57662","607.56605","341.30526","341.30526","267.26822","267.26822","12.4749909090909","12.7749909090909","11579"
"","DGDG(2:0_13:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(2:0_13:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(2:0_13:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(2:0_13:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(2:0_13:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(2:0_13:0)+NH4","672.38048","331.24798","313.23741","271.22686","117.05482","43.01798","197.19002","1.15048055555556","1.45048055555556","13138"
"","DGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"0.96205416666667","1.26205416666667","635","","DGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"0.96205416666667","1.26205416666667","635","","DGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"0.96205416666667","1.26205416666667","635","","DGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"0.96205416666667","1.26205416666667","635","","DGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"0.96205416666667","1.26205416666667","635","","DGDG(2:0_17:2)+NH4","724.41179","383.27929","365.26872","323.25817","117.05485","43.01798","249.2213","0.96205416666667","1.26205416666667","635"
"","DGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"1.54891666666667","1.84891666666667","4067","","DGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"1.54891666666667","1.84891666666667","4067","","DGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"1.54891666666667","1.84891666666667","4067","","DGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"1.54891666666667","1.84891666666667","4067","","DGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"1.54891666666667","1.84891666666667","4067","","DGDG(2:0_17:2)+NH4","724.41179","383.27929","365.26872","323.25817","117.05485","43.01798","249.2213","1.54891666666667","1.84891666666667","4067"
"","DGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","DGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","DGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","DGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","DGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","DGDG(2:0_17:2)+NH4","724.41179","383.27929","365.26872","323.25817","117.05485","43.01798","249.2213","3.85230416666667","4.15230416666667","4482"
"","DGDG(2:0_18:2)+NH4",0,0,0,0,0,0,0,"0.96245555555556","1.26245555555556","1029","","DGDG(2:0_18:2)+NH4",0,0,0,0,0,0,0,"0.96245555555556","1.26245555555556","1029","","DGDG(2:0_18:2)+NH4",0,0,0,0,0,0,0,"0.96245555555556","1.26245555555556","1029","","DGDG(2:0_18:2)+NH4",0,0,0,0,0,0,0,"0.96245555555556","1.26245555555556","1029","","DGDG(2:0_18:2)+NH4",0,0,0,0,0,0,0,"0.96245555555556","1.26245555555556","1029","","DGDG(2:0_18:2)+NH4","738.42742","397.29492","379.28435","337.2738","117.05484","43.01798","263.23694","0.96245555555556","1.26245555555556","1029"
"","DGDG(2:0_18:2)+NH4",0,0,0,0,0,0,0,"1.5597","1.8597","6228","","DGDG(2:0_18:2)+NH4",0,0,0,0,0,0,0,"1.5597","1.8597","6228","","DGDG(2:0_18:2)+NH4",0,0,0,0,0,0,0,"1.5597","1.8597","6228","","DGDG(2:0_18:2)+NH4",0,0,0,0,0,0,0,"1.5597","1.8597","6228","","DGDG(2:0_18:2)+NH4",0,0,0,0,0,0,0,"1.5597","1.8597","6228","","DGDG(2:0_18:2)+NH4","738.42742","397.29492","379.28435","337.2738","117.05484","43.01798","263.23694","1.5597","1.8597","6228"
"","DGDG(2:0_20:2)+NH4",0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","DGDG(2:0_20:2)+NH4",0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","DGDG(2:0_20:2)+NH4",0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","DGDG(2:0_20:2)+NH4",0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","DGDG(2:0_20:2)+NH4",0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","DGDG(2:0_20:2)+NH4","766.45872","425.32622","407.31565","365.3051","117.05486","43.01798","291.26822","5.71525555555556","6.01525555555556","9644"
"","DGDG(2:0_20:2)+NH4",0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","DGDG(2:0_20:2)+NH4",0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","DGDG(2:0_20:2)+NH4",0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","DGDG(2:0_20:2)+NH4",0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","DGDG(2:0_20:2)+NH4",0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","DGDG(2:0_20:2)+NH4","766.45872","425.32622","407.31565","365.3051","117.05486","43.01798","291.26822","5.72048888888889","6.02048888888889","13083"
"","DGDG(2:0_21:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(2:0_21:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(2:0_21:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(2:0_21:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(2:0_21:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(2:0_21:0)+NH4","784.50566","443.37316","425.36259","383.35204","117.05488","43.01798","309.31514","1.03301111111111","1.33301111111111","12997"
"","DGDG(2:0_23:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(2:0_23:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(2:0_23:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(2:0_23:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(2:0_23:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(2:0_23:0)+NH4","812.53697","471.40447","453.3939","411.38335","117.05491","43.01798","337.34642","1.86782083333333","2.16782083333333","11159"
"","DGDG(2:0_24:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(2:0_24:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(2:0_24:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(2:0_24:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(2:0_24:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(2:0_24:0)+NH4","826.55262","485.42012","467.40955","425.399","117.05492","43.01798","351.36206","1.55908055555556","1.85908055555556","18812"
"","DGDG(2:0_25:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(2:0_25:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(2:0_25:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(2:0_25:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(2:0_25:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(2:0_25:0)+NH4","840.56828","499.43578","481.42521","439.41466","117.05494","43.01798","365.3777","4.10132083333333","4.40132083333333","8692"
"","DGDG(2:0_26:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(2:0_26:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(2:0_26:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(2:0_26:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(2:0_26:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(2:0_26:0)+NH4","854.58392","513.45142","495.44085","453.4303","117.05494","43.01798","379.39334","0.539469444444444","0.839469444444444","4759"
"","DGDG(3:0_12:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(3:0_12:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(3:0_12:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(3:0_12:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(3:0_12:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(3:0_12:0)+NH4","672.38048","331.24798","313.23741","257.21122","131.07046","57.03362","183.17438","1.15048055555556","1.45048055555556","13138"
"","DGDG(3:0_17:2)+NH4",0,0,0,0,0,0,0,"0.96245555555556","1.26245555555556","1029","","DGDG(3:0_17:2)+NH4",0,0,0,0,0,0,0,"0.96245555555556","1.26245555555556","1029","","DGDG(3:0_17:2)+NH4",0,0,0,0,0,0,0,"0.96245555555556","1.26245555555556","1029","","DGDG(3:0_17:2)+NH4",0,0,0,0,0,0,0,"0.96245555555556","1.26245555555556","1029","","DGDG(3:0_17:2)+NH4",0,0,0,0,0,0,0,"0.96245555555556","1.26245555555556","1029","","DGDG(3:0_17:2)+NH4","738.42742","397.29492","379.28435","323.25816","131.07048","57.03362","249.2213","0.96245555555556","1.26245555555556","1029"
"","DGDG(3:0_17:2)+NH4",0,0,0,0,0,0,0,"1.5597","1.8597","6228","","DGDG(3:0_17:2)+NH4",0,0,0,0,0,0,0,"1.5597","1.8597","6228","","DGDG(3:0_17:2)+NH4",0,0,0,0,0,0,0,"1.5597","1.8597","6228","","DGDG(3:0_17:2)+NH4",0,0,0,0,0,0,0,"1.5597","1.8597","6228","","DGDG(3:0_17:2)+NH4",0,0,0,0,0,0,0,"1.5597","1.8597","6228","","DGDG(3:0_17:2)+NH4","738.42742","397.29492","379.28435","323.25816","131.07048","57.03362","249.2213","1.5597","1.8597","6228"
"","DGDG(3:0_18:2)+NH4",0,0,0,0,0,0,0,"0.96505277777778","1.26505277777778","3233","","DGDG(3:0_18:2)+NH4",0,0,0,0,0,0,0,"0.96505277777778","1.26505277777778","3233","","DGDG(3:0_18:2)+NH4",0,0,0,0,0,0,0,"0.96505277777778","1.26505277777778","3233","","DGDG(3:0_18:2)+NH4",0,0,0,0,0,0,0,"0.96505277777778","1.26505277777778","3233","","DGDG(3:0_18:2)+NH4",0,0,0,0,0,0,0,"0.96505277777778","1.26505277777778","3233","","DGDG(3:0_18:2)+NH4","752.44302","411.31052","393.29995","337.27376","131.07044","57.03362","263.23694","0.96505277777778","1.26505277777778","3233"
"","DGDG(3:0_20:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(3:0_20:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(3:0_20:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(3:0_20:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(3:0_20:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(3:0_20:0)+NH4","784.50566","443.37316","425.36259","369.3364","131.07052","57.03362","295.2995","1.03301111111111","1.33301111111111","12997"
"","DGDG(3:0_22:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(3:0_22:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(3:0_22:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(3:0_22:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(3:0_22:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(3:0_22:0)+NH4","812.53697","471.40447","453.3939","397.36771","131.07055","57.03362","323.33078","1.86782083333333","2.16782083333333","11159"
"","DGDG(3:0_23:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(3:0_23:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(3:0_23:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(3:0_23:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(3:0_23:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(3:0_23:0)+NH4","826.55262","485.42012","467.40955","411.38336","131.07056","57.03362","337.34642","1.55908055555556","1.85908055555556","18812"
"","DGDG(3:0_24:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(3:0_24:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(3:0_24:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(3:0_24:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(3:0_24:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(3:0_24:0)+NH4","840.56828","499.43578","481.42521","425.39902","131.07058","57.03362","351.36206","4.10132083333333","4.40132083333333","8692"
"","DGDG(3:0_25:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(3:0_25:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(3:0_25:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(3:0_25:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(3:0_25:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(3:0_25:0)+NH4","854.58392","513.45142","495.44085","439.41466","131.07058","57.03362","365.3777","0.539469444444444","0.839469444444444","4759"
"","DGDG(3:0_26:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(3:0_26:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(3:0_26:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(3:0_26:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(3:0_26:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(3:0_26:1)+NH4","866.58392","525.45142","507.44085","451.41466","131.07058","57.03362","377.3777","4.93215277777778","5.23215277777778","5542"
"","DGDG(3:0_26:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(3:0_26:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(3:0_26:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(3:0_26:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(3:0_26:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(3:0_26:1)+NH4","866.58392","525.45142","507.44085","451.41466","131.07058","57.03362","377.3777","7.67033888888889","7.97033888888889","15208"
"","DGDG(4:0_11:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(4:0_11:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(4:0_11:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(4:0_11:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(4:0_11:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(4:0_11:0)+NH4","672.38048","331.24798","313.23741","243.19558","145.0861","71.04926","169.15874","1.15048055555556","1.45048055555556","13138"
"","DGDG(4:0_17:2)+NH4",0,0,0,0,0,0,0,"0.96505277777778","1.26505277777778","3233","","DGDG(4:0_17:2)+NH4",0,0,0,0,0,0,0,"0.96505277777778","1.26505277777778","3233","","DGDG(4:0_17:2)+NH4",0,0,0,0,0,0,0,"0.96505277777778","1.26505277777778","3233","","DGDG(4:0_17:2)+NH4",0,0,0,0,0,0,0,"0.96505277777778","1.26505277777778","3233","","DGDG(4:0_17:2)+NH4",0,0,0,0,0,0,0,"0.96505277777778","1.26505277777778","3233","","DGDG(4:0_17:2)+NH4","752.44302","411.31052","393.29995","323.25812","145.08608","71.04926","249.2213","0.96505277777778","1.26505277777778","3233"
"","DGDG(4:0_18:2)+NH4",0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","DGDG(4:0_18:2)+NH4",0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","DGDG(4:0_18:2)+NH4",0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","DGDG(4:0_18:2)+NH4",0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","DGDG(4:0_18:2)+NH4",0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","DGDG(4:0_18:2)+NH4","766.45872","425.32622","407.31565","337.27382","145.08614","71.04926","263.23694","5.71525555555556","6.01525555555556","9644"
"","DGDG(4:0_18:2)+NH4",0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","DGDG(4:0_18:2)+NH4",0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","DGDG(4:0_18:2)+NH4",0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","DGDG(4:0_18:2)+NH4",0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","DGDG(4:0_18:2)+NH4",0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","DGDG(4:0_18:2)+NH4","766.45872","425.32622","407.31565","337.27382","145.08614","71.04926","263.23694","5.72048888888889","6.02048888888889","13083"
"","DGDG(4:0_19:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(4:0_19:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(4:0_19:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(4:0_19:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(4:0_19:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(4:0_19:0)+NH4","784.50566","443.37316","425.36259","355.32076","145.08616","71.04926","281.28386","1.03301111111111","1.33301111111111","12997"
"","DGDG(4:0_21:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(4:0_21:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(4:0_21:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(4:0_21:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(4:0_21:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(4:0_21:0)+NH4","812.53697","471.40447","453.3939","383.35207","145.08619","71.04926","309.31514","1.86782083333333","2.16782083333333","11159"
"","DGDG(4:0_22:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(4:0_22:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(4:0_22:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(4:0_22:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(4:0_22:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(4:0_22:0)+NH4","826.55262","485.42012","467.40955","397.36772","145.0862","71.04926","323.33078","1.55908055555556","1.85908055555556","18812"
"","DGDG(4:0_22:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(4:0_22:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(4:0_22:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(4:0_22:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(4:0_22:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(4:0_22:2)+NH4","822.52132","481.38882","463.37825","393.33642","145.08618","71.04926","319.2995","4.98809583333333","5.28809583333333","13691"
"","DGDG(4:0_23:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(4:0_23:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(4:0_23:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(4:0_23:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(4:0_23:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(4:0_23:0)+NH4","840.56828","499.43578","481.42521","411.38338","145.08622","71.04926","337.34642","4.10132083333333","4.40132083333333","8692"
"","DGDG(4:0_24:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(4:0_24:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(4:0_24:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(4:0_24:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(4:0_24:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(4:0_24:0)+NH4","854.58392","513.45142","495.44085","425.39902","145.08622","71.04926","351.36206","0.539469444444444","0.839469444444444","4759"
"","DGDG(4:0_24:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","DGDG(4:0_24:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","DGDG(4:0_24:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","DGDG(4:0_24:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","DGDG(4:0_24:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","DGDG(4:0_24:4)+NH4","846.52132","505.38882","487.37825","417.33642","145.08618","71.04926","343.2995","5.27234242424242","5.57234242424242","10434"
"","DGDG(4:0_24:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","DGDG(4:0_24:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","DGDG(4:0_24:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","DGDG(4:0_24:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","DGDG(4:0_24:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","DGDG(4:0_24:4)+NH4","846.52132","505.38882","487.37825","417.33642","145.08618","71.04926","343.2995","5.27234242424242","5.57234242424242","15493"
"","DGDG(4:0_26:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(4:0_26:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(4:0_26:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(4:0_26:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(4:0_26:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(4:0_26:0)+NH4","882.61522","541.48272","523.47215","453.43032","145.08624","71.04926","379.39334","1.17231944444444","1.47231944444444","16662"
