"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","RT at Max Intensity","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","Number of Scans","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","Max Intensity","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","Average m/z","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment"
"","GlcADG(18:0_22:5)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(18:0_22:5)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(18:0_22:5)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(18:0_22:5)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(18:0_22:5)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(18:0_22:5)+NH4","864.62009","671.56145","653.55089","387.29008","341.30572","5.29032916666667","5.59032916666667","3468"
"","GlcADG(18:0_22:5)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(18:0_22:5)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(18:0_22:5)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(18:0_22:5)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(18:0_22:5)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(18:0_22:5)+NH4","864.62009","671.56145","653.55089","387.29008","341.30572","5.63189545454546","5.93189545454546","10743"
"","GlcADG(18:0_25:0)+NH4",0,0,0,0,0,"8.28142222222222","8.58142222222222","11886","","GlcADG(18:0_25:0)+NH4",0,0,0,0,0,"8.28142222222222","8.58142222222222","11886","","GlcADG(18:0_25:0)+NH4",0,0,0,0,0,"8.28142222222222","8.58142222222222","11886","","GlcADG(18:0_25:0)+NH4",0,0,0,0,0,"8.28142222222222","8.58142222222222","11886","","GlcADG(18:0_25:0)+NH4",0,0,0,0,0,"8.28142222222222","8.58142222222222","11886","","GlcADG(18:0_25:0)+NH4","916.74529","723.68665","705.67609","439.41528","341.3058","8.28142222222222","8.58142222222222","11886"
"","GlcADG(18:0_25:0)+NH4",0,0,0,0,0,"0.86625277777778","1.16625277777778","14466","","GlcADG(18:0_25:0)+NH4",0,0,0,0,0,"0.86625277777778","1.16625277777778","14466","","GlcADG(18:0_25:0)+NH4",0,0,0,0,0,"0.86625277777778","1.16625277777778","14466","","GlcADG(18:0_25:0)+NH4",0,0,0,0,0,"0.86625277777778","1.16625277777778","14466","","GlcADG(18:0_25:0)+NH4",0,0,0,0,0,"0.86625277777778","1.16625277777778","14466","","GlcADG(18:0_25:0)+NH4","916.74529","723.68665","705.67609","439.41528","341.3058","0.86625277777778","1.16625277777778","14466"
"","GlcADG(18:0_26:1)+NH4",1,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(18:0_26:1)+NH4",13.29281,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(18:0_26:1)+NH4",1,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(18:0_26:1)+NH4",298538.7,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(18:0_26:1)+NH4",928.7457,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(18:0_26:1)+NH4","928.74529","735.68665","717.67609","451.41528","341.3058","13.1772866666667","13.4772866666667","18722"
"","GlcADG(18:0_7:0)+NH4",0,0,0,0,0,"0.46787","0.76787","15579","","GlcADG(18:0_7:0)+NH4",0,0,0,0,0,"0.46787","0.76787","15579","","GlcADG(18:0_7:0)+NH4",0,0,0,0,0,"0.46787","0.76787","15579","","GlcADG(18:0_7:0)+NH4",0,0,0,0,0,"0.46787","0.76787","15579","","GlcADG(18:0_7:0)+NH4",0,0,0,0,0,"0.46787","0.76787","15579","","GlcADG(18:0_7:0)+NH4","664.46359","471.40495","453.39439","187.13358","341.30562","0.46787","0.76787","15579"
"","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(18:0_8:0)+NH4","678.47924","485.4206","467.41004","201.14923","341.30563","0.578043055555556","0.878043055555556","1483"
"","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(18:0_8:0)+NH4","678.47924","485.4206","467.41004","201.14923","341.30563","15.1180833333333","15.4180833333333","8759"
"","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(18:0_8:0)+NH4","678.47924","485.4206","467.41004","201.14923","341.30563","8.17720416666667","8.47720416666667","13856"
"","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(18:0_8:0)+NH4","678.47924","485.4206","467.41004","201.14923","341.30563","15.1499930555556","15.4499930555556","15841"
"","GlcADG(18:0_8:0)+NH4",0,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(18:0_8:0)+NH4",15.7922,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(18:0_8:0)+NH4",1,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(18:0_8:0)+NH4",956.5961,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(18:0_8:0)+NH4",678.4808,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(18:0_8:0)+NH4","678.47924","485.4206","467.41004","201.14923","341.30563","15.5379930555556","15.8379930555556","15850"
"","GlcADG(18:1_18:3)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(18:1_18:3)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(18:1_18:3)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(18:1_18:3)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(18:1_18:3)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(18:1_18:3)+NH4","810.57314","617.5145","599.50394","335.25877","339.29005","5.5424375","5.8424375","4960"
"","GlcADG(18:1_18:4)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(18:1_18:4)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(18:1_18:4)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(18:1_18:4)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(18:1_18:4)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(18:1_18:4)+NH4","808.55749","615.49885","597.48829","333.24312","339.29004","4.71455138888889","5.01455138888889","18767"
"","GlcADG(18:1_18:4)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(18:1_18:4)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(18:1_18:4)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(18:1_18:4)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(18:1_18:4)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(18:1_18:4)+NH4","808.55749","615.49885","597.48829","333.24312","339.29004","4.43436212121212","4.73436212121212","18804"
"","GlcADG(18:1_18:4)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(18:1_18:4)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(18:1_18:4)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(18:1_18:4)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(18:1_18:4)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(18:1_18:4)+NH4","808.55749","615.49885","597.48829","333.24312","339.29004","4.13444696969697","4.43444696969697","18885"
"","GlcADG(18:1_19:0)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(18:1_19:0)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(18:1_19:0)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(18:1_19:0)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(18:1_19:0)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(18:1_19:0)+NH4","830.63574","637.5771","619.56654","355.32137","339.29009","7.71712916666667","8.01712916666667","4031"
"","GlcADG(18:1_2:0)+NH4",0,0,0,0,0,"0.481425","0.781425","13640","","GlcADG(18:1_2:0)+NH4",0,0,0,0,0,"0.481425","0.781425","13640","","GlcADG(18:1_2:0)+NH4",0,0,0,0,0,"0.481425","0.781425","13640","","GlcADG(18:1_2:0)+NH4",0,0,0,0,0,"0.481425","0.781425","13640","","GlcADG(18:1_2:0)+NH4",0,0,0,0,0,"0.481425","0.781425","13640","","GlcADG(18:1_2:0)+NH4","592.36968","399.31104","381.30048","117.05532","339.28992","0.481425","0.781425","13640"
"","GlcADG(18:1_20:0)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(18:1_20:0)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(18:1_20:0)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(18:1_20:0)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(18:1_20:0)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(18:1_20:0)+NH4","844.65139","651.59275","633.58219","369.33702","339.2901","7.68953472222222","7.98953472222222","2487"
"","GlcADG(18:1_20:1)+NH4",0,0,0,0,0,"6.74795","7.04795","3141","","GlcADG(18:1_20:1)+NH4",0,0,0,0,0,"6.74795","7.04795","3141","","GlcADG(18:1_20:1)+NH4",0,0,0,0,0,"6.74795","7.04795","3141","","GlcADG(18:1_20:1)+NH4",0,0,0,0,0,"6.74795","7.04795","3141","","GlcADG(18:1_20:1)+NH4",0,0,0,0,0,"6.74795","7.04795","3141","","GlcADG(18:1_20:1)+NH4","842.63574","649.5771","631.56654","367.32137","339.29009","6.74795","7.04795","3141"
"","GlcADG(18:1_20:1)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(18:1_20:1)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(18:1_20:1)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(18:1_20:1)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(18:1_20:1)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(18:1_20:1)+NH4","842.63574","649.5771","631.56654","367.32137","339.29009","6.71874696969697","7.01874696969697","11444"
"","GlcADG(18:1_20:2)+NH4",0,0,0,0,0,"5.52774444444444","5.82774444444444","2784","","GlcADG(18:1_20:2)+NH4",0,0,0,0,0,"5.52774444444444","5.82774444444444","2784","","GlcADG(18:1_20:2)+NH4",0,0,0,0,0,"5.52774444444444","5.82774444444444","2784","","GlcADG(18:1_20:2)+NH4",0,0,0,0,0,"5.52774444444444","5.82774444444444","2784","","GlcADG(18:1_20:2)+NH4",0,0,0,0,0,"5.52774444444444","5.82774444444444","2784","","GlcADG(18:1_20:2)+NH4","840.62009","647.56145","629.55089","365.30572","339.29008","5.52774444444444","5.82774444444444","2784"
"","GlcADG(18:1_20:2)+NH4",0,0,0,0,0,"0.247225757575758","0.547225757575758","15133","","GlcADG(18:1_20:2)+NH4",0,0,0,0,0,"0.247225757575758","0.547225757575758","15133","","GlcADG(18:1_20:2)+NH4",0,0,0,0,0,"0.247225757575758","0.547225757575758","15133","","GlcADG(18:1_20:2)+NH4",0,0,0,0,0,"0.247225757575758","0.547225757575758","15133","","GlcADG(18:1_20:2)+NH4",0,0,0,0,0,"0.247225757575758","0.547225757575758","15133","","GlcADG(18:1_20:2)+NH4","840.62009","647.56145","629.55089","365.30572","339.29008","0.247225757575758","0.547225757575758","15133"
"","GlcADG(18:1_20:2)+NH4",0,0,0,0,0,"6.12607361111111","6.42607361111111","15987","","GlcADG(18:1_20:2)+NH4",0,0,0,0,0,"6.12607361111111","6.42607361111111","15987","","GlcADG(18:1_20:2)+NH4",0,0,0,0,0,"6.12607361111111","6.42607361111111","15987","","GlcADG(18:1_20:2)+NH4",0,0,0,0,0,"6.12607361111111","6.42607361111111","15987","","GlcADG(18:1_20:2)+NH4",0,0,0,0,0,"6.12607361111111","6.42607361111111","15987","","GlcADG(18:1_20:2)+NH4","840.62009","647.56145","629.55089","365.30572","339.29008","6.12607361111111","6.42607361111111","15987"
"","GlcADG(18:1_20:3)+NH4",0,0,0,0,0,"5.38028055555556","5.68028055555556","2872","","GlcADG(18:1_20:3)+NH4",0,0,0,0,0,"5.38028055555556","5.68028055555556","2872","","GlcADG(18:1_20:3)+NH4",0,0,0,0,0,"5.38028055555556","5.68028055555556","2872","","GlcADG(18:1_20:3)+NH4",0,0,0,0,0,"5.38028055555556","5.68028055555556","2872","","GlcADG(18:1_20:3)+NH4",0,0,0,0,0,"5.38028055555556","5.68028055555556","2872","","GlcADG(18:1_20:3)+NH4","838.60444","645.5458","627.53524","363.29007","339.29007","5.38028055555556","5.68028055555556","2872"
"","GlcADG(18:1_20:4)+NH4",0,0,0,0,0,"5.5220625","5.8220625","5412","","GlcADG(18:1_20:4)+NH4",0,0,0,0,0,"5.5220625","5.8220625","5412","","GlcADG(18:1_20:4)+NH4",0,0,0,0,0,"5.5220625","5.8220625","5412","","GlcADG(18:1_20:4)+NH4",0,0,0,0,0,"5.5220625","5.8220625","5412","","GlcADG(18:1_20:4)+NH4",0,0,0,0,0,"5.5220625","5.8220625","5412","","GlcADG(18:1_20:4)+NH4","836.58879","643.53015","625.51959","361.27442","339.29006","5.5220625","5.8220625","5412"
"","GlcADG(18:1_20:4)+NH4",0,0,0,0,0,"5.71263611111111","6.01263611111111","15223","","GlcADG(18:1_20:4)+NH4",0,0,0,0,0,"5.71263611111111","6.01263611111111","15223","","GlcADG(18:1_20:4)+NH4",0,0,0,0,0,"5.71263611111111","6.01263611111111","15223","","GlcADG(18:1_20:4)+NH4",0,0,0,0,0,"5.71263611111111","6.01263611111111","15223","","GlcADG(18:1_20:4)+NH4",0,0,0,0,0,"5.71263611111111","6.01263611111111","15223","","GlcADG(18:1_20:4)+NH4","836.58879","643.53015","625.51959","361.27442","339.29006","5.71263611111111","6.01263611111111","15223"
"","GlcADG(18:1_21:0)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(18:1_21:0)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(18:1_21:0)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(18:1_21:0)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(18:1_21:0)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(18:1_21:0)+NH4","858.66704","665.6084","647.59784","383.35267","339.29011","8.60968333333333","8.90968333333333","7384"
"","GlcADG(18:1_22:0)+NH4",0,0,0,0,0,"8.57026805555556","8.87026805555556","14681","","GlcADG(18:1_22:0)+NH4",0,0,0,0,0,"8.57026805555556","8.87026805555556","14681","","GlcADG(18:1_22:0)+NH4",0,0,0,0,0,"8.57026805555556","8.87026805555556","14681","","GlcADG(18:1_22:0)+NH4",0,0,0,0,0,"8.57026805555556","8.87026805555556","14681","","GlcADG(18:1_22:0)+NH4",0,0,0,0,0,"8.57026805555556","8.87026805555556","14681","","GlcADG(18:1_22:0)+NH4","872.68269","679.62405","661.61349","397.36832","339.29012","8.57026805555556","8.87026805555556","14681"
"","GlcADG(18:1_22:1)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(18:1_22:1)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(18:1_22:1)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(18:1_22:1)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(18:1_22:1)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(18:1_22:1)+NH4","870.66704","677.6084","659.59784","395.35267","339.29011","7.87643194444444","8.17643194444444","2623"
"","GlcADG(18:1_22:1)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(18:1_22:1)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(18:1_22:1)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(18:1_22:1)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(18:1_22:1)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(18:1_22:1)+NH4","870.66704","677.6084","659.59784","395.35267","339.29011","8.22024861111111","8.52024861111111","8841"
"","GlcADG(18:1_22:2)+NH4",0,0,0,0,0,"7.43745694444444","7.73745694444444","4108","","GlcADG(18:1_22:2)+NH4",0,0,0,0,0,"7.43745694444444","7.73745694444444","4108","","GlcADG(18:1_22:2)+NH4",0,0,0,0,0,"7.43745694444444","7.73745694444444","4108","","GlcADG(18:1_22:2)+NH4",0,0,0,0,0,"7.43745694444444","7.73745694444444","4108","","GlcADG(18:1_22:2)+NH4",0,0,0,0,0,"7.43745694444444","7.73745694444444","4108","","GlcADG(18:1_22:2)+NH4","868.65139","675.59275","657.58219","393.33702","339.2901","7.43745694444444","7.73745694444444","4108"
"","GlcADG(18:1_22:2)+NH4",0,0,0,0,0,"4.10099166666667","4.40099166666667","11216","","GlcADG(18:1_22:2)+NH4",0,0,0,0,0,"4.10099166666667","4.40099166666667","11216","","GlcADG(18:1_22:2)+NH4",0,0,0,0,0,"4.10099166666667","4.40099166666667","11216","","GlcADG(18:1_22:2)+NH4",0,0,0,0,0,"4.10099166666667","4.40099166666667","11216","","GlcADG(18:1_22:2)+NH4",0,0,0,0,0,"4.10099166666667","4.40099166666667","11216","","GlcADG(18:1_22:2)+NH4","868.65139","675.59275","657.58219","393.33702","339.2901","4.10099166666667","4.40099166666667","11216"
"","GlcADG(18:1_22:4)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(18:1_22:4)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(18:1_22:4)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(18:1_22:4)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(18:1_22:4)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(18:1_22:4)+NH4","864.62009","671.56145","653.55089","389.30572","339.29008","5.8500625","6.1500625","2591"
"","GlcADG(18:1_22:4)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(18:1_22:4)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(18:1_22:4)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(18:1_22:4)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(18:1_22:4)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(18:1_22:4)+NH4","864.62009","671.56145","653.55089","389.30572","339.29008","5.29032916666667","5.59032916666667","3468"
"","GlcADG(18:1_22:4)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(18:1_22:4)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(18:1_22:4)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(18:1_22:4)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(18:1_22:4)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(18:1_22:4)+NH4","864.62009","671.56145","653.55089","389.30572","339.29008","5.63189545454546","5.93189545454546","10743"
"","GlcADG(18:1_25:0)+NH4",0,0,0,0,0,"11.5700388888889","11.8700388888889","5589","","GlcADG(18:1_25:0)+NH4",0,0,0,0,0,"11.5700388888889","11.8700388888889","5589","","GlcADG(18:1_25:0)+NH4",0,0,0,0,0,"11.5700388888889","11.8700388888889","5589","","GlcADG(18:1_25:0)+NH4",0,0,0,0,0,"11.5700388888889","11.8700388888889","5589","","GlcADG(18:1_25:0)+NH4",0,0,0,0,0,"11.5700388888889","11.8700388888889","5589","","GlcADG(18:1_25:0)+NH4","914.72964","721.671","703.66044","439.41527","339.29015","11.5700388888889","11.8700388888889","5589"
"","GlcADG(18:1_26:0)+NH4",1,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(18:1_26:0)+NH4",13.29281,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(18:1_26:0)+NH4",1,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(18:1_26:0)+NH4",298538.7,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(18:1_26:0)+NH4",928.7457,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(18:1_26:0)+NH4","928.74529","735.68665","717.67609","453.43092","339.29016","13.1772866666667","13.4772866666667","18722"
"","GlcADG(18:1_6:0)+NH4",0,0,0,0,0,"7.05265277777778","7.35265277777778","3126","","GlcADG(18:1_6:0)+NH4",0,0,0,0,0,"7.05265277777778","7.35265277777778","3126","","GlcADG(18:1_6:0)+NH4",0,0,0,0,0,"7.05265277777778","7.35265277777778","3126","","GlcADG(18:1_6:0)+NH4",0,0,0,0,0,"7.05265277777778","7.35265277777778","3126","","GlcADG(18:1_6:0)+NH4",0,0,0,0,0,"7.05265277777778","7.35265277777778","3126","","GlcADG(18:1_6:0)+NH4","648.43229","455.37365","437.36309","173.11792","339.28996","7.05265277777778","7.35265277777778","3126"
"","GlcADG(18:2_18:2)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(18:2_18:2)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(18:2_18:2)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(18:2_18:2)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(18:2_18:2)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(18:2_18:2)+NH4","810.57314","617.5145","599.50394","337.27441","337.27441","5.5424375","5.8424375","4960"
"","GlcADG(18:2_18:3)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(18:2_18:3)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(18:2_18:3)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(18:2_18:3)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(18:2_18:3)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(18:2_18:3)+NH4","808.55749","615.49885","597.48829","335.25876","337.2744","4.71455138888889","5.01455138888889","18767"
"","GlcADG(18:2_18:3)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(18:2_18:3)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(18:2_18:3)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(18:2_18:3)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(18:2_18:3)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(18:2_18:3)+NH4","808.55749","615.49885","597.48829","335.25876","337.2744","4.43436212121212","4.73436212121212","18804"
"","GlcADG(18:2_18:3)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(18:2_18:3)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(18:2_18:3)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(18:2_18:3)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(18:2_18:3)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(18:2_18:3)+NH4","808.55749","615.49885","597.48829","335.25876","337.2744","4.13444696969697","4.43444696969697","18885"
"","GlcADG(18:2_19:0)+NH4",0,0,0,0,0,"6.69359305555556","6.99359305555556","3729","","GlcADG(18:2_19:0)+NH4",0,0,0,0,0,"6.69359305555556","6.99359305555556","3729","","GlcADG(18:2_19:0)+NH4",0,0,0,0,0,"6.69359305555556","6.99359305555556","3729","","GlcADG(18:2_19:0)+NH4",0,0,0,0,0,"6.69359305555556","6.99359305555556","3729","","GlcADG(18:2_19:0)+NH4",0,0,0,0,0,"6.69359305555556","6.99359305555556","3729","","GlcADG(18:2_19:0)+NH4","828.62009","635.56145","617.55089","355.32136","337.27444","6.69359305555556","6.99359305555556","3729"
