"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","MH-Tail","d(MH-Tail)","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","RT at Max Intensity","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","MH-Tail","d(MH-Tail)","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Number of Scans","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","MH-Tail","d(MH-Tail)","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Max Intensity","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","MH-Tail","d(MH-Tail)","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Average m/z","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","MH-Tail","d(MH-Tail)","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","MH-Tail","d(MH-Tail)","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment"
"","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"12.3128319444444","12.6128319444444","10136","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"12.3128319444444","12.6128319444444","10136","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"12.3128319444444","12.6128319444444","10136","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"12.3128319444444","12.6128319444444","10136","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"12.3128319444444","12.6128319444444","10136","","SM(d20:2/22:0)+H","813.68437","630.61833","754.61083","630.61825","612.60767","290.284145","320.331085","184.07332","86.09648","12.3128319444444","12.6128319444444","10136"
"","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"11.0738430555556","11.3738430555556","11537","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"11.0738430555556","11.3738430555556","11537","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"11.0738430555556","11.3738430555556","11537","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"11.0738430555556","11.3738430555556","11537","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"11.0738430555556","11.3738430555556","11537","","SM(d20:2/22:0)+H","813.68437","630.61833","754.61083","630.61825","612.60767","290.284145","320.331085","184.07332","86.09648","11.0738430555556","11.3738430555556","11537"
"","SM(d20:2/22:0)+H",1,1,0,1,1,0,0,1,1,"9.18300138888889","9.48300138888889","12657","","SM(d20:2/22:0)+H",9.453085,9.453085,0,9.453085,9.453085,0,0,9.453085,9.453085,"9.18300138888889","9.48300138888889","12657","","SM(d20:2/22:0)+H",2,1,0,1,2,0,0,2,2,"9.18300138888889","9.48300138888889","12657","","SM(d20:2/22:0)+H",460938.8,1087.525,0,1087.525,7017.588,0,0,14525770,146257.3,"9.18300138888889","9.48300138888889","12657","","SM(d20:2/22:0)+H",813.6853,630.6187,0,630.6187,612.6091,0,0,184.07345,86.09653,"9.18300138888889","9.48300138888889","12657","","SM(d20:2/22:0)+H","813.68437","630.61833","754.61083","630.61825","612.60767","290.284145","320.331085","184.07332","86.09648","9.18300138888889","9.48300138888889","12657"
"","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"14.7115424242424","15.0115424242424","14608","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"14.7115424242424","15.0115424242424","14608","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"14.7115424242424","15.0115424242424","14608","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"14.7115424242424","15.0115424242424","14608","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"14.7115424242424","15.0115424242424","14608","","SM(d20:2/22:0)+H","813.68437","630.61833","754.61083","630.61825","612.60767","290.284145","320.331085","184.07332","86.09648","14.7115424242424","15.0115424242424","14608"
"","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"15.5118055555556","15.8118055555556","14760","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"15.5118055555556","15.8118055555556","14760","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"15.5118055555556","15.8118055555556","14760","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"15.5118055555556","15.8118055555556","14760","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"15.5118055555556","15.8118055555556","14760","","SM(d20:2/22:0)+H","813.68437","630.61833","754.61083","630.61825","612.60767","290.284145","320.331085","184.07332","86.09648","15.5118055555556","15.8118055555556","14760"
"","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"12.5399222222222","12.8399222222222","14762","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"12.5399222222222","12.8399222222222","14762","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"12.5399222222222","12.8399222222222","14762","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"12.5399222222222","12.8399222222222","14762","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"12.5399222222222","12.8399222222222","14762","","SM(d20:2/22:0)+H","813.68437","630.61833","754.61083","630.61825","612.60767","290.284145","320.331085","184.07332","86.09648","12.5399222222222","12.8399222222222","14762"
"","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"12.1251708333333","12.4251708333333","18498","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"12.1251708333333","12.4251708333333","18498","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"12.1251708333333","12.4251708333333","18498","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"12.1251708333333","12.4251708333333","18498","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"12.1251708333333","12.4251708333333","18498","","SM(d20:2/22:0)+H","813.68437","630.61833","754.61083","630.61825","612.60767","290.284145","320.331085","184.07332","86.09648","12.1251708333333","12.4251708333333","18498"
"","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"15.1097694444444","15.4097694444444","19040","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"15.1097694444444","15.4097694444444","19040","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"15.1097694444444","15.4097694444444","19040","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"15.1097694444444","15.4097694444444","19040","","SM(d20:2/22:0)+H",0,0,0,0,0,0,0,0,0,"15.1097694444444","15.4097694444444","19040","","SM(d20:2/22:0)+H","813.68437","630.61833","754.61083","630.61825","612.60767","290.284145","320.331085","184.07332","86.09648","15.1097694444444","15.4097694444444","19040"
"","SM(d20:2/22:1)+H",1,1,0,1,1,0,0,1,1,"8.4289125","8.7289125","55","","SM(d20:2/22:1)+H",8.61489,8.61489,0,8.61489,8.61489,0,0,8.61489,8.61489,"8.4289125","8.7289125","55","","SM(d20:2/22:1)+H",2,2,0,2,2,0,0,2,2,"8.4289125","8.7289125","55","","SM(d20:2/22:1)+H",2723873,13243.71,0,13243.71,44880.77,0,0,87431630,1103053,"8.4289125","8.7289125","55","","SM(d20:2/22:1)+H",811.66895,628.60305,0,628.60305,610.5923,0,0,184.0733,86.096425,"8.4289125","8.7289125","55","","SM(d20:2/22:1)+H","811.66877","628.60273","752.59523","628.60265","610.59207","290.284145","318.315485","184.07332","86.09648","8.4289125","8.7289125","55"
"","SM(d20:2/22:2)+H",1,0,0,0,1,0,0,1,1,"7.46288333333333","7.76288333333333","245","","SM(d20:2/22:2)+H",7.684298,0,0,0,7.556676,0,0,7.684298,7.684298,"7.46288333333333","7.76288333333333","245","","SM(d20:2/22:2)+H",3,0,0,0,3,0,0,3,3,"7.46288333333333","7.76288333333333","245","","SM(d20:2/22:2)+H",188890.6,0,0,0,3983.565,0,0,5894613,150180.6,"7.46288333333333","7.76288333333333","245","","SM(d20:2/22:2)+H",809.653333333333,0,0,0,608.577433333333,0,0,184.073566666667,86.09655,"7.46288333333333","7.76288333333333","245","","SM(d20:2/22:2)+H","809.65307","626.58703","750.57953","626.58695","608.57637","290.284145","316.299785","184.07332","86.09648","7.46288333333333","7.76288333333333","245"
"","SM(d20:2/22:2)+H",1,1,1,1,0,0,0,1,1,"9.46230277777778","9.76230277777778","392","","SM(d20:2/22:2)+H",9.619062,9.619062,9.619062,9.619062,9.619062,0,0,9.619062,9.619062,"9.46230277777778","9.76230277777778","392","","SM(d20:2/22:2)+H",2,2,2,2,1,0,0,2,2,"9.46230277777778","9.76230277777778","392","","SM(d20:2/22:2)+H",1222883,885782.5,1300853,885782.5,721.0988,0,0,15064.99,327161.6,"9.46230277777778","9.76230277777778","392","","SM(d20:2/22:2)+H",809.6515,626.5854,750.5779,626.5854,608.5769,0,0,184.07355,86.09653,"9.46230277777778","9.76230277777778","392","","SM(d20:2/22:2)+H","809.65307","626.58703","750.57953","626.58695","608.57637","290.284145","316.299785","184.07332","86.09648","9.46230277777778","9.76230277777778","392"
"","SM(d20:2/22:2)+H",0,0,0,0,0,0,0,0,0,"8.31555416666667","8.61555416666667","15165","","SM(d20:2/22:2)+H",0,0,0,0,0,0,0,0,0,"8.31555416666667","8.61555416666667","15165","","SM(d20:2/22:2)+H",0,0,0,0,0,0,0,0,0,"8.31555416666667","8.61555416666667","15165","","SM(d20:2/22:2)+H",0,0,0,0,0,0,0,0,0,"8.31555416666667","8.61555416666667","15165","","SM(d20:2/22:2)+H",0,0,0,0,0,0,0,0,0,"8.31555416666667","8.61555416666667","15165","","SM(d20:2/22:2)+H","809.65307","626.58703","750.57953","626.58695","608.57637","290.284145","316.299785","184.07332","86.09648","8.31555416666667","8.61555416666667","15165"
"","SM(d20:2/22:3)+H",1,1,1,1,0,0,0,1,1,"8.52499027777778","8.82499027777778","722","","SM(d20:2/22:3)+H",8.691811,8.691811,8.691811,8.691811,8.691811,0,0,8.691811,8.691811,"8.52499027777778","8.82499027777778","722","","SM(d20:2/22:3)+H",1,1,1,1,1,0,0,1,1,"8.52499027777778","8.82499027777778","722","","SM(d20:2/22:3)+H",596620.2,453585.7,577894.1,453585.7,662.0997,0,0,20594.22,149839.4,"8.52499027777778","8.82499027777778","722","","SM(d20:2/22:3)+H",807.6358,624.5697,748.5623,624.5697,606.5593,0,0,184.0736,86.09653,"8.52499027777778","8.82499027777778","722","","SM(d20:2/22:3)+H","807.63747","624.57143","748.56393","624.57135","606.56077","290.284145","314.284185","184.07332","86.09648","8.52499027777778","8.82499027777778","722"
"","SM(d20:2/22:3)+H",0,0,0,0,0,0,0,0,0,"8.29993472222222","8.59993472222222","757","","SM(d20:2/22:3)+H",0,0,0,0,0,0,0,0,0,"8.29993472222222","8.59993472222222","757","","SM(d20:2/22:3)+H",0,0,0,0,0,0,0,0,0,"8.29993472222222","8.59993472222222","757","","SM(d20:2/22:3)+H",0,0,0,0,0,0,0,0,0,"8.29993472222222","8.59993472222222","757","","SM(d20:2/22:3)+H",0,0,0,0,0,0,0,0,0,"8.29993472222222","8.59993472222222","757","","SM(d20:2/22:3)+H","807.63747","624.57143","748.56393","624.57135","606.56077","290.284145","314.284185","184.07332","86.09648","8.29993472222222","8.59993472222222","757"
"","SM(d20:2/22:3)+H",0,0,0,0,0,0,0,1,1,"6.83916805555556","7.13916805555556","960","","SM(d20:2/22:3)+H",0,0,0,0,0,0,0,6.861924,6.861924,"6.83916805555556","7.13916805555556","960","","SM(d20:2/22:3)+H",0,0,0,0,0,0,0,1,1,"6.83916805555556","7.13916805555556","960","","SM(d20:2/22:3)+H",0,0,0,0,0,0,0,536487,102771.6,"6.83916805555556","7.13916805555556","960","","SM(d20:2/22:3)+H",0,0,0,0,0,0,0,184.0737,86.09662,"6.83916805555556","7.13916805555556","960","","SM(d20:2/22:3)+H","807.63747","624.57143","748.56393","624.57135","606.56077","290.284145","314.284185","184.07332","86.09648","6.83916805555556","7.13916805555556","960"
"","SM(d20:2/22:3)+H",1,0,0,0,0,0,0,1,1,"6.57106388888889","6.87106388888889","1768","","SM(d20:2/22:3)+H",6.673799,0,0,0,0,0,0,6.673799,6.861924,"6.57106388888889","6.87106388888889","1768","","SM(d20:2/22:3)+H",1,0,0,0,0,0,0,2,2,"6.57106388888889","6.87106388888889","1768","","SM(d20:2/22:3)+H",15110.78,0,0,0,0,0,0,732236.3,102771.6,"6.57106388888889","6.87106388888889","1768","","SM(d20:2/22:3)+H",807.6376,0,0,0,0,0,0,184.0737,86.09661,"6.57106388888889","6.87106388888889","1768","","SM(d20:2/22:3)+H","807.63747","624.57143","748.56393","624.57135","606.56077","290.284145","314.284185","184.07332","86.09648","6.57106388888889","6.87106388888889","1768"
"","SM(d20:2/22:4)+H",0,0,0,0,0,0,0,0,0,"5.740975","6.040975","2217","","SM(d20:2/22:4)+H",0,0,0,0,0,0,0,0,0,"5.740975","6.040975","2217","","SM(d20:2/22:4)+H",0,0,0,0,0,0,0,0,0,"5.740975","6.040975","2217","","SM(d20:2/22:4)+H",0,0,0,0,0,0,0,0,0,"5.740975","6.040975","2217","","SM(d20:2/22:4)+H",0,0,0,0,0,0,0,0,0,"5.740975","6.040975","2217","","SM(d20:2/22:4)+H","805.62177","622.55573","746.54823","622.55565","604.54507","290.284145","312.268485","184.07332","86.09648","5.740975","6.040975","2217"
"","SM(d20:2/22:4)+H",0,0,0,0,0,0,0,0,0,"5.99357777777778","6.29357777777778","2379","","SM(d20:2/22:4)+H",0,0,0,0,0,0,0,0,0,"5.99357777777778","6.29357777777778","2379","","SM(d20:2/22:4)+H",0,0,0,0,0,0,0,0,0,"5.99357777777778","6.29357777777778","2379","","SM(d20:2/22:4)+H",0,0,0,0,0,0,0,0,0,"5.99357777777778","6.29357777777778","2379","","SM(d20:2/22:4)+H",0,0,0,0,0,0,0,0,0,"5.99357777777778","6.29357777777778","2379","","SM(d20:2/22:4)+H","805.62177","622.55573","746.54823","622.55565","604.54507","290.284145","312.268485","184.07332","86.09648","5.99357777777778","6.29357777777778","2379"
"","SM(d20:2/22:4)+H",0,0,0,0,0,0,0,0,0,"7.26433888888889","7.56433888888889","18754","","SM(d20:2/22:4)+H",0,0,0,0,0,0,0,0,0,"7.26433888888889","7.56433888888889","18754","","SM(d20:2/22:4)+H",0,0,0,0,0,0,0,0,0,"7.26433888888889","7.56433888888889","18754","","SM(d20:2/22:4)+H",0,0,0,0,0,0,0,0,0,"7.26433888888889","7.56433888888889","18754","","SM(d20:2/22:4)+H",0,0,0,0,0,0,0,0,0,"7.26433888888889","7.56433888888889","18754","","SM(d20:2/22:4)+H","805.62177","622.55573","746.54823","622.55565","604.54507","290.284145","312.268485","184.07332","86.09648","7.26433888888889","7.56433888888889","18754"
"","SM(d20:2/22:5)+H",0,0,0,0,0,0,0,0,0,"4.87828888888889","5.17828888888889","1579","","SM(d20:2/22:5)+H",0,0,0,0,0,0,0,0,0,"4.87828888888889","5.17828888888889","1579","","SM(d20:2/22:5)+H",0,0,0,0,0,0,0,0,0,"4.87828888888889","5.17828888888889","1579","","SM(d20:2/22:5)+H",0,0,0,0,0,0,0,0,0,"4.87828888888889","5.17828888888889","1579","","SM(d20:2/22:5)+H",0,0,0,0,0,0,0,0,0,"4.87828888888889","5.17828888888889","1579","","SM(d20:2/22:5)+H","803.60617","620.54013","744.53263","620.54005","602.52947","290.284145","310.252885","184.07332","86.09648","4.87828888888889","5.17828888888889","1579"
"","SM(d20:2/22:6)+H",0,0,0,0,0,0,0,0,0,"5.25783787878788","5.55783787878788","18576","","SM(d20:2/22:6)+H",0,0,0,0,0,0,0,0,0,"5.25783787878788","5.55783787878788","18576","","SM(d20:2/22:6)+H",0,0,0,0,0,0,0,0,0,"5.25783787878788","5.55783787878788","18576","","SM(d20:2/22:6)+H",0,0,0,0,0,0,0,0,0,"5.25783787878788","5.55783787878788","18576","","SM(d20:2/22:6)+H",0,0,0,0,0,0,0,0,0,"5.25783787878788","5.55783787878788","18576","","SM(d20:2/22:6)+H","801.59047","618.52443","742.51693","618.52435","600.51377","290.284145","308.237185","184.07332","86.09648","5.25783787878788","5.55783787878788","18576"
"","SM(d20:2/23:0)+H",1,0,0,0,1,0,0,1,1,"9.66834305555556","9.96834305555556","390","","SM(d20:2/23:0)+H",9.839636,9.839636,0,9.839636,9.839636,0,0,9.839636,9.839636,"9.66834305555556","9.96834305555556","390","","SM(d20:2/23:0)+H",1,1,0,1,1,0,0,1,1,"9.66834305555556","9.96834305555556","390","","SM(d20:2/23:0)+H",283687.1,910.3248,0,910.3248,3658.178,0,0,6443746,49333.64,"9.66834305555556","9.96834305555556","390","","SM(d20:2/23:0)+H",827.7021,644.6367,0,644.6367,626.6245,0,0,184.0737,86.09664,"9.66834305555556","9.96834305555556","390","","SM(d20:2/23:0)+H","827.70007","644.63403","768.62653","644.63395","626.62337","290.284145","334.346785","184.07332","86.09648","9.66834305555556","9.96834305555556","390"
"","SM(d20:2/23:0)+H",1,0,0,0,0,0,0,1,1,"10.0259722222222","10.3259722222222","772","","SM(d20:2/23:0)+H",10.03894,0,0,0,0,0,0,10.03894,10.03894,"10.0259722222222","10.3259722222222","772","","SM(d20:2/23:0)+H",2,0,0,0,0,0,0,2,2,"10.0259722222222","10.3259722222222","772","","SM(d20:2/23:0)+H",73579.78,0,0,0,0,0,0,1932951,20592.78,"10.0259722222222","10.3259722222222","772","","SM(d20:2/23:0)+H",827.70175,0,0,0,0,0,0,184.07355,86.09656,"10.0259722222222","10.3259722222222","772","","SM(d20:2/23:0)+H","827.70007","644.63403","768.62653","644.63395","626.62337","290.284145","334.346785","184.07332","86.09648","10.0259722222222","10.3259722222222","772"
"","SM(d20:2/23:0)+H",0,0,0,0,0,0,0,0,0,"11.8404893939394","12.1404893939394","13960","","SM(d20:2/23:0)+H",0,0,0,0,0,0,0,0,0,"11.8404893939394","12.1404893939394","13960","","SM(d20:2/23:0)+H",0,0,0,0,0,0,0,0,0,"11.8404893939394","12.1404893939394","13960","","SM(d20:2/23:0)+H",0,0,0,0,0,0,0,0,0,"11.8404893939394","12.1404893939394","13960","","SM(d20:2/23:0)+H",0,0,0,0,0,0,0,0,0,"11.8404893939394","12.1404893939394","13960","","SM(d20:2/23:0)+H","827.70007","644.63403","768.62653","644.63395","626.62337","290.284145","334.346785","184.07332","86.09648","11.8404893939394","12.1404893939394","13960"
"","SM(d20:2/24:0)+H",1,0,0,0,0,0,0,1,1,"10.3265777777778","10.6265777777778","1052","","SM(d20:2/24:0)+H",10.46544,0,0,0,0,0,0,10.46544,10.46544,"10.3265777777778","10.6265777777778","1052","","SM(d20:2/24:0)+H",1,0,0,0,0,0,0,1,1,"10.3265777777778","10.6265777777778","1052","","SM(d20:2/24:0)+H",62750.53,0,0,0,0,0,0,1662205,212919.5,"10.3265777777778","10.6265777777778","1052","","SM(d20:2/24:0)+H",841.7154,0,0,0,0,0,0,184.0735,86.0965,"10.3265777777778","10.6265777777778","1052","","SM(d20:2/24:0)+H","841.71567","658.64963","782.64213","658.64955","640.63897","290.284145","348.362385","184.07332","86.09648","10.3265777777778","10.6265777777778","1052"
"","SM(d20:2/24:0)+H",0,0,0,0,0,0,0,0,0,"9.8867708333333","10.1867708333333","5855","","SM(d20:2/24:0)+H",0,0,0,0,0,0,0,0,0,"9.8867708333333","10.1867708333333","5855","","SM(d20:2/24:0)+H",0,0,0,0,0,0,0,0,0,"9.8867708333333","10.1867708333333","5855","","SM(d20:2/24:0)+H",0,0,0,0,0,0,0,0,0,"9.8867708333333","10.1867708333333","5855","","SM(d20:2/24:0)+H",0,0,0,0,0,0,0,0,0,"9.8867708333333","10.1867708333333","5855","","SM(d20:2/24:0)+H","841.71567","658.64963","782.64213","658.64955","640.63897","290.284145","348.362385","184.07332","86.09648","9.8867708333333","10.1867708333333","5855"
"","SM(d20:2/24:1)+H",1,0,0,0,1,0,0,1,1,"9.47564583333333","9.77564583333333","850","","SM(d20:2/24:1)+H",9.6503,0,0,0,9.6503,0,0,9.6503,9.6503,"9.47564583333333","9.77564583333333","850","","SM(d20:2/24:1)+H",1,0,0,0,1,0,0,1,1,"9.47564583333333","9.77564583333333","850","","SM(d20:2/24:1)+H",74229.53,0,0,0,1006.662,0,0,2022463,18399.4,"9.47564583333333","9.77564583333333","850","","SM(d20:2/24:1)+H",839.7016,0,0,0,638.6231,0,0,184.0736,86.09655,"9.47564583333333","9.77564583333333","850","","SM(d20:2/24:1)+H","839.70007","656.63403","780.62653","656.63395","638.62337","290.284145","346.346785","184.07332","86.09648","9.47564583333333","9.77564583333333","850"
"","SM(d20:2/26:0)+H",0,0,0,0,0,0,0,0,0,"11.3229742424242","11.6229742424242","13088","","SM(d20:2/26:0)+H",0,0,0,0,0,0,0,0,0,"11.3229742424242","11.6229742424242","13088","","SM(d20:2/26:0)+H",0,0,0,0,0,0,0,0,0,"11.3229742424242","11.6229742424242","13088","","SM(d20:2/26:0)+H",0,0,0,0,0,0,0,0,0,"11.3229742424242","11.6229742424242","13088","","SM(d20:2/26:0)+H",0,0,0,0,0,0,0,0,0,"11.3229742424242","11.6229742424242","13088","","SM(d20:2/26:0)+H","869.74697","686.68093","810.67343","686.68085","668.67027","290.284145","376.393685","184.07332","86.09648","11.3229742424242","11.6229742424242","13088"
"","SM(d20:2/8:0)+H",0,0,0,0,0,0,0,0,0,"1.56479444444444","1.86479444444444","19209","","SM(d20:2/8:0)+H",0,0,0,0,0,0,0,0,0,"1.56479444444444","1.86479444444444","19209","","SM(d20:2/8:0)+H",0,0,0,0,0,0,0,0,0,"1.56479444444444","1.86479444444444","19209","","SM(d20:2/8:0)+H",0,0,0,0,0,0,0,0,0,"1.56479444444444","1.86479444444444","19209","","SM(d20:2/8:0)+H",0,0,0,0,0,0,0,0,0,"1.56479444444444","1.86479444444444","19209","","SM(d20:2/8:0)+H","617.46527","434.39923","558.39173","434.39915","416.38857","290.284145","124.111985","184.07332","86.09648","1.56479444444444","1.86479444444444","19209"
"","SM(d20:3/12:0)+H",0,0,0,0,0,0,0,0,0,"2.14987222222222","2.44987222222222","8873","","SM(d20:3/12:0)+H",0,0,0,0,0,0,0,0,0,"2.14987222222222","2.44987222222222","8873","","SM(d20:3/12:0)+H",0,0,0,0,0,0,0,0,0,"2.14987222222222","2.44987222222222","8873","","SM(d20:3/12:0)+H",0,0,0,0,0,0,0,0,0,"2.14987222222222","2.44987222222222","8873","","SM(d20:3/12:0)+H",0,0,0,0,0,0,0,0,0,"2.14987222222222","2.44987222222222","8873","","SM(d20:3/12:0)+H","671.51227","488.44623","612.43873","488.44615","470.43557","288.268545","180.174585","184.07332","86.09648","2.14987222222222","2.44987222222222","8873"
"","SM(d20:3/14:0)+H",0,0,0,0,0,0,0,0,0,"5.07163472222222","5.37163472222222","3450","","SM(d20:3/14:0)+H",0,0,0,0,0,0,0,0,0,"5.07163472222222","5.37163472222222","3450","","SM(d20:3/14:0)+H",0,0,0,0,0,0,0,0,0,"5.07163472222222","5.37163472222222","3450","","SM(d20:3/14:0)+H",0,0,0,0,0,0,0,0,0,"5.07163472222222","5.37163472222222","3450","","SM(d20:3/14:0)+H",0,0,0,0,0,0,0,0,0,"5.07163472222222","5.37163472222222","3450","","SM(d20:3/14:0)+H","699.54357","516.47753","640.47003","516.47745","498.46687","288.268545","208.205885","184.07332","86.09648","5.07163472222222","5.37163472222222","3450"
"","SM(d20:3/14:0)+H",0,0,0,0,0,0,0,0,0,"3.65976111111111","3.95976111111111","4798","","SM(d20:3/14:0)+H",0,0,0,0,0,0,0,0,0,"3.65976111111111","3.95976111111111","4798","","SM(d20:3/14:0)+H",0,0,0,0,0,0,0,0,0,"3.65976111111111","3.95976111111111","4798","","SM(d20:3/14:0)+H",0,0,0,0,0,0,0,0,0,"3.65976111111111","3.95976111111111","4798","","SM(d20:3/14:0)+H",0,0,0,0,0,0,0,0,0,"3.65976111111111","3.95976111111111","4798","","SM(d20:3/14:0)+H","699.54357","516.47753","640.47003","516.47745","498.46687","288.268545","208.205885","184.07332","86.09648","3.65976111111111","3.95976111111111","4798"
"","SM(d20:3/14:0)+H",0,0,0,0,0,0,0,0,0,"4.08605606060606","4.38605606060606","13411","","SM(d20:3/14:0)+H",0,0,0,0,0,0,0,0,0,"4.08605606060606","4.38605606060606","13411","","SM(d20:3/14:0)+H",0,0,0,0,0,0,0,0,0,"4.08605606060606","4.38605606060606","13411","","SM(d20:3/14:0)+H",0,0,0,0,0,0,0,0,0,"4.08605606060606","4.38605606060606","13411","","SM(d20:3/14:0)+H",0,0,0,0,0,0,0,0,0,"4.08605606060606","4.38605606060606","13411","","SM(d20:3/14:0)+H","699.54357","516.47753","640.47003","516.47745","498.46687","288.268545","208.205885","184.07332","86.09648","4.08605606060606","4.38605606060606","13411"
"","SM(d20:3/14:1)+H",1,1,1,1,0,0,0,0,1,"4.54380694444444","4.84380694444444","901","","SM(d20:3/14:1)+H",4.719749,4.719749,4.719749,4.719749,0,0,0,0,4.719749,"4.54380694444444","4.84380694444444","901","","SM(d20:3/14:1)+H",1,1,1,1,0,0,0,0,1,"4.54380694444444","4.84380694444444","901","","SM(d20:3/14:1)+H",320255.5,239922.4,373206.3,239922.4,0,0,0,0,70145.22,"4.54380694444444","4.84380694444444","901","","SM(d20:3/14:1)+H",697.527,514.4608,638.4535,514.4608,0,0,0,0,86.09663,"4.54380694444444","4.84380694444444","901","","SM(d20:3/14:1)+H","697.52797","514.46193","638.45443","514.46185","496.45127","288.268545","206.190285","184.07332","86.09648","4.54380694444444","4.84380694444444","901"
"","SM(d20:3/14:1)+H",0,0,0,0,0,0,0,0,0,"4.89931944444445","5.19931944444445","3502","","SM(d20:3/14:1)+H",0,0,0,0,0,0,0,0,0,"4.89931944444445","5.19931944444445","3502","","SM(d20:3/14:1)+H",0,0,0,0,0,0,0,0,0,"4.89931944444445","5.19931944444445","3502","","SM(d20:3/14:1)+H",0,0,0,0,0,0,0,0,0,"4.89931944444445","5.19931944444445","3502","","SM(d20:3/14:1)+H",0,0,0,0,0,0,0,0,0,"4.89931944444445","5.19931944444445","3502","","SM(d20:3/14:1)+H","697.52797","514.46193","638.45443","514.46185","496.45127","288.268545","206.190285","184.07332","86.09648","4.89931944444445","5.19931944444445","3502"
"","SM(d20:3/14:1)+H",1,1,1,1,0,0,0,0,1,"4.65375166666667","4.95375166666667","16608","","SM(d20:3/14:1)+H",4.719749,4.719749,4.719749,4.719749,0,0,0,0,4.719749,"4.65375166666667","4.95375166666667","16608","","SM(d20:3/14:1)+H",1,1,1,1,0,0,0,0,1,"4.65375166666667","4.95375166666667","16608","","SM(d20:3/14:1)+H",320255.5,239922.4,373206.3,239922.4,0,0,0,0,70145.22,"4.65375166666667","4.95375166666667","16608","","SM(d20:3/14:1)+H",697.527,514.4608,638.4535,514.4608,0,0,0,0,86.09663,"4.65375166666667","4.95375166666667","16608","","SM(d20:3/14:1)+H","697.52797","514.46193","638.45443","514.46185","496.45127","288.268545","206.190285","184.07332","86.09648","4.65375166666667","4.95375166666667","16608"
