"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","RT at Max Intensity","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","Number of Scans","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","Max Intensity","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","Average m/z","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment"
"","OxPC(22:0_16:1(OH))+Na",0,0,0,0,0,0,0,0,0,"7.37157222222222","7.67157222222222","2030","","OxPC(22:0_16:1(OH))+Na",0,0,0,0,0,0,0,0,0,"7.37157222222222","7.67157222222222","2030","","OxPC(22:0_16:1(OH))+Na",0,0,0,0,0,0,0,0,0,"7.37157222222222","7.67157222222222","2030","","OxPC(22:0_16:1(OH))+Na",0,0,0,0,0,0,0,0,0,"7.37157222222222","7.67157222222222","2030","","OxPC(22:0_16:1(OH))+Na",0,0,0,0,0,0,0,0,0,"7.37157222222222","7.67157222222222","2030","","OxPC(22:0_16:1(OH))+Na","854.62458","671.55854","795.551081","649.5766","455.216951","525.331551","514.29045","584.40505","562.42309","7.37157222222222","7.67157222222222","2030"
"","OxPC(22:0_16:1(OH))+Na",0,0,0,0,0,0,0,0,0,"5.00195","5.30195","7165","","OxPC(22:0_16:1(OH))+Na",0,0,0,0,0,0,0,0,0,"5.00195","5.30195","7165","","OxPC(22:0_16:1(OH))+Na",0,0,0,0,0,0,0,0,0,"5.00195","5.30195","7165","","OxPC(22:0_16:1(OH))+Na",0,0,0,0,0,0,0,0,0,"5.00195","5.30195","7165","","OxPC(22:0_16:1(OH))+Na",0,0,0,0,0,0,0,0,0,"5.00195","5.30195","7165","","OxPC(22:0_16:1(OH))+Na","854.62458","671.55854","795.551081","649.5766","455.216951","525.331551","514.29045","584.40505","562.42309","5.00195","5.30195","7165"
"","OxPC(22:0_18:4(OH))+Na",0,0,0,0,0,0,0,0,0,"4.5260625","4.8260625","7450","","OxPC(22:0_18:4(OH))+Na",0,0,0,0,0,0,0,0,0,"4.5260625","4.8260625","7450","","OxPC(22:0_18:4(OH))+Na",0,0,0,0,0,0,0,0,0,"4.5260625","4.8260625","7450","","OxPC(22:0_18:4(OH))+Na",0,0,0,0,0,0,0,0,0,"4.5260625","4.8260625","7450","","OxPC(22:0_18:4(OH))+Na",0,0,0,0,0,0,0,0,0,"4.5260625","4.8260625","7450","","OxPC(22:0_18:4(OH))+Na","876.60888","693.54284","817.535381","671.5609","477.201251","525.331551","536.27475","584.40505","562.42309","4.5260625","4.8260625","7450"
"","OxPC(22:0_24:1(OH))+Na",0,0,0,0,0,0,0,0,0,"11.7117152777778","12.0117152777778","1942","","OxPC(22:0_24:1(OH))+Na",0,0,0,0,0,0,0,0,0,"11.7117152777778","12.0117152777778","1942","","OxPC(22:0_24:1(OH))+Na",0,0,0,0,0,0,0,0,0,"11.7117152777778","12.0117152777778","1942","","OxPC(22:0_24:1(OH))+Na",0,0,0,0,0,0,0,0,0,"11.7117152777778","12.0117152777778","1942","","OxPC(22:0_24:1(OH))+Na",0,0,0,0,0,0,0,0,0,"11.7117152777778","12.0117152777778","1942","","OxPC(22:0_24:1(OH))+Na","966.74978","783.68374","907.676281","761.7018","567.342151","525.331551","626.41565","584.40505","562.42309","11.7117152777778","12.0117152777778","1942"
"","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","OxPC(22:0_14:1(OO))+Na","842.5882","659.52216","783.514701","637.54022","443.180571","525.331551","502.25407","584.40505","562.42309","5.47872777777778","5.77872777777778","5746"
"","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","OxPC(22:0_14:1(OO))+Na","842.5882","659.52216","783.514701","637.54022","443.180571","525.331551","502.25407","584.40505","562.42309","4.97432083333333","5.27432083333333","9287"
"","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","OxPC(22:0_14:1(OO))+Na","842.5882","659.52216","783.514701","637.54022","443.180571","525.331551","502.25407","584.40505","562.42309","5.68667916666667","5.98667916666667","10954"
"","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","OxPC(22:0_14:1(OO))+Na","842.5882","659.52216","783.514701","637.54022","443.180571","525.331551","502.25407","584.40505","562.42309","4.98549305555556","5.28549305555556","12814"
"","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","OxPC(22:0_14:1(OO))+Na","842.5882","659.52216","783.514701","637.54022","443.180571","525.331551","502.25407","584.40505","562.42309","4.71984242424242","5.01984242424242","13153"
"","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","OxPC(22:0_14:1(OO))+Na",0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","OxPC(22:0_14:1(OO))+Na","842.5882","659.52216","783.514701","637.54022","443.180571","525.331551","502.25407","584.40505","562.42309","5.70359444444444","6.00359444444444","13926"
"","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","2064","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","2064","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","2064","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","2064","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","2064","","OxPC(22:0_14:1(OOO))+Na","858.58312","675.51708","799.509621","653.53514","459.175491","525.331551","518.24899","584.40505","562.42309","5.71002361111111","6.01002361111111","2064"
"","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"4.98177424242424","5.28177424242424","2765","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"4.98177424242424","5.28177424242424","2765","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"4.98177424242424","5.28177424242424","2765","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"4.98177424242424","5.28177424242424","2765","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"4.98177424242424","5.28177424242424","2765","","OxPC(22:0_14:1(OOO))+Na","858.58312","675.51708","799.509621","653.53514","459.175491","525.331551","518.24899","584.40505","562.42309","4.98177424242424","5.28177424242424","2765"
"","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"4.64236666666667","4.94236666666667","12155","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"4.64236666666667","4.94236666666667","12155","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"4.64236666666667","4.94236666666667","12155","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"4.64236666666667","4.94236666666667","12155","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"4.64236666666667","4.94236666666667","12155","","OxPC(22:0_14:1(OOO))+Na","858.58312","675.51708","799.509621","653.53514","459.175491","525.331551","518.24899","584.40505","562.42309","4.64236666666667","4.94236666666667","12155"
"","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"6.205675","6.505675","15182","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"6.205675","6.505675","15182","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"6.205675","6.505675","15182","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"6.205675","6.505675","15182","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"6.205675","6.505675","15182","","OxPC(22:0_14:1(OOO))+Na","858.58312","675.51708","799.509621","653.53514","459.175491","525.331551","518.24899","584.40505","562.42309","6.205675","6.505675","15182"
"","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"5.50698333333333","5.80698333333333","16585","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"5.50698333333333","5.80698333333333","16585","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"5.50698333333333","5.80698333333333","16585","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"5.50698333333333","5.80698333333333","16585","","OxPC(22:0_14:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"5.50698333333333","5.80698333333333","16585","","OxPC(22:0_14:1(OOO))+Na","858.58312","675.51708","799.509621","653.53514","459.175491","525.331551","518.24899","584.40505","562.42309","5.50698333333333","5.80698333333333","16585"
"","OxPC(22:0_20:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","OxPC(22:0_20:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","OxPC(22:0_20:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","OxPC(22:0_20:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","OxPC(22:0_20:1(OOO))+Na",0,0,0,0,0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","OxPC(22:0_20:1(OOO))+Na","942.67702","759.61098","883.603521","737.62904","543.269391","525.331551","602.34289","584.40505","562.42309","9.19669166666667","9.49669166666667","6142"
"","OxPC(22:0_20:2(OOO))+Na",0,0,0,0,0,0,0,0,0,"9.786775","10.086775","8269","","OxPC(22:0_20:2(OOO))+Na",0,0,0,0,0,0,0,0,0,"9.786775","10.086775","8269","","OxPC(22:0_20:2(OOO))+Na",0,0,0,0,0,0,0,0,0,"9.786775","10.086775","8269","","OxPC(22:0_20:2(OOO))+Na",0,0,0,0,0,0,0,0,0,"9.786775","10.086775","8269","","OxPC(22:0_20:2(OOO))+Na",0,0,0,0,0,0,0,0,0,"9.786775","10.086775","8269","","OxPC(22:0_20:2(OOO))+Na","940.66132","757.59528","881.587821","735.61334","541.253691","525.331551","600.32719","584.40505","562.42309","9.786775","10.086775","8269"
"","OxPC(22:0_22:3(OOO))+Na",0,0,0,0,0,0,0,0,0,"9.8888075757576","10.1888075757576","13876","","OxPC(22:0_22:3(OOO))+Na",0,0,0,0,0,0,0,0,0,"9.8888075757576","10.1888075757576","13876","","OxPC(22:0_22:3(OOO))+Na",0,0,0,0,0,0,0,0,0,"9.8888075757576","10.1888075757576","13876","","OxPC(22:0_22:3(OOO))+Na",0,0,0,0,0,0,0,0,0,"9.8888075757576","10.1888075757576","13876","","OxPC(22:0_22:3(OOO))+Na",0,0,0,0,0,0,0,0,0,"9.8888075757576","10.1888075757576","13876","","OxPC(22:0_22:3(OOO))+Na","966.67702","783.61098","907.603521","761.62904","567.269391","525.331551","626.34289","584.40505","562.42309","9.8888075757576","10.1888075757576","13876"
"","OxPC(22:0_22:6(OOOO))+Na",0,0,0,0,0,0,0,0,0,"10.3078541666667","10.6078541666667","9308","","OxPC(22:0_22:6(OOOO))+Na",0,0,0,0,0,0,0,0,0,"10.3078541666667","10.6078541666667","9308","","OxPC(22:0_22:6(OOOO))+Na",0,0,0,0,0,0,0,0,0,"10.3078541666667","10.6078541666667","9308","","OxPC(22:0_22:6(OOOO))+Na",0,0,0,0,0,0,0,0,0,"10.3078541666667","10.6078541666667","9308","","OxPC(22:0_22:6(OOOO))+Na",0,0,0,0,0,0,0,0,0,"10.3078541666667","10.6078541666667","9308","","OxPC(22:0_22:6(OOOO))+Na","976.62494","793.5589","917.551441","771.57696","577.217311","525.331551","636.29081","584.40505","562.42309","10.3078541666667","10.6078541666667","9308"
"","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.9516","5.2516","2033","","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.9516","5.2516","2033","","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.9516","5.2516","2033","","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.9516","5.2516","2033","","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.9516","5.2516","2033","","OxPC(22:0_14:1(Ke))+Na","824.57762","641.51158","765.504121","619.52964","425.169991","525.331551","484.24349","584.40505","562.42309","4.9516","5.2516","2033"
"","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","6007","","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","6007","","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","6007","","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","6007","","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","6007","","OxPC(22:0_14:1(Ke))+Na","824.57762","641.51158","765.504121","619.52964","425.169991","525.331551","484.24349","584.40505","562.42309","4.10132083333333","4.40132083333333","6007"
"","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"3.35120555555556","3.65120555555556","14000","","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"3.35120555555556","3.65120555555556","14000","","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"3.35120555555556","3.65120555555556","14000","","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"3.35120555555556","3.65120555555556","14000","","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"3.35120555555556","3.65120555555556","14000","","OxPC(22:0_14:1(Ke))+Na","824.57762","641.51158","765.504121","619.52964","425.169991","525.331551","484.24349","584.40505","562.42309","3.35120555555556","3.65120555555556","14000"
"","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"3.88472638888889","4.18472638888889","18235","","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"3.88472638888889","4.18472638888889","18235","","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"3.88472638888889","4.18472638888889","18235","","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"3.88472638888889","4.18472638888889","18235","","OxPC(22:0_14:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"3.88472638888889","4.18472638888889","18235","","OxPC(22:0_14:1(Ke))+Na","824.57762","641.51158","765.504121","619.52964","425.169991","525.331551","484.24349","584.40505","562.42309","3.88472638888889","4.18472638888889","18235"
"","OxPC(22:0_16:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.85873611111111","5.15873611111111","14708","","OxPC(22:0_16:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.85873611111111","5.15873611111111","14708","","OxPC(22:0_16:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.85873611111111","5.15873611111111","14708","","OxPC(22:0_16:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.85873611111111","5.15873611111111","14708","","OxPC(22:0_16:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.85873611111111","5.15873611111111","14708","","OxPC(22:0_16:1(Ke))+Na","852.60892","669.54288","793.535421","647.56094","453.201291","525.331551","512.27479","584.40505","562.42309","4.85873611111111","5.15873611111111","14708"
"","OxPC(22:0_18:3(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.5260625","4.8260625","7450","","OxPC(22:0_18:3(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.5260625","4.8260625","7450","","OxPC(22:0_18:3(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.5260625","4.8260625","7450","","OxPC(22:0_18:3(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.5260625","4.8260625","7450","","OxPC(22:0_18:3(Ke))+Na",0,0,0,0,0,0,0,0,0,"4.5260625","4.8260625","7450","","OxPC(22:0_18:3(Ke))+Na","876.60892","693.54288","817.535421","671.56094","477.201291","525.331551","536.27479","584.40505","562.42309","4.5260625","4.8260625","7450"
"","OxPC(22:0_24:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"11.2078597222222","11.5078597222222","8045","","OxPC(22:0_24:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"11.2078597222222","11.5078597222222","8045","","OxPC(22:0_24:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"11.2078597222222","11.5078597222222","8045","","OxPC(22:0_24:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"11.2078597222222","11.5078597222222","8045","","OxPC(22:0_24:1(Ke))+Na",0,0,0,0,0,0,0,0,0,"11.2078597222222","11.5078597222222","8045","","OxPC(22:0_24:1(Ke))+Na","964.73412","781.66808","905.660621","759.68614","565.326491","525.331551","624.39999","584.40505","562.42309","11.2078597222222","11.5078597222222","8045"
"","OxPC(22:0_14:1(Ke,OH))+Na",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","OxPC(22:0_14:1(Ke,OH))+Na",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","OxPC(22:0_14:1(Ke,OH))+Na",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","OxPC(22:0_14:1(Ke,OH))+Na",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","OxPC(22:0_14:1(Ke,OH))+Na",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","OxPC(22:0_14:1(Ke,OH))+Na","840.57254","657.5065","781.499041","635.52456","441.164911","525.331551","500.23841","584.40505","562.42309","4.10132083333333","4.40132083333333","8692"
"","OxPC(23:0_15:1(OH))+Na",0,0,0,0,0,0,0,0,0,"7.37157222222222","7.67157222222222","2030","","OxPC(23:0_15:1(OH))+Na",0,0,0,0,0,0,0,0,0,"7.37157222222222","7.67157222222222","2030","","OxPC(23:0_15:1(OH))+Na",0,0,0,0,0,0,0,0,0,"7.37157222222222","7.67157222222222","2030","","OxPC(23:0_15:1(OH))+Na",0,0,0,0,0,0,0,0,0,"7.37157222222222","7.67157222222222","2030","","OxPC(23:0_15:1(OH))+Na",0,0,0,0,0,0,0,0,0,"7.37157222222222","7.67157222222222","2030","","OxPC(23:0_15:1(OH))+Na","854.62453","671.55849","795.551031","649.57655","441.201251","539.347201","500.27475","598.4207","576.43874","7.37157222222222","7.67157222222222","2030"
"","OxPC(23:0_15:1(OH))+Na",0,0,0,0,0,0,0,0,0,"5.00195","5.30195","7165","","OxPC(23:0_15:1(OH))+Na",0,0,0,0,0,0,0,0,0,"5.00195","5.30195","7165","","OxPC(23:0_15:1(OH))+Na",0,0,0,0,0,0,0,0,0,"5.00195","5.30195","7165","","OxPC(23:0_15:1(OH))+Na",0,0,0,0,0,0,0,0,0,"5.00195","5.30195","7165","","OxPC(23:0_15:1(OH))+Na",0,0,0,0,0,0,0,0,0,"5.00195","5.30195","7165","","OxPC(23:0_15:1(OH))+Na","854.62453","671.55849","795.551031","649.57655","441.201251","539.347201","500.27475","598.4207","576.43874","5.00195","5.30195","7165"
"","OxPC(23:0_18:3(OH))+Na",0,0,0,0,0,0,0,0,0,"7.98545","8.28545","17981","","OxPC(23:0_18:3(OH))+Na",0,0,0,0,0,0,0,0,0,"7.98545","8.28545","17981","","OxPC(23:0_18:3(OH))+Na",0,0,0,0,0,0,0,0,0,"7.98545","8.28545","17981","","OxPC(23:0_18:3(OH))+Na",0,0,0,0,0,0,0,0,0,"7.98545","8.28545","17981","","OxPC(23:0_18:3(OH))+Na",0,0,0,0,0,0,0,0,0,"7.98545","8.28545","17981","","OxPC(23:0_18:3(OH))+Na","892.64023","709.57419","833.566731","687.59225","479.216951","539.347201","538.29045","598.4207","576.43874","7.98545","8.28545","17981"
"","OxPC(23:0_20:1(OH))+Na",0,0,0,0,0,0,0,0,0,"11.0092611111111","11.3092611111111","3860","","OxPC(23:0_20:1(OH))+Na",0,0,0,0,0,0,0,0,0,"11.0092611111111","11.3092611111111","3860","","OxPC(23:0_20:1(OH))+Na",0,0,0,0,0,0,0,0,0,"11.0092611111111","11.3092611111111","3860","","OxPC(23:0_20:1(OH))+Na",0,0,0,0,0,0,0,0,0,"11.0092611111111","11.3092611111111","3860","","OxPC(23:0_20:1(OH))+Na",0,0,0,0,0,0,0,0,0,"11.0092611111111","11.3092611111111","3860","","OxPC(23:0_20:1(OH))+Na","924.70283","741.63679","865.629331","719.65485","511.279551","539.347201","570.35305","598.4207","576.43874","11.0092611111111","11.3092611111111","3860"
"","OxPC(23:0_22:1(OH))+Na",0,0,0,0,0,0,0,0,0,"11.7333984848485","12.0333984848485","4467","","OxPC(23:0_22:1(OH))+Na",0,0,0,0,0,0,0,0,0,"11.7333984848485","12.0333984848485","4467","","OxPC(23:0_22:1(OH))+Na",0,0,0,0,0,0,0,0,0,"11.7333984848485","12.0333984848485","4467","","OxPC(23:0_22:1(OH))+Na",0,0,0,0,0,0,0,0,0,"11.7333984848485","12.0333984848485","4467","","OxPC(23:0_22:1(OH))+Na",0,0,0,0,0,0,0,0,0,"11.7333984848485","12.0333984848485","4467","","OxPC(23:0_22:1(OH))+Na","952.73413","769.66809","893.660631","747.68615","539.310851","539.347201","598.38435","598.4207","576.43874","11.7333984848485","12.0333984848485","4467"
"","OxPC(23:0_22:2(OH))+Na",0,0,0,0,0,0,0,0,0,"11.0744236111111","11.3744236111111","4352","","OxPC(23:0_22:2(OH))+Na",0,0,0,0,0,0,0,0,0,"11.0744236111111","11.3744236111111","4352","","OxPC(23:0_22:2(OH))+Na",0,0,0,0,0,0,0,0,0,"11.0744236111111","11.3744236111111","4352","","OxPC(23:0_22:2(OH))+Na",0,0,0,0,0,0,0,0,0,"11.0744236111111","11.3744236111111","4352","","OxPC(23:0_22:2(OH))+Na",0,0,0,0,0,0,0,0,0,"11.0744236111111","11.3744236111111","4352","","OxPC(23:0_22:2(OH))+Na","950.71843","767.65239","891.644931","745.67045","537.295151","539.347201","596.36865","598.4207","576.43874","11.0744236111111","11.3744236111111","4352"
"","OxPC(23:0_22:2(OH))+Na",0,0,0,0,0,0,0,0,0,"10.3667305555556","10.6667305555556","16101","","OxPC(23:0_22:2(OH))+Na",0,0,0,0,0,0,0,0,0,"10.3667305555556","10.6667305555556","16101","","OxPC(23:0_22:2(OH))+Na",0,0,0,0,0,0,0,0,0,"10.3667305555556","10.6667305555556","16101","","OxPC(23:0_22:2(OH))+Na",0,0,0,0,0,0,0,0,0,"10.3667305555556","10.6667305555556","16101","","OxPC(23:0_22:2(OH))+Na",0,0,0,0,0,0,0,0,0,"10.3667305555556","10.6667305555556","16101","","OxPC(23:0_22:2(OH))+Na","950.71843","767.65239","891.644931","745.67045","537.295151","539.347201","596.36865","598.4207","576.43874","10.3667305555556","10.6667305555556","16101"
