"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","RT at Max Intensity","MGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Number of Scans","MGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Max Intensity","MGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Average m/z","MGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment"
"","MGDG(16:0_23:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(16:0_23:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(16:0_23:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(16:0_23:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(16:0_23:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(16:0_23:0)+NH4","846.70289","667.62359","649.61302","411.38351","313.27403","239.23694","337.34642","10.06605","10.36605","12983"
"","MGDG(16:1_22:2)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(16:1_22:2)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(16:1_22:2)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(16:1_22:2)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(16:1_22:2)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(16:1_22:2)+NH4","826.64027","647.56097","629.5504","393.33653","311.25833","237.2213","319.2995","6.88099166666667","7.18099166666667","4670"
"","MGDG(16:1_23:0)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(16:1_23:0)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(16:1_23:0)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(16:1_23:0)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(16:1_23:0)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(16:1_23:0)+NH4","844.68722","665.60792","647.59735","411.38348","311.25836","237.2213","337.34642","9.05934393939394","9.35934393939394","10194"
"","MGDG(17:0_18:2)+NH4",0,0,0,0,0,0,0,"12.220646969697","12.520646969697","11458","","MGDG(17:0_18:2)+NH4",0,0,0,0,0,0,0,"12.220646969697","12.520646969697","11458","","MGDG(17:0_18:2)+NH4",0,0,0,0,0,0,0,"12.220646969697","12.520646969697","11458","","MGDG(17:0_18:2)+NH4",0,0,0,0,0,0,0,"12.220646969697","12.520646969697","11458","","MGDG(17:0_18:2)+NH4",0,0,0,0,0,0,0,"12.220646969697","12.520646969697","11458","","MGDG(17:0_18:2)+NH4","786.60895","607.52965","589.51908","337.27393","327.28957","253.25258","263.23694","12.220646969697","12.520646969697","11458"
"","MGDG(17:0_18:2)+NH4",0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","MGDG(17:0_18:2)+NH4",0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","MGDG(17:0_18:2)+NH4",0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","MGDG(17:0_18:2)+NH4",0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","MGDG(17:0_18:2)+NH4",0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","MGDG(17:0_18:2)+NH4","786.60895","607.52965","589.51908","337.27393","327.28957","253.25258","263.23694","13.1226833333333","13.4226833333333","17321"
"","MGDG(17:0_18:2)+NH4",0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","MGDG(17:0_18:2)+NH4",0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","MGDG(17:0_18:2)+NH4",0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","MGDG(17:0_18:2)+NH4",0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","MGDG(17:0_18:2)+NH4",0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","MGDG(17:0_18:2)+NH4","786.60895","607.52965","589.51908","337.27393","327.28957","253.25258","263.23694","12.8501472222222","13.1501472222222","17940"
"","MGDG(17:0_19:0)+NH4",0,0,0,0,0,0,0,"13.5621708333333","13.8621708333333","16592","","MGDG(17:0_19:0)+NH4",0,0,0,0,0,0,0,"13.5621708333333","13.8621708333333","16592","","MGDG(17:0_19:0)+NH4",0,0,0,0,0,0,0,"13.5621708333333","13.8621708333333","16592","","MGDG(17:0_19:0)+NH4",0,0,0,0,0,0,0,"13.5621708333333","13.8621708333333","16592","","MGDG(17:0_19:0)+NH4",0,0,0,0,0,0,0,"13.5621708333333","13.8621708333333","16592","","MGDG(17:0_19:0)+NH4","804.65592","625.57662","607.56605","355.3209","327.28962","253.25258","281.28386","13.5621708333333","13.8621708333333","16592"
"","MGDG(17:0_22:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(17:0_22:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(17:0_22:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(17:0_22:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(17:0_22:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(17:0_22:0)+NH4","846.70289","667.62359","649.61302","397.36787","327.28967","253.25258","323.33078","10.06605","10.36605","12983"
"","MGDG(17:0_22:1)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(17:0_22:1)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(17:0_22:1)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(17:0_22:1)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(17:0_22:1)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(17:0_22:1)+NH4","844.68722","665.60792","647.59735","395.3522","327.28964","253.25258","321.31514","9.05934393939394","9.35934393939394","10194"
"","MGDG(17:0_22:4)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(17:0_22:4)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(17:0_22:4)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(17:0_22:4)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(17:0_22:4)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(17:0_22:4)+NH4","838.64027","659.56097","641.5504","389.30525","327.28961","253.25258","315.26822","12.4779361111111","12.7779361111111","14948"
"","MGDG(17:0_22:5)+NH4",0,0,0,0,0,0,0,"11.5485194444444","11.8485194444444","14846","","MGDG(17:0_22:5)+NH4",0,0,0,0,0,0,0,"11.5485194444444","11.8485194444444","14846","","MGDG(17:0_22:5)+NH4",0,0,0,0,0,0,0,"11.5485194444444","11.8485194444444","14846","","MGDG(17:0_22:5)+NH4",0,0,0,0,0,0,0,"11.5485194444444","11.8485194444444","14846","","MGDG(17:0_22:5)+NH4",0,0,0,0,0,0,0,"11.5485194444444","11.8485194444444","14846","","MGDG(17:0_22:5)+NH4","836.62462","657.54532","639.53475","387.2896","327.2896","253.25258","313.25258","11.5485194444444","11.8485194444444","14846"
"","MGDG(17:0_24:4)+NH4",0,0,0,0,0,0,0,"13.1419680555556","13.4419680555556","16794","","MGDG(17:0_24:4)+NH4",0,0,0,0,0,0,0,"13.1419680555556","13.4419680555556","16794","","MGDG(17:0_24:4)+NH4",0,0,0,0,0,0,0,"13.1419680555556","13.4419680555556","16794","","MGDG(17:0_24:4)+NH4",0,0,0,0,0,0,0,"13.1419680555556","13.4419680555556","16794","","MGDG(17:0_24:4)+NH4",0,0,0,0,0,0,0,"13.1419680555556","13.4419680555556","16794","","MGDG(17:0_24:4)+NH4","866.67158","687.59228","669.58171","417.33656","327.28964","253.25258","343.2995","13.1419680555556","13.4419680555556","16794"
"","MGDG(17:0_26:2)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(17:0_26:2)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(17:0_26:2)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(17:0_26:2)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(17:0_26:2)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(17:0_26:2)+NH4","898.73422","719.65492","701.64435","449.3992","327.28972","253.25258","375.36206","14.4402861111111","14.7402861111111","9234"
"","MGDG(17:1_18:1)+NH4",0,0,0,0,0,0,0,"12.220646969697","12.520646969697","11458","","MGDG(17:1_18:1)+NH4",0,0,0,0,0,0,0,"12.220646969697","12.520646969697","11458","","MGDG(17:1_18:1)+NH4",0,0,0,0,0,0,0,"12.220646969697","12.520646969697","11458","","MGDG(17:1_18:1)+NH4",0,0,0,0,0,0,0,"12.220646969697","12.520646969697","11458","","MGDG(17:1_18:1)+NH4",0,0,0,0,0,0,0,"12.220646969697","12.520646969697","11458","","MGDG(17:1_18:1)+NH4","786.60895","607.52965","589.51908","339.28957","325.27393","251.23694","265.25258","12.220646969697","12.520646969697","11458"
"","MGDG(17:1_18:1)+NH4",0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","MGDG(17:1_18:1)+NH4",0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","MGDG(17:1_18:1)+NH4",0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","MGDG(17:1_18:1)+NH4",0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","MGDG(17:1_18:1)+NH4",0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","MGDG(17:1_18:1)+NH4","786.60895","607.52965","589.51908","339.28957","325.27393","251.23694","265.25258","13.1226833333333","13.4226833333333","17321"
"","MGDG(17:1_18:1)+NH4",0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","MGDG(17:1_18:1)+NH4",0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","MGDG(17:1_18:1)+NH4",0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","MGDG(17:1_18:1)+NH4",0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","MGDG(17:1_18:1)+NH4",0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","MGDG(17:1_18:1)+NH4","786.60895","607.52965","589.51908","339.28957","325.27393","251.23694","265.25258","12.8501472222222","13.1501472222222","17940"
"","MGDG(17:1_22:0)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(17:1_22:0)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(17:1_22:0)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(17:1_22:0)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(17:1_22:0)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(17:1_22:0)+NH4","844.68722","665.60792","647.59735","397.36784","325.274","251.23694","323.33078","9.05934393939394","9.35934393939394","10194"
"","MGDG(17:1_22:4)+NH4",0,0,0,0,0,0,0,"11.5485194444444","11.8485194444444","14846","","MGDG(17:1_22:4)+NH4",0,0,0,0,0,0,0,"11.5485194444444","11.8485194444444","14846","","MGDG(17:1_22:4)+NH4",0,0,0,0,0,0,0,"11.5485194444444","11.8485194444444","14846","","MGDG(17:1_22:4)+NH4",0,0,0,0,0,0,0,"11.5485194444444","11.8485194444444","14846","","MGDG(17:1_22:4)+NH4",0,0,0,0,0,0,0,"11.5485194444444","11.8485194444444","14846","","MGDG(17:1_22:4)+NH4","836.62462","657.54532","639.53475","389.30524","325.27396","251.23694","315.26822","11.5485194444444","11.8485194444444","14846"
"","MGDG(17:1_24:1)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(17:1_24:1)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(17:1_24:1)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(17:1_24:1)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(17:1_24:1)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(17:1_24:1)+NH4","870.70289","691.62359","673.61302","423.38351","325.27403","251.23694","349.34642","14.0441075757576","14.3441075757576","9776"
"","MGDG(17:1_24:4)+NH4",0,0,0,0,0,0,0,"12.4753527777778","12.7753527777778","18901","","MGDG(17:1_24:4)+NH4",0,0,0,0,0,0,0,"12.4753527777778","12.7753527777778","18901","","MGDG(17:1_24:4)+NH4",0,0,0,0,0,0,0,"12.4753527777778","12.7753527777778","18901","","MGDG(17:1_24:4)+NH4",0,0,0,0,0,0,0,"12.4753527777778","12.7753527777778","18901","","MGDG(17:1_24:4)+NH4",0,0,0,0,0,0,0,"12.4753527777778","12.7753527777778","18901","","MGDG(17:1_24:4)+NH4","864.65592","685.57662","667.56605","417.33654","325.27398","251.23694","343.2995","12.4753527777778","12.7753527777778","18901"
"","MGDG(17:1_26:1)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(17:1_26:1)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(17:1_26:1)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(17:1_26:1)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(17:1_26:1)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(17:1_26:1)+NH4","898.73422","719.65492","701.64435","451.41484","325.27408","251.23694","377.3777","14.4402861111111","14.7402861111111","9234"
"","MGDG(17:2_18:0)+NH4",0,0,0,0,0,0,0,"12.220646969697","12.520646969697","11458","","MGDG(17:2_18:0)+NH4",0,0,0,0,0,0,0,"12.220646969697","12.520646969697","11458","","MGDG(17:2_18:0)+NH4",0,0,0,0,0,0,0,"12.220646969697","12.520646969697","11458","","MGDG(17:2_18:0)+NH4",0,0,0,0,0,0,0,"12.220646969697","12.520646969697","11458","","MGDG(17:2_18:0)+NH4",0,0,0,0,0,0,0,"12.220646969697","12.520646969697","11458","","MGDG(17:2_18:0)+NH4","786.60895","607.52965","589.51908","341.30521","323.25829","249.2213","267.26822","12.220646969697","12.520646969697","11458"
"","MGDG(17:2_18:0)+NH4",0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","MGDG(17:2_18:0)+NH4",0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","MGDG(17:2_18:0)+NH4",0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","MGDG(17:2_18:0)+NH4",0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","MGDG(17:2_18:0)+NH4",0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","MGDG(17:2_18:0)+NH4","786.60895","607.52965","589.51908","341.30521","323.25829","249.2213","267.26822","13.1226833333333","13.4226833333333","17321"
"","MGDG(17:2_18:0)+NH4",0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","MGDG(17:2_18:0)+NH4",0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","MGDG(17:2_18:0)+NH4",0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","MGDG(17:2_18:0)+NH4",0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","MGDG(17:2_18:0)+NH4",0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","MGDG(17:2_18:0)+NH4","786.60895","607.52965","589.51908","341.30521","323.25829","249.2213","267.26822","12.8501472222222","13.1501472222222","17940"
"","MGDG(17:2_22:2)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(17:2_22:2)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(17:2_22:2)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(17:2_22:2)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(17:2_22:2)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(17:2_22:2)+NH4","838.64027","659.56097","641.5504","393.33653","323.25833","249.2213","319.2995","12.4779361111111","12.7779361111111","14948"
"","MGDG(17:2_24:0)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(17:2_24:0)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(17:2_24:0)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(17:2_24:0)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(17:2_24:0)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(17:2_24:0)+NH4","870.70289","691.62359","673.61302","425.39915","323.25839","249.2213","351.36206","14.0441075757576","14.3441075757576","9776"
"","MGDG(17:2_24:4)+NH4",0,0,0,0,0,0,0,"1.38814444444444","1.68814444444444","19055","","MGDG(17:2_24:4)+NH4",0,0,0,0,0,0,0,"1.38814444444444","1.68814444444444","19055","","MGDG(17:2_24:4)+NH4",0,0,0,0,0,0,0,"1.38814444444444","1.68814444444444","19055","","MGDG(17:2_24:4)+NH4",0,0,0,0,0,0,0,"1.38814444444444","1.68814444444444","19055","","MGDG(17:2_24:4)+NH4",0,0,0,0,0,0,0,"1.38814444444444","1.68814444444444","19055","","MGDG(17:2_24:4)+NH4","862.64027","683.56097","665.5504","417.33653","323.25833","249.2213","343.2995","1.38814444444444","1.68814444444444","19055"
"","MGDG(17:2_26:0)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(17:2_26:0)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(17:2_26:0)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(17:2_26:0)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(17:2_26:0)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(17:2_26:0)+NH4","898.73422","719.65492","701.64435","453.43048","323.25844","249.2213","379.39334","14.4402861111111","14.7402861111111","9234"
"","MGDG(18:0_18:0)+NH4",0,0,0,0,0,0,0,"13.5621708333333","13.8621708333333","16592","","MGDG(18:0_18:0)+NH4",0,0,0,0,0,0,0,"13.5621708333333","13.8621708333333","16592","","MGDG(18:0_18:0)+NH4",0,0,0,0,0,0,0,"13.5621708333333","13.8621708333333","16592","","MGDG(18:0_18:0)+NH4",0,0,0,0,0,0,0,"13.5621708333333","13.8621708333333","16592","","MGDG(18:0_18:0)+NH4",0,0,0,0,0,0,0,"13.5621708333333","13.8621708333333","16592","","MGDG(18:0_18:0)+NH4","804.65592","625.57662","607.56605","341.30526","341.30526","267.26822","267.26822","13.5621708333333","13.8621708333333","16592"
"","MGDG(18:0_20:3)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:0_20:3)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:0_20:3)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:0_20:3)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:0_20:3)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:0_20:3)+NH4","826.64027","647.56097","629.5504","363.28961","341.30525","267.26822","289.25258","6.88099166666667","7.18099166666667","4670"
"","MGDG(18:0_21:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(18:0_21:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(18:0_21:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(18:0_21:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(18:0_21:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(18:0_21:0)+NH4","846.70289","667.62359","649.61302","383.35223","341.30531","267.26822","309.31514","10.06605","10.36605","12983"
"","MGDG(18:1_20:2)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:1_20:2)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:1_20:2)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:1_20:2)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:1_20:2)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:1_20:2)+NH4","826.64027","647.56097","629.5504","365.30525","339.28961","265.25258","291.26822","6.88099166666667","7.18099166666667","4670"
"","MGDG(18:1_21:0)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(18:1_21:0)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(18:1_21:0)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(18:1_21:0)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(18:1_21:0)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(18:1_21:0)+NH4","844.68722","665.60792","647.59735","383.3522","339.28964","265.25258","309.31514","9.05934393939394","9.35934393939394","10194"
"","MGDG(18:2_20:1)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:2_20:1)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:2_20:1)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:2_20:1)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:2_20:1)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:2_20:1)+NH4","826.64027","647.56097","629.5504","367.32089","337.27397","263.23694","293.28386","6.88099166666667","7.18099166666667","4670"
"","MGDG(18:2_23:0)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(18:2_23:0)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(18:2_23:0)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(18:2_23:0)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(18:2_23:0)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(18:2_23:0)+NH4","870.70289","691.62359","673.61302","411.38351","337.27403","263.23694","337.34642","14.0441075757576","14.3441075757576","9776"
"","MGDG(18:2_25:0)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(18:2_25:0)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(18:2_25:0)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(18:2_25:0)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(18:2_25:0)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(18:2_25:0)+NH4","898.73422","719.65492","701.64435","439.41484","337.27408","263.23694","365.3777","14.4402861111111","14.7402861111111","9234"
"","MGDG(18:3_20:0)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:3_20:0)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:3_20:0)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:3_20:0)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:3_20:0)+NH4",0,0,0,0,0,0,0,"6.88099166666667","7.18099166666667","4670","","MGDG(18:3_20:0)+NH4","826.64027","647.56097","629.5504","369.33653","335.25833","261.2213","295.2995","6.88099166666667","7.18099166666667","4670"
"","MGDG(18:3_22:6)+NH4",0,0,0,0,0,0,0,"2.96222361111111","3.26222361111111","6824","","MGDG(18:3_22:6)+NH4",0,0,0,0,0,0,0,"2.96222361111111","3.26222361111111","6824","","MGDG(18:3_22:6)+NH4",0,0,0,0,0,0,0,"2.96222361111111","3.26222361111111","6824","","MGDG(18:3_22:6)+NH4",0,0,0,0,0,0,0,"2.96222361111111","3.26222361111111","6824","","MGDG(18:3_22:6)+NH4",0,0,0,0,0,0,0,"2.96222361111111","3.26222361111111","6824","","MGDG(18:3_22:6)+NH4","842.57762","663.49832","645.48775","385.27388","335.25824","261.2213","311.23694","2.96222361111111","3.26222361111111","6824"
"","MGDG(18:4_18:4)+NH4",0,0,0,0,0,0,0,"5.508375","5.808375","18526","","MGDG(18:4_18:4)+NH4",0,0,0,0,0,0,0,"5.508375","5.808375","18526","","MGDG(18:4_18:4)+NH4",0,0,0,0,0,0,0,"5.508375","5.808375","18526","","MGDG(18:4_18:4)+NH4",0,0,0,0,0,0,0,"5.508375","5.808375","18526","","MGDG(18:4_18:4)+NH4",0,0,0,0,0,0,0,"5.508375","5.808375","18526","","MGDG(18:4_18:4)+NH4","788.53072","609.45142","591.44085","333.24262","333.24262","259.20566","259.20566","5.508375","5.808375","18526"
