"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer","[M+H]+","M+H-H2O","M+H-2H2O","M+H-T2-H2O","M+H-T2-2H2O","RT_min","RT_max","Comment","RT at Max Intensity","Cer","[M+H]+","M+H-H2O","M+H-2H2O","M+H-T2-H2O","M+H-T2-2H2O","RT_min","RT_max","Comment","Number of Scans","Cer","[M+H]+","M+H-H2O","M+H-2H2O","M+H-T2-H2O","M+H-T2-2H2O","RT_min","RT_max","Comment","Max Intensity","Cer","[M+H]+","M+H-H2O","M+H-2H2O","M+H-T2-H2O","M+H-T2-2H2O","RT_min","RT_max","Comment","Average m/z","Cer","[M+H]+","M+H-H2O","M+H-2H2O","M+H-T2-H2O","M+H-T2-2H2O","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer","[M+H]+","M+H-H2O","M+H-2H2O","M+H-T2-H2O","M+H-T2-2H2O","RT_min","RT_max","Comment"
"","Cer(d15:1/14:0)+H",0,0,0,0,0,"2.01379166666667","2.31379166666667","14901","","Cer(d15:1/14:0)+H",0,0,0,0,0,"2.01379166666667","2.31379166666667","14901","","Cer(d15:1/14:0)+H",0,0,0,0,0,"2.01379166666667","2.31379166666667","14901","","Cer(d15:1/14:0)+H",0,0,0,0,0,"2.01379166666667","2.31379166666667","14901","","Cer(d15:1/14:0)+H",0,0,0,0,0,"2.01379166666667","2.31379166666667","14901","","Cer(d15:1/14:0)+H","468.44108","450.4305","432.41992","240.231995","222.221415","2.01379166666667","2.31379166666667","14901"
"","Cer(d15:1/16:0)+H",0,0,0,0,0,"8.11116805555555","8.41116805555555","4548","","Cer(d15:1/16:0)+H",0,0,0,0,0,"8.11116805555555","8.41116805555555","4548","","Cer(d15:1/16:0)+H",0,0,0,0,0,"8.11116805555555","8.41116805555555","4548","","Cer(d15:1/16:0)+H",0,0,0,0,0,"8.11116805555555","8.41116805555555","4548","","Cer(d15:1/16:0)+H",0,0,0,0,0,"8.11116805555555","8.41116805555555","4548","","Cer(d15:1/16:0)+H","496.47238","478.4618","460.45122","240.231995","222.221415","8.11116805555555","8.41116805555555","4548"
"","Cer(d15:1/17:0)+H",0,0,0,0,0,"5.89319027777778","6.19319027777778","3887","","Cer(d15:1/17:0)+H",0,0,0,0,0,"5.89319027777778","6.19319027777778","3887","","Cer(d15:1/17:0)+H",0,0,0,0,0,"5.89319027777778","6.19319027777778","3887","","Cer(d15:1/17:0)+H",0,0,0,0,0,"5.89319027777778","6.19319027777778","3887","","Cer(d15:1/17:0)+H",0,0,0,0,0,"5.89319027777778","6.19319027777778","3887","","Cer(d15:1/17:0)+H","510.48808","492.4775","474.46692","240.231995","222.221415","5.89319027777778","6.19319027777778","3887"
"","Cer(d15:1/17:0)+H",0,0,0,0,0,"8.68406111111111","8.98406111111111","5075","","Cer(d15:1/17:0)+H",0,0,0,0,0,"8.68406111111111","8.98406111111111","5075","","Cer(d15:1/17:0)+H",0,0,0,0,0,"8.68406111111111","8.98406111111111","5075","","Cer(d15:1/17:0)+H",0,0,0,0,0,"8.68406111111111","8.98406111111111","5075","","Cer(d15:1/17:0)+H",0,0,0,0,0,"8.68406111111111","8.98406111111111","5075","","Cer(d15:1/17:0)+H","510.48808","492.4775","474.46692","240.231995","222.221415","8.68406111111111","8.98406111111111","5075"
"","Cer(d15:1/17:0)+H",0,0,0,0,0,"1.40603611111111","1.70603611111111","8910","","Cer(d15:1/17:0)+H",0,0,0,0,0,"1.40603611111111","1.70603611111111","8910","","Cer(d15:1/17:0)+H",0,0,0,0,0,"1.40603611111111","1.70603611111111","8910","","Cer(d15:1/17:0)+H",0,0,0,0,0,"1.40603611111111","1.70603611111111","8910","","Cer(d15:1/17:0)+H",0,0,0,0,0,"1.40603611111111","1.70603611111111","8910","","Cer(d15:1/17:0)+H","510.48808","492.4775","474.46692","240.231995","222.221415","1.40603611111111","1.70603611111111","8910"
"","Cer(d15:1/18:0)+H",0,0,0,0,0,"9.27542222222222","9.57542222222222","8266","","Cer(d15:1/18:0)+H",0,0,0,0,0,"9.27542222222222","9.57542222222222","8266","","Cer(d15:1/18:0)+H",0,0,0,0,0,"9.27542222222222","9.57542222222222","8266","","Cer(d15:1/18:0)+H",0,0,0,0,0,"9.27542222222222","9.57542222222222","8266","","Cer(d15:1/18:0)+H",0,0,0,0,0,"9.27542222222222","9.57542222222222","8266","","Cer(d15:1/18:0)+H","524.50368","506.4931","488.48252","240.231995","222.221415","9.27542222222222","9.57542222222222","8266"
"","Cer(d15:1/18:0)+H",0,0,0,0,0,"4.03312638888889","4.33312638888889","8831","","Cer(d15:1/18:0)+H",0,0,0,0,0,"4.03312638888889","4.33312638888889","8831","","Cer(d15:1/18:0)+H",0,0,0,0,0,"4.03312638888889","4.33312638888889","8831","","Cer(d15:1/18:0)+H",0,0,0,0,0,"4.03312638888889","4.33312638888889","8831","","Cer(d15:1/18:0)+H",0,0,0,0,0,"4.03312638888889","4.33312638888889","8831","","Cer(d15:1/18:0)+H","524.50368","506.4931","488.48252","240.231995","222.221415","4.03312638888889","4.33312638888889","8831"
"","Cer(d15:1/18:0)+H",0,0,0,0,0,"6.55073472222222","6.85073472222222","16082","","Cer(d15:1/18:0)+H",0,0,0,0,0,"6.55073472222222","6.85073472222222","16082","","Cer(d15:1/18:0)+H",0,0,0,0,0,"6.55073472222222","6.85073472222222","16082","","Cer(d15:1/18:0)+H",0,0,0,0,0,"6.55073472222222","6.85073472222222","16082","","Cer(d15:1/18:0)+H",0,0,0,0,0,"6.55073472222222","6.85073472222222","16082","","Cer(d15:1/18:0)+H","524.50368","506.4931","488.48252","240.231995","222.221415","6.55073472222222","6.85073472222222","16082"
"","Cer(d15:1/18:3)+H",0,0,0,0,0,"3.87078888888889","4.17078888888889","3260","","Cer(d15:1/18:3)+H",0,0,0,0,0,"3.87078888888889","4.17078888888889","3260","","Cer(d15:1/18:3)+H",0,0,0,0,0,"3.87078888888889","4.17078888888889","3260","","Cer(d15:1/18:3)+H",0,0,0,0,0,"3.87078888888889","4.17078888888889","3260","","Cer(d15:1/18:3)+H",0,0,0,0,0,"3.87078888888889","4.17078888888889","3260","","Cer(d15:1/18:3)+H","518.45678","500.4462","482.43562","240.231995","222.221415","3.87078888888889","4.17078888888889","3260"
"","Cer(d15:1/18:3)+H",0,0,0,0,0,"5.61464722222222","5.91464722222222","5274","","Cer(d15:1/18:3)+H",0,0,0,0,0,"5.61464722222222","5.91464722222222","5274","","Cer(d15:1/18:3)+H",0,0,0,0,0,"5.61464722222222","5.91464722222222","5274","","Cer(d15:1/18:3)+H",0,0,0,0,0,"5.61464722222222","5.91464722222222","5274","","Cer(d15:1/18:3)+H",0,0,0,0,0,"5.61464722222222","5.91464722222222","5274","","Cer(d15:1/18:3)+H","518.45678","500.4462","482.43562","240.231995","222.221415","5.61464722222222","5.91464722222222","5274"
"","Cer(d15:1/18:3)+H",0,0,0,0,0,"5.01789393939394","5.31789393939394","13982","","Cer(d15:1/18:3)+H",0,0,0,0,0,"5.01789393939394","5.31789393939394","13982","","Cer(d15:1/18:3)+H",0,0,0,0,0,"5.01789393939394","5.31789393939394","13982","","Cer(d15:1/18:3)+H",0,0,0,0,0,"5.01789393939394","5.31789393939394","13982","","Cer(d15:1/18:3)+H",0,0,0,0,0,"5.01789393939394","5.31789393939394","13982","","Cer(d15:1/18:3)+H","518.45678","500.4462","482.43562","240.231995","222.221415","5.01789393939394","5.31789393939394","13982"
"","Cer(d15:1/18:4)+H",0,0,0,0,0,"3.96375138888889","4.26375138888889","5046","","Cer(d15:1/18:4)+H",0,0,0,0,0,"3.96375138888889","4.26375138888889","5046","","Cer(d15:1/18:4)+H",0,0,0,0,0,"3.96375138888889","4.26375138888889","5046","","Cer(d15:1/18:4)+H",0,0,0,0,0,"3.96375138888889","4.26375138888889","5046","","Cer(d15:1/18:4)+H",0,0,0,0,0,"3.96375138888889","4.26375138888889","5046","","Cer(d15:1/18:4)+H","516.44108","498.4305","480.41992","240.231995","222.221415","3.96375138888889","4.26375138888889","5046"
"","Cer(d15:1/19:0)+H",0,0,0,0,0,"7.18354583333333","7.48354583333333","929","","Cer(d15:1/19:0)+H",0,0,0,0,0,"7.18354583333333","7.48354583333333","929","","Cer(d15:1/19:0)+H",0,0,0,0,0,"7.18354583333333","7.48354583333333","929","","Cer(d15:1/19:0)+H",0,0,0,0,0,"7.18354583333333","7.48354583333333","929","","Cer(d15:1/19:0)+H",0,0,0,0,0,"7.18354583333333","7.48354583333333","929","","Cer(d15:1/19:0)+H","538.51938","520.5088","502.49822","240.231995","222.221415","7.18354583333333","7.48354583333333","929"
"","Cer(d15:1/19:0)+H",0,0,0,0,0,"9.76985277777778","10.0698527777778","2689","","Cer(d15:1/19:0)+H",0,0,0,0,0,"9.76985277777778","10.0698527777778","2689","","Cer(d15:1/19:0)+H",0,0,0,0,0,"9.76985277777778","10.0698527777778","2689","","Cer(d15:1/19:0)+H",0,0,0,0,0,"9.76985277777778","10.0698527777778","2689","","Cer(d15:1/19:0)+H",0,0,0,0,0,"9.76985277777778","10.0698527777778","2689","","Cer(d15:1/19:0)+H","538.51938","520.5088","502.49822","240.231995","222.221415","9.76985277777778","10.0698527777778","2689"
"","Cer(d15:1/19:0)+H",0,0,0,0,0,"10.3738621212121","10.6738621212121","10304","","Cer(d15:1/19:0)+H",0,0,0,0,0,"10.3738621212121","10.6738621212121","10304","","Cer(d15:1/19:0)+H",0,0,0,0,0,"10.3738621212121","10.6738621212121","10304","","Cer(d15:1/19:0)+H",0,0,0,0,0,"10.3738621212121","10.6738621212121","10304","","Cer(d15:1/19:0)+H",0,0,0,0,0,"10.3738621212121","10.6738621212121","10304","","Cer(d15:1/19:0)+H","538.51938","520.5088","502.49822","240.231995","222.221415","10.3738621212121","10.6738621212121","10304"
"","Cer(d15:1/19:0)+H",0,0,0,0,0,"6.04809305555556","6.34809305555556","11903","","Cer(d15:1/19:0)+H",0,0,0,0,0,"6.04809305555556","6.34809305555556","11903","","Cer(d15:1/19:0)+H",0,0,0,0,0,"6.04809305555556","6.34809305555556","11903","","Cer(d15:1/19:0)+H",0,0,0,0,0,"6.04809305555556","6.34809305555556","11903","","Cer(d15:1/19:0)+H",0,0,0,0,0,"6.04809305555556","6.34809305555556","11903","","Cer(d15:1/19:0)+H","538.51938","520.5088","502.49822","240.231995","222.221415","6.04809305555556","6.34809305555556","11903"
"","Cer(d15:1/20:0)+H",0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer(d15:1/20:0)+H",0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer(d15:1/20:0)+H",0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer(d15:1/20:0)+H",0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer(d15:1/20:0)+H",0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer(d15:1/20:0)+H","552.53498","534.5244","516.51382","240.231995","222.221415","7.79029305555556","8.09029305555556","5828"
"","Cer(d15:1/20:0)+H",0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer(d15:1/20:0)+H",0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer(d15:1/20:0)+H",0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer(d15:1/20:0)+H",0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer(d15:1/20:0)+H",0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer(d15:1/20:0)+H","552.53498","534.5244","516.51382","240.231995","222.221415","10.3445847222222","10.6445847222222","7621"
"","Cer(d15:1/20:2)+H",0,0,0,0,0,"8.41369861111111","8.71369861111111","2488","","Cer(d15:1/20:2)+H",0,0,0,0,0,"8.41369861111111","8.71369861111111","2488","","Cer(d15:1/20:2)+H",0,0,0,0,0,"8.41369861111111","8.71369861111111","2488","","Cer(d15:1/20:2)+H",0,0,0,0,0,"8.41369861111111","8.71369861111111","2488","","Cer(d15:1/20:2)+H",0,0,0,0,0,"8.41369861111111","8.71369861111111","2488","","Cer(d15:1/20:2)+H","548.50368","530.4931","512.48252","240.231995","222.221415","8.41369861111111","8.71369861111111","2488"
"","Cer(d15:1/20:2)+H",0,0,0,0,0,"14.2582916666667","14.5582916666667","5848","","Cer(d15:1/20:2)+H",0,0,0,0,0,"14.2582916666667","14.5582916666667","5848","","Cer(d15:1/20:2)+H",0,0,0,0,0,"14.2582916666667","14.5582916666667","5848","","Cer(d15:1/20:2)+H",0,0,0,0,0,"14.2582916666667","14.5582916666667","5848","","Cer(d15:1/20:2)+H",0,0,0,0,0,"14.2582916666667","14.5582916666667","5848","","Cer(d15:1/20:2)+H","548.50368","530.4931","512.48252","240.231995","222.221415","14.2582916666667","14.5582916666667","5848"
"","Cer(d15:1/20:2)+H",0,0,0,0,0,"13.701875","14.001875","6224","","Cer(d15:1/20:2)+H",0,0,0,0,0,"13.701875","14.001875","6224","","Cer(d15:1/20:2)+H",0,0,0,0,0,"13.701875","14.001875","6224","","Cer(d15:1/20:2)+H",0,0,0,0,0,"13.701875","14.001875","6224","","Cer(d15:1/20:2)+H",0,0,0,0,0,"13.701875","14.001875","6224","","Cer(d15:1/20:2)+H","548.50368","530.4931","512.48252","240.231995","222.221415","13.701875","14.001875","6224"
"","Cer(d15:1/20:2)+H",0,0,0,0,0,"12.5892152777778","12.8892152777778","8275","","Cer(d15:1/20:2)+H",0,0,0,0,0,"12.5892152777778","12.8892152777778","8275","","Cer(d15:1/20:2)+H",0,0,0,0,0,"12.5892152777778","12.8892152777778","8275","","Cer(d15:1/20:2)+H",0,0,0,0,0,"12.5892152777778","12.8892152777778","8275","","Cer(d15:1/20:2)+H",0,0,0,0,0,"12.5892152777778","12.8892152777778","8275","","Cer(d15:1/20:2)+H","548.50368","530.4931","512.48252","240.231995","222.221415","12.5892152777778","12.8892152777778","8275"
"","Cer(d15:1/20:2)+H",0,0,0,0,0,"14.7810402777778","15.0810402777778","10000","","Cer(d15:1/20:2)+H",0,0,0,0,0,"14.7810402777778","15.0810402777778","10000","","Cer(d15:1/20:2)+H",0,0,0,0,0,"14.7810402777778","15.0810402777778","10000","","Cer(d15:1/20:2)+H",0,0,0,0,0,"14.7810402777778","15.0810402777778","10000","","Cer(d15:1/20:2)+H",0,0,0,0,0,"14.7810402777778","15.0810402777778","10000","","Cer(d15:1/20:2)+H","548.50368","530.4931","512.48252","240.231995","222.221415","14.7810402777778","15.0810402777778","10000"
"","Cer(d15:1/20:2)+H",0,0,0,0,0,"11.8859","12.1859","11112","","Cer(d15:1/20:2)+H",0,0,0,0,0,"11.8859","12.1859","11112","","Cer(d15:1/20:2)+H",0,0,0,0,0,"11.8859","12.1859","11112","","Cer(d15:1/20:2)+H",0,0,0,0,0,"11.8859","12.1859","11112","","Cer(d15:1/20:2)+H",0,0,0,0,0,"11.8859","12.1859","11112","","Cer(d15:1/20:2)+H","548.50368","530.4931","512.48252","240.231995","222.221415","11.8859","12.1859","11112"
"","Cer(d15:1/20:2)+H",0,0,0,0,0,"12.467275","12.767275","11120","","Cer(d15:1/20:2)+H",0,0,0,0,0,"12.467275","12.767275","11120","","Cer(d15:1/20:2)+H",0,0,0,0,0,"12.467275","12.767275","11120","","Cer(d15:1/20:2)+H",0,0,0,0,0,"12.467275","12.767275","11120","","Cer(d15:1/20:2)+H",0,0,0,0,0,"12.467275","12.767275","11120","","Cer(d15:1/20:2)+H","548.50368","530.4931","512.48252","240.231995","222.221415","12.467275","12.767275","11120"
"","Cer(d15:1/20:2)+H",0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer(d15:1/20:2)+H",0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer(d15:1/20:2)+H",0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer(d15:1/20:2)+H",0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer(d15:1/20:2)+H",0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer(d15:1/20:2)+H","548.50368","530.4931","512.48252","240.231995","222.221415","9.27646666666667","9.57646666666667","12555"
"","Cer(d15:1/20:2)+H",0,0,0,0,0,"13.1736","13.4736","14693","","Cer(d15:1/20:2)+H",0,0,0,0,0,"13.1736","13.4736","14693","","Cer(d15:1/20:2)+H",0,0,0,0,0,"13.1736","13.4736","14693","","Cer(d15:1/20:2)+H",0,0,0,0,0,"13.1736","13.4736","14693","","Cer(d15:1/20:2)+H",0,0,0,0,0,"13.1736","13.4736","14693","","Cer(d15:1/20:2)+H","548.50368","530.4931","512.48252","240.231995","222.221415","13.1736","13.4736","14693"
"","Cer(d15:1/20:2)+H",0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer(d15:1/20:2)+H",0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer(d15:1/20:2)+H",0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer(d15:1/20:2)+H",0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer(d15:1/20:2)+H",0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer(d15:1/20:2)+H","548.50368","530.4931","512.48252","240.231995","222.221415","12.1946041666667","12.4946041666667","14883"
"","Cer(d15:1/20:2)+H",0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer(d15:1/20:2)+H",0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer(d15:1/20:2)+H",0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer(d15:1/20:2)+H",0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer(d15:1/20:2)+H",0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer(d15:1/20:2)+H","548.50368","530.4931","512.48252","240.231995","222.221415","15.1240347222222","15.4240347222222","15429"
"","Cer(d15:1/20:2)+H",0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer(d15:1/20:2)+H",0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer(d15:1/20:2)+H",0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer(d15:1/20:2)+H",0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer(d15:1/20:2)+H",0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer(d15:1/20:2)+H","548.50368","530.4931","512.48252","240.231995","222.221415","11.7525055555556","12.0525055555556","18236"
"","Cer(d15:1/20:3)+H",0,0,0,0,0,"6.90460694444444","7.20460694444444","4685","","Cer(d15:1/20:3)+H",0,0,0,0,0,"6.90460694444444","7.20460694444444","4685","","Cer(d15:1/20:3)+H",0,0,0,0,0,"6.90460694444444","7.20460694444444","4685","","Cer(d15:1/20:3)+H",0,0,0,0,0,"6.90460694444444","7.20460694444444","4685","","Cer(d15:1/20:3)+H",0,0,0,0,0,"6.90460694444444","7.20460694444444","4685","","Cer(d15:1/20:3)+H","546.48808","528.4775","510.46692","240.231995","222.221415","6.90460694444444","7.20460694444444","4685"
"","Cer(d15:1/20:3)+H",0,0,0,0,0,"4.92960606060606","5.22960606060606","6177","","Cer(d15:1/20:3)+H",0,0,0,0,0,"4.92960606060606","5.22960606060606","6177","","Cer(d15:1/20:3)+H",0,0,0,0,0,"4.92960606060606","5.22960606060606","6177","","Cer(d15:1/20:3)+H",0,0,0,0,0,"4.92960606060606","5.22960606060606","6177","","Cer(d15:1/20:3)+H",0,0,0,0,0,"4.92960606060606","5.22960606060606","6177","","Cer(d15:1/20:3)+H","546.48808","528.4775","510.46692","240.231995","222.221415","4.92960606060606","5.22960606060606","6177"
"","Cer(d15:1/20:3)+H",0,0,0,0,0,"3.87079444444444","4.17079444444444","14065","","Cer(d15:1/20:3)+H",0,0,0,0,0,"3.87079444444444","4.17079444444444","14065","","Cer(d15:1/20:3)+H",0,0,0,0,0,"3.87079444444444","4.17079444444444","14065","","Cer(d15:1/20:3)+H",0,0,0,0,0,"3.87079444444444","4.17079444444444","14065","","Cer(d15:1/20:3)+H",0,0,0,0,0,"3.87079444444444","4.17079444444444","14065","","Cer(d15:1/20:3)+H","546.48808","528.4775","510.46692","240.231995","222.221415","3.87079444444444","4.17079444444444","14065"
"","Cer(d15:1/20:3)+H",0,0,0,0,0,"4.93565277777778","5.23565277777778","16744","","Cer(d15:1/20:3)+H",0,0,0,0,0,"4.93565277777778","5.23565277777778","16744","","Cer(d15:1/20:3)+H",0,0,0,0,0,"4.93565277777778","5.23565277777778","16744","","Cer(d15:1/20:3)+H",0,0,0,0,0,"4.93565277777778","5.23565277777778","16744","","Cer(d15:1/20:3)+H",0,0,0,0,0,"4.93565277777778","5.23565277777778","16744","","Cer(d15:1/20:3)+H","546.48808","528.4775","510.46692","240.231995","222.221415","4.93565277777778","5.23565277777778","16744"
"","Cer(d15:1/21:0)+H",0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer(d15:1/21:0)+H",0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer(d15:1/21:0)+H",0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer(d15:1/21:0)+H",0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer(d15:1/21:0)+H",0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer(d15:1/21:0)+H","566.55068","548.5401","530.52952","240.231995","222.221415","8.37502222222222","8.67502222222222","1861"
"","Cer(d15:1/21:0)+H",0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer(d15:1/21:0)+H",0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer(d15:1/21:0)+H",0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer(d15:1/21:0)+H",0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer(d15:1/21:0)+H",0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer(d15:1/21:0)+H","566.55068","548.5401","530.52952","240.231995","222.221415","11.2871939393939","11.5871939393939","12093"
"","Cer(d15:1/22:0)+H",0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer(d15:1/22:0)+H",0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer(d15:1/22:0)+H",0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer(d15:1/22:0)+H",0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer(d15:1/22:0)+H",0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer(d15:1/22:0)+H","580.56628","562.5557","544.54512","240.231995","222.221415","8.9316625","9.2316625","6904"
"","Cer(d15:1/22:6)+H",0,0,0,0,0,"1.89503333333333","2.19503333333333","6819","","Cer(d15:1/22:6)+H",0,0,0,0,0,"1.89503333333333","2.19503333333333","6819","","Cer(d15:1/22:6)+H",0,0,0,0,0,"1.89503333333333","2.19503333333333","6819","","Cer(d15:1/22:6)+H",0,0,0,0,0,"1.89503333333333","2.19503333333333","6819","","Cer(d15:1/22:6)+H",0,0,0,0,0,"1.89503333333333","2.19503333333333","6819","","Cer(d15:1/22:6)+H","568.47238","550.4618","532.45122","240.231995","222.221415","1.89503333333333","2.19503333333333","6819"
"","Cer(d15:1/23:0)+H",0,1,1,0,0,"9.4545","9.7545","1448","","Cer(d15:1/23:0)+H",0,9.660647,9.660647,0,0,"9.4545","9.7545","1448","","Cer(d15:1/23:0)+H",0,1,1,0,0,"9.4545","9.7545","1448","","Cer(d15:1/23:0)+H",0,84726.53,17821.57,0,0,"9.4545","9.7545","1448","","Cer(d15:1/23:0)+H",0,576.5723,558.5617,0,0,"9.4545","9.7545","1448","","Cer(d15:1/23:0)+H","594.58198","576.5714","558.56082","240.231995","222.221415","9.4545","9.7545","1448"
"","Cer(d15:1/23:0)+H",0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer(d15:1/23:0)+H",0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer(d15:1/23:0)+H",0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer(d15:1/23:0)+H",0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer(d15:1/23:0)+H",0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer(d15:1/23:0)+H","594.58198","576.5714","558.56082","240.231995","222.221415","11.6483819444444","11.9483819444444","3039"
"","Cer(d15:1/23:0)+H",0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer(d15:1/23:0)+H",0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer(d15:1/23:0)+H",0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer(d15:1/23:0)+H",0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer(d15:1/23:0)+H",0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer(d15:1/23:0)+H","594.58198","576.5714","558.56082","240.231995","222.221415","11.9260560606061","12.2260560606061","15773"
"","Cer(d15:1/24:0)+H",0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer(d15:1/24:0)+H",0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer(d15:1/24:0)+H",0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer(d15:1/24:0)+H",0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer(d15:1/24:0)+H",0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer(d15:1/24:0)+H","608.59758","590.587","572.57642","240.231995","222.221415","9.9510847222222","10.2510847222222","1711"
"","Cer(d15:1/24:0)+H",0,0,0,0,0,"12.126425","12.426425","17746","","Cer(d15:1/24:0)+H",0,0,0,0,0,"12.126425","12.426425","17746","","Cer(d15:1/24:0)+H",0,0,0,0,0,"12.126425","12.426425","17746","","Cer(d15:1/24:0)+H",0,0,0,0,0,"12.126425","12.426425","17746","","Cer(d15:1/24:0)+H",0,0,0,0,0,"12.126425","12.426425","17746","","Cer(d15:1/24:0)+H","608.59758","590.587","572.57642","240.231995","222.221415","12.126425","12.426425","17746"
"","Cer(d15:1/25:0)+H",0,1,1,0,0,"10.4325819444444","10.7325819444444","365","","Cer(d15:1/25:0)+H",10.61602,10.61602,10.61602,0,0,"10.4325819444444","10.7325819444444","365","","Cer(d15:1/25:0)+H",1,1,1,0,0,"10.4325819444444","10.7325819444444","365","","Cer(d15:1/25:0)+H",743.6637,724078.8,166113.5,0,0,"10.4325819444444","10.7325819444444","365","","Cer(d15:1/25:0)+H",622.6155,604.6035,586.593,0,0,"10.4325819444444","10.7325819444444","365","","Cer(d15:1/25:0)+H","622.61328","604.6027","586.59212","240.231995","222.221415","10.4325819444444","10.7325819444444","365"
"","Cer(d15:1/25:0)+H",0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer(d15:1/25:0)+H",0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer(d15:1/25:0)+H",0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer(d15:1/25:0)+H",0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer(d15:1/25:0)+H",0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer(d15:1/25:0)+H","622.61328","604.6027","586.59212","240.231995","222.221415","12.4502861111111","12.7502861111111","927"
"","Cer(d15:1/25:0)+H",0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer(d15:1/25:0)+H",0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer(d15:1/25:0)+H",0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer(d15:1/25:0)+H",0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer(d15:1/25:0)+H",0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer(d15:1/25:0)+H","622.61328","604.6027","586.59212","240.231995","222.221415","12.7063555555556","13.0063555555556","3659"
