"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MGDG","[M+Na]+","NL_T1&Na","NL_T2&Na","NL_T1&T2&Na","RT_min","RT_max","Comment","RT at Max Intensity","MGDG","[M+Na]+","NL_T1&Na","NL_T2&Na","NL_T1&T2&Na","RT_min","RT_max","Comment","Number of Scans","MGDG","[M+Na]+","NL_T1&Na","NL_T2&Na","NL_T1&T2&Na","RT_min","RT_max","Comment","Max Intensity","MGDG","[M+Na]+","NL_T1&Na","NL_T2&Na","NL_T1&T2&Na","RT_min","RT_max","Comment","Average m/z","MGDG","[M+Na]+","NL_T1&Na","NL_T2&Na","NL_T1&T2&Na","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MGDG","[M+Na]+","NL_T1&Na","NL_T2&Na","NL_T1&T2&Na","RT_min","RT_max","Comment"
"","MGDG(19:0_24:0)+Na",0,0,0,0,"12.269875","12.569875","12870","","MGDG(19:0_24:0)+Na",0,0,0,0,"12.269875","12.569875","12870","","MGDG(19:0_24:0)+Na",0,0,0,0,"12.269875","12.569875","12870","","MGDG(19:0_24:0)+Na",0,0,0,0,"12.269875","12.569875","12870","","MGDG(19:0_24:0)+Na",0,0,0,0,"12.269875","12.569875","12870","","MGDG(19:0_24:0)+Na","907.7209","609.4337","539.3555","243.084","12.269875","12.569875","12870"
"","MGDG(19:0_25:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(19:0_25:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(19:0_25:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(19:0_25:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(19:0_25:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(19:0_25:0)+Na","921.7366","623.4494","539.3555","243.084","14.0417680555556","14.3417680555556","1699"
"","MGDG(20:0_20:0)+Na",0,0,0,0,"13.1475986111111","13.4475986111111","9490","","MGDG(20:0_20:0)+Na",0,0,0,0,"13.1475986111111","13.4475986111111","9490","","MGDG(20:0_20:0)+Na",0,0,0,0,"13.1475986111111","13.4475986111111","9490","","MGDG(20:0_20:0)+Na",0,0,0,0,"13.1475986111111","13.4475986111111","9490","","MGDG(20:0_20:0)+Na",0,0,0,0,"13.1475986111111","13.4475986111111","9490","","MGDG(20:0_20:0)+Na","865.6739","553.3711","553.3711","243.084","13.1475986111111","13.4475986111111","9490"
"","MGDG(20:0_20:2)+Na",0,0,0,0,"12.1984151515151","12.4984151515151","9062","","MGDG(20:0_20:2)+Na",0,0,0,0,"12.1984151515151","12.4984151515151","9062","","MGDG(20:0_20:2)+Na",0,0,0,0,"12.1984151515151","12.4984151515151","9062","","MGDG(20:0_20:2)+Na",0,0,0,0,"12.1984151515151","12.4984151515151","9062","","MGDG(20:0_20:2)+Na",0,0,0,0,"12.1984151515151","12.4984151515151","9062","","MGDG(20:0_20:2)+Na","861.6426","549.3398","553.3711","243.084","12.1984151515151","12.4984151515151","9062"
"","MGDG(20:0_23:0)+Na",0,0,0,0,"13.6992416666667","13.9992416666667","5187","","MGDG(20:0_23:0)+Na",0,0,0,0,"13.6992416666667","13.9992416666667","5187","","MGDG(20:0_23:0)+Na",0,0,0,0,"13.6992416666667","13.9992416666667","5187","","MGDG(20:0_23:0)+Na",0,0,0,0,"13.6992416666667","13.9992416666667","5187","","MGDG(20:0_23:0)+Na",0,0,0,0,"13.6992416666667","13.9992416666667","5187","","MGDG(20:0_23:0)+Na","907.7209","595.4181","553.3711","243.084","13.6992416666667","13.9992416666667","5187"
"","MGDG(20:0_23:0)+Na",0,0,0,0,"12.269875","12.569875","12870","","MGDG(20:0_23:0)+Na",0,0,0,0,"12.269875","12.569875","12870","","MGDG(20:0_23:0)+Na",0,0,0,0,"12.269875","12.569875","12870","","MGDG(20:0_23:0)+Na",0,0,0,0,"12.269875","12.569875","12870","","MGDG(20:0_23:0)+Na",0,0,0,0,"12.269875","12.569875","12870","","MGDG(20:0_23:0)+Na","907.7209","595.4181","553.3711","243.084","12.269875","12.569875","12870"
"","MGDG(20:0_24:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(20:0_24:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(20:0_24:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(20:0_24:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(20:0_24:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(20:0_24:0)+Na","921.7365","609.4337","553.3711","243.084","14.0417680555556","14.3417680555556","1699"
"","MGDG(20:0_24:1)+Na",0,0,0,0,"13.4464041666667","13.7464041666667","1657","","MGDG(20:0_24:1)+Na",0,0,0,0,"13.4464041666667","13.7464041666667","1657","","MGDG(20:0_24:1)+Na",0,0,0,0,"13.4464041666667","13.7464041666667","1657","","MGDG(20:0_24:1)+Na",0,0,0,0,"13.4464041666667","13.7464041666667","1657","","MGDG(20:0_24:1)+Na",0,0,0,0,"13.4464041666667","13.7464041666667","1657","","MGDG(20:0_24:1)+Na","919.7209","607.4181","553.3711","243.084","13.4464041666667","13.7464041666667","1657"
"","MGDG(20:0_24:1)+Na",0,0,0,0,"13.7535583333333","14.0535583333333","1773","","MGDG(20:0_24:1)+Na",0,0,0,0,"13.7535583333333","14.0535583333333","1773","","MGDG(20:0_24:1)+Na",0,0,0,0,"13.7535583333333","14.0535583333333","1773","","MGDG(20:0_24:1)+Na",0,0,0,0,"13.7535583333333","14.0535583333333","1773","","MGDG(20:0_24:1)+Na",0,0,0,0,"13.7535583333333","14.0535583333333","1773","","MGDG(20:0_24:1)+Na","919.7209","607.4181","553.3711","243.084","13.7535583333333","14.0535583333333","1773"
"","MGDG(20:1_20:1)+Na",0,0,0,0,"12.1984151515151","12.4984151515151","9062","","MGDG(20:1_20:1)+Na",0,0,0,0,"12.1984151515151","12.4984151515151","9062","","MGDG(20:1_20:1)+Na",0,0,0,0,"12.1984151515151","12.4984151515151","9062","","MGDG(20:1_20:1)+Na",0,0,0,0,"12.1984151515151","12.4984151515151","9062","","MGDG(20:1_20:1)+Na",0,0,0,0,"12.1984151515151","12.4984151515151","9062","","MGDG(20:1_20:1)+Na","861.6427","551.3555","551.3555","243.084","12.1984151515151","12.4984151515151","9062"
"","MGDG(20:1_24:0)+Na",0,0,0,0,"13.4464041666667","13.7464041666667","1657","","MGDG(20:1_24:0)+Na",0,0,0,0,"13.4464041666667","13.7464041666667","1657","","MGDG(20:1_24:0)+Na",0,0,0,0,"13.4464041666667","13.7464041666667","1657","","MGDG(20:1_24:0)+Na",0,0,0,0,"13.4464041666667","13.7464041666667","1657","","MGDG(20:1_24:0)+Na",0,0,0,0,"13.4464041666667","13.7464041666667","1657","","MGDG(20:1_24:0)+Na","919.7209","609.4337","551.3555","243.084","13.4464041666667","13.7464041666667","1657"
"","MGDG(20:1_24:0)+Na",0,0,0,0,"13.7535583333333","14.0535583333333","1773","","MGDG(20:1_24:0)+Na",0,0,0,0,"13.7535583333333","14.0535583333333","1773","","MGDG(20:1_24:0)+Na",0,0,0,0,"13.7535583333333","14.0535583333333","1773","","MGDG(20:1_24:0)+Na",0,0,0,0,"13.7535583333333","14.0535583333333","1773","","MGDG(20:1_24:0)+Na",0,0,0,0,"13.7535583333333","14.0535583333333","1773","","MGDG(20:1_24:0)+Na","919.7209","609.4337","551.3555","243.084","13.7535583333333","14.0535583333333","1773"
"","MGDG(20:2_24:1)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(20:2_24:1)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(20:2_24:1)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(20:2_24:1)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(20:2_24:1)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(20:2_24:1)+Na","915.6896","607.4181","549.3398","243.084","12.7499727272727","13.0499727272727","11478"
"","MGDG(20:3_24:0)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(20:3_24:0)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(20:3_24:0)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(20:3_24:0)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(20:3_24:0)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(20:3_24:0)+Na","915.6896","609.4337","547.3242","243.084","12.7499727272727","13.0499727272727","11478"
"","MGDG(20:4_26:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(20:4_26:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(20:4_26:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(20:4_26:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(20:4_26:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(20:4_26:0)+Na","941.7052","637.465","545.3085","243.084","13.0061777777778","13.3061777777778","3230"
"","MGDG(20:5_23:0)+Na",0,0,0,0,"9.53331111111111","9.83331111111111","16222","","MGDG(20:5_23:0)+Na",0,0,0,0,"9.53331111111111","9.83331111111111","16222","","MGDG(20:5_23:0)+Na",0,0,0,0,"9.53331111111111","9.83331111111111","16222","","MGDG(20:5_23:0)+Na",0,0,0,0,"9.53331111111111","9.83331111111111","16222","","MGDG(20:5_23:0)+Na",0,0,0,0,"9.53331111111111","9.83331111111111","16222","","MGDG(20:5_23:0)+Na","897.6427","595.4181","543.2929","243.084","9.53331111111111","9.83331111111111","16222"
"","MGDG(20:5_26:0)+Na",0,0,0,0,"12.2003847222222","12.5003847222222","3847","","MGDG(20:5_26:0)+Na",0,0,0,0,"12.2003847222222","12.5003847222222","3847","","MGDG(20:5_26:0)+Na",0,0,0,0,"12.2003847222222","12.5003847222222","3847","","MGDG(20:5_26:0)+Na",0,0,0,0,"12.2003847222222","12.5003847222222","3847","","MGDG(20:5_26:0)+Na",0,0,0,0,"12.2003847222222","12.5003847222222","3847","","MGDG(20:5_26:0)+Na","939.6896","637.465","543.2929","243.084","12.2003847222222","12.5003847222222","3847"
"","MGDG(21:0_22:0)+Na",0,0,0,0,"13.6992416666667","13.9992416666667","5187","","MGDG(21:0_22:0)+Na",0,0,0,0,"13.6992416666667","13.9992416666667","5187","","MGDG(21:0_22:0)+Na",0,0,0,0,"13.6992416666667","13.9992416666667","5187","","MGDG(21:0_22:0)+Na",0,0,0,0,"13.6992416666667","13.9992416666667","5187","","MGDG(21:0_22:0)+Na",0,0,0,0,"13.6992416666667","13.9992416666667","5187","","MGDG(21:0_22:0)+Na","907.7209","581.4024","567.3868","243.084","13.6992416666667","13.9992416666667","5187"
"","MGDG(21:0_22:0)+Na",0,0,0,0,"12.269875","12.569875","12870","","MGDG(21:0_22:0)+Na",0,0,0,0,"12.269875","12.569875","12870","","MGDG(21:0_22:0)+Na",0,0,0,0,"12.269875","12.569875","12870","","MGDG(21:0_22:0)+Na",0,0,0,0,"12.269875","12.569875","12870","","MGDG(21:0_22:0)+Na",0,0,0,0,"12.269875","12.569875","12870","","MGDG(21:0_22:0)+Na","907.7209","581.4024","567.3868","243.084","12.269875","12.569875","12870"
"","MGDG(21:0_22:5)+Na",0,0,0,0,"9.53331111111111","9.83331111111111","16222","","MGDG(21:0_22:5)+Na",0,0,0,0,"9.53331111111111","9.83331111111111","16222","","MGDG(21:0_22:5)+Na",0,0,0,0,"9.53331111111111","9.83331111111111","16222","","MGDG(21:0_22:5)+Na",0,0,0,0,"9.53331111111111","9.83331111111111","16222","","MGDG(21:0_22:5)+Na",0,0,0,0,"9.53331111111111","9.83331111111111","16222","","MGDG(21:0_22:5)+Na","897.6427","571.3242","567.3868","243.084","9.53331111111111","9.83331111111111","16222"
"","MGDG(21:0_23:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(21:0_23:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(21:0_23:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(21:0_23:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(21:0_23:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(21:0_23:0)+Na","921.7366","595.4181","567.3868","243.084","14.0417680555556","14.3417680555556","1699"
"","MGDG(22:0_22:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(22:0_22:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(22:0_22:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(22:0_22:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(22:0_22:0)+Na",0,0,0,0,"14.0417680555556","14.3417680555556","1699","","MGDG(22:0_22:0)+Na","921.7365","581.4024","581.4024","243.084","14.0417680555556","14.3417680555556","1699"
"","MGDG(22:0_22:1)+Na",0,0,0,0,"13.4464041666667","13.7464041666667","1657","","MGDG(22:0_22:1)+Na",0,0,0,0,"13.4464041666667","13.7464041666667","1657","","MGDG(22:0_22:1)+Na",0,0,0,0,"13.4464041666667","13.7464041666667","1657","","MGDG(22:0_22:1)+Na",0,0,0,0,"13.4464041666667","13.7464041666667","1657","","MGDG(22:0_22:1)+Na",0,0,0,0,"13.4464041666667","13.7464041666667","1657","","MGDG(22:0_22:1)+Na","919.7209","579.3868","581.4024","243.084","13.4464041666667","13.7464041666667","1657"
"","MGDG(22:0_22:1)+Na",0,0,0,0,"13.7535583333333","14.0535583333333","1773","","MGDG(22:0_22:1)+Na",0,0,0,0,"13.7535583333333","14.0535583333333","1773","","MGDG(22:0_22:1)+Na",0,0,0,0,"13.7535583333333","14.0535583333333","1773","","MGDG(22:0_22:1)+Na",0,0,0,0,"13.7535583333333","14.0535583333333","1773","","MGDG(22:0_22:1)+Na",0,0,0,0,"13.7535583333333","14.0535583333333","1773","","MGDG(22:0_22:1)+Na","919.7209","579.3868","581.4024","243.084","13.7535583333333","14.0535583333333","1773"
"","MGDG(22:0_22:3)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(22:0_22:3)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(22:0_22:3)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(22:0_22:3)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(22:0_22:3)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(22:0_22:3)+Na","915.6896","575.3555","581.4024","243.084","12.7499727272727","13.0499727272727","11478"
"","MGDG(22:1_22:2)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(22:1_22:2)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(22:1_22:2)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(22:1_22:2)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(22:1_22:2)+Na",0,0,0,0,"12.7499727272727","13.0499727272727","11478","","MGDG(22:1_22:2)+Na","915.6896","577.3711","579.3868","243.084","12.7499727272727","13.0499727272727","11478"
"","MGDG(22:3_24:1)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:3_24:1)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:3_24:1)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:3_24:1)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:3_24:1)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:3_24:1)+Na","941.7053","607.4181","575.3555","243.084","13.0061777777778","13.3061777777778","3230"
"","MGDG(22:4_24:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:4_24:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:4_24:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:4_24:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:4_24:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:4_24:0)+Na","941.7052","609.4337","573.3398","243.084","13.0061777777778","13.3061777777778","3230"
"","MGDG(22:4_24:1)+Na",0,0,0,0,"12.2003847222222","12.5003847222222","3847","","MGDG(22:4_24:1)+Na",0,0,0,0,"12.2003847222222","12.5003847222222","3847","","MGDG(22:4_24:1)+Na",0,0,0,0,"12.2003847222222","12.5003847222222","3847","","MGDG(22:4_24:1)+Na",0,0,0,0,"12.2003847222222","12.5003847222222","3847","","MGDG(22:4_24:1)+Na",0,0,0,0,"12.2003847222222","12.5003847222222","3847","","MGDG(22:4_24:1)+Na","939.6896","607.4181","573.3398","243.084","12.2003847222222","12.5003847222222","3847"
"","MGDG(22:5_24:0)+Na",0,0,0,0,"12.2003847222222","12.5003847222222","3847","","MGDG(22:5_24:0)+Na",0,0,0,0,"12.2003847222222","12.5003847222222","3847","","MGDG(22:5_24:0)+Na",0,0,0,0,"12.2003847222222","12.5003847222222","3847","","MGDG(22:5_24:0)+Na",0,0,0,0,"12.2003847222222","12.5003847222222","3847","","MGDG(22:5_24:0)+Na",0,0,0,0,"12.2003847222222","12.5003847222222","3847","","MGDG(22:5_24:0)+Na","939.6896","609.4337","571.3242","243.084","12.2003847222222","12.5003847222222","3847"
"","MGDG(22:6_22:6)+Na",0,0,0,0,"1.55959166666667","1.85959166666667","12943","","MGDG(22:6_22:6)+Na",0,0,0,0,"1.55959166666667","1.85959166666667","12943","","MGDG(22:6_22:6)+Na",0,0,0,0,"1.55959166666667","1.85959166666667","12943","","MGDG(22:6_22:6)+Na",0,0,0,0,"1.55959166666667","1.85959166666667","12943","","MGDG(22:6_22:6)+Na",0,0,0,0,"1.55959166666667","1.85959166666667","12943","","MGDG(22:6_22:6)+Na","897.5487","569.3085","569.3085","243.084","1.55959166666667","1.85959166666667","12943"
"","MGDG(22:6_26:0)+Na",0,0,0,0,"12.4805597222222","12.7805597222222","3999","","MGDG(22:6_26:0)+Na",0,0,0,0,"12.4805597222222","12.7805597222222","3999","","MGDG(22:6_26:0)+Na",0,0,0,0,"12.4805597222222","12.7805597222222","3999","","MGDG(22:6_26:0)+Na",0,0,0,0,"12.4805597222222","12.7805597222222","3999","","MGDG(22:6_26:0)+Na",0,0,0,0,"12.4805597222222","12.7805597222222","3999","","MGDG(22:6_26:0)+Na","965.7052","637.465","569.3085","243.084","12.4805597222222","12.7805597222222","3999"
"","MGDG(18:0_18:5)+Na",0,0,0,0,"5.37886212121212","5.67886212121212","10322","","MGDG(18:0_18:5)+Na",0,0,0,0,"5.37886212121212","5.67886212121212","10322","","MGDG(18:0_18:5)+Na",0,0,0,0,"5.37886212121212","5.67886212121212","10322","","MGDG(18:0_18:5)+Na",0,0,0,0,"5.37886212121212","5.67886212121212","10322","","MGDG(18:0_18:5)+Na",0,0,0,0,"5.37886212121212","5.67886212121212","10322","","MGDG(18:0_18:5)+Na","799.53264","515.26114","525.3398","243.084","5.37886212121212","5.67886212121212","10322"
"","MGDG(20:0_18:5)+Na",0,0,0,0,"7.040325","7.340325","18367","","MGDG(20:0_18:5)+Na",0,0,0,0,"7.040325","7.340325","18367","","MGDG(20:0_18:5)+Na",0,0,0,0,"7.040325","7.340325","18367","","MGDG(20:0_18:5)+Na",0,0,0,0,"7.040325","7.340325","18367","","MGDG(20:0_18:5)+Na",0,0,0,0,"7.040325","7.340325","18367","","MGDG(20:0_18:5)+Na","827.56394","515.26114","553.3711","243.084","7.040325","7.340325","18367"
"","MGDG(25:0_18:5)+Na",0,0,0,0,"9.37380833333333","9.67380833333333","10119","","MGDG(25:0_18:5)+Na",0,0,0,0,"9.37380833333333","9.67380833333333","10119","","MGDG(25:0_18:5)+Na",0,0,0,0,"9.37380833333333","9.67380833333333","10119","","MGDG(25:0_18:5)+Na",0,0,0,0,"9.37380833333333","9.67380833333333","10119","","MGDG(25:0_18:5)+Na",0,0,0,0,"9.37380833333333","9.67380833333333","10119","","MGDG(25:0_18:5)+Na","897.64224","515.26114","623.4494","243.084","9.37380833333333","9.67380833333333","10119"
"","MGDG(25:0_18:5)+Na",0,0,0,0,"9.53331111111111","9.83331111111111","16222","","MGDG(25:0_18:5)+Na",0,0,0,0,"9.53331111111111","9.83331111111111","16222","","MGDG(25:0_18:5)+Na",0,0,0,0,"9.53331111111111","9.83331111111111","16222","","MGDG(25:0_18:5)+Na",0,0,0,0,"9.53331111111111","9.83331111111111","16222","","MGDG(25:0_18:5)+Na",0,0,0,0,"9.53331111111111","9.83331111111111","16222","","MGDG(25:0_18:5)+Na","897.64224","515.26114","623.4494","243.084","9.53331111111111","9.83331111111111","16222"
