"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Number of Scans","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Max Intensity","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Average m/z","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment"
"","Plasmenyl-PC(P-16:0/17:1)+H",0,0,0,0,0,0,0,0,0,0,"7.23081805555556","7.53081805555556","9368","","Plasmenyl-PC(P-16:0/17:1)+H",0,0,0,0,0,0,0,0,0,0,"7.23081805555556","7.53081805555556","9368","","Plasmenyl-PC(P-16:0/17:1)+H",0,0,0,0,0,0,0,0,0,0,"7.23081805555556","7.53081805555556","9368","","Plasmenyl-PC(P-16:0/17:1)+H",0,0,0,0,0,0,0,0,0,0,"7.23081805555556","7.53081805555556","9368","","Plasmenyl-PC(P-16:0/17:1)+H",0,0,0,0,0,0,0,0,0,0,"7.23081805555556","7.53081805555556","9368","","Plasmenyl-PC(P-16:0/17:1)+H","730.5744976","547.5084576","490.3293326","431.2558326","480.3449176","462.3343576","508.33979","325.27373","251.2375","184.07332","7.23081805555556","7.53081805555556","9368"
"","Plasmenyl-PC(P-16:0/17:1)+H",0,0,0,0,0,0,0,0,0,0,"7.05109166666667","7.35109166666667","17349","","Plasmenyl-PC(P-16:0/17:1)+H",0,0,0,0,0,0,0,0,0,0,"7.05109166666667","7.35109166666667","17349","","Plasmenyl-PC(P-16:0/17:1)+H",0,0,0,0,0,0,0,0,0,0,"7.05109166666667","7.35109166666667","17349","","Plasmenyl-PC(P-16:0/17:1)+H",0,0,0,0,0,0,0,0,0,0,"7.05109166666667","7.35109166666667","17349","","Plasmenyl-PC(P-16:0/17:1)+H",0,0,0,0,0,0,0,0,0,0,"7.05109166666667","7.35109166666667","17349","","Plasmenyl-PC(P-16:0/17:1)+H","730.5744976","547.5084576","490.3293326","431.2558326","480.3449176","462.3343576","508.33979","325.27373","251.2375","184.07332","7.05109166666667","7.35109166666667","17349"
"","Plasmenyl-PC(P-16:0/17:2)+H",1,0,0,0,0,0,0,0,0,0,"8.35855694444444","8.65855694444444","381","","Plasmenyl-PC(P-16:0/17:2)+H",8.539091,0,0,0,0,0,0,0,0,0,"8.35855694444444","8.65855694444444","381","","Plasmenyl-PC(P-16:0/17:2)+H",1,0,0,0,0,0,0,0,0,0,"8.35855694444444","8.65855694444444","381","","Plasmenyl-PC(P-16:0/17:2)+H",33965.3,0,0,0,0,0,0,0,0,0,"8.35855694444444","8.65855694444444","381","","Plasmenyl-PC(P-16:0/17:2)+H",728.5604,0,0,0,0,0,0,0,0,0,"8.35855694444444","8.65855694444444","381","","Plasmenyl-PC(P-16:0/17:2)+H","728.5588976","545.4928576","488.3137326","429.2402326","480.3449176","462.3343576","506.32419","323.25813","249.2219","184.07332","8.35855694444444","8.65855694444444","381"
"","Plasmenyl-PC(P-16:0/18:0)+H",1,1,0,0,0,0,0,0,0,1,"7.97837916666667","8.27837916666667","130","","Plasmenyl-PC(P-16:0/18:0)+H",8.12022,8.12022,0,0,0,0,0,0,0,8.12022,"7.97837916666667","8.27837916666667","130","","Plasmenyl-PC(P-16:0/18:0)+H",2,2,0,0,0,0,0,0,0,2,"7.97837916666667","8.27837916666667","130","","Plasmenyl-PC(P-16:0/18:0)+H",2061740,15174.91,0,0,0,0,0,0,0,20057510,"7.97837916666667","8.27837916666667","130","","Plasmenyl-PC(P-16:0/18:0)+H",746.6059,563.54025,0,0,0,0,0,0,0,184.07335,"7.97837916666667","8.27837916666667","130","","Plasmenyl-PC(P-16:0/18:0)+H","746.6057976","563.5397576","506.3606326","447.2871326","480.3449176","462.3343576","524.37109","341.30503","267.2688","184.07332","7.97837916666667","8.27837916666667","130"
"","Plasmenyl-PC(P-16:0/18:0)+H",1,0,0,0,0,0,0,1,1,1,"8.86561944444444","9.16561944444444","2012","","Plasmenyl-PC(P-16:0/18:0)+H",8.923824,0,0,0,0,0,0,8.923824,8.923824,8.923824,"8.86561944444444","9.16561944444444","2012","","Plasmenyl-PC(P-16:0/18:0)+H",1,0,0,0,0,0,0,1,1,1,"8.86561944444444","9.16561944444444","2012","","Plasmenyl-PC(P-16:0/18:0)+H",5078.562,0,0,0,0,0,0,4656.13,9956.731,33444.68,"8.86561944444444","9.16561944444444","2012","","Plasmenyl-PC(P-16:0/18:0)+H",746.6073,0,0,0,0,0,0,341.3059,267.2689,184.0739,"8.86561944444444","9.16561944444444","2012","","Plasmenyl-PC(P-16:0/18:0)+H","746.6057976","563.5397576","506.3606326","447.2871326","480.3449176","462.3343576","524.37109","341.30503","267.2688","184.07332","8.86561944444444","9.16561944444444","2012"
"","Plasmenyl-PC(P-16:0/18:1)+H",1,1,0,0,0,0,0,0,0,1,"7.08499861111111","7.38499861111111","107","","Plasmenyl-PC(P-16:0/18:1)+H",7.230513,7.230513,0,0,0,0,0,0,0,7.230513,"7.08499861111111","7.38499861111111","107","","Plasmenyl-PC(P-16:0/18:1)+H",2,2,0,0,0,0,0,0,0,2,"7.08499861111111","7.38499861111111","107","","Plasmenyl-PC(P-16:0/18:1)+H",3348612,22286.13,0,0,0,0,0,0,0,33987040,"7.08499861111111","7.38499861111111","107","","Plasmenyl-PC(P-16:0/18:1)+H",744.5904,561.52435,0,0,0,0,0,0,0,184.07335,"7.08499861111111","7.38499861111111","107","","Plasmenyl-PC(P-16:0/18:1)+H","744.5901976","561.5241576","504.3450326","445.2715326","480.3449176","462.3343576","522.35549","339.28943","265.2532","184.07332","7.08499861111111","7.38499861111111","107"
"","Plasmenyl-PC(P-16:0/18:1)+H",1,0,1,1,1,0,0,1,1,1,"7.82195138888889","8.12195138888889","162","","Plasmenyl-PC(P-16:0/18:1)+H",8.027212,0,8.027212,8.027212,8.027212,0,0,7.892835,7.892835,8.027212,"7.82195138888889","8.12195138888889","162","","Plasmenyl-PC(P-16:0/18:1)+H",4,0,4,4,4,0,0,3,4,4,"7.82195138888889","8.12195138888889","162","","Plasmenyl-PC(P-16:0/18:1)+H",877574.1,0,67936.18,6096.925,22077.83,0,0,12084.64,29838.75,7966249,"7.82195138888889","8.12195138888889","162","","Plasmenyl-PC(P-16:0/18:1)+H",744.590575,0,504.34535,445.271925,480.345325,0,0,339.289833333333,265.2529,184.073475,"7.82195138888889","8.12195138888889","162","","Plasmenyl-PC(P-16:0/18:1)+H","744.5901976","561.5241576","504.3450326","445.2715326","480.3449176","462.3343576","522.35549","339.28943","265.2532","184.07332","7.82195138888889","8.12195138888889","162"
"","Plasmenyl-PC(P-16:0/18:2)+H",1,0,1,1,1,1,0,1,1,1,"6.89165555555555","7.19165555555555","82","","Plasmenyl-PC(P-16:0/18:2)+H",7.097293,0,7.097293,7.097293,7.097293,7.097293,0,6.923258,6.923258,7.097293,"6.89165555555555","7.19165555555555","82","","Plasmenyl-PC(P-16:0/18:2)+H",3,0,3,2,3,1,0,3,3,3,"6.89165555555555","7.19165555555555","82","","Plasmenyl-PC(P-16:0/18:2)+H",2427263,0,184206.3,19683.06,84994.26,1383.268,0,24659.56,43219.77,23423840,"6.89165555555555","7.19165555555555","82","","Plasmenyl-PC(P-16:0/18:2)+H",742.575,0,502.3291,443.25575,480.345166666667,462.3343,0,337.273733333333,263.237133333333,184.0734,"6.89165555555555","7.19165555555555","82","","Plasmenyl-PC(P-16:0/18:2)+H","742.5744976","559.5084576","502.3293326","443.2558326","480.3449176","462.3343576","520.33979","337.27373","263.2375","184.07332","6.89165555555555","7.19165555555555","82"
"","Plasmenyl-PC(P-16:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"8.96104285714286","9.26104285714286","12399","","Plasmenyl-PC(P-16:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"8.96104285714286","9.26104285714286","12399","","Plasmenyl-PC(P-16:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"8.96104285714286","9.26104285714286","12399","","Plasmenyl-PC(P-16:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"8.96104285714286","9.26104285714286","12399","","Plasmenyl-PC(P-16:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"8.96104285714286","9.26104285714286","12399","","Plasmenyl-PC(P-16:0/18:2)+H","742.5744976","559.5084576","502.3293326","443.2558326","480.3449176","462.3343576","520.33979","337.27373","263.2375","184.07332","8.96104285714286","9.26104285714286","12399"
"","Plasmenyl-PC(P-16:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"6.2410625","6.5410625","12734","","Plasmenyl-PC(P-16:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"6.2410625","6.5410625","12734","","Plasmenyl-PC(P-16:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"6.2410625","6.5410625","12734","","Plasmenyl-PC(P-16:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"6.2410625","6.5410625","12734","","Plasmenyl-PC(P-16:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"6.2410625","6.5410625","12734","","Plasmenyl-PC(P-16:0/18:2)+H","742.5744976","559.5084576","502.3293326","443.2558326","480.3449176","462.3343576","520.33979","337.27373","263.2375","184.07332","6.2410625","6.5410625","12734"
"","Plasmenyl-PC(P-16:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"7.9415","8.2415","18334","","Plasmenyl-PC(P-16:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"7.9415","8.2415","18334","","Plasmenyl-PC(P-16:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"7.9415","8.2415","18334","","Plasmenyl-PC(P-16:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"7.9415","8.2415","18334","","Plasmenyl-PC(P-16:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"7.9415","8.2415","18334","","Plasmenyl-PC(P-16:0/18:2)+H","742.5744976","559.5084576","502.3293326","443.2558326","480.3449176","462.3343576","520.33979","337.27373","263.2375","184.07332","7.9415","8.2415","18334"
"","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"6.02765","6.32765","1493","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"6.02765","6.32765","1493","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"6.02765","6.32765","1493","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"6.02765","6.32765","1493","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"6.02765","6.32765","1493","","Plasmenyl-PC(P-16:0/18:3)+H","740.5588976","557.4928576","500.3137326","441.2402326","480.3449176","462.3343576","518.32419","335.25813","261.2219","184.07332","6.02765","6.32765","1493"
"","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"5.64040416666667","5.94040416666667","1878","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"5.64040416666667","5.94040416666667","1878","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"5.64040416666667","5.94040416666667","1878","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"5.64040416666667","5.94040416666667","1878","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"5.64040416666667","5.94040416666667","1878","","Plasmenyl-PC(P-16:0/18:3)+H","740.5588976","557.4928576","500.3137326","441.2402326","480.3449176","462.3343576","518.32419","335.25813","261.2219","184.07332","5.64040416666667","5.94040416666667","1878"
"","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"7.75862638888889","8.05862638888889","2330","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"7.75862638888889","8.05862638888889","2330","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"7.75862638888889","8.05862638888889","2330","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"7.75862638888889","8.05862638888889","2330","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"7.75862638888889","8.05862638888889","2330","","Plasmenyl-PC(P-16:0/18:3)+H","740.5588976","557.4928576","500.3137326","441.2402326","480.3449176","462.3343576","518.32419","335.25813","261.2219","184.07332","7.75862638888889","8.05862638888889","2330"
"","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"5.46380909090909","5.76380909090909","13630","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"5.46380909090909","5.76380909090909","13630","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"5.46380909090909","5.76380909090909","13630","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"5.46380909090909","5.76380909090909","13630","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"5.46380909090909","5.76380909090909","13630","","Plasmenyl-PC(P-16:0/18:3)+H","740.5588976","557.4928576","500.3137326","441.2402326","480.3449176","462.3343576","518.32419","335.25813","261.2219","184.07332","5.46380909090909","5.76380909090909","13630"
"","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"6.83640833333333","7.13640833333333","16161","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"6.83640833333333","7.13640833333333","16161","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"6.83640833333333","7.13640833333333","16161","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"6.83640833333333","7.13640833333333","16161","","Plasmenyl-PC(P-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"6.83640833333333","7.13640833333333","16161","","Plasmenyl-PC(P-16:0/18:3)+H","740.5588976","557.4928576","500.3137326","441.2402326","480.3449176","462.3343576","518.32419","335.25813","261.2219","184.07332","6.83640833333333","7.13640833333333","16161"
"","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"4.93735833333333","5.23735833333333","1651","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"4.93735833333333","5.23735833333333","1651","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"4.93735833333333","5.23735833333333","1651","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"4.93735833333333","5.23735833333333","1651","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"4.93735833333333","5.23735833333333","1651","","Plasmenyl-PC(P-16:0/18:4)+H","738.5431976","555.4771576","498.2980326","439.2245326","480.3449176","462.3343576","516.30849","333.24243","259.2062","184.07332","4.93735833333333","5.23735833333333","1651"
"","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"7.59453888888889","7.89453888888889","2035","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"7.59453888888889","7.89453888888889","2035","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"7.59453888888889","7.89453888888889","2035","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"7.59453888888889","7.89453888888889","2035","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"7.59453888888889","7.89453888888889","2035","","Plasmenyl-PC(P-16:0/18:4)+H","738.5431976","555.4771576","498.2980326","439.2245326","480.3449176","462.3343576","516.30849","333.24243","259.2062","184.07332","7.59453888888889","7.89453888888889","2035"
"","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"7.39589444444444","7.69589444444444","2275","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"7.39589444444444","7.69589444444444","2275","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"7.39589444444444","7.69589444444444","2275","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"7.39589444444444","7.69589444444444","2275","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"7.39589444444444","7.69589444444444","2275","","Plasmenyl-PC(P-16:0/18:4)+H","738.5431976","555.4771576","498.2980326","439.2245326","480.3449176","462.3343576","516.30849","333.24243","259.2062","184.07332","7.39589444444444","7.69589444444444","2275"
"","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.24906527777778","5.54906527777778","5979","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.24906527777778","5.54906527777778","5979","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.24906527777778","5.54906527777778","5979","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.24906527777778","5.54906527777778","5979","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.24906527777778","5.54906527777778","5979","","Plasmenyl-PC(P-16:0/18:4)+H","738.5431976","555.4771576","498.2980326","439.2245326","480.3449176","462.3343576","516.30849","333.24243","259.2062","184.07332","5.24906527777778","5.54906527777778","5979"
"","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.24924861111111","5.54924861111111","13416","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.24924861111111","5.54924861111111","13416","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.24924861111111","5.54924861111111","13416","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.24924861111111","5.54924861111111","13416","","Plasmenyl-PC(P-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.24924861111111","5.54924861111111","13416","","Plasmenyl-PC(P-16:0/18:4)+H","738.5431976","555.4771576","498.2980326","439.2245326","480.3449176","462.3343576","516.30849","333.24243","259.2062","184.07332","5.24924861111111","5.54924861111111","13416"
"","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmenyl-PC(P-16:0/20:0)+H","774.6370976","591.5710576","534.3919326","475.3184326","480.3449176","462.3343576","552.40239","369.33633","295.3001","184.07332","9.8780430555556","10.1780430555556","8416"
"","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmenyl-PC(P-16:0/20:0)+H","774.6370976","591.5710576","534.3919326","475.3184326","480.3449176","462.3343576","552.40239","369.33633","295.3001","184.07332","9.08602222222222","9.38602222222222","9105"
"","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmenyl-PC(P-16:0/20:0)+H","774.6370976","591.5710576","534.3919326","475.3184326","480.3449176","462.3343576","552.40239","369.33633","295.3001","184.07332","8.60703888888889","8.90703888888889","16335"
"","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60443194444444","8.90443194444444","19152","","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60443194444444","8.90443194444444","19152","","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60443194444444","8.90443194444444","19152","","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60443194444444","8.90443194444444","19152","","Plasmenyl-PC(P-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60443194444444","8.90443194444444","19152","","Plasmenyl-PC(P-16:0/20:0)+H","774.6370976","591.5710576","534.3919326","475.3184326","480.3449176","462.3343576","552.40239","369.33633","295.3001","184.07332","8.60443194444444","8.90443194444444","19152"
"","Plasmenyl-PC(P-16:0/20:1)+H",1,1,0,0,0,0,0,0,0,1,"8.2390125","8.5390125","203","","Plasmenyl-PC(P-16:0/20:1)+H",8.402451,8.402451,0,0,0,0,0,0,0,8.402451,"8.2390125","8.5390125","203","","Plasmenyl-PC(P-16:0/20:1)+H",1,1,0,0,0,0,0,0,0,1,"8.2390125","8.5390125","203","","Plasmenyl-PC(P-16:0/20:1)+H",1431221,11450.56,0,0,0,0,0,0,0,12032410,"8.2390125","8.5390125","203","","Plasmenyl-PC(P-16:0/20:1)+H",772.6232,589.557,0,0,0,0,0,0,0,184.0737,"8.2390125","8.5390125","203","","Plasmenyl-PC(P-16:0/20:1)+H","772.6214976","589.5554576","532.3763326","473.3028326","480.3449176","462.3343576","550.38679","367.32073","293.2845","184.07332","8.2390125","8.5390125","203"
"","Plasmenyl-PC(P-16:0/20:1)+H",1,0,0,0,0,0,0,0,0,1,"8.91349027777778","9.21349027777778","837","","Plasmenyl-PC(P-16:0/20:1)+H",9.050057,0,9.050057,0,0,0,0,0,0,9.050057,"8.91349027777778","9.21349027777778","837","","Plasmenyl-PC(P-16:0/20:1)+H",1,0,1,0,0,0,0,0,0,1,"8.91349027777778","9.21349027777778","837","","Plasmenyl-PC(P-16:0/20:1)+H",228254.6,0,945.0432,0,0,0,0,0,0,1662145,"8.91349027777778","9.21349027777778","837","","Plasmenyl-PC(P-16:0/20:1)+H",772.6237,0,532.3776,0,0,0,0,0,0,184.0739,"8.91349027777778","9.21349027777778","837","","Plasmenyl-PC(P-16:0/20:1)+H","772.6214976","589.5554576","532.3763326","473.3028326","480.3449176","462.3343576","550.38679","367.32073","293.2845","184.07332","8.91349027777778","9.21349027777778","837"
"","Plasmenyl-PC(P-16:0/20:2)+H",1,1,0,0,0,0,0,0,0,1,"7.12425","7.42425","174","","Plasmenyl-PC(P-16:0/20:2)+H",7.265408,7.265408,0,0,0,0,0,0,0,7.265408,"7.12425","7.42425","174","","Plasmenyl-PC(P-16:0/20:2)+H",1,1,0,0,0,0,0,0,0,1,"7.12425","7.42425","174","","Plasmenyl-PC(P-16:0/20:2)+H",1512065,9411.657,0,0,0,0,0,0,0,14802940,"7.12425","7.42425","174","","Plasmenyl-PC(P-16:0/20:2)+H",770.6057,587.5403,0,0,0,0,0,0,0,184.0733,"7.12425","7.42425","174","","Plasmenyl-PC(P-16:0/20:2)+H","770.6057976","587.5397576","530.3606326","471.2871326","480.3449176","462.3343576","548.37109","365.30503","291.2688","184.07332","7.12425","7.42425","174"
"","Plasmenyl-PC(P-16:0/20:2)+H",1,0,0,0,0,0,0,0,0,1,"8.04894027777778","8.34894027777778","213","","Plasmenyl-PC(P-16:0/20:2)+H",8.274826,0,0,0,0,0,0,0,0,8.274826,"8.04894027777778","8.34894027777778","213","","Plasmenyl-PC(P-16:0/20:2)+H",1,0,0,0,0,0,0,0,0,1,"8.04894027777778","8.34894027777778","213","","Plasmenyl-PC(P-16:0/20:2)+H",503513.8,0,0,0,0,0,0,0,0,3977707,"8.04894027777778","8.34894027777778","213","","Plasmenyl-PC(P-16:0/20:2)+H",770.6063,0,0,0,0,0,0,0,0,184.0735,"8.04894027777778","8.34894027777778","213","","Plasmenyl-PC(P-16:0/20:2)+H","770.6057976","587.5397576","530.3606326","471.2871326","480.3449176","462.3343576","548.37109","365.30503","291.2688","184.07332","8.04894027777778","8.34894027777778","213"
"","Plasmenyl-PC(P-16:0/20:2)+H",1,1,0,0,0,0,0,0,0,1,"7.39550694444444","7.69550694444444","356","","Plasmenyl-PC(P-16:0/20:2)+H",7.546336,7.546336,0,0,0,0,0,0,0,7.546336,"7.39550694444444","7.69550694444444","356","","Plasmenyl-PC(P-16:0/20:2)+H",1,1,0,0,0,0,0,0,0,1,"7.39550694444444","7.69550694444444","356","","Plasmenyl-PC(P-16:0/20:2)+H",802398.3,5609.828,0,0,0,0,0,0,0,6390902,"7.39550694444444","7.69550694444444","356","","Plasmenyl-PC(P-16:0/20:2)+H",770.6066,587.5394,0,0,0,0,0,0,0,184.0735,"7.39550694444444","7.69550694444444","356","","Plasmenyl-PC(P-16:0/20:2)+H","770.6057976","587.5397576","530.3606326","471.2871326","480.3449176","462.3343576","548.37109","365.30503","291.2688","184.07332","7.39550694444444","7.69550694444444","356"
