"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer_NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","Cer_NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","Cer_NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","Cer_NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","Cer_NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer_NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer_NDS(d19:0/16:3)+H","548.50315","530.49265","512.48205","298.30995","280.29935","250.21605","268.29935","13.1736","13.4736","14693"
"","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer_NDS(d19:0/16:3)+H","548.50315","530.49265","512.48205","298.30995","280.29935","250.21605","268.29935","12.1946041666667","12.4946041666667","14883"
"","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer_NDS(d19:0/16:3)+H","548.50315","530.49265","512.48205","298.30995","280.29935","250.21605","268.29935","15.1240347222222","15.4240347222222","15429"
"","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer_NDS(d19:0/16:3)+H",0,0,0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer_NDS(d19:0/16:3)+H","548.50315","530.49265","512.48205","298.30995","280.29935","250.21605","268.29935","11.7525055555556","12.0525055555556","18236"
"","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"6.90460694444444","7.20460694444444","4685","","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"6.90460694444444","7.20460694444444","4685","","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"6.90460694444444","7.20460694444444","4685","","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"6.90460694444444","7.20460694444444","4685","","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"6.90460694444444","7.20460694444444","4685","","Cer_NDS(d19:0/16:4)+H","546.48755","528.47695","510.46635","298.30995","280.29935","248.20035","268.29935","6.90460694444444","7.20460694444444","4685"
"","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"4.92960606060606","5.22960606060606","6177","","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"4.92960606060606","5.22960606060606","6177","","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"4.92960606060606","5.22960606060606","6177","","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"4.92960606060606","5.22960606060606","6177","","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"4.92960606060606","5.22960606060606","6177","","Cer_NDS(d19:0/16:4)+H","546.48755","528.47695","510.46635","298.30995","280.29935","248.20035","268.29935","4.92960606060606","5.22960606060606","6177"
"","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"3.87079444444444","4.17079444444444","14065","","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"3.87079444444444","4.17079444444444","14065","","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"3.87079444444444","4.17079444444444","14065","","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"3.87079444444444","4.17079444444444","14065","","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"3.87079444444444","4.17079444444444","14065","","Cer_NDS(d19:0/16:4)+H","546.48755","528.47695","510.46635","298.30995","280.29935","248.20035","268.29935","3.87079444444444","4.17079444444444","14065"
"","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"4.93565277777778","5.23565277777778","16744","","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"4.93565277777778","5.23565277777778","16744","","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"4.93565277777778","5.23565277777778","16744","","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"4.93565277777778","5.23565277777778","16744","","Cer_NDS(d19:0/16:4)+H",0,0,0,0,0,0,0,"4.93565277777778","5.23565277777778","16744","","Cer_NDS(d19:0/16:4)+H","546.48755","528.47695","510.46635","298.30995","280.29935","248.20035","268.29935","4.93565277777778","5.23565277777778","16744"
"","Cer_NDS(d19:0/17:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer_NDS(d19:0/17:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer_NDS(d19:0/17:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer_NDS(d19:0/17:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer_NDS(d19:0/17:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer_NDS(d19:0/17:0)+H","568.56575","550.55515","532.54465","298.30995","280.29935","270.27855","268.29935","9.8590222222222","10.1590222222222","6571"
"","Cer_NDS(d19:0/17:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer_NDS(d19:0/17:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer_NDS(d19:0/17:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer_NDS(d19:0/17:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer_NDS(d19:0/17:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer_NDS(d19:0/17:0)+H","568.56575","550.55515","532.54465","298.30995","280.29935","270.27855","268.29935","8.94820277777778","9.24820277777778","7240"
"","Cer_NDS(d19:0/17:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer_NDS(d19:0/17:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer_NDS(d19:0/17:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer_NDS(d19:0/17:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer_NDS(d19:0/17:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer_NDS(d19:0/17:1)+H","566.55015","548.53955","530.52895","298.30995","280.29935","268.26295","268.29935","8.37502222222222","8.67502222222222","1861"
"","Cer_NDS(d19:0/17:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer_NDS(d19:0/17:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer_NDS(d19:0/17:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer_NDS(d19:0/17:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer_NDS(d19:0/17:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer_NDS(d19:0/17:1)+H","566.55015","548.53955","530.52895","298.30995","280.29935","268.26295","268.29935","11.2871939393939","11.5871939393939","12093"
"","Cer_NDS(d19:0/17:2)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer_NDS(d19:0/17:2)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer_NDS(d19:0/17:2)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer_NDS(d19:0/17:2)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer_NDS(d19:0/17:2)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer_NDS(d19:0/17:2)+H","564.53445","546.52395","528.51335","298.30995","280.29935","266.24735","268.29935","10.5158722222222","10.8158722222222","5957"
"","Cer_NDS(d19:0/17:2)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer_NDS(d19:0/17:2)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer_NDS(d19:0/17:2)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer_NDS(d19:0/17:2)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer_NDS(d19:0/17:2)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer_NDS(d19:0/17:2)+H","564.53445","546.52395","528.51335","298.30995","280.29935","266.24735","268.29935","7.35768333333333","7.65768333333333","17933"
"","Cer_NDS(d19:0/17:3)+H",0,0,0,0,0,0,0,"9.55233888888889","9.85233888888889","2525","","Cer_NDS(d19:0/17:3)+H",0,0,0,0,0,0,0,"9.55233888888889","9.85233888888889","2525","","Cer_NDS(d19:0/17:3)+H",0,0,0,0,0,0,0,"9.55233888888889","9.85233888888889","2525","","Cer_NDS(d19:0/17:3)+H",0,0,0,0,0,0,0,"9.55233888888889","9.85233888888889","2525","","Cer_NDS(d19:0/17:3)+H",0,0,0,0,0,0,0,"9.55233888888889","9.85233888888889","2525","","Cer_NDS(d19:0/17:3)+H","562.51875","544.50825","526.49765","298.30995","280.29935","264.23165","268.29935","9.55233888888889","9.85233888888889","2525"
"","Cer_NDS(d19:0/18:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer_NDS(d19:0/18:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer_NDS(d19:0/18:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer_NDS(d19:0/18:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer_NDS(d19:0/18:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer_NDS(d19:0/18:1)+H","580.56575","562.55515","544.54465","298.30995","280.29935","282.27855","268.29935","8.9316625","9.2316625","6904"
"","Cer_NDS(d19:0/19:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer_NDS(d19:0/19:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer_NDS(d19:0/19:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer_NDS(d19:0/19:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer_NDS(d19:0/19:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer_NDS(d19:0/19:0)+H","596.59705","578.58645","560.57595","298.30995","280.29935","298.30995","268.29935","8.09795277777778","8.39795277777778","3762"
"","Cer_NDS(d19:0/19:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer_NDS(d19:0/19:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer_NDS(d19:0/19:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer_NDS(d19:0/19:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer_NDS(d19:0/19:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer_NDS(d19:0/19:0)+H","596.59705","578.58645","560.57595","298.30995","280.29935","298.30995","268.29935","9.80331111111111","10.1033111111111","4484"
"","Cer_NDS(d19:0/19:1)+H",0,1,1,0,0,0,0,"9.4545","9.7545","1448","","Cer_NDS(d19:0/19:1)+H",0,9.660647,9.660647,0,0,0,0,"9.4545","9.7545","1448","","Cer_NDS(d19:0/19:1)+H",0,1,1,0,0,0,0,"9.4545","9.7545","1448","","Cer_NDS(d19:0/19:1)+H",0,84726.53,17821.57,0,0,0,0,"9.4545","9.7545","1448","","Cer_NDS(d19:0/19:1)+H",0,576.5723,558.5617,0,0,0,0,"9.4545","9.7545","1448","","Cer_NDS(d19:0/19:1)+H","594.58145","576.57085","558.56035","298.30995","280.29935","296.29425","268.29935","9.4545","9.7545","1448"
"","Cer_NDS(d19:0/19:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer_NDS(d19:0/19:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer_NDS(d19:0/19:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer_NDS(d19:0/19:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer_NDS(d19:0/19:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer_NDS(d19:0/19:1)+H","594.58145","576.57085","558.56035","298.30995","280.29935","296.29425","268.29935","11.6483819444444","11.9483819444444","3039"
"","Cer_NDS(d19:0/19:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer_NDS(d19:0/19:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer_NDS(d19:0/19:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer_NDS(d19:0/19:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer_NDS(d19:0/19:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer_NDS(d19:0/19:1)+H","594.58145","576.57085","558.56035","298.30995","280.29935","296.29425","268.29935","11.9260560606061","12.2260560606061","15773"
"","Cer_NDS(d19:0/19:2)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer_NDS(d19:0/19:2)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer_NDS(d19:0/19:2)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer_NDS(d19:0/19:2)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer_NDS(d19:0/19:2)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer_NDS(d19:0/19:2)+H","592.56575","574.55515","556.54465","298.30995","280.29935","294.27855","268.29935","8.49028055555556","8.79028055555556","5361"
"","Cer_NDS(d19:0/19:4)+H",0,0,0,0,0,0,0,"0.278444444444444","0.578444444444444","2449","","Cer_NDS(d19:0/19:4)+H",0,0,0,0,0,0,0,"0.278444444444444","0.578444444444444","2449","","Cer_NDS(d19:0/19:4)+H",0,0,0,0,0,0,0,"0.278444444444444","0.578444444444444","2449","","Cer_NDS(d19:0/19:4)+H",0,0,0,0,0,0,0,"0.278444444444444","0.578444444444444","2449","","Cer_NDS(d19:0/19:4)+H",0,0,0,0,0,0,0,"0.278444444444444","0.578444444444444","2449","","Cer_NDS(d19:0/19:4)+H","588.53445","570.52395","552.51335","298.30995","280.29935","290.24735","268.29935","0.278444444444444","0.578444444444444","2449"
"","Cer_NDS(d19:0/20:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer_NDS(d19:0/20:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer_NDS(d19:0/20:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer_NDS(d19:0/20:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer_NDS(d19:0/20:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer_NDS(d19:0/20:0)+H","610.61275","592.60215","574.59155","298.30995","280.29935","312.32555","268.29935","10.2995597222222","10.5995597222222","16705"
"","Cer_NDS(d19:0/20:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer_NDS(d19:0/20:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer_NDS(d19:0/20:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer_NDS(d19:0/20:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer_NDS(d19:0/20:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer_NDS(d19:0/20:1)+H","608.59705","590.58645","572.57595","298.30995","280.29935","310.30995","268.29935","9.9510847222222","10.2510847222222","1711"
"","Cer_NDS(d19:0/20:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer_NDS(d19:0/20:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer_NDS(d19:0/20:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer_NDS(d19:0/20:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer_NDS(d19:0/20:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer_NDS(d19:0/20:1)+H","608.59705","590.58645","572.57595","298.30995","280.29935","310.30995","268.29935","12.126425","12.426425","17746"
"","Cer_NDS(d19:0/20:4)+H",0,0,0,0,0,0,0,"8.92821666666666","9.22821666666666","15752","","Cer_NDS(d19:0/20:4)+H",0,0,0,0,0,0,0,"8.92821666666666","9.22821666666666","15752","","Cer_NDS(d19:0/20:4)+H",0,0,0,0,0,0,0,"8.92821666666666","9.22821666666666","15752","","Cer_NDS(d19:0/20:4)+H",0,0,0,0,0,0,0,"8.92821666666666","9.22821666666666","15752","","Cer_NDS(d19:0/20:4)+H",0,0,0,0,0,0,0,"8.92821666666666","9.22821666666666","15752","","Cer_NDS(d19:0/20:4)+H","602.55015","584.53955","566.52895","298.30995","280.29935","304.26295","268.29935","8.92821666666666","9.22821666666666","15752"
"","Cer_NDS(d19:0/21:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer_NDS(d19:0/21:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer_NDS(d19:0/21:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer_NDS(d19:0/21:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer_NDS(d19:0/21:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer_NDS(d19:0/21:0)+H","624.62835","606.61775","588.60725","298.30995","280.29935","326.34115","268.29935","10.7435694444444","11.0435694444444","1417"
"","Cer_NDS(d19:0/21:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer_NDS(d19:0/21:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer_NDS(d19:0/21:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer_NDS(d19:0/21:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer_NDS(d19:0/21:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer_NDS(d19:0/21:0)+H","624.62835","606.61775","588.60725","298.30995","280.29935","326.34115","268.29935","9.24833939393939","9.54833939393939","11432"
"","Cer_NDS(d19:0/21:1)+H",0,1,1,0,0,0,0,"10.4325819444444","10.7325819444444","365","","Cer_NDS(d19:0/21:1)+H",10.61602,10.61602,10.61602,0,0,0,0,"10.4325819444444","10.7325819444444","365","","Cer_NDS(d19:0/21:1)+H",1,1,1,0,0,0,0,"10.4325819444444","10.7325819444444","365","","Cer_NDS(d19:0/21:1)+H",743.6637,724078.8,166113.5,0,0,0,0,"10.4325819444444","10.7325819444444","365","","Cer_NDS(d19:0/21:1)+H",622.6155,604.6035,586.593,0,0,0,0,"10.4325819444444","10.7325819444444","365","","Cer_NDS(d19:0/21:1)+H","622.61275","604.60215","586.59155","298.30995","280.29935","324.32555","268.29935","10.4325819444444","10.7325819444444","365"
"","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer_NDS(d19:0/21:1)+H","622.61275","604.60215","586.59155","298.30995","280.29935","324.32555","268.29935","12.4502861111111","12.7502861111111","927"
"","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer_NDS(d19:0/21:1)+H","622.61275","604.60215","586.59155","298.30995","280.29935","324.32555","268.29935","12.7063555555556","13.0063555555556","3659"
"","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer_NDS(d19:0/21:1)+H","622.61275","604.60215","586.59155","298.30995","280.29935","324.32555","268.29935","9.73998888888889","10.0399888888889","5508"
"","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer_NDS(d19:0/21:1)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer_NDS(d19:0/21:1)+H","622.61275","604.60215","586.59155","298.30995","280.29935","324.32555","268.29935","10.2910621212121","10.5910621212121","18400"
"","Cer_NDS(d19:0/21:2)+H",0,1,1,0,0,0,0,"9.54950555555556","9.84950555555556","1092","","Cer_NDS(d19:0/21:2)+H",0,9.723732,9.723732,0,0,0,0,"9.54950555555556","9.84950555555556","1092","","Cer_NDS(d19:0/21:2)+H",0,1,1,0,0,0,0,"9.54950555555556","9.84950555555556","1092","","Cer_NDS(d19:0/21:2)+H",0,145523.6,35235.78,0,0,0,0,"9.54950555555556","9.84950555555556","1092","","Cer_NDS(d19:0/21:2)+H",0,602.588,584.5775,0,0,0,0,"9.54950555555556","9.84950555555556","1092","","Cer_NDS(d19:0/21:2)+H","620.59705","602.58645","584.57595","298.30995","280.29935","322.30995","268.29935","9.54950555555556","9.84950555555556","1092"
"","Cer_NDS(d19:0/21:2)+H",0,0,0,0,0,0,0,"9.37231111111111","9.67231111111111","3088","","Cer_NDS(d19:0/21:2)+H",0,0,0,0,0,0,0,"9.37231111111111","9.67231111111111","3088","","Cer_NDS(d19:0/21:2)+H",0,0,0,0,0,0,0,"9.37231111111111","9.67231111111111","3088","","Cer_NDS(d19:0/21:2)+H",0,0,0,0,0,0,0,"9.37231111111111","9.67231111111111","3088","","Cer_NDS(d19:0/21:2)+H",0,0,0,0,0,0,0,"9.37231111111111","9.67231111111111","3088","","Cer_NDS(d19:0/21:2)+H","620.59705","602.58645","584.57595","298.30995","280.29935","322.30995","268.29935","9.37231111111111","9.67231111111111","3088"
"","Cer_NDS(d19:0/21:2)+H",0,0,0,0,0,0,0,"8.9167875","9.2167875","8591","","Cer_NDS(d19:0/21:2)+H",0,0,0,0,0,0,0,"8.9167875","9.2167875","8591","","Cer_NDS(d19:0/21:2)+H",0,0,0,0,0,0,0,"8.9167875","9.2167875","8591","","Cer_NDS(d19:0/21:2)+H",0,0,0,0,0,0,0,"8.9167875","9.2167875","8591","","Cer_NDS(d19:0/21:2)+H",0,0,0,0,0,0,0,"8.9167875","9.2167875","8591","","Cer_NDS(d19:0/21:2)+H","620.59705","602.58645","584.57595","298.30995","280.29935","322.30995","268.29935","8.9167875","9.2167875","8591"
"","Cer_NDS(d19:0/21:3)+H",0,0,0,0,0,0,0,"9.80264583333333","10.1026458333333","7039","","Cer_NDS(d19:0/21:3)+H",0,0,0,0,0,0,0,"9.80264583333333","10.1026458333333","7039","","Cer_NDS(d19:0/21:3)+H",0,0,0,0,0,0,0,"9.80264583333333","10.1026458333333","7039","","Cer_NDS(d19:0/21:3)+H",0,0,0,0,0,0,0,"9.80264583333333","10.1026458333333","7039","","Cer_NDS(d19:0/21:3)+H",0,0,0,0,0,0,0,"9.80264583333333","10.1026458333333","7039","","Cer_NDS(d19:0/21:3)+H","618.58145","600.57085","582.56035","298.30995","280.29935","320.29425","268.29935","9.80264583333333","10.1026458333333","7039"
