"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","RT at Max Intensity","PE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Number of Scans","PE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Max Intensity","PE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Average m/z","PE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment"
"","PE(17:2_18:0)+Na",0,0,0,0,0,0,"4.51394848484849","4.81394848484849","7442","","PE(17:2_18:0)+Na",0,0,0,0,0,0,"4.51394848484849","4.81394848484849","7442","","PE(17:2_18:0)+Na",0,0,0,0,0,0,"4.51394848484849","4.81394848484849","7442","","PE(17:2_18:0)+Na",0,0,0,0,0,0,"4.51394848484849","4.81394848484849","7442","","PE(17:2_18:0)+Na",0,0,0,0,0,0,"4.51394848484849","4.81394848484849","7442","","PE(17:2_18:0)+Na","752.5201178","709.4779178","611.5010235","443.2534378","425.2065378","164.00888","4.51394848484849","4.81394848484849","7442"
"","PE(17:2_18:3)+Na",0,0,0,0,0,0,"0.4567","0.7567","14951","","PE(17:2_18:3)+Na",0,0,0,0,0,0,"0.4567","0.7567","14951","","PE(17:2_18:3)+Na",0,0,0,0,0,0,"0.4567","0.7567","14951","","PE(17:2_18:3)+Na",0,0,0,0,0,0,"0.4567","0.7567","14951","","PE(17:2_18:3)+Na",0,0,0,0,0,0,"0.4567","0.7567","14951","","PE(17:2_18:3)+Na","746.4732178","703.4310178","605.4541235","437.2065378","425.2065378","164.00888","0.4567","0.7567","14951"
"","PE(17:2_19:0)+Na",0,0,1,0,0,0,"6.54070694444444","6.84070694444444","730","","PE(17:2_19:0)+Na",0,0,6.735215,0,0,0,"6.54070694444444","6.84070694444444","730","","PE(17:2_19:0)+Na",0,0,1,0,0,0,"6.54070694444444","6.84070694444444","730","","PE(17:2_19:0)+Na",0,0,742218.8,0,0,0,"6.54070694444444","6.84070694444444","730","","PE(17:2_19:0)+Na",0,0,625.5198,0,0,0,"6.54070694444444","6.84070694444444","730","","PE(17:2_19:0)+Na","766.5358178","723.4936178","625.5167235","457.2691378","425.2065378","164.00888","6.54070694444444","6.84070694444444","730"
"","PE(17:2_19:0)+Na",0,0,0,0,0,0,"12.1012472222222","12.4012472222222","947","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"12.1012472222222","12.4012472222222","947","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"12.1012472222222","12.4012472222222","947","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"12.1012472222222","12.4012472222222","947","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"12.1012472222222","12.4012472222222","947","","PE(17:2_19:0)+Na","766.5358178","723.4936178","625.5167235","457.2691378","425.2065378","164.00888","12.1012472222222","12.4012472222222","947"
"","PE(17:2_19:0)+Na",0,0,0,0,0,0,"5.76707638888889","6.06707638888889","1209","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"5.76707638888889","6.06707638888889","1209","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"5.76707638888889","6.06707638888889","1209","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"5.76707638888889","6.06707638888889","1209","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"5.76707638888889","6.06707638888889","1209","","PE(17:2_19:0)+Na","766.5358178","723.4936178","625.5167235","457.2691378","425.2065378","164.00888","5.76707638888889","6.06707638888889","1209"
"","PE(17:2_19:0)+Na",0,0,0,0,0,0,"6.90980694444444","7.20980694444444","1245","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"6.90980694444444","7.20980694444444","1245","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"6.90980694444444","7.20980694444444","1245","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"6.90980694444444","7.20980694444444","1245","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"6.90980694444444","7.20980694444444","1245","","PE(17:2_19:0)+Na","766.5358178","723.4936178","625.5167235","457.2691378","425.2065378","164.00888","6.90980694444444","7.20980694444444","1245"
"","PE(17:2_19:0)+Na",0,0,0,0,0,0,"11.41745","11.71745","1316","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"11.41745","11.71745","1316","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"11.41745","11.71745","1316","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"11.41745","11.71745","1316","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"11.41745","11.71745","1316","","PE(17:2_19:0)+Na","766.5358178","723.4936178","625.5167235","457.2691378","425.2065378","164.00888","11.41745","11.71745","1316"
"","PE(17:2_19:0)+Na",0,0,0,0,0,0,"4.70570694444444","5.00570694444444","9188","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"4.70570694444444","5.00570694444444","9188","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"4.70570694444444","5.00570694444444","9188","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"4.70570694444444","5.00570694444444","9188","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"4.70570694444444","5.00570694444444","9188","","PE(17:2_19:0)+Na","766.5358178","723.4936178","625.5167235","457.2691378","425.2065378","164.00888","4.70570694444444","5.00570694444444","9188"
"","PE(17:2_19:0)+Na",0,0,0,0,0,0,"12.7230125","13.0230125","16018","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"12.7230125","13.0230125","16018","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"12.7230125","13.0230125","16018","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"12.7230125","13.0230125","16018","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"12.7230125","13.0230125","16018","","PE(17:2_19:0)+Na","766.5358178","723.4936178","625.5167235","457.2691378","425.2065378","164.00888","12.7230125","13.0230125","16018"
"","PE(17:2_19:0)+Na",0,0,0,0,0,0,"5.30231818181818","5.60231818181818","18517","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"5.30231818181818","5.60231818181818","18517","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"5.30231818181818","5.60231818181818","18517","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"5.30231818181818","5.60231818181818","18517","","PE(17:2_19:0)+Na",0,0,0,0,0,0,"5.30231818181818","5.60231818181818","18517","","PE(17:2_19:0)+Na","766.5358178","723.4936178","625.5167235","457.2691378","425.2065378","164.00888","5.30231818181818","5.60231818181818","18517"
"","PE(17:2_20:0)+Na",1,0,0,0,0,0,"5.37506805555555","5.67506805555555","64","","PE(17:2_20:0)+Na",5.598378,0,0,0,0,0,"5.37506805555555","5.67506805555555","64","","PE(17:2_20:0)+Na",2,0,0,0,0,0,"5.37506805555555","5.67506805555555","64","","PE(17:2_20:0)+Na",2547703,0,0,0,0,0,"5.37506805555555","5.67506805555555","64","","PE(17:2_20:0)+Na",780.5538,0,0,0,0,0,"5.37506805555555","5.67506805555555","64","","PE(17:2_20:0)+Na","780.5514178","737.5092178","639.5323235","471.2847378","425.2065378","164.00888","5.37506805555555","5.67506805555555","64"
"","PE(17:2_20:0)+Na",0,0,0,0,0,0,"5.00485151515152","5.30485151515152","125","","PE(17:2_20:0)+Na",0,0,0,0,0,0,"5.00485151515152","5.30485151515152","125","","PE(17:2_20:0)+Na",0,0,0,0,0,0,"5.00485151515152","5.30485151515152","125","","PE(17:2_20:0)+Na",0,0,0,0,0,0,"5.00485151515152","5.30485151515152","125","","PE(17:2_20:0)+Na",0,0,0,0,0,0,"5.00485151515152","5.30485151515152","125","","PE(17:2_20:0)+Na","780.5514178","737.5092178","639.5323235","471.2847378","425.2065378","164.00888","5.00485151515152","5.30485151515152","125"
"","PE(17:2_20:0)+Na",1,0,0,0,0,0,"4.58952361111111","4.88952361111111","545","","PE(17:2_20:0)+Na",4.786699,0,0,0,0,0,"4.58952361111111","4.88952361111111","545","","PE(17:2_20:0)+Na",1,0,0,0,0,0,"4.58952361111111","4.88952361111111","545","","PE(17:2_20:0)+Na",263594.2,0,0,0,0,0,"4.58952361111111","4.88952361111111","545","","PE(17:2_20:0)+Na",780.5553,0,0,0,0,0,"4.58952361111111","4.88952361111111","545","","PE(17:2_20:0)+Na","780.5514178","737.5092178","639.5323235","471.2847378","425.2065378","164.00888","4.58952361111111","4.88952361111111","545"
"","PE(17:2_20:0)+Na",1,0,0,0,0,0,"6.47969027777778","6.77969027777778","601","","PE(17:2_20:0)+Na",6.484857,0,0,0,0,0,"6.47969027777778","6.77969027777778","601","","PE(17:2_20:0)+Na",2,0,0,0,0,0,"6.47969027777778","6.77969027777778","601","","PE(17:2_20:0)+Na",754364.4,0,0,0,0,0,"6.47969027777778","6.77969027777778","601","","PE(17:2_20:0)+Na",780.5527,0,0,0,0,0,"6.47969027777778","6.77969027777778","601","","PE(17:2_20:0)+Na","780.5514178","737.5092178","639.5323235","471.2847378","425.2065378","164.00888","6.47969027777778","6.77969027777778","601"
"","PE(17:2_20:0)+Na",0,0,0,0,0,0,"5.02155","5.32155","12641","","PE(17:2_20:0)+Na",0,0,0,0,0,0,"5.02155","5.32155","12641","","PE(17:2_20:0)+Na",0,0,0,0,0,0,"5.02155","5.32155","12641","","PE(17:2_20:0)+Na",0,0,0,0,0,0,"5.02155","5.32155","12641","","PE(17:2_20:0)+Na",0,0,0,0,0,0,"5.02155","5.32155","12641","","PE(17:2_20:0)+Na","780.5514178","737.5092178","639.5323235","471.2847378","425.2065378","164.00888","5.02155","5.32155","12641"
"","PE(17:2_20:0)+Na",0,0,0,0,0,0,"8.28612361111111","8.58612361111111","13761","","PE(17:2_20:0)+Na",0,0,0,0,0,0,"8.28612361111111","8.58612361111111","13761","","PE(17:2_20:0)+Na",0,0,0,0,0,0,"8.28612361111111","8.58612361111111","13761","","PE(17:2_20:0)+Na",0,0,0,0,0,0,"8.28612361111111","8.58612361111111","13761","","PE(17:2_20:0)+Na",0,0,0,0,0,0,"8.28612361111111","8.58612361111111","13761","","PE(17:2_20:0)+Na","780.5514178","737.5092178","639.5323235","471.2847378","425.2065378","164.00888","8.28612361111111","8.58612361111111","13761"
"","PE(17:2_20:1)+Na",1,0,0,0,0,0,"5.54003333333333","5.84003333333333","1161","","PE(17:2_20:1)+Na",5.613944,0,0,0,0,0,"5.54003333333333","5.84003333333333","1161","","PE(17:2_20:1)+Na",1,0,0,0,0,0,"5.54003333333333","5.84003333333333","1161","","PE(17:2_20:1)+Na",246907,0,0,0,0,0,"5.54003333333333","5.84003333333333","1161","","PE(17:2_20:1)+Na",778.5369,0,0,0,0,0,"5.54003333333333","5.84003333333333","1161","","PE(17:2_20:1)+Na","778.5358178","735.4936178","637.5167235","469.2691378","425.2065378","164.00888","5.54003333333333","5.84003333333333","1161"
"","PE(17:2_20:1)+Na",1,0,0,0,0,0,"4.11489305555556","4.41489305555556","1706","","PE(17:2_20:1)+Na",4.268749,0,0,0,0,0,"4.11489305555556","4.41489305555556","1706","","PE(17:2_20:1)+Na",1,0,0,0,0,0,"4.11489305555556","4.41489305555556","1706","","PE(17:2_20:1)+Na",68975.3,0,0,0,0,0,"4.11489305555556","4.41489305555556","1706","","PE(17:2_20:1)+Na",778.5392,0,0,0,0,0,"4.11489305555556","4.41489305555556","1706","","PE(17:2_20:1)+Na","778.5358178","735.4936178","637.5167235","469.2691378","425.2065378","164.00888","4.11489305555556","4.41489305555556","1706"
"","PE(17:2_20:1)+Na",1,0,0,0,0,0,"5.25342916666667","5.55342916666667","9112","","PE(17:2_20:1)+Na",5.414547,0,0,0,0,0,"5.25342916666667","5.55342916666667","9112","","PE(17:2_20:1)+Na",1,0,0,0,0,0,"5.25342916666667","5.55342916666667","9112","","PE(17:2_20:1)+Na",421282,0,0,0,0,0,"5.25342916666667","5.55342916666667","9112","","PE(17:2_20:1)+Na",778.5378,0,0,0,0,0,"5.25342916666667","5.55342916666667","9112","","PE(17:2_20:1)+Na","778.5358178","735.4936178","637.5167235","469.2691378","425.2065378","164.00888","5.25342916666667","5.55342916666667","9112"
"","PE(17:2_20:1)+Na",1,0,0,0,0,0,"5.25342916666667","5.55342916666667","12669","","PE(17:2_20:1)+Na",5.414547,0,0,0,0,0,"5.25342916666667","5.55342916666667","12669","","PE(17:2_20:1)+Na",1,0,0,0,0,0,"5.25342916666667","5.55342916666667","12669","","PE(17:2_20:1)+Na",421282,0,0,0,0,0,"5.25342916666667","5.55342916666667","12669","","PE(17:2_20:1)+Na",778.5378,0,0,0,0,0,"5.25342916666667","5.55342916666667","12669","","PE(17:2_20:1)+Na","778.5358178","735.4936178","637.5167235","469.2691378","425.2065378","164.00888","5.25342916666667","5.55342916666667","12669"
"","PE(17:2_20:2)+Na",1,0,0,0,0,0,"4.9153","5.2153","502","","PE(17:2_20:2)+Na",5.073851,0,0,0,0,0,"4.9153","5.2153","502","","PE(17:2_20:2)+Na",1,0,0,0,0,0,"4.9153","5.2153","502","","PE(17:2_20:2)+Na",910724.3,0,0,0,0,0,"4.9153","5.2153","502","","PE(17:2_20:2)+Na",776.522,0,0,0,0,0,"4.9153","5.2153","502","","PE(17:2_20:2)+Na","776.5201178","733.4779178","635.5010235","467.2534378","425.2065378","164.00888","4.9153","5.2153","502"
"","PE(17:2_20:2)+Na",0,0,0,0,0,0,"4.57123333333333","4.87123333333333","13772","","PE(17:2_20:2)+Na",0,0,0,0,0,0,"4.57123333333333","4.87123333333333","13772","","PE(17:2_20:2)+Na",0,0,0,0,0,0,"4.57123333333333","4.87123333333333","13772","","PE(17:2_20:2)+Na",0,0,0,0,0,0,"4.57123333333333","4.87123333333333","13772","","PE(17:2_20:2)+Na",0,0,0,0,0,0,"4.57123333333333","4.87123333333333","13772","","PE(17:2_20:2)+Na","776.5201178","733.4779178","635.5010235","467.2534378","425.2065378","164.00888","4.57123333333333","4.87123333333333","13772"
"","PE(17:2_21:0)+Na",1,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PE(17:2_21:0)+Na",5.786267,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PE(17:2_21:0)+Na",2,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PE(17:2_21:0)+Na",226959.3,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PE(17:2_21:0)+Na",794.57005,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PE(17:2_21:0)+Na","794.5671178","751.5249178","653.5480235","485.3004378","425.2065378","164.00888","5.66719861111111","5.96719861111111","682"
"","PE(17:2_21:0)+Na",0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PE(17:2_21:0)+Na","794.5671178","751.5249178","653.5480235","485.3004378","425.2065378","164.00888","6.00126805555556","6.30126805555556","738"
"","PE(17:2_21:0)+Na",0,0,1,0,0,0,"7.68438194444444","7.98438194444444","1682","","PE(17:2_21:0)+Na",0,0,7.934477,0,0,0,"7.68438194444444","7.98438194444444","1682","","PE(17:2_21:0)+Na",0,0,1,0,0,0,"7.68438194444444","7.98438194444444","1682","","PE(17:2_21:0)+Na",0,0,61257.74,0,0,0,"7.68438194444444","7.98438194444444","1682","","PE(17:2_21:0)+Na",0,0,653.5511,0,0,0,"7.68438194444444","7.98438194444444","1682","","PE(17:2_21:0)+Na","794.5671178","751.5249178","653.5480235","485.3004378","425.2065378","164.00888","7.68438194444444","7.98438194444444","1682"
"","PE(17:2_21:0)+Na",0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PE(17:2_21:0)+Na","794.5671178","751.5249178","653.5480235","485.3004378","425.2065378","164.00888","12.0360861111111","12.3360861111111","3839"
"","PE(17:2_21:0)+Na",0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PE(17:2_21:0)+Na","794.5671178","751.5249178","653.5480235","485.3004378","425.2065378","164.00888","12.2886722222222","12.5886722222222","6559"
"","PE(17:2_21:0)+Na",0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PE(17:2_21:0)+Na","794.5671178","751.5249178","653.5480235","485.3004378","425.2065378","164.00888","12.6315861111111","12.9315861111111","9571"
"","PE(17:2_21:0)+Na",0,0,0,0,0,0,"6.55813333333333","6.85813333333333","11533","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"6.55813333333333","6.85813333333333","11533","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"6.55813333333333","6.85813333333333","11533","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"6.55813333333333","6.85813333333333","11533","","PE(17:2_21:0)+Na",0,0,0,0,0,0,"6.55813333333333","6.85813333333333","11533","","PE(17:2_21:0)+Na","794.5671178","751.5249178","653.5480235","485.3004378","425.2065378","164.00888","6.55813333333333","6.85813333333333","11533"
"","PE(17:2_22:0)+Na",1,0,0,0,0,0,"6.26063472222222","6.56063472222222","34","","PE(17:2_22:0)+Na",6.438905,0,0,0,0,0,"6.26063472222222","6.56063472222222","34","","PE(17:2_22:0)+Na",2,0,0,0,0,0,"6.26063472222222","6.56063472222222","34","","PE(17:2_22:0)+Na",11209160,0,0,0,0,0,"6.26063472222222","6.56063472222222","34","","PE(17:2_22:0)+Na",808.58495,0,0,0,0,0,"6.26063472222222","6.56063472222222","34","","PE(17:2_22:0)+Na","808.5827178","765.5405178","667.5636235","499.3160378","425.2065378","164.00888","6.26063472222222","6.56063472222222","34"
"","PE(17:2_22:0)+Na",1,0,0,0,0,0,"6.61006388888889","6.91006388888889","65","","PE(17:2_22:0)+Na",6.811037,0,0,0,0,0,"6.61006388888889","6.91006388888889","65","","PE(17:2_22:0)+Na",2,0,0,0,0,0,"6.61006388888889","6.91006388888889","65","","PE(17:2_22:0)+Na",4845771,0,0,0,0,0,"6.61006388888889","6.91006388888889","65","","PE(17:2_22:0)+Na",808.58485,0,0,0,0,0,"6.61006388888889","6.91006388888889","65","","PE(17:2_22:0)+Na","808.5827178","765.5405178","667.5636235","499.3160378","425.2065378","164.00888","6.61006388888889","6.91006388888889","65"
"","PE(17:2_22:0)+Na",1,0,0,0,0,0,"7.69213611111111","7.99213611111111","436","","PE(17:2_22:0)+Na",7.790097,0,0,0,0,0,"7.69213611111111","7.99213611111111","436","","PE(17:2_22:0)+Na",2,0,0,0,0,0,"7.69213611111111","7.99213611111111","436","","PE(17:2_22:0)+Na",983796.3,0,0,0,0,0,"7.69213611111111","7.99213611111111","436","","PE(17:2_22:0)+Na",808.58345,0,0,0,0,0,"7.69213611111111","7.99213611111111","436","","PE(17:2_22:0)+Na","808.5827178","765.5405178","667.5636235","499.3160378","425.2065378","164.00888","7.69213611111111","7.99213611111111","436"
"","PE(17:2_22:1)+Na",1,0,0,0,0,0,"5.86516388888889","6.16516388888889","13","","PE(17:2_22:1)+Na",6.056068,0,0,0,0,0,"5.86516388888889","6.16516388888889","13","","PE(17:2_22:1)+Na",2,0,0,0,0,0,"5.86516388888889","6.16516388888889","13","","PE(17:2_22:1)+Na",16064930,0,0,0,0,0,"5.86516388888889","6.16516388888889","13","","PE(17:2_22:1)+Na",806.5694,0,0,0,0,0,"5.86516388888889","6.16516388888889","13","","PE(17:2_22:1)+Na","806.5671178","763.5249178","665.5480235","497.3004378","425.2065378","164.00888","5.86516388888889","6.16516388888889","13"
"","PE(17:2_22:1)+Na",1,0,0,0,0,0,"5.313375","5.613375","92","","PE(17:2_22:1)+Na",5.529741,0,0,0,0,0,"5.313375","5.613375","92","","PE(17:2_22:1)+Na",2,0,0,0,0,0,"5.313375","5.613375","92","","PE(17:2_22:1)+Na",1828219,0,0,0,0,0,"5.313375","5.613375","92","","PE(17:2_22:1)+Na",806.5703,0,0,0,0,0,"5.313375","5.613375","92","","PE(17:2_22:1)+Na","806.5671178","763.5249178","665.5480235","497.3004378","425.2065378","164.00888","5.313375","5.613375","92"
"","PE(17:2_22:1)+Na",1,0,0,0,0,0,"6.72995555555556","7.02995555555556","450","","PE(17:2_22:1)+Na",6.826602,0,0,0,0,0,"6.72995555555556","7.02995555555556","450","","PE(17:2_22:1)+Na",2,0,0,0,0,0,"6.72995555555556","7.02995555555556","450","","PE(17:2_22:1)+Na",706500.7,0,0,0,0,0,"6.72995555555556","7.02995555555556","450","","PE(17:2_22:1)+Na",806.5678,0,0,0,0,0,"6.72995555555556","7.02995555555556","450","","PE(17:2_22:1)+Na","806.5671178","763.5249178","665.5480235","497.3004378","425.2065378","164.00888","6.72995555555556","7.02995555555556","450"
"","PE(17:2_22:1)+Na",0,0,0,0,0,0,"8.63938333333334","8.93938333333334","12009","","PE(17:2_22:1)+Na",0,0,0,0,0,0,"8.63938333333334","8.93938333333334","12009","","PE(17:2_22:1)+Na",0,0,0,0,0,0,"8.63938333333334","8.93938333333334","12009","","PE(17:2_22:1)+Na",0,0,0,0,0,0,"8.63938333333334","8.93938333333334","12009","","PE(17:2_22:1)+Na",0,0,0,0,0,0,"8.63938333333334","8.93938333333334","12009","","PE(17:2_22:1)+Na","806.5671178","763.5249178","665.5480235","497.3004378","425.2065378","164.00888","8.63938333333334","8.93938333333334","12009"
"","PE(17:2_22:2)+Na",1,0,0,0,0,0,"4.889025","5.189025","321","","PE(17:2_22:2)+Na",4.996492,0,0,0,0,0,"4.889025","5.189025","321","","PE(17:2_22:2)+Na",1,0,0,0,0,0,"4.889025","5.189025","321","","PE(17:2_22:2)+Na",471947.6,0,0,0,0,0,"4.889025","5.189025","321","","PE(17:2_22:2)+Na",804.5544,0,0,0,0,0,"4.889025","5.189025","321","","PE(17:2_22:2)+Na","804.5514178","761.5092178","663.5323235","495.2847378","425.2065378","164.00888","4.889025","5.189025","321"
"","PE(17:2_22:2)+Na",1,0,0,0,0,0,"5.52472916666667","5.82472916666667","371","","PE(17:2_22:2)+Na",5.738069,0,0,0,0,0,"5.52472916666667","5.82472916666667","371","","PE(17:2_22:2)+Na",1,0,0,0,0,0,"5.52472916666667","5.82472916666667","371","","PE(17:2_22:2)+Na",790879.1,0,0,0,0,0,"5.52472916666667","5.82472916666667","371","","PE(17:2_22:2)+Na",804.5522,0,0,0,0,0,"5.52472916666667","5.82472916666667","371","","PE(17:2_22:2)+Na","804.5514178","761.5092178","663.5323235","495.2847378","425.2065378","164.00888","5.52472916666667","5.82472916666667","371"
"","PE(17:2_22:2)+Na",1,0,0,0,0,0,"6.16809305555556","6.46809305555556","488","","PE(17:2_22:2)+Na",6.38253,0,0,0,0,0,"6.16809305555556","6.46809305555556","488","","PE(17:2_22:2)+Na",2,0,0,0,0,0,"6.16809305555556","6.46809305555556","488","","PE(17:2_22:2)+Na",678111.4,0,0,0,0,0,"6.16809305555556","6.46809305555556","488","","PE(17:2_22:2)+Na",804.55235,0,0,0,0,0,"6.16809305555556","6.46809305555556","488","","PE(17:2_22:2)+Na","804.5514178","761.5092178","663.5323235","495.2847378","425.2065378","164.00888","6.16809305555556","6.46809305555556","488"
"","PE(17:2_22:2)+Na",1,0,0,0,0,0,"4.40415","4.70415","937","","PE(17:2_22:2)+Na",4.588625,0,0,0,0,0,"4.40415","4.70415","937","","PE(17:2_22:2)+Na",2,0,0,0,0,0,"4.40415","4.70415","937","","PE(17:2_22:2)+Na",130550.8,0,0,0,0,0,"4.40415","4.70415","937","","PE(17:2_22:2)+Na",804.5546,0,0,0,0,0,"4.40415","4.70415","937","","PE(17:2_22:2)+Na","804.5514178","761.5092178","663.5323235","495.2847378","425.2065378","164.00888","4.40415","4.70415","937"
"","PE(17:2_22:2)+Na",0,0,0,0,0,0,"0.683805555555556","0.983805555555556","1697","","PE(17:2_22:2)+Na",0,0,0,0,0,0,"0.683805555555556","0.983805555555556","1697","","PE(17:2_22:2)+Na",0,0,0,0,0,0,"0.683805555555556","0.983805555555556","1697","","PE(17:2_22:2)+Na",0,0,0,0,0,0,"0.683805555555556","0.983805555555556","1697","","PE(17:2_22:2)+Na",0,0,0,0,0,0,"0.683805555555556","0.983805555555556","1697","","PE(17:2_22:2)+Na","804.5514178","761.5092178","663.5323235","495.2847378","425.2065378","164.00888","0.683805555555556","0.983805555555556","1697"
"","PE(17:2_22:2)+Na",0,0,0,0,0,0,"6.53550277777778","6.83550277777778","4233","","PE(17:2_22:2)+Na",0,0,0,0,0,0,"6.53550277777778","6.83550277777778","4233","","PE(17:2_22:2)+Na",0,0,0,0,0,0,"6.53550277777778","6.83550277777778","4233","","PE(17:2_22:2)+Na",0,0,0,0,0,0,"6.53550277777778","6.83550277777778","4233","","PE(17:2_22:2)+Na",0,0,0,0,0,0,"6.53550277777778","6.83550277777778","4233","","PE(17:2_22:2)+Na","804.5514178","761.5092178","663.5323235","495.2847378","425.2065378","164.00888","6.53550277777778","6.83550277777778","4233"
"","PE(17:2_22:2)+Na",0,0,0,0,0,0,"8.82209027777778","9.12209027777778","8681","","PE(17:2_22:2)+Na",0,0,0,0,0,0,"8.82209027777778","9.12209027777778","8681","","PE(17:2_22:2)+Na",0,0,0,0,0,0,"8.82209027777778","9.12209027777778","8681","","PE(17:2_22:2)+Na",0,0,0,0,0,0,"8.82209027777778","9.12209027777778","8681","","PE(17:2_22:2)+Na",0,0,0,0,0,0,"8.82209027777778","9.12209027777778","8681","","PE(17:2_22:2)+Na","804.5514178","761.5092178","663.5323235","495.2847378","425.2065378","164.00888","8.82209027777778","9.12209027777778","8681"
