"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","CerP","[M+H]+","Prec_-H2O","Prec_-H3PO4","Prec_-H3PO4-H20","Prec_-HPO3","NL_SN2","RT_min","RT_max","Comment","RT at Max Intensity","CerP","[M+H]+","Prec_-H2O","Prec_-H3PO4","Prec_-H3PO4-H20","Prec_-HPO3","NL_SN2","RT_min","RT_max","Comment","Number of Scans","CerP","[M+H]+","Prec_-H2O","Prec_-H3PO4","Prec_-H3PO4-H20","Prec_-HPO3","NL_SN2","RT_min","RT_max","Comment","Max Intensity","CerP","[M+H]+","Prec_-H2O","Prec_-H3PO4","Prec_-H3PO4-H20","Prec_-HPO3","NL_SN2","RT_min","RT_max","Comment","Average m/z","CerP","[M+H]+","Prec_-H2O","Prec_-H3PO4","Prec_-H3PO4-H20","Prec_-HPO3","NL_SN2","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","CerP","[M+H]+","Prec_-H2O","Prec_-H3PO4","Prec_-H3PO4-H20","Prec_-HPO3","NL_SN2","RT_min","RT_max","Comment"
"","CerP(d16:0/14:0)+H",0,0,0,0,0,0,"3.17754305555556","3.47754305555556","7954","","CerP(d16:0/14:0)+H",0,0,0,0,0,0,"3.17754305555556","3.47754305555556","7954","","CerP(d16:0/14:0)+H",0,0,0,0,0,0,"3.17754305555556","3.47754305555556","7954","","CerP(d16:0/14:0)+H",0,0,0,0,0,0,"3.17754305555556","3.47754305555556","7954","","CerP(d16:0/14:0)+H",0,0,0,0,0,0,"3.17754305555556","3.47754305555556","7954","","CerP(d16:0/14:0)+H","564.4387275","546.4281675","466.4618275","448.4512675","484.4723975","238.25277","3.17754305555556","3.47754305555556","7954"
"","CerP(d18:0/12:0)+H",0,0,0,0,0,0,"3.17754305555556","3.47754305555556","7954","","CerP(d18:0/12:0)+H",0,0,0,0,0,0,"3.17754305555556","3.47754305555556","7954","","CerP(d18:0/12:0)+H",0,0,0,0,0,0,"3.17754305555556","3.47754305555556","7954","","CerP(d18:0/12:0)+H",0,0,0,0,0,0,"3.17754305555556","3.47754305555556","7954","","CerP(d18:0/12:0)+H",0,0,0,0,0,0,"3.17754305555556","3.47754305555556","7954","","CerP(d18:0/12:0)+H","564.4387275","546.4281675","466.4618275","448.4512675","484.4723975","266.28405","3.17754305555556","3.47754305555556","7954"
"","CerP(d15:0/16:0)+H",0,0,0,0,0,0,"4.93726805555556","5.23726805555556","17526","","CerP(d15:0/16:0)+H",0,0,0,0,0,0,"4.93726805555556","5.23726805555556","17526","","CerP(d15:0/16:0)+H",0,0,0,0,0,0,"4.93726805555556","5.23726805555556","17526","","CerP(d15:0/16:0)+H",0,0,0,0,0,0,"4.93726805555556","5.23726805555556","17526","","CerP(d15:0/16:0)+H",0,0,0,0,0,0,"4.93726805555556","5.23726805555556","17526","","CerP(d15:0/16:0)+H","578.4544136","560.4438536","480.4775136","462.4669536","498.4880836","224.23713","4.93726805555556","5.23726805555556","17526"
"","CerP(d17:0/14:0)+H",0,0,0,0,0,0,"4.93726805555556","5.23726805555556","17526","","CerP(d17:0/14:0)+H",0,0,0,0,0,0,"4.93726805555556","5.23726805555556","17526","","CerP(d17:0/14:0)+H",0,0,0,0,0,0,"4.93726805555556","5.23726805555556","17526","","CerP(d17:0/14:0)+H",0,0,0,0,0,0,"4.93726805555556","5.23726805555556","17526","","CerP(d17:0/14:0)+H",0,0,0,0,0,0,"4.93726805555556","5.23726805555556","17526","","CerP(d17:0/14:0)+H","578.4544136","560.4438536","480.4775136","462.4669536","498.4880836","252.26841","4.93726805555556","5.23726805555556","17526"
"","CerP(d19:0/12:0)+H",0,0,0,0,0,0,"4.93726805555556","5.23726805555556","17526","","CerP(d19:0/12:0)+H",0,0,0,0,0,0,"4.93726805555556","5.23726805555556","17526","","CerP(d19:0/12:0)+H",0,0,0,0,0,0,"4.93726805555556","5.23726805555556","17526","","CerP(d19:0/12:0)+H",0,0,0,0,0,0,"4.93726805555556","5.23726805555556","17526","","CerP(d19:0/12:0)+H",0,0,0,0,0,0,"4.93726805555556","5.23726805555556","17526","","CerP(d19:0/12:0)+H","578.4544136","560.4438536","480.4775136","462.4669536","498.4880836","280.29969","4.93726805555556","5.23726805555556","17526"
"","CerP(d14:0/18:1)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d14:0/18:1)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d14:0/18:1)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d14:0/18:1)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d14:0/18:1)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d14:0/18:1)+H","590.4544136","572.4438536","492.4775136","474.4669536","510.4880836","210.22149","3.16513611111111","3.46513611111111","5902"
"","CerP(d14:1/18:0)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d14:1/18:0)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d14:1/18:0)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d14:1/18:0)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d14:1/18:0)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d14:1/18:0)+H","590.4544136","572.4438536","492.4775136","474.4669536","510.4880836","208.20585","3.16513611111111","3.46513611111111","5902"
"","CerP(d16:1/16:0)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d16:1/16:0)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d16:1/16:0)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d16:1/16:0)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d16:1/16:0)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d16:1/16:0)+H","590.4544136","572.4438536","492.4775136","474.4669536","510.4880836","236.23713","3.16513611111111","3.46513611111111","5902"
"","CerP(d18:1/14:0)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d18:1/14:0)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d18:1/14:0)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d18:1/14:0)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d18:1/14:0)+H",0,0,0,0,0,0,"3.16513611111111","3.46513611111111","5902","","CerP(d18:1/14:0)+H","590.4544136","572.4438536","492.4775136","474.4669536","510.4880836","264.26841","3.16513611111111","3.46513611111111","5902"
"","CerP(d14:0/18:0)+H",1,0,0,0,0,0,"3.306975","3.606975","1848","","CerP(d14:0/18:0)+H",3.445353,3.445353,0,0,0,0,"3.306975","3.606975","1848","","CerP(d14:0/18:0)+H",1,1,0,0,0,0,"3.306975","3.606975","1848","","CerP(d14:0/18:0)+H",159367.5,916.7778,0,0,0,0,"3.306975","3.606975","1848","","CerP(d14:0/18:0)+H",592.4707,574.4609,0,0,0,0,"3.306975","3.606975","1848","","CerP(d14:0/18:0)+H","592.4700386","574.4594786","494.4931386","476.4825786","512.5037086","210.22149","3.306975","3.606975","1848"
"","CerP(d14:0/18:0)+H",0,0,0,0,0,0,"4.531675","4.831675","8944","","CerP(d14:0/18:0)+H",0,0,0,0,0,0,"4.531675","4.831675","8944","","CerP(d14:0/18:0)+H",0,0,0,0,0,0,"4.531675","4.831675","8944","","CerP(d14:0/18:0)+H",0,0,0,0,0,0,"4.531675","4.831675","8944","","CerP(d14:0/18:0)+H",0,0,0,0,0,0,"4.531675","4.831675","8944","","CerP(d14:0/18:0)+H","592.4700386","574.4594786","494.4931386","476.4825786","512.5037086","210.22149","4.531675","4.831675","8944"
"","CerP(d16:0/16:0)+H",1,0,0,0,0,0,"3.306975","3.606975","1848","","CerP(d16:0/16:0)+H",3.445353,3.445353,0,0,0,0,"3.306975","3.606975","1848","","CerP(d16:0/16:0)+H",1,1,0,0,0,0,"3.306975","3.606975","1848","","CerP(d16:0/16:0)+H",159367.5,916.7778,0,0,0,0,"3.306975","3.606975","1848","","CerP(d16:0/16:0)+H",592.4707,574.4609,0,0,0,0,"3.306975","3.606975","1848","","CerP(d16:0/16:0)+H","592.4700386","574.4594786","494.4931386","476.4825786","512.5037086","238.25277","3.306975","3.606975","1848"
"","CerP(d16:0/16:0)+H",0,0,0,0,0,0,"4.531675","4.831675","8944","","CerP(d16:0/16:0)+H",0,0,0,0,0,0,"4.531675","4.831675","8944","","CerP(d16:0/16:0)+H",0,0,0,0,0,0,"4.531675","4.831675","8944","","CerP(d16:0/16:0)+H",0,0,0,0,0,0,"4.531675","4.831675","8944","","CerP(d16:0/16:0)+H",0,0,0,0,0,0,"4.531675","4.831675","8944","","CerP(d16:0/16:0)+H","592.4700386","574.4594786","494.4931386","476.4825786","512.5037086","238.25277","4.531675","4.831675","8944"
"","CerP(d18:0/14:0)+H",1,0,0,0,0,0,"3.306975","3.606975","1848","","CerP(d18:0/14:0)+H",3.445353,3.445353,0,0,0,0,"3.306975","3.606975","1848","","CerP(d18:0/14:0)+H",1,1,0,0,0,0,"3.306975","3.606975","1848","","CerP(d18:0/14:0)+H",159367.5,916.7778,0,0,0,0,"3.306975","3.606975","1848","","CerP(d18:0/14:0)+H",592.4707,574.4609,0,0,0,0,"3.306975","3.606975","1848","","CerP(d18:0/14:0)+H","592.4700386","574.4594786","494.4931386","476.4825786","512.5037086","266.28405","3.306975","3.606975","1848"
"","CerP(d18:0/14:0)+H",0,0,0,0,0,0,"4.531675","4.831675","8944","","CerP(d18:0/14:0)+H",0,0,0,0,0,0,"4.531675","4.831675","8944","","CerP(d18:0/14:0)+H",0,0,0,0,0,0,"4.531675","4.831675","8944","","CerP(d18:0/14:0)+H",0,0,0,0,0,0,"4.531675","4.831675","8944","","CerP(d18:0/14:0)+H",0,0,0,0,0,0,"4.531675","4.831675","8944","","CerP(d18:0/14:0)+H","592.4700386","574.4594786","494.4931386","476.4825786","512.5037086","266.28405","4.531675","4.831675","8944"
"","CerP(d16:1/18:1)+H",0,0,0,0,0,0,"4.73232777777778","5.03232777777778","6480","","CerP(d16:1/18:1)+H",0,0,0,0,0,0,"4.73232777777778","5.03232777777778","6480","","CerP(d16:1/18:1)+H",0,0,0,0,0,0,"4.73232777777778","5.03232777777778","6480","","CerP(d16:1/18:1)+H",0,0,0,0,0,0,"4.73232777777778","5.03232777777778","6480","","CerP(d16:1/18:1)+H",0,0,0,0,0,0,"4.73232777777778","5.03232777777778","6480","","CerP(d16:1/18:1)+H","616.4700386","598.4594786","518.4931386","500.4825786","536.5037086","236.23713","4.73232777777778","5.03232777777778","6480"
"","CerP(d14:1/20:0)+H",1,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d14:1/20:0)+H",3.787159,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d14:1/20:0)+H",1,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d14:1/20:0)+H",3820.756,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d14:1/20:0)+H",618.4875,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d14:1/20:0)+H","618.4857246","600.4751646","520.5088246","502.4982646","538.5193946","208.20585","3.50408333333333","3.80408333333333","10031"
"","CerP(d16:0/18:1)+H",1,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d16:0/18:1)+H",3.787159,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d16:0/18:1)+H",1,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d16:0/18:1)+H",3820.756,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d16:0/18:1)+H",618.4875,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d16:0/18:1)+H","618.4857246","600.4751646","520.5088246","502.4982646","538.5193946","238.25277","3.50408333333333","3.80408333333333","10031"
"","CerP(d16:1/18:0)+H",1,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d16:1/18:0)+H",3.787159,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d16:1/18:0)+H",1,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d16:1/18:0)+H",3820.756,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d16:1/18:0)+H",618.4875,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d16:1/18:0)+H","618.4857246","600.4751646","520.5088246","502.4982646","538.5193946","236.23713","3.50408333333333","3.80408333333333","10031"
"","CerP(d18:1/16:0)+H",1,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d18:1/16:0)+H",3.787159,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d18:1/16:0)+H",1,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d18:1/16:0)+H",3820.756,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d18:1/16:0)+H",618.4875,0,0,0,0,0,"3.50408333333333","3.80408333333333","10031","","CerP(d18:1/16:0)+H","618.4857246","600.4751646","520.5088246","502.4982646","538.5193946","264.26841","3.50408333333333","3.80408333333333","10031"
"","CerP(d14:0/20:0)+H",0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3235","","CerP(d14:0/20:0)+H",0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3235","","CerP(d14:0/20:0)+H",0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3235","","CerP(d14:0/20:0)+H",0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3235","","CerP(d14:0/20:0)+H",0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3235","","CerP(d14:0/20:0)+H","620.5013496","602.4907896","522.5244496","504.5138896","540.5350196","210.22149","4.94340138888889","5.24340138888889","3235"
"","CerP(d14:0/20:0)+H",0,0,0,0,0,0,"4.68795909090909","4.98795909090909","4152","","CerP(d14:0/20:0)+H",0,0,0,0,0,0,"4.68795909090909","4.98795909090909","4152","","CerP(d14:0/20:0)+H",0,0,0,0,0,0,"4.68795909090909","4.98795909090909","4152","","CerP(d14:0/20:0)+H",0,0,0,0,0,0,"4.68795909090909","4.98795909090909","4152","","CerP(d14:0/20:0)+H",0,0,0,0,0,0,"4.68795909090909","4.98795909090909","4152","","CerP(d14:0/20:0)+H","620.5013496","602.4907896","522.5244496","504.5138896","540.5350196","210.22149","4.68795909090909","4.98795909090909","4152"
"","CerP(d14:0/20:0)+H",0,0,0,0,0,0,"4.70001944444444","5.00001944444444","12891","","CerP(d14:0/20:0)+H",0,0,0,0,0,0,"4.70001944444444","5.00001944444444","12891","","CerP(d14:0/20:0)+H",0,0,0,0,0,0,"4.70001944444444","5.00001944444444","12891","","CerP(d14:0/20:0)+H",0,0,0,0,0,0,"4.70001944444444","5.00001944444444","12891","","CerP(d14:0/20:0)+H",0,0,0,0,0,0,"4.70001944444444","5.00001944444444","12891","","CerP(d14:0/20:0)+H","620.5013496","602.4907896","522.5244496","504.5138896","540.5350196","210.22149","4.70001944444444","5.00001944444444","12891"
"","CerP(d16:0/18:0)+H",0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3235","","CerP(d16:0/18:0)+H",0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3235","","CerP(d16:0/18:0)+H",0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3235","","CerP(d16:0/18:0)+H",0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3235","","CerP(d16:0/18:0)+H",0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3235","","CerP(d16:0/18:0)+H","620.5013496","602.4907896","522.5244496","504.5138896","540.5350196","238.25277","4.94340138888889","5.24340138888889","3235"
"","CerP(d16:0/18:0)+H",0,0,0,0,0,0,"4.68795909090909","4.98795909090909","4152","","CerP(d16:0/18:0)+H",0,0,0,0,0,0,"4.68795909090909","4.98795909090909","4152","","CerP(d16:0/18:0)+H",0,0,0,0,0,0,"4.68795909090909","4.98795909090909","4152","","CerP(d16:0/18:0)+H",0,0,0,0,0,0,"4.68795909090909","4.98795909090909","4152","","CerP(d16:0/18:0)+H",0,0,0,0,0,0,"4.68795909090909","4.98795909090909","4152","","CerP(d16:0/18:0)+H","620.5013496","602.4907896","522.5244496","504.5138896","540.5350196","238.25277","4.68795909090909","4.98795909090909","4152"
"","CerP(d16:0/18:0)+H",0,0,0,0,0,0,"4.70001944444444","5.00001944444444","12891","","CerP(d16:0/18:0)+H",0,0,0,0,0,0,"4.70001944444444","5.00001944444444","12891","","CerP(d16:0/18:0)+H",0,0,0,0,0,0,"4.70001944444444","5.00001944444444","12891","","CerP(d16:0/18:0)+H",0,0,0,0,0,0,"4.70001944444444","5.00001944444444","12891","","CerP(d16:0/18:0)+H",0,0,0,0,0,0,"4.70001944444444","5.00001944444444","12891","","CerP(d16:0/18:0)+H","620.5013496","602.4907896","522.5244496","504.5138896","540.5350196","238.25277","4.70001944444444","5.00001944444444","12891"
"","CerP(d18:0/16:0)+H",0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3235","","CerP(d18:0/16:0)+H",0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3235","","CerP(d18:0/16:0)+H",0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3235","","CerP(d18:0/16:0)+H",0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3235","","CerP(d18:0/16:0)+H",0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3235","","CerP(d18:0/16:0)+H","620.5013496","602.4907896","522.5244496","504.5138896","540.5350196","266.28405","4.94340138888889","5.24340138888889","3235"
"","CerP(d18:0/16:0)+H",0,0,0,0,0,0,"4.68795909090909","4.98795909090909","4152","","CerP(d18:0/16:0)+H",0,0,0,0,0,0,"4.68795909090909","4.98795909090909","4152","","CerP(d18:0/16:0)+H",0,0,0,0,0,0,"4.68795909090909","4.98795909090909","4152","","CerP(d18:0/16:0)+H",0,0,0,0,0,0,"4.68795909090909","4.98795909090909","4152","","CerP(d18:0/16:0)+H",0,0,0,0,0,0,"4.68795909090909","4.98795909090909","4152","","CerP(d18:0/16:0)+H","620.5013496","602.4907896","522.5244496","504.5138896","540.5350196","266.28405","4.68795909090909","4.98795909090909","4152"
"","CerP(d18:0/16:0)+H",0,0,0,0,0,0,"4.70001944444444","5.00001944444444","12891","","CerP(d18:0/16:0)+H",0,0,0,0,0,0,"4.70001944444444","5.00001944444444","12891","","CerP(d18:0/16:0)+H",0,0,0,0,0,0,"4.70001944444444","5.00001944444444","12891","","CerP(d18:0/16:0)+H",0,0,0,0,0,0,"4.70001944444444","5.00001944444444","12891","","CerP(d18:0/16:0)+H",0,0,0,0,0,0,"4.70001944444444","5.00001944444444","12891","","CerP(d18:0/16:0)+H","620.5013496","602.4907896","522.5244496","504.5138896","540.5350196","266.28405","4.70001944444444","5.00001944444444","12891"
"","CerP(d14:0/26:0)+H",0,0,0,0,0,0,"10.10345","10.40345","13063","","CerP(d14:0/26:0)+H",0,0,0,0,0,0,"10.10345","10.40345","13063","","CerP(d14:0/26:0)+H",0,0,0,0,0,0,"10.10345","10.40345","13063","","CerP(d14:0/26:0)+H",0,0,0,0,0,0,"10.10345","10.40345","13063","","CerP(d14:0/26:0)+H",0,0,0,0,0,0,"10.10345","10.40345","13063","","CerP(d14:0/26:0)+H","704.5952217","686.5846617","606.6183217","588.6077617","624.6288917","210.22149","10.10345","10.40345","13063"
"","CerP(d14:0/26:0)+H",0,0,0,0,0,0,"10.5976708333333","10.8976708333333","14964","","CerP(d14:0/26:0)+H",0,0,0,0,0,0,"10.5976708333333","10.8976708333333","14964","","CerP(d14:0/26:0)+H",0,0,0,0,0,0,"10.5976708333333","10.8976708333333","14964","","CerP(d14:0/26:0)+H",0,0,0,0,0,0,"10.5976708333333","10.8976708333333","14964","","CerP(d14:0/26:0)+H",0,0,0,0,0,0,"10.5976708333333","10.8976708333333","14964","","CerP(d14:0/26:0)+H","704.5952217","686.5846617","606.6183217","588.6077617","624.6288917","210.22149","10.5976708333333","10.8976708333333","14964"
"","CerP(d16:0/24:0)+H",0,0,0,0,0,0,"10.10345","10.40345","13063","","CerP(d16:0/24:0)+H",0,0,0,0,0,0,"10.10345","10.40345","13063","","CerP(d16:0/24:0)+H",0,0,0,0,0,0,"10.10345","10.40345","13063","","CerP(d16:0/24:0)+H",0,0,0,0,0,0,"10.10345","10.40345","13063","","CerP(d16:0/24:0)+H",0,0,0,0,0,0,"10.10345","10.40345","13063","","CerP(d16:0/24:0)+H","704.5952217","686.5846617","606.6183217","588.6077617","624.6288917","238.25277","10.10345","10.40345","13063"
"","CerP(d16:0/24:0)+H",0,0,0,0,0,0,"10.5976708333333","10.8976708333333","14964","","CerP(d16:0/24:0)+H",0,0,0,0,0,0,"10.5976708333333","10.8976708333333","14964","","CerP(d16:0/24:0)+H",0,0,0,0,0,0,"10.5976708333333","10.8976708333333","14964","","CerP(d16:0/24:0)+H",0,0,0,0,0,0,"10.5976708333333","10.8976708333333","14964","","CerP(d16:0/24:0)+H",0,0,0,0,0,0,"10.5976708333333","10.8976708333333","14964","","CerP(d16:0/24:0)+H","704.5952217","686.5846617","606.6183217","588.6077617","624.6288917","238.25277","10.5976708333333","10.8976708333333","14964"
"","CerP(d18:0/22:0)+H",0,0,0,0,0,0,"10.10345","10.40345","13063","","CerP(d18:0/22:0)+H",0,0,0,0,0,0,"10.10345","10.40345","13063","","CerP(d18:0/22:0)+H",0,0,0,0,0,0,"10.10345","10.40345","13063","","CerP(d18:0/22:0)+H",0,0,0,0,0,0,"10.10345","10.40345","13063","","CerP(d18:0/22:0)+H",0,0,0,0,0,0,"10.10345","10.40345","13063","","CerP(d18:0/22:0)+H","704.5952217","686.5846617","606.6183217","588.6077617","624.6288917","266.28405","10.10345","10.40345","13063"
"","CerP(d18:0/22:0)+H",0,0,0,0,0,0,"10.5976708333333","10.8976708333333","14964","","CerP(d18:0/22:0)+H",0,0,0,0,0,0,"10.5976708333333","10.8976708333333","14964","","CerP(d18:0/22:0)+H",0,0,0,0,0,0,"10.5976708333333","10.8976708333333","14964","","CerP(d18:0/22:0)+H",0,0,0,0,0,0,"10.5976708333333","10.8976708333333","14964","","CerP(d18:0/22:0)+H",0,0,0,0,0,0,"10.5976708333333","10.8976708333333","14964","","CerP(d18:0/22:0)+H","704.5952217","686.5846617","606.6183217","588.6077617","624.6288917","266.28405","10.5976708333333","10.8976708333333","14964"
"","CerP(d17:0/24:4)+H",0,0,0,0,0,0,"5.65875694444444","5.95875694444444","12447","","CerP(d17:0/24:4)+H",0,0,0,0,0,0,"5.65875694444444","5.95875694444444","12447","","CerP(d17:0/24:4)+H",0,0,0,0,0,0,"5.65875694444444","5.95875694444444","12447","","CerP(d17:0/24:4)+H",0,0,0,0,0,0,"5.65875694444444","5.95875694444444","12447","","CerP(d17:0/24:4)+H",0,0,0,0,0,0,"5.65875694444444","5.95875694444444","12447","","CerP(d17:0/24:4)+H","710.5482856","692.5377256","612.5713856","594.5608256","630.5819556","252.26841","5.65875694444444","5.95875694444444","12447"
"","CerP(d18:1/24:4)+H",0,0,0,0,0,0,"5.95777916666667","6.25777916666667","2752","","CerP(d18:1/24:4)+H",0,0,0,0,0,0,"5.95777916666667","6.25777916666667","2752","","CerP(d18:1/24:4)+H",0,0,0,0,0,0,"5.95777916666667","6.25777916666667","2752","","CerP(d18:1/24:4)+H",0,0,0,0,0,0,"5.95777916666667","6.25777916666667","2752","","CerP(d18:1/24:4)+H",0,0,0,0,0,0,"5.95777916666667","6.25777916666667","2752","","CerP(d18:1/24:4)+H","722.5482856","704.5377256","624.5713856","606.5608256","642.5819556","264.26841","5.95777916666667","6.25777916666667","2752"
"","CerP(d16:0/26:1)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d16:0/26:1)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d16:0/26:1)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d16:0/26:1)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d16:0/26:1)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d16:0/26:1)+H","730.6109077","712.6003477","632.6340077","614.6234477","650.6445777","238.25277","10.4706216666667","10.7706216666667","6059"
"","CerP(d16:1/26:0)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d16:1/26:0)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d16:1/26:0)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d16:1/26:0)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d16:1/26:0)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d16:1/26:0)+H","730.6109077","712.6003477","632.6340077","614.6234477","650.6445777","236.23713","10.4706216666667","10.7706216666667","6059"
"","CerP(d18:0/24:1)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d18:0/24:1)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d18:0/24:1)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d18:0/24:1)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d18:0/24:1)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d18:0/24:1)+H","730.6109077","712.6003477","632.6340077","614.6234477","650.6445777","266.28405","10.4706216666667","10.7706216666667","6059"
"","CerP(d18:1/24:0)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d18:1/24:0)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d18:1/24:0)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d18:1/24:0)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d18:1/24:0)+H",0,0,0,0,0,0,"10.4706216666667","10.7706216666667","6059","","CerP(d18:1/24:0)+H","730.6109077","712.6003477","632.6340077","614.6234477","650.6445777","264.26841","10.4706216666667","10.7706216666667","6059"
"","CerP(d18:0/26:1)+H",0,0,0,0,0,0,"8.71901111111111","9.01901111111111","14744","","CerP(d18:0/26:1)+H",0,0,0,0,0,0,"8.71901111111111","9.01901111111111","14744","","CerP(d18:0/26:1)+H",0,0,0,0,0,0,"8.71901111111111","9.01901111111111","14744","","CerP(d18:0/26:1)+H",0,0,0,0,0,0,"8.71901111111111","9.01901111111111","14744","","CerP(d18:0/26:1)+H",0,0,0,0,0,0,"8.71901111111111","9.01901111111111","14744","","CerP(d18:0/26:1)+H","758.6422187","740.6316587","660.6653187","642.6547587","678.6758887","266.28405","8.71901111111111","9.01901111111111","14744"
"","CerP(d18:1/26:0)+H",0,0,0,0,0,0,"8.71901111111111","9.01901111111111","14744","","CerP(d18:1/26:0)+H",0,0,0,0,0,0,"8.71901111111111","9.01901111111111","14744","","CerP(d18:1/26:0)+H",0,0,0,0,0,0,"8.71901111111111","9.01901111111111","14744","","CerP(d18:1/26:0)+H",0,0,0,0,0,0,"8.71901111111111","9.01901111111111","14744","","CerP(d18:1/26:0)+H",0,0,0,0,0,0,"8.71901111111111","9.01901111111111","14744","","CerP(d18:1/26:0)+H","758.6422187","740.6316587","660.6653187","642.6547587","678.6758887","264.26841","8.71901111111111","9.01901111111111","14744"
