"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","RT at Max Intensity","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Number of Scans","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Max Intensity","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Average m/z","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment"
"","OxPE(22:3_17:2(OOOO))+Na",0,0,0,0,0,0,"5.51697222222222","5.81697222222222","10275","","OxPE(22:3_17:2(OOOO))+Na",0,0,0,0,0,0,"5.51697222222222","5.81697222222222","10275","","OxPE(22:3_17:2(OOOO))+Na",0,0,0,0,0,0,"5.51697222222222","5.81697222222222","10275","","OxPE(22:3_17:2(OOOO))+Na",0,0,0,0,0,0,"5.51697222222222","5.81697222222222","10275","","OxPE(22:3_17:2(OOOO))+Na",0,0,0,0,0,0,"5.51697222222222","5.81697222222222","10275","","OxPE(22:3_17:2(OOOO))+Na","866.5154678","823.4732678","725.4963735","489.1862178","493.2691078","164.00888","5.51697222222222","5.81697222222222","10275"
"","OxPE(22:3_14:1(Ke))+Na",0,0,0,0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(22:3_14:1(Ke))+Na",0,0,0,0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(22:3_14:1(Ke))+Na",0,0,0,0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(22:3_14:1(Ke))+Na",0,0,0,0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(22:3_14:1(Ke))+Na",0,0,0,0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(22:3_14:1(Ke))+Na","776.4837478","733.4415478","635.4646535","399.1544978","493.2691078","164.00888","0.842911111111111","1.14291111111111","3824"
"","OxPE(22:3_18:4(Ke))+Na",0,0,0,0,0,0,"0.520784722222222","0.820784722222222","12276","","OxPE(22:3_18:4(Ke))+Na",0,0,0,0,0,0,"0.520784722222222","0.820784722222222","12276","","OxPE(22:3_18:4(Ke))+Na",0,0,0,0,0,0,"0.520784722222222","0.820784722222222","12276","","OxPE(22:3_18:4(Ke))+Na",0,0,0,0,0,0,"0.520784722222222","0.820784722222222","12276","","OxPE(22:3_18:4(Ke))+Na",0,0,0,0,0,0,"0.520784722222222","0.820784722222222","12276","","OxPE(22:3_18:4(Ke))+Na","826.4993478","783.4571478","685.4802535","449.1700978","493.2691078","164.00888","0.520784722222222","0.820784722222222","12276"
"","OxPE(22:3_16:1(Ke,OH))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(22:3_16:1(Ke,OH))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(22:3_16:1(Ke,OH))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(22:3_16:1(Ke,OH))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(22:3_16:1(Ke,OH))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(22:3_16:1(Ke,OH))+Na","820.5099678","777.4677678","679.4908735","443.1807178","493.2691078","164.00888","5.1377375","5.4377375","11246"
"","OxPE(22:3_18:2(Ke,OH))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(22:3_18:2(Ke,OH))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(22:3_18:2(Ke,OH))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(22:3_18:2(Ke,OH))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(22:3_18:2(Ke,OH))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(22:3_18:2(Ke,OH))+Na","846.5255678","803.4833678","705.5064735","469.1963178","493.2691078","164.00888","5.27234242424242","5.57234242424242","10434"
"","OxPE(22:3_18:2(Ke,OH))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(22:3_18:2(Ke,OH))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(22:3_18:2(Ke,OH))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(22:3_18:2(Ke,OH))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(22:3_18:2(Ke,OH))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(22:3_18:2(Ke,OH))+Na","846.5255678","803.4833678","705.5064735","469.1963178","493.2691078","164.00888","5.27234242424242","5.57234242424242","15493"
"","OxPE(22:3_18:3(Ke,OH))+Na",0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(22:3_18:3(Ke,OH))+Na",0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(22:3_18:3(Ke,OH))+Na",0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(22:3_18:3(Ke,OH))+Na",0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(22:3_18:3(Ke,OH))+Na",0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(22:3_18:3(Ke,OH))+Na","844.5099678","801.4677678","703.4908735","467.1807178","493.2691078","164.00888","4.96850277777778","5.26850277777778","3486"
"","OxPE(22:3_18:3(Ke,OH))+Na",0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(22:3_18:3(Ke,OH))+Na",0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(22:3_18:3(Ke,OH))+Na",0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(22:3_18:3(Ke,OH))+Na",0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(22:3_18:3(Ke,OH))+Na",0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(22:3_18:3(Ke,OH))+Na","844.5099678","801.4677678","703.4908735","467.1807178","493.2691078","164.00888","5.59221805555556","5.89221805555556","10244"
"","OxPE(22:3_20:1(Ke,OH))+Na",0,0,0,0,0,0,"7.69739444444445","7.99739444444445","18846","","OxPE(22:3_20:1(Ke,OH))+Na",0,0,0,0,0,0,"7.69739444444445","7.99739444444445","18846","","OxPE(22:3_20:1(Ke,OH))+Na",0,0,0,0,0,0,"7.69739444444445","7.99739444444445","18846","","OxPE(22:3_20:1(Ke,OH))+Na",0,0,0,0,0,0,"7.69739444444445","7.99739444444445","18846","","OxPE(22:3_20:1(Ke,OH))+Na",0,0,0,0,0,0,"7.69739444444445","7.99739444444445","18846","","OxPE(22:3_20:1(Ke,OH))+Na","876.5725678","833.5303678","735.5534735","499.2433178","493.2691078","164.00888","7.69739444444445","7.99739444444445","18846"
"","OxPE(22:3_20:3(Ke,OH))+Na",0,0,0,0,0,0,"5.51560694444444","5.81560694444444","5093","","OxPE(22:3_20:3(Ke,OH))+Na",0,0,0,0,0,0,"5.51560694444444","5.81560694444444","5093","","OxPE(22:3_20:3(Ke,OH))+Na",0,0,0,0,0,0,"5.51560694444444","5.81560694444444","5093","","OxPE(22:3_20:3(Ke,OH))+Na",0,0,0,0,0,0,"5.51560694444444","5.81560694444444","5093","","OxPE(22:3_20:3(Ke,OH))+Na",0,0,0,0,0,0,"5.51560694444444","5.81560694444444","5093","","OxPE(22:3_20:3(Ke,OH))+Na","872.5412678","829.4990678","731.5221735","495.2120178","493.2691078","164.00888","5.51560694444444","5.81560694444444","5093"
"","OxPE(22:3_20:4(Ke,OH))+Na",0,0,0,0,0,0,"5.38028055555556","5.68028055555556","9833","","OxPE(22:3_20:4(Ke,OH))+Na",0,0,0,0,0,0,"5.38028055555556","5.68028055555556","9833","","OxPE(22:3_20:4(Ke,OH))+Na",0,0,0,0,0,0,"5.38028055555556","5.68028055555556","9833","","OxPE(22:3_20:4(Ke,OH))+Na",0,0,0,0,0,0,"5.38028055555556","5.68028055555556","9833","","OxPE(22:3_20:4(Ke,OH))+Na",0,0,0,0,0,0,"5.38028055555556","5.68028055555556","9833","","OxPE(22:3_20:4(Ke,OH))+Na","870.5255678","827.4833678","729.5064735","493.1963178","493.2691078","164.00888","5.38028055555556","5.68028055555556","9833"
"","OxPE(22:3_22:5(Ke,OH))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:3_22:5(Ke,OH))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:3_22:5(Ke,OH))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:3_22:5(Ke,OH))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:3_22:5(Ke,OH))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:3_22:5(Ke,OH))+Na","896.5412678","853.4990678","755.5221735","519.2120178","493.2691078","164.00888","5.30181666666667","5.60181666666667","7166"
"","OxPE(22:2_15:1(OH))+Na",0,0,0,0,0,0,"4.90237121212121","5.20237121212121","11555","","OxPE(22:2_15:1(OH))+Na",0,0,0,0,0,0,"4.90237121212121","5.20237121212121","11555","","OxPE(22:2_15:1(OH))+Na",0,0,0,0,0,0,"4.90237121212121","5.20237121212121","11555","","OxPE(22:2_15:1(OH))+Na",0,0,0,0,0,0,"4.90237121212121","5.20237121212121","11555","","OxPE(22:2_15:1(OH))+Na",0,0,0,0,0,0,"4.90237121212121","5.20237121212121","11555","","OxPE(22:2_15:1(OH))+Na","794.5306578","751.4884578","653.5115635","415.1857578","495.2847578","164.00888","4.90237121212121","5.20237121212121","11555"
"","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"4.53785277777778","4.83785277777778","4463","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"4.53785277777778","4.83785277777778","4463","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"4.53785277777778","4.83785277777778","4463","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"4.53785277777778","4.83785277777778","4463","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"4.53785277777778","4.83785277777778","4463","","OxPE(22:2_17:1(OH))+Na","822.5619578","779.5197578","681.5428635","443.2170578","495.2847578","164.00888","4.53785277777778","4.83785277777778","4463"
"","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.08639027777778","3.38639027777778","6937","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.08639027777778","3.38639027777778","6937","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.08639027777778","3.38639027777778","6937","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.08639027777778","3.38639027777778","6937","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.08639027777778","3.38639027777778","6937","","OxPE(22:2_17:1(OH))+Na","822.5619578","779.5197578","681.5428635","443.2170578","495.2847578","164.00888","3.08639027777778","3.38639027777778","6937"
"","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.66438472222222","3.96438472222222","7119","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.66438472222222","3.96438472222222","7119","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.66438472222222","3.96438472222222","7119","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.66438472222222","3.96438472222222","7119","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.66438472222222","3.96438472222222","7119","","OxPE(22:2_17:1(OH))+Na","822.5619578","779.5197578","681.5428635","443.2170578","495.2847578","164.00888","3.66438472222222","3.96438472222222","7119"
"","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"5.19026666666667","5.49026666666667","8412","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"5.19026666666667","5.49026666666667","8412","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"5.19026666666667","5.49026666666667","8412","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"5.19026666666667","5.49026666666667","8412","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"5.19026666666667","5.49026666666667","8412","","OxPE(22:2_17:1(OH))+Na","822.5619578","779.5197578","681.5428635","443.2170578","495.2847578","164.00888","5.19026666666667","5.49026666666667","8412"
"","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.69199166666667","3.99199166666667","13592","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.69199166666667","3.99199166666667","13592","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.69199166666667","3.99199166666667","13592","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.69199166666667","3.99199166666667","13592","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.69199166666667","3.99199166666667","13592","","OxPE(22:2_17:1(OH))+Na","822.5619578","779.5197578","681.5428635","443.2170578","495.2847578","164.00888","3.69199166666667","3.99199166666667","13592"
"","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"5.19859027777778","5.49859027777778","13803","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"5.19859027777778","5.49859027777778","13803","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"5.19859027777778","5.49859027777778","13803","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"5.19859027777778","5.49859027777778","13803","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"5.19859027777778","5.49859027777778","13803","","OxPE(22:2_17:1(OH))+Na","822.5619578","779.5197578","681.5428635","443.2170578","495.2847578","164.00888","5.19859027777778","5.49859027777778","13803"
"","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"4.92135972222222","5.22135972222222","15390","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"4.92135972222222","5.22135972222222","15390","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"4.92135972222222","5.22135972222222","15390","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"4.92135972222222","5.22135972222222","15390","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"4.92135972222222","5.22135972222222","15390","","OxPE(22:2_17:1(OH))+Na","822.5619578","779.5197578","681.5428635","443.2170578","495.2847578","164.00888","4.92135972222222","5.22135972222222","15390"
"","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.31961805555556","3.61961805555556","16893","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.31961805555556","3.61961805555556","16893","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.31961805555556","3.61961805555556","16893","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.31961805555556","3.61961805555556","16893","","OxPE(22:2_17:1(OH))+Na",0,0,0,0,0,0,"3.31961805555556","3.61961805555556","16893","","OxPE(22:2_17:1(OH))+Na","822.5619578","779.5197578","681.5428635","443.2170578","495.2847578","164.00888","3.31961805555556","3.61961805555556","16893"
"","OxPE(22:2_17:2(OH))+Na",0,0,0,0,0,0,"4.90192222222222","5.20192222222222","2988","","OxPE(22:2_17:2(OH))+Na",0,0,0,0,0,0,"4.90192222222222","5.20192222222222","2988","","OxPE(22:2_17:2(OH))+Na",0,0,0,0,0,0,"4.90192222222222","5.20192222222222","2988","","OxPE(22:2_17:2(OH))+Na",0,0,0,0,0,0,"4.90192222222222","5.20192222222222","2988","","OxPE(22:2_17:2(OH))+Na",0,0,0,0,0,0,"4.90192222222222","5.20192222222222","2988","","OxPE(22:2_17:2(OH))+Na","820.5463578","777.5041578","679.5272635","441.2014578","495.2847578","164.00888","4.90192222222222","5.20192222222222","2988"
"","OxPE(22:2_17:2(OH))+Na",0,0,0,0,0,0,"3.85658484848485","4.15658484848485","13925","","OxPE(22:2_17:2(OH))+Na",0,0,0,0,0,0,"3.85658484848485","4.15658484848485","13925","","OxPE(22:2_17:2(OH))+Na",0,0,0,0,0,0,"3.85658484848485","4.15658484848485","13925","","OxPE(22:2_17:2(OH))+Na",0,0,0,0,0,0,"3.85658484848485","4.15658484848485","13925","","OxPE(22:2_17:2(OH))+Na",0,0,0,0,0,0,"3.85658484848485","4.15658484848485","13925","","OxPE(22:2_17:2(OH))+Na","820.5463578","777.5041578","679.5272635","441.2014578","495.2847578","164.00888","3.85658484848485","4.15658484848485","13925"
"","OxPE(22:2_18:1(OH))+Na",0,0,0,0,0,0,"5.14420416666667","5.44420416666667","6914","","OxPE(22:2_18:1(OH))+Na",0,0,0,0,0,0,"5.14420416666667","5.44420416666667","6914","","OxPE(22:2_18:1(OH))+Na",0,0,0,0,0,0,"5.14420416666667","5.44420416666667","6914","","OxPE(22:2_18:1(OH))+Na",0,0,0,0,0,0,"5.14420416666667","5.44420416666667","6914","","OxPE(22:2_18:1(OH))+Na",0,0,0,0,0,0,"5.14420416666667","5.44420416666667","6914","","OxPE(22:2_18:1(OH))+Na","836.5776578","793.5354578","695.5585635","457.2327578","495.2847578","164.00888","5.14420416666667","5.44420416666667","6914"
"","OxPE(22:2_20:2(OH))+Na",0,0,0,0,0,0,"0.636801388888889","0.936801388888889","3578","","OxPE(22:2_20:2(OH))+Na",0,0,0,0,0,0,"0.636801388888889","0.936801388888889","3578","","OxPE(22:2_20:2(OH))+Na",0,0,0,0,0,0,"0.636801388888889","0.936801388888889","3578","","OxPE(22:2_20:2(OH))+Na",0,0,0,0,0,0,"0.636801388888889","0.936801388888889","3578","","OxPE(22:2_20:2(OH))+Na",0,0,0,0,0,0,"0.636801388888889","0.936801388888889","3578","","OxPE(22:2_20:2(OH))+Na","862.5932578","819.5510578","721.5741635","483.2483578","495.2847578","164.00888","0.636801388888889","0.936801388888889","3578"
"","OxPE(22:2_22:1(OH))+Na",0,0,0,0,0,0,"7.98545","8.28545","17981","","OxPE(22:2_22:1(OH))+Na",0,0,0,0,0,0,"7.98545","8.28545","17981","","OxPE(22:2_22:1(OH))+Na",0,0,0,0,0,0,"7.98545","8.28545","17981","","OxPE(22:2_22:1(OH))+Na",0,0,0,0,0,0,"7.98545","8.28545","17981","","OxPE(22:2_22:1(OH))+Na",0,0,0,0,0,0,"7.98545","8.28545","17981","","OxPE(22:2_22:1(OH))+Na","892.6402578","849.5980578","751.6211635","513.2953578","495.2847578","164.00888","7.98545","8.28545","17981"
"","OxPE(22:2_18:4(OO))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(22:2_18:4(OO))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(22:2_18:4(OO))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(22:2_18:4(OO))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(22:2_18:4(OO))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(22:2_18:4(OO))+Na","846.5255778","803.4833778","705.5064835","467.1806778","495.2847578","164.00888","5.27234242424242","5.57234242424242","10434"
"","OxPE(22:2_18:4(OO))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(22:2_18:4(OO))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(22:2_18:4(OO))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(22:2_18:4(OO))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(22:2_18:4(OO))+Na",0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(22:2_18:4(OO))+Na","846.5255778","803.4833778","705.5064835","467.1806778","495.2847578","164.00888","5.27234242424242","5.57234242424242","15493"
"","OxPE(22:2_20:2(OO))+Na",0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","OxPE(22:2_20:2(OO))+Na",0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","OxPE(22:2_20:2(OO))+Na",0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","OxPE(22:2_20:2(OO))+Na",0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","OxPE(22:2_20:2(OO))+Na",0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","OxPE(22:2_20:2(OO))+Na","878.5881778","835.5459778","737.5690835","499.2432778","495.2847578","164.00888","8.52266666666667","8.82266666666667","16911"
"","OxPE(22:2_20:3(OO))+Na",0,0,0,0,0,0,"7.69739444444445","7.99739444444445","18846","","OxPE(22:2_20:3(OO))+Na",0,0,0,0,0,0,"7.69739444444445","7.99739444444445","18846","","OxPE(22:2_20:3(OO))+Na",0,0,0,0,0,0,"7.69739444444445","7.99739444444445","18846","","OxPE(22:2_20:3(OO))+Na",0,0,0,0,0,0,"7.69739444444445","7.99739444444445","18846","","OxPE(22:2_20:3(OO))+Na",0,0,0,0,0,0,"7.69739444444445","7.99739444444445","18846","","OxPE(22:2_20:3(OO))+Na","876.5725778","833.5303778","735.5534835","497.2276778","495.2847578","164.00888","7.69739444444445","7.99739444444445","18846"
"","OxPE(22:2_20:5(OO))+Na",0,0,0,0,0,0,"5.51560694444444","5.81560694444444","5093","","OxPE(22:2_20:5(OO))+Na",0,0,0,0,0,0,"5.51560694444444","5.81560694444444","5093","","OxPE(22:2_20:5(OO))+Na",0,0,0,0,0,0,"5.51560694444444","5.81560694444444","5093","","OxPE(22:2_20:5(OO))+Na",0,0,0,0,0,0,"5.51560694444444","5.81560694444444","5093","","OxPE(22:2_20:5(OO))+Na",0,0,0,0,0,0,"5.51560694444444","5.81560694444444","5093","","OxPE(22:2_20:5(OO))+Na","872.5412778","829.4990778","731.5221835","493.1963778","495.2847578","164.00888","5.51560694444444","5.81560694444444","5093"
"","OxPE(22:2_22:1(OO))+Na",0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","OxPE(22:2_22:1(OO))+Na",0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","OxPE(22:2_22:1(OO))+Na",0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","OxPE(22:2_22:1(OO))+Na",0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","OxPE(22:2_22:1(OO))+Na",0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","OxPE(22:2_22:1(OO))+Na","908.6351778","865.5929778","767.6160835","529.2902778","495.2847578","164.00888","10.3205424242424","10.6205424242424","3690"
"","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"4.10660694444444","4.40660694444444","4362","","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"4.10660694444444","4.40660694444444","4362","","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"4.10660694444444","4.40660694444444","4362","","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"4.10660694444444","4.40660694444444","4362","","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"4.10660694444444","4.40660694444444","4362","","OxPE(22:2_17:1(OOO))+Na","854.5517978","811.5095978","713.5327035","475.2068978","495.2847578","164.00888","4.10660694444444","4.40660694444444","4362"
"","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"4.47981666666667","4.77981666666667","6347","","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"4.47981666666667","4.77981666666667","6347","","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"4.47981666666667","4.77981666666667","6347","","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"4.47981666666667","4.77981666666667","6347","","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"4.47981666666667","4.77981666666667","6347","","OxPE(22:2_17:1(OOO))+Na","854.5517978","811.5095978","713.5327035","475.2068978","495.2847578","164.00888","4.47981666666667","4.77981666666667","6347"
"","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"3.8781606060606","4.1781606060606","14568","","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"3.8781606060606","4.1781606060606","14568","","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"3.8781606060606","4.1781606060606","14568","","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"3.8781606060606","4.1781606060606","14568","","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"3.8781606060606","4.1781606060606","14568","","OxPE(22:2_17:1(OOO))+Na","854.5517978","811.5095978","713.5327035","475.2068978","495.2847578","164.00888","3.8781606060606","4.1781606060606","14568"
"","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"1.79272222222222","2.09272222222222","15899","","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"1.79272222222222","2.09272222222222","15899","","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"1.79272222222222","2.09272222222222","15899","","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"1.79272222222222","2.09272222222222","15899","","OxPE(22:2_17:1(OOO))+Na",0,0,0,0,0,0,"1.79272222222222","2.09272222222222","15899","","OxPE(22:2_17:1(OOO))+Na","854.5517978","811.5095978","713.5327035","475.2068978","495.2847578","164.00888","1.79272222222222","2.09272222222222","15899"
"","OxPE(22:2_17:2(OOO))+Na",0,0,0,0,0,0,"1.83174166666667","2.13174166666667","7971","","OxPE(22:2_17:2(OOO))+Na",0,0,0,0,0,0,"1.83174166666667","2.13174166666667","7971","","OxPE(22:2_17:2(OOO))+Na",0,0,0,0,0,0,"1.83174166666667","2.13174166666667","7971","","OxPE(22:2_17:2(OOO))+Na",0,0,0,0,0,0,"1.83174166666667","2.13174166666667","7971","","OxPE(22:2_17:2(OOO))+Na",0,0,0,0,0,0,"1.83174166666667","2.13174166666667","7971","","OxPE(22:2_17:2(OOO))+Na","852.5361978","809.4939978","711.5171035","473.1912978","495.2847578","164.00888","1.83174166666667","2.13174166666667","7971"
"","OxPE(22:2_17:2(OOO))+Na",0,0,0,0,0,0,"4.71880972222222","5.01880972222222","12365","","OxPE(22:2_17:2(OOO))+Na",0,0,0,0,0,0,"4.71880972222222","5.01880972222222","12365","","OxPE(22:2_17:2(OOO))+Na",0,0,0,0,0,0,"4.71880972222222","5.01880972222222","12365","","OxPE(22:2_17:2(OOO))+Na",0,0,0,0,0,0,"4.71880972222222","5.01880972222222","12365","","OxPE(22:2_17:2(OOO))+Na",0,0,0,0,0,0,"4.71880972222222","5.01880972222222","12365","","OxPE(22:2_17:2(OOO))+Na","852.5361978","809.4939978","711.5171035","473.1912978","495.2847578","164.00888","4.71880972222222","5.01880972222222","12365"
