"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","LDGTS","[M+H]+","[M-H20]+","FA acyl loss","[M-H20]-FA","C7H14NO2","RT_min","RT_max","Comment","RT at Max Intensity","LDGTS","[M+H]+","[M-H20]+","FA acyl loss","[M-H20]-FA","C7H14NO2","RT_min","RT_max","Comment","Number of Scans","LDGTS","[M+H]+","[M-H20]+","FA acyl loss","[M-H20]-FA","C7H14NO2","RT_min","RT_max","Comment","Max Intensity","LDGTS","[M+H]+","[M-H20]+","FA acyl loss","[M-H20]-FA","C7H14NO2","RT_min","RT_max","Comment","Average m/z","LDGTS","[M+H]+","[M-H20]+","FA acyl loss","[M-H20]-FA","C7H14NO2","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","LDGTS","[M+H]+","[M-H20]+","FA acyl loss","[M-H20]-FA","C7H14NO2","RT_min","RT_max","Comment"
"","LDGTS(32:0/0:0)",0,0,0,0,0,"9.20254444444445","9.50254444444445","3998","","LDGTS(32:0/0:0)",0,0,0,0,0,"9.20254444444445","9.50254444444445","3998","","LDGTS(32:0/0:0)",0,0,0,0,0,"9.20254444444445","9.50254444444445","3998","","LDGTS(32:0/0:0)",0,0,0,0,0,"9.20254444444445","9.50254444444445","3998","","LDGTS(32:0/0:0)",0,0,0,0,0,"9.20254444444445","9.50254444444445","3998","","LDGTS(32:0/0:0)","698.629309","680.6187452","236.149554","218.138994","144.1024","9.20254444444445","9.50254444444445","3998"
"","LDGTS(32:1/0:0)",0,0,0,0,0,"10.7848583333333","11.0848583333333","8321","","LDGTS(32:1/0:0)",0,0,0,0,0,"10.7848583333333","11.0848583333333","8321","","LDGTS(32:1/0:0)",0,0,0,0,0,"10.7848583333333","11.0848583333333","8321","","LDGTS(32:1/0:0)",0,0,0,0,0,"10.7848583333333","11.0848583333333","8321","","LDGTS(32:1/0:0)",0,0,0,0,0,"10.7848583333333","11.0848583333333","8321","","LDGTS(32:1/0:0)","696.613659","678.6030951","236.1495439","218.1389839","144.1024","10.7848583333333","11.0848583333333","8321"
"","LDGTS(32:5/0:0)",0,0,0,0,0,"4.70382121212121","5.00382121212121","11204","","LDGTS(32:5/0:0)",0,0,0,0,0,"4.70382121212121","5.00382121212121","11204","","LDGTS(32:5/0:0)",0,0,0,0,0,"4.70382121212121","5.00382121212121","11204","","LDGTS(32:5/0:0)",0,0,0,0,0,"4.70382121212121","5.00382121212121","11204","","LDGTS(32:5/0:0)",0,0,0,0,0,"4.70382121212121","5.00382121212121","11204","","LDGTS(32:5/0:0)","688.551059","670.5404949","236.1495037","218.1389437","144.1024","4.70382121212121","5.00382121212121","11204"
"","LDGTS(32:5/0:0)",0,0,0,0,0,"4.70824166666667","5.00824166666667","17723","","LDGTS(32:5/0:0)",0,0,0,0,0,"4.70824166666667","5.00824166666667","17723","","LDGTS(32:5/0:0)",0,0,0,0,0,"4.70824166666667","5.00824166666667","17723","","LDGTS(32:5/0:0)",0,0,0,0,0,"4.70824166666667","5.00824166666667","17723","","LDGTS(32:5/0:0)",0,0,0,0,0,"4.70824166666667","5.00824166666667","17723","","LDGTS(32:5/0:0)","688.551059","670.5404949","236.1495037","218.1389437","144.1024","4.70824166666667","5.00824166666667","17723"
"","LDGTS(33:0/0:0)",1,0,0,0,0,"11.8552833333333","12.1552833333333","314","","LDGTS(33:0/0:0)",11.96233,0,0,0,0,"11.8552833333333","12.1552833333333","314","","LDGTS(33:0/0:0)",2,0,0,0,0,"11.8552833333333","12.1552833333333","314","","LDGTS(33:0/0:0)",5881.979,0,0,0,0,"11.8552833333333","12.1552833333333","314","","LDGTS(33:0/0:0)",712.64565,0,0,0,0,"11.8552833333333","12.1552833333333","314","","LDGTS(33:0/0:0)","712.644959","694.6343953","236.1495641","218.1390041","144.1024","11.8552833333333","12.1552833333333","314"
"","LDGTS(33:0/0:0)",0,0,0,0,0,"9.20319848484848","9.50319848484848","7566","","LDGTS(33:0/0:0)",0,0,0,0,0,"9.20319848484848","9.50319848484848","7566","","LDGTS(33:0/0:0)",0,0,0,0,0,"9.20319848484848","9.50319848484848","7566","","LDGTS(33:0/0:0)",0,0,0,0,0,"9.20319848484848","9.50319848484848","7566","","LDGTS(33:0/0:0)",0,0,0,0,0,"9.20319848484848","9.50319848484848","7566","","LDGTS(33:0/0:0)","712.644959","694.6343953","236.1495641","218.1390041","144.1024","9.20319848484848","9.50319848484848","7566"
"","LDGTS(33:0/0:0)",0,0,0,0,0,"12.78405","13.08405","12299","","LDGTS(33:0/0:0)",0,0,0,0,0,"12.78405","13.08405","12299","","LDGTS(33:0/0:0)",0,0,0,0,0,"12.78405","13.08405","12299","","LDGTS(33:0/0:0)",0,0,0,0,0,"12.78405","13.08405","12299","","LDGTS(33:0/0:0)",0,0,0,0,0,"12.78405","13.08405","12299","","LDGTS(33:0/0:0)","712.644959","694.6343953","236.1495641","218.1390041","144.1024","12.78405","13.08405","12299"
"","LDGTS(33:1/0:0)",1,0,0,0,0,"11.1081569444444","11.4081569444444","931","","LDGTS(33:1/0:0)",11.28347,0,0,0,0,"11.1081569444444","11.4081569444444","931","","LDGTS(33:1/0:0)",1,0,0,0,0,"11.1081569444444","11.4081569444444","931","","LDGTS(33:1/0:0)",3023.908,0,0,0,0,"11.1081569444444","11.4081569444444","931","","LDGTS(33:1/0:0)",710.631,0,0,0,0,"11.1081569444444","11.4081569444444","931","","LDGTS(33:1/0:0)","710.629309","692.6187452","236.149554","218.138994","144.1024","11.1081569444444","11.4081569444444","931"
"","LDGTS(33:1/0:0)",0,0,0,0,0,"10.256303030303","10.556303030303","4567","","LDGTS(33:1/0:0)",0,0,0,0,0,"10.256303030303","10.556303030303","4567","","LDGTS(33:1/0:0)",0,0,0,0,0,"10.256303030303","10.556303030303","4567","","LDGTS(33:1/0:0)",0,0,0,0,0,"10.256303030303","10.556303030303","4567","","LDGTS(33:1/0:0)",0,0,0,0,0,"10.256303030303","10.556303030303","4567","","LDGTS(33:1/0:0)","710.629309","692.6187452","236.149554","218.138994","144.1024","10.256303030303","10.556303030303","4567"
"","LDGTS(33:1/0:0)",0,0,0,0,0,"10.2673075757576","10.5673075757576","17947","","LDGTS(33:1/0:0)",0,0,0,0,0,"10.2673075757576","10.5673075757576","17947","","LDGTS(33:1/0:0)",0,0,0,0,0,"10.2673075757576","10.5673075757576","17947","","LDGTS(33:1/0:0)",0,0,0,0,0,"10.2673075757576","10.5673075757576","17947","","LDGTS(33:1/0:0)",0,0,0,0,0,"10.2673075757576","10.5673075757576","17947","","LDGTS(33:1/0:0)","710.629309","692.6187452","236.149554","218.138994","144.1024","10.2673075757576","10.5673075757576","17947"
"","LDGTS(33:2/0:0)",0,0,0,0,0,"10.4439041666667","10.7439041666667","1742","","LDGTS(33:2/0:0)",0,0,0,0,0,"10.4439041666667","10.7439041666667","1742","","LDGTS(33:2/0:0)",0,0,0,0,0,"10.4439041666667","10.7439041666667","1742","","LDGTS(33:2/0:0)",0,0,0,0,0,"10.4439041666667","10.7439041666667","1742","","LDGTS(33:2/0:0)",0,0,0,0,0,"10.4439041666667","10.7439041666667","1742","","LDGTS(33:2/0:0)","708.613659","690.6030951","236.1495439","218.1389839","144.1024","10.4439041666667","10.7439041666667","1742"
"","LDGTS(33:2/0:0)",0,0,0,0,0,"9.70002727272727","10.0000272727273","4556","","LDGTS(33:2/0:0)",0,0,0,0,0,"9.70002727272727","10.0000272727273","4556","","LDGTS(33:2/0:0)",0,0,0,0,0,"9.70002727272727","10.0000272727273","4556","","LDGTS(33:2/0:0)",0,0,0,0,0,"9.70002727272727","10.0000272727273","4556","","LDGTS(33:2/0:0)",0,0,0,0,0,"9.70002727272727","10.0000272727273","4556","","LDGTS(33:2/0:0)","708.613659","690.6030951","236.1495439","218.1389839","144.1024","9.70002727272727","10.0000272727273","4556"
"","LDGTS(33:3/0:0)",0,0,0,0,0,"9.71097361111111","10.0109736111111","11578","","LDGTS(33:3/0:0)",0,0,0,0,0,"9.71097361111111","10.0109736111111","11578","","LDGTS(33:3/0:0)",0,0,0,0,0,"9.71097361111111","10.0109736111111","11578","","LDGTS(33:3/0:0)",0,0,0,0,0,"9.71097361111111","10.0109736111111","11578","","LDGTS(33:3/0:0)",0,0,0,0,0,"9.71097361111111","10.0109736111111","11578","","LDGTS(33:3/0:0)","706.598009","688.5874451","236.1495339","218.1389739","144.1024","9.71097361111111","10.0109736111111","11578"
"","LDGTS(33:4/0:0)",0,0,0,0,0,"5.74295555555556","6.04295555555556","566","","LDGTS(33:4/0:0)",0,0,0,0,0,"5.74295555555556","6.04295555555556","566","","LDGTS(33:4/0:0)",0,0,0,0,0,"5.74295555555556","6.04295555555556","566","","LDGTS(33:4/0:0)",0,0,0,0,0,"5.74295555555556","6.04295555555556","566","","LDGTS(33:4/0:0)",0,0,0,0,0,"5.74295555555556","6.04295555555556","566","","LDGTS(33:4/0:0)","704.582359","686.571795","236.1495238","218.1389638","144.1024","5.74295555555556","6.04295555555556","566"
"","LDGTS(33:4/0:0)",0,0,0,0,0,"7.90467777777778","8.20467777777778","17395","","LDGTS(33:4/0:0)",0,0,0,0,0,"7.90467777777778","8.20467777777778","17395","","LDGTS(33:4/0:0)",0,0,0,0,0,"7.90467777777778","8.20467777777778","17395","","LDGTS(33:4/0:0)",0,0,0,0,0,"7.90467777777778","8.20467777777778","17395","","LDGTS(33:4/0:0)",0,0,0,0,0,"7.90467777777778","8.20467777777778","17395","","LDGTS(33:4/0:0)","704.582359","686.571795","236.1495238","218.1389638","144.1024","7.90467777777778","8.20467777777778","17395"
"","LDGTS(34:0/0:0)",0,0,0,0,0,"12.2327777777778","12.5327777777778","1428","","LDGTS(34:0/0:0)",0,0,0,0,0,"12.2327777777778","12.5327777777778","1428","","LDGTS(34:0/0:0)",0,0,0,0,0,"12.2327777777778","12.5327777777778","1428","","LDGTS(34:0/0:0)",0,0,0,0,0,"12.2327777777778","12.5327777777778","1428","","LDGTS(34:0/0:0)",0,0,0,0,0,"12.2327777777778","12.5327777777778","1428","","LDGTS(34:0/0:0)","726.66061","708.6500453","236.1495741","218.1390141","144.1024","12.2327777777778","12.5327777777778","1428"
"","LDGTS(34:0/0:0)",0,0,0,0,0,"10.1495272727273","10.4495272727273","2432","","LDGTS(34:0/0:0)",0,0,0,0,0,"10.1495272727273","10.4495272727273","2432","","LDGTS(34:0/0:0)",0,0,0,0,0,"10.1495272727273","10.4495272727273","2432","","LDGTS(34:0/0:0)",0,0,0,0,0,"10.1495272727273","10.4495272727273","2432","","LDGTS(34:0/0:0)",0,0,0,0,0,"10.1495272727273","10.4495272727273","2432","","LDGTS(34:0/0:0)","726.66061","708.6500453","236.1495741","218.1390141","144.1024","10.1495272727273","10.4495272727273","2432"
"","LDGTS(34:0/0:0)",0,0,0,0,0,"11.8488090909091","12.1488090909091","8583","","LDGTS(34:0/0:0)",0,0,0,0,0,"11.8488090909091","12.1488090909091","8583","","LDGTS(34:0/0:0)",0,0,0,0,0,"11.8488090909091","12.1488090909091","8583","","LDGTS(34:0/0:0)",0,0,0,0,0,"11.8488090909091","12.1488090909091","8583","","LDGTS(34:0/0:0)",0,0,0,0,0,"11.8488090909091","12.1488090909091","8583","","LDGTS(34:0/0:0)","726.66061","708.6500453","236.1495741","218.1390141","144.1024","11.8488090909091","12.1488090909091","8583"
"","LDGTS(34:0/0:0)",0,0,0,0,0,"10.4797833333333","10.7797833333333","13724","","LDGTS(34:0/0:0)",0,0,0,0,0,"10.4797833333333","10.7797833333333","13724","","LDGTS(34:0/0:0)",0,0,0,0,0,"10.4797833333333","10.7797833333333","13724","","LDGTS(34:0/0:0)",0,0,0,0,0,"10.4797833333333","10.7797833333333","13724","","LDGTS(34:0/0:0)",0,0,0,0,0,"10.4797833333333","10.7797833333333","13724","","LDGTS(34:0/0:0)","726.66061","708.6500453","236.1495741","218.1390141","144.1024","10.4797833333333","10.7797833333333","13724"
"","LDGTS(34:1/0:0)",0,0,0,0,0,"11.5092722222222","11.8092722222222","2539","","LDGTS(34:1/0:0)",0,0,0,0,0,"11.5092722222222","11.8092722222222","2539","","LDGTS(34:1/0:0)",0,0,0,0,0,"11.5092722222222","11.8092722222222","2539","","LDGTS(34:1/0:0)",0,0,0,0,0,"11.5092722222222","11.8092722222222","2539","","LDGTS(34:1/0:0)",0,0,0,0,0,"11.5092722222222","11.8092722222222","2539","","LDGTS(34:1/0:0)","724.644959","706.6343953","236.1495641","218.1390041","144.1024","11.5092722222222","11.8092722222222","2539"
"","LDGTS(34:2/0:0)",0,0,0,0,0,"10.8291636363636","11.1291636363636","6804","","LDGTS(34:2/0:0)",0,0,0,0,0,"10.8291636363636","11.1291636363636","6804","","LDGTS(34:2/0:0)",0,0,0,0,0,"10.8291636363636","11.1291636363636","6804","","LDGTS(34:2/0:0)",0,0,0,0,0,"10.8291636363636","11.1291636363636","6804","","LDGTS(34:2/0:0)",0,0,0,0,0,"10.8291636363636","11.1291636363636","6804","","LDGTS(34:2/0:0)","722.629309","704.6187452","236.149554","218.138994","144.1024","10.8291636363636","11.1291636363636","6804"
"","LDGTS(34:3/0:0)",0,0,0,0,0,"6.826075","7.126075","4767","","LDGTS(34:3/0:0)",0,0,0,0,0,"6.826075","7.126075","4767","","LDGTS(34:3/0:0)",0,0,0,0,0,"6.826075","7.126075","4767","","LDGTS(34:3/0:0)",0,0,0,0,0,"6.826075","7.126075","4767","","LDGTS(34:3/0:0)",0,0,0,0,0,"6.826075","7.126075","4767","","LDGTS(34:3/0:0)","720.613659","702.6030951","236.1495439","218.1389839","144.1024","6.826075","7.126075","4767"
"","LDGTS(34:6/0:0)",0,0,0,0,0,"5.95079696969697","6.25079696969697","13037","","LDGTS(34:6/0:0)",0,0,0,0,0,"5.95079696969697","6.25079696969697","13037","","LDGTS(34:6/0:0)",0,0,0,0,0,"5.95079696969697","6.25079696969697","13037","","LDGTS(34:6/0:0)",0,0,0,0,0,"5.95079696969697","6.25079696969697","13037","","LDGTS(34:6/0:0)",0,0,0,0,0,"5.95079696969697","6.25079696969697","13037","","LDGTS(34:6/0:0)","714.566709","696.5561449","236.1495137","218.1389537","144.1024","5.95079696969697","6.25079696969697","13037"
"","LDGTS(35:0/0:0)",1,0,0,0,0,"12.5862263888889","12.8862263888889","161","","LDGTS(35:0/0:0)",12.70648,0,0,0,0,"12.5862263888889","12.8862263888889","161","","LDGTS(35:0/0:0)",1,0,0,0,0,"12.5862263888889","12.8862263888889","161","","LDGTS(35:0/0:0)",18975.63,0,0,0,0,"12.5862263888889","12.8862263888889","161","","LDGTS(35:0/0:0)",740.6779,0,0,0,0,"12.5862263888889","12.8862263888889","161","","LDGTS(35:0/0:0)","740.67626","722.6656954","236.1495842","218.1390242","144.1024","12.5862263888889","12.8862263888889","161"
"","LDGTS(35:0/0:0)",0,0,0,0,0,"10.140896969697","10.440896969697","3679","","LDGTS(35:0/0:0)",0,0,0,0,0,"10.140896969697","10.440896969697","3679","","LDGTS(35:0/0:0)",0,0,0,0,0,"10.140896969697","10.440896969697","3679","","LDGTS(35:0/0:0)",0,0,0,0,0,"10.140896969697","10.440896969697","3679","","LDGTS(35:0/0:0)",0,0,0,0,0,"10.140896969697","10.440896969697","3679","","LDGTS(35:0/0:0)","740.67626","722.6656954","236.1495842","218.1390242","144.1024","10.140896969697","10.440896969697","3679"
"","LDGTS(35:1/0:0)",1,0,0,0,0,"11.880325","12.180325","268","","LDGTS(35:1/0:0)",12.10361,0,0,0,0,"11.880325","12.180325","268","","LDGTS(35:1/0:0)",2,0,0,0,0,"11.880325","12.180325","268","","LDGTS(35:1/0:0)",14692.52,0,0,0,0,"11.880325","12.180325","268","","LDGTS(35:1/0:0)",738.66235,0,0,0,0,"11.880325","12.180325","268","","LDGTS(35:1/0:0)","738.66061","720.6500453","236.1495741","218.1390141","144.1024","11.880325","12.180325","268"
"","LDGTS(35:2/0:0)",1,0,0,0,0,"11.2135375","11.5135375","505","","LDGTS(35:2/0:0)",11.38308,0,0,0,0,"11.2135375","11.5135375","505","","LDGTS(35:2/0:0)",1,0,0,0,0,"11.2135375","11.5135375","505","","LDGTS(35:2/0:0)",13383.14,0,0,0,0,"11.2135375","11.5135375","505","","LDGTS(35:2/0:0)",736.6469,0,0,0,0,"11.2135375","11.5135375","505","","LDGTS(35:2/0:0)","736.644959","718.6343953","236.1495641","218.1390041","144.1024","11.2135375","11.5135375","505"
"","LDGTS(35:2/0:0)",0,0,0,0,0,"10.5108227272727","10.8108227272727","3551","","LDGTS(35:2/0:0)",0,0,0,0,0,"10.5108227272727","10.8108227272727","3551","","LDGTS(35:2/0:0)",0,0,0,0,0,"10.5108227272727","10.8108227272727","3551","","LDGTS(35:2/0:0)",0,0,0,0,0,"10.5108227272727","10.8108227272727","3551","","LDGTS(35:2/0:0)",0,0,0,0,0,"10.5108227272727","10.8108227272727","3551","","LDGTS(35:2/0:0)","736.644959","718.6343953","236.1495641","218.1390041","144.1024","10.5108227272727","10.8108227272727","3551"
"","LDGTS(35:2/0:0)",0,0,0,0,0,"10.5132416666667","10.8132416666667","15254","","LDGTS(35:2/0:0)",0,0,0,0,0,"10.5132416666667","10.8132416666667","15254","","LDGTS(35:2/0:0)",0,0,0,0,0,"10.5132416666667","10.8132416666667","15254","","LDGTS(35:2/0:0)",0,0,0,0,0,"10.5132416666667","10.8132416666667","15254","","LDGTS(35:2/0:0)",0,0,0,0,0,"10.5132416666667","10.8132416666667","15254","","LDGTS(35:2/0:0)","736.644959","718.6343953","236.1495641","218.1390041","144.1024","10.5132416666667","10.8132416666667","15254"
"","LDGTS(35:3/0:0)",0,0,0,0,0,"10.5559305555556","10.8559305555556","2026","","LDGTS(35:3/0:0)",0,0,0,0,0,"10.5559305555556","10.8559305555556","2026","","LDGTS(35:3/0:0)",0,0,0,0,0,"10.5559305555556","10.8559305555556","2026","","LDGTS(35:3/0:0)",0,0,0,0,0,"10.5559305555556","10.8559305555556","2026","","LDGTS(35:3/0:0)",0,0,0,0,0,"10.5559305555556","10.8559305555556","2026","","LDGTS(35:3/0:0)","734.629309","716.6187452","236.149554","218.138994","144.1024","10.5559305555556","10.8559305555556","2026"
"","LDGTS(35:3/0:0)",0,0,0,0,0,"9.74235138888889","10.0423513888889","7629","","LDGTS(35:3/0:0)",0,0,0,0,0,"9.74235138888889","10.0423513888889","7629","","LDGTS(35:3/0:0)",0,0,0,0,0,"9.74235138888889","10.0423513888889","7629","","LDGTS(35:3/0:0)",0,0,0,0,0,"9.74235138888889","10.0423513888889","7629","","LDGTS(35:3/0:0)",0,0,0,0,0,"9.74235138888889","10.0423513888889","7629","","LDGTS(35:3/0:0)","734.629309","716.6187452","236.149554","218.138994","144.1024","9.74235138888889","10.0423513888889","7629"
"","LDGTS(35:3/0:0)",0,0,0,0,0,"11.3935458333333","11.6935458333333","7782","","LDGTS(35:3/0:0)",0,0,0,0,0,"11.3935458333333","11.6935458333333","7782","","LDGTS(35:3/0:0)",0,0,0,0,0,"11.3935458333333","11.6935458333333","7782","","LDGTS(35:3/0:0)",0,0,0,0,0,"11.3935458333333","11.6935458333333","7782","","LDGTS(35:3/0:0)",0,0,0,0,0,"11.3935458333333","11.6935458333333","7782","","LDGTS(35:3/0:0)","734.629309","716.6187452","236.149554","218.138994","144.1024","11.3935458333333","11.6935458333333","7782"
"","LDGTS(35:3/0:0)",0,0,0,0,0,"9.742625","10.042625","17576","","LDGTS(35:3/0:0)",0,0,0,0,0,"9.742625","10.042625","17576","","LDGTS(35:3/0:0)",0,0,0,0,0,"9.742625","10.042625","17576","","LDGTS(35:3/0:0)",0,0,0,0,0,"9.742625","10.042625","17576","","LDGTS(35:3/0:0)",0,0,0,0,0,"9.742625","10.042625","17576","","LDGTS(35:3/0:0)","734.629309","716.6187452","236.149554","218.138994","144.1024","9.742625","10.042625","17576"
"","LDGTS(35:4/0:0)",0,0,0,0,0,"11.309325","11.609325","18503","","LDGTS(35:4/0:0)",0,0,0,0,0,"11.309325","11.609325","18503","","LDGTS(35:4/0:0)",0,0,0,0,0,"11.309325","11.609325","18503","","LDGTS(35:4/0:0)",0,0,0,0,0,"11.309325","11.609325","18503","","LDGTS(35:4/0:0)",0,0,0,0,0,"11.309325","11.609325","18503","","LDGTS(35:4/0:0)","732.613659","714.6030951","236.1495439","218.1389839","144.1024","11.309325","11.609325","18503"
"","LDGTS(35:5/0:0)",0,0,0,0,0,"6.47404583333333","6.77404583333333","11394","","LDGTS(35:5/0:0)",0,0,0,0,0,"6.47404583333333","6.77404583333333","11394","","LDGTS(35:5/0:0)",0,0,0,0,0,"6.47404583333333","6.77404583333333","11394","","LDGTS(35:5/0:0)",0,0,0,0,0,"6.47404583333333","6.77404583333333","11394","","LDGTS(35:5/0:0)",0,0,0,0,0,"6.47404583333333","6.77404583333333","11394","","LDGTS(35:5/0:0)","730.598009","712.5874451","236.1495339","218.1389739","144.1024","6.47404583333333","6.77404583333333","11394"
"","LDGTS(36:0/0:0)",0,0,0,0,0,"12.9264361111111","13.2264361111111","882","","LDGTS(36:0/0:0)",0,0,0,0,0,"12.9264361111111","13.2264361111111","882","","LDGTS(36:0/0:0)",0,0,0,0,0,"12.9264361111111","13.2264361111111","882","","LDGTS(36:0/0:0)",0,0,0,0,0,"12.9264361111111","13.2264361111111","882","","LDGTS(36:0/0:0)",0,0,0,0,0,"12.9264361111111","13.2264361111111","882","","LDGTS(36:0/0:0)","754.69191","736.6813454","236.1495943","218.1390343","144.1024","12.9264361111111","13.2264361111111","882"
"","LDGTS(36:0/0:0)",0,0,0,0,0,"11.0460777777778","11.3460777777778","1698","","LDGTS(36:0/0:0)",0,0,0,0,0,"11.0460777777778","11.3460777777778","1698","","LDGTS(36:0/0:0)",0,0,0,0,0,"11.0460777777778","11.3460777777778","1698","","LDGTS(36:0/0:0)",0,0,0,0,0,"11.0460777777778","11.3460777777778","1698","","LDGTS(36:0/0:0)",0,0,0,0,0,"11.0460777777778","11.3460777777778","1698","","LDGTS(36:0/0:0)","754.69191","736.6813454","236.1495943","218.1390343","144.1024","11.0460777777778","11.3460777777778","1698"
"","LDGTS(36:0/0:0)",0,0,0,0,0,"12.598646969697","12.898646969697","13323","","LDGTS(36:0/0:0)",0,0,0,0,0,"12.598646969697","12.898646969697","13323","","LDGTS(36:0/0:0)",0,0,0,0,0,"12.598646969697","12.898646969697","13323","","LDGTS(36:0/0:0)",0,0,0,0,0,"12.598646969697","12.898646969697","13323","","LDGTS(36:0/0:0)",0,0,0,0,0,"12.598646969697","12.898646969697","13323","","LDGTS(36:0/0:0)","754.69191","736.6813454","236.1495943","218.1390343","144.1024","12.598646969697","12.898646969697","13323"
"","LDGTS(36:1/0:0)",0,0,0,0,0,"12.2539333333333","12.5539333333333","1033","","LDGTS(36:1/0:0)",0,0,0,0,0,"12.2539333333333","12.5539333333333","1033","","LDGTS(36:1/0:0)",0,0,0,0,0,"12.2539333333333","12.5539333333333","1033","","LDGTS(36:1/0:0)",0,0,0,0,0,"12.2539333333333","12.5539333333333","1033","","LDGTS(36:1/0:0)",0,0,0,0,0,"12.2539333333333","12.5539333333333","1033","","LDGTS(36:1/0:0)","752.67626","734.6656954","236.1495842","218.1390242","144.1024","12.2539333333333","12.5539333333333","1033"
"","LDGTS(36:1/0:0)",0,0,0,0,0,"10.4893625","10.7893625","5356","","LDGTS(36:1/0:0)",0,0,0,0,0,"10.4893625","10.7893625","5356","","LDGTS(36:1/0:0)",0,0,0,0,0,"10.4893625","10.7893625","5356","","LDGTS(36:1/0:0)",0,0,0,0,0,"10.4893625","10.7893625","5356","","LDGTS(36:1/0:0)",0,0,0,0,0,"10.4893625","10.7893625","5356","","LDGTS(36:1/0:0)","752.67626","734.6656954","236.1495842","218.1390242","144.1024","10.4893625","10.7893625","5356"
"","LDGTS(36:1/0:0)",0,0,0,0,0,"10.2289954545455","10.5289954545455","5437","","LDGTS(36:1/0:0)",0,0,0,0,0,"10.2289954545455","10.5289954545455","5437","","LDGTS(36:1/0:0)",0,0,0,0,0,"10.2289954545455","10.5289954545455","5437","","LDGTS(36:1/0:0)",0,0,0,0,0,"10.2289954545455","10.5289954545455","5437","","LDGTS(36:1/0:0)",0,0,0,0,0,"10.2289954545455","10.5289954545455","5437","","LDGTS(36:1/0:0)","752.67626","734.6656954","236.1495842","218.1390242","144.1024","10.2289954545455","10.5289954545455","5437"
"","LDGTS(36:1/0:0)",0,0,0,0,0,"11.8583283333333","12.1583283333333","10282","","LDGTS(36:1/0:0)",0,0,0,0,0,"11.8583283333333","12.1583283333333","10282","","LDGTS(36:1/0:0)",0,0,0,0,0,"11.8583283333333","12.1583283333333","10282","","LDGTS(36:1/0:0)",0,0,0,0,0,"11.8583283333333","12.1583283333333","10282","","LDGTS(36:1/0:0)",0,0,0,0,0,"11.8583283333333","12.1583283333333","10282","","LDGTS(36:1/0:0)","752.67626","734.6656954","236.1495842","218.1390242","144.1024","11.8583283333333","12.1583283333333","10282"
"","LDGTS(36:1/0:0)",0,0,0,0,0,"11.8667575757576","12.1667575757576","13467","","LDGTS(36:1/0:0)",0,0,0,0,0,"11.8667575757576","12.1667575757576","13467","","LDGTS(36:1/0:0)",0,0,0,0,0,"11.8667575757576","12.1667575757576","13467","","LDGTS(36:1/0:0)",0,0,0,0,0,"11.8667575757576","12.1667575757576","13467","","LDGTS(36:1/0:0)",0,0,0,0,0,"11.8667575757576","12.1667575757576","13467","","LDGTS(36:1/0:0)","752.67626","734.6656954","236.1495842","218.1390242","144.1024","11.8667575757576","12.1667575757576","13467"
"","LDGTS(36:2/0:0)",0,0,0,0,0,"11.6132902777778","11.9132902777778","2178","","LDGTS(36:2/0:0)",0,0,0,0,0,"11.6132902777778","11.9132902777778","2178","","LDGTS(36:2/0:0)",0,0,0,0,0,"11.6132902777778","11.9132902777778","2178","","LDGTS(36:2/0:0)",0,0,0,0,0,"11.6132902777778","11.9132902777778","2178","","LDGTS(36:2/0:0)",0,0,0,0,0,"11.6132902777778","11.9132902777778","2178","","LDGTS(36:2/0:0)","750.66061","732.6500453","236.1495741","218.1390141","144.1024","11.6132902777778","11.9132902777778","2178"
"","LDGTS(36:2/0:0)",0,0,0,0,0,"9.70269861111111","10.0026986111111","6714","","LDGTS(36:2/0:0)",0,0,0,0,0,"9.70269861111111","10.0026986111111","6714","","LDGTS(36:2/0:0)",0,0,0,0,0,"9.70269861111111","10.0026986111111","6714","","LDGTS(36:2/0:0)",0,0,0,0,0,"9.70269861111111","10.0026986111111","6714","","LDGTS(36:2/0:0)",0,0,0,0,0,"9.70269861111111","10.0026986111111","6714","","LDGTS(36:2/0:0)","750.66061","732.6500453","236.1495741","218.1390141","144.1024","9.70269861111111","10.0026986111111","6714"
"","LDGTS(36:2/0:0)",0,0,0,0,0,"11.9977166666667","12.2977166666667","17788","","LDGTS(36:2/0:0)",0,0,0,0,0,"11.9977166666667","12.2977166666667","17788","","LDGTS(36:2/0:0)",0,0,0,0,0,"11.9977166666667","12.2977166666667","17788","","LDGTS(36:2/0:0)",0,0,0,0,0,"11.9977166666667","12.2977166666667","17788","","LDGTS(36:2/0:0)",0,0,0,0,0,"11.9977166666667","12.2977166666667","17788","","LDGTS(36:2/0:0)","750.66061","732.6500453","236.1495741","218.1390141","144.1024","11.9977166666667","12.2977166666667","17788"
"","LDGTS(36:3/0:0)",0,0,0,0,0,"11.070555","11.370555","7469","","LDGTS(36:3/0:0)",0,0,0,0,0,"11.070555","11.370555","7469","","LDGTS(36:3/0:0)",0,0,0,0,0,"11.070555","11.370555","7469","","LDGTS(36:3/0:0)",0,0,0,0,0,"11.070555","11.370555","7469","","LDGTS(36:3/0:0)",0,0,0,0,0,"11.070555","11.370555","7469","","LDGTS(36:3/0:0)","748.644959","730.6343953","236.1495641","218.1390041","144.1024","11.070555","11.370555","7469"
