"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","GlcCer_NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","GlcCer_NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","GlcCer_NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","GlcCer_NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","GlcCer_NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","GlcCer_NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","GlcCer_NDS(d19:0/22:1)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NDS(d19:0/22:1)+H",0,0,10.37288,10.37288,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NDS(d19:0/22:1)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NDS(d19:0/22:1)+H",0,0,192178.5,81155.23,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NDS(d19:0/22:1)+H",0,0,618.6198,600.6093,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NDS(d19:0/22:1)+H","798.68175","636.62895","618.61835","600.60775","298.30995","280.29935","338.34115","268.29935","10.2331319444444","10.5331319444444","1201"
"","GlcCer_NDS(d19:0/22:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NDS(d19:0/22:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NDS(d19:0/22:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NDS(d19:0/22:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NDS(d19:0/22:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NDS(d19:0/22:2)+H","796.66605","634.61325","616.60265","598.59215","298.30995","280.29935","336.32555","268.29935","9.34955833333333","9.64955833333333","3672"
"","GlcCer_NDS(d19:0/22:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NDS(d19:0/22:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NDS(d19:0/22:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NDS(d19:0/22:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NDS(d19:0/22:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NDS(d19:0/22:2)+H","796.66605","634.61325","616.60265","598.59215","298.30995","280.29935","336.32555","268.29935","9.16937083333333","9.46937083333333","5621"
"","GlcCer_NDS(d19:0/23:1)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NDS(d19:0/23:1)+H",0,0,10.88786,10.88786,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NDS(d19:0/23:1)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NDS(d19:0/23:1)+H",0,0,266860.5,111445.8,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NDS(d19:0/23:1)+H",0,0,632.6361,614.6255,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NDS(d19:0/23:1)+H","812.69735","650.64455","632.63395","614.62345","298.30995","280.29935","352.35685","268.29935","10.6725680555556","10.9725680555556","626"
"","GlcCer_NDS(d19:0/23:2)+H",0,0,1,1,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NDS(d19:0/23:2)+H",0,0,9.849982,9.849982,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NDS(d19:0/23:2)+H",0,0,1,1,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NDS(d19:0/23:2)+H",0,0,292159.4,123581.2,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NDS(d19:0/23:2)+H",0,0,630.6201,612.6096,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NDS(d19:0/23:2)+H","810.68175","648.62895","630.61835","612.60775","298.30995","280.29935","350.34115","268.29935","9.66834305555556","9.96834305555556","878"
"","GlcCer_NDS(d19:0/23:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NDS(d19:0/23:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NDS(d19:0/23:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NDS(d19:0/23:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NDS(d19:0/23:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NDS(d19:0/23:2)+H","810.68175","648.62895","630.61835","612.60775","298.30995","280.29935","350.34115","268.29935","10.4424116666667","10.7424116666667","10097"
"","GlcCer_NDS(d19:0/23:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NDS(d19:0/23:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NDS(d19:0/23:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NDS(d19:0/23:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NDS(d19:0/23:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NDS(d19:0/23:2)+H","810.68175","648.62895","630.61835","612.60775","298.30995","280.29935","350.34115","268.29935","10.5081333333333","10.8081333333333","17348"
"","GlcCer_NDS(d19:0/23:3)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NDS(d19:0/23:3)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NDS(d19:0/23:3)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NDS(d19:0/23:3)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NDS(d19:0/23:3)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NDS(d19:0/23:3)+H","808.66605","646.61325","628.60265","610.59215","298.30995","280.29935","348.32555","268.29935","8.76434861111111","9.06434861111111","3082"
"","GlcCer_NDS(d19:0/23:4)+H",1,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NDS(d19:0/23:4)+H",9.912439,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NDS(d19:0/23:4)+H",1,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NDS(d19:0/23:4)+H",949616.6,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NDS(d19:0/23:4)+H",806.6501,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NDS(d19:0/23:4)+H","806.65045","644.59755","626.58705","608.57645","298.30995","280.29935","346.30995","268.29935","9.75620694444445","10.0562069444445","1035"
"","GlcCer_NDS(d19:0/24:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NDS(d19:0/24:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NDS(d19:0/24:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NDS(d19:0/24:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NDS(d19:0/24:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NDS(d19:0/24:1)+H","826.71305","664.66025","646.64965","628.63905","298.30995","280.29935","366.37245","268.29935","11.1021833333333","11.4021833333333","4741"
"","GlcCer_NDS(d19:0/25:4)+H",1,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NDS(d19:0/25:4)+H",10.84815,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NDS(d19:0/25:4)+H",1,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NDS(d19:0/25:4)+H",692174.5,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NDS(d19:0/25:4)+H",834.681,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NDS(d19:0/25:4)+H","834.68175","672.62895","654.61835","636.60775","298.30995","280.29935","374.34115","268.29935","10.6725680555556","10.9725680555556","1332"
"","GlcCer_NDS(d19:0/28:2)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NDS(d19:0/28:2)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NDS(d19:0/28:2)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NDS(d19:0/28:2)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NDS(d19:0/28:2)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NDS(d19:0/28:2)+H","880.76005","718.70715","700.69655","682.68605","298.30995","280.29935","420.41945","268.29935","11.4894402777778","11.7894402777778","5453"
"","GlcCer_NDS(d19:0/28:3)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NDS(d19:0/28:3)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NDS(d19:0/28:3)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NDS(d19:0/28:3)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NDS(d19:0/28:3)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NDS(d19:0/28:3)+H","878.74435","716.69155","698.68095","680.67035","298.30995","280.29935","418.40385","268.29935","10.8061847222222","11.1061847222222","5632"
"","GlcCer_NDS(d19:0/28:3)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NDS(d19:0/28:3)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NDS(d19:0/28:3)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NDS(d19:0/28:3)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NDS(d19:0/28:3)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NDS(d19:0/28:3)+H","878.74435","716.69155","698.68095","680.67035","298.30995","280.29935","418.40385","268.29935","10.8201083333333","11.1201083333333","17983"
"","GlcCer_NDS(d19:0/28:4)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NDS(d19:0/28:4)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NDS(d19:0/28:4)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NDS(d19:0/28:4)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NDS(d19:0/28:4)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NDS(d19:0/28:4)+H","876.72865","714.67585","696.66525","678.65475","298.30995","280.29935","416.38815","268.29935","10.141946969697","10.441946969697","13430"
"","GlcCer_NDS(d19:0/30:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NDS(d19:0/30:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NDS(d19:0/30:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NDS(d19:0/30:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NDS(d19:0/30:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NDS(d19:0/30:2)+H","908.79135","746.73845","728.72795","710.71735","298.30995","280.29935","448.45075","268.29935","12.1439555555556","12.4439555555556","6370"
"","GlcCer_NDS(d19:0/30:3)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NDS(d19:0/30:3)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NDS(d19:0/30:3)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NDS(d19:0/30:3)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NDS(d19:0/30:3)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NDS(d19:0/30:3)+H","906.77565","744.72285","726.71225","708.70165","298.30995","280.29935","446.43505","268.29935","11.4980319444444","11.7980319444444","1489"
"","GlcCer_NDS(d19:0/30:4)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NDS(d19:0/30:4)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NDS(d19:0/30:4)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NDS(d19:0/30:4)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NDS(d19:0/30:4)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NDS(d19:0/30:4)+H","904.76005","742.70715","724.69655","706.68605","298.30995","280.29935","444.41945","268.29935","10.8874638888889","11.1874638888889","2101"
"","GlcCer_NDS(d19:0/30:4)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NDS(d19:0/30:4)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NDS(d19:0/30:4)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NDS(d19:0/30:4)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NDS(d19:0/30:4)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NDS(d19:0/30:4)+H","904.76005","742.70715","724.69655","706.68605","298.30995","280.29935","444.41945","268.29935","11.7696416666667","12.0696416666667","7877"
"","GlcCer_NDS(d19:0/30:4)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NDS(d19:0/30:4)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NDS(d19:0/30:4)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NDS(d19:0/30:4)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NDS(d19:0/30:4)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NDS(d19:0/30:4)+H","904.76005","742.70715","724.69655","706.68605","298.30995","280.29935","444.41945","268.29935","1.050925","1.350925","14177"
"","GlcCer_NDS(d19:0/31:3)+H",0,0,0,0,0,0,0,0,"13.7198666666667","14.0198666666667","11544","","GlcCer_NDS(d19:0/31:3)+H",0,0,0,0,0,0,0,0,"13.7198666666667","14.0198666666667","11544","","GlcCer_NDS(d19:0/31:3)+H",0,0,0,0,0,0,0,0,"13.7198666666667","14.0198666666667","11544","","GlcCer_NDS(d19:0/31:3)+H",0,0,0,0,0,0,0,0,"13.7198666666667","14.0198666666667","11544","","GlcCer_NDS(d19:0/31:3)+H",0,0,0,0,0,0,0,0,"13.7198666666667","14.0198666666667","11544","","GlcCer_NDS(d19:0/31:3)+H","920.79135","758.73845","740.72795","722.71735","298.30995","280.29935","460.45075","268.29935","13.7198666666667","14.0198666666667","11544"
"","GlcCer_NDS(d19:0/31:4)+H",0,0,0,0,0,0,0,0,"1.26605972222222","1.56605972222222","13393","","GlcCer_NDS(d19:0/31:4)+H",0,0,0,0,0,0,0,0,"1.26605972222222","1.56605972222222","13393","","GlcCer_NDS(d19:0/31:4)+H",0,0,0,0,0,0,0,0,"1.26605972222222","1.56605972222222","13393","","GlcCer_NDS(d19:0/31:4)+H",0,0,0,0,0,0,0,0,"1.26605972222222","1.56605972222222","13393","","GlcCer_NDS(d19:0/31:4)+H",0,0,0,0,0,0,0,0,"1.26605972222222","1.56605972222222","13393","","GlcCer_NDS(d19:0/31:4)+H","918.77565","756.72285","738.71225","720.70165","298.30995","280.29935","458.43505","268.29935","1.26605972222222","1.56605972222222","13393"
"","GlcCer_NDS(d19:0/32:3)+H",0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","14370","","GlcCer_NDS(d19:0/32:3)+H",0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","14370","","GlcCer_NDS(d19:0/32:3)+H",0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","14370","","GlcCer_NDS(d19:0/32:3)+H",0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","14370","","GlcCer_NDS(d19:0/32:3)+H",0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","14370","","GlcCer_NDS(d19:0/32:3)+H","934.80695","772.75405","754.74355","736.73295","298.30995","280.29935","474.46635","268.29935","12.1892277777778","12.4892277777778","14370"
"","GlcCer_NDS(d19:0/32:4)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","GlcCer_NDS(d19:0/32:4)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","GlcCer_NDS(d19:0/32:4)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","GlcCer_NDS(d19:0/32:4)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","GlcCer_NDS(d19:0/32:4)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","GlcCer_NDS(d19:0/32:4)+H","932.79135","770.73845","752.72795","734.71735","298.30995","280.29935","472.45075","268.29935","11.53305","11.83305","2524"
"","GlcCer_NDS(d19:0/32:4)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","GlcCer_NDS(d19:0/32:4)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","GlcCer_NDS(d19:0/32:4)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","GlcCer_NDS(d19:0/32:4)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","GlcCer_NDS(d19:0/32:4)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","GlcCer_NDS(d19:0/32:4)+H","932.79135","770.73845","752.72795","734.71735","298.30995","280.29935","472.45075","268.29935","11.8132045454545","12.1132045454545","5443"
"","GlcCer_NDS(d19:0/33:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NDS(d19:0/33:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NDS(d19:0/33:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NDS(d19:0/33:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NDS(d19:0/33:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NDS(d19:0/33:2)+H","950.83825","788.78535","770.77485","752.76425","298.30995","280.29935","490.49775","268.29935","14.7090625","15.0090625","1190"
"","GlcCer_NDS(d19:0/33:3)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","GlcCer_NDS(d19:0/33:3)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","GlcCer_NDS(d19:0/33:3)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","GlcCer_NDS(d19:0/33:3)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","GlcCer_NDS(d19:0/33:3)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","GlcCer_NDS(d19:0/33:3)+H","948.82255","786.76975","768.75925","750.74855","298.30995","280.29935","488.48205","268.29935","14.2717125","14.5717125","1561"
"","GlcCer_NDS(d19:0/35:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","GlcCer_NDS(d19:0/35:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","GlcCer_NDS(d19:0/35:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","GlcCer_NDS(d19:0/35:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","GlcCer_NDS(d19:0/35:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","GlcCer_NDS(d19:0/35:2)+H","978.86955","816.81675","798.80615","780.79555","298.30995","280.29935","518.52895","268.29935","15.0874712121212","15.3874712121212","2434"
"","GlcCer_NDS(d19:0/35:3)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","GlcCer_NDS(d19:0/35:3)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","GlcCer_NDS(d19:0/35:3)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","GlcCer_NDS(d19:0/35:3)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","GlcCer_NDS(d19:0/35:3)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","GlcCer_NDS(d19:0/35:3)+H","976.85385","814.80105","796.79045","778.77995","298.30995","280.29935","516.51335","268.29935","14.7330097222222","15.0330097222222","1450"
"","GlcCer_NDS(d19:0/35:3)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","GlcCer_NDS(d19:0/35:3)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","GlcCer_NDS(d19:0/35:3)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","GlcCer_NDS(d19:0/35:3)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","GlcCer_NDS(d19:0/35:3)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","GlcCer_NDS(d19:0/35:3)+H","976.85385","814.80105","796.79045","778.77995","298.30995","280.29935","516.51335","268.29935","11.4900888888889","11.7900888888889","4036"
"","GlcCer_NDS(d19:0/35:4)+H",0,0,0,0,0,0,0,0,"14.2824958333333","14.5824958333333","1691","","GlcCer_NDS(d19:0/35:4)+H",0,0,0,0,0,0,0,0,"14.2824958333333","14.5824958333333","1691","","GlcCer_NDS(d19:0/35:4)+H",0,0,0,0,0,0,0,0,"14.2824958333333","14.5824958333333","1691","","GlcCer_NDS(d19:0/35:4)+H",0,0,0,0,0,0,0,0,"14.2824958333333","14.5824958333333","1691","","GlcCer_NDS(d19:0/35:4)+H",0,0,0,0,0,0,0,0,"14.2824958333333","14.5824958333333","1691","","GlcCer_NDS(d19:0/35:4)+H","974.83825","812.78535","794.77485","776.76425","298.30995","280.29935","514.49765","268.29935","14.2824958333333","14.5824958333333","1691"
"","GlcCer_NDS(d19:0/35:4)+H",0,0,0,0,0,0,0,0,"10.8958263888889","11.1958263888889","6086","","GlcCer_NDS(d19:0/35:4)+H",0,0,0,0,0,0,0,0,"10.8958263888889","11.1958263888889","6086","","GlcCer_NDS(d19:0/35:4)+H",0,0,0,0,0,0,0,0,"10.8958263888889","11.1958263888889","6086","","GlcCer_NDS(d19:0/35:4)+H",0,0,0,0,0,0,0,0,"10.8958263888889","11.1958263888889","6086","","GlcCer_NDS(d19:0/35:4)+H",0,0,0,0,0,0,0,0,"10.8958263888889","11.1958263888889","6086","","GlcCer_NDS(d19:0/35:4)+H","974.83825","812.78535","794.77485","776.76425","298.30995","280.29935","514.49765","268.29935","10.8958263888889","11.1958263888889","6086"
"","GlcCer_NDS(d19:0/36:3)+H",0,0,0,0,0,0,0,0,"11.4867930555556","11.7867930555556","5875","","GlcCer_NDS(d19:0/36:3)+H",0,0,0,0,0,0,0,0,"11.4867930555556","11.7867930555556","5875","","GlcCer_NDS(d19:0/36:3)+H",0,0,0,0,0,0,0,0,"11.4867930555556","11.7867930555556","5875","","GlcCer_NDS(d19:0/36:3)+H",0,0,0,0,0,0,0,0,"11.4867930555556","11.7867930555556","5875","","GlcCer_NDS(d19:0/36:3)+H",0,0,0,0,0,0,0,0,"11.4867930555556","11.7867930555556","5875","","GlcCer_NDS(d19:0/36:3)+H","990.86955","828.81675","810.80615","792.79555","298.30995","280.29935","530.52895","268.29935","11.4867930555556","11.7867930555556","5875"
"","GlcCer_NDS(d19:0/36:4)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","GlcCer_NDS(d19:0/36:4)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","GlcCer_NDS(d19:0/36:4)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","GlcCer_NDS(d19:0/36:4)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","GlcCer_NDS(d19:0/36:4)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","GlcCer_NDS(d19:0/36:4)+H","988.85385","826.80105","808.79045","790.77995","298.30995","280.29935","528.51335","268.29935","10.9070916666667","11.2070916666667","8118"
"","GlcCer_NDS(d19:0/36:4)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","GlcCer_NDS(d19:0/36:4)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","GlcCer_NDS(d19:0/36:4)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","GlcCer_NDS(d19:0/36:4)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","GlcCer_NDS(d19:0/36:4)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","GlcCer_NDS(d19:0/36:4)+H","988.85385","826.80105","808.79045","790.77995","298.30995","280.29935","528.51335","268.29935","10.92895","11.22895","17747"
