"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Number of Scans","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Max Intensity","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Average m/z","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment"
"","Plasmenyl-PC(P-22:1/20:4)+H","1","0","1","0","1","0","0","0","0","1","8.13996527777778","8.43996527777778","400","","Plasmenyl-PC(P-22:1/20:4)+H"," 8.254720"," 8.254720"," 8.254720","0.000000"," 8.254720"," 0.000000","0.000000"," 0.000000"," 0.000000"," 8.254720","8.13996527777778","8.43996527777778","400","","Plasmenyl-PC(P-22:1/20:4)+H","1","1","1","0","1","0","0","0","0","1","8.13996527777778","8.43996527777778","400","","Plasmenyl-PC(P-22:1/20:4)+H"," 322443.900","   854.1054","  1372.4710","    0.0000"," 7934.5370","   0.000","  0.0000","     0.0000","    0.000","2.647892e+06","8.13996527777778","8.43996527777778","400","","Plasmenyl-PC(P-22:1/20:4)+H","848.6537","665.5889","526.3300","  0.0000","562.4237","  0.0000","  0.0000","  0.0000","  0.0000","184.0736","8.13996527777778","8.43996527777778","400","","Plasmenyl-PC(P-22:1/20:4)+H","848.6527976","665.5867576","526.3293326","467.2558326","562.4232176","544.4126576","544.33979","361.27373","287.2375","184.07332","8.13996527777778","8.43996527777778","400"
"","Plasmenyl-PC(P-22:1/20:4)+H","1","0","1","0","1","0","0","0","0","1","8.85701805555556","9.15701805555556","858","","Plasmenyl-PC(P-22:1/20:4)+H"," 9.009154"," 0.000000"," 9.009154","0.000000"," 9.009154"," 0.000000","0.000000"," 0.000000"," 0.000000"," 9.009154","8.85701805555556","9.15701805555556","858","","Plasmenyl-PC(P-22:1/20:4)+H","1","0","1","0","1","0","0","0","0","1","8.85701805555556","9.15701805555556","858","","Plasmenyl-PC(P-22:1/20:4)+H"," 215088.500","     0.0000"," 17014.7100","    0.0000"," 5118.4310","   0.000","  0.0000","     0.0000","    0.000","1.735368e+06","8.85701805555556","9.15701805555556","858","","Plasmenyl-PC(P-22:1/20:4)+H","848.6546","  0.0000","526.3305","  0.0000","562.4254","  0.0000","  0.0000","  0.0000","  0.0000","184.0738","8.85701805555556","9.15701805555556","858","","Plasmenyl-PC(P-22:1/20:4)+H","848.6527976","665.5867576","526.3293326","467.2558326","562.4232176","544.4126576","544.33979","361.27373","287.2375","184.07332","8.85701805555556","9.15701805555556","858"
"","Plasmenyl-PC(P-24:0/20:3)+H","1","0","0","0","1","0","0","0","0","1","10.3590166666667","10.6590166666667","1064","","Plasmenyl-PC(P-24:0/20:3)+H","10.496610"," 0.000000"," 0.000000","0.000000","10.496610"," 0.000000","0.000000"," 0.000000"," 0.000000","10.496610","10.3590166666667","10.6590166666667","1064","","Plasmenyl-PC(P-24:0/20:3)+H","1","0","0","0","1","0","0","0","0","1","10.3590166666667","10.6590166666667","1064","","Plasmenyl-PC(P-24:0/20:3)+H"," 160879.500","     0.0000","     0.0000","    0.0000"," 3254.9260","   0.000","  0.0000","     0.0000","    0.000","1.032370e+06","10.3590166666667","10.6590166666667","1064","","Plasmenyl-PC(P-24:0/20:3)+H","880.7163","  0.0000","  0.0000","  0.0000","592.4712","  0.0000","  0.0000","  0.0000","  0.0000","184.0736","10.3590166666667","10.6590166666667","1064","","Plasmenyl-PC(P-24:0/20:3)+H","880.7153976","697.6493576","528.3450326","469.2715326","592.4701176","574.4595576","546.35549","363.28943","289.2532","184.07332","10.3590166666667","10.6590166666667","1064"
"","Plasmenyl-PC(P-24:0/20:4)+H","1","1","0","0","1","1","0","0","0","1","9.9701444444444","10.2701444444444","237","","Plasmenyl-PC(P-24:0/20:4)+H","10.189940","10.189940"," 0.000000","0.000000","10.189940","10.189940","0.000000"," 0.000000"," 0.000000","10.189940","9.9701444444444","10.2701444444444","237","","Plasmenyl-PC(P-24:0/20:4)+H","2","2","0","0","2","1","0","0","0","2","9.9701444444444","10.2701444444444","237","","Plasmenyl-PC(P-24:0/20:4)+H"," 643928.900","  4330.0710","     0.0000","    0.0000","10306.1400","1554.430","  0.0000","     0.0000","    0.000","4.477021e+06","9.9701444444444","10.2701444444444","237","","Plasmenyl-PC(P-24:0/20:4)+H","878.6999","695.6336","  0.0000","  0.0000","592.4706","574.4620","  0.0000","  0.0000","  0.0000","184.0734","9.9701444444444","10.2701444444444","237","","Plasmenyl-PC(P-24:0/20:4)+H","878.6996976","695.6336576","526.3293326","467.2558326","592.4701176","574.4595576","544.33979","361.27373","287.2375","184.07332","9.9701444444444","10.2701444444444","237"
"","Plasmenyl-PC(P-24:0/22:5)+H","1","0","0","0","1","0","0","0","0","1","9.9906791666667","10.2906791666667","1319","","Plasmenyl-PC(P-24:0/22:5)+H","10.118430"," 0.000000"," 0.000000","0.000000","10.118430"," 0.000000","0.000000"," 0.000000"," 0.000000","10.118430","9.9906791666667","10.2906791666667","1319","","Plasmenyl-PC(P-24:0/22:5)+H","1","0","0","0","1","0","0","0","0","1","9.9906791666667","10.2906791666667","1319","","Plasmenyl-PC(P-24:0/22:5)+H"," 160968.700","     0.0000","     0.0000","    0.0000"," 1381.5070","   0.000","  0.0000","     0.0000","    0.000","1.064288e+06","9.9906791666667","10.2906791666667","1319","","Plasmenyl-PC(P-24:0/22:5)+H","904.7162","  0.0000","  0.0000","  0.0000","592.4714","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","9.9906791666667","10.2906791666667","1319","","Plasmenyl-PC(P-24:0/22:5)+H","904.7153976","721.6493576","552.3450326","493.2715326","592.4701176","574.4595576","570.35549","387.28943","313.2532","184.07332","9.9906791666667","10.2906791666667","1319"
"","Plasmenyl-PC(P-24:0/22:5)+H","1","0","0","0","1","0","0","0","0","1","9.955225","10.255225","12793","","Plasmenyl-PC(P-24:0/22:5)+H","10.118430"," 0.000000"," 0.000000","0.000000","10.118430"," 0.000000","0.000000"," 0.000000"," 0.000000","10.118430","9.955225","10.255225","12793","","Plasmenyl-PC(P-24:0/22:5)+H","1","0","0","0","1","0","0","0","0","1","9.955225","10.255225","12793","","Plasmenyl-PC(P-24:0/22:5)+H"," 160968.700","     0.0000","     0.0000","    0.0000"," 1381.5070","   0.000","  0.0000","     0.0000","    0.000","1.064288e+06","9.955225","10.255225","12793","","Plasmenyl-PC(P-24:0/22:5)+H","904.7162","  0.0000","  0.0000","  0.0000","592.4714","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","9.955225","10.255225","12793","","Plasmenyl-PC(P-24:0/22:5)+H","904.7153976","721.6493576","552.3450326","493.2715326","592.4701176","574.4595576","570.35549","387.28943","313.2532","184.07332","9.955225","10.255225","12793"
"","Plasmenyl-PC(P-24:1/18:2)+H","1","0","1","0","0","0","0","0","0","1","10.0560958333333","10.3560958333333","539","","Plasmenyl-PC(P-24:1/18:2)+H","10.169120"," 0.000000","10.169120","0.000000"," 0.000000"," 0.000000","0.000000"," 0.000000"," 0.000000","10.169120","10.0560958333333","10.3560958333333","539","","Plasmenyl-PC(P-24:1/18:2)+H","2","0","1","0","0","0","0","0","0","2","10.0560958333333","10.3560958333333","539","","Plasmenyl-PC(P-24:1/18:2)+H"," 232295.800","     0.0000","  1540.2760","    0.0000","    0.0000","   0.000","  0.0000","     0.0000","    0.000","1.828055e+06","10.0560958333333","10.3560958333333","539","","Plasmenyl-PC(P-24:1/18:2)+H","852.6847","  0.0000","502.3304","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","10.0560958333333","10.3560958333333","539","","Plasmenyl-PC(P-24:1/18:2)+H","852.6840976","669.6180576","502.3293326","443.2558326","590.4545176","572.4439576","520.33979","337.27373","263.2375","184.07332","10.0560958333333","10.3560958333333","539"
"","Plasmenyl-PC(P-24:1/18:2)+H","1","0","0","0","1","0","0","0","0","1","9.34173194444444","9.64173194444444","841","","Plasmenyl-PC(P-24:1/18:2)+H"," 9.494848"," 0.000000"," 0.000000","0.000000"," 9.494848"," 0.000000","0.000000"," 0.000000"," 0.000000"," 9.494848","9.34173194444444","9.64173194444444","841","","Plasmenyl-PC(P-24:1/18:2)+H","1","0","0","0","1","0","0","0","0","1","9.34173194444444","9.64173194444444","841","","Plasmenyl-PC(P-24:1/18:2)+H"," 257093.700","     0.0000","     0.0000","    0.0000"," 3307.2230","   0.000","  0.0000","     0.0000","    0.000","1.859899e+06","9.34173194444444","9.64173194444444","841","","Plasmenyl-PC(P-24:1/18:2)+H","852.6838","  0.0000","  0.0000","  0.0000","590.4550","  0.0000","  0.0000","  0.0000","  0.0000","184.0734","9.34173194444444","9.64173194444444","841","","Plasmenyl-PC(P-24:1/18:2)+H","852.6840976","669.6180576","502.3293326","443.2558326","590.4545176","572.4439576","520.33979","337.27373","263.2375","184.07332","9.34173194444444","9.64173194444444","841"
"","Plasmenyl-PC(P-24:1/20:3)+H","1","0","0","0","1","0","0","0","0","1","9.54670416666667","9.84670416666667","1145","","Plasmenyl-PC(P-24:1/20:3)+H"," 9.718561"," 0.000000"," 0.000000","0.000000"," 9.718561"," 0.000000","0.000000"," 0.000000"," 0.000000"," 9.718561","9.54670416666667","9.84670416666667","1145","","Plasmenyl-PC(P-24:1/20:3)+H","1","0","0","0","1","0","0","0","0","1","9.54670416666667","9.84670416666667","1145","","Plasmenyl-PC(P-24:1/20:3)+H"," 169899.800","     0.0000","     0.0000","    0.0000"," 2607.9930","   0.000","  0.0000","     0.0000","    0.000","1.169257e+06","9.54670416666667","9.84670416666667","1145","","Plasmenyl-PC(P-24:1/20:3)+H","878.7010","  0.0000","  0.0000","  0.0000","590.4555","  0.0000","  0.0000","  0.0000","  0.0000","184.0737","9.54670416666667","9.84670416666667","1145","","Plasmenyl-PC(P-24:1/20:3)+H","878.6997976","695.6337576","528.3450326","469.2715326","590.4545176","572.4439576","546.35549","363.28943","289.2532","184.07332","9.54670416666667","9.84670416666667","1145"
"","Plasmenyl-PC(P-24:1/20:4)+H","1","1","1","0","1","1","0","0","0","1","9.14550138888889","9.44550138888889","336","","Plasmenyl-PC(P-24:1/20:4)+H"," 9.267788"," 9.267788"," 9.267788","0.000000"," 9.267788"," 9.267788","0.000000"," 0.000000"," 0.000000"," 9.267788","9.14550138888889","9.44550138888889","336","","Plasmenyl-PC(P-24:1/20:4)+H","2","1","1","0","2","1","0","0","0","2","9.14550138888889","9.44550138888889","336","","Plasmenyl-PC(P-24:1/20:4)+H"," 564024.900","  2974.6380","  1294.7680","    0.0000","13684.9000","1257.619","  0.0000","     0.0000","    0.000","4.915008e+06","9.14550138888889","9.44550138888889","336","","Plasmenyl-PC(P-24:1/20:4)+H","876.6853","693.6177","526.3294","  0.0000","590.4557","572.4452","  0.0000","  0.0000","  0.0000","184.0736","9.14550138888889","9.44550138888889","336","","Plasmenyl-PC(P-24:1/20:4)+H","876.6840976","693.6180576","526.3293326","467.2558326","590.4545176","572.4439576","544.33979","361.27373","287.2375","184.07332","9.14550138888889","9.44550138888889","336"
"","Plasmenyl-PC(P-24:1/20:4)+H","1","0","0","0","1","0","0","0","0","1","9.33652361111111","9.63652361111111","1002","","Plasmenyl-PC(P-24:1/20:4)+H"," 9.389597"," 0.000000"," 0.000000","0.000000"," 9.389597"," 0.000000","0.000000"," 0.000000"," 0.000000"," 9.389597","9.33652361111111","9.63652361111111","1002","","Plasmenyl-PC(P-24:1/20:4)+H","2","0","0","0","1","0","0","0","0","2","9.33652361111111","9.63652361111111","1002","","Plasmenyl-PC(P-24:1/20:4)+H"," 155345.400","     0.0000","     0.0000","    0.0000"," 2993.8600","   0.000","  0.0000","     0.0000","    0.000","1.251741e+06","9.33652361111111","9.63652361111111","1002","","Plasmenyl-PC(P-24:1/20:4)+H","876.6858","  0.0000","  0.0000","  0.0000","590.4562","  0.0000","  0.0000","  0.0000","  0.0000","184.0737","9.33652361111111","9.63652361111111","1002","","Plasmenyl-PC(P-24:1/20:4)+H","876.6840976","693.6180576","526.3293326","467.2558326","590.4545176","572.4439576","544.33979","361.27373","287.2375","184.07332","9.33652361111111","9.63652361111111","1002"
"","Plasmenyl-PC(P-24:2/20:4)+H","1","0","1","0","1","0","0","0","0","1","8.97856111111111","9.27856111111111","1167","","Plasmenyl-PC(P-24:2/20:4)+H"," 9.145217"," 0.000000"," 9.145217","0.000000"," 9.145217"," 0.000000","0.000000"," 0.000000"," 0.000000"," 9.145217","8.97856111111111","9.27856111111111","1167","","Plasmenyl-PC(P-24:2/20:4)+H","1","0","1","0","1","0","0","0","0","1","8.97856111111111","9.27856111111111","1167","","Plasmenyl-PC(P-24:2/20:4)+H"," 153690.300","     0.0000"," 11832.9200","    0.0000"," 4832.9340","   0.000","  0.0000","     0.0000","    0.000","1.138078e+06","8.97856111111111","9.27856111111111","1167","","Plasmenyl-PC(P-24:2/20:4)+H","874.6705","  0.0000","526.3308","  0.0000","588.4414","  0.0000","  0.0000","  0.0000","  0.0000","184.0738","8.97856111111111","9.27856111111111","1167","","Plasmenyl-PC(P-24:2/20:4)+H","874.6684976","691.6024576","526.3293326","467.2558326","588.4389176","570.4283576","544.33979","361.27373","287.2375","184.07332","8.97856111111111","9.27856111111111","1167"
