"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","RT at Max Intensity","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Number of Scans","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Max Intensity","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Average m/z","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment"
"","PC(16:0_18:2)+H","1","1","0","0","1","1","1","1","0","0","1","6.14551666666667","6.44551666666667","11258","","PC(16:0_18:2)+H"," 6.408510"," 6.408510"," 0.000000"," 0.000000"," 6.408510"," 6.408510"," 6.408510"," 6.408510"," 0.000000"," 0.000000"," 6.408510","6.14551666666667","6.44551666666667","11258","","PC(16:0_18:2)+H","2","2","0","0","1","1","2","1","0","0","2","6.14551666666667","6.44551666666667","11258","","PC(16:0_18:2)+H"," 2120362.000","  14493.6400","    0.0000","    0.0000","  7040.1330","  2226.0960","  13996.7700","  4031.1400","     0.0000","     0.0000","2.244238e+07","6.14551666666667","6.44551666666667","11258","","PC(16:0_18:2)+H","758.5702","575.5038","  0.0000","  0.0000","502.3298","478.3299","496.3404","520.3407","  0.0000","  0.0000","184.0734","6.14551666666667","6.44551666666667","11258","","PC(16:0_18:2)+H","758.56944","575.5034","443.255711","419.255711","502.32921","478.32921","496.33979","520.33979","313.27373","337.27373","184.07332","6.14551666666667","6.44551666666667","11258"
"","PC(16:0_18:3)+H","1","1","0","0","1","1","1","1","0","0","1","5.52218333333333","5.82218333333333","118","","PC(16:0_18:3)+H"," 5.629702"," 5.629702"," 0.000000"," 0.000000"," 5.765616"," 5.765616"," 5.765616"," 5.765616"," 0.000000"," 0.000000"," 5.629702","5.52218333333333","5.82218333333333","118","","PC(16:0_18:3)+H","2","2","0","0","2","2","2","2","0","0","2","5.52218333333333","5.82218333333333","118","","PC(16:0_18:3)+H"," 1925215.000","  11772.4000","    0.0000","    0.0000","  9770.6510","  8126.0970","  21651.5900","  3851.9730","     0.0000","     0.0000","1.920244e+07","5.52218333333333","5.82218333333333","118","","PC(16:0_18:3)+H","756.5541","573.4884","  0.0000","  0.0000","500.3140","478.3300","496.3402","518.3248","  0.0000","  0.0000","184.0734","5.52218333333333","5.82218333333333","118","","PC(16:0_18:3)+H","756.55384","573.4878","441.240111","419.255711","500.31361","478.32921","496.33979","518.32419","313.27373","335.25813","184.07332","5.52218333333333","5.82218333333333","118"
"","PC(16:0_20:1)+H","1","1","0","0","0","0","1","0","0","0","1","8.4482125","8.7482125","31","","PC(16:0_20:1)+H"," 8.585182"," 8.585182"," 0.000000"," 0.000000"," 8.449313"," 0.000000"," 8.449313"," 0.000000"," 0.000000"," 0.000000"," 8.585182","8.4482125","8.7482125","31","","PC(16:0_20:1)+H","3","3","0","0","1","0","1","0","0","0","3","8.4482125","8.7482125","31","","PC(16:0_20:1)+H","11980960.000","  76070.5600","    0.0000","    0.0000","   895.7043","     0.0000","   1248.1540","     0.0000","     0.0000","     0.0000","1.255972e+08","8.4482125","8.7482125","31","","PC(16:0_20:1)+H","788.6160","605.5503","  0.0000","  0.0000","532.3764","  0.0000","496.3409","  0.0000","  0.0000","  0.0000","184.0733","8.4482125","8.7482125","31","","PC(16:0_20:1)+H","788.61644","605.5504","473.302711","419.255711","532.37621","478.32921","496.33979","550.38679","313.27373","367.32073","184.07332","8.4482125","8.7482125","31"
"","PC(16:0_20:2)+H","1","1","0","0","1","1","1","1","0","0","1","7.57646666666667","7.87646666666667","2","","PC(16:0_20:2)+H"," 7.758957"," 7.758957"," 0.000000"," 0.000000"," 7.632383"," 7.632383"," 7.632383"," 7.632383"," 0.000000"," 0.000000"," 7.758957","7.57646666666667","7.87646666666667","2","","PC(16:0_20:2)+H","2","2","0","0","1","1","1","1","0","0","2","7.57646666666667","7.87646666666667","2","","PC(16:0_20:2)+H","70751260.000"," 471258.1000","    0.0000","    0.0000"," 23653.9200"," 22316.9000","  67798.5000","  6365.7340","     0.0000","     0.0000","7.131857e+08","7.57646666666667","7.87646666666667","2","","PC(16:0_20:2)+H","786.6001","603.5344","  0.0000","  0.0000","530.3609","478.3294","496.3394","548.3720","  0.0000","  0.0000","184.0731","7.57646666666667","7.87646666666667","2","","PC(16:0_20:2)+H","786.60074","603.5347","471.287011","419.255711","530.36051","478.32921","496.33979","548.37109","313.27373","365.30503","184.07332","7.57646666666667","7.87646666666667","2"
"","PC(16:0_20:3)+H","1","1","1","0","1","1","1","1","1","0","1","6.70160416666667","7.00160416666667","10","","PC(16:0_20:3)+H"," 6.876792"," 6.876792"," 6.876792"," 0.000000"," 6.876792"," 6.876792"," 6.876792"," 6.876792"," 7.000104"," 0.000000"," 6.876792","6.70160416666667","7.00160416666667","10","","PC(16:0_20:3)+H","3","3","1","0","2","3","3","2","1","0","3","6.70160416666667","7.00160416666667","10","","PC(16:0_20:3)+H","38120540.000"," 200115.1000","18434.5100","    0.0000","291489.1000","239520.8000"," 713543.0000","140980.8000"," 10909.8100","     0.0000","3.865543e+08","6.70160416666667","7.00160416666667","10","","PC(16:0_20:3)+H","784.5846","601.5190","469.2714","  0.0000","528.3450","478.3294","496.3398","546.3556","313.2737","  0.0000","184.0731","6.70160416666667","7.00160416666667","10","","PC(16:0_20:3)+H","784.58514","601.5191","469.271411","419.255711","528.34491","478.32921","496.33979","546.35549","313.27373","363.28943","184.07332","6.70160416666667","7.00160416666667","10"
"","PC(16:0_20:3)+H","1","1","0","0","0","1","1","0","0","0","1","6.49417777777778","6.79417777777778","20","","PC(16:0_20:3)+H"," 6.622591"," 6.622591"," 0.000000"," 0.000000"," 0.000000"," 6.750124"," 6.750124"," 0.000000"," 0.000000"," 0.000000"," 6.622591","6.49417777777778","6.79417777777778","20","","PC(16:0_20:3)+H","2","2","0","0","0","1","1","0","0","0","2","6.49417777777778","6.79417777777778","20","","PC(16:0_20:3)+H","17610440.000"," 106454.7000","    0.0000","    0.0000","     0.0000","  5469.7380","  16181.2100","     0.0000","     0.0000","     0.0000","1.992298e+08","6.49417777777778","6.79417777777778","20","","PC(16:0_20:3)+H","784.5847","601.5193","  0.0000","  0.0000","  0.0000","478.3297","496.3404","  0.0000","  0.0000","  0.0000","184.0731","6.49417777777778","6.79417777777778","20","","PC(16:0_20:3)+H","784.58514","601.5191","469.271411","419.255711","528.34491","478.32921","496.33979","546.35549","313.27373","363.28943","184.07332","6.49417777777778","6.79417777777778","20"
"","PC(16:0_20:4)+H","1","1","0","1","1","1","1","1","1","0","1","6.19623055555556","6.49623055555556","3","","PC(16:0_20:4)+H"," 6.377342"," 6.377342"," 0.000000"," 6.377342"," 6.377342"," 6.377342"," 6.377342"," 6.377342"," 6.377342"," 0.000000"," 6.377342","6.19623055555556","6.49623055555556","3","","PC(16:0_20:4)+H","2","2","0","1","2","2","2","2","2","0","2","6.19623055555556","6.49623055555556","3","","PC(16:0_20:4)+H","51438020.000"," 191077.8000","    0.0000","26740.8700","565908.2000","398519.1000","1228751.0000","209618.8000","238086.3000","     0.0000","6.006899e+08","6.19623055555556","6.49623055555556","3","","PC(16:0_20:4)+H","782.5691","599.5035","  0.0000","419.2556","526.3290","478.3294","496.3397","544.3399","313.2734","  0.0000","184.0732","6.19623055555556","6.49623055555556","3","","PC(16:0_20:4)+H","782.56944","599.5034","467.255711","419.255711","526.32921","478.32921","496.33979","544.33979","313.27373","361.27373","184.07332","6.19623055555556","6.49623055555556","3"
"","PC(16:0_20:4)+H","1","1","0","0","1","1","1","1","0","0","1","5.86516388888889","6.16516388888889","12643","","PC(16:0_20:4)+H"," 5.995445"," 5.995445"," 0.000000"," 0.000000"," 5.995445"," 5.995445"," 5.995445"," 5.995445"," 0.000000"," 0.000000"," 5.995445","5.86516388888889","6.16516388888889","12643","","PC(16:0_20:4)+H","2","2","0","0","2","2","2","2","0","0","2","5.86516388888889","6.16516388888889","12643","","PC(16:0_20:4)+H"," 1579572.000","  12466.1700","    0.0000","    0.0000"," 12066.9800","  9807.4300","  30012.1100","  4099.7540","     0.0000","     0.0000","1.703740e+07","5.86516388888889","6.16516388888889","12643","","PC(16:0_20:4)+H","782.5701","599.5045","  0.0000","  0.0000","526.3297","478.3298","496.3403","544.3400","  0.0000","  0.0000","184.0734","5.86516388888889","6.16516388888889","12643","","PC(16:0_20:4)+H","782.56944","599.5034","467.255711","419.255711","526.32921","478.32921","496.33979","544.33979","313.27373","361.27373","184.07332","5.86516388888889","6.16516388888889","12643"
"","PC(16:0_20:5)+H","1","1","0","0","1","1","1","1","1","0","1","5.37506805555555","5.67506805555555","64","","PC(16:0_20:5)+H"," 5.598378"," 5.461682"," 0.000000"," 0.000000"," 5.598378"," 5.461682"," 5.461682"," 5.598378"," 5.461682"," 0.000000"," 5.461682","5.37506805555555","5.67506805555555","64","","PC(16:0_20:5)+H","2","2","0","0","2","2","2","2","2","0","2","5.37506805555555","5.67506805555555","64","","PC(16:0_20:5)+H"," 2547703.000","   8344.0750","    0.0000","    0.0000"," 28097.6000"," 19593.5600","  60483.3600","  8634.3530","  8709.8730","     0.0000","2.733842e+07","5.37506805555555","5.67506805555555","64","","PC(16:0_20:5)+H","780.5538","597.4896","  0.0000","  0.0000","524.3139","478.3294","496.3401","542.3248","313.2736","  0.0000","184.0733","5.37506805555555","5.67506805555555","64","","PC(16:0_20:5)+H","780.55384","597.4878","465.240111","419.255711","524.31361","478.32921","496.33979","542.32419","313.27373","359.25813","184.07332","5.37506805555555","5.67506805555555","64"
"","PC(16:0_20:5)+H","1","1","1","0","1","1","0","0","0","0","1","6.47969027777778","6.77969027777778","601","","PC(16:0_20:5)+H"," 6.484857"," 6.484857"," 6.484857"," 0.000000"," 6.484857"," 6.484857"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 6.484857","6.47969027777778","6.77969027777778","601","","PC(16:0_20:5)+H","2","2","2","0","2","2","0","0","0","0","2","6.47969027777778","6.77969027777778","601","","PC(16:0_20:5)+H","  754364.400"," 519956.8000","13637.9400","    0.0000","  7863.8940","  4793.8390","      0.0000","     0.0000","     0.0000","     0.0000","4.382589e+05","6.47969027777778","6.77969027777778","601","","PC(16:0_20:5)+H","780.5527","597.4864","465.2386","  0.0000","524.3122","478.3302","  0.0000","  0.0000","  0.0000","  0.0000","184.0736","6.47969027777778","6.77969027777778","601","","PC(16:0_20:5)+H","780.55384","597.4878","465.240111","419.255711","524.31361","478.32921","496.33979","542.32419","313.27373","359.25813","184.07332","6.47969027777778","6.77969027777778","601"
"","PC(16:0_22:4)+H","1","1","0","0","1","1","1","1","0","0","1","7.05206388888889","7.35206388888889","76","","PC(16:0_22:4)+H"," 7.195680"," 7.195680"," 0.000000"," 0.000000"," 7.195680"," 7.195680"," 7.195680"," 7.195680"," 0.000000"," 0.000000"," 7.195680","7.05206388888889","7.35206388888889","76","","PC(16:0_22:4)+H","3","3","0","0","2","3","3","1","0","0","3","7.05206388888889","7.35206388888889","76","","PC(16:0_22:4)+H"," 4170409.000","  36711.6600","    0.0000","    0.0000"," 23371.7700"," 27074.7700","  93570.6400","  9757.1950","     0.0000","     0.0000","5.164257e+07","7.05206388888889","7.35206388888889","76","","PC(16:0_22:4)+H","810.6006","627.5346","  0.0000","  0.0000","554.3607","478.3294","496.3401","572.3712","  0.0000","  0.0000","184.0733","7.05206388888889","7.35206388888889","76","","PC(16:0_22:4)+H","810.60074","627.5347","495.287011","419.255711","554.36051","478.32921","496.33979","572.37109","313.27373","389.30503","184.07332","7.05206388888889","7.35206388888889","76"
"","PC(16:0_22:5)+H","1","1","0","0","1","1","1","1","1","0","1","6.26063472222222","6.56063472222222","34","","PC(16:0_22:5)+H"," 6.438905"," 6.438905"," 0.000000"," 0.000000"," 6.438905"," 6.438905"," 6.438905"," 6.438905"," 6.322905"," 0.000000"," 6.438905","6.26063472222222","6.56063472222222","34","","PC(16:0_22:5)+H","2","2","0","0","2","2","2","2","1","0","2","6.26063472222222","6.56063472222222","34","","PC(16:0_22:5)+H","11209160.000","  64818.0100","    0.0000","    0.0000"," 42025.4500"," 24222.1700","  91192.2300"," 10666.9100","  1324.7690","     0.0000","1.385442e+08","6.26063472222222","6.56063472222222","34","","PC(16:0_22:5)+H","808.5849","625.5195","  0.0000","  0.0000","552.3448","478.3295","496.3399","570.3563","313.2732","  0.0000","184.0733","6.26063472222222","6.56063472222222","34","","PC(16:0_22:5)+H","808.58514","625.5191","493.271411","419.255711","552.34491","478.32921","496.33979","570.35549","313.27373","387.28943","184.07332","6.26063472222222","6.56063472222222","34"
"","PC(16:0_22:5)+H","1","1","0","0","1","1","1","1","0","0","1","6.61006388888889","6.91006388888889","65","","PC(16:0_22:5)+H"," 6.811037"," 6.811037"," 0.000000"," 0.000000"," 6.811037"," 6.811037"," 6.811037"," 6.811037"," 0.000000"," 0.000000"," 6.811037","6.61006388888889","6.91006388888889","65","","PC(16:0_22:5)+H","2","1","0","0","1","2","1","1","0","0","2","6.61006388888889","6.91006388888889","65","","PC(16:0_22:5)+H"," 4845771.000","  18664.2300","    0.0000","    0.0000"," 18881.2600"," 18852.5800","  55210.1500"," 10374.0100","     0.0000","     0.0000","4.965168e+07","6.61006388888889","6.91006388888889","65","","PC(16:0_22:5)+H","808.5848","625.5181","  0.0000","  0.0000","552.3448","478.3288","496.3397","570.3558","  0.0000","  0.0000","184.0733","6.61006388888889","6.91006388888889","65","","PC(16:0_22:5)+H","808.58514","625.5191","493.271411","419.255711","552.34491","478.32921","496.33979","570.35549","313.27373","387.28943","184.07332","6.61006388888889","6.91006388888889","65"
"","PC(16:0_22:6)+H","1","1","0","1","1","1","1","1","1","0","1","5.86516388888889","6.16516388888889","13","","PC(16:0_22:6)+H"," 6.056068"," 6.056068"," 0.000000"," 6.056068"," 6.056068"," 6.056068"," 6.056068"," 6.056068"," 5.922632"," 0.000000"," 6.056068","5.86516388888889","6.16516388888889","13","","PC(16:0_22:6)+H","2","2","0","1","2","2","2","2","1","0","2","5.86516388888889","6.16516388888889","13","","PC(16:0_22:6)+H","16064930.000"," 114733.8000","    0.0000","12657.0300","140061.6000","157647.3000"," 353694.8000"," 65464.3700","  1129.9090","     0.0000","1.821368e+08","5.86516388888889","6.16516388888889","13","","PC(16:0_22:6)+H","806.5694","623.5040","  0.0000","419.2558","550.3291","478.3293","496.3399","568.3398","313.2741","  0.0000","184.0733","5.86516388888889","6.16516388888889","13","","PC(16:0_22:6)+H","806.56944","623.5034","491.255711","419.255711","550.32921","478.32921","496.33979","568.33979","313.27373","385.27373","184.07332","5.86516388888889","6.16516388888889","13"
"","PC(16:0_22:6)+H","1","1","1","0","1","1","0","0","1","0","1","6.72995555555556","7.02995555555556","450","","PC(16:0_22:6)+H"," 6.826602"," 6.826602"," 6.826602"," 0.000000"," 6.826602"," 6.826602"," 0.000000"," 0.000000"," 6.959142"," 0.000000"," 6.826602","6.72995555555556","7.02995555555556","450","","PC(16:0_22:6)+H","2","2","2","0","2","2","0","0","1","0","2","6.72995555555556","7.02995555555556","450","","PC(16:0_22:6)+H","  706500.700"," 535256.6000","13541.1600","    0.0000","  6334.1900","  4376.3540","      0.0000","     0.0000","  5060.6900","     0.0000","4.168558e+05","6.72995555555556","7.02995555555556","450","","PC(16:0_22:6)+H","806.5678","623.5018","491.2538","  0.0000","550.3274","478.3301","  0.0000","  0.0000","313.2738","  0.0000","184.0735","6.72995555555556","7.02995555555556","450","","PC(16:0_22:6)+H","806.56944","623.5034","491.255711","419.255711","550.32921","478.32921","496.33979","568.33979","313.27373","385.27373","184.07332","6.72995555555556","7.02995555555556","450"
"","PC(16:1_17:0)+H","1","1","0","0","0","1","0","1","1","0","1","6.74571388888889","7.04571388888889","181","","PC(16:1_17:0)+H"," 6.918066"," 6.918066"," 0.000000"," 0.000000"," 0.000000"," 6.918066"," 0.000000"," 6.918066"," 6.918066"," 0.000000"," 6.918066","6.74571388888889","7.04571388888889","181","","PC(16:1_17:0)+H","1","1","0","0","0","1","0","1","1","0","1","6.74571388888889","7.04571388888889","181","","PC(16:1_17:0)+H"," 1807902.000","   9929.6550","    0.0000","    0.0000","     0.0000","  1237.6460","      0.0000","  1021.3010"," 12569.0500","     0.0000","1.522369e+07","6.74571388888889","7.04571388888889","181","","PC(16:1_17:0)+H","746.5698","563.5044","  0.0000","  0.0000","  0.0000","476.3128","  0.0000","510.3553","311.2581","  0.0000","184.0734","6.74571388888889","7.04571388888889","181","","PC(16:1_17:0)+H","746.56954","563.5035","433.271411","417.240111","492.34491","476.31361","494.32419","510.35549","311.25813","327.28943","184.07332","6.74571388888889","7.04571388888889","181"
"","PC(16:1_18:1)+H","1","1","0","0","1","1","1","1","1","0","1","6.39557777777778","6.69557777777778","1","","PC(16:1_18:1)+H"," 6.530702"," 6.530702"," 0.000000"," 0.000000"," 6.408510"," 6.408510"," 6.408510"," 6.408510"," 6.408510"," 0.000000"," 6.530702","6.39557777777778","6.69557777777778","1","","PC(16:1_18:1)+H","3","3","0","0","1","1","1","1","1","0","3","6.39557777777778","6.69557777777778","1","","PC(16:1_18:1)+H","76887860.000"," 514546.4000","    0.0000","    0.0000","  9219.5850","  8517.5030","  29512.0300","  6144.2940","  2324.5480","     0.0000","8.698678e+08","6.39557777777778","6.69557777777778","1","","PC(16:1_18:1)+H","758.5694","575.5038","  0.0000","  0.0000","504.3449","476.3133","494.3242","522.3563","311.2582","  0.0000","184.0732","6.39557777777778","6.69557777777778","1","","PC(16:1_18:1)+H","758.56954","575.5035","445.271411","417.240111","504.34491","476.31361","494.32419","522.35549","311.25813","339.28943","184.07332","6.39557777777778","6.69557777777778","1"
"","PC(16:1_18:1)+H","1","1","0","0","1","1","1","1","1","0","1","6.14551666666667","6.44551666666667","11258","","PC(16:1_18:1)+H"," 6.408510"," 6.408510"," 0.000000"," 0.000000"," 6.408510"," 6.408510"," 6.408510"," 6.408510"," 6.408510"," 0.000000"," 6.408510","6.14551666666667","6.44551666666667","11258","","PC(16:1_18:1)+H","2","2","0","0","2","2","2","1","2","0","2","6.14551666666667","6.44551666666667","11258","","PC(16:1_18:1)+H"," 2120362.000","  14493.6400","    0.0000","    0.0000","  9219.5850","  8517.5030","  29512.0300","  6144.2940","  2324.5480","     0.0000","2.244238e+07","6.14551666666667","6.44551666666667","11258","","PC(16:1_18:1)+H","758.5702","575.5038","  0.0000","  0.0000","504.3455","476.3139","494.3246","522.3563","311.2587","  0.0000","184.0734","6.14551666666667","6.44551666666667","11258","","PC(16:1_18:1)+H","758.56954","575.5035","445.271411","417.240111","504.34491","476.31361","494.32419","522.35549","311.25813","339.28943","184.07332","6.14551666666667","6.44551666666667","11258"
"","PC(16:1_18:2)+H","1","1","0","0","1","1","1","1","0","0","1","5.52218333333333","5.82218333333333","118","","PC(16:1_18:2)+H"," 5.629702"," 5.629702"," 0.000000"," 0.000000"," 5.629702"," 5.629702"," 5.629702"," 5.629702"," 0.000000"," 0.000000"," 5.629702","5.52218333333333","5.82218333333333","118","","PC(16:1_18:2)+H","2","2","0","0","2","2","2","1","0","0","2","5.52218333333333","5.82218333333333","118","","PC(16:1_18:2)+H"," 1925215.000","  11772.4000","    0.0000","    0.0000","  6626.2680","  2294.4390","  22654.9400","  4008.5100","     0.0000","     0.0000","1.920244e+07","5.52218333333333","5.82218333333333","118","","PC(16:1_18:2)+H","756.5541","573.4884","  0.0000","  0.0000","502.3293","476.3143","494.3243","520.3400","  0.0000","  0.0000","184.0734","5.52218333333333","5.82218333333333","118","","PC(16:1_18:2)+H","756.55384","573.4878","443.255711","417.240111","502.32921","476.31361","494.32419","520.33979","311.25813","337.27373","184.07332","5.52218333333333","5.82218333333333","118"
"","PC(16:1_18:2)+H","1","1","1","0","1","1","1","1","0","0","1","5.27282638888889","5.57282638888889","126","","PC(16:1_18:2)+H"," 5.493016"," 5.367679"," 5.493016"," 0.000000"," 5.367679"," 5.493016"," 5.493016"," 5.367679"," 0.000000"," 0.000000"," 5.367679","5.27282638888889","5.57282638888889","126","","PC(16:1_18:2)+H","2","2","1","0","2","2","2","2","0","0","2","5.27282638888889","5.57282638888889","126","","PC(16:1_18:2)+H"," 1492379.000","  14182.5100"," 1034.6130","    0.0000"," 14025.9200"," 12610.3800","  37018.2500","  6806.3580","     0.0000","     0.0000","1.372088e+07","5.27282638888889","5.57282638888889","126","","PC(16:1_18:2)+H","756.5548","573.4888","443.2558","  0.0000","502.3302","476.3143","494.3250","520.3409","  0.0000","  0.0000","184.0736","5.27282638888889","5.57282638888889","126","","PC(16:1_18:2)+H","756.55384","573.4878","443.255711","417.240111","502.32921","476.31361","494.32419","520.33979","311.25813","337.27373","184.07332","5.27282638888889","5.57282638888889","126"
"","PC(16:1_20:3)+H","1","1","0","0","0","0","1","0","0","0","1","5.52218333333333","5.82218333333333","43","","PC(16:1_20:3)+H"," 5.727679"," 5.727679"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 5.727679"," 0.000000"," 0.000000"," 0.000000"," 5.727679","5.52218333333333","5.82218333333333","43","","PC(16:1_20:3)+H","1","1","0","0","0","0","1","0","0","0","1","5.52218333333333","5.82218333333333","43","","PC(16:1_20:3)+H"," 8179768.000","  45371.7700","    0.0000","    0.0000","     0.0000","     0.0000","   3817.4920","     0.0000","     0.0000","     0.0000","7.778674e+07","5.52218333333333","5.82218333333333","43","","PC(16:1_20:3)+H","782.5690","599.5037","  0.0000","  0.0000","  0.0000","  0.0000","494.3239","  0.0000","  0.0000","  0.0000","184.0732","5.52218333333333","5.82218333333333","43","","PC(16:1_20:3)+H","782.56954","599.5035","469.271411","417.240111","528.34491","476.31361","494.32419","546.35549","311.25813","363.28943","184.07332","5.52218333333333","5.82218333333333","43"
"","PC(16:1_20:4)+H","1","1","0","0","0","1","1","0","0","0","1","5.37506805555555","5.67506805555555","64","","PC(16:1_20:4)+H"," 5.598378"," 5.461682"," 0.000000"," 0.000000"," 0.000000"," 5.461682"," 5.461682"," 0.000000"," 0.000000"," 0.000000"," 5.461682","5.37506805555555","5.67506805555555","64","","PC(16:1_20:4)+H","2","2","0","0","0","1","1","0","0","0","2","5.37506805555555","5.67506805555555","64","","PC(16:1_20:4)+H"," 2547703.000","   8344.0750","    0.0000","    0.0000","     0.0000","  1698.4070","   4381.0820","     0.0000","     0.0000","     0.0000","2.733842e+07","5.37506805555555","5.67506805555555","64","","PC(16:1_20:4)+H","780.5538","597.4896","  0.0000","  0.0000","  0.0000","476.3132","494.3238","  0.0000","  0.0000","  0.0000","184.0733","5.37506805555555","5.67506805555555","64","","PC(16:1_20:4)+H","780.55384","597.4878","467.255711","417.240111","526.32921","476.31361","494.32419","544.33979","311.25813","361.27373","184.07332","5.37506805555555","5.67506805555555","64"
"","PC(16:1_20:4)+H","1","1","0","0","1","1","1","1","1","0","1","5.00485151515152","5.30485151515152","125","","PC(16:1_20:4)+H"," 5.199954"," 5.199954"," 0.000000"," 0.000000"," 5.199954"," 5.199954"," 5.199954"," 5.199954"," 5.199954"," 0.000000"," 5.199954","5.00485151515152","5.30485151515152","125","","PC(16:1_20:4)+H","2","2","0","0","1","1","2","1","1","0","2","5.00485151515152","5.30485151515152","125","","PC(16:1_20:4)+H"," 2002326.000","  11692.0200","    0.0000","    0.0000"," 23064.1300"," 12687.9200","  51561.3900","  8651.6530","  8819.3470","     0.0000","2.242220e+07","5.00485151515152","5.30485151515152","125","","PC(16:1_20:4)+H","780.5555","597.4897","  0.0000","  0.0000","526.3303","476.3145","494.3251","544.3416","311.2589","  0.0000","184.0737","5.00485151515152","5.30485151515152","125","","PC(16:1_20:4)+H","780.55384","597.4878","467.255711","417.240111","526.32921","476.31361","494.32419","544.33979","311.25813","361.27373","184.07332","5.00485151515152","5.30485151515152","125"
"","PC(16:1_20:4)+H","1","1","0","0","1","1","1","1","1","0","1","5.02155","5.32155","12641","","PC(16:1_20:4)+H"," 5.199954"," 5.199954"," 0.000000"," 0.000000"," 5.199954"," 5.199954"," 5.199954"," 5.199954"," 5.199954"," 0.000000"," 5.199954","5.02155","5.32155","12641","","PC(16:1_20:4)+H","2","2","0","0","1","1","2","1","1","0","2","5.02155","5.32155","12641","","PC(16:1_20:4)+H"," 2002326.000","  11692.0200","    0.0000","    0.0000"," 23064.1300"," 12687.9200","  51561.3900","  8651.6530","  8819.3470","     0.0000","2.242220e+07","5.02155","5.32155","12641","","PC(16:1_20:4)+H","780.5555","597.4897","  0.0000","  0.0000","526.3303","476.3145","494.3251","544.3416","311.2589","  0.0000","184.0737","5.02155","5.32155","12641","","PC(16:1_20:4)+H","780.55384","597.4878","467.255711","417.240111","526.32921","476.31361","494.32419","544.33979","311.25813","361.27373","184.07332","5.02155","5.32155","12641"
"","PC(16:1_20:5)+H","1","0","0","0","0","0","1","0","0","0","1","4.11489305555556","4.41489305555556","1706","","PC(16:1_20:5)+H"," 4.268749"," 0.000000"," 0.000000"," 0.000000"," 4.268749"," 0.000000"," 4.268749"," 0.000000"," 0.000000"," 0.000000"," 4.268749","4.11489305555556","4.41489305555556","1706","","PC(16:1_20:5)+H","1","0","0","0","1","0","1","0","0","0","1","4.11489305555556","4.41489305555556","1706","","PC(16:1_20:5)+H","   68975.300","      0.0000","    0.0000","    0.0000","   783.5716","     0.0000","   2163.4220","     0.0000","     0.0000","     0.0000","6.352059e+05","4.11489305555556","4.41489305555556","1706","","PC(16:1_20:5)+H","778.5392","  0.0000","  0.0000","  0.0000","524.3148","  0.0000","494.3254","  0.0000","  0.0000","  0.0000","184.0736","4.11489305555556","4.41489305555556","1706","","PC(16:1_20:5)+H","778.53824","595.4722","465.240111","417.240111","524.31361","476.31361","494.32419","542.32419","311.25813","359.25813","184.07332","4.11489305555556","4.41489305555556","1706"
