"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Number of Scans","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Max Intensity","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Average m/z","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment"
"","Plasmanyl-PC(O-18:0/22:5)+H","1","0","0","0","1","0","0","0","0","1","8.44821111111111","8.74821111111111","15912","","Plasmanyl-PC(O-18:0/22:5)+H"," 8.635628"," 0.000000"," 0.000000","0.000000"," 8.635628"," 0.000000","0.000000"," 0.000000"," 0.000000"," 8.635628","8.44821111111111","8.74821111111111","15912","","Plasmanyl-PC(O-18:0/22:5)+H","1","0","0","0","1","0","0","0","0","1","8.44821111111111","8.74821111111111","15912","","Plasmanyl-PC(O-18:0/22:5)+H"," 139926.900","     0.0000","     0.0000","    0.0000"," 3270.1190","   0.000","  0.0000","     0.0000","     0.000","1.173138e+06","8.44821111111111","8.74821111111111","15912","","Plasmanyl-PC(O-18:0/22:5)+H","822.6382","  0.0000","  0.0000","  0.0000","510.3927","  0.0000","  0.0000","  0.0000","  0.0000","184.0736","8.44821111111111","8.74821111111111","15912","","Plasmanyl-PC(O-18:0/22:5)+H","822.6371576","639.5711176","554.3606926","495.2871926","510.3918776","492.3813176","570.35549","387.28943","313.2532","184.07332","8.44821111111111","8.74821111111111","15912"
"","Plasmanyl-PC(O-18:0/22:6)+H","1","1","1","0","1","1","0","0","0","1","7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-18:0/22:6)+H"," 7.831657"," 7.831657"," 8.002090","0.000000"," 7.831657"," 7.831657","0.000000"," 0.000000"," 0.000000"," 7.831657","7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-18:0/22:6)+H","2","1","1","0","1","1","0","0","0","2","7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-18:0/22:6)+H"," 529630.800","  4065.6240","  7741.1770","    0.0000","12444.5100","1388.498","  0.0000","     0.0000","     0.000","4.983184e+06","7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-18:0/22:6)+H","820.6222","637.5560","552.3463","  0.0000","510.3928","492.3816","  0.0000","  0.0000","  0.0000","184.0735","7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-18:0/22:6)+H","820.6214576","637.5554176","552.3449926","493.2714926","510.3918776","492.3813176","568.33979","385.27373","311.2375","184.07332","7.70598472222222","8.00598472222222","362"
"","Plasmanyl-PC(O-18:1/16:0)+H","1","1","0","0","1","1","0","1","0","1","7.97837916666667","8.27837916666667","130","","Plasmanyl-PC(O-18:1/16:0)+H"," 8.120220"," 8.120220"," 0.000000","0.000000"," 8.120220"," 8.120220","0.000000"," 8.239155"," 0.000000"," 8.120220","7.97837916666667","8.27837916666667","130","","Plasmanyl-PC(O-18:1/16:0)+H","2","2","0","0","2","1","0","1","0","2","7.97837916666667","8.27837916666667","130","","Plasmanyl-PC(O-18:1/16:0)+H","2061740.000"," 15174.9100","     0.0000","    0.0000","36419.7800","1615.113","  0.0000","  1015.5700","     0.000","2.005751e+07","7.97837916666667","8.27837916666667","130","","Plasmanyl-PC(O-18:1/16:0)+H","746.6059","563.5403","  0.0000","  0.0000","508.3764","490.3636","  0.0000","313.2737","  0.0000","184.0734","7.97837916666667","8.27837916666667","130","","Plasmanyl-PC(O-18:1/16:0)+H","746.6058576","563.5398176","480.3449926","421.2714926","508.3762776","490.3657176","496.33979","313.27373","239.2375","184.07332","7.97837916666667","8.27837916666667","130"
"","Plasmanyl-PC(O-18:1/16:1)+H","1","0","1","1","0","0","0","0","0","1","7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-18:1/16:1)+H"," 8.027212"," 0.000000"," 7.892835","7.903214"," 0.000000"," 0.000000","0.000000"," 0.000000"," 0.000000"," 8.027212","7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-18:1/16:1)+H","4","0","2","2","0","0","0","0","0","4","7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-18:1/16:1)+H"," 877574.100","     0.0000","  2771.8790"," 1179.2670","    0.0000","   0.000","  0.0000","     0.0000","     0.000","7.966249e+06","7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-18:1/16:1)+H","744.5906","  0.0000","478.3302","419.2563","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-18:1/16:1)+H","744.5902576","561.5242176","478.3293926","419.2558926","508.3762776","490.3657176","494.32419","311.25813","237.2219","184.07332","7.82195138888889","8.12195138888889","162"
"","Plasmanyl-PC(O-18:1/18:1)+H","1","0","0","0","1","0","0","0","0","1","8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-18:1/18:1)+H"," 9.050057"," 0.000000"," 0.000000","0.000000"," 9.050057"," 0.000000","0.000000"," 0.000000"," 0.000000"," 9.050057","8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-18:1/18:1)+H","1","0","0","0","1","0","0","0","0","1","8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-18:1/18:1)+H"," 228254.600","     0.0000","     0.0000","    0.0000"," 6108.8280","   0.000","  0.0000","     0.0000","     0.000","1.662145e+06","8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-18:1/18:1)+H","772.6237","  0.0000","  0.0000","  0.0000","508.3787","  0.0000","  0.0000","  0.0000","  0.0000","184.0739","8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-18:1/18:1)+H","772.6215576","589.5555176","506.3606926","447.2871926","508.3762776","490.3657176","522.35549","339.28943","265.2532","184.07332","8.91349027777778","9.21349027777778","837"
"","Plasmanyl-PC(O-18:1/18:2)+H","1","1","0","0","1","1","0","0","0","1","7.12425","7.42425","174","","Plasmanyl-PC(O-18:1/18:2)+H"," 7.265408"," 7.265408"," 0.000000","0.000000"," 7.265408"," 7.265408","0.000000"," 0.000000"," 0.000000"," 7.265408","7.12425","7.42425","174","","Plasmanyl-PC(O-18:1/18:2)+H","1","1","0","0","1","1","0","0","0","1","7.12425","7.42425","174","","Plasmanyl-PC(O-18:1/18:2)+H","1512065.000","  9411.6570","     0.0000","    0.0000","32739.3400","1374.606","  0.0000","     0.0000","     0.000","1.480294e+07","7.12425","7.42425","174","","Plasmanyl-PC(O-18:1/18:2)+H","770.6057","587.5403","  0.0000","  0.0000","508.3765","490.3663","  0.0000","  0.0000","  0.0000","184.0733","7.12425","7.42425","174","","Plasmanyl-PC(O-18:1/18:2)+H","770.6058576","587.5398176","504.3449926","445.2714926","508.3762776","490.3657176","520.33979","337.27373","263.2375","184.07332","7.12425","7.42425","174"
"","Plasmanyl-PC(O-18:1/18:2)+H","1","0","1","0","1","0","0","0","0","1","8.04894027777778","8.34894027777778","213","","Plasmanyl-PC(O-18:1/18:2)+H"," 8.274826"," 0.000000"," 8.274826","0.000000"," 8.274826"," 0.000000","0.000000"," 0.000000"," 0.000000"," 8.274826","8.04894027777778","8.34894027777778","213","","Plasmanyl-PC(O-18:1/18:2)+H","1","0","1","0","1","0","0","0","0","1","8.04894027777778","8.34894027777778","213","","Plasmanyl-PC(O-18:1/18:2)+H"," 503513.800","     0.0000","  1110.8570","    0.0000","15033.9300","   0.000","  0.0000","     0.0000","     0.000","3.977707e+06","8.04894027777778","8.34894027777778","213","","Plasmanyl-PC(O-18:1/18:2)+H","770.6063","  0.0000","504.3453","  0.0000","508.3767","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","8.04894027777778","8.34894027777778","213","","Plasmanyl-PC(O-18:1/18:2)+H","770.6058576","587.5398176","504.3449926","445.2714926","508.3762776","490.3657176","520.33979","337.27373","263.2375","184.07332","8.04894027777778","8.34894027777778","213"
"","Plasmanyl-PC(O-18:1/18:2)+H","1","1","0","0","1","0","0","0","0","1","7.39550694444444","7.69550694444444","356","","Plasmanyl-PC(O-18:1/18:2)+H"," 7.546336"," 7.546336"," 0.000000","0.000000"," 7.546336"," 0.000000","0.000000"," 0.000000"," 0.000000"," 7.546336","7.39550694444444","7.69550694444444","356","","Plasmanyl-PC(O-18:1/18:2)+H","1","1","0","0","1","0","0","0","0","1","7.39550694444444","7.69550694444444","356","","Plasmanyl-PC(O-18:1/18:2)+H"," 802398.300","  5609.8280","     0.0000","    0.0000"," 1504.4810","   0.000","  0.0000","     0.0000","     0.000","6.390902e+06","7.39550694444444","7.69550694444444","356","","Plasmanyl-PC(O-18:1/18:2)+H","770.6066","587.5394","  0.0000","  0.0000","508.3774","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","7.39550694444444","7.69550694444444","356","","Plasmanyl-PC(O-18:1/18:2)+H","770.6058576","587.5398176","504.3449926","445.2714926","508.3762776","490.3657176","520.33979","337.27373","263.2375","184.07332","7.39550694444444","7.69550694444444","356"
"","Plasmanyl-PC(O-18:1/18:3)+H","1","1","1","1","0","0","0","0","0","1","6.89165555555555","7.19165555555555","61","","Plasmanyl-PC(O-18:1/18:3)+H"," 7.004563"," 7.004563"," 7.128449","7.128449"," 0.000000"," 0.000000","0.000000"," 0.000000"," 0.000000"," 7.004563","6.89165555555555","7.19165555555555","61","","Plasmanyl-PC(O-18:1/18:3)+H","2","2","1","1","0","0","0","0","0","2","6.89165555555555","7.19165555555555","61","","Plasmanyl-PC(O-18:1/18:3)+H","4144052.000"," 25381.8600"," 54674.4700","10728.0600","    0.0000","   0.000","  0.0000","     0.0000","     0.000","5.368946e+07","6.89165555555555","7.19165555555555","61","","Plasmanyl-PC(O-18:1/18:3)+H","768.5897","585.5240","502.3295","443.2555","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","184.0731","6.89165555555555","7.19165555555555","61","","Plasmanyl-PC(O-18:1/18:3)+H","768.5902576","585.5242176","502.3293926","443.2558926","508.3762776","490.3657176","518.32419","335.25813","261.2219","184.07332","6.89165555555555","7.19165555555555","61"
"","Plasmanyl-PC(O-18:1/18:4)+H","1","0","1","0","0","0","0","0","0","1","6.05374027777778","6.35374027777778","399","","Plasmanyl-PC(O-18:1/18:4)+H"," 6.158453"," 6.287297"," 6.287297","0.000000"," 0.000000"," 0.000000","0.000000"," 0.000000"," 0.000000"," 6.158453","6.05374027777778","6.35374027777778","399","","Plasmanyl-PC(O-18:1/18:4)+H","2","1","1","0","0","0","0","0","0","2","6.05374027777778","6.35374027777778","399","","Plasmanyl-PC(O-18:1/18:4)+H"," 285138.000","   883.1979","  1126.4690","    0.0000","    0.0000","   0.000","  0.0000","     0.0000","     0.000","2.477990e+06","6.05374027777778","6.35374027777778","399","","Plasmanyl-PC(O-18:1/18:4)+H","766.5757","583.5096","500.3156","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","184.0736","6.05374027777778","6.35374027777778","399","","Plasmanyl-PC(O-18:1/18:4)+H","766.5745576","583.5085176","500.3136926","441.2401926","508.3762776","490.3657176","516.30849","333.24243","259.2062","184.07332","6.05374027777778","6.35374027777778","399"
"","Plasmanyl-PC(O-18:1/20:3)+H","1","1","0","0","1","0","0","0","0","1","7.71667083333333","8.01667083333333","250","","Plasmanyl-PC(O-18:1/20:3)+H"," 7.836845"," 7.836845"," 0.000000","0.000000"," 7.955347"," 0.000000","0.000000"," 0.000000"," 0.000000"," 7.836845","7.71667083333333","8.01667083333333","250","","Plasmanyl-PC(O-18:1/20:3)+H","2","2","0","0","1","0","0","0","0","2","7.71667083333333","8.01667083333333","250","","Plasmanyl-PC(O-18:1/20:3)+H"," 875588.200","  5177.8820","     0.0000","    0.0000"," 3489.4240","   0.000","  0.0000","     0.0000","     0.000","7.936750e+06","7.71667083333333","8.01667083333333","250","","Plasmanyl-PC(O-18:1/20:3)+H","796.6209","613.5560","  0.0000","  0.0000","508.3769","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","7.71667083333333","8.01667083333333","250","","Plasmanyl-PC(O-18:1/20:3)+H","796.6215576","613.5555176","530.3606926","471.2871926","508.3762776","490.3657176","546.35549","363.28943","289.2532","184.07332","7.71667083333333","8.01667083333333","250"
"","Plasmanyl-PC(O-18:1/20:3)+H","1","1","0","0","1","0","0","0","0","1","7.43683472222222","7.73683472222222","9096","","Plasmanyl-PC(O-18:1/20:3)+H"," 7.587090"," 7.587090"," 0.000000","0.000000"," 7.587090"," 0.000000","0.000000"," 0.000000"," 0.000000"," 7.587090","7.43683472222222","7.73683472222222","9096","","Plasmanyl-PC(O-18:1/20:3)+H","1","1","0","0","1","0","0","0","0","1","7.43683472222222","7.73683472222222","9096","","Plasmanyl-PC(O-18:1/20:3)+H"," 578576.300","  4079.2930","     0.0000","    0.0000","18246.0200","   0.000","  0.0000","     0.0000","     0.000","5.304493e+06","7.43683472222222","7.73683472222222","9096","","Plasmanyl-PC(O-18:1/20:3)+H","796.6222","613.5563","  0.0000","  0.0000","508.3771","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","7.43683472222222","7.73683472222222","9096","","Plasmanyl-PC(O-18:1/20:3)+H","796.6215576","613.5555176","530.3606926","471.2871926","508.3762776","490.3657176","546.35549","363.28943","289.2532","184.07332","7.43683472222222","7.73683472222222","9096"
"","Plasmanyl-PC(O-18:1/20:4)+H","1","1","0","0","1","1","0","0","0","1","6.92280138888889","7.22280138888889","66","","Plasmanyl-PC(O-18:1/20:4)+H"," 7.040406"," 7.040406"," 0.000000","0.000000"," 7.040406"," 7.164081","0.000000"," 0.000000"," 0.000000"," 7.040406","6.92280138888889","7.22280138888889","66","","Plasmanyl-PC(O-18:1/20:4)+H","2","2","0","0","2","2","0","0","0","2","6.92280138888889","7.22280138888889","66","","Plasmanyl-PC(O-18:1/20:4)+H","3015261.000"," 14806.5700","     0.0000","    0.0000","54355.1900","4977.405","  0.0000","     0.0000","     0.000","4.041359e+07","6.92280138888889","7.22280138888889","66","","Plasmanyl-PC(O-18:1/20:4)+H","794.6057","611.5385","  0.0000","  0.0000","508.3766","490.3659","  0.0000","  0.0000","  0.0000","184.0733","6.92280138888889","7.22280138888889","66","","Plasmanyl-PC(O-18:1/20:4)+H","794.6058576","611.5398176","528.3449926","469.2714926","508.3762776","490.3657176","544.33979","361.27373","287.2375","184.07332","6.92280138888889","7.22280138888889","66"
"","Plasmanyl-PC(O-18:1/20:4)+H","1","0","0","0","1","0","0","0","0","1","7.84343888888889","8.14343888888889","163","","Plasmanyl-PC(O-18:1/20:4)+H"," 8.053236"," 0.000000"," 0.000000","0.000000"," 8.053236"," 0.000000","0.000000"," 0.000000"," 0.000000"," 8.053236","7.84343888888889","8.14343888888889","163","","Plasmanyl-PC(O-18:1/20:4)+H","2","0","0","0","2","0","0","0","0","2","7.84343888888889","8.14343888888889","163","","Plasmanyl-PC(O-18:1/20:4)+H","1154727.000","     0.0000","     0.0000","    0.0000","39372.8700","   0.000","  0.0000","     0.0000","     0.000","1.000108e+07","7.84343888888889","8.14343888888889","163","","Plasmanyl-PC(O-18:1/20:4)+H","794.6064","  0.0000","  0.0000","  0.0000","508.3768","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","7.84343888888889","8.14343888888889","163","","Plasmanyl-PC(O-18:1/20:4)+H","794.6058576","611.5398176","528.3449926","469.2714926","508.3762776","490.3657176","544.33979","361.27373","287.2375","184.07332","7.84343888888889","8.14343888888889","163"
"","Plasmanyl-PC(O-18:1/20:4)+H","1","1","1","0","0","0","0","0","0","1","7.49951805555555","7.79951805555555","430","","Plasmanyl-PC(O-18:1/20:4)+H"," 7.642763"," 7.642763"," 7.642763","0.000000"," 0.000000"," 0.000000","0.000000"," 0.000000"," 0.000000"," 7.642763","7.49951805555555","7.79951805555555","430","","Plasmanyl-PC(O-18:1/20:4)+H","1","1","1","0","0","0","0","0","0","1","7.49951805555555","7.79951805555555","430","","Plasmanyl-PC(O-18:1/20:4)+H"," 654394.400","  1200.6100","  1454.7450","    0.0000","    0.0000","   0.000","  0.0000","     0.0000","     0.000","5.823134e+06","7.49951805555555","7.79951805555555","430","","Plasmanyl-PC(O-18:1/20:4)+H","794.6068","611.5414","528.3463","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","184.0736","7.49951805555555","7.79951805555555","430","","Plasmanyl-PC(O-18:1/20:4)+H","794.6058576","611.5398176","528.3449926","469.2714926","508.3762776","490.3657176","544.33979","361.27373","287.2375","184.07332","7.49951805555555","7.79951805555555","430"
"","Plasmanyl-PC(O-18:1/20:5)+H","1","1","1","1","0","0","0","0","0","1","6.73797361111111","7.03797361111111","186","","Plasmanyl-PC(O-18:1/20:5)+H"," 6.912878"," 6.912878"," 6.912878","6.912878"," 0.000000"," 0.000000","0.000000"," 0.000000"," 0.000000"," 6.912878","6.73797361111111","7.03797361111111","186","","Plasmanyl-PC(O-18:1/20:5)+H","2","1","2","1","0","0","0","0","0","2","6.73797361111111","7.03797361111111","186","","Plasmanyl-PC(O-18:1/20:5)+H","1591671.000","  1253.5470"," 99671.4400"," 1995.3300","    0.0000","   0.000","  0.0000","     0.0000","     0.000","1.665723e+07","6.73797361111111","7.03797361111111","186","","Plasmanyl-PC(O-18:1/20:5)+H","792.5910","609.5239","526.3300","467.2561","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","184.0734","6.73797361111111","7.03797361111111","186","","Plasmanyl-PC(O-18:1/20:5)+H","792.5902576","609.5242176","526.3293926","467.2558926","508.3762776","490.3657176","542.32419","359.25813","285.2219","184.07332","6.73797361111111","7.03797361111111","186"
"","Plasmanyl-PC(O-18:1/20:5)+H","1","1","1","0","0","0","0","0","0","1","6.52925277777778","6.82925277777778","269","","Plasmanyl-PC(O-18:1/20:5)+H"," 6.658233"," 6.658233"," 6.785774","0.000000"," 0.000000"," 0.000000","0.000000"," 0.000000"," 0.000000"," 6.658233","6.52925277777778","6.82925277777778","269","","Plasmanyl-PC(O-18:1/20:5)+H","2","1","1","0","0","0","0","0","0","2","6.52925277777778","6.82925277777778","269","","Plasmanyl-PC(O-18:1/20:5)+H"," 794700.200","  5690.4320"," 11033.9600","    0.0000","    0.0000","   0.000","  0.0000","     0.0000","     0.000","7.229446e+06","6.52925277777778","6.82925277777778","269","","Plasmanyl-PC(O-18:1/20:5)+H","792.5914","609.5258","526.3303","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","184.0736","6.52925277777778","6.82925277777778","269","","Plasmanyl-PC(O-18:1/20:5)+H","792.5902576","609.5242176","526.3293926","467.2558926","508.3762776","490.3657176","542.32419","359.25813","285.2219","184.07332","6.52925277777778","6.82925277777778","269"
"","Plasmanyl-PC(O-18:1/20:5)+H","1","1","0","0","1","0","0","0","0","1","6.09123194444444","6.39123194444444","581","","Plasmanyl-PC(O-18:1/20:5)+H"," 6.230666"," 6.230666"," 6.102082","0.000000"," 6.230666"," 0.000000","0.000000"," 0.000000"," 0.000000"," 6.230666","6.09123194444444","6.39123194444444","581","","Plasmanyl-PC(O-18:1/20:5)+H","2","1","1","0","1","0","0","0","0","2","6.09123194444444","6.39123194444444","581","","Plasmanyl-PC(O-18:1/20:5)+H"," 315156.000","  1245.0140","   733.0984","    0.0000"," 7124.6840","   0.000","  0.0000","     0.0000","     0.000","2.967659e+06","6.09123194444444","6.39123194444444","581","","Plasmanyl-PC(O-18:1/20:5)+H","792.5911","609.5247","526.3311","  0.0000","508.3772","  0.0000","  0.0000","  0.0000","  0.0000","184.0736","6.09123194444444","6.39123194444444","581","","Plasmanyl-PC(O-18:1/20:5)+H","792.5902576","609.5242176","526.3293926","467.2558926","508.3762776","490.3657176","542.32419","359.25813","285.2219","184.07332","6.09123194444444","6.39123194444444","581"
"","Plasmanyl-PC(O-18:1/22:4)+H","1","0","0","0","1","0","0","0","0","1","8.62032777777778","8.92032777777778","1008","","Plasmanyl-PC(O-18:1/22:4)+H"," 8.795382"," 0.000000"," 0.000000","0.000000"," 8.795382"," 0.000000","0.000000"," 0.000000"," 0.000000"," 8.795382","8.62032777777778","8.92032777777778","1008","","Plasmanyl-PC(O-18:1/22:4)+H","2","0","0","0","1","0","0","0","0","2","8.62032777777778","8.92032777777778","1008","","Plasmanyl-PC(O-18:1/22:4)+H"," 163920.400","     0.0000","     0.0000","    0.0000"," 4968.0260","   0.000","  0.0000","     0.0000","     0.000","1.292393e+06","8.62032777777778","8.92032777777778","1008","","Plasmanyl-PC(O-18:1/22:4)+H","822.6379","  0.0000","  0.0000","  0.0000","508.3774","  0.0000","  0.0000","  0.0000","  0.0000","184.0736","8.62032777777778","8.92032777777778","1008","","Plasmanyl-PC(O-18:1/22:4)+H","822.6371576","639.5711176","556.3762926","497.3027926","508.3762776","490.3657176","572.37109","389.30503","315.2688","184.07332","8.62032777777778","8.92032777777778","1008"
"","Plasmanyl-PC(O-18:1/22:5)+H","1","1","0","0","1","0","0","0","0","1","7.04958888888889","7.34958888888889","350","","Plasmanyl-PC(O-18:1/22:5)+H"," 7.240901"," 7.240901"," 0.000000","0.000000"," 7.076799"," 0.000000","0.000000"," 0.000000"," 0.000000"," 7.240901","7.04958888888889","7.34958888888889","350","","Plasmanyl-PC(O-18:1/22:5)+H","2","2","0","0","2","0","0","0","0","2","7.04958888888889","7.34958888888889","350","","Plasmanyl-PC(O-18:1/22:5)+H"," 573556.300","  3934.4130","     0.0000","    0.0000"," 9642.2850","   0.000","  0.0000","     0.0000","     0.000","5.458812e+06","7.04958888888889","7.34958888888889","350","","Plasmanyl-PC(O-18:1/22:5)+H","820.6221","637.5567","  0.0000","  0.0000","508.3773","  0.0000","  0.0000","  0.0000","  0.0000","184.0736","7.04958888888889","7.34958888888889","350","","Plasmanyl-PC(O-18:1/22:5)+H","820.6215576","637.5555176","554.3606926","495.2871926","508.3762776","490.3657176","570.35549","387.28943","313.2532","184.07332","7.04958888888889","7.34958888888889","350"
"","Plasmanyl-PC(O-18:1/22:5)+H","1","1","0","0","1","0","0","0","0","1","7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-18:1/22:5)+H"," 7.831657"," 7.831657"," 0.000000","0.000000"," 8.002090"," 0.000000","0.000000"," 0.000000"," 0.000000"," 7.831657","7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-18:1/22:5)+H","2","1","0","0","1","0","0","0","0","2","7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-18:1/22:5)+H"," 529630.800","  4065.6240","     0.0000","    0.0000"," 7579.0240","   0.000","  0.0000","     0.0000","     0.000","4.983184e+06","7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-18:1/22:5)+H","820.6222","637.5560","  0.0000","  0.0000","508.3773","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-18:1/22:5)+H","820.6215576","637.5555176","554.3606926","495.2871926","508.3762776","490.3657176","570.35549","387.28943","313.2532","184.07332","7.70598472222222","8.00598472222222","362"
"","Plasmanyl-PC(O-18:1/22:6)+H","1","1","0","0","1","0","0","0","0","1","6.58227083333333","6.88227083333333","285","","Plasmanyl-PC(O-18:1/22:6)+H"," 6.698848"," 6.698848"," 0.000000","0.000000"," 6.698848"," 0.000000","0.000000"," 0.000000"," 0.000000"," 6.698848","6.58227083333333","6.88227083333333","285","","Plasmanyl-PC(O-18:1/22:6)+H","2","1","0","0","2","0","0","0","0","2","6.58227083333333","6.88227083333333","285","","Plasmanyl-PC(O-18:1/22:6)+H"," 543304.900","  2761.1780","     0.0000","    0.0000","13607.7800","   0.000","  0.0000","     0.0000","     0.000","5.260954e+06","6.58227083333333","6.88227083333333","285","","Plasmanyl-PC(O-18:1/22:6)+H","818.6066","635.5417","  0.0000","  0.0000","508.3770","  0.0000","  0.0000","  0.0000","  0.0000","184.0736","6.58227083333333","6.88227083333333","285","","Plasmanyl-PC(O-18:1/22:6)+H","818.6058576","635.5398176","552.3449926","493.2714926","508.3762776","490.3657176","568.33979","385.27373","311.2375","184.07332","6.58227083333333","6.88227083333333","285"
"","Plasmanyl-PC(O-18:1/22:6)+H","1","1","0","0","1","0","0","0","0","1","7.49127777777778","7.79127777777778","655","","Plasmanyl-PC(O-18:1/22:6)+H"," 7.653140"," 7.653140"," 0.000000","0.000000"," 7.653140"," 0.000000","0.000000"," 0.000000"," 0.000000"," 7.653140","7.49127777777778","7.79127777777778","655","","Plasmanyl-PC(O-18:1/22:6)+H","1","1","0","0","1","0","0","0","0","1","7.49127777777778","7.79127777777778","655","","Plasmanyl-PC(O-18:1/22:6)+H"," 374542.800","  1404.8080","     0.0000","    0.0000","12737.8700","   0.000","  0.0000","     0.0000","     0.000","3.291629e+06","7.49127777777778","7.79127777777778","655","","Plasmanyl-PC(O-18:1/22:6)+H","818.6066","635.5386","  0.0000","  0.0000","508.3771","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","7.49127777777778","7.79127777777778","655","","Plasmanyl-PC(O-18:1/22:6)+H","818.6058576","635.5398176","552.3449926","493.2714926","508.3762776","490.3657176","568.33979","385.27373","311.2375","184.07332","7.49127777777778","7.79127777777778","655"
"","Plasmanyl-PC(O-18:1/22:6)+H","1","0","0","0","1","0","0","0","0","1","6.77690555555556","7.07690555555556","9107","","Plasmanyl-PC(O-18:1/22:6)+H"," 6.816227"," 0.000000"," 0.000000","0.000000"," 6.816227"," 0.000000","0.000000"," 0.000000"," 0.000000"," 6.816227","6.77690555555556","7.07690555555556","9107","","Plasmanyl-PC(O-18:1/22:6)+H","1","0","0","0","1","0","0","0","0","1","6.77690555555556","7.07690555555556","9107","","Plasmanyl-PC(O-18:1/22:6)+H"," 202462.000","     0.0000","     0.0000","    0.0000"," 3942.3530","   0.000","  0.0000","     0.0000","     0.000","1.854485e+06","6.77690555555556","7.07690555555556","9107","","Plasmanyl-PC(O-18:1/22:6)+H","818.6065","  0.0000","  0.0000","  0.0000","508.3770","  0.0000","  0.0000","  0.0000","  0.0000","184.0736","6.77690555555556","7.07690555555556","9107","","Plasmanyl-PC(O-18:1/22:6)+H","818.6058576","635.5398176","552.3449926","493.2714926","508.3762776","490.3657176","568.33979","385.27373","311.2375","184.07332","6.77690555555556","7.07690555555556","9107"
