"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","TG","[M+NH4]+","NL R1COOH","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","RT at Max Intensity","TG","[M+NH4]+","NL R1COOH","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Number of Scans","TG","[M+NH4]+","NL R1COOH","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Max Intensity","TG","[M+NH4]+","NL R1COOH","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Average m/z","TG","[M+NH4]+","NL R1COOH","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","TG","[M+NH4]+","NL R1COOH","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment"
"","TG(16:0_16:1_22:6)+NH4","1","1","1","1","12.7602194444444","13.0602194444444","137","","TG(16:0_16:1_22:6)+NH4","12.88656","12.886560","12.886560","13.019990","12.7602194444444","13.0602194444444","137","","TG(16:0_16:1_22:6)+NH4","2","2","2","2","12.7602194444444","13.0602194444444","137","","TG(16:0_16:1_22:6)+NH4","  66184.800","6.029137e+05","2.337426e+05","1.136431e+06","12.7602194444444","13.0602194444444","137","","TG(16:0_16:1_22:6)+NH4"," 894.7571","621.4884","623.5042","549.4886","12.7602194444444","13.0602194444444","137","","TG(16:0_16:1_22:6)+NH4","894.7545504","621.4877764","623.5033764","549.4877764","12.7602194444444","13.0602194444444","137"
"","TG(16:1_18:4_20:2)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(16:1_18:4_20:2)+NH4","12.62302","12.623020","12.623020","12.623020","12.3901513888889","12.6901513888889","90","","TG(16:1_18:4_20:2)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(16:1_18:4_20:2)+NH4"," 121329.500","6.491639e+04","1.120763e+05","5.491894e+03","12.3901513888889","12.6901513888889","90","","TG(16:1_18:4_20:2)+NH4"," 894.7569","623.5048","601.5206","569.4586","12.3901513888889","12.6901513888889","90","","TG(16:1_18:4_20:2)+NH4","894.7545504","623.5033764","601.5190764","569.4564764","12.3901513888889","12.6901513888889","90"
"","TG(16:1_18:4_20:2)+NH4","1","1","1","1","12.7602194444444","13.0602194444444","137","","TG(16:1_18:4_20:2)+NH4","12.88656","12.886560","12.886560","12.886560","12.7602194444444","13.0602194444444","137","","TG(16:1_18:4_20:2)+NH4","2","2","2","2","12.7602194444444","13.0602194444444","137","","TG(16:1_18:4_20:2)+NH4","  66184.800","2.337426e+05","6.723027e+04","4.359729e+03","12.7602194444444","13.0602194444444","137","","TG(16:1_18:4_20:2)+NH4"," 894.7571","623.5042","601.5196","569.4578","12.7602194444444","13.0602194444444","137","","TG(16:1_18:4_20:2)+NH4","894.7545504","623.5033764","601.5190764","569.4564764","12.7602194444444","13.0602194444444","137"
"","TG(16:1_18:2_20:4)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(16:1_18:2_20:4)+NH4","12.62302","12.623020","12.623020","12.623020","12.3901513888889","12.6901513888889","90","","TG(16:1_18:2_20:4)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(16:1_18:2_20:4)+NH4"," 121329.500","6.491639e+04","3.825282e+06","7.324629e+04","12.3901513888889","12.6901513888889","90","","TG(16:1_18:2_20:4)+NH4"," 894.7569","623.5048","597.4893","573.4898","12.3901513888889","12.6901513888889","90","","TG(16:1_18:2_20:4)+NH4","894.7545504","623.5033764","597.4877764","573.4877764","12.3901513888889","12.6901513888889","90"
"","TG(16:1_18:2_20:4)+NH4","1","1","1","1","12.7602194444444","13.0602194444444","137","","TG(16:1_18:2_20:4)+NH4","12.88656","12.886560","12.886560","12.886560","12.7602194444444","13.0602194444444","137","","TG(16:1_18:2_20:4)+NH4","2","2","2","2","12.7602194444444","13.0602194444444","137","","TG(16:1_18:2_20:4)+NH4","  66184.800","2.337426e+05","5.750888e+05","1.325076e+06","12.7602194444444","13.0602194444444","137","","TG(16:1_18:2_20:4)+NH4"," 894.7571","623.5042","597.4885","573.4885","12.7602194444444","13.0602194444444","137","","TG(16:1_18:2_20:4)+NH4","894.7545504","623.5033764","597.4877764","573.4877764","12.7602194444444","13.0602194444444","137"
"","TG(14:0_18:3_22:4)+NH4","1","1","1","1","12.7602194444444","13.0602194444444","137","","TG(14:0_18:3_22:4)+NH4","12.88656","13.019990","12.886560","12.886560","12.7602194444444","13.0602194444444","137","","TG(14:0_18:3_22:4)+NH4","2","2","2","1","12.7602194444444","13.0602194444444","137","","TG(14:0_18:3_22:4)+NH4","  66184.800","1.371294e+05","3.687073e+05","2.090731e+03","12.7602194444444","13.0602194444444","137","","TG(14:0_18:3_22:4)+NH4"," 894.7571","649.5195","599.5041","545.4564","12.7602194444444","13.0602194444444","137","","TG(14:0_18:3_22:4)+NH4","894.7545504","649.5190764","599.5033764","545.4564764","12.7602194444444","13.0602194444444","137"
"","TG(14:0_18:2_22:5)+NH4","1","1","1","1","12.7602194444444","13.0602194444444","137","","TG(14:0_18:2_22:5)+NH4","12.88656","13.019990","12.886560","13.019990","12.7602194444444","13.0602194444444","137","","TG(14:0_18:2_22:5)+NH4","2","2","2","2","12.7602194444444","13.0602194444444","137","","TG(14:0_18:2_22:5)+NH4","  66184.800","1.371294e+05","5.750888e+05","1.217402e+05","12.7602194444444","13.0602194444444","137","","TG(14:0_18:2_22:5)+NH4"," 894.7571","649.5195","597.4885","547.4728","12.7602194444444","13.0602194444444","137","","TG(14:0_18:2_22:5)+NH4","894.7545504","649.5190764","597.4877764","547.4720764","12.7602194444444","13.0602194444444","137"
"","TG(14:0_18:1_22:6)+NH4","1","1","1","1","12.7602194444444","13.0602194444444","137","","TG(14:0_18:1_22:6)+NH4","12.88656","13.019990","12.886560","13.019990","12.7602194444444","13.0602194444444","137","","TG(14:0_18:1_22:6)+NH4","2","2","2","2","12.7602194444444","13.0602194444444","137","","TG(14:0_18:1_22:6)+NH4","  66184.800","1.371294e+05","1.657542e+05","1.136431e+06","12.7602194444444","13.0602194444444","137","","TG(14:0_18:1_22:6)+NH4"," 894.7571","649.5195","595.4729","549.4886","12.7602194444444","13.0602194444444","137","","TG(14:0_18:1_22:6)+NH4","894.7545504","649.5190764","595.4720764","549.4877764","12.7602194444444","13.0602194444444","137"
"","TG(14:0_20:2_20:5)+NH4","1","1","1","1","12.7602194444444","13.0602194444444","137","","TG(14:0_20:2_20:5)+NH4","12.88656","13.019990","12.886560","12.886560","12.7602194444444","13.0602194444444","137","","TG(14:0_20:2_20:5)+NH4","2","2","2","2","12.7602194444444","13.0602194444444","137","","TG(14:0_20:2_20:5)+NH4","  66184.800","1.371294e+05","4.359729e+03","2.234239e+06","12.7602194444444","13.0602194444444","137","","TG(14:0_20:2_20:5)+NH4"," 894.7571","649.5195","569.4578","575.5041","12.7602194444444","13.0602194444444","137","","TG(14:0_20:2_20:5)+NH4","894.7545504","649.5190764","569.4564764","575.5033764","12.7602194444444","13.0602194444444","137"
"","TG(14:0_20:3_20:4)+NH4","1","1","1","1","12.7602194444444","13.0602194444444","137","","TG(14:0_20:3_20:4)+NH4","12.88656","13.019990","12.886560","12.886560","12.7602194444444","13.0602194444444","137","","TG(14:0_20:3_20:4)+NH4","2","2","2","2","12.7602194444444","13.0602194444444","137","","TG(14:0_20:3_20:4)+NH4","  66184.800","1.371294e+05","3.254750e+04","1.325076e+06","12.7602194444444","13.0602194444444","137","","TG(14:0_20:3_20:4)+NH4"," 894.7571","649.5195","571.4730","573.4885","12.7602194444444","13.0602194444444","137","","TG(14:0_20:3_20:4)+NH4","894.7545504","649.5190764","571.4720764","573.4877764","12.7602194444444","13.0602194444444","137"
"","TG(14:1_18:4_22:2)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(14:1_18:4_22:2)+NH4","12.62302","12.623020","12.623020","12.623020","12.3901513888889","12.6901513888889","90","","TG(14:1_18:4_22:2)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(14:1_18:4_22:2)+NH4"," 121329.500","4.375292e+03","1.120763e+05","5.404223e+03","12.3901513888889","12.6901513888889","90","","TG(14:1_18:4_22:2)+NH4"," 894.7569","651.5362","601.5206","541.4276","12.3901513888889","12.6901513888889","90","","TG(14:1_18:4_22:2)+NH4","894.7545504","651.5346764","601.5190764","541.4251764","12.3901513888889","12.6901513888889","90"
"","TG(14:1_18:2_22:4)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(14:1_18:2_22:4)+NH4","12.62302","12.623020","12.623020","12.623020","12.3901513888889","12.6901513888889","90","","TG(14:1_18:2_22:4)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(14:1_18:2_22:4)+NH4"," 121329.500","4.375292e+03","3.825282e+06","8.783578e+03","12.3901513888889","12.6901513888889","90","","TG(14:1_18:2_22:4)+NH4"," 894.7569","651.5362","597.4893","545.4562","12.3901513888889","12.6901513888889","90","","TG(14:1_18:2_22:4)+NH4","894.7545504","651.5346764","597.4877764","545.4564764","12.3901513888889","12.6901513888889","90"
"","TG(14:1_18:2_22:4)+NH4","1","1","1","1","12.7602194444444","13.0602194444444","137","","TG(14:1_18:2_22:4)+NH4","12.88656","12.886560","12.886560","12.886560","12.7602194444444","13.0602194444444","137","","TG(14:1_18:2_22:4)+NH4","2","2","2","1","12.7602194444444","13.0602194444444","137","","TG(14:1_18:2_22:4)+NH4","  66184.800","5.095939e+03","5.750888e+05","2.090731e+03","12.7602194444444","13.0602194444444","137","","TG(14:1_18:2_22:4)+NH4"," 894.7571","651.5346","597.4885","545.4564","12.7602194444444","13.0602194444444","137","","TG(14:1_18:2_22:4)+NH4","894.7545504","651.5346764","597.4877764","545.4564764","12.7602194444444","13.0602194444444","137"
"","TG(14:1_18:0_22:6)+NH4","1","1","1","1","12.7602194444444","13.0602194444444","137","","TG(14:1_18:0_22:6)+NH4","12.88656","12.886560","12.886560","13.019990","12.7602194444444","13.0602194444444","137","","TG(14:1_18:0_22:6)+NH4","2","2","2","2","12.7602194444444","13.0602194444444","137","","TG(14:1_18:0_22:6)+NH4","  66184.800","5.095939e+03","4.204977e+03","1.136431e+06","12.7602194444444","13.0602194444444","137","","TG(14:1_18:0_22:6)+NH4"," 894.7571","651.5346","593.4576","549.4886","12.7602194444444","13.0602194444444","137","","TG(14:1_18:0_22:6)+NH4","894.7545504","651.5346764","593.4564764","549.4877764","12.7602194444444","13.0602194444444","137"
"","TG(14:1_20:2_20:4)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(14:1_20:2_20:4)+NH4","12.62302","12.623020","12.623020","12.623020","12.3901513888889","12.6901513888889","90","","TG(14:1_20:2_20:4)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(14:1_20:2_20:4)+NH4"," 121329.500","4.375292e+03","5.491894e+03","7.324629e+04","12.3901513888889","12.6901513888889","90","","TG(14:1_20:2_20:4)+NH4"," 894.7569","651.5362","569.4586","573.4898","12.3901513888889","12.6901513888889","90","","TG(14:1_20:2_20:4)+NH4","894.7545504","651.5346764","569.4564764","573.4877764","12.3901513888889","12.6901513888889","90"
"","TG(14:1_20:2_20:4)+NH4","1","1","1","1","12.7602194444444","13.0602194444444","137","","TG(14:1_20:2_20:4)+NH4","12.88656","12.886560","12.886560","12.886560","12.7602194444444","13.0602194444444","137","","TG(14:1_20:2_20:4)+NH4","2","2","2","2","12.7602194444444","13.0602194444444","137","","TG(14:1_20:2_20:4)+NH4","  66184.800","5.095939e+03","4.359729e+03","1.325076e+06","12.7602194444444","13.0602194444444","137","","TG(14:1_20:2_20:4)+NH4"," 894.7571","651.5346","569.4578","573.4885","12.7602194444444","13.0602194444444","137","","TG(14:1_20:2_20:4)+NH4","894.7545504","651.5346764","569.4564764","573.4877764","12.7602194444444","13.0602194444444","137"
"","TG(18:1_18:3_18:3)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(18:1_18:3_18:3)+NH4","12.62302","12.623020","12.623020","12.623020","12.3901513888889","12.6901513888889","90","","TG(18:1_18:3_18:3)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(18:1_18:3_18:3)+NH4"," 121329.500","5.799078e+05","3.674042e+06","3.674042e+06","12.3901513888889","12.6901513888889","90","","TG(18:1_18:3_18:3)+NH4"," 894.7569","595.4738","599.5048","599.5048","12.3901513888889","12.6901513888889","90","","TG(18:1_18:3_18:3)+NH4","894.7546504","595.4721764","599.5034764","599.5034764","12.3901513888889","12.6901513888889","90"
"","TG(18:1_18:3_18:3)+NH4","1","1","1","1","12.7602194444444","13.0602194444444","137","","TG(18:1_18:3_18:3)+NH4","12.88656","12.886560","12.886560","12.886560","12.7602194444444","13.0602194444444","137","","TG(18:1_18:3_18:3)+NH4","2","2","2","2","12.7602194444444","13.0602194444444","137","","TG(18:1_18:3_18:3)+NH4","  66184.800","1.657542e+05","3.687073e+05","3.687073e+05","12.7602194444444","13.0602194444444","137","","TG(18:1_18:3_18:3)+NH4"," 894.7571","595.4729","599.5041","599.5041","12.7602194444444","13.0602194444444","137","","TG(18:1_18:3_18:3)+NH4","894.7546504","595.4721764","599.5034764","599.5034764","12.7602194444444","13.0602194444444","137"
"","TG(17:2_17:2_20:3)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(17:2_17:2_20:3)+NH4","12.62302","12.623020","12.623020","12.623020","12.3901513888889","12.6901513888889","90","","TG(17:2_17:2_20:3)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(17:2_17:2_20:3)+NH4"," 121329.500","1.897193e+03","1.897193e+03","3.501570e+04","12.3901513888889","12.6901513888889","90","","TG(17:2_17:2_20:3)+NH4"," 894.7569","611.5044","611.5044","571.4740","12.3901513888889","12.6901513888889","90","","TG(17:2_17:2_20:3)+NH4","894.7546504","611.5034764","611.5034764","571.4721764","12.3901513888889","12.6901513888889","90"
"","TG(16:1_16:1_22:5)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(16:1_16:1_22:5)+NH4","12.62302","12.623020","12.623020","12.623020","12.3901513888889","12.6901513888889","90","","TG(16:1_16:1_22:5)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(16:1_16:1_22:5)+NH4"," 121329.500","6.491639e+04","6.491639e+04","1.420841e+04","12.3901513888889","12.6901513888889","90","","TG(16:1_16:1_22:5)+NH4"," 894.7569","623.5048","623.5048","547.4743","12.3901513888889","12.6901513888889","90","","TG(16:1_16:1_22:5)+NH4","894.7546504","623.5034764","623.5034764","547.4721764","12.3901513888889","12.6901513888889","90"
"","TG(16:1_16:1_22:5)+NH4","1","1","1","1","12.7602194444444","13.0602194444444","137","","TG(16:1_16:1_22:5)+NH4","12.88656","12.886560","12.886560","13.019990","12.7602194444444","13.0602194444444","137","","TG(16:1_16:1_22:5)+NH4","2","2","2","2","12.7602194444444","13.0602194444444","137","","TG(16:1_16:1_22:5)+NH4","  66184.800","2.337426e+05","2.337426e+05","1.217402e+05","12.7602194444444","13.0602194444444","137","","TG(16:1_16:1_22:5)+NH4"," 894.7571","623.5042","623.5042","547.4728","12.7602194444444","13.0602194444444","137","","TG(16:1_16:1_22:5)+NH4","894.7546504","623.5034764","623.5034764","547.4721764","12.7602194444444","13.0602194444444","137"
"","TG(16:1_18:3_20:3)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(16:1_18:3_20:3)+NH4","12.62302","12.623020","12.623020","12.623020","12.3901513888889","12.6901513888889","90","","TG(16:1_18:3_20:3)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(16:1_18:3_20:3)+NH4"," 121329.500","6.491639e+04","3.674042e+06","3.501570e+04","12.3901513888889","12.6901513888889","90","","TG(16:1_18:3_20:3)+NH4"," 894.7569","623.5048","599.5048","571.4740","12.3901513888889","12.6901513888889","90","","TG(16:1_18:3_20:3)+NH4","894.7546504","623.5034764","599.5034764","571.4721764","12.3901513888889","12.6901513888889","90"
"","TG(16:1_18:3_20:3)+NH4","1","1","1","1","12.7602194444444","13.0602194444444","137","","TG(16:1_18:3_20:3)+NH4","12.88656","12.886560","12.886560","12.886560","12.7602194444444","13.0602194444444","137","","TG(16:1_18:3_20:3)+NH4","2","2","2","2","12.7602194444444","13.0602194444444","137","","TG(16:1_18:3_20:3)+NH4","  66184.800","2.337426e+05","3.687073e+05","3.254750e+04","12.7602194444444","13.0602194444444","137","","TG(16:1_18:3_20:3)+NH4"," 894.7571","623.5042","599.5041","571.4730","12.7602194444444","13.0602194444444","137","","TG(16:1_18:3_20:3)+NH4","894.7546504","623.5034764","599.5034764","571.4721764","12.7602194444444","13.0602194444444","137"
"","TG(16:1_18:1_20:5)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(16:1_18:1_20:5)+NH4","12.62302","12.623020","12.623020","12.623020","12.3901513888889","12.6901513888889","90","","TG(16:1_18:1_20:5)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(16:1_18:1_20:5)+NH4"," 121329.500","6.491639e+04","5.799078e+05","7.256012e+03","12.3901513888889","12.6901513888889","90","","TG(16:1_18:1_20:5)+NH4"," 894.7569","623.5048","595.4738","575.5034","12.3901513888889","12.6901513888889","90","","TG(16:1_18:1_20:5)+NH4","894.7546504","623.5034764","595.4721764","575.5034764","12.3901513888889","12.6901513888889","90"
"","TG(16:1_18:1_20:5)+NH4","1","1","1","1","12.7602194444444","13.0602194444444","137","","TG(16:1_18:1_20:5)+NH4","12.88656","12.886560","12.886560","12.886560","12.7602194444444","13.0602194444444","137","","TG(16:1_18:1_20:5)+NH4","2","2","2","2","12.7602194444444","13.0602194444444","137","","TG(16:1_18:1_20:5)+NH4","  66184.800","2.337426e+05","1.657542e+05","2.234239e+06","12.7602194444444","13.0602194444444","137","","TG(16:1_18:1_20:5)+NH4"," 894.7571","623.5042","595.4729","575.5041","12.7602194444444","13.0602194444444","137","","TG(16:1_18:1_20:5)+NH4","894.7546504","623.5034764","595.4721764","575.5034764","12.7602194444444","13.0602194444444","137"
"","TG(14:1_18:3_22:3)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(14:1_18:3_22:3)+NH4","12.62302","12.623020","12.623020","12.623020","12.3901513888889","12.6901513888889","90","","TG(14:1_18:3_22:3)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(14:1_18:3_22:3)+NH4"," 121329.500","4.375292e+03","3.674042e+06","2.577453e+03","12.3901513888889","12.6901513888889","90","","TG(14:1_18:3_22:3)+NH4"," 894.7569","651.5362","599.5048","543.4420","12.3901513888889","12.6901513888889","90","","TG(14:1_18:3_22:3)+NH4","894.7546504","651.5347764","599.5034764","543.4408764","12.3901513888889","12.6901513888889","90"
"","TG(14:1_18:1_22:5)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(14:1_18:1_22:5)+NH4","12.62302","12.623020","12.623020","12.623020","12.3901513888889","12.6901513888889","90","","TG(14:1_18:1_22:5)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(14:1_18:1_22:5)+NH4"," 121329.500","4.375292e+03","5.799078e+05","1.420841e+04","12.3901513888889","12.6901513888889","90","","TG(14:1_18:1_22:5)+NH4"," 894.7569","651.5362","595.4738","547.4743","12.3901513888889","12.6901513888889","90","","TG(14:1_18:1_22:5)+NH4","894.7546504","651.5347764","595.4721764","547.4721764","12.3901513888889","12.6901513888889","90"
"","TG(14:1_18:1_22:5)+NH4","1","1","1","1","12.7602194444444","13.0602194444444","137","","TG(14:1_18:1_22:5)+NH4","12.88656","12.886560","12.886560","13.019990","12.7602194444444","13.0602194444444","137","","TG(14:1_18:1_22:5)+NH4","2","2","2","2","12.7602194444444","13.0602194444444","137","","TG(14:1_18:1_22:5)+NH4","  66184.800","5.095939e+03","1.657542e+05","1.217402e+05","12.7602194444444","13.0602194444444","137","","TG(14:1_18:1_22:5)+NH4"," 894.7571","651.5346","595.4729","547.4728","12.7602194444444","13.0602194444444","137","","TG(14:1_18:1_22:5)+NH4","894.7546504","651.5347764","595.4721764","547.4721764","12.7602194444444","13.0602194444444","137"
"","TG(14:1_20:3_20:3)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(14:1_20:3_20:3)+NH4","12.62302","12.623020","12.623020","12.623020","12.3901513888889","12.6901513888889","90","","TG(14:1_20:3_20:3)+NH4","1","1","1","1","12.3901513888889","12.6901513888889","90","","TG(14:1_20:3_20:3)+NH4"," 121329.500","4.375292e+03","3.501570e+04","3.501570e+04","12.3901513888889","12.6901513888889","90","","TG(14:1_20:3_20:3)+NH4"," 894.7569","651.5362","571.4740","571.4740","12.3901513888889","12.6901513888889","90","","TG(14:1_20:3_20:3)+NH4","894.7546504","651.5347764","571.4721764","571.4721764","12.3901513888889","12.6901513888889","90"
"","TG(14:1_20:3_20:3)+NH4","1","1","1","1","12.7602194444444","13.0602194444444","137","","TG(14:1_20:3_20:3)+NH4","12.88656","12.886560","12.886560","12.886560","12.7602194444444","13.0602194444444","137","","TG(14:1_20:3_20:3)+NH4","2","2","2","2","12.7602194444444","13.0602194444444","137","","TG(14:1_20:3_20:3)+NH4","  66184.800","5.095939e+03","3.254750e+04","3.254750e+04","12.7602194444444","13.0602194444444","137","","TG(14:1_20:3_20:3)+NH4"," 894.7571","651.5346","571.4730","571.4730","12.7602194444444","13.0602194444444","137","","TG(14:1_20:3_20:3)+NH4","894.7546504","651.5347764","571.4721764","571.4721764","12.7602194444444","13.0602194444444","137"
"","TG(17:0_18:0_18:0)+NH4","1","1","1","1","15.3585152777778","15.6585152777778","315","","TG(17:0_18:0_18:0)+NH4","15.51814","15.518140","15.518140","15.518140","15.3585152777778","15.6585152777778","315","","TG(17:0_18:0_18:0)+NH4","1","1","1","1","15.3585152777778","15.6585152777778","315","","TG(17:0_18:0_18:0)+NH4","  35229.700","3.864229e+06","9.070903e+05","9.070903e+05","15.3585152777778","15.6585152777778","315","","TG(17:0_18:0_18:0)+NH4"," 894.8502","607.5673","593.5517","593.5517","15.3585152777778","15.6585152777778","315","","TG(17:0_18:0_18:0)+NH4","894.8484504","607.5659764","593.5503764","593.5503764","15.3585152777778","15.6585152777778","315"
"","TG(16:0_16:0_21:0)+NH4","1","1","1","1","15.3585152777778","15.6585152777778","315","","TG(16:0_16:0_21:0)+NH4","15.51814","15.518140","15.518140","15.518140","15.3585152777778","15.6585152777778","315","","TG(16:0_16:0_21:0)+NH4","1","1","1","1","15.3585152777778","15.6585152777778","315","","TG(16:0_16:0_21:0)+NH4","  35229.700","4.420068e+05","4.420068e+05","1.296243e+05","15.3585152777778","15.6585152777778","315","","TG(16:0_16:0_21:0)+NH4"," 894.8502","621.5829","621.5829","551.5047","15.3585152777778","15.6585152777778","315","","TG(16:0_16:0_21:0)+NH4","894.8484504","621.5816764","621.5816764","551.5033764","15.3585152777778","15.6585152777778","315"
"","TG(16:0_17:0_20:0)+NH4","1","1","1","1","15.3585152777778","15.6585152777778","315","","TG(16:0_17:0_20:0)+NH4","15.51814","15.518140","15.518140","15.518140","15.3585152777778","15.6585152777778","315","","TG(16:0_17:0_20:0)+NH4","1","1","1","1","15.3585152777778","15.6585152777778","315","","TG(16:0_17:0_20:0)+NH4","  35229.700","4.420068e+05","3.864229e+06","8.831671e+04","15.3585152777778","15.6585152777778","315","","TG(16:0_17:0_20:0)+NH4"," 894.8502","621.5829","607.5673","565.5209","15.3585152777778","15.6585152777778","315","","TG(16:0_17:0_20:0)+NH4","894.8484504","621.5816764","607.5659764","565.5190764","15.3585152777778","15.6585152777778","315"
"","TG(16:0_18:0_19:0)+NH4","1","1","1","1","15.3585152777778","15.6585152777778","315","","TG(16:0_18:0_19:0)+NH4","15.51814","15.518140","15.518140","15.518140","15.3585152777778","15.6585152777778","315","","TG(16:0_18:0_19:0)+NH4","1","1","1","1","15.3585152777778","15.6585152777778","315","","TG(16:0_18:0_19:0)+NH4","  35229.700","4.420068e+05","9.070903e+05","1.966470e+06","15.3585152777778","15.6585152777778","315","","TG(16:0_18:0_19:0)+NH4"," 894.8502","621.5829","593.5517","579.5361","15.3585152777778","15.6585152777778","315","","TG(16:0_18:0_19:0)+NH4","894.8484504","621.5816764","593.5503764","579.5346764","15.3585152777778","15.6585152777778","315"
"","TG(15:0_16:0_22:0)+NH4","1","1","1","1","15.3585152777778","15.6585152777778","315","","TG(15:0_16:0_22:0)+NH4","15.51814","15.518140","15.518140","15.518140","15.3585152777778","15.6585152777778","315","","TG(15:0_16:0_22:0)+NH4","1","1","1","1","15.3585152777778","15.6585152777778","315","","TG(15:0_16:0_22:0)+NH4","  35229.700","6.138923e+04","4.420068e+05","4.593285e+04","15.3585152777778","15.6585152777778","315","","TG(15:0_16:0_22:0)+NH4"," 894.8502","635.5985","621.5829","537.4889","15.3585152777778","15.6585152777778","315","","TG(15:0_16:0_22:0)+NH4","894.8484504","635.5972764","621.5816764","537.4877764","15.3585152777778","15.6585152777778","315"
"","TG(15:0_18:0_20:0)+NH4","1","1","1","1","15.3585152777778","15.6585152777778","315","","TG(15:0_18:0_20:0)+NH4","15.51814","15.518140","15.518140","15.518140","15.3585152777778","15.6585152777778","315","","TG(15:0_18:0_20:0)+NH4","1","1","1","1","15.3585152777778","15.6585152777778","315","","TG(15:0_18:0_20:0)+NH4","  35229.700","6.138923e+04","9.070903e+05","8.831671e+04","15.3585152777778","15.6585152777778","315","","TG(15:0_18:0_20:0)+NH4"," 894.8502","635.5985","593.5517","565.5209","15.3585152777778","15.6585152777778","315","","TG(15:0_18:0_20:0)+NH4","894.8484504","635.5972764","593.5503764","565.5190764","15.3585152777778","15.6585152777778","315"
"","TG(14:0_14:0_25:0)+NH4","1","1","1","1","15.3585152777778","15.6585152777778","315","","TG(14:0_14:0_25:0)+NH4","15.51814","15.518140","15.518140","15.518140","15.3585152777778","15.6585152777778","315","","TG(14:0_14:0_25:0)+NH4","1","1","1","1","15.3585152777778","15.6585152777778","315","","TG(14:0_14:0_25:0)+NH4","  35229.700","5.531696e+04","5.531696e+04","5.765858e+03","15.3585152777778","15.6585152777778","315","","TG(14:0_14:0_25:0)+NH4"," 894.8502","649.6145","649.6145","495.4418","15.3585152777778","15.6585152777778","315","","TG(14:0_14:0_25:0)+NH4","894.8484504","649.6129764","649.6129764","495.4407764","15.3585152777778","15.6585152777778","315"
"","TG(14:0_15:0_24:0)+NH4","1","1","1","1","15.3585152777778","15.6585152777778","315","","TG(14:0_15:0_24:0)+NH4","15.51814","15.518140","15.518140","15.518140","15.3585152777778","15.6585152777778","315","","TG(14:0_15:0_24:0)+NH4","1","1","1","1","15.3585152777778","15.6585152777778","315","","TG(14:0_15:0_24:0)+NH4","  35229.700","5.531696e+04","6.138923e+04","1.993964e+04","15.3585152777778","15.6585152777778","315","","TG(14:0_15:0_24:0)+NH4"," 894.8502","649.6145","635.5985","509.4575","15.3585152777778","15.6585152777778","315","","TG(14:0_15:0_24:0)+NH4","894.8484504","649.6129764","635.5972764","509.4564764","15.3585152777778","15.6585152777778","315"
"","TG(14:0_16:0_23:0)+NH4","1","1","1","1","15.3585152777778","15.6585152777778","315","","TG(14:0_16:0_23:0)+NH4","15.51814","15.518140","15.518140","15.518140","15.3585152777778","15.6585152777778","315","","TG(14:0_16:0_23:0)+NH4","1","1","1","1","15.3585152777778","15.6585152777778","315","","TG(14:0_16:0_23:0)+NH4","  35229.700","5.531696e+04","4.420068e+05","4.977268e+04","15.3585152777778","15.6585152777778","315","","TG(14:0_16:0_23:0)+NH4"," 894.8502","649.6145","621.5829","523.4734","15.3585152777778","15.6585152777778","315","","TG(14:0_16:0_23:0)+NH4","894.8484504","649.6129764","621.5816764","523.4720764","15.3585152777778","15.6585152777778","315"
