"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer_AP","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer_AP","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Number of Scans","Cer_AP","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Max Intensity","Cer_AP","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Average m/z","Cer_AP","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer_AP","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment"
"","Cer_AP(t21:0/21:2)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer_AP(t21:0/21:2)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer_AP(t21:0/21:2)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer_AP(t21:0/21:2)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer_AP(t21:0/21:2)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer_AP(t21:0/21:2)-H","678.60415","392.31645","337.27535","291.26985","267.26875","9.8607848484848","10.1607848484848","1372"
"","Cer_AP(t21:0/22:0)-H",0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer_AP(t21:0/22:0)-H",0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer_AP(t21:0/22:0)-H",0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer_AP(t21:0/22:0)-H",0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer_AP(t21:0/22:0)-H",0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer_AP(t21:0/22:0)-H","696.65115","410.36345","355.32235","309.31685","267.26875","11.4208166666667","11.7208166666667","399"
"","Cer_AP(t21:0/22:1)-H",1,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer_AP(t21:0/22:1)-H",11.29021,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer_AP(t21:0/22:1)-H",1,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer_AP(t21:0/22:1)-H",8007.366,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer_AP(t21:0/22:1)-H",694.6364,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer_AP(t21:0/22:1)-H","694.63545","408.34775","353.30665","307.30115","267.26875","11.1295590909091","11.4295590909091","108"
"","Cer_AP(t21:0/22:1)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer_AP(t21:0/22:1)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer_AP(t21:0/22:1)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer_AP(t21:0/22:1)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer_AP(t21:0/22:1)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer_AP(t21:0/22:1)-H","694.63545","408.34775","353.30665","307.30115","267.26875","10.5101439393939","10.8101439393939","1160"
"","Cer_AP(t21:0/22:1)-H",1,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer_AP(t21:0/22:1)-H",11.29021,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer_AP(t21:0/22:1)-H",1,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer_AP(t21:0/22:1)-H",8007.366,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer_AP(t21:0/22:1)-H",694.6364,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer_AP(t21:0/22:1)-H","694.63545","408.34775","353.30665","307.30115","267.26875","11.0714060606061","11.3714060606061","3271"
"","Cer_AP(t21:0/22:2)-H",0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_AP(t21:0/22:2)-H",10.4723,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_AP(t21:0/22:2)-H",2,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_AP(t21:0/22:2)-H",774.0684,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_AP(t21:0/22:2)-H",692.62145,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_AP(t21:0/22:2)-H","692.61985","406.33215","351.29105","305.28555","267.26875","10.3349015151515","10.6349015151515","366"
"","Cer_AP(t21:0/22:2)-H",0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_AP(t21:0/22:2)-H",10.4723,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_AP(t21:0/22:2)-H",2,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_AP(t21:0/22:2)-H",774.0684,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_AP(t21:0/22:2)-H",692.62145,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_AP(t21:0/22:2)-H","692.61985","406.33215","351.29105","305.28555","267.26875","10.1740090909091","10.4740090909091","470"
"","Cer_AP(t21:0/22:3)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_AP(t21:0/22:3)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_AP(t21:0/22:3)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_AP(t21:0/22:3)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_AP(t21:0/22:3)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_AP(t21:0/22:3)-H","690.60415","404.31645","349.27535","303.26985","267.26875","9.3155606060606","9.6155606060606","1495"
"","Cer_AP(t21:0/23:1)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_AP(t21:0/23:1)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_AP(t21:0/23:1)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_AP(t21:0/23:1)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_AP(t21:0/23:1)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_AP(t21:0/23:1)-H","708.65115","422.36345","367.32235","321.31685","267.26875","11.3712712121212","11.6712712121212","402"
"","Cer_AP(t21:0/23:1)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_AP(t21:0/23:1)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_AP(t21:0/23:1)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_AP(t21:0/23:1)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_AP(t21:0/23:1)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_AP(t21:0/23:1)-H","708.65115","422.36345","367.32235","321.31685","267.26875","11.5306954545455","11.8306954545455","2733"
"","Cer_AP(t21:0/23:2)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_AP(t21:0/23:2)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_AP(t21:0/23:2)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_AP(t21:0/23:2)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_AP(t21:0/23:2)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_AP(t21:0/23:2)-H","706.63545","420.34775","365.30665","319.30115","267.26875","10.4557772727273","10.7557772727273","1755"
"","Cer_AP(t21:0/24:0)-H",0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_AP(t21:0/24:0)-H",0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_AP(t21:0/24:0)-H",0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_AP(t21:0/24:0)-H",0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_AP(t21:0/24:0)-H",0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_AP(t21:0/24:0)-H","724.68245","438.39475","383.35365","337.34815","267.26875","12.1783683333333","12.4783683333333","3694"
"","Cer_AP(t21:0/24:1)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer_AP(t21:0/24:1)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer_AP(t21:0/24:1)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer_AP(t21:0/24:1)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer_AP(t21:0/24:1)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer_AP(t21:0/24:1)-H","722.66685","436.37905","381.33795","335.33245","267.26875","11.9297696969697","12.2297696969697","759"
"","Cer_AP(t21:0/33:0)-H",0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer_AP(t21:0/33:0)-H",0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer_AP(t21:0/33:0)-H",0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer_AP(t21:0/33:0)-H",0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer_AP(t21:0/33:0)-H",0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer_AP(t21:0/33:0)-H","850.82335","564.53555","509.49445","463.48895","267.26875","15.1353378787879","15.4353378787879","1451"
"","Cer_AP(t21:0/33:0)-H",0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer_AP(t21:0/33:0)-H",0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer_AP(t21:0/33:0)-H",0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer_AP(t21:0/33:0)-H",0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer_AP(t21:0/33:0)-H",0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer_AP(t21:0/33:0)-H","850.82335","564.53555","509.49445","463.48895","267.26875","14.7103075757576","15.0103075757576","1902"
"","Cer_AP(t21:0/33:0)-H",0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer_AP(t21:0/33:0)-H",0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer_AP(t21:0/33:0)-H",0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer_AP(t21:0/33:0)-H",0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer_AP(t21:0/33:0)-H",0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer_AP(t21:0/33:0)-H","850.82335","564.53555","509.49445","463.48895","267.26875","15.1195863636364","15.4195863636364","4139"
"","Cer_AP(t22:0/17:1)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer_AP(t22:0/17:1)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer_AP(t22:0/17:1)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer_AP(t22:0/17:1)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer_AP(t22:0/17:1)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer_AP(t22:0/17:1)-H","638.57285","338.26955","283.22845","237.22295","281.28445","9.27443484848485","9.57443484848485","1335"
"","Cer_AP(t22:0/18:1)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer_AP(t22:0/18:1)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer_AP(t22:0/18:1)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer_AP(t22:0/18:1)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer_AP(t22:0/18:1)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer_AP(t22:0/18:1)-H","652.58855","352.28515","297.24405","251.23855","281.28445","9.77759848484848","10.0775984848485","3025"
"","Cer_AP(t22:0/19:0)-H",0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer_AP(t22:0/19:0)-H",0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer_AP(t22:0/19:0)-H",0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer_AP(t22:0/19:0)-H",0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer_AP(t22:0/19:0)-H",0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer_AP(t22:0/19:0)-H","668.61985","368.31645","313.27535","267.26985","281.28445","10.5709893939394","10.8709893939394","708"
"","Cer_AP(t22:0/19:1)-H",0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer_AP(t22:0/19:1)-H",0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer_AP(t22:0/19:1)-H",0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer_AP(t22:0/19:1)-H",0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer_AP(t22:0/19:1)-H",0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer_AP(t22:0/19:1)-H","666.60415","366.30085","311.25975","265.25425","281.28445","10.2572696969697","10.5572696969697","287"
"","Cer_AP(t22:0/19:2)-H",0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer_AP(t22:0/19:2)-H",0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer_AP(t22:0/19:2)-H",0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer_AP(t22:0/19:2)-H",0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer_AP(t22:0/19:2)-H",0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer_AP(t22:0/19:2)-H","664.58855","364.28515","309.24405","263.23855","281.28445","9.37739242424243","9.67739242424243","1330"
"","Cer_AP(t22:0/20:0)-H",0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer_AP(t22:0/20:0)-H",0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer_AP(t22:0/20:0)-H",0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer_AP(t22:0/20:0)-H",0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer_AP(t22:0/20:0)-H",0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer_AP(t22:0/20:0)-H","682.63545","382.33215","327.29105","281.28555","281.28445","11.0019590909091","11.3019590909091","863"
"","Cer_AP(t22:0/20:1)-H",1,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer_AP(t22:0/20:1)-H",10.8619,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer_AP(t22:0/20:1)-H",1,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer_AP(t22:0/20:1)-H",1057.556,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer_AP(t22:0/20:1)-H",680.6201,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer_AP(t22:0/20:1)-H","680.61985","380.31645","325.27535","279.26985","281.28445","10.6999696969697","10.9999696969697","227"
"","Cer_AP(t22:0/20:1)-H",0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer_AP(t22:0/20:1)-H",0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer_AP(t22:0/20:1)-H",0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer_AP(t22:0/20:1)-H",0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer_AP(t22:0/20:1)-H",0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer_AP(t22:0/20:1)-H","680.61985","380.31645","325.27535","279.26985","281.28445","10.5248181818182","10.8248181818182","1553"
"","Cer_AP(t22:0/20:2)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer_AP(t22:0/20:2)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer_AP(t22:0/20:2)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer_AP(t22:0/20:2)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer_AP(t22:0/20:2)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer_AP(t22:0/20:2)-H","678.60415","378.30085","323.25975","277.25425","281.28445","9.8607848484848","10.1607848484848","1372"
"","Cer_AP(t22:0/21:0)-H",0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer_AP(t22:0/21:0)-H",0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer_AP(t22:0/21:0)-H",0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer_AP(t22:0/21:0)-H",0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer_AP(t22:0/21:0)-H",0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer_AP(t22:0/21:0)-H","696.65115","396.34775","341.30665","295.30115","281.28445","11.4208166666667","11.7208166666667","399"
"","Cer_AP(t22:0/21:1)-H",1,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer_AP(t22:0/21:1)-H",11.29021,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer_AP(t22:0/21:1)-H",1,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer_AP(t22:0/21:1)-H",8007.366,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer_AP(t22:0/21:1)-H",694.6364,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer_AP(t22:0/21:1)-H","694.63545","394.33215","339.29105","293.28555","281.28445","11.1295590909091","11.4295590909091","108"
"","Cer_AP(t22:0/21:1)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer_AP(t22:0/21:1)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer_AP(t22:0/21:1)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer_AP(t22:0/21:1)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer_AP(t22:0/21:1)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer_AP(t22:0/21:1)-H","694.63545","394.33215","339.29105","293.28555","281.28445","10.5101439393939","10.8101439393939","1160"
"","Cer_AP(t22:0/21:1)-H",1,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer_AP(t22:0/21:1)-H",11.29021,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer_AP(t22:0/21:1)-H",1,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer_AP(t22:0/21:1)-H",8007.366,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer_AP(t22:0/21:1)-H",694.6364,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer_AP(t22:0/21:1)-H","694.63545","394.33215","339.29105","293.28555","281.28445","11.0714060606061","11.3714060606061","3271"
"","Cer_AP(t22:0/21:2)-H",0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_AP(t22:0/21:2)-H",10.4723,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_AP(t22:0/21:2)-H",2,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_AP(t22:0/21:2)-H",774.0684,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_AP(t22:0/21:2)-H",692.62145,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_AP(t22:0/21:2)-H","692.61985","392.31645","337.27535","291.26985","281.28445","10.3349015151515","10.6349015151515","366"
"","Cer_AP(t22:0/21:2)-H",0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_AP(t22:0/21:2)-H",10.4723,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_AP(t22:0/21:2)-H",2,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_AP(t22:0/21:2)-H",774.0684,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_AP(t22:0/21:2)-H",692.62145,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_AP(t22:0/21:2)-H","692.61985","392.31645","337.27535","291.26985","281.28445","10.1740090909091","10.4740090909091","470"
"","Cer_AP(t22:0/21:3)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_AP(t22:0/21:3)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_AP(t22:0/21:3)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_AP(t22:0/21:3)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_AP(t22:0/21:3)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_AP(t22:0/21:3)-H","690.60415","390.30085","335.25975","289.25425","281.28445","9.3155606060606","9.6155606060606","1495"
"","Cer_AP(t22:0/22:1)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_AP(t22:0/22:1)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_AP(t22:0/22:1)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_AP(t22:0/22:1)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_AP(t22:0/22:1)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_AP(t22:0/22:1)-H","708.65115","408.34775","353.30665","307.30115","281.28445","11.3712712121212","11.6712712121212","402"
"","Cer_AP(t22:0/22:1)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_AP(t22:0/22:1)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_AP(t22:0/22:1)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_AP(t22:0/22:1)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_AP(t22:0/22:1)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_AP(t22:0/22:1)-H","708.65115","408.34775","353.30665","307.30115","281.28445","11.5306954545455","11.8306954545455","2733"
"","Cer_AP(t22:0/22:2)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_AP(t22:0/22:2)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_AP(t22:0/22:2)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_AP(t22:0/22:2)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_AP(t22:0/22:2)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_AP(t22:0/22:2)-H","706.63545","406.33215","351.29105","305.28555","281.28445","10.4557772727273","10.7557772727273","1755"
"","Cer_AP(t22:0/23:0)-H",0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_AP(t22:0/23:0)-H",0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_AP(t22:0/23:0)-H",0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_AP(t22:0/23:0)-H",0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_AP(t22:0/23:0)-H",0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_AP(t22:0/23:0)-H","724.68245","424.37905","369.33795","323.33245","281.28445","12.1783683333333","12.4783683333333","3694"
"","Cer_AP(t22:0/23:1)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer_AP(t22:0/23:1)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer_AP(t22:0/23:1)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer_AP(t22:0/23:1)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer_AP(t22:0/23:1)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer_AP(t22:0/23:1)-H","722.66685","422.36345","367.32235","321.31685","281.28445","11.9297696969697","12.2297696969697","759"
"","Cer_AP(t22:0/32:0)-H",0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer_AP(t22:0/32:0)-H",0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer_AP(t22:0/32:0)-H",0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer_AP(t22:0/32:0)-H",0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer_AP(t22:0/32:0)-H",0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer_AP(t22:0/32:0)-H","850.82335","550.51995","495.47885","449.47335","281.28445","15.1353378787879","15.4353378787879","1451"
"","Cer_AP(t22:0/32:0)-H",0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer_AP(t22:0/32:0)-H",0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer_AP(t22:0/32:0)-H",0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer_AP(t22:0/32:0)-H",0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer_AP(t22:0/32:0)-H",0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer_AP(t22:0/32:0)-H","850.82335","550.51995","495.47885","449.47335","281.28445","14.7103075757576","15.0103075757576","1902"
"","Cer_AP(t22:0/32:0)-H",0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer_AP(t22:0/32:0)-H",0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer_AP(t22:0/32:0)-H",0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer_AP(t22:0/32:0)-H",0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer_AP(t22:0/32:0)-H",0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer_AP(t22:0/32:0)-H","850.82335","550.51995","495.47885","449.47335","281.28445","15.1195863636364","15.4195863636364","4139"
"","Cer_AP(t16:1/23:0)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer_AP(t16:1/23:0)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer_AP(t16:1/23:0)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer_AP(t16:1/23:0)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer_AP(t16:1/23:0)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer_AP(t16:1/23:0)-H","638.57285","424.37905","369.33795","323.33245","195.17485","9.27443484848485","9.57443484848485","1335"
"","Cer_AP(t16:1/24:0)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer_AP(t16:1/24:0)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer_AP(t16:1/24:0)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer_AP(t16:1/24:0)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer_AP(t16:1/24:0)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer_AP(t16:1/24:0)-H","652.58855","438.39475","383.35365","337.34815","195.17485","9.77759848484848","10.0775984848485","3025"
