"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","OxPC(22:1(OH)_15:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:1(OH)_15:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:1(OH)_15:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:1(OH)_15:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:1(OH)_15:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:1(OH)_15:2(CHO))+HCO2","872.5659","812.54476","741.47126","476.24189","578.38277","458.23133","560.37221","8464.06881","353.30617","251.16529","168.04314","152.99586","96.96964","78.95852","7.15863787878788","7.45863787878788","1554"
"","OxPC(22:1(OH)_15:3(CHO))+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:1(OH)_15:3(CHO))+HCO2",6.37818,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:1(OH)_15:3(CHO))+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:1(OH)_15:3(CHO))+HCO2",1177.938,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:1(OH)_15:3(CHO))+HCO2",870.5487,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:1(OH)_15:3(CHO))+HCO2","870.55025","810.52911","739.45561","474.22624","578.38277","456.21568","560.37221","8465.06881","353.30617","249.14964","168.04314","152.99586","96.96964","78.95852","6.23912121212121","6.53912121212121","662"
"","OxPC(22:1(OH)_15:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:1(OH)_15:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:1(OH)_15:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:1(OH)_15:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:1(OH)_15:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:1(OH)_15:4(CHO))+HCO2","868.5346","808.51346","737.43996","472.21059","578.38277","454.20003","560.37221","8466.06881","353.30617","247.13399","168.04314","152.99586","96.96964","78.95852","5.13399242424242","5.43399242424242","1492"
"","OxPC(22:1(OH)_15:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:1(OH)_15:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:1(OH)_15:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:1(OH)_15:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:1(OH)_15:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:1(OH)_15:4(CHO))+HCO2","868.5346","808.51346","737.43996","472.21059","578.38277","454.20003","560.37221","8466.06881","353.30617","247.13399","168.04314","152.99586","96.96964","78.95852","5.38814393939394","5.68814393939394","1627"
"","OxPC(22:1(OH)_15:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:1(OH)_15:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:1(OH)_15:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:1(OH)_15:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:1(OH)_15:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:1(OH)_15:4(CHO))+HCO2","868.5346","808.51346","737.43996","472.21059","578.38277","454.20003","560.37221","8466.06881","353.30617","247.13399","168.04314","152.99586","96.96964","78.95852","5.59400757575758","5.89400757575758","2606"
"","OxPC(22:1(OH)_17:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:1(OH)_17:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:1(OH)_17:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:1(OH)_17:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:1(OH)_17:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:1(OH)_17:4(CHO))+HCO2","896.5659","836.54476","765.47126","500.24189","578.38277","482.23133","560.37221","8471.06881","353.30617","275.16529","168.04314","152.99586","96.96964","78.95852","6.54471363636364","6.84471363636364","1805"
"","OxPC(22:2(OH)_22:4(OOO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.1508484848485","10.4508484848485","2056","","OxPC(22:2(OH)_22:4(OOO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.1508484848485","10.4508484848485","2056","","OxPC(22:2(OH)_22:4(OOO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.1508484848485","10.4508484848485","2056","","OxPC(22:2(OH)_22:4(OOO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.1508484848485","10.4508484848485","2056","","OxPC(22:2(OH)_22:4(OOO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.1508484848485","10.4508484848485","2056","","OxPC(22:2(OH)_22:4(OOO))+HCO2","998.63392","938.61278","867.53928","604.32561","576.36707","586.31505","558.35651","8564.06881","351.29047","379.24901","168.04314","152.99586","96.96964","78.95852","10.1508484848485","10.4508484848485","2056"
"","OxPC(22:2(OH)_15:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:2(OH)_15:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:2(OH)_15:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:2(OH)_15:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:2(OH)_15:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:2(OH)_15:1(Ke))+HCO2","872.56582","812.54468","741.47118","478.25751","576.36707","460.24695","558.35651","8590.06881","351.29047","253.18091","168.04314","152.99586","96.96964","78.95852","7.15863787878788","7.45863787878788","1554"
"","OxPC(22:2(OH)_17:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:2(OH)_17:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:2(OH)_17:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:2(OH)_17:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:2(OH)_17:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:2(OH)_17:2(Ke))+HCO2","898.58152","838.56038","767.48688","504.27321","576.36707","486.26265","558.35651","8593.06881","351.29047","279.19661","168.04314","152.99586","96.96964","78.95852","7.41586515151515","7.71586515151515","1611"
"","OxPC(22:2(OH)_6:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(22:2(OH)_6:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(22:2(OH)_6:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(22:2(OH)_6:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(22:2(OH)_6:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(22:2(OH)_6:1(CHO))+HCO2","746.425","686.40386","615.33036","352.11669","576.36707","334.10613","558.35651","8641.06881","351.29047","127.04009","168.04314","152.99586","96.96964","78.95852","3.71538181818182","4.01538181818182","3056"
"","OxPC(22:2(OH)_13:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.97570151515152","6.27570151515152","2848","","OxPC(22:2(OH)_13:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.97570151515152","6.27570151515152","2848","","OxPC(22:2(OH)_13:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.97570151515152","6.27570151515152","2848","","OxPC(22:2(OH)_13:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.97570151515152","6.27570151515152","2848","","OxPC(22:2(OH)_13:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.97570151515152","6.27570151515152","2848","","OxPC(22:2(OH)_13:1(CHO))+HCO2","844.53455","784.51341","713.43991","450.22624","576.36707","432.21568","558.35651","8653.06881","351.29047","225.14964","168.04314","152.99586","96.96964","78.95852","5.97570151515152","6.27570151515152","2848"
"","OxPC(22:2(OH)_13:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(22:2(OH)_13:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(22:2(OH)_13:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(22:2(OH)_13:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(22:2(OH)_13:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(22:2(OH)_13:2(CHO))+HCO2","842.5189","782.49776","711.42426","448.21059","576.36707","430.20003","558.35651","8654.06881","351.29047","223.13399","168.04314","152.99586","96.96964","78.95852","4.99785303030303","5.29785303030303","1793"
"","OxPC(22:2(OH)_14:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:2(OH)_14:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:2(OH)_14:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:2(OH)_14:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:2(OH)_14:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:2(OH)_14:2(CHO))+HCO2","856.53455","796.51341","725.43991","462.22624","576.36707","444.21568","558.35651","8657.06881","351.29047","237.14964","168.04314","152.99586","96.96964","78.95852","5.6331196969697","5.9331196969697","3020"
"","OxPC(22:2(OH)_15:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:2(OH)_15:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:2(OH)_15:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:2(OH)_15:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:2(OH)_15:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:2(OH)_15:1(CHO))+HCO2","872.56585","812.54471","741.47121","478.25754","576.36707","460.24698","558.35651","8659.06881","351.29047","253.18094","168.04314","152.99586","96.96964","78.95852","7.15863787878788","7.45863787878788","1554"
"","OxPC(22:2(OH)_15:2(CHO))+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:2(OH)_15:2(CHO))+HCO2",6.37818,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:2(OH)_15:2(CHO))+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:2(OH)_15:2(CHO))+HCO2",1177.938,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:2(OH)_15:2(CHO))+HCO2",870.5487,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:2(OH)_15:2(CHO))+HCO2","870.5502","810.52906","739.45556","476.24189","576.36707","458.23133","558.35651","8660.06881","351.29047","251.16529","168.04314","152.99586","96.96964","78.95852","6.23912121212121","6.53912121212121","662"
"","OxPC(22:2(OH)_15:3(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:2(OH)_15:3(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:2(OH)_15:3(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:2(OH)_15:3(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:2(OH)_15:3(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:2(OH)_15:3(CHO))+HCO2","868.53455","808.51341","737.43991","474.22624","576.36707","456.21568","558.35651","8661.06881","351.29047","249.14964","168.04314","152.99586","96.96964","78.95852","5.13399242424242","5.43399242424242","1492"
"","OxPC(22:2(OH)_15:3(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:2(OH)_15:3(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:2(OH)_15:3(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:2(OH)_15:3(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:2(OH)_15:3(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:2(OH)_15:3(CHO))+HCO2","868.53455","808.51341","737.43991","474.22624","576.36707","456.21568","558.35651","8661.06881","351.29047","249.14964","168.04314","152.99586","96.96964","78.95852","5.38814393939394","5.68814393939394","1627"
"","OxPC(22:2(OH)_15:3(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:2(OH)_15:3(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:2(OH)_15:3(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:2(OH)_15:3(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:2(OH)_15:3(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:2(OH)_15:3(CHO))+HCO2","868.53455","808.51341","737.43991","474.22624","576.36707","456.21568","558.35651","8661.06881","351.29047","249.14964","168.04314","152.99586","96.96964","78.95852","5.59400757575758","5.89400757575758","2606"
"","OxPC(22:2(OH)_17:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:2(OH)_17:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:2(OH)_17:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:2(OH)_17:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:2(OH)_17:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:2(OH)_17:4(CHO))+HCO2","894.5502","834.52906","763.45556","500.24189","576.36707","482.23133","558.35651","8667.06881","351.29047","275.16529","168.04314","152.99586","96.96964","78.95852","6.03525606060606","6.33525606060606","361"
"","OxPC(22:2(OH)_17:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:2(OH)_17:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:2(OH)_17:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:2(OH)_17:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:2(OH)_17:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:2(OH)_17:4(CHO))+HCO2","894.5502","834.52906","763.45556","500.24189","576.36707","482.23133","558.35651","8667.06881","351.29047","275.16529","168.04314","152.99586","96.96964","78.95852","5.38873181818182","5.68873181818182","514"
"","OxPC(22:2(OH)_19:5(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.11446363636364","6.41446363636364","1852","","OxPC(22:2(OH)_19:5(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.11446363636364","6.41446363636364","1852","","OxPC(22:2(OH)_19:5(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.11446363636364","6.41446363636364","1852","","OxPC(22:2(OH)_19:5(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.11446363636364","6.41446363636364","1852","","OxPC(22:2(OH)_19:5(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.11446363636364","6.41446363636364","1852","","OxPC(22:2(OH)_19:5(CHO))+HCO2","920.56585","860.54471","789.47121","526.25754","576.36707","508.24698","558.35651","8671.06881","351.29047","301.18094","168.04314","152.99586","96.96964","78.95852","6.11446363636364","6.41446363636364","1852"
"","OxPC(22:3(OH)_22:3(OOO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.1508484848485","10.4508484848485","2056","","OxPC(22:3(OH)_22:3(OOO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.1508484848485","10.4508484848485","2056","","OxPC(22:3(OH)_22:3(OOO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.1508484848485","10.4508484848485","2056","","OxPC(22:3(OH)_22:3(OOO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.1508484848485","10.4508484848485","2056","","OxPC(22:3(OH)_22:3(OOO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.1508484848485","10.4508484848485","2056","","OxPC(22:3(OH)_22:3(OOO))+HCO2","998.63402","938.61288","867.53938","606.34131","574.35147","588.33075","556.34091","8758.06881","349.27487","381.26471","168.04314","152.99586","96.96964","78.95852","10.1508484848485","10.4508484848485","2056"
"","OxPC(22:3(OH)_14:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:3(OH)_14:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:3(OH)_14:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:3(OH)_14:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:3(OH)_14:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:3(OH)_14:1(Ke))+HCO2","856.53462","796.51348","725.43998","464.24191","574.35147","446.23135","556.34091","8784.06881","349.27487","239.16531","168.04314","152.99586","96.96964","78.95852","5.6331196969697","5.9331196969697","3020"
"","OxPC(22:3(OH)_15:1(Ke))+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:3(OH)_15:1(Ke))+HCO2",6.37818,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:3(OH)_15:1(Ke))+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:3(OH)_15:1(Ke))+HCO2",1177.938,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:3(OH)_15:1(Ke))+HCO2",870.5487,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:3(OH)_15:1(Ke))+HCO2","870.55022","810.52908","739.45558","478.25751","574.35147","460.24695","556.34091","8785.06881","349.27487","253.18091","168.04314","152.99586","96.96964","78.95852","6.23912121212121","6.53912121212121","662"
"","OxPC(22:3(OH)_17:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:3(OH)_17:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:3(OH)_17:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:3(OH)_17:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:3(OH)_17:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:3(OH)_17:1(Ke))+HCO2","898.58152","838.56038","767.48688","506.28881","574.35147","488.27825","556.34091","8787.06881","349.27487","281.21221","168.04314","152.99586","96.96964","78.95852","7.41586515151515","7.71586515151515","1611"
