"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","PS(19:0_20:1)-H",1,0,0,0,0,0,1,0,0,0,0,0,"7.41247424242424","7.71247424242424","162","","PS(19:0_20:1)-H",7.607316,0,0,0,0,0,7.607316,0,0,7.607316,0,0,"7.41247424242424","7.71247424242424","162","","PS(19:0_20:1)-H",2,0,0,0,0,0,2,0,0,1,0,0,"7.41247424242424","7.71247424242424","162","","PS(19:0_20:1)-H",52563.86,0,0,0,0,0,13527.83,0,0,812.0924,0,0,"7.41247424242424","7.71247424242424","162","","PS(19:0_20:1)-H",830.59265,0,0,0,0,0,224.06935,0,0,152.9957,0,0,"7.41247424242424","7.71247424242424","162","","PS(19:0_20:1)-H","830.5918","743.55978","463.28311","451.28311","445.27255","433.27255","224.06881","297.27995","309.27995","152.99586","96.96964","78.95852","7.41247424242424","7.71247424242424","162"
"","PS(19:0_20:2)-H",1,0,0,0,0,0,1,0,0,0,0,0,"6.54269393939394","6.84269393939394","187","","PS(19:0_20:2)-H",6.64095,0,0,0,0,0,6.64095,0,6.64095,0,0,0,"6.54269393939394","6.84269393939394","187","","PS(19:0_20:2)-H",2,0,0,0,0,0,2,0,1,0,0,0,"6.54269393939394","6.84269393939394","187","","PS(19:0_20:2)-H",20734.85,0,0,0,0,0,5768.036,0,724.4423,0,0,0,"6.54269393939394","6.84269393939394","187","","PS(19:0_20:2)-H",828.57695,0,0,0,0,0,224.0693,0,307.2645,0,0,0,"6.54269393939394","6.84269393939394","187","","PS(19:0_20:2)-H","828.5761","741.54408","461.26741","451.28311","443.25685","433.27255","224.06881","297.27995","307.26425","152.99586","96.96964","78.95852","6.54269393939394","6.84269393939394","187"
"","PS(19:0_20:2)-H",1,0,0,0,0,0,1,0,0,0,0,0,"6.33619848484848","6.63619848484848","219","","PS(19:0_20:2)-H",6.523652,0,0,0,0,0,6.523652,0,0,0,0,0,"6.33619848484848","6.63619848484848","219","","PS(19:0_20:2)-H",1,0,0,0,0,0,1,0,0,0,0,0,"6.33619848484848","6.63619848484848","219","","PS(19:0_20:2)-H",18346.02,0,0,0,0,0,5355.836,0,0,0,0,0,"6.33619848484848","6.63619848484848","219","","PS(19:0_20:2)-H",828.5771,0,0,0,0,0,224.0694,0,0,0,0,0,"6.33619848484848","6.63619848484848","219","","PS(19:0_20:2)-H","828.5761","741.54408","461.26741","451.28311","443.25685","433.27255","224.06881","297.27995","307.26425","152.99586","96.96964","78.95852","6.33619848484848","6.63619848484848","219"
"","PS(19:0_20:3)-H",1,0,0,0,0,0,1,0,1,0,0,0,"6.04034545454545","6.34034545454545","46","","PS(19:0_20:3)-H",6.155149,0,0,0,0,0,6.155149,0,6.041962,6.155149,0,0,"6.04034545454545","6.34034545454545","46","","PS(19:0_20:3)-H",3,0,0,0,0,0,2,0,1,1,0,0,"6.04034545454545","6.34034545454545","46","","PS(19:0_20:3)-H",62905.66,0,0,0,0,0,29245.71,0,3553.357,905.15,0,0,"6.04034545454545","6.34034545454545","46","","PS(19:0_20:3)-H",826.561466666667,0,0,0,0,0,224.06945,0,305.2486,152.9958,0,0,"6.04034545454545","6.34034545454545","46","","PS(19:0_20:3)-H","826.5605","739.52848","459.25181","451.28311","441.24125","433.27255","224.06881","297.27995","305.24865","152.99586","96.96964","78.95852","6.04034545454545","6.34034545454545","46"
"","PS(19:0_20:3)-H",1,0,0,0,0,0,1,0,1,0,0,0,"5.38873333333333","5.68873333333333","83","","PS(19:0_20:3)-H",5.628545,0,0,0,0,0,5.628545,0,5.628545,0,0,0,"5.38873333333333","5.68873333333333","83","","PS(19:0_20:3)-H",1,0,0,0,0,0,1,0,1,0,0,0,"5.38873333333333","5.68873333333333","83","","PS(19:0_20:3)-H",8589.773,0,0,0,0,0,2871.334,0,26598.23,0,0,0,"5.38873333333333","5.68873333333333","83","","PS(19:0_20:3)-H",826.5615,0,0,0,0,0,224.0694,0,305.2487,0,0,0,"5.38873333333333","5.68873333333333","83","","PS(19:0_20:3)-H","826.5605","739.52848","459.25181","451.28311","441.24125","433.27255","224.06881","297.27995","305.24865","152.99586","96.96964","78.95852","5.38873333333333","5.68873333333333","83"
"","PS(19:0_20:3)-H",1,0,0,0,0,0,0,0,1,0,0,0,"5.71959545454545","6.01959545454545","3405","","PS(19:0_20:3)-H",5.896158,0,0,0,0,0,0,0,5.778402,0,0,0,"5.71959545454545","6.01959545454545","3405","","PS(19:0_20:3)-H",2,0,0,0,0,0,0,0,2,0,0,0,"5.71959545454545","6.01959545454545","3405","","PS(19:0_20:3)-H",4861.312,0,0,0,0,0,0,0,16013.23,0,0,0,"5.71959545454545","6.01959545454545","3405","","PS(19:0_20:3)-H",826.56305,0,0,0,0,0,0,0,305.24885,0,0,0,"5.71959545454545","6.01959545454545","3405","","PS(19:0_20:3)-H","826.5605","739.52848","459.25181","451.28311","441.24125","433.27255","224.06881","297.27995","305.24865","152.99586","96.96964","78.95852","5.71959545454545","6.01959545454545","3405"
"","PS(19:0_20:4)-H",1,0,0,0,0,0,1,0,1,0,0,0,"5.23841363636364","5.53841363636364","104","","PS(19:0_20:4)-H",5.362202,0,0,0,0,0,5.362202,0,5.245824,5.362202,0,0,"5.23841363636364","5.53841363636364","104","","PS(19:0_20:4)-H",2,0,0,0,0,0,2,0,3,1,0,0,"5.23841363636364","5.53841363636364","104","","PS(19:0_20:4)-H",22206.33,0,0,0,0,0,9653.027,0,25038.21,615.2763,0,0,"5.23841363636364","5.53841363636364","104","","PS(19:0_20:4)-H",824.54545,0,0,0,0,0,224.06935,0,303.2331,152.996,0,0,"5.23841363636364","5.53841363636364","104","","PS(19:0_20:4)-H","824.5448","737.51278","457.23611","451.28311","439.22555","433.27255","224.06881","297.27995","303.23295","152.99586","96.96964","78.95852","5.23841363636364","5.53841363636364","104"
"","PS(19:0_20:4)-H",0,0,0,0,0,0,0,0,1,0,0,0,"4.93768939393939","5.23768939393939","489","","PS(19:0_20:4)-H",0,0,0,0,0,0,0,0,5.101692,0,0,0,"4.93768939393939","5.23768939393939","489","","PS(19:0_20:4)-H",0,0,0,0,0,0,0,0,1,0,0,0,"4.93768939393939","5.23768939393939","489","","PS(19:0_20:4)-H",0,0,0,0,0,0,0,0,39054.95,0,0,0,"4.93768939393939","5.23768939393939","489","","PS(19:0_20:4)-H",0,0,0,0,0,0,0,0,303.233,0,0,0,"4.93768939393939","5.23768939393939","489","","PS(19:0_20:4)-H","824.5448","737.51278","457.23611","451.28311","439.22555","433.27255","224.06881","297.27995","303.23295","152.99586","96.96964","78.95852","4.93768939393939","5.23768939393939","489"
"","PS(19:0_20:4)-H",1,0,0,0,0,0,0,0,0,0,0,0,"4.46556363636364","4.76556363636364","532","","PS(19:0_20:4)-H",4.639425,0,0,0,0,0,0,0,0,0,0,0,"4.46556363636364","4.76556363636364","532","","PS(19:0_20:4)-H",1,0,0,0,0,0,0,0,0,0,0,0,"4.46556363636364","4.76556363636364","532","","PS(19:0_20:4)-H",2056.898,0,0,0,0,0,0,0,0,0,0,0,"4.46556363636364","4.76556363636364","532","","PS(19:0_20:4)-H",824.5461,0,0,0,0,0,0,0,0,0,0,0,"4.46556363636364","4.76556363636364","532","","PS(19:0_20:4)-H","824.5448","737.51278","457.23611","451.28311","439.22555","433.27255","224.06881","297.27995","303.23295","152.99586","96.96964","78.95852","4.46556363636364","4.76556363636364","532"
"","PS(19:0_20:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PS(19:0_20:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PS(19:0_20:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PS(19:0_20:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PS(19:0_20:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PS(19:0_20:5)-H","822.5292","735.49718","455.22051","451.28311","437.20995","433.27255","224.06881","297.27995","301.21735","152.99586","96.96964","78.95852","5.82562272727273","6.12562272727273","1568"
"","PS(19:0_20:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PS(19:0_20:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PS(19:0_20:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PS(19:0_20:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PS(19:0_20:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PS(19:0_20:5)-H","822.5292","735.49718","455.22051","451.28311","437.20995","433.27255","224.06881","297.27995","301.21735","152.99586","96.96964","78.95852","4.00810151515151","4.30810151515151","3225"
"","PS(19:0_22:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(19:0_22:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(19:0_22:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(19:0_22:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(19:0_22:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(19:0_22:0)-H","860.6387","773.60668","493.33001","451.28311","475.31945","433.27255","224.06881","297.27995","339.32685","152.99586","96.96964","78.95852","9.23479090909091","9.53479090909091","1578"
"","PS(19:0_22:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(19:0_22:1)-H",8.571105,0,0,0,0,0,0,0,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(19:0_22:1)-H",1,0,0,0,0,0,0,0,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(19:0_22:1)-H",835.9459,0,0,0,0,0,0,0,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(19:0_22:1)-H",858.6224,0,0,0,0,0,0,0,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(19:0_22:1)-H","858.6231","771.59108","491.31441","451.28311","473.30385","433.27255","224.06881","297.27995","337.31125","152.99586","96.96964","78.95852","8.41369393939394","8.71369393939394","887"
"","PS(19:0_22:2)-H",1,0,0,0,0,0,1,0,0,0,0,0,"7.69890909090909","7.99890909090909","268","","PS(19:0_22:2)-H",7.804709,0,0,0,0,0,7.804709,0,0,0,0,0,"7.69890909090909","7.99890909090909","268","","PS(19:0_22:2)-H",2,0,0,0,0,0,2,0,0,0,0,0,"7.69890909090909","7.99890909090909","268","","PS(19:0_22:2)-H",17286.01,0,0,0,0,0,5156.738,0,0,0,0,0,"7.69890909090909","7.99890909090909","268","","PS(19:0_22:2)-H",856.60815,0,0,0,0,0,224.0694,0,0,0,0,0,"7.69890909090909","7.99890909090909","268","","PS(19:0_22:2)-H","856.6074","769.57538","489.29871","451.28311","471.28815","433.27255","224.06881","297.27995","335.29555","152.99586","96.96964","78.95852","7.69890909090909","7.99890909090909","268"
"","PS(19:0_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PS(19:0_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PS(19:0_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PS(19:0_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PS(19:0_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PS(19:0_22:2)-H","856.6074","769.57538","489.29871","451.28311","471.28815","433.27255","224.06881","297.27995","335.29555","152.99586","96.96964","78.95852","8.06595","8.36595","1366"
"","PS(19:0_22:3)-H",1,0,0,0,0,0,1,0,0,0,0,0,"7.22732575757576","7.52732575757576","201","","PS(19:0_22:3)-H",7.329489,0,0,0,0,0,7.329489,0,0,7.329489,0,0,"7.22732575757576","7.52732575757576","201","","PS(19:0_22:3)-H",2,0,0,0,0,0,2,0,0,1,0,0,"7.22732575757576","7.52732575757576","201","","PS(19:0_22:3)-H",22382.48,0,0,0,0,0,9478.396,0,0,623.132,0,0,"7.22732575757576","7.52732575757576","201","","PS(19:0_22:3)-H",854.5932,0,0,0,0,0,224.06935,0,0,152.996,0,0,"7.22732575757576","7.52732575757576","201","","PS(19:0_22:3)-H","854.5918","767.55978","487.28311","451.28311","469.27255","433.27255","224.06881","297.27995","333.27995","152.99586","96.96964","78.95852","7.22732575757576","7.52732575757576","201"
"","PS(19:0_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PS(19:0_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PS(19:0_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PS(19:0_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PS(19:0_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PS(19:0_22:3)-H","854.5918","767.55978","487.28311","451.28311","469.27255","433.27255","224.06881","297.27995","333.27995","152.99586","96.96964","78.95852","6.65343181818182","6.95343181818182","796"
"","PS(19:0_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PS(19:0_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PS(19:0_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PS(19:0_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PS(19:0_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PS(19:0_22:3)-H","854.5918","767.55978","487.28311","451.28311","469.27255","433.27255","224.06881","297.27995","333.27995","152.99586","96.96964","78.95852","6.87396060606061","7.17396060606061","934"
"","PS(19:0_22:4)-H",1,0,0,0,0,0,1,0,0,0,0,0,"6.09909090909091","6.39909090909091","174","","PS(19:0_22:4)-H",6.198611,0,0,0,0,0,6.329809,0,0,0,0,0,"6.09909090909091","6.39909090909091","174","","PS(19:0_22:4)-H",2,0,0,0,0,0,2,0,0,0,0,0,"6.09909090909091","6.39909090909091","174","","PS(19:0_22:4)-H",8505.653,0,0,0,0,0,2177.24,0,0,0,0,0,"6.09909090909091","6.39909090909091","174","","PS(19:0_22:4)-H",852.5768,0,0,0,0,0,224.06935,0,0,0,0,0,"6.09909090909091","6.39909090909091","174","","PS(19:0_22:4)-H","852.5761","765.54408","485.26741","451.28311","467.25685","433.27255","224.06881","297.27995","331.26425","152.99586","96.96964","78.95852","6.09909090909091","6.39909090909091","174"
"","PS(19:0_22:4)-H",1,0,0,0,0,0,1,0,0,0,0,0,"6.45892424242424","6.75892424242424","486","","PS(19:0_22:4)-H",6.587777,0,0,0,0,0,6.587777,0,0,0,0,0,"6.45892424242424","6.75892424242424","486","","PS(19:0_22:4)-H",2,0,0,0,0,0,2,0,0,0,0,0,"6.45892424242424","6.75892424242424","486","","PS(19:0_22:4)-H",4801.402,0,0,0,0,0,1261.045,0,0,0,0,0,"6.45892424242424","6.75892424242424","486","","PS(19:0_22:4)-H",852.57795,0,0,0,0,0,224.06935,0,0,0,0,0,"6.45892424242424","6.75892424242424","486","","PS(19:0_22:4)-H","852.5761","765.54408","485.26741","451.28311","467.25685","433.27255","224.06881","297.27995","331.26425","152.99586","96.96964","78.95852","6.45892424242424","6.75892424242424","486"
"","PS(19:0_22:4)-H",1,0,0,0,0,0,1,0,0,0,0,0,"6.28235606060606","6.58235606060606","2898","","PS(19:0_22:4)-H",6.329809,0,0,0,0,0,6.329809,0,0,0,0,0,"6.28235606060606","6.58235606060606","2898","","PS(19:0_22:4)-H",2,0,0,0,0,0,1,0,0,0,0,0,"6.28235606060606","6.58235606060606","2898","","PS(19:0_22:4)-H",6228.914,0,0,0,0,0,2177.24,0,0,0,0,0,"6.28235606060606","6.58235606060606","2898","","PS(19:0_22:4)-H",852.57605,0,0,0,0,0,224.0694,0,0,0,0,0,"6.28235606060606","6.58235606060606","2898","","PS(19:0_22:4)-H","852.5761","765.54408","485.26741","451.28311","467.25685","433.27255","224.06881","297.27995","331.26425","152.99586","96.96964","78.95852","6.28235606060606","6.58235606060606","2898"
"","PS(19:0_22:5)-H",1,0,0,0,0,0,1,0,0,0,0,0,"5.72840454545454","6.02840454545454","60","","PS(19:0_22:5)-H",5.923332,0,0,0,0,0,5.923332,0,0,5.809507,0,0,"5.72840454545454","6.02840454545454","60","","PS(19:0_22:5)-H",2,0,0,0,0,0,2,0,0,1,0,0,"5.72840454545454","6.02840454545454","60","","PS(19:0_22:5)-H",21058.96,0,0,0,0,0,8242.153,0,0,732.8118,0,0,"5.72840454545454","6.02840454545454","60","","PS(19:0_22:5)-H",850.56155,0,0,0,0,0,224.0694,0,0,152.9959,0,0,"5.72840454545454","6.02840454545454","60","","PS(19:0_22:5)-H","850.5605","763.52848","483.25181","451.28311","465.24125","433.27255","224.06881","297.27995","329.24865","152.99586","96.96964","78.95852","5.72840454545454","6.02840454545454","60"
"","PS(19:0_22:5)-H",1,0,0,0,0,0,1,0,1,0,0,0,"5.18166212121212","5.48166212121212","148","","PS(19:0_22:5)-H",5.350597,0,0,0,0,0,5.350597,0,5.350597,0,0,0,"5.18166212121212","5.48166212121212","148","","PS(19:0_22:5)-H",1,0,0,0,0,0,1,0,1,0,0,0,"5.18166212121212","5.48166212121212","148","","PS(19:0_22:5)-H",10471.17,0,0,0,0,0,4302.547,0,1053.312,0,0,0,"5.18166212121212","5.48166212121212","148","","PS(19:0_22:5)-H",850.5618,0,0,0,0,0,224.0697,0,329.2485,0,0,0,"5.18166212121212","5.48166212121212","148","","PS(19:0_22:5)-H","850.5605","763.52848","483.25181","451.28311","465.24125","433.27255","224.06881","297.27995","329.24865","152.99586","96.96964","78.95852","5.18166212121212","5.48166212121212","148"
"","PS(19:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","PS(19:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","PS(19:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","PS(19:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","PS(19:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","PS(19:0_22:6)-H","848.5448","761.51278","481.23611","451.28311","463.22555","433.27255","224.06881","297.27995","327.23295","152.99586","96.96964","78.95852","4.2777696969697","4.5777696969697","701"
"","PS(19:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","PS(19:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","PS(19:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","PS(19:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","PS(19:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","PS(19:0_22:6)-H","848.5448","761.51278","481.23611","451.28311","463.22555","433.27255","224.06881","297.27995","327.23295","152.99586","96.96964","78.95852","4.56622575757576","4.86622575757576","877"
"","PS(19:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","PS(19:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","PS(19:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","PS(19:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","PS(19:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","PS(19:0_22:6)-H","848.5448","761.51278","481.23611","451.28311","463.22555","433.27255","224.06881","297.27995","327.23295","152.99586","96.96964","78.95852","4.99178181818182","5.29178181818182","1859"
"","PS(20:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(20:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(20:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(20:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(20:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(20:0_20:3)-H","840.5761","753.54408","459.25181","465.29871","441.24125","447.28815","224.06881","311.29555","305.24865","152.99586","96.96964","78.95852","6.66241060606061","6.96241060606061","1154"
"","PS(20:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(20:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(20:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(20:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(20:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(20:0_20:3)-H","840.5761","753.54408","459.25181","465.29871","441.24125","447.28815","224.06881","311.29555","305.24865","152.99586","96.96964","78.95852","6.46923181818182","6.76923181818182","4152"
"","PS(20:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(20:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(20:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(20:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(20:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(20:0_20:4)-H","838.5604","751.52838","457.23611","465.29871","439.22555","447.28815","224.06881","311.29555","303.23295","152.99586","96.96964","78.95852","5.54417878787879","5.84417878787879","1271"
"","PS(20:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(20:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(20:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(20:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(20:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(20:0_20:4)-H","838.5604","751.52838","457.23611","465.29871","439.22555","447.28815","224.06881","311.29555","303.23295","152.99586","96.96964","78.95852","5.8542696969697","6.1542696969697","1649"
"","PS(20:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(20:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(20:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(20:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(20:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(20:0_20:4)-H","838.5604","751.52838","457.23611","465.29871","439.22555","447.28815","224.06881","311.29555","303.23295","152.99586","96.96964","78.95852","5.57073636363636","5.87073636363636","3957"
"","PS(20:0_20:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(20:0_20:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(20:0_20:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(20:0_20:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(20:0_20:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(20:0_20:5)-H","836.5448","749.51278","455.22051","465.29871","437.20995","447.28815","224.06881","311.29555","301.21735","152.99586","96.96964","78.95852","5.10081363636364","5.40081363636364","845"
