"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmenyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","Plasmenyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","Plasmenyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","Plasmenyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","Plasmenyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmenyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","Plasmenyl-PC(P-24:1/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmenyl-PC(P-24:1/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmenyl-PC(P-24:1/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmenyl-PC(P-24:1/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmenyl-PC(P-24:1/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmenyl-PC(P-24:1/22:1)+HCO2","954.75336","894.73222","823.65872","574.42425","556.41369","485.3402","224.06881","337.31125","168.04314","152.99586","96.96964","78.95852","11.5947909090909","11.8947909090909","1526"
"","Plasmenyl-PC(P-24:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmenyl-PC(P-24:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmenyl-PC(P-24:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmenyl-PC(P-24:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmenyl-PC(P-24:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmenyl-PC(P-24:1/22:2)+HCO2","952.73766","892.71652","821.64302","574.42425","556.41369","485.3402","224.06881","335.29555","168.04314","152.99586","96.96964","78.95852","10.9836742424242","11.2836742424242","1163"
"","Plasmenyl-PC(P-24:1/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmenyl-PC(P-24:1/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmenyl-PC(P-24:1/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmenyl-PC(P-24:1/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmenyl-PC(P-24:1/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmenyl-PC(P-24:1/24:0)+HCO2","984.80026","924.77912","853.70562","574.42425","556.41369","485.3402","224.06881","367.35815","168.04314","152.99586","96.96964","78.95852","12.8377545454545","13.1377545454545","646"
"","Plasmenyl-PC(P-24:1/24:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"12.2717757575758","12.5717757575758","302","","Plasmenyl-PC(P-24:1/24:1)+HCO2",12.36772,0,0,0,0,0,0,0,0,12.36772,0,0,"12.2717757575758","12.5717757575758","302","","Plasmenyl-PC(P-24:1/24:1)+HCO2",2,0,0,0,0,0,0,0,0,1,0,0,"12.2717757575758","12.5717757575758","302","","Plasmenyl-PC(P-24:1/24:1)+HCO2",136480.5,0,0,0,0,0,0,0,0,786.8246,0,0,"12.2717757575758","12.5717757575758","302","","Plasmenyl-PC(P-24:1/24:1)+HCO2",982.7852,0,0,0,0,0,0,0,0,152.9959,0,0,"12.2717757575758","12.5717757575758","302","","Plasmenyl-PC(P-24:1/24:1)+HCO2","982.78466","922.76352","851.69002","574.42425","556.41369","485.3402","224.06881","365.34255","168.04314","152.99586","96.96964","78.95852","12.2717757575758","12.5717757575758","302"
"","Plasmenyl-PC(P-24:2/10:0)+HCO2",1,1,0,0,0,0,0,0,0,0,0,0,"6.72870454545455","7.02870454545455","554","","Plasmenyl-PC(P-24:2/10:0)+HCO2",6.916239,6.916239,0,0,0,0,0,0,6.916239,0,0,0,"6.72870454545455","7.02870454545455","554","","Plasmenyl-PC(P-24:2/10:0)+HCO2",1,1,0,0,0,0,0,0,1,0,0,0,"6.72870454545455","7.02870454545455","554","","Plasmenyl-PC(P-24:2/10:0)+HCO2",3644.318,89306.26,0,0,0,0,0,0,644.8086,0,0,0,"6.72870454545455","7.02870454545455","554","","Plasmenyl-PC(P-24:2/10:0)+HCO2",786.567,726.5453,0,0,0,0,0,0,168.0433,0,0,0,"6.72870454545455","7.02870454545455","554","","Plasmenyl-PC(P-24:2/10:0)+HCO2","786.56556","726.54442","655.47092","572.40865","554.39809","483.3246","224.06881","171.13905","168.04314","152.99586","96.96964","78.95852","6.72870454545455","7.02870454545455","554"
"","Plasmenyl-PC(P-24:2/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.87242424242424","8.17242424242424","1705","","Plasmenyl-PC(P-24:2/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.87242424242424","8.17242424242424","1705","","Plasmenyl-PC(P-24:2/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.87242424242424","8.17242424242424","1705","","Plasmenyl-PC(P-24:2/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.87242424242424","8.17242424242424","1705","","Plasmenyl-PC(P-24:2/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.87242424242424","8.17242424242424","1705","","Plasmenyl-PC(P-24:2/12:0)+HCO2","814.59686","754.57572","683.50222","572.40865","554.39809","483.3246","224.06881","199.17035","168.04314","152.99586","96.96964","78.95852","7.87242424242424","8.17242424242424","1705"
"","Plasmenyl-PC(P-24:2/14:1)+HCO2",1,1,0,0,0,0,0,0,0,0,0,0,"7.87178181818182","8.17178181818182","682","","Plasmenyl-PC(P-24:2/14:1)+HCO2",8.013856,8.013856,0,0,0,0,0,0,0,0,0,0,"7.87178181818182","8.17178181818182","682","","Plasmenyl-PC(P-24:2/14:1)+HCO2",1,1,0,0,0,0,0,0,0,0,0,0,"7.87178181818182","8.17178181818182","682","","Plasmenyl-PC(P-24:2/14:1)+HCO2",3855.119,123818.6,0,0,0,0,0,0,0,0,0,0,"7.87178181818182","8.17178181818182","682","","Plasmenyl-PC(P-24:2/14:1)+HCO2",840.6129,780.5924,0,0,0,0,0,0,0,0,0,0,"7.87178181818182","8.17178181818182","682","","Plasmenyl-PC(P-24:2/14:1)+HCO2","840.61256","780.59142","709.51792","572.40865","554.39809","483.3246","224.06881","225.18605","168.04314","152.99586","96.96964","78.95852","7.87178181818182","8.17178181818182","682"
"","Plasmenyl-PC(P-24:2/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.9291","9.2291","865","","Plasmenyl-PC(P-24:2/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.9291","9.2291","865","","Plasmenyl-PC(P-24:2/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.9291","9.2291","865","","Plasmenyl-PC(P-24:2/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.9291","9.2291","865","","Plasmenyl-PC(P-24:2/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.9291","9.2291","865","","Plasmenyl-PC(P-24:2/16:1)+HCO2","868.64386","808.62272","737.54922","572.40865","554.39809","483.3246","224.06881","253.21735","168.04314","152.99586","96.96964","78.95852","8.9291","9.2291","865"
"","Plasmenyl-PC(P-24:2/18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmenyl-PC(P-24:2/18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmenyl-PC(P-24:2/18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmenyl-PC(P-24:2/18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmenyl-PC(P-24:2/18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmenyl-PC(P-24:2/18:0)+HCO2","898.69076","838.66962","767.59612","572.40865","554.39809","483.3246","224.06881","283.26425","168.04314","152.99586","96.96964","78.95852","9.981996969697","10.281996969697","3132"
"","Plasmenyl-PC(P-24:2/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmenyl-PC(P-24:2/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmenyl-PC(P-24:2/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmenyl-PC(P-24:2/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmenyl-PC(P-24:2/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmenyl-PC(P-24:2/18:1)+HCO2","896.67516","836.65402","765.58052","572.40865","554.39809","483.3246","224.06881","281.24865","168.04314","152.99586","96.96964","78.95852","9.8984333333333","10.1984333333333","1162"
"","Plasmenyl-PC(P-24:2/18:2)+HCO2",0,1,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmenyl-PC(P-24:2/18:2)+HCO2",0,9.047699,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmenyl-PC(P-24:2/18:2)+HCO2",0,1,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmenyl-PC(P-24:2/18:2)+HCO2",0,30242.2,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmenyl-PC(P-24:2/18:2)+HCO2",0,834.6392,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmenyl-PC(P-24:2/18:2)+HCO2","894.65946","834.63832","763.56482","572.40865","554.39809","483.3246","224.06881","279.23295","168.04314","152.99586","96.96964","78.95852","8.872","9.172","736"
"","Plasmenyl-PC(P-24:2/20:0)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmenyl-PC(P-24:2/20:0)+HCO2",11.06014,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmenyl-PC(P-24:2/20:0)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmenyl-PC(P-24:2/20:0)+HCO2",96999.49,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmenyl-PC(P-24:2/20:0)+HCO2",926.7229,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmenyl-PC(P-24:2/20:0)+HCO2","926.72206","866.70092","795.62742","572.40865","554.39809","483.3246","224.06881","311.29555","168.04314","152.99586","96.96964","78.95852","10.8996045454545","11.1996045454545","533"
"","Plasmenyl-PC(P-24:2/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmenyl-PC(P-24:2/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmenyl-PC(P-24:2/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmenyl-PC(P-24:2/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmenyl-PC(P-24:2/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmenyl-PC(P-24:2/20:1)+HCO2","924.70646","864.68532","793.61182","572.40865","554.39809","483.3246","224.06881","309.27995","168.04314","152.99586","96.96964","78.95852","10.2934121212121","10.5934121212121","867"
"","Plasmenyl-PC(P-24:2/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmenyl-PC(P-24:2/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmenyl-PC(P-24:2/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmenyl-PC(P-24:2/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmenyl-PC(P-24:2/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmenyl-PC(P-24:2/20:1)+HCO2","924.70646","864.68532","793.61182","572.40865","554.39809","483.3246","224.06881","309.27995","168.04314","152.99586","96.96964","78.95852","10.7729","11.0729","3385"
"","Plasmenyl-PC(P-24:2/20:2)+HCO2",1,1,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:2/20:2)+HCO2",10.00137,10.00137,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:2/20:2)+HCO2",1,1,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:2/20:2)+HCO2",5228.443,59394.56,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:2/20:2)+HCO2",922.6924,862.6708,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:2/20:2)+HCO2","922.69076","862.66962","791.59612","572.40865","554.39809","483.3246","224.06881","307.26425","168.04314","152.99586","96.96964","78.95852","9.81250454545454","10.1125045454545","496"
"","Plasmenyl-PC(P-24:2/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmenyl-PC(P-24:2/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmenyl-PC(P-24:2/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmenyl-PC(P-24:2/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmenyl-PC(P-24:2/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmenyl-PC(P-24:2/20:3)+HCO2","920.67516","860.65402","789.58052","572.40865","554.39809","483.3246","224.06881","305.24865","168.04314","152.99586","96.96964","78.95852","8.99442727272727","9.29442727272727","951"
"","Plasmenyl-PC(P-24:2/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmenyl-PC(P-24:2/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmenyl-PC(P-24:2/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmenyl-PC(P-24:2/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmenyl-PC(P-24:2/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmenyl-PC(P-24:2/20:3)+HCO2","920.67516","860.65402","789.58052","572.40865","554.39809","483.3246","224.06881","305.24865","168.04314","152.99586","96.96964","78.95852","9.65476060606061","9.95476060606061","1746"
"","Plasmenyl-PC(P-24:2/22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmenyl-PC(P-24:2/22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmenyl-PC(P-24:2/22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmenyl-PC(P-24:2/22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmenyl-PC(P-24:2/22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmenyl-PC(P-24:2/22:0)+HCO2","954.75336","894.73222","823.65872","572.40865","554.39809","483.3246","224.06881","339.32685","168.04314","152.99586","96.96964","78.95852","11.5947909090909","11.8947909090909","1526"
"","Plasmenyl-PC(P-24:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmenyl-PC(P-24:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmenyl-PC(P-24:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmenyl-PC(P-24:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmenyl-PC(P-24:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmenyl-PC(P-24:2/22:1)+HCO2","952.73776","892.71662","821.64312","572.40865","554.39809","483.3246","224.06881","337.31125","168.04314","152.99586","96.96964","78.95852","10.9836742424242","11.2836742424242","1163"
"","Plasmenyl-PC(P-24:2/24:0)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"12.2717757575758","12.5717757575758","302","","Plasmenyl-PC(P-24:2/24:0)+HCO2",12.36772,0,0,0,0,0,0,0,0,12.36772,0,0,"12.2717757575758","12.5717757575758","302","","Plasmenyl-PC(P-24:2/24:0)+HCO2",2,0,0,0,0,0,0,0,0,1,0,0,"12.2717757575758","12.5717757575758","302","","Plasmenyl-PC(P-24:2/24:0)+HCO2",136480.5,0,0,0,0,0,0,0,0,786.8246,0,0,"12.2717757575758","12.5717757575758","302","","Plasmenyl-PC(P-24:2/24:0)+HCO2",982.7852,0,0,0,0,0,0,0,0,152.9959,0,0,"12.2717757575758","12.5717757575758","302","","Plasmenyl-PC(P-24:2/24:0)+HCO2","982.78466","922.76352","851.69002","572.40865","554.39809","483.3246","224.06881","367.35815","168.04314","152.99586","96.96964","78.95852","12.2717757575758","12.5717757575758","302"
"","Plasmenyl-PC(P-24:2/24:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"11.7114606060606","12.0114606060606","421","","Plasmenyl-PC(P-24:2/24:1)+HCO2",11.8221,0,0,0,0,0,0,0,0,0,0,0,"11.7114606060606","12.0114606060606","421","","Plasmenyl-PC(P-24:2/24:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"11.7114606060606","12.0114606060606","421","","Plasmenyl-PC(P-24:2/24:1)+HCO2",117925,0,0,0,0,0,0,0,0,0,0,0,"11.7114606060606","12.0114606060606","421","","Plasmenyl-PC(P-24:2/24:1)+HCO2",980.7697,0,0,0,0,0,0,0,0,0,0,0,"11.7114606060606","12.0114606060606","421","","Plasmenyl-PC(P-24:2/24:1)+HCO2","980.76906","920.74792","849.67442","572.40865","554.39809","483.3246","224.06881","365.34255","168.04314","152.99586","96.96964","78.95852","11.7114606060606","12.0114606060606","421"
