"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","RT at Max Intensity","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Number of Scans","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Max Intensity","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Average m/z","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment"
"","OxPE(10:0_14:1(CHO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"0.69500303030303","0.99500303030303","179","","OxPE(10:0_14:1(CHO))-H",0.8874418,0,0,0,0,0,0,0,0,0,0,0,"0.69500303030303","0.99500303030303","179","","OxPE(10:0_14:1(CHO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"0.69500303030303","0.99500303030303","179","","OxPE(10:0_14:1(CHO))-H",1800.179,0,0,0,0,0,0,0,0,0,0,0,"0.69500303030303","0.99500303030303","179","","OxPE(10:0_14:1(CHO))-H",590.3469,0,0,0,0,0,0,0,0,0,0,0,"0.69500303030303","0.99500303030303","179","","OxPE(10:0_14:1(CHO))-H","590.34638","436.21059","368.18437","418.20003","350.17381","171.13907","239.16529","152.99586","96.96964","78.95852","140.01128","122.0007","0.69500303030303","0.99500303030303","179"
"","OxPE(10:0_14:1(CHO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"0.84495","1.14495","3808","","OxPE(10:0_14:1(CHO))-H",0.8874418,0,0,0,0,0,0,0,0,0,0,0,"0.84495","1.14495","3808","","OxPE(10:0_14:1(CHO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"0.84495","1.14495","3808","","OxPE(10:0_14:1(CHO))-H",1800.179,0,0,0,0,0,0,0,0,0,0,0,"0.84495","1.14495","3808","","OxPE(10:0_14:1(CHO))-H",590.3469,0,0,0,0,0,0,0,0,0,0,0,"0.84495","1.14495","3808","","OxPE(10:0_14:1(CHO))-H","590.34638","436.21059","368.18437","418.20003","350.17381","171.13907","239.16529","152.99586","96.96964","78.95852","140.01128","122.0007","0.84495","1.14495","3808"
"","OxPE(10:0_14:2(CHO))-H",1,0,0,0,0,0,0,1,0,0,0,0,"0.553121212121212","0.853121212121212","92","","OxPE(10:0_14:2(CHO))-H",0.7421239,0,0,0,0,0,0,0.7421239,0,0,0,0,"0.553121212121212","0.853121212121212","92","","OxPE(10:0_14:2(CHO))-H",1,0,0,0,0,0,0,1,0,0,0,0,"0.553121212121212","0.853121212121212","92","","OxPE(10:0_14:2(CHO))-H",10043.71,0,0,0,0,0,0,1064.382,0,0,0,0,"0.553121212121212","0.853121212121212","92","","OxPE(10:0_14:2(CHO))-H",588.3312,0,0,0,0,0,0,152.9958,0,0,0,0,"0.553121212121212","0.853121212121212","92","","OxPE(10:0_14:2(CHO))-H","588.33073","434.19494","368.18437","416.18438","350.17381","171.13907","237.14964","152.99586","96.96964","78.95852","140.01128","122.0007","0.553121212121212","0.853121212121212","92"
"","OxPE(10:0_14:2(CHO))-H",1,0,0,0,0,0,0,1,0,0,0,0,"0.725137037037037","1.02513703703704","786","","OxPE(10:0_14:2(CHO))-H",0.7421239,0,0,0,0,0,0,0.7421239,0,0,0,0,"0.725137037037037","1.02513703703704","786","","OxPE(10:0_14:2(CHO))-H",1,0,0,0,0,0,0,1,0,0,0,0,"0.725137037037037","1.02513703703704","786","","OxPE(10:0_14:2(CHO))-H",10043.71,0,0,0,0,0,0,1064.382,0,0,0,0,"0.725137037037037","1.02513703703704","786","","OxPE(10:0_14:2(CHO))-H",588.3312,0,0,0,0,0,0,152.9958,0,0,0,0,"0.725137037037037","1.02513703703704","786","","OxPE(10:0_14:2(CHO))-H","588.33073","434.19494","368.18437","416.18438","350.17381","171.13907","237.14964","152.99586","96.96964","78.95852","140.01128","122.0007","0.725137037037037","1.02513703703704","786"
"","OxPE(10:0_14:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.41939696969697","0.71939696969697","1954","","OxPE(10:0_14:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.41939696969697","0.71939696969697","1954","","OxPE(10:0_14:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.41939696969697","0.71939696969697","1954","","OxPE(10:0_14:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.41939696969697","0.71939696969697","1954","","OxPE(10:0_14:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.41939696969697","0.71939696969697","1954","","OxPE(10:0_14:3(CHO))-H","586.31508","432.17929","368.18437","414.16873","350.17381","171.13907","235.13399","152.99586","96.96964","78.95852","140.01128","122.0007","0.41939696969697","0.71939696969697","1954"
"","OxPE(10:0_16:2(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.805712121212121","1.10571212121212","995","","OxPE(10:0_16:2(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.805712121212121","1.10571212121212","995","","OxPE(10:0_16:2(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.805712121212121","1.10571212121212","995","","OxPE(10:0_16:2(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.805712121212121","1.10571212121212","995","","OxPE(10:0_16:2(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.805712121212121","1.10571212121212","995","","OxPE(10:0_16:2(CHO))-H","616.36203","462.22624","368.18437","444.21568","350.17381","171.13907","265.18094","152.99586","96.96964","78.95852","140.01128","122.0007","0.805712121212121","1.10571212121212","995"
"","OxPE(10:0_16:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.592887878787879","0.892887878787879","3432","","OxPE(10:0_16:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.592887878787879","0.892887878787879","3432","","OxPE(10:0_16:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.592887878787879","0.892887878787879","3432","","OxPE(10:0_16:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.592887878787879","0.892887878787879","3432","","OxPE(10:0_16:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.592887878787879","0.892887878787879","3432","","OxPE(10:0_16:3(CHO))-H","614.34638","460.21059","368.18437","442.20003","350.17381","171.13907","263.16529","152.99586","96.96964","78.95852","140.01128","122.0007","0.592887878787879","0.892887878787879","3432"
"","OxPE(10:0_16:4(CHO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"0.50565","0.80565","241","","OxPE(10:0_16:4(CHO))-H",0.68343,0,0,0,0,0,0,0,0,0,0,0,"0.50565","0.80565","241","","OxPE(10:0_16:4(CHO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"0.50565","0.80565","241","","OxPE(10:0_16:4(CHO))-H",2429.703,0,0,0,0,0,0,0,0,0,0,0,"0.50565","0.80565","241","","OxPE(10:0_16:4(CHO))-H",612.3316,0,0,0,0,0,0,0,0,0,0,0,"0.50565","0.80565","241","","OxPE(10:0_16:4(CHO))-H","612.33073","458.19494","368.18437","440.18438","350.17381","171.13907","261.14964","152.99586","96.96964","78.95852","140.01128","122.0007","0.50565","0.80565","241"
"","OxPE(10:0_13:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.590781666666667","0.890781666666667","3933","","OxPE(10:0_13:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.590781666666667","0.890781666666667","3933","","OxPE(10:0_13:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.590781666666667","0.890781666666667","3933","","OxPE(10:0_13:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.590781666666667","0.890781666666667","3933","","OxPE(10:0_13:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.590781666666667","0.890781666666667","3933","","OxPE(10:0_13:1(COOH))-H","592.32565","438.18986","368.18437","420.1793","350.17381","171.13907","241.14456","152.99586","96.96964","78.95852","140.01128","122.0007","0.590781666666667","0.890781666666667","3933"
"","OxPE(10:0_15:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(10:0_15:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(10:0_15:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(10:0_15:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(10:0_15:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(10:0_15:3(COOH))-H","616.32565","462.18986","368.18437","444.1793","350.17381","171.13907","265.14456","152.99586","96.96964","78.95852","140.01128","122.0007","0.556195","0.856195","3915"
"","OxPE(12:0_8:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.817175757575758","1.11717575757576","898","","OxPE(12:0_8:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.817175757575758","1.11717575757576","898","","OxPE(12:0_8:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.817175757575758","1.11717575757576","898","","OxPE(12:0_8:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.817175757575758","1.11717575757576","898","","OxPE(12:0_8:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.817175757575758","1.11717575757576","898","","OxPE(12:0_8:0(CHO))-H","536.29942","354.13233","396.21567","336.12177","378.20511","199.17037","157.08703","152.99586","96.96964","78.95852","140.01128","122.0007","0.817175757575758","1.11717575757576","898"
"","OxPE(12:0_10:0(CHO))-H",1,0,0,0,0,0,0,1,0,0,0,0,"0.590513636363636","0.890513636363636","28","","OxPE(12:0_10:0(CHO))-H",0.778071,0,0,0,0,0,0,0.778071,0,0,0,0,"0.590513636363636","0.890513636363636","28","","OxPE(12:0_10:0(CHO))-H",1,0,0,0,0,0,0,1,0,0,0,0,"0.590513636363636","0.890513636363636","28","","OxPE(12:0_10:0(CHO))-H",64452.28,0,0,0,0,0,0,5329.42,0,0,0,0,"0.590513636363636","0.890513636363636","28","","OxPE(12:0_10:0(CHO))-H",564.3311,0,0,0,0,0,0,152.996,0,0,0,0,"0.590513636363636","0.890513636363636","28","","OxPE(12:0_10:0(CHO))-H","564.33072","382.16363","396.21567","364.15307","378.20511","199.17037","185.11833","152.99586","96.96964","78.95852","140.01128","122.0007","0.590513636363636","0.890513636363636","28"
"","OxPE(12:0_10:0(CHO))-H",1,0,0,0,0,0,0,1,0,0,0,0,"0.765088888888889","1.06508888888889","276","","OxPE(12:0_10:0(CHO))-H",0.778071,0,0,0,0,0,0,0.778071,0,0,0,0,"0.765088888888889","1.06508888888889","276","","OxPE(12:0_10:0(CHO))-H",2,0,0,0,0,0,0,2,0,0,0,0,"0.765088888888889","1.06508888888889","276","","OxPE(12:0_10:0(CHO))-H",64452.28,0,0,0,0,0,0,5329.42,0,0,0,0,"0.765088888888889","1.06508888888889","276","","OxPE(12:0_10:0(CHO))-H",564.3311,0,0,0,0,0,0,152.9957,0,0,0,0,"0.765088888888889","1.06508888888889","276","","OxPE(12:0_10:0(CHO))-H","564.33072","382.16363","396.21567","364.15307","378.20511","199.17037","185.11833","152.99586","96.96964","78.95852","140.01128","122.0007","0.765088888888889","1.06508888888889","276"
"","OxPE(12:0_12:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.92862878787879","1.22862878787879","483","","OxPE(12:0_12:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.92862878787879","1.22862878787879","483","","OxPE(12:0_12:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.92862878787879","1.22862878787879","483","","OxPE(12:0_12:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.92862878787879","1.22862878787879","483","","OxPE(12:0_12:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.92862878787879","1.22862878787879","483","","OxPE(12:0_12:0(CHO))-H","592.36202","410.19493","396.21567","392.18437","378.20511","199.17037","213.14963","152.99586","96.96964","78.95852","140.01128","122.0007","0.92862878787879","1.22862878787879","483"
"","OxPE(12:0_8:1(CHO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"0.570583333333333","0.870583333333333","575","","OxPE(12:0_8:1(CHO))-H",0.7473137,0,0,0,0,0,0,0,0,0,0,0,"0.570583333333333","0.870583333333333","575","","OxPE(12:0_8:1(CHO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"0.570583333333333","0.870583333333333","575","","OxPE(12:0_8:1(CHO))-H",27888.15,0,0,0,0,0,0,0,0,0,0,0,"0.570583333333333","0.870583333333333","575","","OxPE(12:0_8:1(CHO))-H",534.2839,0,0,0,0,0,0,0,0,0,0,0,"0.570583333333333","0.870583333333333","575","","OxPE(12:0_8:1(CHO))-H","534.28378","352.11669","396.21567","334.10613","378.20511","199.17037","155.07139","152.99586","96.96964","78.95852","140.01128","122.0007","0.570583333333333","0.870583333333333","575"
"","OxPE(12:0_10:1(CHO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"0.452106060606061","0.752106060606061","352","","OxPE(12:0_10:1(CHO))-H",0.6191943,0,0,0,0,0,0,0,0,0,0,0,"0.452106060606061","0.752106060606061","352","","OxPE(12:0_10:1(CHO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"0.452106060606061","0.752106060606061","352","","OxPE(12:0_10:1(CHO))-H",1367.118,0,0,0,0,0,0,0,0,0,0,0,"0.452106060606061","0.752106060606061","352","","OxPE(12:0_10:1(CHO))-H",562.3171,0,0,0,0,0,0,0,0,0,0,0,"0.452106060606061","0.752106060606061","352","","OxPE(12:0_10:1(CHO))-H","562.31508","380.14799","396.21567","362.13743","378.20511","199.17037","183.10269","152.99586","96.96964","78.95852","140.01128","122.0007","0.452106060606061","0.752106060606061","352"
"","OxPE(12:0_12:1(CHO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"0.69500303030303","0.99500303030303","179","","OxPE(12:0_12:1(CHO))-H",0.8874418,0,0,0,0,0,0,0,0,0,0,0,"0.69500303030303","0.99500303030303","179","","OxPE(12:0_12:1(CHO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"0.69500303030303","0.99500303030303","179","","OxPE(12:0_12:1(CHO))-H",1800.179,0,0,0,0,0,0,0,0,0,0,0,"0.69500303030303","0.99500303030303","179","","OxPE(12:0_12:1(CHO))-H",590.3469,0,0,0,0,0,0,0,0,0,0,0,"0.69500303030303","0.99500303030303","179","","OxPE(12:0_12:1(CHO))-H","590.34638","408.17929","396.21567","390.16873","378.20511","199.17037","211.13399","152.99586","96.96964","78.95852","140.01128","122.0007","0.69500303030303","0.99500303030303","179"
"","OxPE(12:0_12:1(CHO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"0.84495","1.14495","3808","","OxPE(12:0_12:1(CHO))-H",0.8874418,0,0,0,0,0,0,0,0,0,0,0,"0.84495","1.14495","3808","","OxPE(12:0_12:1(CHO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"0.84495","1.14495","3808","","OxPE(12:0_12:1(CHO))-H",1800.179,0,0,0,0,0,0,0,0,0,0,0,"0.84495","1.14495","3808","","OxPE(12:0_12:1(CHO))-H",590.3469,0,0,0,0,0,0,0,0,0,0,0,"0.84495","1.14495","3808","","OxPE(12:0_12:1(CHO))-H","590.34638","408.17929","396.21567","390.16873","378.20511","199.17037","211.13399","152.99586","96.96964","78.95852","140.01128","122.0007","0.84495","1.14495","3808"
"","OxPE(12:0_12:2(CHO))-H",1,0,0,0,0,0,0,1,0,0,0,0,"0.553121212121212","0.853121212121212","92","","OxPE(12:0_12:2(CHO))-H",0.7421239,0,0,0,0,0,0,0.7421239,0,0,0,0,"0.553121212121212","0.853121212121212","92","","OxPE(12:0_12:2(CHO))-H",1,0,0,0,0,0,0,1,0,0,0,0,"0.553121212121212","0.853121212121212","92","","OxPE(12:0_12:2(CHO))-H",10043.71,0,0,0,0,0,0,1064.382,0,0,0,0,"0.553121212121212","0.853121212121212","92","","OxPE(12:0_12:2(CHO))-H",588.3312,0,0,0,0,0,0,152.9958,0,0,0,0,"0.553121212121212","0.853121212121212","92","","OxPE(12:0_12:2(CHO))-H","588.33073","406.16364","396.21567","388.15308","378.20511","199.17037","209.11834","152.99586","96.96964","78.95852","140.01128","122.0007","0.553121212121212","0.853121212121212","92"
"","OxPE(12:0_12:2(CHO))-H",1,0,0,0,0,0,0,1,0,0,0,0,"0.725137037037037","1.02513703703704","786","","OxPE(12:0_12:2(CHO))-H",0.7421239,0,0,0,0,0,0,0.7421239,0,0,0,0,"0.725137037037037","1.02513703703704","786","","OxPE(12:0_12:2(CHO))-H",1,0,0,0,0,0,0,1,0,0,0,0,"0.725137037037037","1.02513703703704","786","","OxPE(12:0_12:2(CHO))-H",10043.71,0,0,0,0,0,0,1064.382,0,0,0,0,"0.725137037037037","1.02513703703704","786","","OxPE(12:0_12:2(CHO))-H",588.3312,0,0,0,0,0,0,152.9958,0,0,0,0,"0.725137037037037","1.02513703703704","786","","OxPE(12:0_12:2(CHO))-H","588.33073","406.16364","396.21567","388.15308","378.20511","199.17037","209.11834","152.99586","96.96964","78.95852","140.01128","122.0007","0.725137037037037","1.02513703703704","786"
"","OxPE(12:0_12:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.41939696969697","0.71939696969697","1954","","OxPE(12:0_12:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.41939696969697","0.71939696969697","1954","","OxPE(12:0_12:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.41939696969697","0.71939696969697","1954","","OxPE(12:0_12:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.41939696969697","0.71939696969697","1954","","OxPE(12:0_12:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.41939696969697","0.71939696969697","1954","","OxPE(12:0_12:3(CHO))-H","586.31508","404.14799","396.21567","386.13743","378.20511","199.17037","207.10269","152.99586","96.96964","78.95852","140.01128","122.0007","0.41939696969697","0.71939696969697","1954"
"","OxPE(12:0_14:2(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.805712121212121","1.10571212121212","995","","OxPE(12:0_14:2(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.805712121212121","1.10571212121212","995","","OxPE(12:0_14:2(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.805712121212121","1.10571212121212","995","","OxPE(12:0_14:2(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.805712121212121","1.10571212121212","995","","OxPE(12:0_14:2(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.805712121212121","1.10571212121212","995","","OxPE(12:0_14:2(CHO))-H","616.36203","434.19494","396.21567","416.18438","378.20511","199.17037","237.14964","152.99586","96.96964","78.95852","140.01128","122.0007","0.805712121212121","1.10571212121212","995"
"","OxPE(12:0_14:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.592887878787879","0.892887878787879","3432","","OxPE(12:0_14:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.592887878787879","0.892887878787879","3432","","OxPE(12:0_14:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.592887878787879","0.892887878787879","3432","","OxPE(12:0_14:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.592887878787879","0.892887878787879","3432","","OxPE(12:0_14:3(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.592887878787879","0.892887878787879","3432","","OxPE(12:0_14:3(CHO))-H","614.34638","432.17929","396.21567","414.16873","378.20511","199.17037","235.13399","152.99586","96.96964","78.95852","140.01128","122.0007","0.592887878787879","0.892887878787879","3432"
"","OxPE(12:0_11:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.590781666666667","0.890781666666667","3933","","OxPE(12:0_11:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.590781666666667","0.890781666666667","3933","","OxPE(12:0_11:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.590781666666667","0.890781666666667","3933","","OxPE(12:0_11:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.590781666666667","0.890781666666667","3933","","OxPE(12:0_11:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.590781666666667","0.890781666666667","3933","","OxPE(12:0_11:1(COOH))-H","592.32565","410.15856","396.21567","392.148","378.20511","199.17037","213.11326","152.99586","96.96964","78.95852","140.01128","122.0007","0.590781666666667","0.890781666666667","3933"
"","OxPE(12:0_13:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(12:0_13:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(12:0_13:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(12:0_13:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(12:0_13:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(12:0_13:3(COOH))-H","616.32565","434.15856","396.21567","416.148","378.20511","199.17037","237.11326","152.99586","96.96964","78.95852","140.01128","122.0007","0.556195","0.856195","3915"
"","OxPE(13:0_7:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.817175757575758","1.11717575757576","898","","OxPE(13:0_7:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.817175757575758","1.11717575757576","898","","OxPE(13:0_7:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.817175757575758","1.11717575757576","898","","OxPE(13:0_7:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.817175757575758","1.11717575757576","898","","OxPE(13:0_7:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.817175757575758","1.11717575757576","898","","OxPE(13:0_7:0(CHO))-H","536.29942","340.11668","410.23132","322.10612","392.22076","213.18602","143.07138","152.99586","96.96964","78.95852","140.01128","122.0007","0.817175757575758","1.11717575757576","898"
"","OxPE(13:0_9:0(CHO))-H",1,0,0,0,0,0,0,1,0,0,0,0,"0.590513636363636","0.890513636363636","28","","OxPE(13:0_9:0(CHO))-H",0.778071,0,0,0,0,0,0,0.778071,0,0,0,0,"0.590513636363636","0.890513636363636","28","","OxPE(13:0_9:0(CHO))-H",1,0,0,0,0,0,0,1,0,0,0,0,"0.590513636363636","0.890513636363636","28","","OxPE(13:0_9:0(CHO))-H",64452.28,0,0,0,0,0,0,5329.42,0,0,0,0,"0.590513636363636","0.890513636363636","28","","OxPE(13:0_9:0(CHO))-H",564.3311,0,0,0,0,0,0,152.996,0,0,0,0,"0.590513636363636","0.890513636363636","28","","OxPE(13:0_9:0(CHO))-H","564.33072","368.14798","410.23132","350.13742","392.22076","213.18602","171.10268","152.99586","96.96964","78.95852","140.01128","122.0007","0.590513636363636","0.890513636363636","28"
"","OxPE(13:0_9:0(CHO))-H",1,0,0,0,0,0,0,1,0,0,0,0,"0.765088888888889","1.06508888888889","276","","OxPE(13:0_9:0(CHO))-H",0.778071,0,0,0,0,0,0,0.778071,0,0,0,0,"0.765088888888889","1.06508888888889","276","","OxPE(13:0_9:0(CHO))-H",2,0,0,0,0,0,0,2,0,0,0,0,"0.765088888888889","1.06508888888889","276","","OxPE(13:0_9:0(CHO))-H",64452.28,0,0,0,0,0,0,5329.42,0,0,0,0,"0.765088888888889","1.06508888888889","276","","OxPE(13:0_9:0(CHO))-H",564.3311,0,0,0,0,0,0,152.9957,0,0,0,0,"0.765088888888889","1.06508888888889","276","","OxPE(13:0_9:0(CHO))-H","564.33072","368.14798","410.23132","350.13742","392.22076","213.18602","171.10268","152.99586","96.96964","78.95852","140.01128","122.0007","0.765088888888889","1.06508888888889","276"
"","OxPE(13:0_11:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.92862878787879","1.22862878787879","483","","OxPE(13:0_11:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.92862878787879","1.22862878787879","483","","OxPE(13:0_11:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.92862878787879","1.22862878787879","483","","OxPE(13:0_11:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.92862878787879","1.22862878787879","483","","OxPE(13:0_11:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.92862878787879","1.22862878787879","483","","OxPE(13:0_11:0(CHO))-H","592.36202","396.17928","410.23132","378.16872","392.22076","213.18602","199.13398","152.99586","96.96964","78.95852","140.01128","122.0007","0.92862878787879","1.22862878787879","483"
"","OxPE(13:0_7:1(CHO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"0.570583333333333","0.870583333333333","575","","OxPE(13:0_7:1(CHO))-H",0.7473137,0,0,0,0,0,0,0,0,0,0,0,"0.570583333333333","0.870583333333333","575","","OxPE(13:0_7:1(CHO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"0.570583333333333","0.870583333333333","575","","OxPE(13:0_7:1(CHO))-H",27888.15,0,0,0,0,0,0,0,0,0,0,0,"0.570583333333333","0.870583333333333","575","","OxPE(13:0_7:1(CHO))-H",534.2839,0,0,0,0,0,0,0,0,0,0,0,"0.570583333333333","0.870583333333333","575","","OxPE(13:0_7:1(CHO))-H","534.28378","338.10104","410.23132","320.09048","392.22076","213.18602","141.05574","152.99586","96.96964","78.95852","140.01128","122.0007","0.570583333333333","0.870583333333333","575"
