"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","GlcCer_AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[FA-CO-3H]-","[C6H12O6-H]-","RT_min","RT_max","Comment","RT at Max Intensity","GlcCer_AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[FA-CO-3H]-","[C6H12O6-H]-","RT_min","RT_max","Comment","Number of Scans","GlcCer_AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[FA-CO-3H]-","[C6H12O6-H]-","RT_min","RT_max","Comment","Max Intensity","GlcCer_AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[FA-CO-3H]-","[C6H12O6-H]-","RT_min","RT_max","Comment","Average m/z","GlcCer_AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[FA-CO-3H]-","[C6H12O6-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","GlcCer_AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[FA-CO-3H]-","[C6H12O6-H]-","RT_min","RT_max","Comment"
"","GlcCer_AP(t22:1/21:1)-H",0,0,0,0,0,0,1,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t22:1/21:1)-H",0,0,0,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t22:1/21:1)-H",0,0,0,0,0,0,1,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t22:1/21:1)-H",0,0,0,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t22:1/21:1)-H",0,0,0,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t22:1/21:1)-H","854.67265","692.61985","394.33215","364.32155","339.29105","293.28555","179.05615","9.50652121212121","9.80652121212121","730"
"","GlcCer_AP(t22:1/21:1)-H",0,0,0,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t22:1/21:1)-H",0,0,0,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t22:1/21:1)-H",0,0,0,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t22:1/21:1)-H",0,0,0,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t22:1/21:1)-H",0,0,0,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t22:1/21:1)-H","854.67265","692.61985","394.33215","364.32155","339.29105","293.28555","179.05615","9.66252727272727","9.96252727272727","2994"
"","GlcCer_AP(t16:2/27:0)-H",0,0,0,0,0,0,1,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t16:2/27:0)-H",0,0,0,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t16:2/27:0)-H",0,0,0,0,0,0,1,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t16:2/27:0)-H",0,0,0,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t16:2/27:0)-H",0,0,0,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t16:2/27:0)-H","854.67265","692.61985","480.44165","450.43115","425.40055","379.39505","179.05615","9.50652121212121","9.80652121212121","730"
"","GlcCer_AP(t16:2/27:0)-H",0,0,0,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t16:2/27:0)-H",0,0,0,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t16:2/27:0)-H",0,0,0,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t16:2/27:0)-H",0,0,0,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t16:2/27:0)-H",0,0,0,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t16:2/27:0)-H","854.67265","692.61985","480.44165","450.43115","425.40055","379.39505","179.05615","9.66252727272727","9.96252727272727","2994"
"","GlcCer_AP(t17:2/26:0)-H",0,0,0,0,0,0,1,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t17:2/26:0)-H",0,0,0,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t17:2/26:0)-H",0,0,0,0,0,0,1,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t17:2/26:0)-H",0,0,0,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t17:2/26:0)-H",0,0,0,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t17:2/26:0)-H","854.67265","692.61985","466.42605","436.41545","411.38495","365.37945","179.05615","9.50652121212121","9.80652121212121","730"
"","GlcCer_AP(t17:2/26:0)-H",0,0,0,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t17:2/26:0)-H",0,0,0,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t17:2/26:0)-H",0,0,0,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t17:2/26:0)-H",0,0,0,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t17:2/26:0)-H",0,0,0,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t17:2/26:0)-H","854.67265","692.61985","466.42605","436.41545","411.38495","365.37945","179.05615","9.66252727272727","9.96252727272727","2994"
"","GlcCer_AP(t18:2/25:0)-H",0,0,0,0,0,0,1,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t18:2/25:0)-H",0,0,0,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t18:2/25:0)-H",0,0,0,0,0,0,1,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t18:2/25:0)-H",0,0,0,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t18:2/25:0)-H",0,0,0,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t18:2/25:0)-H","854.67265","692.61985","452.41045","422.39985","397.36925","351.36385","179.05615","9.50652121212121","9.80652121212121","730"
"","GlcCer_AP(t18:2/25:0)-H",0,0,0,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t18:2/25:0)-H",0,0,0,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t18:2/25:0)-H",0,0,0,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t18:2/25:0)-H",0,0,0,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t18:2/25:0)-H",0,0,0,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t18:2/25:0)-H","854.67265","692.61985","452.41045","422.39985","397.36925","351.36385","179.05615","9.66252727272727","9.96252727272727","2994"
"","GlcCer_AP(t19:2/24:0)-H",0,0,0,0,0,0,1,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t19:2/24:0)-H",0,0,0,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t19:2/24:0)-H",0,0,0,0,0,0,1,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t19:2/24:0)-H",0,0,0,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t19:2/24:0)-H",0,0,0,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t19:2/24:0)-H","854.67265","692.61985","438.39475","408.38415","383.35365","337.34815","179.05615","9.50652121212121","9.80652121212121","730"
"","GlcCer_AP(t19:2/24:0)-H",0,0,0,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t19:2/24:0)-H",0,0,0,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t19:2/24:0)-H",0,0,0,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t19:2/24:0)-H",0,0,0,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t19:2/24:0)-H",0,0,0,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t19:2/24:0)-H","854.67265","692.61985","438.39475","408.38415","383.35365","337.34815","179.05615","9.66252727272727","9.96252727272727","2994"
"","GlcCer_AP(t20:2/23:0)-H",0,0,0,0,0,0,1,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t20:2/23:0)-H",0,0,0,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t20:2/23:0)-H",0,0,0,0,0,0,1,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t20:2/23:0)-H",0,0,0,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t20:2/23:0)-H",0,0,0,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t20:2/23:0)-H","854.67265","692.61985","424.37905","394.36855","369.33795","323.33245","179.05615","9.50652121212121","9.80652121212121","730"
"","GlcCer_AP(t20:2/23:0)-H",0,0,0,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t20:2/23:0)-H",0,0,0,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t20:2/23:0)-H",0,0,0,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t20:2/23:0)-H",0,0,0,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t20:2/23:0)-H",0,0,0,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t20:2/23:0)-H","854.67265","692.61985","424.37905","394.36855","369.33795","323.33245","179.05615","9.66252727272727","9.96252727272727","2994"
"","GlcCer_AP(t21:2/22:0)-H",0,0,0,0,0,0,1,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t21:2/22:0)-H",0,0,0,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t21:2/22:0)-H",0,0,0,0,0,0,1,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t21:2/22:0)-H",0,0,0,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t21:2/22:0)-H",0,0,0,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t21:2/22:0)-H","854.67265","692.61985","410.36345","380.35285","355.32235","309.31685","179.05615","9.50652121212121","9.80652121212121","730"
"","GlcCer_AP(t21:2/22:0)-H",0,0,0,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t21:2/22:0)-H",0,0,0,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t21:2/22:0)-H",0,0,0,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t21:2/22:0)-H",0,0,0,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t21:2/22:0)-H",0,0,0,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t21:2/22:0)-H","854.67265","692.61985","410.36345","380.35285","355.32235","309.31685","179.05615","9.66252727272727","9.96252727272727","2994"
"","GlcCer_AP(t22:2/21:0)-H",0,0,0,0,0,0,1,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t22:2/21:0)-H",0,0,0,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t22:2/21:0)-H",0,0,0,0,0,0,1,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t22:2/21:0)-H",0,0,0,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t22:2/21:0)-H",0,0,0,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","GlcCer_AP(t22:2/21:0)-H","854.67265","692.61985","396.34775","366.33725","341.30665","295.30115","179.05615","9.50652121212121","9.80652121212121","730"
"","GlcCer_AP(t22:2/21:0)-H",0,0,0,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t22:2/21:0)-H",0,0,0,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t22:2/21:0)-H",0,0,0,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t22:2/21:0)-H",0,0,0,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t22:2/21:0)-H",0,0,0,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","GlcCer_AP(t22:2/21:0)-H","854.67265","692.61985","396.34775","366.33725","341.30665","295.30115","179.05615","9.66252727272727","9.96252727272727","2994"
