"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmanyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","Plasmanyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","Plasmanyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","Plasmanyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","Plasmanyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmanyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","Plasmanyl-PC(O-24:0/18:2)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmanyl-PC(O-24:0/18:2)+HCO2",10.99138,0,0,0,0,0,0,0,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmanyl-PC(O-24:0/18:2)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmanyl-PC(O-24:0/18:2)+HCO2",89225.81,0,0,0,0,0,0,0,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmanyl-PC(O-24:0/18:2)+HCO2",900.7072,0,0,0,0,0,0,0,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmanyl-PC(O-24:0/18:2)+HCO2","900.70632","840.68518","769.61168","578.45551","560.44495","489.37146","224.06881","279.23295","168.04314","152.99586","96.96964","78.95852","10.8310590909091","11.1310590909091","437"
"","Plasmanyl-PC(O-24:0/18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmanyl-PC(O-24:0/18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmanyl-PC(O-24:0/18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmanyl-PC(O-24:0/18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmanyl-PC(O-24:0/18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmanyl-PC(O-24:0/18:3)+HCO2","898.69072","838.66958","767.59608","578.45551","560.44495","489.37146","224.06881","277.21735","168.04314","152.99586","96.96964","78.95852","9.981996969697","10.281996969697","3132"
"","Plasmanyl-PC(O-24:0/18:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmanyl-PC(O-24:0/18:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmanyl-PC(O-24:0/18:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmanyl-PC(O-24:0/18:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmanyl-PC(O-24:0/18:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmanyl-PC(O-24:0/18:4)+HCO2","896.67502","836.65388","765.58038","578.45551","560.44495","489.37146","224.06881","275.20165","168.04314","152.99586","96.96964","78.95852","9.8984333333333","10.1984333333333","1162"
"","Plasmanyl-PC(O-24:0/20:2)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmanyl-PC(O-24:0/20:2)+HCO2",11.7246,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmanyl-PC(O-24:0/20:2)+HCO2",3,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmanyl-PC(O-24:0/20:2)+HCO2",78810.7,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmanyl-PC(O-24:0/20:2)+HCO2",928.739066666667,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmanyl-PC(O-24:0/20:2)+HCO2","928.73762","868.71648","797.64298","578.45551","560.44495","489.37146","224.06881","307.26425","168.04314","152.99586","96.96964","78.95852","11.5616484848485","11.8616484848485","566"
"","Plasmanyl-PC(O-24:0/20:3)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmanyl-PC(O-24:0/20:3)+HCO2",11.06014,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmanyl-PC(O-24:0/20:3)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmanyl-PC(O-24:0/20:3)+HCO2",96999.49,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmanyl-PC(O-24:0/20:3)+HCO2",926.7229,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmanyl-PC(O-24:0/20:3)+HCO2","926.72202","866.70088","795.62738","578.45551","560.44495","489.37146","224.06881","305.24865","168.04314","152.99586","96.96964","78.95852","10.8996045454545","11.1996045454545","533"
"","Plasmanyl-PC(O-24:0/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmanyl-PC(O-24:0/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmanyl-PC(O-24:0/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmanyl-PC(O-24:0/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmanyl-PC(O-24:0/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmanyl-PC(O-24:0/20:4)+HCO2","924.70632","864.68518","793.61168","578.45551","560.44495","489.37146","224.06881","303.23295","168.04314","152.99586","96.96964","78.95852","10.2934121212121","10.5934121212121","867"
"","Plasmanyl-PC(O-24:0/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmanyl-PC(O-24:0/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmanyl-PC(O-24:0/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmanyl-PC(O-24:0/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmanyl-PC(O-24:0/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmanyl-PC(O-24:0/20:4)+HCO2","924.70632","864.68518","793.61168","578.45551","560.44495","489.37146","224.06881","303.23295","168.04314","152.99586","96.96964","78.95852","10.7729","11.0729","3385"
"","Plasmanyl-PC(O-24:0/20:5)+HCO2",1,1,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmanyl-PC(O-24:0/20:5)+HCO2",10.00137,10.00137,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmanyl-PC(O-24:0/20:5)+HCO2",1,1,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmanyl-PC(O-24:0/20:5)+HCO2",5228.443,59394.56,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmanyl-PC(O-24:0/20:5)+HCO2",922.6924,862.6708,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmanyl-PC(O-24:0/20:5)+HCO2","922.69072","862.66958","791.59608","578.45551","560.44495","489.37146","224.06881","301.21735","168.04314","152.99586","96.96964","78.95852","9.81250454545454","10.1125045454545","496"
"","Plasmanyl-PC(O-24:0/22:2)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmanyl-PC(O-24:0/22:2)+HCO2",12.3625,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmanyl-PC(O-24:0/22:2)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmanyl-PC(O-24:0/22:2)+HCO2",234231.3,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmanyl-PC(O-24:0/22:2)+HCO2",956.7698,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmanyl-PC(O-24:0/22:2)+HCO2","956.76892","896.74778","825.67428","578.45551","560.44495","489.37146","224.06881","335.29555","168.04314","152.99586","96.96964","78.95852","12.2113787878788","12.5113787878788","291"
"","Plasmanyl-PC(O-24:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmanyl-PC(O-24:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmanyl-PC(O-24:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmanyl-PC(O-24:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmanyl-PC(O-24:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmanyl-PC(O-24:0/22:3)+HCO2","954.75332","894.73218","823.65868","578.45551","560.44495","489.37146","224.06881","333.27995","168.04314","152.99586","96.96964","78.95852","11.5947909090909","11.8947909090909","1526"
"","Plasmanyl-PC(O-24:0/22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmanyl-PC(O-24:0/22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmanyl-PC(O-24:0/22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmanyl-PC(O-24:0/22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmanyl-PC(O-24:0/22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmanyl-PC(O-24:0/22:4)+HCO2","952.73762","892.71648","821.64298","578.45551","560.44495","489.37146","224.06881","331.26425","168.04314","152.99586","96.96964","78.95852","10.9836742424242","11.2836742424242","1163"
"","Plasmanyl-PC(O-24:1/8:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.58775757575758","7.88775757575758","2502","","Plasmanyl-PC(O-24:1/8:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.58775757575758","7.88775757575758","2502","","Plasmanyl-PC(O-24:1/8:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.58775757575758","7.88775757575758","2502","","Plasmanyl-PC(O-24:1/8:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.58775757575758","7.88775757575758","2502","","Plasmanyl-PC(O-24:1/8:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.58775757575758","7.88775757575758","2502","","Plasmanyl-PC(O-24:1/8:0)+HCO2","762.56552","702.54438","631.47088","576.43991","558.42935","487.35586","224.06881","143.10775","168.04314","152.99586","96.96964","78.95852","7.58775757575758","7.88775757575758","2502"
"","Plasmanyl-PC(O-24:1/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.8228196969697","8.1228196969697","1060","","Plasmanyl-PC(O-24:1/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.8228196969697","8.1228196969697","1060","","Plasmanyl-PC(O-24:1/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.8228196969697","8.1228196969697","1060","","Plasmanyl-PC(O-24:1/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.8228196969697","8.1228196969697","1060","","Plasmanyl-PC(O-24:1/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.8228196969697","8.1228196969697","1060","","Plasmanyl-PC(O-24:1/10:0)+HCO2","790.59682","730.57568","659.50218","576.43991","558.42935","487.35586","224.06881","171.13905","168.04314","152.99586","96.96964","78.95852","7.8228196969697","8.1228196969697","1060"
"","Plasmanyl-PC(O-24:1/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.0408272727273","10.3408272727273","1928","","Plasmanyl-PC(O-24:1/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.0408272727273","10.3408272727273","1928","","Plasmanyl-PC(O-24:1/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.0408272727273","10.3408272727273","1928","","Plasmanyl-PC(O-24:1/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.0408272727273","10.3408272727273","1928","","Plasmanyl-PC(O-24:1/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.0408272727273","10.3408272727273","1928","","Plasmanyl-PC(O-24:1/16:1)+HCO2","872.67512","812.65398","741.58048","576.43991","558.42935","487.35586","224.06881","253.21735","168.04314","152.99586","96.96964","78.95852","10.0408272727273","10.3408272727273","1928"
"","Plasmanyl-PC(O-24:1/18:1)+HCO2",1,0,0,0,0,0,0,1,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmanyl-PC(O-24:1/18:1)+HCO2",10.99138,0,0,0,0,0,0,10.99138,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmanyl-PC(O-24:1/18:1)+HCO2",1,0,0,0,0,0,0,1,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmanyl-PC(O-24:1/18:1)+HCO2",89225.81,0,0,0,0,0,0,1114.309,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmanyl-PC(O-24:1/18:1)+HCO2",900.7072,0,0,0,0,0,0,281.2487,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmanyl-PC(O-24:1/18:1)+HCO2","900.70642","840.68528","769.61178","576.43991","558.42935","487.35586","224.06881","281.24865","168.04314","152.99586","96.96964","78.95852","10.8310590909091","11.1310590909091","437"
"","Plasmanyl-PC(O-24:1/18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmanyl-PC(O-24:1/18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmanyl-PC(O-24:1/18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmanyl-PC(O-24:1/18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmanyl-PC(O-24:1/18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmanyl-PC(O-24:1/18:2)+HCO2","898.69072","838.66958","767.59608","576.43991","558.42935","487.35586","224.06881","279.23295","168.04314","152.99586","96.96964","78.95852","9.981996969697","10.281996969697","3132"
"","Plasmanyl-PC(O-24:1/18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmanyl-PC(O-24:1/18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmanyl-PC(O-24:1/18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmanyl-PC(O-24:1/18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmanyl-PC(O-24:1/18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmanyl-PC(O-24:1/18:3)+HCO2","896.67512","836.65398","765.58048","576.43991","558.42935","487.35586","224.06881","277.21735","168.04314","152.99586","96.96964","78.95852","9.8984333333333","10.1984333333333","1162"
"","Plasmanyl-PC(O-24:1/18:4)+HCO2",0,1,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmanyl-PC(O-24:1/18:4)+HCO2",0,9.047699,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmanyl-PC(O-24:1/18:4)+HCO2",0,1,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmanyl-PC(O-24:1/18:4)+HCO2",0,30242.2,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmanyl-PC(O-24:1/18:4)+HCO2",0,834.6392,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmanyl-PC(O-24:1/18:4)+HCO2","894.65942","834.63828","763.56478","576.43991","558.42935","487.35586","224.06881","275.20165","168.04314","152.99586","96.96964","78.95852","8.872","9.172","736"
"","Plasmanyl-PC(O-24:1/20:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmanyl-PC(O-24:1/20:1)+HCO2",11.7246,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmanyl-PC(O-24:1/20:1)+HCO2",3,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmanyl-PC(O-24:1/20:1)+HCO2",78810.7,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmanyl-PC(O-24:1/20:1)+HCO2",928.739066666667,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmanyl-PC(O-24:1/20:1)+HCO2","928.73772","868.71658","797.64308","576.43991","558.42935","487.35586","224.06881","309.27995","168.04314","152.99586","96.96964","78.95852","11.5616484848485","11.8616484848485","566"
"","Plasmanyl-PC(O-24:1/20:2)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmanyl-PC(O-24:1/20:2)+HCO2",11.06014,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmanyl-PC(O-24:1/20:2)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmanyl-PC(O-24:1/20:2)+HCO2",96999.49,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmanyl-PC(O-24:1/20:2)+HCO2",926.7229,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmanyl-PC(O-24:1/20:2)+HCO2","926.72202","866.70088","795.62738","576.43991","558.42935","487.35586","224.06881","307.26425","168.04314","152.99586","96.96964","78.95852","10.8996045454545","11.1996045454545","533"
"","Plasmanyl-PC(O-24:1/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmanyl-PC(O-24:1/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmanyl-PC(O-24:1/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmanyl-PC(O-24:1/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmanyl-PC(O-24:1/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmanyl-PC(O-24:1/20:3)+HCO2","924.70642","864.68528","793.61178","576.43991","558.42935","487.35586","224.06881","305.24865","168.04314","152.99586","96.96964","78.95852","10.2934121212121","10.5934121212121","867"
"","Plasmanyl-PC(O-24:1/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmanyl-PC(O-24:1/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmanyl-PC(O-24:1/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmanyl-PC(O-24:1/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmanyl-PC(O-24:1/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmanyl-PC(O-24:1/20:3)+HCO2","924.70642","864.68528","793.61178","576.43991","558.42935","487.35586","224.06881","305.24865","168.04314","152.99586","96.96964","78.95852","10.7729","11.0729","3385"
"","Plasmanyl-PC(O-24:1/20:4)+HCO2",1,1,0,1,0,0,0,1,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmanyl-PC(O-24:1/20:4)+HCO2",10.00137,10.00137,0,10.00137,0,0,0,10.00137,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmanyl-PC(O-24:1/20:4)+HCO2",1,1,0,1,0,0,0,1,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmanyl-PC(O-24:1/20:4)+HCO2",5228.443,59394.56,0,5462.206,0,0,0,59155.73,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmanyl-PC(O-24:1/20:4)+HCO2",922.6924,862.6708,0,576.4406,0,0,0,303.2331,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmanyl-PC(O-24:1/20:4)+HCO2","922.69072","862.66958","791.59608","576.43991","558.42935","487.35586","224.06881","303.23295","168.04314","152.99586","96.96964","78.95852","9.81250454545454","10.1125045454545","496"
"","Plasmanyl-PC(O-24:1/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmanyl-PC(O-24:1/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmanyl-PC(O-24:1/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmanyl-PC(O-24:1/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmanyl-PC(O-24:1/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmanyl-PC(O-24:1/20:5)+HCO2","920.67512","860.65398","789.58048","576.43991","558.42935","487.35586","224.06881","301.21735","168.04314","152.99586","96.96964","78.95852","8.99442727272727","9.29442727272727","951"
"","Plasmanyl-PC(O-24:1/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmanyl-PC(O-24:1/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmanyl-PC(O-24:1/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmanyl-PC(O-24:1/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmanyl-PC(O-24:1/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmanyl-PC(O-24:1/20:5)+HCO2","920.67512","860.65398","789.58048","576.43991","558.42935","487.35586","224.06881","301.21735","168.04314","152.99586","96.96964","78.95852","9.65476060606061","9.95476060606061","1746"
"","Plasmanyl-PC(O-24:1/22:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmanyl-PC(O-24:1/22:1)+HCO2",12.3625,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmanyl-PC(O-24:1/22:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmanyl-PC(O-24:1/22:1)+HCO2",234231.3,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmanyl-PC(O-24:1/22:1)+HCO2",956.7698,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmanyl-PC(O-24:1/22:1)+HCO2","956.76902","896.74788","825.67438","576.43991","558.42935","487.35586","224.06881","337.31125","168.04314","152.99586","96.96964","78.95852","12.2113787878788","12.5113787878788","291"
"","Plasmanyl-PC(O-24:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmanyl-PC(O-24:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmanyl-PC(O-24:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmanyl-PC(O-24:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmanyl-PC(O-24:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmanyl-PC(O-24:1/22:2)+HCO2","954.75332","894.73218","823.65868","576.43991","558.42935","487.35586","224.06881","335.29555","168.04314","152.99586","96.96964","78.95852","11.5947909090909","11.8947909090909","1526"
