"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","GlcCer_AP","[M+FA-H]-","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[FA-CO-3H]-","[C6H12O6-H]-","RT_min","RT_max","Comment","RT at Max Intensity","GlcCer_AP","[M+FA-H]-","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[FA-CO-3H]-","[C6H12O6-H]-","RT_min","RT_max","Comment","Number of Scans","GlcCer_AP","[M+FA-H]-","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[FA-CO-3H]-","[C6H12O6-H]-","RT_min","RT_max","Comment","Max Intensity","GlcCer_AP","[M+FA-H]-","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[FA-CO-3H]-","[C6H12O6-H]-","RT_min","RT_max","Comment","Average m/z","GlcCer_AP","[M+FA-H]-","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[FA-CO-3H]-","[C6H12O6-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","GlcCer_AP","[M+FA-H]-","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[FA-CO-3H]-","[C6H12O6-H]-","RT_min","RT_max","Comment"
"","GlcCer_AP(t19:2/24:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t19:2/24:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t19:2/24:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t19:2/24:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t19:2/24:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t19:2/24:2)+HCO2","896.64685","850.64135","688.58855","434.36345","404.35285","379.32235","333.31685","179.05615","9.57360303030303","9.87360303030303","721"
"","GlcCer_AP(t19:2/25:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t19:2/25:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t19:2/25:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t19:2/25:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t19:2/25:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t19:2/25:2)+HCO2","910.66245","864.65705","702.60415","448.37905","418.36855","393.33795","347.33245","179.05615","10.0432939393939","10.3432939393939","1021"
"","GlcCer_AP(t19:2/26:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t19:2/26:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t19:2/26:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t19:2/26:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t19:2/26:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t19:2/26:2)+HCO2","924.67815","878.67265","716.61985","462.39475","432.38415","407.35365","361.34815","179.05615","10.4961333333333","10.7961333333333","518"
"","GlcCer_AP(t19:2/26:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t19:2/26:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t19:2/26:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t19:2/26:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t19:2/26:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t19:2/26:3)+HCO2","922.66245","876.65705","714.60415","460.37905","430.36855","405.33795","359.33245","179.05615","9.50528636363636","9.80528636363636","970"
"","GlcCer_AP(t20:2/16:4)+HCO2",0,0,0,0,0,0,0,0,"4.77342121212121","5.07342121212121","3948","","GlcCer_AP(t20:2/16:4)+HCO2",0,0,0,0,0,0,0,0,"4.77342121212121","5.07342121212121","3948","","GlcCer_AP(t20:2/16:4)+HCO2",0,0,0,0,0,0,0,0,"4.77342121212121","5.07342121212121","3948","","GlcCer_AP(t20:2/16:4)+HCO2",0,0,0,0,0,0,0,0,"4.77342121212121","5.07342121212121","3948","","GlcCer_AP(t20:2/16:4)+HCO2",0,0,0,0,0,0,0,0,"4.77342121212121","5.07342121212121","3948","","GlcCer_AP(t20:2/16:4)+HCO2","794.50595","748.50055","586.44765","318.20695","288.19635","263.16585","217.16035","179.05615","4.77342121212121","5.07342121212121","3948"
"","GlcCer_AP(t20:2/23:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t20:2/23:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t20:2/23:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t20:2/23:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t20:2/23:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t20:2/23:2)+HCO2","896.64685","850.64135","688.58855","420.34775","390.33725","365.30665","319.30115","179.05615","9.57360303030303","9.87360303030303","721"
"","GlcCer_AP(t20:2/24:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t20:2/24:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t20:2/24:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t20:2/24:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t20:2/24:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t20:2/24:2)+HCO2","910.66245","864.65705","702.60415","434.36345","404.35285","379.32235","333.31685","179.05615","10.0432939393939","10.3432939393939","1021"
"","GlcCer_AP(t20:2/25:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t20:2/25:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t20:2/25:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t20:2/25:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t20:2/25:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t20:2/25:2)+HCO2","924.67815","878.67265","716.61985","448.37905","418.36855","393.33795","347.33245","179.05615","10.4961333333333","10.7961333333333","518"
"","GlcCer_AP(t20:2/25:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t20:2/25:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t20:2/25:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t20:2/25:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t20:2/25:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t20:2/25:3)+HCO2","922.66245","876.65705","714.60415","446.36345","416.35285","391.32235","345.31685","179.05615","9.50528636363636","9.80528636363636","970"
"","GlcCer_AP(t21:2/22:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t21:2/22:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t21:2/22:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t21:2/22:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t21:2/22:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t21:2/22:2)+HCO2","896.64685","850.64135","688.58855","406.33215","376.32155","351.29105","305.28555","179.05615","9.57360303030303","9.87360303030303","721"
"","GlcCer_AP(t21:2/23:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t21:2/23:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t21:2/23:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t21:2/23:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t21:2/23:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t21:2/23:2)+HCO2","910.66245","864.65705","702.60415","420.34775","390.33725","365.30665","319.30115","179.05615","10.0432939393939","10.3432939393939","1021"
"","GlcCer_AP(t21:2/24:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t21:2/24:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t21:2/24:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t21:2/24:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t21:2/24:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t21:2/24:2)+HCO2","924.67815","878.67265","716.61985","434.36345","404.35285","379.32235","333.31685","179.05615","10.4961333333333","10.7961333333333","518"
"","GlcCer_AP(t21:2/24:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t21:2/24:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t21:2/24:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t21:2/24:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t21:2/24:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t21:2/24:3)+HCO2","922.66245","876.65705","714.60415","432.34775","402.33725","377.30665","331.30115","179.05615","9.50528636363636","9.80528636363636","970"
"","GlcCer_AP(t22:2/21:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t22:2/21:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t22:2/21:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t22:2/21:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t22:2/21:2)+HCO2",0,0,0,0,0,0,0,0,"9.57360303030303","9.87360303030303","721","","GlcCer_AP(t22:2/21:2)+HCO2","896.64685","850.64135","688.58855","392.31645","362.30595","337.27535","291.26985","179.05615","9.57360303030303","9.87360303030303","721"
"","GlcCer_AP(t22:2/22:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t22:2/22:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t22:2/22:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t22:2/22:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t22:2/22:2)+HCO2",0,0,0,0,0,0,0,0,"10.0432939393939","10.3432939393939","1021","","GlcCer_AP(t22:2/22:2)+HCO2","910.66245","864.65705","702.60415","406.33215","376.32155","351.29105","305.28555","179.05615","10.0432939393939","10.3432939393939","1021"
"","GlcCer_AP(t22:2/23:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t22:2/23:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t22:2/23:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t22:2/23:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t22:2/23:2)+HCO2",0,0,0,0,0,0,0,0,"10.4961333333333","10.7961333333333","518","","GlcCer_AP(t22:2/23:2)+HCO2","924.67815","878.67265","716.61985","420.34775","390.33725","365.30665","319.30115","179.05615","10.4961333333333","10.7961333333333","518"
"","GlcCer_AP(t22:2/23:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t22:2/23:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t22:2/23:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t22:2/23:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t22:2/23:3)+HCO2",0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","GlcCer_AP(t22:2/23:3)+HCO2","922.66245","876.65705","714.60415","418.33215","388.32155","363.29105","317.28555","179.05615","9.50528636363636","9.80528636363636","970"
