"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","PC(16:1_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","PC(16:1_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","PC(16:1_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","PC(16:1_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","PC(16:1_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","PC(16:1_18:3)+HCO2","798.52918","738.50804","667.43454","502.29397","478.29397","484.28341","460.28341","224.06881","253.21735","277.21735","168.04314","152.99586","96.96964","78.95852","6.00865757575758","6.30865757575758","1893"
"","PC(16:1_18:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","PC(16:1_18:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","PC(16:1_18:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","PC(16:1_18:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","PC(16:1_18:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","PC(16:1_18:4)+HCO2","796.51348","736.49234","665.41884","500.27827","478.29397","482.26771","460.28341","224.06881","253.21735","275.20165","168.04314","152.99586","96.96964","78.95852","5.74913636363636","6.04913636363636","976"
"","PC(16:1_19:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(16:1_19:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(16:1_19:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(16:1_19:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(16:1_19:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(16:1_19:0)+HCO2","818.59178","758.57064","687.49714","522.35657","478.29397","504.34601","460.28341","224.06881","253.21735","297.27995","168.04314","152.99586","96.96964","78.95852","7.75165","8.05165","1796"
"","PC(16:1_20:0)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"8.2811803030303","8.5811803030303","271","","PC(16:1_20:0)+HCO2",8.490902,8.490902,0,0,0,0,0,8.364598,0,0,8.364598,0,0,0,"8.2811803030303","8.5811803030303","271","","PC(16:1_20:0)+HCO2",2,2,0,0,0,0,0,2,0,0,2,0,0,0,"8.2811803030303","8.5811803030303","271","","PC(16:1_20:0)+HCO2",13619.73,211040.5,0,0,0,0,0,4407.311,0,0,6497.327,0,0,0,"8.2811803030303","8.5811803030303","271","","PC(16:1_20:0)+HCO2",832.60875,772.58725,0,0,0,0,0,224.06935,0,0,168.0432,0,0,0,"8.2811803030303","8.5811803030303","271","","PC(16:1_20:0)+HCO2","832.60738","772.58624","701.51274","536.37217","478.29397","518.36161","460.28341","224.06881","253.21735","311.29555","168.04314","152.99586","96.96964","78.95852","8.2811803030303","8.5811803030303","271"
"","PC(16:1_20:1)+HCO2",1,1,1,0,0,0,0,1,0,0,1,0,0,0,"7.41247424242424","7.71247424242424","162","","PC(16:1_20:1)+HCO2",7.607316,7.607316,7.607316,0,0,0,0,7.607316,0,0,7.607316,7.607316,0,0,"7.41247424242424","7.71247424242424","162","","PC(16:1_20:1)+HCO2",2,2,2,0,0,0,0,2,0,0,2,1,0,0,"7.41247424242424","7.71247424242424","162","","PC(16:1_20:1)+HCO2",52563.86,1089333,2932.957,0,0,0,0,13527.83,0,0,25065.56,812.0924,0,0,"7.41247424242424","7.71247424242424","162","","PC(16:1_20:1)+HCO2",830.59265,770.57145,699.499,0,0,0,0,224.06935,0,0,168.0432,152.9957,0,0,"7.41247424242424","7.71247424242424","162","","PC(16:1_20:1)+HCO2","830.59178","770.57064","699.49714","534.35657","478.29397","516.34601","460.28341","224.06881","253.21735","309.27995","168.04314","152.99586","96.96964","78.95852","7.41247424242424","7.71247424242424","162"
"","PC(16:1_20:2)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"6.54269393939394","6.84269393939394","187","","PC(16:1_20:2)+HCO2",6.64095,6.64095,0,0,0,0,0,6.64095,0,6.64095,6.64095,0,0,0,"6.54269393939394","6.84269393939394","187","","PC(16:1_20:2)+HCO2",2,2,0,0,0,0,0,2,0,1,2,0,0,0,"6.54269393939394","6.84269393939394","187","","PC(16:1_20:2)+HCO2",20734.85,512728.2,0,0,0,0,0,5768.036,0,724.4423,11874.64,0,0,0,"6.54269393939394","6.84269393939394","187","","PC(16:1_20:2)+HCO2",828.57695,768.5557,0,0,0,0,0,224.0693,0,307.2645,168.04315,0,0,0,"6.54269393939394","6.84269393939394","187","","PC(16:1_20:2)+HCO2","828.57608","768.55494","697.48144","532.34087","478.29397","514.33031","460.28341","224.06881","253.21735","307.26425","168.04314","152.99586","96.96964","78.95852","6.54269393939394","6.84269393939394","187"
"","PC(16:1_20:2)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"6.33619848484848","6.63619848484848","219","","PC(16:1_20:2)+HCO2",6.523652,6.523652,0,0,0,0,0,6.523652,0,0,6.523652,0,0,0,"6.33619848484848","6.63619848484848","219","","PC(16:1_20:2)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"6.33619848484848","6.63619848484848","219","","PC(16:1_20:2)+HCO2",18346.02,374353.8,0,0,0,0,0,5355.836,0,0,7841.293,0,0,0,"6.33619848484848","6.63619848484848","219","","PC(16:1_20:2)+HCO2",828.5771,768.5555,0,0,0,0,0,224.0694,0,0,168.0431,0,0,0,"6.33619848484848","6.63619848484848","219","","PC(16:1_20:2)+HCO2","828.57608","768.55494","697.48144","532.34087","478.29397","514.33031","460.28341","224.06881","253.21735","307.26425","168.04314","152.99586","96.96964","78.95852","6.33619848484848","6.63619848484848","219"
"","PC(16:1_20:3)+HCO2",1,1,1,0,0,0,0,1,1,1,1,0,0,0,"6.04034545454545","6.34034545454545","46","","PC(16:1_20:3)+HCO2",6.155149,6.155149,6.155149,0,0,0,0,6.155149,6.041962,6.041962,6.155149,6.155149,0,0,"6.04034545454545","6.34034545454545","46","","PC(16:1_20:3)+HCO2",3,3,2,0,0,0,0,2,1,1,3,1,0,0,"6.04034545454545","6.34034545454545","46","","PC(16:1_20:3)+HCO2",62905.66,1628196,4489.441,0,0,0,0,29245.71,2719.896,3553.357,47033.29,905.15,0,0,"6.04034545454545","6.34034545454545","46","","PC(16:1_20:3)+HCO2",826.561466666667,766.540233333333,695.46685,0,0,0,0,224.06945,253.2175,305.2486,168.043166666667,152.9958,0,0,"6.04034545454545","6.34034545454545","46","","PC(16:1_20:3)+HCO2","826.56048","766.53934","695.46584","530.32527","478.29397","512.31471","460.28341","224.06881","253.21735","305.24865","168.04314","152.99586","96.96964","78.95852","6.04034545454545","6.34034545454545","46"
"","PC(16:1_20:3)+HCO2",1,1,0,0,0,0,0,1,1,1,1,0,0,0,"5.38873333333333","5.68873333333333","83","","PC(16:1_20:3)+HCO2",5.628545,5.628545,0,0,5.628545,0,0,5.628545,5.628545,5.628545,5.628545,0,0,0,"5.38873333333333","5.68873333333333","83","","PC(16:1_20:3)+HCO2",1,1,0,0,1,0,0,1,1,1,1,0,0,0,"5.38873333333333","5.68873333333333","83","","PC(16:1_20:3)+HCO2",8589.773,198295.4,0,0,740.563,0,0,2871.334,10264.71,26598.23,4134.799,0,0,0,"5.38873333333333","5.68873333333333","83","","PC(16:1_20:3)+HCO2",826.5615,766.5401,0,0,478.2945,0,0,224.0694,253.2174,305.2487,168.0431,0,0,0,"5.38873333333333","5.68873333333333","83","","PC(16:1_20:3)+HCO2","826.56048","766.53934","695.46584","530.32527","478.29397","512.31471","460.28341","224.06881","253.21735","305.24865","168.04314","152.99586","96.96964","78.95852","5.38873333333333","5.68873333333333","83"
"","PC(16:1_20:3)+HCO2",1,1,0,0,0,0,0,0,1,1,0,0,0,0,"5.71959545454545","6.01959545454545","3405","","PC(16:1_20:3)+HCO2",5.896158,5.896158,0,0,0,0,0,0,5.778402,5.778402,5.778402,0,0,0,"5.71959545454545","6.01959545454545","3405","","PC(16:1_20:3)+HCO2",2,2,0,0,0,0,0,0,1,2,2,0,0,0,"5.71959545454545","6.01959545454545","3405","","PC(16:1_20:3)+HCO2",4861.312,63650.44,0,0,0,0,0,0,4726.642,16013.23,616.7454,0,0,0,"5.71959545454545","6.01959545454545","3405","","PC(16:1_20:3)+HCO2",826.56305,766.5401,0,0,0,0,0,0,253.2174,305.24885,168.04295,0,0,0,"5.71959545454545","6.01959545454545","3405","","PC(16:1_20:3)+HCO2","826.56048","766.53934","695.46584","530.32527","478.29397","512.31471","460.28341","224.06881","253.21735","305.24865","168.04314","152.99586","96.96964","78.95852","5.71959545454545","6.01959545454545","3405"
"","PC(16:1_20:4)+HCO2",1,1,0,0,1,0,0,1,1,1,1,0,0,0,"5.23841363636364","5.53841363636364","104","","PC(16:1_20:4)+HCO2",5.362202,5.362202,0,0,5.245824,0,0,5.362202,5.245824,5.245824,5.362202,5.362202,0,0,"5.23841363636364","5.53841363636364","104","","PC(16:1_20:4)+HCO2",2,3,0,0,1,0,0,2,3,3,2,1,0,0,"5.23841363636364","5.53841363636364","104","","PC(16:1_20:4)+HCO2",22206.33,553018.6,0,0,2373.446,0,0,9653.027,6960.126,25038.21,16480.3,615.2763,0,0,"5.23841363636364","5.53841363636364","104","","PC(16:1_20:4)+HCO2",824.54545,764.524466666667,0,0,478.294,0,0,224.06935,253.2175,303.2331,168.0431,152.996,0,0,"5.23841363636364","5.53841363636364","104","","PC(16:1_20:4)+HCO2","824.54478","764.52364","693.45014","528.30957","478.29397","510.29901","460.28341","224.06881","253.21735","303.23295","168.04314","152.99586","96.96964","78.95852","5.23841363636364","5.53841363636364","104"
"","PC(16:1_20:4)+HCO2",0,1,0,0,1,0,0,0,1,1,0,0,0,0,"4.93768939393939","5.23768939393939","489","","PC(16:1_20:4)+HCO2",0,5.101692,0,0,5.101692,0,0,0,5.101692,5.101692,0,0,0,0,"4.93768939393939","5.23768939393939","489","","PC(16:1_20:4)+HCO2",0,1,0,0,1,0,0,0,1,1,0,0,0,0,"4.93768939393939","5.23768939393939","489","","PC(16:1_20:4)+HCO2",0,31562.36,0,0,1051.969,0,0,0,12566.2,39054.95,0,0,0,0,"4.93768939393939","5.23768939393939","489","","PC(16:1_20:4)+HCO2",0,764.5247,0,0,478.2942,0,0,0,253.2173,303.233,0,0,0,0,"4.93768939393939","5.23768939393939","489","","PC(16:1_20:4)+HCO2","824.54478","764.52364","693.45014","528.30957","478.29397","510.29901","460.28341","224.06881","253.21735","303.23295","168.04314","152.99586","96.96964","78.95852","4.93768939393939","5.23768939393939","489"
"","PC(16:1_20:4)+HCO2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,"4.46556363636364","4.76556363636364","532","","PC(16:1_20:4)+HCO2",4.639425,4.639425,0,0,0,0,0,0,0,0,4.639425,0,0,0,"4.46556363636364","4.76556363636364","532","","PC(16:1_20:4)+HCO2",1,1,0,0,0,0,0,0,0,0,1,0,0,0,"4.46556363636364","4.76556363636364","532","","PC(16:1_20:4)+HCO2",2056.898,26331.53,0,0,0,0,0,0,0,0,747.8563,0,0,0,"4.46556363636364","4.76556363636364","532","","PC(16:1_20:4)+HCO2",824.5461,764.5245,0,0,0,0,0,0,0,0,168.0432,0,0,0,"4.46556363636364","4.76556363636364","532","","PC(16:1_20:4)+HCO2","824.54478","764.52364","693.45014","528.30957","478.29397","510.29901","460.28341","224.06881","253.21735","303.23295","168.04314","152.99586","96.96964","78.95852","4.46556363636364","4.76556363636364","532"
"","PC(16:1_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PC(16:1_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PC(16:1_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PC(16:1_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PC(16:1_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PC(16:1_20:5)+HCO2","822.52918","762.50804","691.43454","526.29397","478.29397","508.28341","460.28341","224.06881","253.21735","301.21735","168.04314","152.99586","96.96964","78.95852","5.82562272727273","6.12562272727273","1568"
"","PC(16:1_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PC(16:1_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PC(16:1_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PC(16:1_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PC(16:1_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PC(16:1_20:5)+HCO2","822.52918","762.50804","691.43454","526.29397","478.29397","508.28341","460.28341","224.06881","253.21735","301.21735","168.04314","152.99586","96.96964","78.95852","4.00810151515151","4.30810151515151","3225"
"","PC(16:1_22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PC(16:1_22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PC(16:1_22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PC(16:1_22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PC(16:1_22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PC(16:1_22:0)+HCO2","860.63868","800.61754","729.54404","564.40347","478.29397","546.39291","460.28341","224.06881","253.21735","339.32685","168.04314","152.99586","96.96964","78.95852","9.23479090909091","9.53479090909091","1578"
"","PC(16:1_22:1)+HCO2",0,1,0,0,0,0,0,0,0,0,1,0,0,0,"8.41369393939394","8.71369393939394","887","","PC(16:1_22:1)+HCO2",8.571105,8.571105,0,0,0,0,0,0,0,0,8.571105,0,0,0,"8.41369393939394","8.71369393939394","887","","PC(16:1_22:1)+HCO2",1,1,0,0,0,0,0,0,0,0,1,0,0,0,"8.41369393939394","8.71369393939394","887","","PC(16:1_22:1)+HCO2",835.9459,57115.43,0,0,0,0,0,0,0,0,2094.855,0,0,0,"8.41369393939394","8.71369393939394","887","","PC(16:1_22:1)+HCO2",858.6224,798.6034,0,0,0,0,0,0,0,0,168.0433,0,0,0,"8.41369393939394","8.71369393939394","887","","PC(16:1_22:1)+HCO2","858.62308","798.60194","727.52844","562.38787","478.29397","544.37731","460.28341","224.06881","253.21735","337.31125","168.04314","152.99586","96.96964","78.95852","8.41369393939394","8.71369393939394","887"
"","PC(16:1_22:2)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"7.69890909090909","7.99890909090909","268","","PC(16:1_22:2)+HCO2",7.804709,7.804709,0,0,0,0,0,7.804709,0,0,7.804709,0,0,0,"7.69890909090909","7.99890909090909","268","","PC(16:1_22:2)+HCO2",2,2,0,0,0,0,0,2,0,0,2,0,0,0,"7.69890909090909","7.99890909090909","268","","PC(16:1_22:2)+HCO2",17286.01,342151.6,0,0,0,0,0,5156.738,0,0,8591.965,0,0,0,"7.69890909090909","7.99890909090909","268","","PC(16:1_22:2)+HCO2",856.60815,796.58715,0,0,0,0,0,224.0694,0,0,168.04315,0,0,0,"7.69890909090909","7.99890909090909","268","","PC(16:1_22:2)+HCO2","856.60738","796.58624","725.51274","560.37217","478.29397","542.36161","460.28341","224.06881","253.21735","335.29555","168.04314","152.99586","96.96964","78.95852","7.69890909090909","7.99890909090909","268"
"","PC(16:1_22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PC(16:1_22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PC(16:1_22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PC(16:1_22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PC(16:1_22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PC(16:1_22:2)+HCO2","856.60738","796.58624","725.51274","560.37217","478.29397","542.36161","460.28341","224.06881","253.21735","335.29555","168.04314","152.99586","96.96964","78.95852","8.06595","8.36595","1366"
"","PC(16:1_22:3)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"7.22732575757576","7.52732575757576","201","","PC(16:1_22:3)+HCO2",7.329489,7.329489,7.329489,0,0,0,0,7.329489,0,0,7.329489,7.329489,0,0,"7.22732575757576","7.52732575757576","201","","PC(16:1_22:3)+HCO2",2,2,1,0,0,0,0,2,0,0,2,1,0,0,"7.22732575757576","7.52732575757576","201","","PC(16:1_22:3)+HCO2",22382.48,522528.1,847.586,0,0,0,0,9478.396,0,0,12534.65,623.132,0,0,"7.22732575757576","7.52732575757576","201","","PC(16:1_22:3)+HCO2",854.5932,794.57165,723.4979,0,0,0,0,224.06935,0,0,168.0431,152.996,0,0,"7.22732575757576","7.52732575757576","201","","PC(16:1_22:3)+HCO2","854.59178","794.57064","723.49714","558.35657","478.29397","540.34601","460.28341","224.06881","253.21735","333.27995","168.04314","152.99586","96.96964","78.95852","7.22732575757576","7.52732575757576","201"
"","PC(16:1_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PC(16:1_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PC(16:1_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PC(16:1_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PC(16:1_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PC(16:1_22:3)+HCO2","854.59178","794.57064","723.49714","558.35657","478.29397","540.34601","460.28341","224.06881","253.21735","333.27995","168.04314","152.99586","96.96964","78.95852","6.65343181818182","6.95343181818182","796"
"","PC(16:1_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PC(16:1_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PC(16:1_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PC(16:1_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PC(16:1_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PC(16:1_22:3)+HCO2","854.59178","794.57064","723.49714","558.35657","478.29397","540.34601","460.28341","224.06881","253.21735","333.27995","168.04314","152.99586","96.96964","78.95852","6.87396060606061","7.17396060606061","934"
"","PC(16:1_22:4)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"6.09909090909091","6.39909090909091","174","","PC(16:1_22:4)+HCO2",6.198611,6.198611,0,0,0,0,0,6.329809,0,0,6.198611,0,0,0,"6.09909090909091","6.39909090909091","174","","PC(16:1_22:4)+HCO2",2,2,0,0,0,0,0,2,0,0,2,0,0,0,"6.09909090909091","6.39909090909091","174","","PC(16:1_22:4)+HCO2",8505.653,149517.9,0,0,0,0,0,2177.24,0,0,3663.086,0,0,0,"6.09909090909091","6.39909090909091","174","","PC(16:1_22:4)+HCO2",852.5768,792.556,0,0,0,0,0,224.06935,0,0,168.04315,0,0,0,"6.09909090909091","6.39909090909091","174","","PC(16:1_22:4)+HCO2","852.57608","792.55494","721.48144","556.34087","478.29397","538.33031","460.28341","224.06881","253.21735","331.26425","168.04314","152.99586","96.96964","78.95852","6.09909090909091","6.39909090909091","174"
"","PC(16:1_22:4)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"6.45892424242424","6.75892424242424","486","","PC(16:1_22:4)+HCO2",6.587777,6.587777,0,0,0,0,0,6.587777,0,0,6.587777,0,0,0,"6.45892424242424","6.75892424242424","486","","PC(16:1_22:4)+HCO2",2,2,0,0,0,0,0,2,0,0,1,0,0,0,"6.45892424242424","6.75892424242424","486","","PC(16:1_22:4)+HCO2",4801.402,157708.5,0,0,0,0,0,1261.045,0,0,3713.027,0,0,0,"6.45892424242424","6.75892424242424","486","","PC(16:1_22:4)+HCO2",852.57795,792.55585,0,0,0,0,0,224.06935,0,0,168.0432,0,0,0,"6.45892424242424","6.75892424242424","486","","PC(16:1_22:4)+HCO2","852.57608","792.55494","721.48144","556.34087","478.29397","538.33031","460.28341","224.06881","253.21735","331.26425","168.04314","152.99586","96.96964","78.95852","6.45892424242424","6.75892424242424","486"
"","PC(16:1_22:4)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"6.28235606060606","6.58235606060606","2898","","PC(16:1_22:4)+HCO2",6.329809,6.329809,0,0,0,0,0,6.329809,0,0,6.329809,0,0,0,"6.28235606060606","6.58235606060606","2898","","PC(16:1_22:4)+HCO2",2,2,0,0,0,0,0,1,0,0,2,0,0,0,"6.28235606060606","6.58235606060606","2898","","PC(16:1_22:4)+HCO2",6228.914,132193.9,0,0,0,0,0,2177.24,0,0,1049.493,0,0,0,"6.28235606060606","6.58235606060606","2898","","PC(16:1_22:4)+HCO2",852.57605,792.556,0,0,0,0,0,224.0694,0,0,168.04315,0,0,0,"6.28235606060606","6.58235606060606","2898","","PC(16:1_22:4)+HCO2","852.57608","792.55494","721.48144","556.34087","478.29397","538.33031","460.28341","224.06881","253.21735","331.26425","168.04314","152.99586","96.96964","78.95852","6.28235606060606","6.58235606060606","2898"
"","PC(16:1_22:5)+HCO2",1,1,1,0,0,0,0,1,0,0,1,0,0,0,"5.72840454545454","6.02840454545454","60","","PC(16:1_22:5)+HCO2",5.923332,5.923332,5.923332,0,0,0,0,5.923332,0,0,5.809507,5.809507,0,0,"5.72840454545454","6.02840454545454","60","","PC(16:1_22:5)+HCO2",2,2,1,0,0,0,0,2,0,0,2,1,0,0,"5.72840454545454","6.02840454545454","60","","PC(16:1_22:5)+HCO2",21058.96,546541.8,1167.744,0,0,0,0,8242.153,0,0,12008.28,732.8118,0,0,"5.72840454545454","6.02840454545454","60","","PC(16:1_22:5)+HCO2",850.56155,790.54015,719.4659,0,0,0,0,224.0694,0,0,168.04315,152.9959,0,0,"5.72840454545454","6.02840454545454","60","","PC(16:1_22:5)+HCO2","850.56048","790.53934","719.46584","554.32527","478.29397","536.31471","460.28341","224.06881","253.21735","329.24865","168.04314","152.99586","96.96964","78.95852","5.72840454545454","6.02840454545454","60"
"","PC(16:1_22:5)+HCO2",1,1,0,0,0,0,0,1,0,1,1,0,0,0,"5.18166212121212","5.48166212121212","148","","PC(16:1_22:5)+HCO2",5.350597,5.350597,0,0,0,0,0,5.350597,0,5.350597,5.350597,0,0,0,"5.18166212121212","5.48166212121212","148","","PC(16:1_22:5)+HCO2",1,1,0,0,0,0,0,1,0,1,1,0,0,0,"5.18166212121212","5.48166212121212","148","","PC(16:1_22:5)+HCO2",10471.17,282929.6,0,0,0,0,0,4302.547,0,1053.312,6976.75,0,0,0,"5.18166212121212","5.48166212121212","148","","PC(16:1_22:5)+HCO2",850.5618,790.5404,0,0,0,0,0,224.0697,0,329.2485,168.0432,0,0,0,"5.18166212121212","5.48166212121212","148","","PC(16:1_22:5)+HCO2","850.56048","790.53934","719.46584","554.32527","478.29397","536.31471","460.28341","224.06881","253.21735","329.24865","168.04314","152.99586","96.96964","78.95852","5.18166212121212","5.48166212121212","148"
