"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Number of Scans","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Max Intensity","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Average m/z","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment"
"","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_AS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","352.32265","336.32775","545.49455","544.51045","324.32775","527.48385","295.30115","293.28555","499.48895","9.64110151515152","9.94110151515152","715"
"","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_AS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","352.32265","336.32775","545.49455","544.51045","324.32775","527.48385","295.30115","293.28555","499.48895","8.60265303030303","8.90265303030303","1072"
"","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_AS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","352.32265","336.32775","545.49455","544.51045","324.32775","527.48385","295.30115","293.28555","499.48895","4.24555606060606","4.54555606060606","1098"
"","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_AS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","352.32265","336.32775","545.49455","544.51045","324.32775","527.48385","295.30115","293.28555","499.48895","1.41722878787879","1.71722878787879","1250"
"","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_AS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","352.32265","336.32775","545.49455","544.51045","324.32775","527.48385","295.30115","293.28555","499.48895","4.48123636363636","4.78123636363636","1334"
"","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_AS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","352.32265","336.32775","545.49455","544.51045","324.32775","527.48385","295.30115","293.28555","499.48895","5.53096212121212","5.83096212121212","1907"
"","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_AS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","352.32265","336.32775","545.49455","544.51045","324.32775","527.48385","295.30115","293.28555","499.48895","13.930646969697","14.230646969697","1971"
"","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_AS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","352.32265","336.32775","545.49455","544.51045","324.32775","527.48385","295.30115","293.28555","499.48895","15.0018878787879","15.3018878787879","2676"
"","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_AS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","352.32265","336.32775","545.49455","544.51045","324.32775","527.48385","295.30115","293.28555","499.48895","16.2897366666667","16.5897366666667","2700"
"","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_AS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","352.32265","336.32775","545.49455","544.51045","324.32775","527.48385","295.30115","293.28555","499.48895","4.71811212121212","5.01811212121212","2722"
"","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_AS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","352.32265","336.32775","545.49455","544.51045","324.32775","527.48385","295.30115","293.28555","499.48895","4.0664303030303","4.3664303030303","2807"
"","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_AS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","352.32265","336.32775","545.49455","544.51045","324.32775","527.48385","295.30115","293.28555","499.48895","8.80238787878788","9.10238787878788","3040"
"","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_AS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","352.32265","336.32775","545.49455","544.51045","324.32775","527.48385","295.30115","293.28555","499.48895","13.1360257575758","13.4360257575758","3415"
"","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_AS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","352.32265","336.32775","545.49455","544.51045","324.32775","527.48385","295.30115","293.28555","499.48895","1.84162121212121","2.14162121212121","3423"
"","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_AS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","352.32265","336.32775","545.49455","544.51045","324.32775","527.48385","295.30115","293.28555","499.48895","1.17546833333333","1.47546833333333","3619"
"","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_AS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","352.32265","336.32775","545.49455","544.51045","324.32775","527.48385","295.30115","293.28555","499.48895","5.02597727272727","5.32597727272727","3818"
"","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_AS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_AS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","352.32265","336.32775","545.49455","544.51045","324.32775","527.48385","295.30115","293.28555","499.48895","12.5570984848485","12.8570984848485","4235"
"","Cer_AS(d16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d16:2/27:1)+HCO2","720.61475","674.60935","656.59865","642.58305","626.58815","266.21315","250.21815","423.38495","422.40095","238.21815","405.37435","209.19165","207.17595","377.37945","10.9162772727273","11.2162772727273","972"
"","Cer_AS(d16:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d16:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d16:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d16:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d16:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d16:2/27:2)+HCO2","718.59915","672.59365","654.58305","640.56745","624.57255","266.21315","250.21815","421.36925","420.38525","238.21815","403.35875","209.19165","207.17595","375.36385","10.0734984848485","10.3734984848485","908"
"","Cer_AS(d16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d16:2/28:1)+HCO2","734.63045","688.62495","670.61435","656.59865","640.60385","266.21315","250.21815","437.40055","436.41655","238.21815","419.39005","209.19165","207.17595","391.39505","11.3263590909091","11.6263590909091","1402"
"","Cer_AS(d16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d16:2/28:2)+HCO2","732.61475","686.60935","668.59865","654.58305","638.58815","266.21315","250.21815","435.38495","434.40095","238.21815","417.37435","209.19165","207.17595","389.37945","10.5313909090909","10.8313909090909","1290"
"","Cer_AS(d16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d16:2/29:1)+HCO2","748.64605","702.64055","684.63005","670.61435","654.61945","266.21315","250.21815","451.41625","450.43225","238.21815","433.40565","209.19165","207.17595","405.41075","11.7283893939394","12.0283893939394","790"
"","Cer_AS(d16:2/29:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d16:2/29:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d16:2/29:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d16:2/29:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d16:2/29:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d16:2/29:2)+HCO2","746.63045","700.62495","682.61435","668.59865","652.60385","266.21315","250.21815","449.40055","448.41655","238.21815","431.39005","209.19165","207.17595","403.39505","10.9594772727273","11.2594772727273","525"
"","Cer_AS(d16:2/29:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d16:2/29:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d16:2/29:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d16:2/29:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d16:2/29:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d16:2/29:3)+HCO2","744.61475","698.60935","680.59865","666.58305","650.58815","266.21315","250.21815","447.38495","446.40095","238.21815","429.37435","209.19165","207.17595","401.37945","10.0174166666667","10.3174166666667","1120"
"","Cer_AS(d16:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d16:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d16:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d16:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d16:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d16:2/36:2)+HCO2","844.73995","798.73445","780.72395","766.70825","750.71335","266.21315","250.21815","547.51015","546.52615","238.21815","529.49955","209.19165","207.17595","501.50465","12.0117515151515","12.3117515151515","1639"
"","Cer_AS(d17:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d17:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d17:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d17:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d17:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d17:2/26:1)+HCO2","720.61475","674.60935","656.59865","642.58305","626.58815","280.22875","264.23385","409.36925","408.38525","252.23385","391.35875","223.20725","221.19165","363.36385","10.9162772727273","11.2162772727273","972"
"","Cer_AS(d17:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d17:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d17:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d17:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d17:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d17:2/26:2)+HCO2","718.59915","672.59365","654.58305","640.56745","624.57255","280.22875","264.23385","407.35365","406.36955","252.23385","389.34305","223.20725","221.19165","361.34815","10.0734984848485","10.3734984848485","908"
