"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer_BS","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer_BS","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","Number of Scans","Cer_BS","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","Max Intensity","Cer_BS","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","Average m/z","Cer_BS","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer_BS","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment"
"","Cer_BS(d18:1/26:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d18:1/26:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d18:1/26:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d18:1/26:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d18:1/26:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d18:1/26:3)+HCO2","732.61475","686.60935","668.59865","340.28625","310.27565","263.23855","237.22295","10.5313909090909","10.8313909090909","1290"
"","Cer_BS(d18:1/27:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d18:1/27:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d18:1/27:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d18:1/27:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d18:1/27:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d18:1/27:2)+HCO2","748.64605","702.64055","684.63005","340.28625","310.27565","263.23855","237.22295","11.7283893939394","12.0283893939394","790"
"","Cer_BS(d18:1/27:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d18:1/27:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d18:1/27:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d18:1/27:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d18:1/27:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d18:1/27:3)+HCO2","746.63045","700.62495","682.61435","340.28625","310.27565","263.23855","237.22295","10.9594772727273","11.2594772727273","525"
"","Cer_BS(d18:1/27:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d18:1/27:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d18:1/27:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d18:1/27:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d18:1/27:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d18:1/27:4)+HCO2","744.61475","698.60935","680.59865","340.28625","310.27565","263.23855","237.22295","10.0174166666667","10.3174166666667","1120"
"","Cer_BS(d18:1/34:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d18:1/34:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d18:1/34:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d18:1/34:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d18:1/34:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d18:1/34:3)+HCO2","844.73995","798.73445","780.72395","340.28625","310.27565","263.23855","237.22295","12.0117515151515","12.3117515151515","1639"
"","Cer_BS(d19:1/23:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d19:1/23:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d19:1/23:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d19:1/23:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d19:1/23:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d19:1/23:0)+HCO2","710.63045","664.62495","646.61435","354.30195","324.29135","277.25425","251.23855","10.7806166666667","11.0806166666667","1422"
"","Cer_BS(d19:1/24:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d19:1/24:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d19:1/24:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d19:1/24:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d19:1/24:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d19:1/24:2)+HCO2","720.61475","674.60935","656.59865","354.30195","324.29135","277.25425","251.23855","10.9162772727273","11.2162772727273","972"
"","Cer_BS(d19:1/24:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d19:1/24:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d19:1/24:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d19:1/24:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d19:1/24:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d19:1/24:3)+HCO2","718.59915","672.59365","654.58305","354.30195","324.29135","277.25425","251.23855","10.0734984848485","10.3734984848485","908"
"","Cer_BS(d19:1/25:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d19:1/25:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d19:1/25:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d19:1/25:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d19:1/25:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d19:1/25:2)+HCO2","734.63045","688.62495","670.61435","354.30195","324.29135","277.25425","251.23855","11.3263590909091","11.6263590909091","1402"
"","Cer_BS(d19:1/25:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d19:1/25:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d19:1/25:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d19:1/25:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d19:1/25:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d19:1/25:3)+HCO2","732.61475","686.60935","668.59865","354.30195","324.29135","277.25425","251.23855","10.5313909090909","10.8313909090909","1290"
"","Cer_BS(d19:1/26:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d19:1/26:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d19:1/26:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d19:1/26:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d19:1/26:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d19:1/26:2)+HCO2","748.64605","702.64055","684.63005","354.30195","324.29135","277.25425","251.23855","11.7283893939394","12.0283893939394","790"
"","Cer_BS(d19:1/26:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d19:1/26:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d19:1/26:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d19:1/26:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d19:1/26:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d19:1/26:3)+HCO2","746.63045","700.62495","682.61435","354.30195","324.29135","277.25425","251.23855","10.9594772727273","11.2594772727273","525"
"","Cer_BS(d19:1/26:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d19:1/26:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d19:1/26:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d19:1/26:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d19:1/26:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d19:1/26:4)+HCO2","744.61475","698.60935","680.59865","354.30195","324.29135","277.25425","251.23855","10.0174166666667","10.3174166666667","1120"
"","Cer_BS(d19:1/33:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d19:1/33:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d19:1/33:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d19:1/33:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d19:1/33:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d19:1/33:3)+HCO2","844.73995","798.73445","780.72395","354.30195","324.29135","277.25425","251.23855","12.0117515151515","12.3117515151515","1639"
"","Cer_BS(d20:1/22:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d20:1/22:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d20:1/22:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d20:1/22:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d20:1/22:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d20:1/22:0)+HCO2","710.63045","664.62495","646.61435","368.31755","338.30705","291.26985","265.25425","10.7806166666667","11.0806166666667","1422"
"","Cer_BS(d20:1/23:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d20:1/23:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d20:1/23:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d20:1/23:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d20:1/23:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d20:1/23:2)+HCO2","720.61475","674.60935","656.59865","368.31755","338.30705","291.26985","265.25425","10.9162772727273","11.2162772727273","972"
"","Cer_BS(d20:1/23:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d20:1/23:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d20:1/23:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d20:1/23:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d20:1/23:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d20:1/23:3)+HCO2","718.59915","672.59365","654.58305","368.31755","338.30705","291.26985","265.25425","10.0734984848485","10.3734984848485","908"
"","Cer_BS(d20:1/24:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d20:1/24:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d20:1/24:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d20:1/24:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d20:1/24:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d20:1/24:2)+HCO2","734.63045","688.62495","670.61435","368.31755","338.30705","291.26985","265.25425","11.3263590909091","11.6263590909091","1402"
"","Cer_BS(d20:1/24:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d20:1/24:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d20:1/24:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d20:1/24:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d20:1/24:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d20:1/24:3)+HCO2","732.61475","686.60935","668.59865","368.31755","338.30705","291.26985","265.25425","10.5313909090909","10.8313909090909","1290"
"","Cer_BS(d20:1/25:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d20:1/25:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d20:1/25:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d20:1/25:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d20:1/25:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d20:1/25:2)+HCO2","748.64605","702.64055","684.63005","368.31755","338.30705","291.26985","265.25425","11.7283893939394","12.0283893939394","790"
"","Cer_BS(d20:1/25:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d20:1/25:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d20:1/25:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d20:1/25:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d20:1/25:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d20:1/25:3)+HCO2","746.63045","700.62495","682.61435","368.31755","338.30705","291.26985","265.25425","10.9594772727273","11.2594772727273","525"
"","Cer_BS(d20:1/25:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d20:1/25:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d20:1/25:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d20:1/25:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d20:1/25:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d20:1/25:4)+HCO2","744.61475","698.60935","680.59865","368.31755","338.30705","291.26985","265.25425","10.0174166666667","10.3174166666667","1120"
"","Cer_BS(d20:1/32:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d20:1/32:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d20:1/32:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d20:1/32:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d20:1/32:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d20:1/32:3)+HCO2","844.73995","798.73445","780.72395","368.31755","338.30705","291.26985","265.25425","12.0117515151515","12.3117515151515","1639"
"","Cer_BS(d21:1/21:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d21:1/21:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d21:1/21:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d21:1/21:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d21:1/21:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d21:1/21:0)+HCO2","710.63045","664.62495","646.61435","382.33325","352.32265","305.28555","279.26985","10.7806166666667","11.0806166666667","1422"
"","Cer_BS(d21:1/22:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d21:1/22:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d21:1/22:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d21:1/22:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d21:1/22:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d21:1/22:2)+HCO2","720.61475","674.60935","656.59865","382.33325","352.32265","305.28555","279.26985","10.9162772727273","11.2162772727273","972"
"","Cer_BS(d21:1/22:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d21:1/22:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d21:1/22:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d21:1/22:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d21:1/22:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d21:1/22:3)+HCO2","718.59915","672.59365","654.58305","382.33325","352.32265","305.28555","279.26985","10.0734984848485","10.3734984848485","908"
"","Cer_BS(d21:1/23:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d21:1/23:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d21:1/23:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d21:1/23:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d21:1/23:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d21:1/23:2)+HCO2","734.63045","688.62495","670.61435","382.33325","352.32265","305.28555","279.26985","11.3263590909091","11.6263590909091","1402"
"","Cer_BS(d21:1/23:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d21:1/23:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d21:1/23:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d21:1/23:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d21:1/23:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d21:1/23:3)+HCO2","732.61475","686.60935","668.59865","382.33325","352.32265","305.28555","279.26985","10.5313909090909","10.8313909090909","1290"
"","Cer_BS(d21:1/24:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d21:1/24:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d21:1/24:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d21:1/24:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d21:1/24:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d21:1/24:2)+HCO2","748.64605","702.64055","684.63005","382.33325","352.32265","305.28555","279.26985","11.7283893939394","12.0283893939394","790"
"","Cer_BS(d21:1/24:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d21:1/24:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d21:1/24:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d21:1/24:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d21:1/24:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d21:1/24:3)+HCO2","746.63045","700.62495","682.61435","382.33325","352.32265","305.28555","279.26985","10.9594772727273","11.2594772727273","525"
"","Cer_BS(d21:1/24:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d21:1/24:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d21:1/24:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d21:1/24:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d21:1/24:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d21:1/24:4)+HCO2","744.61475","698.60935","680.59865","382.33325","352.32265","305.28555","279.26985","10.0174166666667","10.3174166666667","1120"
"","Cer_BS(d21:1/31:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d21:1/31:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d21:1/31:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d21:1/31:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d21:1/31:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d21:1/31:3)+HCO2","844.73995","798.73445","780.72395","382.33325","352.32265","305.28555","279.26985","12.0117515151515","12.3117515151515","1639"
"","Cer_BS(d22:1/20:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d22:1/20:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d22:1/20:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d22:1/20:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d22:1/20:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_BS(d22:1/20:0)+HCO2","710.63045","664.62495","646.61435","396.34885","366.33835","319.30115","293.28555","10.7806166666667","11.0806166666667","1422"
"","Cer_BS(d22:1/21:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d22:1/21:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d22:1/21:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d22:1/21:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d22:1/21:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d22:1/21:2)+HCO2","720.61475","674.60935","656.59865","396.34885","366.33835","319.30115","293.28555","10.9162772727273","11.2162772727273","972"
"","Cer_BS(d22:1/21:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d22:1/21:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d22:1/21:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d22:1/21:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d22:1/21:3)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d22:1/21:3)+HCO2","718.59915","672.59365","654.58305","396.34885","366.33835","319.30115","293.28555","10.0734984848485","10.3734984848485","908"
"","Cer_BS(d22:1/22:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d22:1/22:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d22:1/22:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d22:1/22:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d22:1/22:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d22:1/22:2)+HCO2","734.63045","688.62495","670.61435","396.34885","366.33835","319.30115","293.28555","11.3263590909091","11.6263590909091","1402"
