Cer-BDS,[M-H]-,[Sph+CC=O-H]-,[Sph+C=O-CO-3H]-,[Sph-H]-,[Sph-NCCO-3H]-
Cer_BS(d16:2/26:3)-H,656.5618,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/26:4)-H,654.5461,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/26:5)-H,652.5305,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/26:6)-H,650.5148,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/26:7)-H,648.4992,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/27:0)-H,676.6244,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/27:1)-H,674.6088,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/27:2)-H,672.5931,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/27:3)-H,670.5775,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/27:4)-H,668.5618,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/27:5)-H,666.5461,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/27:6)-H,664.5305,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/27:7)-H,662.5148,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/28:0)-H,690.64,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/28:1)-H,688.6244,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/28:2)-H,686.6088,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/28:3)-H,684.5931,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/28:4)-H,682.5775,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/28:5)-H,680.5618,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/28:6)-H,678.5461,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/28:7)-H,676.5305,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/29:0)-H,704.6557,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/29:1)-H,702.64,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/29:2)-H,700.6244,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/29:3)-H,698.6088,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/29:4)-H,696.5931,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/29:5)-H,694.5775,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/29:6)-H,692.5618,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/29:7)-H,690.5461,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/30:0)-H,718.6713,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/30:1)-H,716.6557,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/30:2)-H,714.64,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/30:3)-H,712.6244,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/30:4)-H,710.6088,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/30:5)-H,708.5931,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/30:6)-H,706.5775,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/30:7)-H,704.5618,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/31:0)-H,732.687,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/31:1)-H,730.6713,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/31:2)-H,728.6557,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/31:3)-H,726.64,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/31:4)-H,724.6244,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/31:5)-H,722.6088,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/31:6)-H,720.5931,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/31:7)-H,718.5775,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/32:0)-H,746.7026,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/32:1)-H,744.687,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/32:2)-H,742.6713,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/32:3)-H,740.6557,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/32:4)-H,738.64,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/32:5)-H,736.6244,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/32:6)-H,734.6088,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/32:7)-H,732.5931,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/33:0)-H,760.7183,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/33:1)-H,758.7026,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/33:2)-H,756.687,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/33:3)-H,754.6713,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/33:4)-H,752.6557,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/33:5)-H,750.64,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/33:6)-H,748.6244,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/33:7)-H,746.6088,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/34:0)-H,774.7339,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/34:1)-H,772.7183,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/34:2)-H,770.7026,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/34:3)-H,768.687,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/34:4)-H,766.6713,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/34:5)-H,764.6557,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/34:6)-H,762.64,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/34:7)-H,760.6244,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/35:0)-H,788.7496,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/35:1)-H,786.7339,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/35:2)-H,784.7183,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/35:3)-H,782.7026,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/35:4)-H,780.687,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/35:5)-H,778.6713,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/35:6)-H,776.6557,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/35:7)-H,774.64,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/36:0)-H,802.7653,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/36:1)-H,800.7496,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/36:2)-H,798.7339,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/36:3)-H,796.7183,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/36:4)-H,794.7026,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/36:5)-H,792.687,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/36:6)-H,790.6713,310.2388,278.2126,268.2282,207.1754
Cer_BS(d16:2/36:7)-H,788.6557,310.2388,278.2126,268.2282,207.1754
Cer_BS(d17:2/14:0)-H,508.4366,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/14:1)-H,506.4209,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/14:2)-H,504.4053,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/14:3)-H,502.3896,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/15:0)-H,522.4523,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/15:1)-H,520.4366,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/15:2)-H,518.421,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/15:3)-H,516.4053,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/16:0)-H,536.4679,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/16:1)-H,534.4523,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/16:2)-H,532.4366,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/16:3)-H,530.421,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/16:4)-H,528.4053,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/16:5)-H,526.3896,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/17:0)-H,550.4835,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/17:1)-H,548.4679,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/17:2)-H,546.4523,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/17:3)-H,544.4366,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/18:0)-H,564.4992,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/18:1)-H,562.4835,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/18:2)-H,560.4679,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/18:3)-H,558.4523,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/18:4)-H,556.4366,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/18:5)-H,554.421,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/19:0)-H,578.5148,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/19:1)-H,576.4992,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/19:2)-H,574.4835,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/19:3)-H,572.4679,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/19:4)-H,570.4523,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/19:5)-H,568.4366,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/20:0)-H,592.5305,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/20:1)-H,590.5148,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/20:2)-H,588.4992,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/20:3)-H,586.4835,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/20:4)-H,584.4679,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/20:5)-H,582.4523,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/20:6)-H,580.4366,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/21:0)-H,606.5461,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/21:1)-H,604.5305,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/21:2)-H,602.5148,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/21:3)-H,600.4992,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/21:4)-H,598.4835,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/21:5)-H,596.4679,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/22:0)-H,620.5618,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/22:1)-H,618.5461,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/22:2)-H,616.5305,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/22:3)-H,614.5148,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/22:4)-H,612.4992,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/22:5)-H,610.4835,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/22:6)-H,608.4679,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/22:7)-H,606.4523,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/23:0)-H,634.5775,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/23:1)-H,632.5618,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/23:2)-H,630.5461,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/23:3)-H,628.5305,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/23:4)-H,626.5148,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/23:5)-H,624.4992,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/23:6)-H,622.4835,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/24:0)-H,648.5931,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/24:1)-H,646.5775,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/24:2)-H,644.5618,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/24:3)-H,642.5461,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/24:4)-H,640.5305,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/24:5)-H,638.5148,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/24:6)-H,636.4992,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/25:0)-H,662.6088,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/25:1)-H,660.5931,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/25:2)-H,658.5775,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/25:3)-H,656.5618,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/25:4)-H,654.5461,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/25:5)-H,652.5305,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/25:6)-H,650.5148,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/26:0)-H,676.6244,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/26:1)-H,674.6088,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/26:2)-H,672.5931,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/26:3)-H,670.5775,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/26:4)-H,668.5618,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/26:5)-H,666.5461,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/26:6)-H,664.5305,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/26:7)-H,662.5148,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/27:0)-H,690.64,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/27:1)-H,688.6244,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/27:2)-H,686.6088,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/27:3)-H,684.5931,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/27:4)-H,682.5775,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/27:5)-H,680.5618,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/27:6)-H,678.5461,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/27:7)-H,676.5305,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/28:0)-H,704.6557,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/28:1)-H,702.64,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/28:2)-H,700.6244,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/28:3)-H,698.6088,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/28:4)-H,696.5931,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/28:5)-H,694.5775,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/28:6)-H,692.5618,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/28:7)-H,690.5461,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/29:0)-H,718.6713,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/29:1)-H,716.6557,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/29:2)-H,714.64,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/29:3)-H,712.6244,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/29:4)-H,710.6088,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/29:5)-H,708.5931,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/29:6)-H,706.5775,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/29:7)-H,704.5618,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/30:0)-H,732.687,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/30:1)-H,730.6713,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/30:2)-H,728.6557,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/30:3)-H,726.64,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/30:4)-H,724.6244,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/30:5)-H,722.6088,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/30:6)-H,720.5931,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/30:7)-H,718.5775,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/31:0)-H,746.7026,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/31:1)-H,744.687,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/31:2)-H,742.6713,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/31:3)-H,740.6557,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/31:4)-H,738.64,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/31:5)-H,736.6244,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/31:6)-H,734.6088,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/31:7)-H,732.5931,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/32:0)-H,760.7183,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/32:1)-H,758.7026,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/32:2)-H,756.687,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/32:3)-H,754.6713,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/32:4)-H,752.6557,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/32:5)-H,750.64,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/32:6)-H,748.6244,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/32:7)-H,746.6088,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/33:0)-H,774.7339,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/33:1)-H,772.7183,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/33:2)-H,770.7026,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/33:3)-H,768.687,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/33:4)-H,766.6713,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/33:5)-H,764.6557,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/33:6)-H,762.64,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/33:7)-H,760.6244,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/34:0)-H,788.7496,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/34:1)-H,786.7339,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/34:2)-H,784.7183,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/34:3)-H,782.7026,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/34:4)-H,780.687,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/34:5)-H,778.6713,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/34:6)-H,776.6557,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/34:7)-H,774.64,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/35:0)-H,802.7653,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/35:1)-H,800.7496,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/35:2)-H,798.7339,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/35:3)-H,796.7183,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/35:4)-H,794.7026,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/35:5)-H,792.687,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/35:6)-H,790.6713,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/35:7)-H,788.6557,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/36:0)-H,816.7809,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/36:1)-H,814.7653,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/36:2)-H,812.7496,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/36:3)-H,810.7339,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/36:4)-H,808.7183,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/36:5)-H,806.7026,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/36:6)-H,804.687,324.2544,292.2282,282.2439,221.1911
Cer_BS(d17:2/36:7)-H,802.6713,324.2544,292.2282,282.2439,221.1911
Cer_BS(d18:2/14:0)-H,522.4523,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/14:1)-H,520.4366,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/14:2)-H,518.421,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/14:3)-H,516.4053,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/15:0)-H,536.4679,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/15:1)-H,534.4523,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/15:2)-H,532.4366,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/15:3)-H,530.421,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/16:0)-H,550.4835,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/16:1)-H,548.4679,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/16:2)-H,546.4523,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/16:3)-H,544.4366,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/16:4)-H,542.421,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/16:5)-H,540.4053,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/17:0)-H,564.4992,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/17:1)-H,562.4835,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/17:2)-H,560.4679,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/17:3)-H,558.4523,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/18:0)-H,578.5148,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/18:1)-H,576.4992,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/18:2)-H,574.4835,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/18:3)-H,572.4679,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/18:4)-H,570.4523,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/18:5)-H,568.4366,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/19:0)-H,592.5305,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/19:1)-H,590.5148,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/19:2)-H,588.4992,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/19:3)-H,586.4835,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/19:4)-H,584.4679,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/19:5)-H,582.4523,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/20:0)-H,606.5461,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/20:1)-H,604.5305,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/20:2)-H,602.5148,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/20:3)-H,600.4992,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/20:4)-H,598.4835,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/20:5)-H,596.4679,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/20:6)-H,594.4523,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/21:0)-H,620.5618,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/21:1)-H,618.5461,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/21:2)-H,616.5305,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/21:3)-H,614.5148,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/21:4)-H,612.4992,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/21:5)-H,610.4835,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/22:0)-H,634.5775,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/22:1)-H,632.5618,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/22:2)-H,630.5461,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/22:3)-H,628.5305,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/22:4)-H,626.5148,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/22:5)-H,624.4992,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/22:6)-H,622.4835,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/22:7)-H,620.4679,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/23:0)-H,648.5931,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/23:1)-H,646.5775,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/23:2)-H,644.5618,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/23:3)-H,642.5461,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/23:4)-H,640.5305,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/23:5)-H,638.5148,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/23:6)-H,636.4992,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/24:0)-H,662.6088,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/24:1)-H,660.5931,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/24:2)-H,658.5775,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/24:3)-H,656.5618,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/24:4)-H,654.5461,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/24:5)-H,652.5305,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/24:6)-H,650.5148,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/25:0)-H,676.6244,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/25:1)-H,674.6088,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/25:2)-H,672.5931,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/25:3)-H,670.5775,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/25:4)-H,668.5618,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/25:5)-H,666.5461,338.2701,306.2439,296.2595,235.2068
Cer_BS(d18:2/25:6)-H,664.5305,338.2701,306.2439,296.2595,235.2068
