HBMP,[M+NH4]+,[M-SN3-H3O4P]+,[SN2+C3H4O2+H]+,[SN3+C3H4O2+H]+,[SN1+C3H4O2+H]+
HBMP(18:5_20:5_20:0)+NH4,1098.774,615.4413,359.2581,369.3363,331.2268
HBMP(18:5_20:5_20:1)+NH4,1096.758,615.4413,359.2581,367.3207,331.2268
HBMP(18:5_20:5_20:2)+NH4,1094.743,615.4413,359.2581,365.3051,331.2268
HBMP(18:5_20:5_20:3)+NH4,1092.727,615.4413,359.2581,363.2894,331.2268
HBMP(18:5_20:5_20:4)+NH4,1090.711,615.4413,359.2581,361.2737,331.2268
HBMP(18:5_20:5_20:5)+NH4,1088.696,615.4413,359.2581,359.2581,331.2268
HBMP(18:5_20:5_22:0)+NH4,1126.805,615.4413,359.2581,397.3676,331.2268
HBMP(18:5_20:5_22:1)+NH4,1124.789,615.4413,359.2581,395.352,331.2268
HBMP(18:5_20:5_22:2)+NH4,1122.774,615.4413,359.2581,393.3363,331.2268
HBMP(18:5_20:5_22:3)+NH4,1120.758,615.4413,359.2581,391.3207,331.2268
HBMP(18:5_20:5_22:4)+NH4,1118.743,615.4413,359.2581,389.3051,331.2268
HBMP(18:5_20:5_22:5)+NH4,1116.727,615.4413,359.2581,387.2894,331.2268
HBMP(18:5_20:5_22:6)+NH4,1114.711,615.4413,359.2581,385.2737,331.2268
HBMP(18:5_22:0_12:0)+NH4,1024.758,653.5508,397.3676,257.2112,331.2268
HBMP(18:5_22:0_14:0)+NH4,1052.789,653.5508,397.3676,285.2424,331.2268
HBMP(18:5_22:0_14:1)+NH4,1050.774,653.5508,397.3676,283.2268,331.2268
HBMP(18:5_22:0_16:0)+NH4,1080.821,653.5508,397.3676,313.2737,331.2268
HBMP(18:5_22:0_16:1)+NH4,1078.805,653.5508,397.3676,311.2581,331.2268
HBMP(18:5_22:0_16:2)+NH4,1076.789,653.5508,397.3676,309.2424,331.2268
HBMP(18:5_22:0_16:3)+NH4,1074.774,653.5508,397.3676,307.2268,331.2268
HBMP(18:5_22:0_16:4)+NH4,1072.758,653.5508,397.3676,305.2112,331.2268
HBMP(18:5_22:0_18:0)+NH4,1108.852,653.5508,397.3676,341.3051,331.2268
HBMP(18:5_22:0_18:1)+NH4,1106.836,653.5508,397.3676,339.2894,331.2268
HBMP(18:5_22:0_18:2)+NH4,1104.821,653.5508,397.3676,337.2737,331.2268
HBMP(18:5_22:0_18:3)+NH4,1102.805,653.5508,397.3676,335.2581,331.2268
HBMP(18:5_22:0_18:4)+NH4,1100.789,653.5508,397.3676,333.2424,331.2268
HBMP(18:5_22:0_18:5)+NH4,1098.774,653.5508,397.3676,331.2268,331.2268
HBMP(18:5_22:0_20:0)+NH4,1136.883,653.5508,397.3676,369.3363,331.2268
HBMP(18:5_22:0_20:1)+NH4,1134.868,653.5508,397.3676,367.3207,331.2268
HBMP(18:5_22:0_20:2)+NH4,1132.852,653.5508,397.3676,365.3051,331.2268
HBMP(18:5_22:0_20:3)+NH4,1130.836,653.5508,397.3676,363.2894,331.2268
HBMP(18:5_22:0_20:4)+NH4,1128.821,653.5508,397.3676,361.2737,331.2268
HBMP(18:5_22:0_20:5)+NH4,1126.805,653.5508,397.3676,359.2581,331.2268
HBMP(18:5_22:0_22:0)+NH4,1164.915,653.5508,397.3676,397.3676,331.2268
HBMP(18:5_22:0_22:1)+NH4,1162.899,653.5508,397.3676,395.352,331.2268
HBMP(18:5_22:0_22:2)+NH4,1160.883,653.5508,397.3676,393.3363,331.2268
HBMP(18:5_22:0_22:3)+NH4,1158.868,653.5508,397.3676,391.3207,331.2268
HBMP(18:5_22:0_22:4)+NH4,1156.852,653.5508,397.3676,389.3051,331.2268
HBMP(18:5_22:0_22:5)+NH4,1154.836,653.5508,397.3676,387.2894,331.2268
HBMP(18:5_22:0_22:6)+NH4,1152.821,653.5508,397.3676,385.2737,331.2268
HBMP(18:5_22:1_12:0)+NH4,1022.742,651.5352,395.352,257.2112,331.2268
HBMP(18:5_22:1_14:0)+NH4,1050.774,651.5352,395.352,285.2424,331.2268
HBMP(18:5_22:1_14:1)+NH4,1048.758,651.5352,395.352,283.2268,331.2268
HBMP(18:5_22:1_16:0)+NH4,1078.805,651.5352,395.352,313.2737,331.2268
HBMP(18:5_22:1_16:1)+NH4,1076.789,651.5352,395.352,311.2581,331.2268
HBMP(18:5_22:1_16:2)+NH4,1074.774,651.5352,395.352,309.2424,331.2268
HBMP(18:5_22:1_16:3)+NH4,1072.758,651.5352,395.352,307.2268,331.2268
HBMP(18:5_22:1_16:4)+NH4,1070.743,651.5352,395.352,305.2112,331.2268
HBMP(18:5_22:1_18:0)+NH4,1106.836,651.5352,395.352,341.3051,331.2268
HBMP(18:5_22:1_18:1)+NH4,1104.821,651.5352,395.352,339.2894,331.2268
HBMP(18:5_22:1_18:2)+NH4,1102.805,651.5352,395.352,337.2737,331.2268
HBMP(18:5_22:1_18:3)+NH4,1100.789,651.5352,395.352,335.2581,331.2268
HBMP(18:5_22:1_18:4)+NH4,1098.774,651.5352,395.352,333.2424,331.2268
HBMP(18:5_22:1_18:5)+NH4,1096.758,651.5352,395.352,331.2268,331.2268
HBMP(18:5_22:1_20:0)+NH4,1134.868,651.5352,395.352,369.3363,331.2268
HBMP(18:5_22:1_20:1)+NH4,1132.852,651.5352,395.352,367.3207,331.2268
HBMP(18:5_22:1_20:2)+NH4,1130.836,651.5352,395.352,365.3051,331.2268
HBMP(18:5_22:1_20:3)+NH4,1128.821,651.5352,395.352,363.2894,331.2268
HBMP(18:5_22:1_20:4)+NH4,1126.805,651.5352,395.352,361.2737,331.2268
HBMP(18:5_22:1_20:5)+NH4,1124.789,651.5352,395.352,359.2581,331.2268
HBMP(18:5_22:1_22:0)+NH4,1162.899,651.5352,395.352,397.3676,331.2268
HBMP(18:5_22:1_22:1)+NH4,1160.883,651.5352,395.352,395.352,331.2268
HBMP(18:5_22:1_22:2)+NH4,1158.868,651.5352,395.352,393.3363,331.2268
HBMP(18:5_22:1_22:3)+NH4,1156.852,651.5352,395.352,391.3207,331.2268
HBMP(18:5_22:1_22:4)+NH4,1154.836,651.5352,395.352,389.3051,331.2268
HBMP(18:5_22:1_22:5)+NH4,1152.821,651.5352,395.352,387.2894,331.2268
HBMP(18:5_22:1_22:6)+NH4,1150.805,651.5352,395.352,385.2737,331.2268
HBMP(18:5_22:2_12:0)+NH4,1020.727,649.5196,393.3363,257.2112,331.2268
HBMP(18:5_22:2_14:0)+NH4,1048.758,649.5196,393.3363,285.2424,331.2268
HBMP(18:5_22:2_14:1)+NH4,1046.743,649.5196,393.3363,283.2268,331.2268
HBMP(18:5_22:2_16:0)+NH4,1076.789,649.5196,393.3363,313.2737,331.2268
HBMP(18:5_22:2_16:1)+NH4,1074.774,649.5196,393.3363,311.2581,331.2268
HBMP(18:5_22:2_16:2)+NH4,1072.758,649.5196,393.3363,309.2424,331.2268
HBMP(18:5_22:2_16:3)+NH4,1070.743,649.5196,393.3363,307.2268,331.2268
HBMP(18:5_22:2_16:4)+NH4,1068.727,649.5196,393.3363,305.2112,331.2268
HBMP(18:5_22:2_18:0)+NH4,1104.821,649.5196,393.3363,341.3051,331.2268
HBMP(18:5_22:2_18:1)+NH4,1102.805,649.5196,393.3363,339.2894,331.2268
HBMP(18:5_22:2_18:2)+NH4,1100.789,649.5196,393.3363,337.2737,331.2268
HBMP(18:5_22:2_18:3)+NH4,1098.774,649.5196,393.3363,335.2581,331.2268
HBMP(18:5_22:2_18:4)+NH4,1096.758,649.5196,393.3363,333.2424,331.2268
HBMP(18:5_22:2_18:5)+NH4,1094.743,649.5196,393.3363,331.2268,331.2268
HBMP(18:5_22:2_20:0)+NH4,1132.852,649.5196,393.3363,369.3363,331.2268
HBMP(18:5_22:2_20:1)+NH4,1130.836,649.5196,393.3363,367.3207,331.2268
HBMP(18:5_22:2_20:2)+NH4,1128.821,649.5196,393.3363,365.3051,331.2268
HBMP(18:5_22:2_20:3)+NH4,1126.805,649.5196,393.3363,363.2894,331.2268
HBMP(18:5_22:2_20:4)+NH4,1124.789,649.5196,393.3363,361.2737,331.2268
HBMP(18:5_22:2_20:5)+NH4,1122.774,649.5196,393.3363,359.2581,331.2268
HBMP(18:5_22:2_22:0)+NH4,1160.883,649.5196,393.3363,397.3676,331.2268
HBMP(18:5_22:2_22:1)+NH4,1158.868,649.5196,393.3363,395.352,331.2268
HBMP(18:5_22:2_22:2)+NH4,1156.852,649.5196,393.3363,393.3363,331.2268
HBMP(18:5_22:2_22:3)+NH4,1154.836,649.5196,393.3363,391.3207,331.2268
HBMP(18:5_22:2_22:4)+NH4,1152.821,649.5196,393.3363,389.3051,331.2268
HBMP(18:5_22:2_22:5)+NH4,1150.805,649.5196,393.3363,387.2894,331.2268
HBMP(18:5_22:2_22:6)+NH4,1148.789,649.5196,393.3363,385.2737,331.2268
HBMP(18:5_22:3_12:0)+NH4,1018.711,647.5039,391.3207,257.2112,331.2268
HBMP(18:5_22:3_14:0)+NH4,1046.743,647.5039,391.3207,285.2424,331.2268
HBMP(18:5_22:3_14:1)+NH4,1044.727,647.5039,391.3207,283.2268,331.2268
HBMP(18:5_22:3_16:0)+NH4,1074.774,647.5039,391.3207,313.2737,331.2268
HBMP(18:5_22:3_16:1)+NH4,1072.758,647.5039,391.3207,311.2581,331.2268
HBMP(18:5_22:3_16:2)+NH4,1070.743,647.5039,391.3207,309.2424,331.2268
HBMP(18:5_22:3_16:3)+NH4,1068.727,647.5039,391.3207,307.2268,331.2268
HBMP(18:5_22:3_16:4)+NH4,1066.711,647.5039,391.3207,305.2112,331.2268
HBMP(18:5_22:3_18:0)+NH4,1102.805,647.5039,391.3207,341.3051,331.2268
HBMP(18:5_22:3_18:1)+NH4,1100.789,647.5039,391.3207,339.2894,331.2268
HBMP(18:5_22:3_18:2)+NH4,1098.774,647.5039,391.3207,337.2737,331.2268
HBMP(18:5_22:3_18:3)+NH4,1096.758,647.5039,391.3207,335.2581,331.2268
HBMP(18:5_22:3_18:4)+NH4,1094.743,647.5039,391.3207,333.2424,331.2268
HBMP(18:5_22:3_18:5)+NH4,1092.727,647.5039,391.3207,331.2268,331.2268
HBMP(18:5_22:3_20:0)+NH4,1130.836,647.5039,391.3207,369.3363,331.2268
HBMP(18:5_22:3_20:1)+NH4,1128.821,647.5039,391.3207,367.3207,331.2268
HBMP(18:5_22:3_20:2)+NH4,1126.805,647.5039,391.3207,365.3051,331.2268
HBMP(18:5_22:3_20:3)+NH4,1124.789,647.5039,391.3207,363.2894,331.2268
HBMP(18:5_22:3_20:4)+NH4,1122.774,647.5039,391.3207,361.2737,331.2268
HBMP(18:5_22:3_20:5)+NH4,1120.758,647.5039,391.3207,359.2581,331.2268
HBMP(18:5_22:3_22:0)+NH4,1158.868,647.5039,391.3207,397.3676,331.2268
HBMP(18:5_22:3_22:1)+NH4,1156.852,647.5039,391.3207,395.352,331.2268
HBMP(18:5_22:3_22:2)+NH4,1154.836,647.5039,391.3207,393.3363,331.2268
HBMP(18:5_22:3_22:3)+NH4,1152.821,647.5039,391.3207,391.3207,331.2268
HBMP(18:5_22:3_22:4)+NH4,1150.805,647.5039,391.3207,389.3051,331.2268
HBMP(18:5_22:3_22:5)+NH4,1148.789,647.5039,391.3207,387.2894,331.2268
HBMP(18:5_22:3_22:6)+NH4,1146.774,647.5039,391.3207,385.2737,331.2268
HBMP(18:5_22:4_12:0)+NH4,1016.696,645.4883,389.3051,257.2112,331.2268
HBMP(18:5_22:4_14:0)+NH4,1044.727,645.4883,389.3051,285.2424,331.2268
HBMP(18:5_22:4_14:1)+NH4,1042.711,645.4883,389.3051,283.2268,331.2268
HBMP(18:5_22:4_16:0)+NH4,1072.758,645.4883,389.3051,313.2737,331.2268
HBMP(18:5_22:4_16:1)+NH4,1070.743,645.4883,389.3051,311.2581,331.2268
HBMP(18:5_22:4_16:2)+NH4,1068.727,645.4883,389.3051,309.2424,331.2268
HBMP(18:5_22:4_16:3)+NH4,1066.711,645.4883,389.3051,307.2268,331.2268
HBMP(18:5_22:4_16:4)+NH4,1064.696,645.4883,389.3051,305.2112,331.2268
HBMP(18:5_22:4_18:0)+NH4,1100.789,645.4883,389.3051,341.3051,331.2268
HBMP(18:5_22:4_18:1)+NH4,1098.774,645.4883,389.3051,339.2894,331.2268
HBMP(18:5_22:4_18:2)+NH4,1096.758,645.4883,389.3051,337.2737,331.2268
HBMP(18:5_22:4_18:3)+NH4,1094.743,645.4883,389.3051,335.2581,331.2268
HBMP(18:5_22:4_18:4)+NH4,1092.727,645.4883,389.3051,333.2424,331.2268
HBMP(18:5_22:4_18:5)+NH4,1090.711,645.4883,389.3051,331.2268,331.2268
HBMP(18:5_22:4_20:0)+NH4,1128.821,645.4883,389.3051,369.3363,331.2268
HBMP(18:5_22:4_20:1)+NH4,1126.805,645.4883,389.3051,367.3207,331.2268
HBMP(18:5_22:4_20:2)+NH4,1124.789,645.4883,389.3051,365.3051,331.2268
HBMP(18:5_22:4_20:3)+NH4,1122.774,645.4883,389.3051,363.2894,331.2268
HBMP(18:5_22:4_20:4)+NH4,1120.758,645.4883,389.3051,361.2737,331.2268
HBMP(18:5_22:4_20:5)+NH4,1118.743,645.4883,389.3051,359.2581,331.2268
HBMP(18:5_22:4_22:0)+NH4,1156.852,645.4883,389.3051,397.3676,331.2268
HBMP(18:5_22:4_22:1)+NH4,1154.836,645.4883,389.3051,395.352,331.2268
HBMP(18:5_22:4_22:2)+NH4,1152.821,645.4883,389.3051,393.3363,331.2268
HBMP(18:5_22:4_22:3)+NH4,1150.805,645.4883,389.3051,391.3207,331.2268
HBMP(18:5_22:4_22:4)+NH4,1148.789,645.4883,389.3051,389.3051,331.2268
HBMP(18:5_22:4_22:5)+NH4,1146.774,645.4883,389.3051,387.2894,331.2268
HBMP(18:5_22:4_22:6)+NH4,1144.758,645.4883,389.3051,385.2737,331.2268
HBMP(18:5_22:5_12:0)+NH4,1014.68,643.4726,387.2894,257.2112,331.2268
HBMP(18:5_22:5_14:0)+NH4,1042.711,643.4726,387.2894,285.2424,331.2268
HBMP(18:5_22:5_14:1)+NH4,1040.696,643.4726,387.2894,283.2268,331.2268
HBMP(18:5_22:5_16:0)+NH4,1070.743,643.4726,387.2894,313.2737,331.2268
HBMP(18:5_22:5_16:1)+NH4,1068.727,643.4726,387.2894,311.2581,331.2268
HBMP(18:5_22:5_16:2)+NH4,1066.711,643.4726,387.2894,309.2424,331.2268
HBMP(18:5_22:5_16:3)+NH4,1064.696,643.4726,387.2894,307.2268,331.2268
HBMP(18:5_22:5_16:4)+NH4,1062.68,643.4726,387.2894,305.2112,331.2268
HBMP(18:5_22:5_18:0)+NH4,1098.774,643.4726,387.2894,341.3051,331.2268
HBMP(18:5_22:5_18:1)+NH4,1096.758,643.4726,387.2894,339.2894,331.2268
HBMP(18:5_22:5_18:2)+NH4,1094.743,643.4726,387.2894,337.2737,331.2268
HBMP(18:5_22:5_18:3)+NH4,1092.727,643.4726,387.2894,335.2581,331.2268
HBMP(18:5_22:5_18:4)+NH4,1090.711,643.4726,387.2894,333.2424,331.2268
HBMP(18:5_22:5_18:5)+NH4,1088.696,643.4726,387.2894,331.2268,331.2268
HBMP(18:5_22:5_20:0)+NH4,1126.805,643.4726,387.2894,369.3363,331.2268
HBMP(18:5_22:5_20:1)+NH4,1124.789,643.4726,387.2894,367.3207,331.2268
HBMP(18:5_22:5_20:2)+NH4,1122.774,643.4726,387.2894,365.3051,331.2268
HBMP(18:5_22:5_20:3)+NH4,1120.758,643.4726,387.2894,363.2894,331.2268
HBMP(18:5_22:5_20:4)+NH4,1118.743,643.4726,387.2894,361.2737,331.2268
HBMP(18:5_22:5_20:5)+NH4,1116.727,643.4726,387.2894,359.2581,331.2268
HBMP(18:5_22:5_22:0)+NH4,1154.836,643.4726,387.2894,397.3676,331.2268
HBMP(18:5_22:5_22:1)+NH4,1152.821,643.4726,387.2894,395.352,331.2268
HBMP(18:5_22:5_22:2)+NH4,1150.805,643.4726,387.2894,393.3363,331.2268
HBMP(18:5_22:5_22:3)+NH4,1148.789,643.4726,387.2894,391.3207,331.2268
HBMP(18:5_22:5_22:4)+NH4,1146.774,643.4726,387.2894,389.3051,331.2268
HBMP(18:5_22:5_22:5)+NH4,1144.758,643.4726,387.2894,387.2894,331.2268
HBMP(18:5_22:5_22:6)+NH4,1142.743,643.4726,387.2894,385.2737,331.2268
HBMP(18:5_22:6_12:0)+NH4,1012.664,641.457,385.2737,257.2112,331.2268
HBMP(18:5_22:6_14:0)+NH4,1040.696,641.457,385.2737,285.2424,331.2268
HBMP(18:5_22:6_14:1)+NH4,1038.68,641.457,385.2737,283.2268,331.2268
HBMP(18:5_22:6_16:0)+NH4,1068.727,641.457,385.2737,313.2737,331.2268
HBMP(18:5_22:6_16:1)+NH4,1066.711,641.457,385.2737,311.2581,331.2268
HBMP(18:5_22:6_16:2)+NH4,1064.696,641.457,385.2737,309.2424,331.2268
HBMP(18:5_22:6_16:3)+NH4,1062.68,641.457,385.2737,307.2268,331.2268
HBMP(18:5_22:6_16:4)+NH4,1060.664,641.457,385.2737,305.2112,331.2268
HBMP(18:5_22:6_18:0)+NH4,1096.758,641.457,385.2737,341.3051,331.2268
HBMP(18:5_22:6_18:1)+NH4,1094.743,641.457,385.2737,339.2894,331.2268
HBMP(18:5_22:6_18:2)+NH4,1092.727,641.457,385.2737,337.2737,331.2268
HBMP(18:5_22:6_18:3)+NH4,1090.711,641.457,385.2737,335.2581,331.2268
HBMP(18:5_22:6_18:4)+NH4,1088.696,641.457,385.2737,333.2424,331.2268
HBMP(18:5_22:6_18:5)+NH4,1086.68,641.457,385.2737,331.2268,331.2268
HBMP(18:5_22:6_20:0)+NH4,1124.789,641.457,385.2737,369.3363,331.2268
HBMP(18:5_22:6_20:1)+NH4,1122.774,641.457,385.2737,367.3207,331.2268
HBMP(18:5_22:6_20:2)+NH4,1120.758,641.457,385.2737,365.3051,331.2268
HBMP(18:5_22:6_20:3)+NH4,1118.743,641.457,385.2737,363.2894,331.2268
HBMP(18:5_22:6_20:4)+NH4,1116.727,641.457,385.2737,361.2737,331.2268
HBMP(18:5_22:6_20:5)+NH4,1114.711,641.457,385.2737,359.2581,331.2268
HBMP(18:5_22:6_22:0)+NH4,1152.821,641.457,385.2737,397.3676,331.2268
HBMP(18:5_22:6_22:1)+NH4,1150.805,641.457,385.2737,395.352,331.2268
HBMP(18:5_22:6_22:2)+NH4,1148.789,641.457,385.2737,393.3363,331.2268
HBMP(18:5_22:6_22:3)+NH4,1146.774,641.457,385.2737,391.3207,331.2268
HBMP(18:5_22:6_22:4)+NH4,1144.758,641.457,385.2737,389.3051,331.2268
HBMP(18:5_22:6_22:5)+NH4,1142.743,641.457,385.2737,387.2894,331.2268
HBMP(18:5_22:6_22:6)+NH4,1140.727,641.457,385.2737,385.2737,331.2268
HBMP(20:0_20:0_12:0)+NH4,1034.836,663.6292,369.3363,257.2112,369.3363
HBMP(20:0_20:0_14:0)+NH4,1062.868,663.6292,369.3363,285.2424,369.3363
HBMP(20:0_20:0_14:1)+NH4,1060.852,663.6292,369.3363,283.2268,369.3363
HBMP(20:0_20:0_16:0)+NH4,1090.899,663.6292,369.3363,313.2737,369.3363
HBMP(20:0_20:0_16:1)+NH4,1088.883,663.6292,369.3363,311.2581,369.3363
HBMP(20:0_20:0_16:2)+NH4,1086.868,663.6292,369.3363,309.2424,369.3363
HBMP(20:0_20:0_16:3)+NH4,1084.852,663.6292,369.3363,307.2268,369.3363
HBMP(20:0_20:0_16:4)+NH4,1082.836,663.6292,369.3363,305.2112,369.3363
HBMP(20:0_20:0_18:0)+NH4,1118.93,663.6292,369.3363,341.3051,369.3363
HBMP(20:0_20:0_18:1)+NH4,1116.915,663.6292,369.3363,339.2894,369.3363
HBMP(20:0_20:0_18:2)+NH4,1114.899,663.6292,369.3363,337.2737,369.3363
HBMP(20:0_20:0_18:3)+NH4,1112.883,663.6292,369.3363,335.2581,369.3363
HBMP(20:0_20:0_18:4)+NH4,1110.868,663.6292,369.3363,333.2424,369.3363
HBMP(20:0_20:0_18:5)+NH4,1108.852,663.6292,369.3363,331.2268,369.3363
HBMP(20:0_20:0_20:0)+NH4,1146.962,663.6292,369.3363,369.3363,369.3363
HBMP(20:0_20:0_20:1)+NH4,1144.946,663.6292,369.3363,367.3207,369.3363
HBMP(20:0_20:0_20:2)+NH4,1142.93,663.6292,369.3363,365.3051,369.3363
HBMP(20:0_20:0_20:3)+NH4,1140.915,663.6292,369.3363,363.2894,369.3363
HBMP(20:0_20:0_20:4)+NH4,1138.899,663.6292,369.3363,361.2737,369.3363
HBMP(20:0_20:0_20:5)+NH4,1136.883,663.6292,369.3363,359.2581,369.3363
HBMP(20:0_20:0_22:0)+NH4,1174.993,663.6292,369.3363,397.3676,369.3363
HBMP(20:0_20:0_22:1)+NH4,1172.977,663.6292,369.3363,395.352,369.3363
HBMP(20:0_20:0_22:2)+NH4,1170.962,663.6292,369.3363,393.3363,369.3363
HBMP(20:0_20:0_22:3)+NH4,1168.946,663.6292,369.3363,391.3207,369.3363
HBMP(20:0_20:0_22:4)+NH4,1166.93,663.6292,369.3363,389.3051,369.3363
HBMP(20:0_20:0_22:5)+NH4,1164.915,663.6292,369.3363,387.2894,369.3363
HBMP(20:0_20:0_22:6)+NH4,1162.899,663.6292,369.3363,385.2737,369.3363
HBMP(20:0_20:1_12:0)+NH4,1032.821,661.6135,367.3207,257.2112,369.3363
HBMP(20:0_20:1_14:0)+NH4,1060.852,661.6135,367.3207,285.2424,369.3363
HBMP(20:0_20:1_14:1)+NH4,1058.836,661.6135,367.3207,283.2268,369.3363
HBMP(20:0_20:1_16:0)+NH4,1088.883,661.6135,367.3207,313.2737,369.3363
HBMP(20:0_20:1_16:1)+NH4,1086.868,661.6135,367.3207,311.2581,369.3363
HBMP(20:0_20:1_16:2)+NH4,1084.852,661.6135,367.3207,309.2424,369.3363
HBMP(20:0_20:1_16:3)+NH4,1082.836,661.6135,367.3207,307.2268,369.3363
HBMP(20:0_20:1_16:4)+NH4,1080.821,661.6135,367.3207,305.2112,369.3363
HBMP(20:0_20:1_18:0)+NH4,1116.915,661.6135,367.3207,341.3051,369.3363
HBMP(20:0_20:1_18:1)+NH4,1114.899,661.6135,367.3207,339.2894,369.3363
HBMP(20:0_20:1_18:2)+NH4,1112.883,661.6135,367.3207,337.2737,369.3363
HBMP(20:0_20:1_18:3)+NH4,1110.868,661.6135,367.3207,335.2581,369.3363
HBMP(20:0_20:1_18:4)+NH4,1108.852,661.6135,367.3207,333.2424,369.3363
HBMP(20:0_20:1_18:5)+NH4,1106.836,661.6135,367.3207,331.2268,369.3363
HBMP(20:0_20:1_20:0)+NH4,1144.946,661.6135,367.3207,369.3363,369.3363
HBMP(20:0_20:1_20:1)+NH4,1142.93,661.6135,367.3207,367.3207,369.3363
HBMP(20:0_20:1_20:2)+NH4,1140.915,661.6135,367.3207,365.3051,369.3363
HBMP(20:0_20:1_20:3)+NH4,1138.899,661.6135,367.3207,363.2894,369.3363
HBMP(20:0_20:1_20:4)+NH4,1136.883,661.6135,367.3207,361.2737,369.3363
HBMP(20:0_20:1_20:5)+NH4,1134.868,661.6135,367.3207,359.2581,369.3363
HBMP(20:0_20:1_22:0)+NH4,1172.977,661.6135,367.3207,397.3676,369.3363
HBMP(20:0_20:1_22:1)+NH4,1170.962,661.6135,367.3207,395.352,369.3363
HBMP(20:0_20:1_22:2)+NH4,1168.946,661.6135,367.3207,393.3363,369.3363
HBMP(20:0_20:1_22:3)+NH4,1166.93,661.6135,367.3207,391.3207,369.3363
HBMP(20:0_20:1_22:4)+NH4,1164.915,661.6135,367.3207,389.3051,369.3363
HBMP(20:0_20:1_22:5)+NH4,1162.899,661.6135,367.3207,387.2894,369.3363
HBMP(20:0_20:1_22:6)+NH4,1160.883,661.6135,367.3207,385.2737,369.3363
HBMP(20:0_20:2_12:0)+NH4,1030.805,659.5978,365.3051,257.2112,369.3363
HBMP(20:0_20:2_14:0)+NH4,1058.836,659.5978,365.3051,285.2424,369.3363
HBMP(20:0_20:2_14:1)+NH4,1056.821,659.5978,365.3051,283.2268,369.3363
HBMP(20:0_20:2_16:0)+NH4,1086.868,659.5978,365.3051,313.2737,369.3363
HBMP(20:0_20:2_16:1)+NH4,1084.852,659.5978,365.3051,311.2581,369.3363
HBMP(20:0_20:2_16:2)+NH4,1082.836,659.5978,365.3051,309.2424,369.3363
HBMP(20:0_20:2_16:3)+NH4,1080.821,659.5978,365.3051,307.2268,369.3363
HBMP(20:0_20:2_16:4)+NH4,1078.805,659.5978,365.3051,305.2112,369.3363
HBMP(20:0_20:2_18:0)+NH4,1114.899,659.5978,365.3051,341.3051,369.3363
HBMP(20:0_20:2_18:1)+NH4,1112.883,659.5978,365.3051,339.2894,369.3363
HBMP(20:0_20:2_18:2)+NH4,1110.868,659.5978,365.3051,337.2737,369.3363
HBMP(20:0_20:2_18:3)+NH4,1108.852,659.5978,365.3051,335.2581,369.3363
HBMP(20:0_20:2_18:4)+NH4,1106.836,659.5978,365.3051,333.2424,369.3363
HBMP(20:0_20:2_18:5)+NH4,1104.821,659.5978,365.3051,331.2268,369.3363
HBMP(20:0_20:2_20:0)+NH4,1142.93,659.5978,365.3051,369.3363,369.3363
HBMP(20:0_20:2_20:1)+NH4,1140.915,659.5978,365.3051,367.3207,369.3363
HBMP(20:0_20:2_20:2)+NH4,1138.899,659.5978,365.3051,365.3051,369.3363
HBMP(20:0_20:2_20:3)+NH4,1136.883,659.5978,365.3051,363.2894,369.3363
HBMP(20:0_20:2_20:4)+NH4,1134.868,659.5978,365.3051,361.2737,369.3363
HBMP(20:0_20:2_20:5)+NH4,1132.852,659.5978,365.3051,359.2581,369.3363
HBMP(20:0_20:2_22:0)+NH4,1170.962,659.5978,365.3051,397.3676,369.3363
HBMP(20:0_20:2_22:1)+NH4,1168.946,659.5978,365.3051,395.352,369.3363
HBMP(20:0_20:2_22:2)+NH4,1166.93,659.5978,365.3051,393.3363,369.3363
HBMP(20:0_20:2_22:3)+NH4,1164.915,659.5978,365.3051,391.3207,369.3363
HBMP(20:0_20:2_22:4)+NH4,1162.899,659.5978,365.3051,389.3051,369.3363
HBMP(20:0_20:2_22:5)+NH4,1160.883,659.5978,365.3051,387.2894,369.3363
HBMP(20:0_20:2_22:6)+NH4,1158.868,659.5978,365.3051,385.2737,369.3363
HBMP(20:0_20:3_12:0)+NH4,1028.789,657.5822,363.2894,257.2112,369.3363
HBMP(20:0_20:3_14:0)+NH4,1056.821,657.5822,363.2894,285.2424,369.3363
HBMP(20:0_20:3_14:1)+NH4,1054.805,657.5822,363.2894,283.2268,369.3363
HBMP(20:0_20:3_16:0)+NH4,1084.852,657.5822,363.2894,313.2737,369.3363
HBMP(20:0_20:3_16:1)+NH4,1082.836,657.5822,363.2894,311.2581,369.3363
HBMP(20:0_20:3_16:2)+NH4,1080.821,657.5822,363.2894,309.2424,369.3363
HBMP(20:0_20:3_16:3)+NH4,1078.805,657.5822,363.2894,307.2268,369.3363
HBMP(20:0_20:3_16:4)+NH4,1076.789,657.5822,363.2894,305.2112,369.3363
HBMP(20:0_20:3_18:0)+NH4,1112.883,657.5822,363.2894,341.3051,369.3363
HBMP(20:0_20:3_18:1)+NH4,1110.868,657.5822,363.2894,339.2894,369.3363
HBMP(20:0_20:3_18:2)+NH4,1108.852,657.5822,363.2894,337.2737,369.3363
HBMP(20:0_20:3_18:3)+NH4,1106.836,657.5822,363.2894,335.2581,369.3363
HBMP(20:0_20:3_18:4)+NH4,1104.821,657.5822,363.2894,333.2424,369.3363
HBMP(20:0_20:3_18:5)+NH4,1102.805,657.5822,363.2894,331.2268,369.3363
