FAHFA,[M-H]-,[HFA-H]-,[HFA-H-H2O]-,[FA-H]-
FAHFA(20:2/2:0)-H,365.2697,75.00877,56.9982,307.2643
FAHFA(20:2/3:0)-H,379.2854,89.02442,71.01385,307.2643
FAHFA(20:2/4:0)-H,393.301,103.0401,85.0295,307.2643
FAHFA(20:2/5:0)-H,407.3167,117.0557,99.04515,307.2643
FAHFA(20:2/6:0)-H,421.3323,131.0714,113.0608,307.2643
FAHFA(20:2/7:0)-H,435.348,145.087,127.0764,307.2643
FAHFA(20:2/8:0)-H,449.3636,159.1027,141.0921,307.2643
FAHFA(20:2/9:0)-H,463.3793,173.1183,155.1078,307.2643
FAHFA(20:2/10:0)-H,477.3949,187.134,169.1234,307.2643
FAHFA(20:2/11:0)-H,491.4106,201.1496,183.1391,307.2643
FAHFA(20:2/12:0)-H,505.4262,215.1653,197.1547,307.2643
FAHFA(20:2/13:0)-H,519.4419,229.1809,211.1703,307.2643
FAHFA(20:2/13:1)-H,517.4262,227.1653,209.1547,307.2643
FAHFA(20:2/14:0)-H,533.4575,243.1966,225.186,307.2643
FAHFA(20:2/14:1)-H,531.4419,241.1809,223.1703,307.2643
FAHFA(20:2/15:0)-H,547.4732,257.2122,239.2016,307.2643
FAHFA(20:2/15:1)-H,545.4575,255.1966,237.186,307.2643
FAHFA(20:2/16:0)-H,561.4888,271.2279,253.2173,307.2643
FAHFA(20:2/16:1)-H,559.4732,269.2122,251.2016,307.2643
FAHFA(20:2/16:2)-H,557.4575,267.1966,249.186,307.2643
FAHFA(20:2/16:3)-H,555.4419,265.1809,247.1703,307.2643
FAHFA(20:2/17:0)-H,575.5045,285.2435,267.2329,307.2643
FAHFA(20:2/17:1)-H,573.4888,283.2279,265.2173,307.2643
FAHFA(20:2/17:2)-H,571.4732,281.2122,263.2017,307.2643
FAHFA(20:2/18:0)-H,589.5201,299.2592,281.2486,307.2643
FAHFA(20:2/18:1)-H,587.5045,297.2435,279.2329,307.2643
FAHFA(20:2/18:2)-H,585.4888,295.2279,277.2173,307.2643
FAHFA(20:2/18:3)-H,583.4732,293.2122,275.2017,307.2643
FAHFA(20:2/19:0)-H,603.5358,313.2748,295.2643,307.2643
FAHFA(20:2/19:1)-H,601.5201,311.2592,293.2486,307.2643
FAHFA(20:2/19:2)-H,599.5045,309.2435,291.2329,307.2643
FAHFA(20:2/20:0)-H,617.5515,327.2905,309.2799,307.2643
FAHFA(20:2/20:1)-H,615.5358,325.2748,307.2643,307.2643
FAHFA(20:2/20:2)-H,613.5201,323.2592,305.2486,307.2643
FAHFA(20:2/20:3)-H,611.5045,321.2435,303.2329,307.2643
FAHFA(20:2/20:4)-H,609.4888,319.2279,301.2173,307.2643
FAHFA(20:2/21:0)-H,631.5671,341.3061,323.2956,307.2643
FAHFA(20:2/21:1)-H,629.5515,339.2905,321.2799,307.2643
FAHFA(20:2/21:2)-H,627.5358,337.2748,319.2643,307.2643
FAHFA(20:2/22:0)-H,645.5827,355.3218,337.3112,307.2643
FAHFA(20:2/22:1)-H,643.5671,353.3061,335.2956,307.2643
FAHFA(20:2/22:2)-H,641.5515,351.2905,333.2799,307.2643
FAHFA(20:2/22:3)-H,639.5358,349.2748,331.2643,307.2643
FAHFA(20:2/22:4)-H,637.5201,347.2592,329.2486,307.2643
FAHFA(20:2/22:5)-H,635.5045,345.2435,327.2329,307.2643
FAHFA(20:2/23:0)-H,659.5984,369.3374,351.3268,307.2643
FAHFA(20:2/24:0)-H,673.614,383.3531,365.3425,307.2643
FAHFA(20:2/24:1)-H,671.5984,381.3374,363.3268,307.2643
FAHFA(20:2/24:2)-H,669.5827,379.3218,361.3112,307.2643
FAHFA(20:2/24:4)-H,665.5515,375.2905,357.2799,307.2643
FAHFA(20:2/25:0)-H,687.6297,397.3687,379.3582,307.2643
FAHFA(20:2/26:0)-H,701.6453,411.3844,393.3738,307.2643
FAHFA(20:2/26:1)-H,699.6297,409.3687,391.3582,307.2643
FAHFA(20:2/26:2)-H,697.614,407.3531,389.3425,307.2643
FAHFA(20:2/26:4)-H,693.5827,403.3218,385.3112,307.2643
FAHFA(20:2/27:0)-H,715.6609,425.4,407.3894,307.2643
FAHFA(20:3/2:0)-H,363.2541,75.00877,56.9982,305.2486
FAHFA(20:3/3:0)-H,377.2697,89.02442,71.01385,305.2486
FAHFA(20:3/4:0)-H,391.2854,103.0401,85.0295,305.2486
FAHFA(20:3/5:0)-H,405.301,117.0557,99.04515,305.2486
FAHFA(20:3/6:0)-H,419.3167,131.0714,113.0608,305.2486
FAHFA(20:3/7:0)-H,433.3323,145.087,127.0764,305.2486
FAHFA(20:3/8:0)-H,447.348,159.1027,141.0921,305.2486
FAHFA(20:3/9:0)-H,461.3636,173.1183,155.1078,305.2486
FAHFA(20:3/10:0)-H,475.3793,187.134,169.1234,305.2486
FAHFA(20:3/11:0)-H,489.3949,201.1496,183.1391,305.2486
FAHFA(20:3/12:0)-H,503.4106,215.1653,197.1547,305.2486
FAHFA(20:3/13:0)-H,517.4262,229.1809,211.1703,305.2486
FAHFA(20:3/13:1)-H,515.4106,227.1653,209.1547,305.2486
FAHFA(20:3/14:0)-H,531.4419,243.1966,225.186,305.2486
FAHFA(20:3/14:1)-H,529.4262,241.1809,223.1703,305.2486
FAHFA(20:3/15:0)-H,545.4575,257.2122,239.2016,305.2486
FAHFA(20:3/15:1)-H,543.4419,255.1966,237.186,305.2486
FAHFA(20:3/16:0)-H,559.4732,271.2279,253.2173,305.2486
FAHFA(20:3/16:1)-H,557.4575,269.2122,251.2016,305.2486
FAHFA(20:3/16:2)-H,555.4419,267.1966,249.186,305.2486
FAHFA(20:3/16:3)-H,553.4262,265.1809,247.1703,305.2486
FAHFA(20:3/17:0)-H,573.4888,285.2435,267.2329,305.2486
FAHFA(20:3/17:1)-H,571.4732,283.2279,265.2173,305.2486
FAHFA(20:3/17:2)-H,569.4575,281.2122,263.2017,305.2486
FAHFA(20:3/18:0)-H,587.5045,299.2592,281.2486,305.2486
FAHFA(20:3/18:1)-H,585.4888,297.2435,279.2329,305.2486
FAHFA(20:3/18:2)-H,583.4732,295.2279,277.2173,305.2486
FAHFA(20:3/18:3)-H,581.4575,293.2122,275.2017,305.2486
FAHFA(20:3/19:0)-H,601.5201,313.2748,295.2643,305.2486
FAHFA(20:3/19:1)-H,599.5045,311.2592,293.2486,305.2486
FAHFA(20:3/19:2)-H,597.4888,309.2435,291.2329,305.2486
FAHFA(20:3/20:0)-H,615.5358,327.2905,309.2799,305.2486
FAHFA(20:3/20:1)-H,613.5201,325.2748,307.2643,305.2486
FAHFA(20:3/20:2)-H,611.5045,323.2592,305.2486,305.2486
FAHFA(20:3/20:3)-H,609.4888,321.2435,303.2329,305.2486
FAHFA(20:3/20:4)-H,607.4732,319.2279,301.2173,305.2486
FAHFA(20:3/21:0)-H,629.5515,341.3061,323.2956,305.2486
FAHFA(20:3/21:1)-H,627.5358,339.2905,321.2799,305.2486
FAHFA(20:3/21:2)-H,625.5201,337.2748,319.2643,305.2486
FAHFA(20:3/22:0)-H,643.5671,355.3218,337.3112,305.2486
FAHFA(20:3/22:1)-H,641.5515,353.3061,335.2956,305.2486
FAHFA(20:3/22:2)-H,639.5358,351.2905,333.2799,305.2486
FAHFA(20:3/22:3)-H,637.5201,349.2748,331.2643,305.2486
FAHFA(20:3/22:4)-H,635.5045,347.2592,329.2486,305.2486
FAHFA(20:3/22:5)-H,633.4888,345.2435,327.2329,305.2486
FAHFA(20:3/23:0)-H,657.5827,369.3374,351.3268,305.2486
FAHFA(20:3/24:0)-H,671.5984,383.3531,365.3425,305.2486
FAHFA(20:3/24:1)-H,669.5827,381.3374,363.3268,305.2486
FAHFA(20:3/24:2)-H,667.5671,379.3218,361.3112,305.2486
FAHFA(20:3/24:4)-H,663.5358,375.2905,357.2799,305.2486
FAHFA(20:3/25:0)-H,685.614,397.3687,379.3582,305.2486
FAHFA(20:3/26:0)-H,699.6297,411.3844,393.3738,305.2486
FAHFA(20:3/26:1)-H,697.614,409.3687,391.3582,305.2486
FAHFA(20:3/26:2)-H,695.5984,407.3531,389.3425,305.2486
FAHFA(20:3/26:4)-H,691.5671,403.3218,385.3112,305.2486
FAHFA(20:3/27:0)-H,713.6453,425.4,407.3894,305.2486
FAHFA(20:4/2:0)-H,361.2384,75.00877,56.9982,303.2329
FAHFA(20:4/3:0)-H,375.2541,89.02442,71.01385,303.2329
FAHFA(20:4/4:0)-H,389.2697,103.0401,85.0295,303.2329
FAHFA(20:4/5:0)-H,403.2854,117.0557,99.04515,303.2329
FAHFA(20:4/6:0)-H,417.301,131.0714,113.0608,303.2329
FAHFA(20:4/7:0)-H,431.3167,145.087,127.0764,303.2329
FAHFA(20:4/8:0)-H,445.3323,159.1027,141.0921,303.2329
FAHFA(20:4/9:0)-H,459.348,173.1183,155.1078,303.2329
FAHFA(20:4/10:0)-H,473.3636,187.134,169.1234,303.2329
FAHFA(20:4/11:0)-H,487.3793,201.1496,183.1391,303.2329
FAHFA(20:4/12:0)-H,501.3949,215.1653,197.1547,303.2329
FAHFA(20:4/13:0)-H,515.4106,229.1809,211.1703,303.2329
FAHFA(20:4/13:1)-H,513.395,227.1653,209.1547,303.2329
FAHFA(20:4/14:0)-H,529.4262,243.1966,225.186,303.2329
FAHFA(20:4/14:1)-H,527.4106,241.1809,223.1703,303.2329
FAHFA(20:4/15:0)-H,543.4419,257.2122,239.2016,303.2329
FAHFA(20:4/15:1)-H,541.4262,255.1966,237.186,303.2329
FAHFA(20:4/16:0)-H,557.4575,271.2279,253.2173,303.2329
FAHFA(20:4/16:1)-H,555.4419,269.2122,251.2016,303.2329
FAHFA(20:4/16:2)-H,553.4262,267.1966,249.186,303.2329
FAHFA(20:4/16:3)-H,551.4106,265.1809,247.1703,303.2329
FAHFA(20:4/17:0)-H,571.4732,285.2435,267.2329,303.2329
FAHFA(20:4/17:1)-H,569.4575,283.2279,265.2173,303.2329
FAHFA(20:4/17:2)-H,567.4419,281.2122,263.2017,303.2329
FAHFA(20:4/18:0)-H,585.4888,299.2592,281.2486,303.2329
FAHFA(20:4/18:1)-H,583.4732,297.2435,279.2329,303.2329
FAHFA(20:4/18:2)-H,581.4575,295.2279,277.2173,303.2329
FAHFA(20:4/18:3)-H,579.4419,293.2122,275.2017,303.2329
FAHFA(20:4/19:0)-H,599.5045,313.2748,295.2643,303.2329
FAHFA(20:4/19:1)-H,597.4888,311.2592,293.2486,303.2329
FAHFA(20:4/19:2)-H,595.4732,309.2435,291.2329,303.2329
FAHFA(20:4/20:0)-H,613.5201,327.2905,309.2799,303.2329
FAHFA(20:4/20:1)-H,611.5045,325.2748,307.2643,303.2329
FAHFA(20:4/20:2)-H,609.4888,323.2592,305.2486,303.2329
FAHFA(20:4/20:3)-H,607.4732,321.2435,303.2329,303.2329
FAHFA(20:4/20:4)-H,605.4575,319.2279,301.2173,303.2329
FAHFA(20:4/21:0)-H,627.5358,341.3061,323.2956,303.2329
FAHFA(20:4/21:1)-H,625.5201,339.2905,321.2799,303.2329
FAHFA(20:4/21:2)-H,623.5045,337.2748,319.2643,303.2329
FAHFA(20:4/22:0)-H,641.5515,355.3218,337.3112,303.2329
FAHFA(20:4/22:1)-H,639.5358,353.3061,335.2956,303.2329
FAHFA(20:4/22:2)-H,637.5201,351.2905,333.2799,303.2329
FAHFA(20:4/22:3)-H,635.5045,349.2748,331.2643,303.2329
FAHFA(20:4/22:4)-H,633.4888,347.2592,329.2486,303.2329
FAHFA(20:4/22:5)-H,631.4732,345.2435,327.2329,303.2329
FAHFA(20:4/23:0)-H,655.5671,369.3374,351.3268,303.2329
FAHFA(20:4/24:0)-H,669.5827,383.3531,365.3425,303.2329
FAHFA(20:4/24:1)-H,667.5671,381.3374,363.3268,303.2329
FAHFA(20:4/24:2)-H,665.5515,379.3218,361.3112,303.2329
FAHFA(20:4/24:4)-H,661.5201,375.2905,357.2799,303.2329
FAHFA(20:4/25:0)-H,683.5984,397.3687,379.3582,303.2329
FAHFA(20:4/26:0)-H,697.614,411.3844,393.3738,303.2329
FAHFA(20:4/26:1)-H,695.5984,409.3687,391.3582,303.2329
FAHFA(20:4/26:2)-H,693.5827,407.3531,389.3425,303.2329
FAHFA(20:4/26:4)-H,689.5515,403.3218,385.3112,303.2329
FAHFA(20:4/27:0)-H,711.6297,425.4,407.3894,303.2329
FAHFA(20:5/2:0)-H,359.2228,75.00877,56.9982,301.2173
FAHFA(20:5/3:0)-H,373.2384,89.02442,71.01385,301.2173
FAHFA(20:5/4:0)-H,387.2541,103.0401,85.0295,301.2173
FAHFA(20:5/5:0)-H,401.2697,117.0557,99.04515,301.2173
FAHFA(20:5/6:0)-H,415.2854,131.0714,113.0608,301.2173
FAHFA(20:5/7:0)-H,429.301,145.087,127.0764,301.2173
FAHFA(20:5/8:0)-H,443.3167,159.1027,141.0921,301.2173
FAHFA(20:5/9:0)-H,457.3323,173.1183,155.1078,301.2173
FAHFA(20:5/10:0)-H,471.348,187.134,169.1234,301.2173
FAHFA(20:5/11:0)-H,485.3636,201.1496,183.1391,301.2173
FAHFA(20:5/12:0)-H,499.3793,215.1653,197.1547,301.2173
FAHFA(20:5/13:0)-H,513.395,229.1809,211.1703,301.2173
FAHFA(20:5/13:1)-H,511.3793,227.1653,209.1547,301.2173
FAHFA(20:5/14:0)-H,527.4106,243.1966,225.186,301.2173
FAHFA(20:5/14:1)-H,525.395,241.1809,223.1703,301.2173
FAHFA(20:5/15:0)-H,541.4262,257.2122,239.2016,301.2173
FAHFA(20:5/15:1)-H,539.4106,255.1966,237.186,301.2173
FAHFA(20:5/16:0)-H,555.4419,271.2279,253.2173,301.2173
FAHFA(20:5/16:1)-H,553.4262,269.2122,251.2016,301.2173
FAHFA(20:5/16:2)-H,551.4106,267.1966,249.186,301.2173
FAHFA(20:5/16:3)-H,549.395,265.1809,247.1703,301.2173
FAHFA(20:5/17:0)-H,569.4575,285.2435,267.2329,301.2173
FAHFA(20:5/17:1)-H,567.4419,283.2279,265.2173,301.2173
FAHFA(20:5/17:2)-H,565.4262,281.2122,263.2017,301.2173
FAHFA(20:5/18:0)-H,583.4732,299.2592,281.2486,301.2173
FAHFA(20:5/18:1)-H,581.4575,297.2435,279.2329,301.2173
FAHFA(20:5/18:2)-H,579.4419,295.2279,277.2173,301.2173
FAHFA(20:5/18:3)-H,577.4262,293.2122,275.2017,301.2173
FAHFA(20:5/19:0)-H,597.4888,313.2748,295.2643,301.2173
FAHFA(20:5/19:1)-H,595.4732,311.2592,293.2486,301.2173
FAHFA(20:5/19:2)-H,593.4575,309.2435,291.2329,301.2173
FAHFA(20:5/20:0)-H,611.5045,327.2905,309.2799,301.2173
FAHFA(20:5/20:1)-H,609.4888,325.2748,307.2643,301.2173
FAHFA(20:5/20:2)-H,607.4732,323.2592,305.2486,301.2173
FAHFA(20:5/20:3)-H,605.4575,321.2435,303.2329,301.2173
FAHFA(20:5/20:4)-H,603.4419,319.2279,301.2173,301.2173
FAHFA(20:5/21:0)-H,625.5201,341.3061,323.2956,301.2173
FAHFA(20:5/21:1)-H,623.5045,339.2905,321.2799,301.2173
FAHFA(20:5/21:2)-H,621.4888,337.2748,319.2643,301.2173
FAHFA(20:5/22:0)-H,639.5358,355.3218,337.3112,301.2173
FAHFA(20:5/22:1)-H,637.5201,353.3061,335.2956,301.2173
FAHFA(20:5/22:2)-H,635.5045,351.2905,333.2799,301.2173
FAHFA(20:5/22:3)-H,633.4888,349.2748,331.2643,301.2173
FAHFA(20:5/22:4)-H,631.4732,347.2592,329.2486,301.2173
FAHFA(20:5/22:5)-H,629.4575,345.2435,327.2329,301.2173
FAHFA(20:5/23:0)-H,653.5515,369.3374,351.3268,301.2173
FAHFA(20:5/24:0)-H,667.5671,383.3531,365.3425,301.2173
FAHFA(20:5/24:1)-H,665.5515,381.3374,363.3268,301.2173
FAHFA(20:5/24:2)-H,663.5358,379.3218,361.3112,301.2173
FAHFA(20:5/24:4)-H,659.5045,375.2905,357.2799,301.2173
FAHFA(20:5/25:0)-H,681.5827,397.3687,379.3582,301.2173
FAHFA(20:5/26:0)-H,695.5984,411.3844,393.3738,301.2173
FAHFA(20:5/26:1)-H,693.5827,409.3687,391.3582,301.2173
FAHFA(20:5/26:2)-H,691.5671,407.3531,389.3425,301.2173
FAHFA(20:5/26:4)-H,687.5358,403.3218,385.3112,301.2173
FAHFA(20:5/27:0)-H,709.614,425.4,407.3894,301.2173
FAHFA(21:0/2:0)-H,383.3167,75.00877,56.9982,325.3112
FAHFA(21:0/3:0)-H,397.3323,89.02442,71.01385,325.3112
FAHFA(21:0/4:0)-H,411.348,103.0401,85.0295,325.3112
FAHFA(21:0/5:0)-H,425.3636,117.0557,99.04515,325.3112
FAHFA(21:0/6:0)-H,439.3793,131.0714,113.0608,325.3112
FAHFA(21:0/7:0)-H,453.3949,145.087,127.0764,325.3112
FAHFA(21:0/8:0)-H,467.4106,159.1027,141.0921,325.3112
FAHFA(21:0/9:0)-H,481.4262,173.1183,155.1078,325.3112
FAHFA(21:0/10:0)-H,495.4419,187.134,169.1234,325.3112
FAHFA(21:0/11:0)-H,509.4575,201.1496,183.1391,325.3112
FAHFA(21:0/12:0)-H,523.4732,215.1653,197.1547,325.3112
FAHFA(21:0/13:0)-H,537.4888,229.1809,211.1703,325.3112
FAHFA(21:0/13:1)-H,535.4732,227.1653,209.1547,325.3112
FAHFA(21:0/14:0)-H,551.5045,243.1966,225.186,325.3112
FAHFA(21:0/14:1)-H,549.4888,241.1809,223.1703,325.3112
FAHFA(21:0/15:0)-H,565.5201,257.2122,239.2016,325.3112
FAHFA(21:0/15:1)-H,563.5045,255.1966,237.186,325.3112
FAHFA(21:0/16:0)-H,579.5358,271.2279,253.2173,325.3112
FAHFA(21:0/16:1)-H,577.5201,269.2122,251.2016,325.3112
FAHFA(21:0/16:2)-H,575.5045,267.1966,249.186,325.3112
FAHFA(21:0/16:3)-H,573.4888,265.1809,247.1703,325.3112
FAHFA(21:0/17:0)-H,593.5515,285.2435,267.2329,325.3112
FAHFA(21:0/17:1)-H,591.5358,283.2279,265.2173,325.3112
FAHFA(21:0/17:2)-H,589.5201,281.2122,263.2017,325.3112
FAHFA(21:0/18:0)-H,607.5671,299.2592,281.2486,325.3112
FAHFA(21:0/18:1)-H,605.5515,297.2435,279.2329,325.3112
FAHFA(21:0/18:2)-H,603.5358,295.2279,277.2173,325.3112
FAHFA(21:0/18:3)-H,601.5201,293.2122,275.2017,325.3112
FAHFA(21:0/19:0)-H,621.5827,313.2748,295.2643,325.3112
FAHFA(21:0/19:1)-H,619.5671,311.2592,293.2486,325.3112
FAHFA(21:0/19:2)-H,617.5515,309.2435,291.2329,325.3112
FAHFA(21:0/20:0)-H,635.5984,327.2905,309.2799,325.3112
FAHFA(21:0/20:1)-H,633.5827,325.2748,307.2643,325.3112
FAHFA(21:0/20:2)-H,631.5671,323.2592,305.2486,325.3112
FAHFA(21:0/20:3)-H,629.5515,321.2435,303.2329,325.3112
FAHFA(21:0/20:4)-H,627.5358,319.2279,301.2173,325.3112
FAHFA(21:0/21:0)-H,649.614,341.3061,323.2956,325.3112
FAHFA(21:0/21:1)-H,647.5984,339.2905,321.2799,325.3112
FAHFA(21:0/21:2)-H,645.5827,337.2748,319.2643,325.3112
FAHFA(21:0/22:0)-H,663.6297,355.3218,337.3112,325.3112
FAHFA(21:0/22:1)-H,661.614,353.3061,335.2956,325.3112
FAHFA(21:0/22:2)-H,659.5984,351.2905,333.2799,325.3112
FAHFA(21:0/22:3)-H,657.5827,349.2748,331.2643,325.3112
FAHFA(21:0/22:4)-H,655.5671,347.2592,329.2486,325.3112
FAHFA(21:0/22:5)-H,653.5515,345.2435,327.2329,325.3112
FAHFA(21:0/23:0)-H,677.6453,369.3374,351.3268,325.3112
FAHFA(21:0/24:0)-H,691.6609,383.3531,365.3425,325.3112
FAHFA(21:0/24:1)-H,689.6453,381.3374,363.3268,325.3112
FAHFA(21:0/24:2)-H,687.6297,379.3218,361.3112,325.3112
FAHFA(21:0/24:4)-H,683.5984,375.2905,357.2799,325.3112
FAHFA(21:0/25:0)-H,705.6766,397.3687,379.3582,325.3112
FAHFA(21:0/26:0)-H,719.6923,411.3844,393.3738,325.3112
FAHFA(21:0/26:1)-H,717.6766,409.3687,391.3582,325.3112
FAHFA(21:0/26:2)-H,715.6609,407.3531,389.3425,325.3112
FAHFA(21:0/26:4)-H,711.6297,403.3218,385.3112,325.3112
FAHFA(21:0/27:0)-H,733.7079,425.4,407.3894,325.3112
FAHFA(21:1/2:0)-H,381.301,75.00877,56.9982,323.2956
FAHFA(21:1/3:0)-H,395.3167,89.02442,71.01385,323.2956
FAHFA(21:1/4:0)-H,409.3323,103.0401,85.0295,323.2956
FAHFA(21:1/5:0)-H,423.348,117.0557,99.04515,323.2956
FAHFA(21:1/6:0)-H,437.3636,131.0714,113.0608,323.2956
FAHFA(21:1/7:0)-H,451.3793,145.087,127.0764,323.2956
FAHFA(21:1/8:0)-H,465.3949,159.1027,141.0921,323.2956
FAHFA(21:1/9:0)-H,479.4106,173.1183,155.1078,323.2956
FAHFA(21:1/10:0)-H,493.4262,187.134,169.1234,323.2956
FAHFA(21:1/11:0)-H,507.4419,201.1496,183.1391,323.2956
FAHFA(21:1/12:0)-H,521.4575,215.1653,197.1547,323.2956
FAHFA(21:1/13:0)-H,535.4732,229.1809,211.1703,323.2956
FAHFA(21:1/13:1)-H,533.4575,227.1653,209.1547,323.2956
FAHFA(21:1/14:0)-H,549.4888,243.1966,225.186,323.2956
FAHFA(21:1/14:1)-H,547.4732,241.1809,223.1703,323.2956
FAHFA(21:1/15:0)-H,563.5045,257.2122,239.2016,323.2956
FAHFA(21:1/15:1)-H,561.4888,255.1966,237.186,323.2956
FAHFA(21:1/16:0)-H,577.5201,271.2279,253.2173,323.2956
FAHFA(21:1/16:1)-H,575.5045,269.2122,251.2016,323.2956
FAHFA(21:1/16:2)-H,573.4888,267.1966,249.186,323.2956
FAHFA(21:1/16:3)-H,571.4732,265.1809,247.1703,323.2956
FAHFA(21:1/17:0)-H,591.5358,285.2435,267.2329,323.2956
FAHFA(21:1/17:1)-H,589.5201,283.2279,265.2173,323.2956
FAHFA(21:1/17:2)-H,587.5045,281.2122,263.2017,323.2956
FAHFA(21:1/18:0)-H,605.5515,299.2592,281.2486,323.2956
FAHFA(21:1/18:1)-H,603.5358,297.2435,279.2329,323.2956
FAHFA(21:1/18:2)-H,601.5201,295.2279,277.2173,323.2956
FAHFA(21:1/18:3)-H,599.5045,293.2122,275.2017,323.2956
FAHFA(21:1/19:0)-H,619.5671,313.2748,295.2643,323.2956
FAHFA(21:1/19:1)-H,617.5515,311.2592,293.2486,323.2956
FAHFA(21:1/19:2)-H,615.5358,309.2435,291.2329,323.2956
FAHFA(21:1/20:0)-H,633.5827,327.2905,309.2799,323.2956
FAHFA(21:1/20:1)-H,631.5671,325.2748,307.2643,323.2956
FAHFA(21:1/20:2)-H,629.5515,323.2592,305.2486,323.2956
FAHFA(21:1/20:3)-H,627.5358,321.2435,303.2329,323.2956
FAHFA(21:1/20:4)-H,625.5201,319.2279,301.2173,323.2956
FAHFA(21:1/21:0)-H,647.5984,341.3061,323.2956,323.2956
FAHFA(21:1/21:1)-H,645.5827,339.2905,321.2799,323.2956
FAHFA(21:1/21:2)-H,643.5671,337.2748,319.2643,323.2956
FAHFA(21:1/22:0)-H,661.614,355.3218,337.3112,323.2956
FAHFA(21:1/22:1)-H,659.5984,353.3061,335.2956,323.2956
FAHFA(21:1/22:2)-H,657.5827,351.2905,333.2799,323.2956
FAHFA(21:1/22:3)-H,655.5671,349.2748,331.2643,323.2956
FAHFA(21:1/22:4)-H,653.5515,347.2592,329.2486,323.2956
FAHFA(21:1/22:5)-H,651.5358,345.2435,327.2329,323.2956
FAHFA(21:1/23:0)-H,675.6297,369.3374,351.3268,323.2956
FAHFA(21:1/24:0)-H,689.6453,383.3531,365.3425,323.2956
FAHFA(21:1/24:1)-H,687.6297,381.3374,363.3268,323.2956
FAHFA(21:1/24:2)-H,685.614,379.3218,361.3112,323.2956
FAHFA(21:1/24:4)-H,681.5827,375.2905,357.2799,323.2956
FAHFA(21:1/25:0)-H,703.6609,397.3687,379.3582,323.2956
FAHFA(21:1/26:0)-H,717.6766,411.3844,393.3738,323.2956
FAHFA(21:1/26:1)-H,715.6609,409.3687,391.3582,323.2956
FAHFA(21:1/26:2)-H,713.6453,407.3531,389.3425,323.2956
FAHFA(21:1/26:4)-H,709.614,403.3218,385.3112,323.2956
FAHFA(21:1/27:0)-H,731.6923,425.4,407.3894,323.2956
FAHFA(21:2/2:0)-H,379.2854,75.00877,56.9982,321.2799
FAHFA(21:2/3:0)-H,393.301,89.02442,71.01385,321.2799
FAHFA(21:2/4:0)-H,407.3167,103.0401,85.0295,321.2799
FAHFA(21:2/5:0)-H,421.3323,117.0557,99.04515,321.2799
FAHFA(21:2/6:0)-H,435.348,131.0714,113.0608,321.2799
FAHFA(21:2/7:0)-H,449.3636,145.087,127.0764,321.2799
FAHFA(21:2/8:0)-H,463.3793,159.1027,141.0921,321.2799
FAHFA(21:2/9:0)-H,477.3949,173.1183,155.1078,321.2799
FAHFA(21:2/10:0)-H,491.4106,187.134,169.1234,321.2799
FAHFA(21:2/11:0)-H,505.4262,201.1496,183.1391,321.2799
FAHFA(21:2/12:0)-H,519.4419,215.1653,197.1547,321.2799
FAHFA(21:2/13:0)-H,533.4575,229.1809,211.1703,321.2799
FAHFA(21:2/13:1)-H,531.4419,227.1653,209.1547,321.2799
FAHFA(21:2/14:0)-H,547.4732,243.1966,225.186,321.2799
FAHFA(21:2/14:1)-H,545.4575,241.1809,223.1703,321.2799
FAHFA(21:2/15:0)-H,561.4888,257.2122,239.2016,321.2799
FAHFA(21:2/15:1)-H,559.4732,255.1966,237.186,321.2799
FAHFA(21:2/16:0)-H,575.5045,271.2279,253.2173,321.2799
FAHFA(21:2/16:1)-H,573.4888,269.2122,251.2016,321.2799
FAHFA(21:2/16:2)-H,571.4732,267.1966,249.186,321.2799
FAHFA(21:2/16:3)-H,569.4575,265.1809,247.1703,321.2799
FAHFA(21:2/17:0)-H,589.5201,285.2435,267.2329,321.2799
FAHFA(21:2/17:1)-H,587.5045,283.2279,265.2173,321.2799
FAHFA(21:2/17:2)-H,585.4888,281.2122,263.2017,321.2799
FAHFA(21:2/18:0)-H,603.5358,299.2592,281.2486,321.2799
FAHFA(21:2/18:1)-H,601.5201,297.2435,279.2329,321.2799
FAHFA(21:2/18:2)-H,599.5045,295.2279,277.2173,321.2799
FAHFA(21:2/18:3)-H,597.4888,293.2122,275.2017,321.2799
FAHFA(21:2/19:0)-H,617.5515,313.2748,295.2643,321.2799
FAHFA(21:2/19:1)-H,615.5358,311.2592,293.2486,321.2799
FAHFA(21:2/19:2)-H,613.5201,309.2435,291.2329,321.2799
FAHFA(21:2/20:0)-H,631.5671,327.2905,309.2799,321.2799
FAHFA(21:2/20:1)-H,629.5515,325.2748,307.2643,321.2799
FAHFA(21:2/20:2)-H,627.5358,323.2592,305.2486,321.2799
FAHFA(21:2/20:3)-H,625.5201,321.2435,303.2329,321.2799
FAHFA(21:2/20:4)-H,623.5045,319.2279,301.2173,321.2799
FAHFA(21:2/21:0)-H,645.5827,341.3061,323.2956,321.2799
FAHFA(21:2/21:1)-H,643.5671,339.2905,321.2799,321.2799
FAHFA(21:2/21:2)-H,641.5515,337.2748,319.2643,321.2799
FAHFA(21:2/22:0)-H,659.5984,355.3218,337.3112,321.2799
FAHFA(21:2/22:1)-H,657.5827,353.3061,335.2956,321.2799
FAHFA(21:2/22:2)-H,655.5671,351.2905,333.2799,321.2799
FAHFA(21:2/22:3)-H,653.5515,349.2748,331.2643,321.2799
