DGDG,[M+C2H3O2]-,[M-H]-,NL of SN1+HCOOH,NL of SN2+HCOOH,NL of SN1+HCOOH+H2O,NL of SN2+HCOOH+H2O,C15H27O13,C15H25O12,C15H23O11,SN2,SN1
DGDG(22:2_20:3)+C2H3O2,1081.704,1021.683,703.3907,733.4376,685.3801,715.427,415.1457,397.1352,379.1246,305.2479,335.2948
DGDG(20:3_22:3)+C2H3O2,1079.688,1019.667,731.4219,703.3907,713.4114,685.3801,415.1457,397.1352,379.1246,333.2792,305.2479
DGDG(20:3_22:4)+C2H3O2,1077.673,1017.651,729.4063,703.3906,711.3958,685.3801,415.1457,397.1352,379.1246,331.2635,305.2479
DGDG(20:3_22:5)+C2H3O2,1075.657,1015.636,727.3906,703.3906,709.3801,685.3801,415.1457,397.1352,379.1246,329.2479,305.2479
DGDG(20:3_22:6)+C2H3O2,1073.641,1013.62,725.375,703.3906,707.3644,685.3801,415.1457,397.1352,379.1246,327.2323,305.2479
DGDG(23:0_20:3)+C2H3O2,1099.751,1039.73,703.3907,751.4846,685.3801,733.474,415.1457,397.1352,379.1246,305.2479,353.3417
DGDG(24:0_20:3)+C2H3O2,1113.766,1053.745,703.3907,765.5002,685.3801,747.4896,415.1457,397.1352,379.1246,305.2479,367.3574
DGDG(24:1_20:3)+C2H3O2,1111.751,1051.73,703.3907,763.4846,685.3801,745.474,415.1457,397.1352,379.1246,305.2479,365.3417
DGDG(24:2_20:3)+C2H3O2,1109.735,1049.714,703.3907,761.4689,685.3801,743.4583,415.1457,397.1352,379.1246,305.2479,363.3261
DGDG(20:3_24:4)+C2H3O2,1105.704,1045.683,757.4376,703.3907,739.427,685.3801,415.1457,397.1352,379.1246,359.2948,305.2479
DGDG(25:0_20:3)+C2H3O2,1127.782,1067.761,703.3907,779.5159,685.3802,761.5053,415.1457,397.1352,379.1246,305.2479,381.373
DGDG(26:0_20:3)+C2H3O2,1141.798,1081.777,703.3907,793.5315,685.3802,775.5209,415.1457,397.1352,379.1246,305.2479,395.3887
DGDG(26:1_20:3)+C2H3O2,1139.782,1079.761,703.3907,791.5159,685.3802,773.5053,415.1457,397.1352,379.1246,305.2479,393.373
DGDG(26:2_20:3)+C2H3O2,1137.766,1077.745,703.3907,789.5002,685.3801,771.4896,415.1457,397.1352,379.1246,305.2479,391.3574
DGDG(20:3_26:4)+C2H3O2,1133.735,1073.714,785.4689,703.3907,767.4583,685.3801,415.1457,397.1352,379.1246,387.3261,305.2479
DGDG(27:0_20:3)+C2H3O2,1155.813,1095.792,703.3907,807.5471,685.3802,789.5366,415.1457,397.1352,379.1246,305.2479,409.4043
DGDG(20:4_20:4)+C2H3O2,1047.626,987.6045,701.375,701.375,683.3644,683.3644,415.1457,397.1352,379.1246,303.2323,303.2323
DGDG(20:4_20:5)+C2H3O2,1045.61,985.5889,699.3593,701.375,681.3488,683.3644,415.1457,397.1352,379.1246,301.2166,303.2323
DGDG(21:0_20:4)+C2H3O2,1069.704,1009.683,701.375,723.4532,683.3644,705.4427,415.1457,397.1352,379.1246,303.2323,325.3105
DGDG(21:1_20:4)+C2H3O2,1067.688,1007.667,701.375,721.4376,683.3644,703.427,415.1457,397.1352,379.1246,303.2323,323.2948
DGDG(21:2_20:4)+C2H3O2,1065.673,1005.651,701.375,719.4219,683.3644,701.4114,415.1457,397.1352,379.1246,303.2323,321.2792
DGDG(22:0_20:4)+C2H3O2,1083.719,1023.698,701.3751,737.4689,683.3645,719.4583,415.1457,397.1352,379.1246,303.2323,339.3261
DGDG(22:1_20:4)+C2H3O2,1081.704,1021.683,701.375,735.4532,683.3644,717.4427,415.1457,397.1352,379.1246,303.2323,337.3105
DGDG(22:2_20:4)+C2H3O2,1079.688,1019.667,701.375,733.4376,683.3644,715.427,415.1457,397.1352,379.1246,303.2323,335.2948
DGDG(22:3_20:4)+C2H3O2,1077.673,1017.651,701.375,731.4219,683.3644,713.4114,415.1457,397.1352,379.1246,303.2323,333.2792
DGDG(20:4_22:4)+C2H3O2,1075.657,1015.636,729.4063,701.375,711.3957,683.3644,415.1457,397.1352,379.1246,331.2635,303.2323
DGDG(20:4_22:5)+C2H3O2,1073.641,1013.62,727.3906,701.375,709.3801,683.3644,415.1457,397.1352,379.1246,329.2479,303.2323
DGDG(20:4_22:6)+C2H3O2,1071.626,1011.604,725.375,701.375,707.3644,683.3644,415.1457,397.1352,379.1246,327.2323,303.2323
DGDG(23:0_20:4)+C2H3O2,1097.735,1037.714,701.3751,751.4846,683.3645,733.474,415.1457,397.1352,379.1246,303.2323,353.3417
DGDG(24:0_20:4)+C2H3O2,1111.751,1051.73,701.3751,765.5002,683.3645,747.4896,415.1457,397.1352,379.1246,303.2323,367.3574
DGDG(24:1_20:4)+C2H3O2,1109.735,1049.714,701.3751,763.4846,683.3645,745.474,415.1457,397.1352,379.1246,303.2323,365.3417
DGDG(24:2_20:4)+C2H3O2,1107.719,1047.698,701.3751,761.4689,683.3645,743.4583,415.1457,397.1352,379.1246,303.2323,363.3261
DGDG(20:4_24:4)+C2H3O2,1103.688,1043.667,757.4376,701.375,739.427,683.3644,415.1457,397.1352,379.1246,359.2948,303.2323
DGDG(25:0_20:4)+C2H3O2,1125.766,1065.745,701.3751,779.5158,683.3645,761.5052,415.1457,397.1352,379.1246,303.2323,381.373
DGDG(26:0_20:4)+C2H3O2,1139.782,1079.761,701.3751,793.5315,683.3645,775.5209,415.1457,397.1352,379.1246,303.2323,395.3887
DGDG(26:1_20:4)+C2H3O2,1137.766,1077.745,701.3751,791.5158,683.3645,773.5052,415.1457,397.1352,379.1246,303.2323,393.373
DGDG(26:2_20:4)+C2H3O2,1135.751,1075.73,701.3751,789.5002,683.3645,771.4896,415.1457,397.1352,379.1246,303.2323,391.3574
DGDG(20:4_26:4)+C2H3O2,1131.719,1071.698,785.4689,701.3751,767.4583,683.3645,415.1457,397.1352,379.1246,387.3261,303.2323
DGDG(27:0_20:4)+C2H3O2,1153.798,1093.777,701.3751,807.5471,683.3645,789.5366,415.1457,397.1352,379.1246,303.2323,409.4043
DGDG(20:5_20:5)+C2H3O2,1043.594,983.5732,699.3593,699.3593,681.3488,681.3488,415.1457,397.1352,379.1246,301.2166,301.2166
DGDG(21:0_20:5)+C2H3O2,1067.688,1007.667,699.3594,723.4532,681.3488,705.4427,415.1457,397.1352,379.1246,301.2166,325.3105
DGDG(21:1_20:5)+C2H3O2,1065.673,1005.651,699.3594,721.4376,681.3488,703.427,415.1457,397.1352,379.1246,301.2166,323.2948
DGDG(21:2_20:5)+C2H3O2,1063.657,1003.636,699.3594,719.4219,681.3488,701.4114,415.1457,397.1352,379.1246,301.2166,321.2792
DGDG(22:0_20:5)+C2H3O2,1081.704,1021.683,699.3594,737.4689,681.3488,719.4583,415.1457,397.1352,379.1246,301.2166,339.3261
DGDG(22:1_20:5)+C2H3O2,1079.688,1019.667,699.3594,735.4532,681.3488,717.4427,415.1457,397.1352,379.1246,301.2166,337.3105
DGDG(22:2_20:5)+C2H3O2,1077.673,1017.651,699.3594,733.4376,681.3488,715.427,415.1457,397.1352,379.1246,301.2166,335.2948
DGDG(22:3_20:5)+C2H3O2,1075.657,1015.636,699.3594,731.4219,681.3488,713.4114,415.1457,397.1352,379.1246,301.2166,333.2792
DGDG(22:4_20:5)+C2H3O2,1073.641,1013.62,699.3594,729.4063,681.3488,711.3957,415.1457,397.1352,379.1246,301.2166,331.2635
DGDG(20:5_22:5)+C2H3O2,1071.626,1011.604,727.3906,699.3593,709.3801,681.3488,415.1457,397.1352,379.1246,329.2479,301.2166
DGDG(20:5_22:6)+C2H3O2,1069.61,1009.589,725.375,699.3593,707.3644,681.3488,415.1457,397.1352,379.1246,327.2323,301.2166
DGDG(23:0_20:5)+C2H3O2,1095.719,1035.698,699.3594,751.4845,681.3488,733.4739,415.1457,397.1352,379.1246,301.2166,353.3417
DGDG(24:0_20:5)+C2H3O2,1109.735,1049.714,699.3594,765.5002,681.3489,747.4896,415.1457,397.1352,379.1246,301.2166,367.3574
DGDG(24:1_20:5)+C2H3O2,1107.719,1047.698,699.3594,763.4845,681.3488,745.4739,415.1457,397.1352,379.1246,301.2166,365.3417
DGDG(24:2_20:5)+C2H3O2,1105.704,1045.683,699.3594,761.4689,681.3488,743.4583,415.1457,397.1352,379.1246,301.2166,363.3261
DGDG(24:4_20:5)+C2H3O2,1101.673,1041.651,699.3594,757.4376,681.3488,739.427,415.1457,397.1352,379.1246,301.2166,359.2948
DGDG(25:0_20:5)+C2H3O2,1123.751,1063.73,699.3594,779.5158,681.3489,761.5052,415.1457,397.1352,379.1246,301.2166,381.373
DGDG(26:0_20:5)+C2H3O2,1137.766,1077.745,699.3594,793.5315,681.3489,775.5209,415.1457,397.1352,379.1246,301.2166,395.3887
DGDG(26:1_20:5)+C2H3O2,1135.751,1075.73,699.3594,791.5158,681.3489,773.5052,415.1457,397.1352,379.1246,301.2166,393.373
DGDG(26:2_20:5)+C2H3O2,1133.735,1073.714,699.3594,789.5002,681.3489,771.4896,415.1457,397.1352,379.1246,301.2166,391.3574
DGDG(26:4_20:5)+C2H3O2,1129.704,1069.683,699.3594,785.4689,681.3488,767.4583,415.1457,397.1352,379.1246,301.2166,387.3261
DGDG(27:0_20:5)+C2H3O2,1151.782,1091.761,699.3594,807.5471,681.3489,789.5366,415.1457,397.1352,379.1246,301.2166,409.4043
DGDG(21:0_21:0)+C2H3O2,1091.782,1031.761,723.4533,723.4533,705.4427,705.4427,415.1457,397.1352,379.1246,325.3105,325.3105
DGDG(21:0_21:1)+C2H3O2,1089.766,1029.745,721.4376,723.4532,703.4271,705.4427,415.1457,397.1352,379.1246,323.2948,325.3105
DGDG(21:0_21:2)+C2H3O2,1087.751,1027.73,719.422,723.4532,701.4114,705.4427,415.1457,397.1352,379.1246,321.2792,325.3105
DGDG(21:0_22:0)+C2H3O2,1105.798,1045.777,737.4689,723.4533,719.4584,705.4427,415.1457,397.1352,379.1246,339.3261,325.3105
DGDG(21:0_22:1)+C2H3O2,1103.782,1043.761,735.4533,723.4533,717.4427,705.4427,415.1457,397.1352,379.1246,337.3105,325.3105
DGDG(21:0_22:2)+C2H3O2,1101.766,1041.745,733.4376,723.4532,715.4271,705.4427,415.1457,397.1352,379.1246,335.2948,325.3105
DGDG(21:0_22:3)+C2H3O2,1099.751,1039.73,731.422,723.4532,713.4114,705.4427,415.1457,397.1352,379.1246,333.2792,325.3105
DGDG(21:0_22:4)+C2H3O2,1097.735,1037.714,729.4063,723.4532,711.3958,705.4427,415.1457,397.1352,379.1246,331.2635,325.3105
DGDG(21:0_22:5)+C2H3O2,1095.719,1035.698,727.3907,723.4532,709.3801,705.4427,415.1457,397.1352,379.1246,329.2479,325.3105
DGDG(21:0_22:6)+C2H3O2,1093.704,1033.683,725.375,723.4532,707.3644,705.4427,415.1457,397.1352,379.1246,327.2323,325.3105
DGDG(21:0_23:0)+C2H3O2,1119.813,1059.792,751.4846,723.4533,733.474,705.4427,415.1457,397.1352,379.1246,353.3417,325.3105
DGDG(21:0_24:0)+C2H3O2,1133.829,1073.808,765.5002,723.4533,747.4897,705.4427,415.1457,397.1352,379.1246,367.3574,325.3105
DGDG(21:0_24:1)+C2H3O2,1131.813,1071.792,763.4846,723.4533,745.474,705.4427,415.1457,397.1352,379.1246,365.3417,325.3105
DGDG(21:0_24:2)+C2H3O2,1129.798,1069.777,761.4689,723.4533,743.4584,705.4427,415.1457,397.1352,379.1246,363.3261,325.3105
DGDG(21:0_24:4)+C2H3O2,1125.766,1065.745,757.4376,723.4532,739.4271,705.4427,415.1457,397.1352,379.1246,359.2948,325.3105
DGDG(21:0_25:0)+C2H3O2,1147.845,1087.824,779.5159,723.4533,761.5053,705.4427,415.1457,397.1352,379.1246,381.373,325.3105
DGDG(21:0_26:0)+C2H3O2,1161.86,1101.839,793.5316,723.4533,775.521,705.4427,415.1457,397.1352,379.1246,395.3887,325.3105
DGDG(21:0_26:1)+C2H3O2,1159.845,1099.824,791.5159,723.4533,773.5053,705.4427,415.1457,397.1352,379.1246,393.373,325.3105
DGDG(21:0_26:2)+C2H3O2,1157.829,1097.808,789.5002,723.4533,771.4897,705.4427,415.1457,397.1352,379.1246,391.3574,325.3105
DGDG(21:0_26:4)+C2H3O2,1153.798,1093.777,785.4689,723.4533,767.4584,705.4427,415.1457,397.1352,379.1246,387.3261,325.3105
DGDG(21:0_27:0)+C2H3O2,1175.876,1115.855,807.5472,723.4534,789.5366,705.4428,415.1457,397.1352,379.1246,409.4043,325.3105
DGDG(21:1_21:1)+C2H3O2,1087.751,1027.73,721.4376,721.4376,703.4271,703.4271,415.1457,397.1352,379.1246,323.2948,323.2948
DGDG(21:1_21:2)+C2H3O2,1085.735,1025.714,719.422,721.4376,701.4114,703.4271,415.1457,397.1352,379.1246,321.2792,323.2948
DGDG(22:0_21:1)+C2H3O2,1103.782,1043.761,721.4376,737.4689,703.4271,719.4584,415.1457,397.1352,379.1246,323.2948,339.3261
DGDG(21:1_22:1)+C2H3O2,1101.766,1041.745,735.4532,721.4376,717.4427,703.4271,415.1457,397.1352,379.1246,337.3105,323.2948
DGDG(21:1_22:2)+C2H3O2,1099.751,1039.73,733.4376,721.4376,715.4271,703.4271,415.1457,397.1352,379.1246,335.2948,323.2948
DGDG(21:1_22:3)+C2H3O2,1097.735,1037.714,731.422,721.4376,713.4114,703.4271,415.1457,397.1352,379.1246,333.2792,323.2948
DGDG(21:1_22:4)+C2H3O2,1095.719,1035.698,729.4063,721.4376,711.3958,703.4271,415.1457,397.1352,379.1246,331.2635,323.2948
DGDG(21:1_22:5)+C2H3O2,1093.704,1033.683,727.3907,721.4376,709.3801,703.427,415.1457,397.1352,379.1246,329.2479,323.2948
DGDG(21:1_22:6)+C2H3O2,1091.688,1031.667,725.375,721.4376,707.3644,703.427,415.1457,397.1352,379.1246,327.2323,323.2948
DGDG(23:0_21:1)+C2H3O2,1117.798,1057.777,721.4376,751.4846,703.4271,733.474,415.1457,397.1352,379.1246,323.2948,353.3417
DGDG(24:0_21:1)+C2H3O2,1131.813,1071.792,721.4377,765.5002,703.4271,747.4897,415.1457,397.1352,379.1246,323.2948,367.3574
DGDG(21:1_24:1)+C2H3O2,1129.798,1069.777,763.4846,721.4376,745.474,703.4271,415.1457,397.1352,379.1246,365.3417,323.2948
DGDG(21:1_24:2)+C2H3O2,1127.782,1067.761,761.4689,721.4376,743.4584,703.4271,415.1457,397.1352,379.1246,363.3261,323.2948
DGDG(21:1_24:4)+C2H3O2,1123.751,1063.73,757.4376,721.4376,739.4271,703.4271,415.1457,397.1352,379.1246,359.2948,323.2948
DGDG(25:0_21:1)+C2H3O2,1145.829,1085.808,721.4377,779.5159,703.4271,761.5053,415.1457,397.1352,379.1246,323.2948,381.373
DGDG(26:0_21:1)+C2H3O2,1159.845,1099.824,721.4377,793.5315,703.4271,775.5209,415.1457,397.1352,379.1246,323.2948,395.3887
DGDG(21:1_26:1)+C2H3O2,1157.829,1097.808,791.5159,721.4377,773.5053,703.4271,415.1457,397.1352,379.1246,393.373,323.2948
DGDG(21:1_26:2)+C2H3O2,1155.813,1095.792,789.5002,721.4377,771.4897,703.4271,415.1457,397.1352,379.1246,391.3574,323.2948
DGDG(21:1_26:4)+C2H3O2,1151.782,1091.761,785.4689,721.4376,767.4584,703.4271,415.1457,397.1352,379.1246,387.3261,323.2948
DGDG(27:0_21:1)+C2H3O2,1173.86,1113.839,721.4377,807.5472,703.4271,789.5366,415.1457,397.1352,379.1246,323.2948,409.4043
DGDG(21:2_21:2)+C2H3O2,1083.719,1023.698,719.4219,719.4219,701.4114,701.4114,415.1457,397.1352,379.1246,321.2792,321.2792
DGDG(22:0_21:2)+C2H3O2,1101.766,1041.745,719.422,737.4689,701.4114,719.4584,415.1457,397.1352,379.1246,321.2792,339.3261
DGDG(22:1_21:2)+C2H3O2,1099.751,1039.73,719.422,735.4532,701.4114,717.4427,415.1457,397.1352,379.1246,321.2792,337.3105
DGDG(21:2_22:2)+C2H3O2,1097.735,1037.714,733.4376,719.422,715.4271,701.4114,415.1457,397.1352,379.1246,335.2948,321.2792
DGDG(21:2_22:3)+C2H3O2,1095.719,1035.698,731.4219,719.4219,713.4114,701.4114,415.1457,397.1352,379.1246,333.2792,321.2792
DGDG(21:2_22:4)+C2H3O2,1093.704,1033.683,729.4063,719.4219,711.3958,701.4114,415.1457,397.1352,379.1246,331.2635,321.2792
DGDG(21:2_22:5)+C2H3O2,1091.688,1031.667,727.3907,719.4219,709.3801,701.4114,415.1457,397.1352,379.1246,329.2479,321.2792
DGDG(21:2_22:6)+C2H3O2,1089.673,1029.651,725.375,719.4219,707.3644,701.4114,415.1457,397.1352,379.1246,327.2323,321.2792
DGDG(23:0_21:2)+C2H3O2,1115.782,1055.761,719.422,751.4846,701.4114,733.474,415.1457,397.1352,379.1246,321.2792,353.3417
DGDG(24:0_21:2)+C2H3O2,1129.798,1069.777,719.422,765.5002,701.4114,747.4896,415.1457,397.1352,379.1246,321.2792,367.3574
DGDG(24:1_21:2)+C2H3O2,1127.782,1067.761,719.422,763.4846,701.4114,745.474,415.1457,397.1352,379.1246,321.2792,365.3417
DGDG(21:2_24:2)+C2H3O2,1125.766,1065.745,761.4689,719.422,743.4584,701.4114,415.1457,397.1352,379.1246,363.3261,321.2792
DGDG(21:2_24:4)+C2H3O2,1121.735,1061.714,757.4376,719.422,739.4271,701.4114,415.1457,397.1352,379.1246,359.2948,321.2792
DGDG(25:0_21:2)+C2H3O2,1143.813,1083.792,719.422,779.5159,701.4114,761.5053,415.1457,397.1352,379.1246,321.2792,381.373
DGDG(26:0_21:2)+C2H3O2,1157.829,1097.808,719.4221,793.5315,701.4115,775.5209,415.1457,397.1352,379.1246,321.2792,395.3887
DGDG(26:1_21:2)+C2H3O2,1155.813,1095.792,719.422,791.5159,701.4114,773.5053,415.1457,397.1352,379.1246,321.2792,393.373
DGDG(21:2_26:2)+C2H3O2,1153.798,1093.777,789.5002,719.422,771.4896,701.4114,415.1457,397.1352,379.1246,391.3574,321.2792
DGDG(21:2_26:4)+C2H3O2,1149.766,1089.745,785.4689,719.422,767.4584,701.4114,415.1457,397.1352,379.1246,387.3261,321.2792
DGDG(27:0_21:2)+C2H3O2,1171.845,1111.824,719.4221,807.5472,701.4115,789.5366,415.1457,397.1352,379.1246,321.2792,409.4043
DGDG(22:0_22:0)+C2H3O2,1119.813,1059.792,737.4689,737.4689,719.4584,719.4584,415.1457,397.1352,379.1246,339.3261,339.3261
DGDG(22:0_22:1)+C2H3O2,1117.798,1057.777,735.4533,737.4689,717.4427,719.4584,415.1457,397.1352,379.1246,337.3105,339.3261
DGDG(22:0_22:2)+C2H3O2,1115.782,1055.761,733.4376,737.4689,715.4271,719.4584,415.1457,397.1352,379.1246,335.2948,339.3261
DGDG(22:0_22:3)+C2H3O2,1113.766,1053.745,731.422,737.4689,713.4114,719.4584,415.1457,397.1352,379.1246,333.2792,339.3261
DGDG(22:0_22:4)+C2H3O2,1111.751,1051.73,729.4063,737.4689,711.3958,719.4583,415.1457,397.1352,379.1246,331.2635,339.3261
DGDG(22:0_22:5)+C2H3O2,1109.735,1049.714,727.3907,737.4689,709.3801,719.4583,415.1457,397.1352,379.1246,329.2479,339.3261
DGDG(22:0_22:6)+C2H3O2,1107.719,1047.698,725.3751,737.4689,707.3645,719.4583,415.1457,397.1352,379.1246,327.2323,339.3261
DGDG(22:0_23:0)+C2H3O2,1133.829,1073.808,751.4846,737.4689,733.4741,719.4584,415.1457,397.1352,379.1246,353.3417,339.3261
DGDG(22:0_24:0)+C2H3O2,1147.845,1087.824,765.5002,737.4689,747.4897,719.4584,415.1457,397.1352,379.1246,367.3574,339.3261
DGDG(22:0_24:1)+C2H3O2,1145.829,1085.808,763.4846,737.4689,745.4741,719.4584,415.1457,397.1352,379.1246,365.3417,339.3261
DGDG(22:0_24:2)+C2H3O2,1143.813,1083.792,761.4689,737.4689,743.4584,719.4584,415.1457,397.1352,379.1246,363.3261,339.3261
DGDG(22:0_24:4)+C2H3O2,1139.782,1079.761,757.4376,737.4689,739.4271,719.4584,415.1457,397.1352,379.1246,359.2948,339.3261
DGDG(22:0_25:0)+C2H3O2,1161.86,1101.839,779.5159,737.469,761.5053,719.4584,415.1457,397.1352,379.1246,381.373,339.3261
DGDG(22:0_26:0)+C2H3O2,1175.876,1115.855,793.5316,737.469,775.521,719.4584,415.1457,397.1352,379.1246,395.3887,339.3261
DGDG(22:0_26:1)+C2H3O2,1173.86,1113.839,791.5159,737.469,773.5053,719.4584,415.1457,397.1352,379.1246,393.373,339.3261
DGDG(22:0_26:2)+C2H3O2,1171.845,1111.824,789.5002,737.4689,771.4897,719.4584,415.1457,397.1352,379.1246,391.3574,339.3261
DGDG(22:0_26:4)+C2H3O2,1167.813,1107.792,785.4689,737.4689,767.4584,719.4584,415.1457,397.1352,379.1246,387.3261,339.3261
DGDG(22:0_27:0)+C2H3O2,1189.892,1129.871,807.5472,737.469,789.5366,719.4584,415.1457,397.1352,379.1246,409.4043,339.3261
DGDG(22:1_22:1)+C2H3O2,1115.782,1055.761,735.4533,735.4533,717.4427,717.4427,415.1457,397.1352,379.1246,337.3105,337.3105
DGDG(22:1_22:2)+C2H3O2,1113.766,1053.745,733.4376,735.4532,715.4271,717.4427,415.1457,397.1352,379.1246,335.2948,337.3105
DGDG(22:1_22:3)+C2H3O2,1111.751,1051.73,731.422,735.4532,713.4114,717.4427,415.1457,397.1352,379.1246,333.2792,337.3105
DGDG(22:1_22:4)+C2H3O2,1109.735,1049.714,729.4063,735.4532,711.3958,717.4427,415.1457,397.1352,379.1246,331.2635,337.3105
DGDG(22:1_22:5)+C2H3O2,1107.719,1047.698,727.3907,735.4532,709.3801,717.4427,415.1457,397.1352,379.1246,329.2479,337.3105
DGDG(22:1_22:6)+C2H3O2,1105.704,1045.683,725.375,735.4532,707.3644,717.4427,415.1457,397.1352,379.1246,327.2323,337.3105
DGDG(23:0_22:1)+C2H3O2,1131.813,1071.792,735.4533,751.4846,717.4427,733.474,415.1457,397.1352,379.1246,337.3105,353.3417
DGDG(24:0_22:1)+C2H3O2,1145.829,1085.808,735.4533,765.5002,717.4427,747.4897,415.1457,397.1352,379.1246,337.3105,367.3574
DGDG(22:1_24:1)+C2H3O2,1143.813,1083.792,763.4846,735.4533,745.474,717.4427,415.1457,397.1352,379.1246,365.3417,337.3105
DGDG(22:1_24:2)+C2H3O2,1141.798,1081.777,761.4689,735.4533,743.4584,717.4427,415.1457,397.1352,379.1246,363.3261,337.3105
DGDG(22:1_24:4)+C2H3O2,1137.766,1077.745,757.4376,735.4532,739.4271,717.4427,415.1457,397.1352,379.1246,359.2948,337.3105
DGDG(25:0_22:1)+C2H3O2,1159.845,1099.824,735.4533,779.5159,717.4427,761.5053,415.1457,397.1352,379.1246,337.3105,381.373
DGDG(26:0_22:1)+C2H3O2,1173.86,1113.839,735.4533,793.5316,717.4427,775.521,415.1457,397.1352,379.1246,337.3105,395.3887
DGDG(22:1_26:1)+C2H3O2,1171.845,1111.824,791.5159,735.4533,773.5053,717.4427,415.1457,397.1352,379.1246,393.373,337.3105
DGDG(22:1_26:2)+C2H3O2,1169.829,1109.808,789.5002,735.4533,771.4897,717.4427,415.1457,397.1352,379.1246,391.3574,337.3105
DGDG(22:1_26:4)+C2H3O2,1165.798,1105.777,785.4689,735.4533,767.4584,717.4427,415.1457,397.1352,379.1246,387.3261,337.3105
DGDG(27:0_22:1)+C2H3O2,1187.876,1127.855,735.4534,807.5472,717.4428,789.5366,415.1457,397.1352,379.1246,337.3105,409.4043
DGDG(22:2_22:2)+C2H3O2,1111.751,1051.73,733.4376,733.4376,715.4271,715.4271,415.1457,397.1352,379.1246,335.2948,335.2948
DGDG(22:2_22:3)+C2H3O2,1109.735,1049.714,731.422,733.4376,713.4114,715.4271,415.1457,397.1352,379.1246,333.2792,335.2948
DGDG(22:2_22:4)+C2H3O2,1107.719,1047.698,729.4063,733.4376,711.3958,715.4271,415.1457,397.1352,379.1246,331.2635,335.2948
DGDG(22:2_22:5)+C2H3O2,1105.704,1045.683,727.3907,733.4376,709.3801,715.427,415.1457,397.1352,379.1246,329.2479,335.2948
DGDG(22:2_22:6)+C2H3O2,1103.688,1043.667,725.375,733.4376,707.3644,715.427,415.1457,397.1352,379.1246,327.2323,335.2948
DGDG(23:0_22:2)+C2H3O2,1129.798,1069.777,733.4376,751.4846,715.4271,733.474,415.1457,397.1352,379.1246,335.2948,353.3417
DGDG(24:0_22:2)+C2H3O2,1143.813,1083.792,733.4377,765.5002,715.4271,747.4897,415.1457,397.1352,379.1246,335.2948,367.3574
DGDG(24:1_22:2)+C2H3O2,1141.798,1081.777,733.4376,763.4846,715.4271,745.474,415.1457,397.1352,379.1246,335.2948,365.3417
DGDG(22:2_24:2)+C2H3O2,1139.782,1079.761,761.4689,733.4376,743.4584,715.4271,415.1457,397.1352,379.1246,363.3261,335.2948
DGDG(22:2_24:4)+C2H3O2,1135.751,1075.73,757.4376,733.4376,739.4271,715.4271,415.1457,397.1352,379.1246,359.2948,335.2948
DGDG(25:0_22:2)+C2H3O2,1157.829,1097.808,733.4377,779.5159,715.4271,761.5053,415.1457,397.1352,379.1246,335.2948,381.373
DGDG(26:0_22:2)+C2H3O2,1171.845,1111.824,733.4377,793.5315,715.4271,775.5209,415.1457,397.1352,379.1246,335.2948,395.3887
DGDG(26:1_22:2)+C2H3O2,1169.829,1109.808,733.4377,791.5159,715.4271,773.5053,415.1457,397.1352,379.1246,335.2948,393.373
DGDG(22:2_26:2)+C2H3O2,1167.813,1107.792,789.5002,733.4377,771.4897,715.4271,415.1457,397.1352,379.1246,391.3574,335.2948
DGDG(22:2_26:4)+C2H3O2,1163.782,1103.761,785.4689,733.4376,767.4584,715.4271,415.1457,397.1352,379.1246,387.3261,335.2948
DGDG(27:0_22:2)+C2H3O2,1185.86,1125.839,733.4377,807.5472,715.4271,789.5366,415.1457,397.1352,379.1246,335.2948,409.4043
DGDG(22:3_22:3)+C2H3O2,1107.719,1047.698,731.4219,731.4219,713.4114,713.4114,415.1457,397.1352,379.1246,333.2792,333.2792
DGDG(22:3_22:4)+C2H3O2,1105.704,1045.683,729.4063,731.4219,711.3958,713.4114,415.1457,397.1352,379.1246,331.2635,333.2792
DGDG(22:3_22:5)+C2H3O2,1103.688,1043.667,727.3907,731.4219,709.3801,713.4114,415.1457,397.1352,379.1246,329.2479,333.2792
DGDG(22:3_22:6)+C2H3O2,1101.673,1041.651,725.375,731.4219,707.3644,713.4114,415.1457,397.1352,379.1246,327.2323,333.2792
DGDG(23:0_22:3)+C2H3O2,1127.782,1067.761,731.422,751.4846,713.4114,733.474,415.1457,397.1352,379.1246,333.2792,353.3417
DGDG(24:0_22:3)+C2H3O2,1141.798,1081.777,731.422,765.5002,713.4114,747.4896,415.1457,397.1352,379.1246,333.2792,367.3574
DGDG(24:1_22:3)+C2H3O2,1139.782,1079.761,731.422,763.4846,713.4114,745.474,415.1457,397.1352,379.1246,333.2792,365.3417
DGDG(24:2_22:3)+C2H3O2,1137.766,1077.745,731.422,761.4689,713.4114,743.4584,415.1457,397.1352,379.1246,333.2792,363.3261
DGDG(22:3_24:4)+C2H3O2,1133.735,1073.714,757.4376,731.422,739.4271,713.4114,415.1457,397.1352,379.1246,359.2948,333.2792
DGDG(25:0_22:3)+C2H3O2,1155.813,1095.792,731.422,779.5159,713.4114,761.5053,415.1457,397.1352,379.1246,333.2792,381.373
DGDG(26:0_22:3)+C2H3O2,1169.829,1109.808,731.4221,793.5315,713.4115,775.5209,415.1457,397.1352,379.1246,333.2792,395.3887
DGDG(26:1_22:3)+C2H3O2,1167.813,1107.792,731.422,791.5159,713.4114,773.5053,415.1457,397.1352,379.1246,333.2792,393.373
