OxCL,[M+NH4]+,(sn1+sn2)+,(sn1'+sn2')+
OxCL((34:4(OH))_(42:4(OH)))+NH4,1555.0586,587.4671,699.5924
OxCL((34:4(OH))_(42:6))+NH4,1535.0323,587.4671,679.5661
OxCL((34:4(OH))_(42:6(OH)))+NH4,1551.0273,587.4671,695.5611
OxCL((34:4(OH))_(42:6(OOH)))+NH4,1567.0222,587.4671,711.556
OxCL((34:4(OH))_(42:6(OOH)))+NH4,1567.0222,587.4671,711.556
OxCL((34:4(OH))_(42:6(OOOH)))+NH4,1583.0171,587.4671,727.5509
OxCL((34:4(OH))_(42:6(OOOOH)))+NH4,1599.012,587.4671,743.5458
OxCL((34:4(OH))_(42:6(OOOOOH)))+NH4,1615.0069,587.4671,759.5407
OxCL((34:4(OH))_(42:7))+NH4,1533.0167,587.4671,677.5505
OxCL((34:4(OH))_(42:7(OH)))+NH4,1549.0116,587.4671,693.5454
OxCL((34:4(OH))_(42:7(OOH)))+NH4,1565.0065,587.4671,709.5403
OxCL((34:4(OH))_(42:7(OOH)))+NH4,1565.0065,587.4671,709.5403
OxCL((34:4(OH))_(42:7(OOOH)))+NH4,1581.0014,587.4671,725.5352
OxCL((34:4(OH))_(42:7(OOOOH)))+NH4,1596.9964,587.4671,741.5302
OxCL((34:4(OH))_(42:7(OOOOOH)))+NH4,1612.9913,587.4671,757.5251
OxCL((34:4(OH))_(42:8))+NH4,1531.001,587.4671,675.5348
OxCL((34:4(OH))_(42:8(OH)))+NH4,1546.9959,587.4671,691.5297
OxCL((34:4(OH))_(42:8(OOH)))+NH4,1562.9909,587.4671,707.5247
OxCL((34:4(OH))_(42:8(OOOH)))+NH4,1578.9858,587.4671,723.5196
OxCL((34:4(OH))_(42:8(OOOOH)))+NH4,1594.9807,587.4671,739.5145
OxCL((34:4(OH))_(42:8(OOOOOH)))+NH4,1610.9756,587.4671,755.5094
OxCL((34:4(OH))_(42:8(OOOOOOH)))+NH4,1626.9705,587.4671,771.5043
OxCL((34:4(OH))_(42:8(OOOOOOOOH)))+NH4,1658.9604,587.4671,803.4942
OxCL((34:4(OH))_(42:9))+NH4,1528.9854,587.4671,673.5192
OxCL((34:4(OH))_(42:9(OH)))+NH4,1544.9803,587.4671,689.5141
OxCL((34:4(OH))_(42:9(OH)))+NH4,1544.9803,587.4671,689.5141
OxCL((34:4(OH))_(42:9(OOH)))+NH4,1560.9752,587.4671,705.509
OxCL((34:4(OH))_(42:9(OOOH)))+NH4,1576.9701,587.4671,721.5039
OxCL((34:4(OH))_(42:9(OOOOH)))+NH4,1592.965,587.4671,737.4988
OxCL((34:4(OH))_(42:9(OOOOOH)))+NH4,1608.96,587.4671,753.4938
OxCL((34:4(OH))_(42:9(OOOOOOH)))+NH4,1624.9549,587.4671,769.4887
OxCL((34:4(OH))_(42:9(OOOOOOOOH)))+NH4,1656.9447,587.4671,801.4785
OxCL((34:4(OH))_(44:10))+NH4,1555.001,587.4671,699.5348
OxCL((34:4(OH))_(44:10(OH)))+NH4,1570.9959,587.4671,715.5297
OxCL((34:4(OH))_(44:10(OOH)))+NH4,1586.9909,587.4671,731.5247
OxCL((34:4(OH))_(44:10(OOOH)))+NH4,1602.9858,587.4671,747.5196
OxCL((34:4(OH))_(44:10(OOOOH)))+NH4,1618.9807,587.4671,763.5145
OxCL((34:4(OH))_(44:10(OOOOOH)))+NH4,1634.9756,587.4671,779.5094
OxCL((34:4(OH))_(44:10(OOOOOOH)))+NH4,1650.9705,587.4671,795.5043
OxCL((34:4(OH))_(44:10(OOOOOOOOH)))+NH4,1682.9604,587.4671,827.4942
OxCL((34:4(OH))_(44:11))+NH4,1552.9854,587.4671,697.5192
OxCL((34:4(OH))_(44:11(OH)))+NH4,1568.9803,587.4671,713.5141
OxCL((34:4(OH))_(44:11(OH)))+NH4,1568.9803,587.4671,713.5141
OxCL((34:4(OH))_(44:11(OOH)))+NH4,1584.9752,587.4671,729.509
OxCL((34:4(OH))_(44:11(OOOH)))+NH4,1600.9701,587.4671,745.5039
OxCL((34:4(OH))_(44:11(OOOOH)))+NH4,1616.965,587.4671,761.4988
OxCL((34:4(OH))_(44:11(OOOOOH)))+NH4,1632.96,587.4671,777.4938
OxCL((34:4(OH))_(44:11(OOOOOOH)))+NH4,1648.9549,587.4671,793.4887
OxCL((34:4(OH))_(44:11(OOOOOOOOH)))+NH4,1680.9447,587.4671,825.4785
OxCL((34:4(OH))_(44:12))+NH4,1550.9697,587.4671,695.5035
OxCL((34:4(OH))_(44:12(OH)))+NH4,1566.9646,587.4671,711.4984
OxCL((34:4(OH))_(44:12(OOH)))+NH4,1582.9595,587.4671,727.4933
OxCL((34:4(OH))_(44:12(OOOH)))+NH4,1598.9545,587.4671,743.4883
OxCL((34:4(OH))_(44:12(OOOOH)))+NH4,1614.9494,587.4671,759.4832
OxCL((34:4(OH))_(44:12(OOOOOH)))+NH4,1630.9443,587.4671,775.4781
OxCL((34:4(OH))_(44:12(OOOOOOH)))+NH4,1646.9392,587.4671,791.473
OxCL((34:4(OH))_(44:12(OOOOOOOOH)))+NH4,1678.9291,587.4671,823.4629
OxCL((34:4(OH))_(44:6(OOH)))+NH4,1595.0535,587.4671,739.5873
OxCL((34:4(OH))_(44:8(OH)))+NH4,1575.0273,587.4671,719.5611
OxCL((34:4(OH))_(44:8(OOH)))+NH4,1591.0222,587.4671,735.556
OxCL((34:4(OH))_(44:8(OOOH)))+NH4,1607.0171,587.4671,751.5509
OxCL((34:4(OH))_(44:8(OOOOOH)))+NH4,1639.0069,587.4671,783.5407
OxCL((34:4(OH))_(44:9(OH)))+NH4,1573.0116,587.4671,717.5454
OxCL((34:4(OH))_(44:9(OOH)))+NH4,1589.0065,587.4671,733.5403
OxCL((34:4(OH))_(44:9(OOOH)))+NH4,1605.0014,587.4671,749.5352
OxCL((34:4(OH))_(44:9(OOOOOH)))+NH4,1636.9913,587.4671,781.5251
OxCL((34:4(OOH))_(34:4(OOH)))+NH4,1474.9231,603.462,603.462
OxCL((34:4(OOH))_(34:4(OOOH)))+NH4,1490.918,603.462,619.4569
OxCL((34:4(OOH))_(34:4(OOOOH)))+NH4,1506.913,603.462,635.4519
OxCL((34:4(OOH))_(34:4(OOOOOH)))+NH4,1522.9079,603.462,651.4468
OxCL((34:4(OOH))_(34:4(OOOOOOH)))+NH4,1538.9028,603.462,667.4417
OxCL((34:4(OOH))_(36:1))+NH4,1477.0116,603.462,605.5505
OxCL((34:4(OOH))_(36:2))+NH4,1474.9959,603.462,603.5348
OxCL((34:4(OOH))_(36:2(OH)))+NH4,1490.9908,603.462,619.5297
OxCL((34:4(OOH))_(36:2(OOH)))+NH4,1506.9858,603.462,635.5247
OxCL((34:4(OOH))_(36:2(OOOH)))+NH4,1522.9807,603.462,651.5196
OxCL((34:4(OOH))_(36:2(OOOOH)))+NH4,1538.9756,603.462,667.5145
OxCL((34:4(OOH))_(36:3))+NH4,1472.9803,603.462,601.5192
OxCL((34:4(OOH))_(36:3(OH)))+NH4,1488.9752,603.462,617.5141
OxCL((34:4(OOH))_(36:3(OH)))+NH4,1488.9752,603.462,617.5141
OxCL((34:4(OOH))_(36:3(OOH)))+NH4,1504.9701,603.462,633.509
OxCL((34:4(OOH))_(36:3(OOOH)))+NH4,1520.965,603.462,649.5039
OxCL((34:4(OOH))_(36:3(OOOOH)))+NH4,1536.9599,603.462,665.4988
OxCL((34:4(OOH))_(36:3(OOOOOH)))+NH4,1552.9549,603.462,681.4938
OxCL((34:4(OOH))_(36:3(OOOOOOH)))+NH4,1568.9498,603.462,697.4887
OxCL((34:4(OOH))_(36:4))+NH4,1470.9646,603.462,599.5035
OxCL((34:4(OOH))_(36:4(OH)))+NH4,1486.9595,603.462,615.4984
OxCL((34:4(OOH))_(36:4(OH)))+NH4,1486.9595,603.462,615.4984
OxCL((34:4(OOH))_(36:4(OOH)))+NH4,1502.9544,603.462,631.4933
OxCL((34:4(OOH))_(36:4(OOOH)))+NH4,1518.9494,603.462,647.4883
OxCL((34:4(OOH))_(36:4(OOOH)))+NH4,1518.9494,603.462,647.4883
OxCL((34:4(OOH))_(36:4(OOOOH)))+NH4,1534.9443,603.462,663.4832
OxCL((34:4(OOH))_(36:4(OOOOOH)))+NH4,1550.9392,603.462,679.4781
OxCL((34:4(OOH))_(36:4(OOOOOOH)))+NH4,1566.9341,603.462,695.473
OxCL((34:4(OOH))_(36:4(OOOOOOH)))+NH4,1566.9341,603.462,695.473
OxCL((34:4(OOH))_(36:4(OOOOOOOOH)))+NH4,1598.924,603.462,727.4629
OxCL((34:4(OOH))_(36:5))+NH4,1468.9489,603.462,597.4878
OxCL((34:4(OOH))_(36:5(OH)))+NH4,1484.9439,603.462,613.4828
OxCL((34:4(OOH))_(36:5(OOH)))+NH4,1500.9388,603.462,629.4777
OxCL((34:4(OOH))_(36:5(OOOH)))+NH4,1516.9337,603.462,645.4726
OxCL((34:4(OOH))_(36:5(OOOH)))+NH4,1516.9337,603.462,645.4726
OxCL((34:4(OOH))_(36:5(OOOOH)))+NH4,1532.9286,603.462,661.4675
OxCL((34:4(OOH))_(36:5(OOOOH)))+NH4,1532.9286,603.462,661.4675
OxCL((34:4(OOH))_(36:5(OOOOOH)))+NH4,1548.9235,603.462,677.4624
OxCL((34:4(OOH))_(36:5(OOOOOOH)))+NH4,1564.9185,603.462,693.4574
OxCL((34:4(OOH))_(36:5(OOOOOOOOH)))+NH4,1596.9083,603.462,725.4472
OxCL((34:4(OOH))_(36:6))+NH4,1466.9333,603.462,595.4722
OxCL((34:4(OOH))_(36:6(OH)))+NH4,1482.9282,603.462,611.4671
OxCL((34:4(OOH))_(36:6(OOH)))+NH4,1498.9231,603.462,627.462
OxCL((34:4(OOH))_(36:6(OOOH)))+NH4,1514.918,603.462,643.4569
OxCL((34:4(OOH))_(36:6(OOOOH)))+NH4,1530.913,603.462,659.4519
OxCL((34:4(OOH))_(36:6(OOOOOH)))+NH4,1546.9079,603.462,675.4468
OxCL((34:4(OOH))_(36:6(OOOOOOH)))+NH4,1562.9028,603.462,691.4417
OxCL((34:4(OOH))_(36:6(OOOOOOOOH)))+NH4,1594.8926,603.462,723.4315
OxCL((34:4(OOH))_(38:2))+NH4,1503.0272,603.462,631.5661
OxCL((34:4(OOH))_(38:2(OH)))+NH4,1519.0222,603.462,647.5611
OxCL((34:4(OOH))_(38:2(OOH)))+NH4,1535.0171,603.462,663.556
OxCL((34:4(OOH))_(38:3))+NH4,1501.0116,603.462,629.5505
OxCL((34:4(OOH))_(38:3(OH)))+NH4,1517.0065,603.462,645.5454
OxCL((34:4(OOH))_(38:3(OOH)))+NH4,1533.0014,603.462,661.5403
OxCL((34:4(OOH))_(38:3(OOOOH)))+NH4,1564.9913,603.462,693.5302
OxCL((34:4(OOH))_(38:4))+NH4,1498.9959,603.462,627.5348
OxCL((34:4(OOH))_(38:4(OH)))+NH4,1514.9908,603.462,643.5297
OxCL((34:4(OOH))_(38:4(OOH)))+NH4,1530.9858,603.462,659.5247
OxCL((34:4(OOH))_(38:4(OOOH)))+NH4,1546.9807,603.462,675.5196
OxCL((34:4(OOH))_(38:4(OOOOH)))+NH4,1562.9756,603.462,691.5145
OxCL((34:4(OOH))_(38:4(OOOOOH)))+NH4,1578.9705,603.462,707.5094
OxCL((34:4(OOH))_(38:4(OOOOOOH)))+NH4,1594.9654,603.462,723.5043
OxCL((34:4(OOH))_(38:5))+NH4,1496.9803,603.462,625.5192
OxCL((34:4(OOH))_(38:5(OH)))+NH4,1512.9752,603.462,641.5141
OxCL((34:4(OOH))_(38:5(OH)))+NH4,1512.9752,603.462,641.5141
OxCL((34:4(OOH))_(38:5(OOH)))+NH4,1528.9701,603.462,657.509
OxCL((34:4(OOH))_(38:5(OOOH)))+NH4,1544.965,603.462,673.5039
OxCL((34:4(OOH))_(38:5(OOOOH)))+NH4,1560.9599,603.462,689.4988
OxCL((34:4(OOH))_(38:5(OOOOOH)))+NH4,1576.9549,603.462,705.4938
OxCL((34:4(OOH))_(38:5(OOOOOOH)))+NH4,1592.9498,603.462,721.4887
OxCL((34:4(OOH))_(38:5(OOOOOOOOH)))+NH4,1624.9396,603.462,753.4785
OxCL((34:4(OOH))_(38:6))+NH4,1494.9646,603.462,623.5035
OxCL((34:4(OOH))_(38:6(OH)))+NH4,1510.9595,603.462,639.4984
OxCL((34:4(OOH))_(38:6(OH)))+NH4,1510.9595,603.462,639.4984
OxCL((34:4(OOH))_(38:6(OOH)))+NH4,1526.9544,603.462,655.4933
OxCL((34:4(OOH))_(38:6(OOOH)))+NH4,1542.9494,603.462,671.4883
OxCL((34:4(OOH))_(38:6(OOOH)))+NH4,1542.9494,603.462,671.4883
OxCL((34:4(OOH))_(38:6(OOOOH)))+NH4,1558.9443,603.462,687.4832
OxCL((34:4(OOH))_(38:6(OOOOOH)))+NH4,1574.9392,603.462,703.4781
OxCL((34:4(OOH))_(38:6(OOOOOOH)))+NH4,1590.9341,603.462,719.473
OxCL((34:4(OOH))_(38:6(OOOOOOH)))+NH4,1590.9341,603.462,719.473
OxCL((34:4(OOH))_(38:6(OOOOOOOOH)))+NH4,1622.924,603.462,751.4629
OxCL((34:4(OOH))_(38:6(OOOOOOOOH)))+NH4,1622.924,603.462,751.4629
OxCL((34:4(OOH))_(38:7))+NH4,1492.9489,603.462,621.4878
OxCL((34:4(OOH))_(38:7(OH)))+NH4,1508.9439,603.462,637.4828
OxCL((34:4(OOH))_(38:7(OOH)))+NH4,1524.9388,603.462,653.4777
OxCL((34:4(OOH))_(38:7(OOOH)))+NH4,1540.9337,603.462,669.4726
OxCL((34:4(OOH))_(38:7(OOOH)))+NH4,1540.9337,603.462,669.4726
OxCL((34:4(OOH))_(38:7(OOOOH)))+NH4,1556.9286,603.462,685.4675
OxCL((34:4(OOH))_(38:7(OOOOH)))+NH4,1556.9286,603.462,685.4675
OxCL((34:4(OOH))_(38:7(OOOOOH)))+NH4,1572.9235,603.462,701.4624
OxCL((34:4(OOH))_(38:7(OOOOOOH)))+NH4,1588.9185,603.462,717.4574
OxCL((34:4(OOH))_(38:7(OOOOOOOOH)))+NH4,1620.9083,603.462,749.4472
OxCL((34:4(OOH))_(40:2))+NH4,1531.0586,603.462,659.5975
OxCL((34:4(OOH))_(40:4))+NH4,1527.0272,603.462,655.5661
OxCL((34:4(OOH))_(40:4(OH)))+NH4,1543.0222,603.462,671.5611
OxCL((34:4(OOH))_(40:4(OOH)))+NH4,1559.0171,603.462,687.556
OxCL((34:4(OOH))_(40:4(OOH)))+NH4,1559.0171,603.462,687.556
OxCL((34:4(OOH))_(40:4(OOOH)))+NH4,1575.012,603.462,703.5509
OxCL((34:4(OOH))_(40:4(OOOOH)))+NH4,1591.0069,603.462,719.5458
OxCL((34:4(OOH))_(40:5))+NH4,1525.0116,603.462,653.5505
OxCL((34:4(OOH))_(40:5(OH)))+NH4,1541.0065,603.462,669.5454
OxCL((34:4(OOH))_(40:5(OOH)))+NH4,1557.0014,603.462,685.5403
OxCL((34:4(OOH))_(40:5(OOH)))+NH4,1557.0014,603.462,685.5403
OxCL((34:4(OOH))_(40:5(OOOH)))+NH4,1572.9963,603.462,701.5352
OxCL((34:4(OOH))_(40:5(OOOOH)))+NH4,1588.9913,603.462,717.5302
OxCL((34:4(OOH))_(40:5(OOOOOH)))+NH4,1604.9862,603.462,733.5251
OxCL((34:4(OOH))_(40:6))+NH4,1522.9959,603.462,651.5348
OxCL((34:4(OOH))_(40:6(OH)))+NH4,1538.9908,603.462,667.5297
OxCL((34:4(OOH))_(40:6(OOH)))+NH4,1554.9858,603.462,683.5247
OxCL((34:4(OOH))_(40:6(OOOH)))+NH4,1570.9807,603.462,699.5196
OxCL((34:4(OOH))_(40:6(OOOOH)))+NH4,1586.9756,603.462,715.5145
OxCL((34:4(OOH))_(40:6(OOOOOH)))+NH4,1602.9705,603.462,731.5094
OxCL((34:4(OOH))_(40:6(OOOOOOH)))+NH4,1618.9654,603.462,747.5043
OxCL((34:4(OOH))_(40:6(OOOOOOOOH)))+NH4,1650.9553,603.462,779.4942
OxCL((34:4(OOH))_(40:7))+NH4,1520.9803,603.462,649.5192
OxCL((34:4(OOH))_(40:7(OH)))+NH4,1536.9752,603.462,665.5141
OxCL((34:4(OOH))_(40:7(OH)))+NH4,1536.9752,603.462,665.5141
OxCL((34:4(OOH))_(40:7(OOH)))+NH4,1552.9701,603.462,681.509
OxCL((34:4(OOH))_(40:7(OOOH)))+NH4,1568.965,603.462,697.5039
OxCL((34:4(OOH))_(40:7(OOOOH)))+NH4,1584.9599,603.462,713.4988
OxCL((34:4(OOH))_(40:7(OOOOOH)))+NH4,1600.9549,603.462,729.4938
OxCL((34:4(OOH))_(40:7(OOOOOOH)))+NH4,1616.9498,603.462,745.4887
OxCL((34:4(OOH))_(40:7(OOOOOOOOH)))+NH4,1648.9396,603.462,777.4785
OxCL((34:4(OOH))_(40:8))+NH4,1518.9646,603.462,647.5035
OxCL((34:4(OOH))_(40:8(OH)))+NH4,1534.9595,603.462,663.4984
OxCL((34:4(OOH))_(40:8(OH)))+NH4,1534.9595,603.462,663.4984
OxCL((34:4(OOH))_(40:8(OOH)))+NH4,1550.9544,603.462,679.4933
OxCL((34:4(OOH))_(40:8(OOOH)))+NH4,1566.9494,603.462,695.4883
OxCL((34:4(OOH))_(40:8(OOOH)))+NH4,1566.9494,603.462,695.4883
OxCL((34:4(OOH))_(40:8(OOOOH)))+NH4,1582.9443,603.462,711.4832
OxCL((34:4(OOH))_(40:8(OOOOOH)))+NH4,1598.9392,603.462,727.4781
OxCL((34:4(OOH))_(40:8(OOOOOOH)))+NH4,1614.9341,603.462,743.473
OxCL((34:4(OOH))_(40:8(OOOOOOH)))+NH4,1614.9341,603.462,743.473
OxCL((34:4(OOH))_(40:8(OOOOOOOOH)))+NH4,1646.924,603.462,775.4629
OxCL((34:4(OOH))_(40:8(OOOOOOOOH)))+NH4,1646.924,603.462,775.4629
OxCL((34:4(OOH))_(40:9))+NH4,1516.9489,603.462,645.4878
OxCL((34:4(OOH))_(40:9(OH)))+NH4,1532.9439,603.462,661.4828
OxCL((34:4(OOH))_(40:9(OOH)))+NH4,1548.9388,603.462,677.4777
OxCL((34:4(OOH))_(40:9(OOOH)))+NH4,1564.9337,603.462,693.4726
OxCL((34:4(OOH))_(40:9(OOOH)))+NH4,1564.9337,603.462,693.4726
OxCL((34:4(OOH))_(40:9(OOOOH)))+NH4,1580.9286,603.462,709.4675
OxCL((34:4(OOH))_(40:9(OOOOH)))+NH4,1580.9286,603.462,709.4675
OxCL((34:4(OOH))_(40:9(OOOOOH)))+NH4,1596.9235,603.462,725.4624
OxCL((34:4(OOH))_(40:9(OOOOOOH)))+NH4,1612.9185,603.462,741.4574
OxCL((34:4(OOH))_(40:9(OOOOOOOOH)))+NH4,1644.9083,603.462,773.4472
OxCL((34:4(OOH))_(42:10))+NH4,1542.9646,603.462,671.5035
OxCL((34:4(OOH))_(42:10(OH)))+NH4,1558.9595,603.462,687.4984
OxCL((34:4(OOH))_(42:10(OOH)))+NH4,1574.9544,603.462,703.4933
OxCL((34:4(OOH))_(42:10(OOOH)))+NH4,1590.9494,603.462,719.4883
OxCL((34:4(OOH))_(42:10(OOOOH)))+NH4,1606.9443,603.462,735.4832
OxCL((34:4(OOH))_(42:10(OOOOOH)))+NH4,1622.9392,603.462,751.4781
OxCL((34:4(OOH))_(42:10(OOOOOOH)))+NH4,1638.9341,603.462,767.473
OxCL((34:4(OOH))_(42:10(OOOOOOOOH)))+NH4,1670.924,603.462,799.4629
OxCL((34:4(OOH))_(42:4(OH)))+NH4,1571.0535,603.462,699.5924
OxCL((34:4(OOH))_(42:6))+NH4,1551.0272,603.462,679.5661
OxCL((34:4(OOH))_(42:6(OH)))+NH4,1567.0222,603.462,695.5611
OxCL((34:4(OOH))_(42:6(OOH)))+NH4,1583.0171,603.462,711.556
OxCL((34:4(OOH))_(42:6(OOH)))+NH4,1583.0171,603.462,711.556
OxCL((34:4(OOH))_(42:6(OOOH)))+NH4,1599.012,603.462,727.5509
OxCL((34:4(OOH))_(42:6(OOOOH)))+NH4,1615.0069,603.462,743.5458
OxCL((34:4(OOH))_(42:6(OOOOOH)))+NH4,1631.0018,603.462,759.5407
OxCL((34:4(OOH))_(42:7))+NH4,1549.0116,603.462,677.5505
OxCL((34:4(OOH))_(42:7(OH)))+NH4,1565.0065,603.462,693.5454
OxCL((34:4(OOH))_(42:7(OOH)))+NH4,1581.0014,603.462,709.5403
OxCL((34:4(OOH))_(42:7(OOH)))+NH4,1581.0014,603.462,709.5403
OxCL((34:4(OOH))_(42:7(OOOH)))+NH4,1596.9963,603.462,725.5352
OxCL((34:4(OOH))_(42:7(OOOOH)))+NH4,1612.9913,603.462,741.5302
OxCL((34:4(OOH))_(42:7(OOOOOH)))+NH4,1628.9862,603.462,757.5251
OxCL((34:4(OOH))_(42:8))+NH4,1546.9959,603.462,675.5348
OxCL((34:4(OOH))_(42:8(OH)))+NH4,1562.9908,603.462,691.5297
OxCL((34:4(OOH))_(42:8(OOH)))+NH4,1578.9858,603.462,707.5247
OxCL((34:4(OOH))_(42:8(OOOH)))+NH4,1594.9807,603.462,723.5196
OxCL((34:4(OOH))_(42:8(OOOOH)))+NH4,1610.9756,603.462,739.5145
OxCL((34:4(OOH))_(42:8(OOOOOH)))+NH4,1626.9705,603.462,755.5094
OxCL((34:4(OOH))_(42:8(OOOOOOH)))+NH4,1642.9654,603.462,771.5043
OxCL((34:4(OOH))_(42:8(OOOOOOOOH)))+NH4,1674.9553,603.462,803.4942
OxCL((34:4(OOH))_(42:9))+NH4,1544.9803,603.462,673.5192
OxCL((34:4(OOH))_(42:9(OH)))+NH4,1560.9752,603.462,689.5141
OxCL((34:4(OOH))_(42:9(OH)))+NH4,1560.9752,603.462,689.5141
OxCL((34:4(OOH))_(42:9(OOH)))+NH4,1576.9701,603.462,705.509
OxCL((34:4(OOH))_(42:9(OOOH)))+NH4,1592.965,603.462,721.5039
OxCL((34:4(OOH))_(42:9(OOOOH)))+NH4,1608.9599,603.462,737.4988
OxCL((34:4(OOH))_(42:9(OOOOOH)))+NH4,1624.9549,603.462,753.4938
OxCL((34:4(OOH))_(42:9(OOOOOOH)))+NH4,1640.9498,603.462,769.4887
OxCL((34:4(OOH))_(42:9(OOOOOOOOH)))+NH4,1672.9396,603.462,801.4785
OxCL((34:4(OOH))_(44:10))+NH4,1570.9959,603.462,699.5348
OxCL((34:4(OOH))_(44:10(OH)))+NH4,1586.9908,603.462,715.5297
OxCL((34:4(OOH))_(44:10(OOH)))+NH4,1602.9858,603.462,731.5247
OxCL((34:4(OOH))_(44:10(OOOH)))+NH4,1618.9807,603.462,747.5196
OxCL((34:4(OOH))_(44:10(OOOOH)))+NH4,1634.9756,603.462,763.5145
OxCL((34:4(OOH))_(44:10(OOOOOH)))+NH4,1650.9705,603.462,779.5094
OxCL((34:4(OOH))_(44:10(OOOOOOH)))+NH4,1666.9654,603.462,795.5043
OxCL((34:4(OOH))_(44:10(OOOOOOOOH)))+NH4,1698.9553,603.462,827.4942
OxCL((34:4(OOH))_(44:11))+NH4,1568.9803,603.462,697.5192
OxCL((34:4(OOH))_(44:11(OH)))+NH4,1584.9752,603.462,713.5141
OxCL((34:4(OOH))_(44:11(OH)))+NH4,1584.9752,603.462,713.5141
OxCL((34:4(OOH))_(44:11(OOH)))+NH4,1600.9701,603.462,729.509
OxCL((34:4(OOH))_(44:11(OOOH)))+NH4,1616.965,603.462,745.5039
OxCL((34:4(OOH))_(44:11(OOOOH)))+NH4,1632.9599,603.462,761.4988
OxCL((34:4(OOH))_(44:11(OOOOOH)))+NH4,1648.9549,603.462,777.4938
OxCL((34:4(OOH))_(44:11(OOOOOOH)))+NH4,1664.9498,603.462,793.4887
OxCL((34:4(OOH))_(44:11(OOOOOOOOH)))+NH4,1696.9396,603.462,825.4785
OxCL((34:4(OOH))_(44:12))+NH4,1566.9646,603.462,695.5035
OxCL((34:4(OOH))_(44:12(OH)))+NH4,1582.9595,603.462,711.4984
OxCL((34:4(OOH))_(44:12(OOH)))+NH4,1598.9544,603.462,727.4933
OxCL((34:4(OOH))_(44:12(OOOH)))+NH4,1614.9494,603.462,743.4883
OxCL((34:4(OOH))_(44:12(OOOOH)))+NH4,1630.9443,603.462,759.4832
OxCL((34:4(OOH))_(44:12(OOOOOH)))+NH4,1646.9392,603.462,775.4781
OxCL((34:4(OOH))_(44:12(OOOOOOH)))+NH4,1662.9341,603.462,791.473
OxCL((34:4(OOH))_(44:12(OOOOOOOOH)))+NH4,1694.924,603.462,823.4629
OxCL((34:4(OOH))_(44:6(OOH)))+NH4,1611.0484,603.462,739.5873
OxCL((34:4(OOH))_(44:8(OH)))+NH4,1591.0222,603.462,719.5611
OxCL((34:4(OOH))_(44:8(OOH)))+NH4,1607.0171,603.462,735.556
OxCL((34:4(OOH))_(44:8(OOOH)))+NH4,1623.012,603.462,751.5509
OxCL((34:4(OOH))_(44:8(OOOOOH)))+NH4,1655.0018,603.462,783.5407
OxCL((34:4(OOH))_(44:9(OH)))+NH4,1589.0065,603.462,717.5454
OxCL((34:4(OOH))_(44:9(OOH)))+NH4,1605.0014,603.462,733.5403
OxCL((34:4(OOH))_(44:9(OOOH)))+NH4,1620.9963,603.462,749.5352
OxCL((34:4(OOH))_(44:9(OOOOOH)))+NH4,1652.9862,603.462,781.5251
OxCL((34:4(OOOH))_(34:4(OOOH)))+NH4,1506.9129,619.4569,619.4569
OxCL((34:4(OOOH))_(34:4(OOOOH)))+NH4,1522.9079,619.4569,635.4519
OxCL((34:4(OOOH))_(34:4(OOOOOH)))+NH4,1538.9028,619.4569,651.4468
OxCL((34:4(OOOH))_(34:4(OOOOOOH)))+NH4,1554.8977,619.4569,667.4417
OxCL((34:4(OOOH))_(36:1))+NH4,1493.0065,619.4569,605.5505
OxCL((34:4(OOOH))_(36:2))+NH4,1490.9908,619.4569,603.5348
OxCL((34:4(OOOH))_(36:2(OH)))+NH4,1506.9857,619.4569,619.5297
OxCL((34:4(OOOH))_(36:2(OOH)))+NH4,1522.9807,619.4569,635.5247
OxCL((34:4(OOOH))_(36:2(OOOH)))+NH4,1538.9756,619.4569,651.5196
OxCL((34:4(OOOH))_(36:2(OOOOH)))+NH4,1554.9705,619.4569,667.5145
OxCL((34:4(OOOH))_(36:3))+NH4,1488.9752,619.4569,601.5192
OxCL((34:4(OOOH))_(36:3(OH)))+NH4,1504.9701,619.4569,617.5141
OxCL((34:4(OOOH))_(36:3(OH)))+NH4,1504.9701,619.4569,617.5141
OxCL((34:4(OOOH))_(36:3(OOH)))+NH4,1520.965,619.4569,633.509
OxCL((34:4(OOOH))_(36:3(OOOH)))+NH4,1536.9599,619.4569,649.5039
OxCL((34:4(OOOH))_(36:3(OOOOH)))+NH4,1552.9548,619.4569,665.4988
OxCL((34:4(OOOH))_(36:3(OOOOOH)))+NH4,1568.9498,619.4569,681.4938
OxCL((34:4(OOOH))_(36:3(OOOOOOH)))+NH4,1584.9447,619.4569,697.4887
OxCL((34:4(OOOH))_(36:4))+NH4,1486.9595,619.4569,599.5035
OxCL((34:4(OOOH))_(36:4(OH)))+NH4,1502.9544,619.4569,615.4984
OxCL((34:4(OOOH))_(36:4(OH)))+NH4,1502.9544,619.4569,615.4984
OxCL((34:4(OOOH))_(36:4(OOH)))+NH4,1518.9493,619.4569,631.4933
OxCL((34:4(OOOH))_(36:4(OOOH)))+NH4,1534.9443,619.4569,647.4883
OxCL((34:4(OOOH))_(36:4(OOOH)))+NH4,1534.9443,619.4569,647.4883
OxCL((34:4(OOOH))_(36:4(OOOOH)))+NH4,1550.9392,619.4569,663.4832
