"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","RT at Max Intensity","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Number of Scans","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Max Intensity","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Average m/z","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment"
"","SM(42:5)+H","0","0","0","0","0","1","1","6.83916805555556","7.13916805555556","960","","SM(42:5)+H"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 6.861924"," 6.861924","6.83916805555556","7.13916805555556","960","","SM(42:5)+H","0","0","0","0","0","1","1","6.83916805555556","7.13916805555556","960","","SM(42:5)+H","       0.00","      0.0000","      0.0","      0.0000","     0.0000","5.364870e+05"," 102771.600","6.83916805555556","7.13916805555556","960","","SM(42:5)+H","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","184.0737","86.09662","6.83916805555556","7.13916805555556","960","","SM(42:5)+H","807.63747","624.57143","748.56393","624.57135","606.56077","184.07332","86.09648","6.83916805555556","7.13916805555556","960"
"","SM(42:5)+H","1","0","0","0","0","1","1","6.57106388888889","6.87106388888889","1768","","SM(42:5)+H"," 6.673799"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 6.673799"," 6.861924","6.57106388888889","6.87106388888889","1768","","SM(42:5)+H","1","0","0","0","0","2","2","6.57106388888889","6.87106388888889","1768","","SM(42:5)+H","   15110.78","      0.0000","      0.0","      0.0000","     0.0000","7.322363e+05"," 102771.600","6.57106388888889","6.87106388888889","1768","","SM(42:5)+H","807.6376","  0.0000","  0.0000","  0.0000","  0.0000","184.0737","86.09661","6.57106388888889","6.87106388888889","1768","","SM(42:5)+H","807.63747","624.57143","748.56393","624.57135","606.56077","184.07332","86.09648","6.57106388888889","6.87106388888889","1768"
"","SM(43:1)+H","1","0","0","0","0","1","1","10.6758791666667","10.9758791666667","615","","SM(43:1)+H","10.882670"," 0.000000"," 0.000000"," 0.000000"," 0.000000","10.882670","10.882670","10.6758791666667","10.9758791666667","615","","SM(43:1)+H","1","0","0","0","0","1","1","10.6758791666667","10.9758791666667","615","","SM(43:1)+H","  111650.60","      0.0000","      0.0","      0.0000","     0.0000","2.530519e+06","  22002.870","10.6758791666667","10.9758791666667","615","","SM(43:1)+H","829.7181","  0.0000","  0.0000","  0.0000","  0.0000","184.0738","86.09666","10.6758791666667","10.9758791666667","615","","SM(43:1)+H","829.71567","646.64963","770.64213","646.64955","628.63897","184.07332","86.09648","10.6758791666667","10.9758791666667","615"
"","SM(43:1)+H","1","0","0","0","0","1","1","10.8647777777778","11.1647777777778","763","","SM(43:1)+H","10.882670"," 0.000000"," 0.000000"," 0.000000","11.059900","10.882670","10.882670","10.8647777777778","11.1647777777778","763","","SM(43:1)+H","2","0","0","0","1","2","2","10.8647777777778","11.1647777777778","763","","SM(43:1)+H","  111650.60","      0.0000","      0.0","      0.0000","   813.7789","2.530519e+06","  22002.870","10.8647777777778","11.1647777777778","763","","SM(43:1)+H","829.7175","  0.0000","  0.0000","  0.0000","628.6396","184.0736","86.09660","10.8647777777778","11.1647777777778","763","","SM(43:1)+H","829.71567","646.64963","770.64213","646.64955","628.63897","184.07332","86.09648","10.8647777777778","11.1647777777778","763"
"","SM(43:2)+H","1","0","0","0","1","1","1","9.66834305555556","9.96834305555556","390","","SM(43:2)+H"," 9.839636"," 9.839636"," 0.000000"," 9.839636"," 9.839636"," 9.839636"," 9.839636","9.66834305555556","9.96834305555556","390","","SM(43:2)+H","1","1","0","1","1","1","1","9.66834305555556","9.96834305555556","390","","SM(43:2)+H","  283687.10","    910.3248","      0.0","    910.3248","  3658.1780","6.443746e+06","  49333.640","9.66834305555556","9.96834305555556","390","","SM(43:2)+H","827.7021","644.6367","  0.0000","644.6367","626.6245","184.0737","86.09664","9.66834305555556","9.96834305555556","390","","SM(43:2)+H","827.70007","644.63403","768.62653","644.63395","626.62337","184.07332","86.09648","9.66834305555556","9.96834305555556","390"
"","SM(43:2)+H","1","0","0","0","0","1","1","10.0259722222222","10.3259722222222","772","","SM(43:2)+H","10.038940"," 0.000000"," 0.000000"," 0.000000"," 0.000000","10.038940","10.038940","10.0259722222222","10.3259722222222","772","","SM(43:2)+H","2","0","0","0","0","2","2","10.0259722222222","10.3259722222222","772","","SM(43:2)+H","   73579.78","      0.0000","      0.0","      0.0000","     0.0000","1.932951e+06","  20592.780","10.0259722222222","10.3259722222222","772","","SM(43:2)+H","827.7017","  0.0000","  0.0000","  0.0000","  0.0000","184.0736","86.09656","10.0259722222222","10.3259722222222","772","","SM(43:2)+H","827.70007","644.63403","768.62653","644.63395","626.62337","184.07332","86.09648","10.0259722222222","10.3259722222222","772"
"","SM(43:4)+H","1","1","1","1","1","1","1","9.9303924242424","10.2303924242424","443","","SM(43:4)+H","10.070440","10.070440","10.070440","10.070440","10.070440","10.070440","10.070440","9.9303924242424","10.2303924242424","443","","SM(43:4)+H","1","1","1","1","1","1","1","9.9303924242424","10.2303924242424","443","","SM(43:4)+H","  927987.60"," 714213.3000","1017310.0"," 714213.3000","  1099.0320","2.403144e+03"," 263340.100","9.9303924242424","10.2303924242424","443","","SM(43:4)+H","823.6659","640.6002","764.5925","640.6002","622.5900","184.0734","86.09641","9.9303924242424","10.2303924242424","443","","SM(43:4)+H","823.66877","640.60273","764.59523","640.60265","622.59207","184.07332","86.09648","9.9303924242424","10.2303924242424","443"
"","SM(43:4)+H","1","1","1","1","1","1","1","9.9796513888889","10.2796513888889","6389","","SM(43:4)+H","10.070440","10.070440","10.070440","10.070440","10.070440","10.070440","10.070440","9.9796513888889","10.2796513888889","6389","","SM(43:4)+H","1","1","1","1","1","1","1","9.9796513888889","10.2796513888889","6389","","SM(43:4)+H","  927987.60"," 714213.3000","1017310.0"," 714213.3000","  1099.0320","2.403144e+03"," 263340.100","9.9796513888889","10.2796513888889","6389","","SM(43:4)+H","823.6659","640.6002","764.5925","640.6002","622.5900","184.0734","86.09641","9.9796513888889","10.2796513888889","6389","","SM(43:4)+H","823.66877","640.60273","764.59523","640.60265","622.59207","184.07332","86.09648","9.9796513888889","10.2796513888889","6389"
"","SM(43:4)+H","1","1","1","1","1","1","1","9.8844319444444","10.1844319444444","11493","","SM(43:4)+H","10.070440","10.070440","10.070440","10.070440","10.070440","10.070440","10.070440","9.8844319444444","10.1844319444444","11493","","SM(43:4)+H","1","1","1","1","1","1","1","9.8844319444444","10.1844319444444","11493","","SM(43:4)+H","  927987.60"," 714213.3000","1017310.0"," 714213.3000","  1099.0320","2.403144e+03"," 263340.100","9.8844319444444","10.1844319444444","11493","","SM(43:4)+H","823.6659","640.6002","764.5925","640.6002","622.5900","184.0734","86.09641","9.8844319444444","10.1844319444444","11493","","SM(43:4)+H","823.66877","640.60273","764.59523","640.60265","622.59207","184.07332","86.09648","9.8844319444444","10.1844319444444","11493"
"","SM(43:5)+H","1","1","1","1","0","1","1","9.02175277777778","9.32175277777778","744","","SM(43:5)+H"," 9.206061"," 9.206061"," 9.206061"," 9.206061"," 0.000000"," 9.055249"," 9.206061","9.02175277777778","9.32175277777778","744","","SM(43:5)+H","2","2","2","2","0","2","2","9.02175277777778","9.32175277777778","744","","SM(43:5)+H","  519642.40"," 414183.8000"," 511883.4"," 414183.8000","     0.0000","6.774304e+03"," 129856.000","9.02175277777778","9.32175277777778","744","","SM(43:5)+H","821.6524","638.5861","762.5787","638.5861","  0.0000","184.0738","86.09663","9.02175277777778","9.32175277777778","744","","SM(43:5)+H","821.65317","638.58713","762.57963","638.58705","620.57647","184.07332","86.09648","9.02175277777778","9.32175277777778","744"
"","SM(43:5)+H","1","1","1","1","0","1","1","8.88339027777778","9.18339027777778","1421","","SM(43:5)+H"," 9.055249"," 9.055249"," 9.055249"," 9.055249"," 0.000000"," 9.055249"," 9.055249","8.88339027777778","9.18339027777778","1421","","SM(43:5)+H","1","1","1","1","0","1","1","8.88339027777778","9.18339027777778","1421","","SM(43:5)+H","  152617.40"," 117789.0000"," 151927.1"," 117789.0000","     0.0000","6.774304e+03","  37341.180","8.88339027777778","9.18339027777778","1421","","SM(43:5)+H","821.6528","638.5864","762.5790","638.5864","  0.0000","184.0739","86.09666","8.88339027777778","9.18339027777778","1421","","SM(43:5)+H","821.65317","638.58713","762.57963","638.58705","620.57647","184.07332","86.09648","8.88339027777778","9.18339027777778","1421"
"","SM(44:2)+H","1","0","0","0","0","1","1","10.3265777777778","10.6265777777778","1052","","SM(44:2)+H","10.465440"," 0.000000"," 0.000000"," 0.000000"," 0.000000","10.465440","10.465440","10.3265777777778","10.6265777777778","1052","","SM(44:2)+H","1","0","0","0","0","1","1","10.3265777777778","10.6265777777778","1052","","SM(44:2)+H","   62750.53","      0.0000","      0.0","      0.0000","     0.0000","1.662205e+06"," 212919.500","10.3265777777778","10.6265777777778","1052","","SM(44:2)+H","841.7154","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","86.09650","10.3265777777778","10.6265777777778","1052","","SM(44:2)+H","841.71567","658.64963","782.64213","658.64955","640.63897","184.07332","86.09648","10.3265777777778","10.6265777777778","1052"
"","SM(44:3)+H","1","0","0","0","1","1","1","9.47564583333333","9.77564583333333","850","","SM(44:3)+H"," 9.650300"," 0.000000"," 0.000000"," 0.000000"," 9.650300"," 9.650300"," 9.650300","9.47564583333333","9.77564583333333","850","","SM(44:3)+H","1","0","0","0","1","1","1","9.47564583333333","9.77564583333333","850","","SM(44:3)+H","   74229.53","      0.0000","      0.0","      0.0000","  1006.6620","2.022463e+06","  18399.400","9.47564583333333","9.77564583333333","850","","SM(44:3)+H","839.7016","  0.0000","  0.0000","  0.0000","638.6231","184.0736","86.09655","9.47564583333333","9.77564583333333","850","","SM(44:3)+H","839.70007","656.63403","780.62653","656.63395","638.62337","184.07332","86.09648","9.47564583333333","9.77564583333333","850"
"","SM(44:4)+H","1","1","1","1","0","1","1","10.4195611111111","10.7195611111111","466","","SM(44:4)+H","10.584300","10.584300","10.584300","10.584300"," 0.000000","10.584300","10.584300","10.4195611111111","10.7195611111111","466","","SM(44:4)+H","1","1","1","1","0","1","1","10.4195611111111","10.7195611111111","466","","SM(44:4)+H"," 1163444.00"," 762517.8000","1174878.0"," 762517.8000","     0.0000","5.660278e+03"," 279011.200","10.4195611111111","10.7195611111111","466","","SM(44:4)+H","837.6828","654.6167","778.6092","654.6167","  0.0000","184.0736","86.09653","10.4195611111111","10.7195611111111","466","","SM(44:4)+H","837.68437","654.61833","778.61083","654.61825","636.60767","184.07332","86.09648","10.4195611111111","10.7195611111111","466"
"","SM(44:5)+H","1","1","1","1","1","1","1","9.35759583333333","9.65759583333333","316","","SM(44:5)+H"," 9.489661"," 9.489661"," 9.489661"," 9.489661"," 9.489661"," 9.489661"," 9.489661","9.35759583333333","9.65759583333333","316","","SM(44:5)+H","2","2","2","2","1","2","2","9.35759583333333","9.65759583333333","316","","SM(44:5)+H"," 1803440.00","1402144.0000","1848916.0","1402144.0000","  1182.9120","1.342502e+04"," 475187.400","9.35759583333333","9.65759583333333","316","","SM(44:5)+H","835.6668","652.6008","776.5933","652.6008","634.5895","184.0735","86.09650","9.35759583333333","9.65759583333333","316","","SM(44:5)+H","835.66877","652.60273","776.59523","652.60265","634.59207","184.07332","86.09648","9.35759583333333","9.65759583333333","316"
"","SM(44:5)+H","1","1","1","1","0","1","1","9.54148055555556","9.84148055555556","383","","SM(44:5)+H"," 9.734359"," 9.734359"," 9.734359"," 9.734359"," 0.000000"," 9.608701"," 9.734359","9.54148055555556","9.84148055555556","383","","SM(44:5)+H","2","2","2","2","0","2","2","9.54148055555556","9.84148055555556","383","","SM(44:5)+H"," 1224882.00"," 900365.4000","1173538.0"," 900365.4000","     0.0000","8.284607e+03"," 288667.400","9.54148055555556","9.84148055555556","383","","SM(44:5)+H","835.6671","652.6010","776.5936","652.6010","  0.0000","184.0736","86.09654","9.54148055555556","9.84148055555556","383","","SM(44:5)+H","835.66877","652.60273","776.59523","652.60265","634.59207","184.07332","86.09648","9.54148055555556","9.84148055555556","383"
"","SM(44:6)+H","1","1","1","1","0","1","1","8.4289125","8.7289125","801","","SM(44:6)+H"," 8.605171"," 8.605171"," 8.605171"," 8.605171"," 0.000000"," 8.605171"," 8.605171","8.4289125","8.7289125","801","","SM(44:6)+H","1","1","1","1","0","1","1","8.4289125","8.7289125","801","","SM(44:6)+H","  355477.60"," 281760.8000"," 323530.0"," 281760.8000","     0.0000","3.819329e+04","  84110.100","8.4289125","8.7289125","801","","SM(44:6)+H","833.6514","650.5854","774.5780","650.5854","  0.0000","184.0736","86.09653","8.4289125","8.7289125","801","","SM(44:6)+H","833.65317","650.58713","774.57963","650.58705","632.57647","184.07332","86.09648","8.4289125","8.7289125","801"
