row ID,row m/z,row retention time,All identity elements,negIEB_DD_1.mzXML Peak height,neg_DD_1.mzXML Peak height,negIEB_DD_2_noDrift.mzXML Peak height,neg_DD_2.mzXML Peak height,negIEB_DD_4_usedDD3.mzXML Peak height,neg_DD_3.mzXML Peak height,neg_DD_5.mzXML Peak height,negIEB_DD_5.mzXML Peak height,negIEB_DD_3_noDrift.mzXML Peak height,neg_DD_4.mzXML Peak height,neg_DD_6.mzXML Peak height,
1989,212.88194305837823,8.113090909090909,,85569.6953125,239034.58705357145,113624.9453125,158709.4650297619,82925.38020833334,191185.453125,143588.84375,77257.91443452382,77365.61458333334,140048.328125,138218.390625,
1990,452.92321136606716,10.252466666666667,,280178.25,237473.46875000003,272281.0394345238,229521.5,262035.77752976192,287619.1875,268150.5625,264396.9129464286,260769.01636904757,240671.828125,266189.96875,
1991,221.80096088622832,4.869936363636364,,39511.78125,235612.2819940476,57247.22544642857,155645.859375,110246.9375,165071.8125,74667.3671875,70621.40625,74192.87648809522,66921.1804315476,79465.6328125,
1992,300.06778468881254,5.4269727272727275,,429359.78125,233504.08258928568,271894.46875,251658.515625,281871.00446428574,277121.125,238214.921875,296700.5625,288414.09375,265852.25,329205.03125,
1993,300.06781880059356,4.373881818181818,,542819.9375,228041.2202380952,349661.5,317062.78125,331160.5,336858.90625,296184.5,343855.0625,338567.5625,336126.375,372262.3125,
1994,301.8149112575445,0.16721818181818182,,42447.8125,219021.69419642858,100054.40625,175219.95014880953,103570.921875,152919.42931547618,49197.73046875,113230.625,119395.7578125,82655.734375,127656.16471354166,
1995,221.80091474696658,5.6668,,30006.736328125,218826.56547619044,59851.28125,152981.359375,85611.1640625,131067.33147321426,69538.4765625,72682.015625,78822.3671875,58251.5859375,85157.140625,
1996,596.8199865861372,4.956771212121211,,78901.328125,218109.9155505952,50998.33537946428,174592.09970238095,99786.14620535714,127923.12648809524,67504.9753534226,88426.35174851191,84714.79185267857,85695.25288318453,90625.64434523808,
1997,221.80091912655516,10.422857575757575,,28871.45703125,216482.2038690476,38728.359375,112446.15438988096,51107.03515625,91909.03050595237,53707.713355654756,37384.0234375,49326.578125,48809.51953125,56693.83203125,
1998,223.79851142575092,6.585774242424242,,16510.4609375,214957.46316964284,28803.42578125,126478.27566964284,45926.390625,89281.76525297618,47980.55078125,34540.02734375,43100.31640625,42755.609375,55773.62965029762,
1999,650.8691582668633,14.623754545454545,,184307.046875,214411.40625,195801.921875,196238.109375,210810.79538690473,192304.015625,198095.91294642855,170465.1108630952,206446.69419642852,219747.421875,197296.51711309524,
2000,290.9470858090884,13.226837878787881,,214903.15625,213377.16741071426,207143.2194940476,222235.46875,236311.43080357145,205364.515625,196512.68973214284,215109.03571428568,209253.36383928565,206956.39285714284,178426.0502232143,
2001,656.8860803293114,1.10335,,285177.71875,211335.7556733631,623555.75,563300.1875,514826.5013020833,471776.90625,1713474.0,634435.8002232142,533207.6443452381,468685.65625,424147.96875,
2002,302.819644290269,4.9051015151515145,,133960.65625,210630.07700892858,110287.5859375,179710.7239583333,90065.203125,156359.17857142858,160425.55543154763,92318.828125,68574.328125,139753.12797619047,140320.23474702382,
2003,221.80093028146464,9.929272727272728,,26480.0390625,209926.3080357143,43447.24609375,131966.15625,51659.98828125,113922.77418154762,66198.92094494047,49176.40625,48282.0234375,62226.43359375,68290.2421875,
2004,1064.8109097059753,12.603696969696971,,223610.21875,206526.46800595234,232921.99441964284,206429.015625,225362.13095238095,207907.8303571428,222292.265625,240663.765625,211819.81770833328,215521.359375,247491.7351190476,
2005,300.06780491948643,9.896722727272728,,321957.59375,205803.5505952381,176537.47470238095,218940.1651785714,193727.23363095237,220804.2619047619,209516.390625,188699.7663690476,192138.4806547619,227980.65625,263573.24404761905,
2006,404.8817192800576,4.908334848484848,,37951.98046875,204891.8333333333,47225.03125,148549.92410714287,63501.5316220238,105148.04687499999,52343.57961309523,74071.63839285714,66530.84114583334,61657.49228050595,77076.91889880953,
2007,310.9316131591797,17.954599999999996,,0,204788.82142857142,221680.3072916667,205622.359375,210430.31547619047,212282.50595238095,221248.8683035714,226595.0833333333,219996.61235119047,203154.0625,221965.26711309524,
2008,530.8656342741731,9.735069696969695,,77219.9765625,202661.15401785716,90602.75186011904,144554.96056547615,92036.04501488095,105764.09151785714,89799.73288690475,85873.95126488095,102609.18638392857,90034.42671130951,84351.14769345237,
2009,598.8183240717108,4.93465303030303,,67559.1015625,202376.1335565476,51408.955915178565,170864.79631696432,80747.3629092262,118059.08407738096,74519.03134300595,76402.88932291666,74413.54557291667,82883.90587797618,90820.55952380951,
2010,221.80093276223909,2.7830166666666667,,31961.69921875,202027.0520833333,49284.578125,140601.8117559524,55062.33761160714,99767.03348214286,58793.80654761904,51826.3515625,57292.18656994047,52530.02641369048,66797.48716517858,
2011,225.06207480748495,0.3092166666666667,,151759.25,201795.7015438988,194745.0625,270085.375,235709.421875,229441.5,0,261561.67038690476,233811.9375,243341.828125,213435.359375,
2012,244.80718732227095,10.880842424242424,,31771.275390625,201462.0625,47424.84375,126183.27604166669,53937.86960565475,113247.9765625,59164.88671875,55539.47042410714,56994.78590029762,59942.91015625,63096.28497023809,
2013,378.9187463537439,2.734671212121212,,281318.8125,201141.1614583333,208034.0089285714,207913.1692708333,217226.68824404757,209643.73995535713,192881.75186011902,213950.6019345238,217381.1138392857,274386.9375,208537.42410714287,
2014,431.08740975781706,4.5614257575757575,,947471.0,200671.6302083333,44230.16796875,216985.7470238095,136852.11086309524,368153.59375,100084.49553571429,169153.96800595237,114270.57775297618,452965.9375,152768.92633928568,
2015,301.81501073682006,5.059604545454546,,30403.8125,199656.7224702381,34135.06640625,110271.953125,66293.8125,100055.20163690476,47966.13671875,61915.453125,64862.859375,52400.973958333336,60220.2152157738,
2016,460.84431893112315,4.942361666666666,,0,197475.99404761902,33513.578125,124000.97767857143,65169.101748511894,102451.72991071428,69278.82831101191,53774.85695684523,60417.69438244047,82169.30970982143,86029.19010416666,
2017,668.8414890805954,1.3032,,212453.421875,197385.7113095238,222358.93005952382,243600.46875,233476.1047247024,202853.15438988095,226164.97079613095,231043.48270089284,210088.4375,253488.6875,234197.89732142858,
2018,246.8052986561722,9.797337878787879,,34997.7578125,197312.31324404757,53818.21484375,146017.15625,68375.1953125,119340.296875,80501.203125,62085.78125,67039.046875,80147.8125,78479.8203125,
2019,246.80534733388578,9.132548484848485,,40311.23828125,194915.37723214284,54889.8984375,143378.765625,77742.46875,123262.3515625,76125.0234375,68813.62723214286,75140.046875,79926.9921875,85604.1171875,
2020,221.80093126151993,8.918407575757577,,26969.607421875,194382.5558035714,35303.42578125,114154.28087797617,51474.7421875,111659.09375,65602.3359375,50616.40234375,44553.87890625,53306.95052083333,76368.421875,
2021,302.04693974812824,0.3092166666666667,,280901.15625,194296.5598958333,147630.55059523808,245951.6875,223594.88578869044,241220.484375,0,252786.73790922618,262448.8303571429,468914.375,205217.625,
2022,244.80714589416522,10.052174242424243,,34145.75390625,193990.36681547615,51411.6875,135506.0625,59065.53199404762,119630.52120535713,71016.0234375,53190.643601190466,67050.62611607143,68439.4453125,76191.484375,
2023,290.898826197574,5.678603030303029,,47351.046875,191084.99032738095,59729.62239583332,125783.26413690476,67784.13504464286,118430.6484375,71038.56901041667,65590.48809523809,66790.6796875,66063.22935267857,65408.584263392855,
2024,258.9160652776622,13.555834848484851,,168617.9375,190830.63058035713,158479.15625,176154.78125,138555.81063988095,142000.078125,138312.796875,124828.88132440473,164368.5669642857,162312.171875,119475.90625,
2025,368.96179354779133,13.222875757575759,,219414.59375,190648.0167410714,180394.55505952382,203854.3125,230517.74851190473,192575.99404761905,183755.32589285713,186662.12797619044,233872.3995535714,193261.72061011905,188992.390625,
2026,221.8009179585288,4.095330303030303,,27300.623046875,189487.42857142852,43682.54296875,137414.08296130953,62595.851748511894,111827.97209821426,61856.74925595238,52935.78106398809,62495.31119791666,53044.12890625,67261.35007440476,
2027,538.8600724744591,4.975086363636364,,55385.0390625,188286.88392857145,44568.24609375,108432.25483630951,55070.35323660714,90935.61532738096,50777.38039434523,58555.588169642855,56509.028924851176,77883.53125,59125.63802083332,
2028,299.81697121086086,0.12263333333333333,,35849.1015625,186450.11011904763,96948.03125,144603.96912202382,101922.09375,128560.13439360117,103070.79017857142,111490.5703125,127600.6875,66856.65773809522,110810.2421875,
2029,288.9003768363816,13.288693939393939,,47825.09765625,185495.5859375,46350.0703125,123894.56584821428,58422.55078125,93904.1953125,62303.4921875,59237.64453125,61818.81640625,76388.45163690475,67981.8984375,
2030,457.0780519427675,10.282718181818181,,246031.046875,182926.27511160713,325238.96800595237,187736.80412946426,296467.26711309527,178165.87546502973,204874.6392299107,319337.15848214284,379173.009672619,179049.28441220237,170005.84774925595,
2031,221.80088918967385,6.067375757575758,,20285.29296875,182674.50372023808,37273.2578125,118589.25111607142,50441.76469494047,107837.47749255953,53394.59375,44450.00390625,51519.95740327381,50050.103794642855,58240.815290178565,
2032,234.7618856264253,1.9471181818181817,,57665.25390625,180479.27604166663,38607.64453125,110369.64787946428,36407.19140625,78691.79129464287,59097.73046875,32334.236328125,47138.77734375,52019.79296875,54578.0,
2033,221.80092785087263,7.786475757575758,,17673.814453125,179394.85974702382,31105.564453125,102330.47619047618,48287.75390625,87287.61662946428,51330.40997023809,40686.05859375,50774.70703125,48172.37109375,52297.83984375,
2034,300.0678079177994,9.251181818181818,,256689.75,176267.92150297618,162658.01934523808,188493.7775297619,166050.43452380953,176108.453125,182150.546875,170304.95907738095,176204.8125,194496.39360119047,217460.328125,
2035,253.7727520700847,2.7731833333333338,,39220.16796875,173987.25632440476,41172.265625,112134.26897321428,50435.095982142855,89726.77492559524,52280.5703125,44190.0078125,52862.4845610119,57287.36402529761,54560.04445684523,
2036,264.93450234153056,10.315959090909091,,159863.515625,173156.4226190476,164585.0550595238,166440.3485863095,162068.63839285713,160217.99479166666,156688.67894345237,170148.85788690476,161988.46874999997,156778.70647321426,151637.91964285713,
2037,299.81694101857335,5.043298484848484,,22728.814453125,172904.72470238095,32550.24609375,104343.13764880953,57908.93359374999,91198.23697916667,42885.19921875,52870.86495535714,53102.74088541667,44211.26171875,48366.06640625,
2038,221.80088186000296,6.957098484848484,,21400.736328125,172276.2790178571,30155.298828125,111159.859375,54342.02734375,94496.53125,57100.06640625,37263.2734375,43196.75,50755.43359375,55433.77734375,
2039,235.88875230331865,0.7950716666666666,,127218.7265625,171641.24516369047,158332.546875,164051.359375,312398.15625,168687.203125,0,140515.80952380953,432229.57291666657,153659.3125,131414.78125,
2040,462.84172482924026,4.932366666666666,,52642.03515625,169971.31436011905,32408.900390625,110808.88281249999,50587.13392857142,118824.03794642855,60205.5625,67929.2345610119,54485.760974702374,84361.15345982143,63902.16871279762,
2041,538.860454591253,2.8462530303030302,,52182.52734375,169340.7965029762,44586.859375,110506.07291666664,62934.08891369047,91749.49088541666,55016.15625,57472.61421130952,64322.74311755953,77743.59095982142,62657.14546130951,
2042,244.80719708834252,9.13821212121212,,30366.537109375,169270.32626488095,44476.11328125,115896.7109375,64310.16443452381,102199.5390625,60595.37667410714,56026.454241071435,61140.42020089285,68288.99906994046,71178.1021205357,
2043,221.80095944871564,7.9918969696969695,,22480.390625,167340.91220238095,30824.29296875,109421.28385416666,50667.588541666664,93860.89360119047,52429.05189732143,43789.87890625,50774.70703125,53060.10732886905,57389.90755208333,
2044,225.79657935362985,10.420516666666668,,22996.501953125,167000.02232142858,24739.478515625,82780.24888392857,34538.671875,77749.6484375,39510.75,25229.9453125,38992.671875,40263.6796875,39948.37109375,
2045,530.8650967486493,12.96413484848485,,121822.203125,166209.3407738095,95379.58816964284,122533.50260416667,118920.62648809521,90093.21763392857,94826.21316964287,103892.60453869047,134019.68638392855,119803.0859375,75622.0902157738,
2046,301.815016025792,1.7223378787878787,,44640.47265625,165778.48437499997,33123.48828125,95933.74107142858,43462.19140625,78590.3359375,46576.765625,34197.796875,41877.6171875,57665.328125,48516.87890625,
2047,225.79660767885798,5.593468181818182,,20775.7890625,165292.65327380953,40046.671875,100010.12239583331,50021.09765625,95537.51413690476,50443.60416666667,49820.44140625,51067.7421875,39054.19921875,60858.22265625,
2048,214.87936158613726,4.1043590909090915,,44531.6640625,164969.5550595238,59529.01469494047,115349.08444940476,70959.84765625,99592.11346726191,66417.22135416667,63096.89769345238,71990.86755952382,57286.71019345237,64074.34188988095,
2049,244.80720041646583,9.788956060606061,,31257.888671875,164178.59375,49577.28515625,114927.18991815476,60578.88002232141,96700.52566964286,66546.82905505951,52124.0078125,55950.23642113095,57896.43936011905,62421.71968005951,
2050,235.88893522782757,13.335372727272727,,55123.34765625,164096.02976190476,56656.177083333336,99376.97172619046,69202.70033482143,78969.29892113095,55843.43210565476,60803.36700148809,84683.796875,69595.34914434524,56119.54296875,
2051,301.8149107433501,1.2359499999999999,,50633.91015625,163708.51562499997,50363.015625,112079.9296875,56162.578125,100283.234375,59184.69921875,44684.73828125,57004.31640625,74906.9609375,60509.13671875,
2052,255.77080697295253,4.113128787878788,,33189.42578125,163500.5279017857,52744.8828125,126866.94308035714,56289.3671875,96440.12946428572,62054.71205357142,51026.04296875,49570.69140625,56191.89229910714,61349.17243303571,
2053,685.4175921636521,0.5933287878787877,,202894.078125,163005.39834449402,183784.27845982142,205859.875,196357.171875,190645.765625,147982.83556547618,189999.47247023808,163171.75906808037,154076.29715401784,136852.35751488095,
2054,253.77278657726194,1.968521212121212,,42224.45703125,162819.45238095234,41072.87109375,105932.24293154762,48320.69921875,83357.81175595237,36275.5390625,41097.234375,57584.640625,58435.8515625,53939.78069196429,
2055,674.8356344247794,4.909627272727272,,53600.8828125,162615.87872023808,48522.7265625,105551.7780877976,64688.93005952382,115943.15662202382,71527.96577380951,78649.45256696428,54057.077566964275,95672.796875,65858.28125,
2056,998.6304765181108,10.300848484848485,,198928.6875,162347.44233630956,144423.48214285716,154686.2593005952,158133.01302083328,152040.66220238095,148491.78311011902,141182.54278273808,150128.12351190476,141263.3235677083,148738.12779017855,
2057,470.87211421225965,4.931018333333334,,54057.85546875,162346.18843005953,25471.90234375,91363.68080357143,42471.4609375,76339.52353050595,58676.390625,53657.59375,31112.9921875,57736.0238095238,0,
2058,732.792992871217,13.337830303030303,,45608.59375,160203.35677083334,47549.43359375,106603.5163690476,73808.83854166666,89734.44977678571,79285.39202008929,51593.49944196428,65086.98567708333,71339.2972470238,71452.79761904762,
2059,324.8688853870739,4.104069696969697,,39063.234375,159852.8727678571,53928.66908482143,117226.97879464286,72716.3441220238,96772.44940476191,65995.89918154762,61892.365699404756,81103.19456845238,67135.73251488095,63391.065290178565,
2060,494.3248032695115,1.1496348484848484,,262843.71875,158448.46456473213,229986.6472284226,155324.0204613095,264052.4151785714,142518.0169735863,124217.63020833333,237686.23939732145,281025.24748883926,152912.90634300595,131082.9295014881,
2061,301.81506563405225,4.109966666666667,,27148.509765625,157497.03087797618,35202.17578125,108285.71875,50590.515625,86495.0546875,46815.203125,45543.90234375,47624.01953125,42107.4765625,50277.17578125,
2062,299.8169053377212,2.8383133333333332,,31238.09375,157365.37983630953,31303.484375,86551.43917410713,41410.8828125,63745.62611607143,0,34543.07421875,42035.79296875,33004.30859375,37457.83203125,
2063,406.88075868536237,4.9009909090909085,,36311.97265625,156945.95052083334,45994.41015625,77953.05487351191,55222.5,55089.177641369046,30902.330078125,53782.8203125,56349.08565848214,83689.96875,53044.671875,
2064,288.900399675625,10.366356060606062,,44982.94921875,155602.04613095237,45947.78125,100782.5,60360.9921875,85971.3671875,63062.82403273809,53744.3515625,54238.6953125,72013.625,62291.9296875,
2065,650.8689717097632,9.175389393939394,,138899.59375,155368.45721726186,146264.27827380953,156784.625,142603.47544642858,151315.109375,169084.65625,131967.42299107145,148931.38839285713,143458.578125,156376.625,
2066,210.88401482321999,14.299531818181817,,52464.99609375,155144.04092261905,57322.78831845238,106200.52920386904,70364.8829985119,98426.0390625,69531.2503720238,64991.39843749999,79200.9140625,63844.180431547604,66659.29873511904,
2067,301.8147630797483,0.6719818181818181,,57138.6640625,153555.05394345237,95760.7734375,139807.4069940476,192089.984375,124039.24739583334,71243.6953125,69096.9453125,275575.1875,93177.921875,125483.8984375,
2068,230.7664054688953,1.9571939393939395,,48125.578125,153376.8671875,35187.15234375,84878.43117559524,37852.29296875,70431.97098214286,47380.94921875,31734.490234375,36019.75390625,50520.953125,45571.078125,
2069,225.7966499175688,9.533963636363636,,20399.412109375,153021.7075892857,30378.197265625,89635.828125,36853.5234375,73638.21856398809,53989.19921875,35564.21484375,33394.328125,43702.37890625,46132.46484375,
2070,431.08748843770843,5.211806060606062,,741088.125,152533.54464285713,34777.31640625,183131.09375,133822.3125,242436.28125,89648.0859375,150004.4375,110173.421875,361043.53125,131398.5911458333,
2071,326.9032828591087,1.4996803030303028,,306310.875,150851.67857142855,111582.75334821428,125767.05654761904,124372.72023809524,112890.921875,99744.20740327382,115807.4650297619,140429.41666666663,148626.53125,102735.11941964287,
2072,404.88176603398773,2.835028787878788,,34149.2265625,150475.6646205357,45672.359375,92988.8636532738,53737.2581845238,70427.03255208334,50618.26953125,56278.27027529761,59581.33407738095,52433.4171781994,56715.73828125,
2073,255.77081339386731,5.0192227272727274,,28165.26171875,150224.36532738095,36618.8125,108359.13430059524,48643.21875,90377.42354910714,53982.9296875,49712.4609375,51709.45703125,58498.44140625,57441.9375,
2074,402.8851606195623,2.1467939393939393,,43170.26171875,150218.9069940476,58282.85230654762,107315.4423363095,66214.70554315476,91903.98288690473,57249.083333333336,61332.24497767858,69179.39471726191,64056.11718749999,53238.373697916664,
2075,221.800914397742,6.587266666666667,,14770.4306640625,149477.34449404763,20820.884765625,85061.08928571428,32262.958984375,64516.56640624999,35578.05859375,27863.958984375,33659.2734375,35482.83984375,40867.56640625,
2076,666.8415187488903,12.955180303030302,,83018.96875,148510.8162202381,79375.12425595237,104139.51785714284,113583.30617559521,84222.80208333333,69196.8831845238,85274.1019345238,117466.28311011905,125334.1875,63791.6484375,
2077,318.87151775938094,0.4562045454545455,,406068.65625,147310.04464285713,235674.63058035713,177043.62723214284,115338.83482142858,176754.4250372024,180668.09728422618,157056.75297619044,203259.93638392855,280516.6875,205450.15625,
2078,264.9344890542497,9.359404545454545,,154431.21875,147307.4888392857,135139.83668154763,137873.65625,131885.88244047618,133420.25,139736.83407738095,134986.5360863095,123543.3095238095,135773.39360119047,149571.04129464284,
2079,452.9231058756511,0.3433060606060606,,219274.734375,146491.77083333334,196852.0219494048,150758.0150669643,141315.31473214284,159494.02176339284,173027.78273809524,191540.88839285716,147848.75279017855,123850.63853236608,152767.109375,
2080,734.7911492479953,13.337675757575756,,40461.17578125,144938.64397321426,36767.73828125,103047.5822172619,62561.925409226176,88552.32384672618,71710.74441964286,60704.546875,58601.951264880954,61917.50688244047,64751.05729166667,
2081,792.8611687499208,0.5702212121212121,,39008.36328125,144929.5093005952,174367.0509672619,141249.89062499997,111172.7890625,116753.84012276786,138821.5009300595,187215.15922619047,76222.703125,66999.62546502976,134970.68229166666,
2082,326.86572287527565,4.106045454545455,,32619.423828125,144062.3634672619,47320.1875,104746.0744047619,64437.37016369047,88879.4957217262,56365.8046875,55544.40476190475,66407.28441220237,60825.76264880952,60157.029575892855,
2083,452.9232024525564,4.72964090909091,,155450.828125,143670.9936755952,175435.921875,150021.71875,160679.703125,138685.578125,159466.984375,174235.49925595237,159315.140625,163075.796875,176530.21875,
2084,558.2845346256179,0.6833883333333334,,188909.96875,143104.56738281247,144487.3178013393,131876.55398995534,131498.74190848213,133222.11825706845,0,221499.42075892855,140245.76413690473,185861.515625,201207.90625,
2085,212.97935843309904,13.860757575757576,,118059.40625,142873.51860119047,109989.33705357142,133293.5677083333,99658.83184523808,142274.4375,135881.953125,104856.63653273809,99813.70572916667,134113.0,123331.15625,
2086,299.8168560525509,1.252142424242424,,49907.82421875,142638.02827380953,39818.609375,101936.57775297618,44715.3359375,84796.94680059524,50020.19494047618,41161.20703125,43872.3203125,61239.170386904756,55883.16090029761,
2087,650.8689773361403,4.630092424242424,,133404.203125,141911.31882440473,167017.9151785714,149810.01897321426,142159.17559523808,145448.21875,148334.18080357142,139183.0595238095,160649.14657738095,137987.8921130952,156269.96279761905,
2088,288.90038554932215,7.901412121212121,,38898.7109375,141830.3679315476,39726.24609375,90709.98958333333,48521.51171875,79518.21316964287,51816.39936755952,42381.99609375,43187.89453125,53437.24720982143,50552.01041666667,
2089,223.79843046991593,7.478218181818182,,14806.353515625,141384.56547619044,24058.36328125,77882.52864583333,34894.8671875,67854.64564732142,38016.015625,28164.009765625,29748.486328125,41644.71484375,46803.1015625,
2090,316.87433233087717,5.752260606060606,,45960.9921875,140283.79538690476,69081.8043154762,96416.33500744046,76144.8519345238,71676.3792782738,69430.02399553571,63429.902343749985,84803.14508928571,61047.96614583333,63203.8201264881,
2091,257.76776348217953,1.9868136363636366,,43210.1640625,140268.29464285716,28766.908203125,86161.88281249999,35583.87109375,65414.75223214285,27212.51171875,35515.4140625,43545.08203125,50228.608630952374,48405.1015625,
2092,813.4262797509585,0.6727242424242426,,150256.078125,140255.94298735118,138200.9320126488,183959.1875,125658.89192708334,159678.0,130040.43359375,171677.01822916666,148703.75,139749.15922619047,113541.82793898809,
2093,668.8416659268466,1.5856954545454547,,169947.421875,139418.37146577382,190738.56129092257,145246.1666666667,157309.2213541667,151934.09672619044,167088.55301339284,154311.31101190476,155234.2239583333,164705.931640625,176327.09523809524,
2094,794.8662690897065,15.2774,,184633.921875,139007.9116443452,155153.53125,160629.796875,167399.640625,139882.55245535713,133031.83184523808,156829.8125,162673.734375,192809.734375,161344.140625,
2095,257.7680560584481,2.7761227272727274,,39548.40625,138756.94642857142,35680.43359375,88220.99069940475,40236.2421875,73351.93638392858,39727.26171875,42875.05859375,39513.1796875,49420.50390625,44269.48046875,
2096,656.3190181616582,0.7031212121212121,,198544.859375,138008.4968377976,137317.21084449405,126137.30952380951,130303.81156994046,207337.78125,131003.08175223213,199595.19047619047,139599.1337425595,143147.62686011905,127467.44084821426,
2097,288.90038885547847,6.844295454545454,,32595.78125,137326.52976190476,35714.31640625,86759.94828869047,42424.0703125,71634.17857142857,52660.61960565476,43532.99609375,41669.0234375,54877.34709821428,43532.5,
2098,536.8843596779495,5.330112962962963,,146057.125,136900.69977678574,166954.5625,0,170478.71875,129629.3515625,142815.17299107142,175504.40625,159050.921875,137358.32552083334,0,
2099,600.8149131868581,4.972234848484848,,30983.5703125,136438.3368675595,42600.7890625,85854.62918526786,54791.49609375,90529.02176339286,65588.3203125,52075.92485119047,47998.296875,81637.6171875,67556.56175595238,
2100,666.8415183063194,5.447333333333332,,70147.8359375,134824.2429315476,97411.36272321428,148864.21875,118478.37090773809,112086.6640625,93927.359375,112196.62574404762,130554.77083333333,90003.421875,57070.95735677083,
2101,225.7966056906945,9.007319696969699,,16147.685546875,133212.9605654762,26533.23046875,90567.3828125,36680.83984375,68506.22972470238,46500.1640625,30506.931640625,30475.39453125,37419.33984375,46916.96484375,
2102,225.79659880861553,7.762754545454545,,12878.9716796875,133037.5159970238,21502.49609375,78611.50148809524,39137.68359375,61691.77734374999,42062.04296875,29530.08984375,32862.3984375,32094.283203125,38953.58203125,
2103,415.2342500553284,0.3649742424242424,,196203.125,132109.79073660713,209200.546875,220696.390625,201429.0625,189247.796875,131115.67247953868,196588.88206845234,200012.46875,200829.671875,194905.6875,
2104,315.08700559226224,7.994451515151516,,94875.3359375,131883.9211309524,104446.73623511905,120757.2578125,196337.8125,122313.671875,129230.4140625,117154.078125,135545.328125,113518.140625,130052.25,
2105,246.80539490983435,5.683751515151514,,27729.333984375,131496.81584821426,50002.3671875,100874.3203125,72875.5,104364.9296875,62919.328125,69083.0703125,70413.7109375,59978.98828125,76968.4453125,
2106,528.2738379766071,0.7477466666666667,,203520.796875,131290.41378348213,212389.953125,203950.09375,212155.546875,182021.015625,0,203357.69717261902,196870.390625,212931.6875,195987.34375,
2107,225.79648602313637,6.089434848484848,,16257.1259765625,130962.4694940476,32013.171875,82668.82087053572,40076.625,78948.64825148809,46822.05078125,33254.31640625,40093.328125,38548.234375,45656.5390625,
2108,460.8438701976429,0.5482333333333334,,37835.0859375,130800.37918526786,59986.604724702374,117629.71577380951,66460.98363095237,101758.27864583331,73152.65420386904,63984.96986607141,65380.961495535725,77253.54399181546,68308.91713169642,
2109,268.84244247590647,1.9521545454545455,,65227.48046875,130750.35751488093,59549.98511904762,114422.93480282738,76534.64694940475,89252.02111235118,100268.3671875,71429.45554315476,69996.46875,71444.10463169643,66022.10574776786,
2110,225.79658891148802,6.8700787878787875,,12710.208984375,130740.40922619046,21481.427734375,71022.2578125,30978.34375,62202.4609375,38170.4921875,29388.828125,34652.3515625,35995.296875,41055.66796875,
2111,290.94702845254864,13.0110803030303,,136281.953125,130731.68824404763,128106.22879464286,146920.65625,249730.609375,140334.265625,149872.328125,127753.77864583333,145086.953125,151839.84375,127882.953125,
2112,538.8605047431346,4.110518181818183,,34983.26953125,130668.11383928571,48521.82421875,95376.0859375,62358.64769345237,84719.421875,58433.36328125,59988.6015625,60797.0703125,66198.078125,66763.9296875,
2113,732.7936426644374,12.932759090909093,,37671.34765625,130611.37500000003,55835.0078125,83563.42001488096,60904.75855654762,91822.39657738093,62096.9417782738,50384.0042782738,60056.51413690476,70826.57626488096,72622.52473958333,
2114,606.849421449141,4.921518181818183,,47188.55859375,130100.9419642857,34060.2109375,96195.04027157737,53264.5546875,79416.265625,58382.24609375,55511.04296875,46512.87890625,67345.5703125,62011.6875,
2115,212.88205556583478,15.347119696969695,,39771.9296875,130082.83370535716,48463.75,88982.1171875,57846.89453125,75831.875,53174.61681547618,50516.15718005952,69058.25,59715.55859375,51770.990141369046,
2116,299.8168371951942,0.6421757575757575,,54044.2265625,129824.89285714284,75285.22247023809,130346.53831845237,171490.99181547615,110894.78869047618,90266.65327380953,59280.95665922619,212437.6837797619,82358.85825892858,105427.0948660714,
2117,301.8151281067819,9.812801515151513,,11532.5185546875,128864.18973214284,20425.40234375,65733.84858630951,26614.1015625,57677.984375,39570.25390625,22565.072265625,24193.6015625,39153.46875,36934.76171875,
2118,223.79839262739597,6.298060606060606,,14134.2197265625,128681.76376488093,23605.09765625,78651.90383184524,30530.076171875,58719.57626488095,39323.75390625,27673.23046875,28872.041015625,27992.314453125,31455.234375,
2119,327.25459804782616,1.9838818181818185,,191389.453125,128662.830078125,161261.81436011902,233262.578125,203551.35267857142,125143.78041294643,127679.58482142857,191055.20312499997,144922.31752232142,124298.51506696426,134778.5502232143,
2120,734.7922594407275,4.994062121212122,,37356.3515625,128145.08733258926,25917.78515625,75648.56240699404,44751.515625,72835.8828125,58994.62890625,48606.18359375,61019.51953125,65881.1484375,60474.64453125,
2121,786.8442846004199,1.8848681818181818,,139468.578125,127647.56324404762,149023.6569940476,148392.953125,153158.86160714287,152231.109375,197483.203125,168428.14285714287,166535.03236607142,151760.234375,192668.046875,
2122,578.8696930239898,15.277293939393939,,172062.84375,126543.42373511904,130739.1331845238,129693.58891369047,142747.73586309524,126035.50093005953,119701.17280505953,138824.5159970238,148229.95610119047,162809.171875,120770.10770089287,
2123,246.85329231433352,4.918627272727273,,34760.5390625,126030.33314732142,21493.591796875,103976.74590773809,72301.20517113093,80337.08017113095,61692.68312872023,59863.4609375,51412.70684523809,70400.859375,65130.52873883928,
2124,253.772718481584,1.5846530303030304,,42984.50390625,125775.5509672619,29370.623046875,84991.78180803571,35163.07421875,63128.51116071428,39872.765625,34896.421875,37201.63671875,55801.2890625,39766.05078125,
2125,324.86891869862876,3.029465,,29014.818359375,125401.59374999999,50107.40569196428,85889.55636160714,59928.41852678572,69776.77027529762,0,50912.94177827381,59319.34895833333,54217.1640625,50217.32068452382,
