Plasmanyl-TG,[M+NH4],NL R2COOH,NL R3COOH
plasmanyl-TG(O-18:1_20:0_25:0)+NH4,1019.01015,689.68065,619.60235
plasmanyl-TG(O-18:1_20:0_26:0)+NH4,1033.02575,703.69625,619.60235
plasmanyl-TG(O-18:1_20:1_20:1)+NH4,944.90065,617.58675,617.58675
plasmanyl-TG(O-18:1_20:1_20:2)+NH4,942.88495,615.57105,617.58675
plasmanyl-TG(O-18:1_20:1_20:3)+NH4,940.86935,613.55545,617.58675
plasmanyl-TG(O-18:1_20:1_20:4)+NH4,938.85365,611.53975,617.58675
plasmanyl-TG(O-18:1_20:1_20:5)+NH4,936.83805,609.52415,617.58675
plasmanyl-TG(O-18:1_20:1_21:0)+NH4,960.93195,633.61805,617.58675
plasmanyl-TG(O-18:1_20:1_22:0)+NH4,974.94755,647.63365,617.58675
plasmanyl-TG(O-18:1_20:1_22:1)+NH4,972.93195,645.61805,617.58675
plasmanyl-TG(O-18:1_20:1_22:2)+NH4,970.91625,643.60235,617.58675
plasmanyl-TG(O-18:1_20:1_22:3)+NH4,968.90065,641.58675,617.58675
plasmanyl-TG(O-18:1_20:1_22:4)+NH4,966.88495,639.57105,617.58675
plasmanyl-TG(O-18:1_20:1_22:5)+NH4,964.86935,637.55545,617.58675
plasmanyl-TG(O-18:1_20:1_22:6)+NH4,962.85365,635.53975,617.58675
plasmanyl-TG(O-18:1_20:1_23:0)+NH4,988.96325,661.64935,617.58675
plasmanyl-TG(O-18:1_20:1_24:0)+NH4,1002.97885,675.66495,617.58675
plasmanyl-TG(O-18:1_20:1_24:1)+NH4,1000.96325,673.64935,617.58675
plasmanyl-TG(O-18:1_20:1_25:0)+NH4,1016.99455,689.68065,617.58675
plasmanyl-TG(O-18:1_20:1_26:0)+NH4,1031.01015,703.69625,617.58675
plasmanyl-TG(O-18:1_20:2_20:2)+NH4,940.86925,615.57105,615.57105
plasmanyl-TG(O-18:1_20:2_20:3)+NH4,938.85365,613.55545,615.57105
plasmanyl-TG(O-18:1_20:2_20:4)+NH4,936.83795,611.53975,615.57105
plasmanyl-TG(O-18:1_20:2_20:5)+NH4,934.82235,609.52415,615.57105
plasmanyl-TG(O-18:1_20:2_21:0)+NH4,958.91625,633.61805,615.57105
plasmanyl-TG(O-18:1_20:2_22:0)+NH4,972.93185,647.63365,615.57105
plasmanyl-TG(O-18:1_20:2_22:1)+NH4,970.91625,645.61805,615.57105
plasmanyl-TG(O-18:1_20:2_22:2)+NH4,968.90055,643.60235,615.57105
plasmanyl-TG(O-18:1_20:2_22:3)+NH4,966.88495,641.58675,615.57105
plasmanyl-TG(O-18:1_20:2_22:4)+NH4,964.86925,639.57105,615.57105
plasmanyl-TG(O-18:1_20:2_22:5)+NH4,962.85365,637.55545,615.57105
plasmanyl-TG(O-18:1_20:2_22:6)+NH4,960.83795,635.53975,615.57105
plasmanyl-TG(O-18:1_20:2_23:0)+NH4,986.94755,661.64935,615.57105
plasmanyl-TG(O-18:1_20:2_24:0)+NH4,1000.96315,675.66495,615.57105
plasmanyl-TG(O-18:1_20:2_24:1)+NH4,998.94755,673.64935,615.57105
plasmanyl-TG(O-18:1_20:2_25:0)+NH4,1014.97885,689.68065,615.57105
plasmanyl-TG(O-18:1_20:2_26:0)+NH4,1028.99445,703.69625,615.57105
plasmanyl-TG(O-18:1_20:3_20:3)+NH4,936.83805,613.55545,613.55545
plasmanyl-TG(O-18:1_20:3_20:4)+NH4,934.82235,611.53975,613.55545
plasmanyl-TG(O-18:1_20:3_20:5)+NH4,932.80675,609.52415,613.55545
plasmanyl-TG(O-18:1_20:3_21:0)+NH4,956.90065,633.61805,613.55545
plasmanyl-TG(O-18:1_20:3_22:0)+NH4,970.91625,647.63365,613.55545
plasmanyl-TG(O-18:1_20:3_22:1)+NH4,968.90065,645.61805,613.55545
plasmanyl-TG(O-18:1_20:3_22:2)+NH4,966.88495,643.60235,613.55545
plasmanyl-TG(O-18:1_20:3_22:3)+NH4,964.86935,641.58675,613.55545
plasmanyl-TG(O-18:1_20:3_22:4)+NH4,962.85365,639.57105,613.55545
plasmanyl-TG(O-18:1_20:3_22:5)+NH4,960.83805,637.55545,613.55545
plasmanyl-TG(O-18:1_20:3_22:6)+NH4,958.82235,635.53975,613.55545
plasmanyl-TG(O-18:1_20:3_23:0)+NH4,984.93195,661.64935,613.55545
plasmanyl-TG(O-18:1_20:3_24:0)+NH4,998.94755,675.66495,613.55545
plasmanyl-TG(O-18:1_20:3_24:1)+NH4,996.93195,673.64935,613.55545
plasmanyl-TG(O-18:1_20:3_25:0)+NH4,1012.96325,689.68065,613.55545
plasmanyl-TG(O-18:1_20:3_26:0)+NH4,1026.97885,703.69625,613.55545
plasmanyl-TG(O-18:1_20:4_20:4)+NH4,932.80665,611.53975,611.53975
plasmanyl-TG(O-18:1_20:4_20:5)+NH4,930.79105,609.52415,611.53975
plasmanyl-TG(O-18:1_20:4_21:0)+NH4,954.88495,633.61805,611.53975
plasmanyl-TG(O-18:1_20:4_22:0)+NH4,968.90055,647.63365,611.53975
plasmanyl-TG(O-18:1_20:4_22:1)+NH4,966.88495,645.61805,611.53975
plasmanyl-TG(O-18:1_20:4_22:2)+NH4,964.86925,643.60235,611.53975
plasmanyl-TG(O-18:1_20:4_22:3)+NH4,962.85365,641.58675,611.53975
plasmanyl-TG(O-18:1_20:4_22:4)+NH4,960.83795,639.57105,611.53975
plasmanyl-TG(O-18:1_20:4_22:5)+NH4,958.82235,637.55545,611.53975
plasmanyl-TG(O-18:1_20:4_22:6)+NH4,956.80665,635.53975,611.53975
plasmanyl-TG(O-18:1_20:4_23:0)+NH4,982.91625,661.64935,611.53975
plasmanyl-TG(O-18:1_20:4_24:0)+NH4,996.93185,675.66495,611.53975
plasmanyl-TG(O-18:1_20:4_24:1)+NH4,994.91625,673.64935,611.53975
plasmanyl-TG(O-18:1_20:4_25:0)+NH4,1010.94755,689.68065,611.53975
plasmanyl-TG(O-18:1_20:4_26:0)+NH4,1024.96315,703.69625,611.53975
plasmanyl-TG(O-18:1_20:5_20:5)+NH4,928.77545,609.52415,609.52415
plasmanyl-TG(O-18:1_20:5_21:0)+NH4,952.86935,633.61805,609.52415
plasmanyl-TG(O-18:1_20:5_22:0)+NH4,966.88495,647.63365,609.52415
plasmanyl-TG(O-18:1_20:5_22:1)+NH4,964.86935,645.61805,609.52415
plasmanyl-TG(O-18:1_20:5_22:2)+NH4,962.85365,643.60235,609.52415
plasmanyl-TG(O-18:1_20:5_22:3)+NH4,960.83805,641.58675,609.52415
plasmanyl-TG(O-18:1_20:5_22:4)+NH4,958.82235,639.57105,609.52415
plasmanyl-TG(O-18:1_20:5_22:5)+NH4,956.80675,637.55545,609.52415
plasmanyl-TG(O-18:1_20:5_22:6)+NH4,954.79105,635.53975,609.52415
plasmanyl-TG(O-18:1_20:5_23:0)+NH4,980.90065,661.64935,609.52415
plasmanyl-TG(O-18:1_20:5_24:0)+NH4,994.91625,675.66495,609.52415
plasmanyl-TG(O-18:1_20:5_24:1)+NH4,992.90065,673.64935,609.52415
plasmanyl-TG(O-18:1_20:5_25:0)+NH4,1008.93195,689.68065,609.52415
plasmanyl-TG(O-18:1_20:5_26:0)+NH4,1022.94755,703.69625,609.52415
plasmanyl-TG(O-18:1_21:0_21:0)+NH4,976.96325,633.61805,633.61805
plasmanyl-TG(O-18:1_21:0_22:0)+NH4,990.97885,647.63365,633.61805
plasmanyl-TG(O-18:1_21:0_22:1)+NH4,988.96325,645.61805,633.61805
plasmanyl-TG(O-18:1_21:0_22:2)+NH4,986.94755,643.60235,633.61805
plasmanyl-TG(O-18:1_21:0_22:3)+NH4,984.93195,641.58675,633.61805
plasmanyl-TG(O-18:1_21:0_22:4)+NH4,982.91625,639.57105,633.61805
plasmanyl-TG(O-18:1_21:0_22:5)+NH4,980.90065,637.55545,633.61805
plasmanyl-TG(O-18:1_21:0_22:6)+NH4,978.88495,635.53975,633.61805
plasmanyl-TG(O-18:1_21:0_23:0)+NH4,1004.99455,661.64935,633.61805
plasmanyl-TG(O-18:1_21:0_24:0)+NH4,1019.01015,675.66495,633.61805
plasmanyl-TG(O-18:1_21:0_24:1)+NH4,1016.99455,673.64935,633.61805
plasmanyl-TG(O-18:1_21:0_25:0)+NH4,1033.02585,689.68065,633.61805
plasmanyl-TG(O-18:1_21:0_26:0)+NH4,1047.04145,703.69625,633.61805
plasmanyl-TG(O-18:1_22:0_22:0)+NH4,1004.99445,647.63365,647.63365
plasmanyl-TG(O-18:1_22:0_22:1)+NH4,1002.97885,645.61805,647.63365
plasmanyl-TG(O-18:1_22:0_22:2)+NH4,1000.96315,643.60235,647.63365
plasmanyl-TG(O-18:1_22:0_22:3)+NH4,998.94755,641.58675,647.63365
plasmanyl-TG(O-18:1_22:0_22:4)+NH4,996.93185,639.57105,647.63365
plasmanyl-TG(O-18:1_22:0_22:5)+NH4,994.91625,637.55545,647.63365
plasmanyl-TG(O-18:1_22:0_22:6)+NH4,992.90055,635.53975,647.63365
plasmanyl-TG(O-18:1_22:0_23:0)+NH4,1019.01015,661.64935,647.63365
plasmanyl-TG(O-18:1_22:0_24:0)+NH4,1033.02575,675.66495,647.63365
plasmanyl-TG(O-18:1_22:0_24:1)+NH4,1031.01015,673.64935,647.63365
plasmanyl-TG(O-18:1_22:0_25:0)+NH4,1047.04145,689.68065,647.63365
plasmanyl-TG(O-18:1_22:0_26:0)+NH4,1061.05705,703.69625,647.63365
plasmanyl-TG(O-18:1_22:1_22:1)+NH4,1000.96325,645.61805,645.61805
plasmanyl-TG(O-18:1_22:1_22:2)+NH4,998.94755,643.60235,645.61805
plasmanyl-TG(O-18:1_22:1_22:3)+NH4,996.93195,641.58675,645.61805
plasmanyl-TG(O-18:1_22:1_22:4)+NH4,994.91625,639.57105,645.61805
plasmanyl-TG(O-18:1_22:1_22:5)+NH4,992.90065,637.55545,645.61805
plasmanyl-TG(O-18:1_22:1_22:6)+NH4,990.88495,635.53975,645.61805
plasmanyl-TG(O-18:1_22:1_23:0)+NH4,1016.99455,661.64935,645.61805
plasmanyl-TG(O-18:1_22:1_24:0)+NH4,1031.01015,675.66495,645.61805
plasmanyl-TG(O-18:1_22:1_24:1)+NH4,1028.99455,673.64935,645.61805
plasmanyl-TG(O-18:1_22:1_25:0)+NH4,1045.02585,689.68065,645.61805
plasmanyl-TG(O-18:1_22:1_26:0)+NH4,1059.04145,703.69625,645.61805
plasmanyl-TG(O-18:1_22:2_22:2)+NH4,996.93185,643.60235,643.60235
plasmanyl-TG(O-18:1_22:2_22:3)+NH4,994.91625,641.58675,643.60235
plasmanyl-TG(O-18:1_22:2_22:4)+NH4,992.90055,639.57105,643.60235
plasmanyl-TG(O-18:1_22:2_22:5)+NH4,990.88495,637.55545,643.60235
plasmanyl-TG(O-18:1_22:2_22:6)+NH4,988.86925,635.53975,643.60235
plasmanyl-TG(O-18:1_22:2_23:0)+NH4,1014.97885,661.64935,643.60235
plasmanyl-TG(O-18:1_22:2_24:0)+NH4,1028.99445,675.66495,643.60235
plasmanyl-TG(O-18:1_22:2_24:1)+NH4,1026.97885,673.64935,643.60235
plasmanyl-TG(O-18:1_22:2_25:0)+NH4,1043.01015,689.68065,643.60235
plasmanyl-TG(O-18:1_22:2_26:0)+NH4,1057.02575,703.69625,643.60235
plasmanyl-TG(O-18:1_22:3_22:3)+NH4,992.90065,641.58675,641.58675
plasmanyl-TG(O-18:1_22:3_22:4)+NH4,990.88495,639.57105,641.58675
plasmanyl-TG(O-18:1_22:3_22:5)+NH4,988.86935,637.55545,641.58675
plasmanyl-TG(O-18:1_22:3_22:6)+NH4,986.85365,635.53975,641.58675
plasmanyl-TG(O-18:1_22:3_23:0)+NH4,1012.96325,661.64935,641.58675
plasmanyl-TG(O-18:1_22:3_24:0)+NH4,1026.97885,675.66495,641.58675
plasmanyl-TG(O-18:1_22:3_24:1)+NH4,1024.96325,673.64935,641.58675
plasmanyl-TG(O-18:1_22:3_25:0)+NH4,1040.99455,689.68065,641.58675
plasmanyl-TG(O-18:1_22:3_26:0)+NH4,1055.01015,703.69625,641.58675
plasmanyl-TG(O-18:1_22:4_22:4)+NH4,988.86925,639.57105,639.57105
plasmanyl-TG(O-18:1_22:4_22:5)+NH4,986.85365,637.55545,639.57105
plasmanyl-TG(O-18:1_22:4_22:6)+NH4,984.83795,635.53975,639.57105
plasmanyl-TG(O-18:1_22:4_23:0)+NH4,1010.94755,661.64935,639.57105
plasmanyl-TG(O-18:1_22:4_24:0)+NH4,1024.96315,675.66495,639.57105
plasmanyl-TG(O-18:1_22:4_24:1)+NH4,1022.94755,673.64935,639.57105
plasmanyl-TG(O-18:1_22:4_25:0)+NH4,1038.97885,689.68065,639.57105
plasmanyl-TG(O-18:1_22:4_26:0)+NH4,1052.99445,703.69625,639.57105
plasmanyl-TG(O-18:1_22:5_22:5)+NH4,984.83805,637.55545,637.55545
plasmanyl-TG(O-18:1_22:5_22:6)+NH4,982.82235,635.53975,637.55545
plasmanyl-TG(O-18:1_22:5_23:0)+NH4,1008.93195,661.64935,637.55545
plasmanyl-TG(O-18:1_22:5_24:0)+NH4,1022.94755,675.66495,637.55545
plasmanyl-TG(O-18:1_22:5_24:1)+NH4,1020.93195,673.64935,637.55545
plasmanyl-TG(O-18:1_22:5_25:0)+NH4,1036.96325,689.68065,637.55545
plasmanyl-TG(O-18:1_22:5_26:0)+NH4,1050.97885,703.69625,637.55545
plasmanyl-TG(O-18:1_22:6_22:6)+NH4,980.80665,635.53975,635.53975
plasmanyl-TG(O-18:1_22:6_23:0)+NH4,1006.91625,661.64935,635.53975
plasmanyl-TG(O-18:1_22:6_24:0)+NH4,1020.93185,675.66495,635.53975
plasmanyl-TG(O-18:1_22:6_24:1)+NH4,1018.91625,673.64935,635.53975
plasmanyl-TG(O-18:1_22:6_25:0)+NH4,1034.94755,689.68065,635.53975
plasmanyl-TG(O-18:1_22:6_26:0)+NH4,1048.96315,703.69625,635.53975
plasmanyl-TG(O-18:1_23:0_23:0)+NH4,1033.02585,661.64935,661.64935
plasmanyl-TG(O-18:1_23:0_24:0)+NH4,1047.04145,675.66495,661.64935
plasmanyl-TG(O-18:1_23:0_24:1)+NH4,1045.02585,673.64935,661.64935
plasmanyl-TG(O-18:1_23:0_25:0)+NH4,1061.05715,689.68065,661.64935
plasmanyl-TG(O-18:1_23:0_26:0)+NH4,1075.07275,703.69625,661.64935
plasmanyl-TG(O-18:1_24:0_24:0)+NH4,1061.05705,675.66495,675.66495
plasmanyl-TG(O-18:1_24:0_24:1)+NH4,1059.04145,673.64935,675.66495
plasmanyl-TG(O-18:1_24:0_25:0)+NH4,1075.07275,689.68065,675.66495
plasmanyl-TG(O-18:1_24:0_26:0)+NH4,1089.08835,703.69625,675.66495
plasmanyl-TG(O-18:1_24:1_24:1)+NH4,1057.02585,673.64935,673.64935
plasmanyl-TG(O-18:1_24:1_25:0)+NH4,1073.05715,689.68065,673.64935
plasmanyl-TG(O-18:1_24:1_26:0)+NH4,1087.07275,703.69625,673.64935
plasmanyl-TG(O-18:1_25:0_25:0)+NH4,1089.08845,689.68065,689.68065
plasmanyl-TG(O-18:1_25:0_26:0)+NH4,1103.10405,703.69625,689.68065
plasmanyl-TG(O-18:1_26:0_26:0)+NH4,1117.11965,703.69625,703.69625
plasmanyl-TG(O-20:0_8:0_8:0)+NH4,642.60315,481.46145,481.46145
plasmanyl-TG(O-20:0_8:0_10:0)+NH4,670.63445,509.49275,481.46145
plasmanyl-TG(O-20:0_8:0_12:0)+NH4,698.66575,537.52405,481.46145
plasmanyl-TG(O-20:0_8:0_13:0)+NH4,712.68145,551.53975,481.46145
plasmanyl-TG(O-20:0_8:0_14:0)+NH4,726.69705,565.55535,481.46145
plasmanyl-TG(O-20:0_8:0_14:1)+NH4,724.68145,563.53975,481.46145
plasmanyl-TG(O-20:0_8:0_15:0)+NH4,740.71275,579.57105,481.46145
plasmanyl-TG(O-20:0_8:0_15:1)+NH4,738.69705,577.55535,481.46145
plasmanyl-TG(O-20:0_8:0_16:0)+NH4,754.72835,593.58665,481.46145
plasmanyl-TG(O-20:0_8:0_16:1)+NH4,752.71275,591.57105,481.46145
plasmanyl-TG(O-20:0_8:0_17:0)+NH4,768.74405,607.60235,481.46145
plasmanyl-TG(O-20:0_8:0_17:1)+NH4,766.72835,605.58665,481.46145
plasmanyl-TG(O-20:0_8:0_17:2)+NH4,764.71275,603.57105,481.46145
plasmanyl-TG(O-20:0_8:0_18:0)+NH4,782.75965,621.61795,481.46145
plasmanyl-TG(O-20:0_8:0_18:1)+NH4,780.74405,619.60235,481.46145
plasmanyl-TG(O-20:0_8:0_18:2)+NH4,778.72835,617.58665,481.46145
plasmanyl-TG(O-20:0_8:0_18:3)+NH4,776.71275,615.57105,481.46145
plasmanyl-TG(O-20:0_8:0_18:4)+NH4,774.69705,613.55535,481.46145
plasmanyl-TG(O-20:0_8:0_19:0)+NH4,796.77535,635.63365,481.46145
plasmanyl-TG(O-20:0_8:0_20:0)+NH4,810.79095,649.64925,481.46145
plasmanyl-TG(O-20:0_8:0_20:1)+NH4,808.77535,647.63365,481.46145
plasmanyl-TG(O-20:0_8:0_20:2)+NH4,806.75965,645.61795,481.46145
plasmanyl-TG(O-20:0_8:0_20:3)+NH4,804.74405,643.60235,481.46145
plasmanyl-TG(O-20:0_8:0_20:4)+NH4,802.72835,641.58665,481.46145
plasmanyl-TG(O-20:0_8:0_20:5)+NH4,800.71275,639.57105,481.46145
plasmanyl-TG(O-20:0_8:0_21:0)+NH4,824.80665,663.66495,481.46145
plasmanyl-TG(O-20:0_8:0_22:0)+NH4,838.82225,677.68055,481.46145
plasmanyl-TG(O-20:0_8:0_22:1)+NH4,836.80665,675.66495,481.46145
plasmanyl-TG(O-20:0_8:0_22:2)+NH4,834.79095,673.64925,481.46145
plasmanyl-TG(O-20:0_8:0_22:3)+NH4,832.77535,671.63365,481.46145
plasmanyl-TG(O-20:0_8:0_22:4)+NH4,830.75965,669.61795,481.46145
plasmanyl-TG(O-20:0_8:0_22:5)+NH4,828.74405,667.60235,481.46145
plasmanyl-TG(O-20:0_8:0_22:6)+NH4,826.72835,665.58665,481.46145
plasmanyl-TG(O-20:0_8:0_23:0)+NH4,852.83795,691.69625,481.46145
plasmanyl-TG(O-20:0_8:0_24:0)+NH4,866.85355,705.71185,481.46145
plasmanyl-TG(O-20:0_8:0_24:1)+NH4,864.83795,703.69625,481.46145
plasmanyl-TG(O-20:0_8:0_25:0)+NH4,880.86925,719.72755,481.46145
plasmanyl-TG(O-20:0_8:0_26:0)+NH4,894.88485,733.74315,481.46145
plasmanyl-TG(O-20:0_10:0_10:0)+NH4,698.66575,509.49275,509.49275
plasmanyl-TG(O-20:0_10:0_12:0)+NH4,726.69705,537.52405,509.49275
plasmanyl-TG(O-20:0_10:0_13:0)+NH4,740.71275,551.53975,509.49275
plasmanyl-TG(O-20:0_10:0_14:0)+NH4,754.72835,565.55535,509.49275
plasmanyl-TG(O-20:0_10:0_14:1)+NH4,752.71275,563.53975,509.49275
plasmanyl-TG(O-20:0_10:0_15:0)+NH4,768.74405,579.57105,509.49275
plasmanyl-TG(O-20:0_10:0_15:1)+NH4,766.72835,577.55535,509.49275
plasmanyl-TG(O-20:0_10:0_16:0)+NH4,782.75965,593.58665,509.49275
plasmanyl-TG(O-20:0_10:0_16:1)+NH4,780.74405,591.57105,509.49275
plasmanyl-TG(O-20:0_10:0_17:0)+NH4,796.77535,607.60235,509.49275
plasmanyl-TG(O-20:0_10:0_17:1)+NH4,794.75965,605.58665,509.49275
plasmanyl-TG(O-20:0_10:0_17:2)+NH4,792.74405,603.57105,509.49275
plasmanyl-TG(O-20:0_10:0_18:0)+NH4,810.79095,621.61795,509.49275
plasmanyl-TG(O-20:0_10:0_18:1)+NH4,808.77535,619.60235,509.49275
plasmanyl-TG(O-20:0_10:0_18:2)+NH4,806.75965,617.58665,509.49275
plasmanyl-TG(O-20:0_10:0_18:3)+NH4,804.74405,615.57105,509.49275
plasmanyl-TG(O-20:0_10:0_18:4)+NH4,802.72835,613.55535,509.49275
plasmanyl-TG(O-20:0_10:0_19:0)+NH4,824.80665,635.63365,509.49275
plasmanyl-TG(O-20:0_10:0_20:0)+NH4,838.82225,649.64925,509.49275
plasmanyl-TG(O-20:0_10:0_20:1)+NH4,836.80665,647.63365,509.49275
plasmanyl-TG(O-20:0_10:0_20:2)+NH4,834.79095,645.61795,509.49275
plasmanyl-TG(O-20:0_10:0_20:3)+NH4,832.77535,643.60235,509.49275
plasmanyl-TG(O-20:0_10:0_20:4)+NH4,830.75965,641.58665,509.49275
plasmanyl-TG(O-20:0_10:0_20:5)+NH4,828.74405,639.57105,509.49275
plasmanyl-TG(O-20:0_10:0_21:0)+NH4,852.83795,663.66495,509.49275
plasmanyl-TG(O-20:0_10:0_22:0)+NH4,866.85355,677.68055,509.49275
plasmanyl-TG(O-20:0_10:0_22:1)+NH4,864.83795,675.66495,509.49275
plasmanyl-TG(O-20:0_10:0_22:2)+NH4,862.82225,673.64925,509.49275
plasmanyl-TG(O-20:0_10:0_22:3)+NH4,860.80665,671.63365,509.49275
plasmanyl-TG(O-20:0_10:0_22:4)+NH4,858.79095,669.61795,509.49275
plasmanyl-TG(O-20:0_10:0_22:5)+NH4,856.77535,667.60235,509.49275
plasmanyl-TG(O-20:0_10:0_22:6)+NH4,854.75965,665.58665,509.49275
plasmanyl-TG(O-20:0_10:0_23:0)+NH4,880.86925,691.69625,509.49275
plasmanyl-TG(O-20:0_10:0_24:0)+NH4,894.88485,705.71185,509.49275
plasmanyl-TG(O-20:0_10:0_24:1)+NH4,892.86925,703.69625,509.49275
plasmanyl-TG(O-20:0_10:0_25:0)+NH4,908.90055,719.72755,509.49275
plasmanyl-TG(O-20:0_10:0_26:0)+NH4,922.91615,733.74315,509.49275
plasmanyl-TG(O-20:0_12:0_12:0)+NH4,754.72835,537.52405,537.52405
plasmanyl-TG(O-20:0_12:0_13:0)+NH4,768.74405,551.53975,537.52405
plasmanyl-TG(O-20:0_12:0_14:0)+NH4,782.75965,565.55535,537.52405
plasmanyl-TG(O-20:0_12:0_14:1)+NH4,780.74405,563.53975,537.52405
plasmanyl-TG(O-20:0_12:0_15:0)+NH4,796.77535,579.57105,537.52405
plasmanyl-TG(O-20:0_12:0_15:1)+NH4,794.75965,577.55535,537.52405
plasmanyl-TG(O-20:0_12:0_16:0)+NH4,810.79095,593.58665,537.52405
plasmanyl-TG(O-20:0_12:0_16:1)+NH4,808.77535,591.57105,537.52405
plasmanyl-TG(O-20:0_12:0_17:0)+NH4,824.80665,607.60235,537.52405
plasmanyl-TG(O-20:0_12:0_17:1)+NH4,822.79095,605.58665,537.52405
plasmanyl-TG(O-20:0_12:0_17:2)+NH4,820.77535,603.57105,537.52405
plasmanyl-TG(O-20:0_12:0_18:0)+NH4,838.82225,621.61795,537.52405
plasmanyl-TG(O-20:0_12:0_18:1)+NH4,836.80665,619.60235,537.52405
plasmanyl-TG(O-20:0_12:0_18:2)+NH4,834.79095,617.58665,537.52405
plasmanyl-TG(O-20:0_12:0_18:3)+NH4,832.77535,615.57105,537.52405
plasmanyl-TG(O-20:0_12:0_18:4)+NH4,830.75965,613.55535,537.52405
plasmanyl-TG(O-20:0_12:0_19:0)+NH4,852.83795,635.63365,537.52405
plasmanyl-TG(O-20:0_12:0_20:0)+NH4,866.85355,649.64925,537.52405
plasmanyl-TG(O-20:0_12:0_20:1)+NH4,864.83795,647.63365,537.52405
plasmanyl-TG(O-20:0_12:0_20:2)+NH4,862.82225,645.61795,537.52405
plasmanyl-TG(O-20:0_12:0_20:3)+NH4,860.80665,643.60235,537.52405
plasmanyl-TG(O-20:0_12:0_20:4)+NH4,858.79095,641.58665,537.52405
plasmanyl-TG(O-20:0_12:0_20:5)+NH4,856.77535,639.57105,537.52405
plasmanyl-TG(O-20:0_12:0_21:0)+NH4,880.86925,663.66495,537.52405
plasmanyl-TG(O-20:0_12:0_22:0)+NH4,894.88485,677.68055,537.52405
plasmanyl-TG(O-20:0_12:0_22:1)+NH4,892.86925,675.66495,537.52405
plasmanyl-TG(O-20:0_12:0_22:2)+NH4,890.85355,673.64925,537.52405
plasmanyl-TG(O-20:0_12:0_22:3)+NH4,888.83795,671.63365,537.52405
plasmanyl-TG(O-20:0_12:0_22:4)+NH4,886.82225,669.61795,537.52405
plasmanyl-TG(O-20:0_12:0_22:5)+NH4,884.80665,667.60235,537.52405
plasmanyl-TG(O-20:0_12:0_22:6)+NH4,882.79095,665.58665,537.52405
plasmanyl-TG(O-20:0_12:0_23:0)+NH4,908.90055,691.69625,537.52405
plasmanyl-TG(O-20:0_12:0_24:0)+NH4,922.91615,705.71185,537.52405
plasmanyl-TG(O-20:0_12:0_24:1)+NH4,920.90055,703.69625,537.52405
plasmanyl-TG(O-20:0_12:0_25:0)+NH4,936.93185,719.72755,537.52405
plasmanyl-TG(O-20:0_12:0_26:0)+NH4,950.94745,733.74315,537.52405
plasmanyl-TG(O-20:0_13:0_13:0)+NH4,782.75975,551.53975,551.53975
plasmanyl-TG(O-20:0_13:0_14:0)+NH4,796.77535,565.55535,551.53975
plasmanyl-TG(O-20:0_13:0_14:1)+NH4,794.75975,563.53975,551.53975
plasmanyl-TG(O-20:0_13:0_15:0)+NH4,810.79105,579.57105,551.53975
plasmanyl-TG(O-20:0_13:0_15:1)+NH4,808.77535,577.55535,551.53975
plasmanyl-TG(O-20:0_13:0_16:0)+NH4,824.80665,593.58665,551.53975
plasmanyl-TG(O-20:0_13:0_16:1)+NH4,822.79105,591.57105,551.53975
plasmanyl-TG(O-20:0_13:0_17:0)+NH4,838.82235,607.60235,551.53975
plasmanyl-TG(O-20:0_13:0_17:1)+NH4,836.80665,605.58665,551.53975
plasmanyl-TG(O-20:0_13:0_17:2)+NH4,834.79105,603.57105,551.53975
plasmanyl-TG(O-20:0_13:0_18:0)+NH4,852.83795,621.61795,551.53975
plasmanyl-TG(O-20:0_13:0_18:1)+NH4,850.82235,619.60235,551.53975
plasmanyl-TG(O-20:0_13:0_18:2)+NH4,848.80665,617.58665,551.53975
plasmanyl-TG(O-20:0_13:0_18:3)+NH4,846.79105,615.57105,551.53975
plasmanyl-TG(O-20:0_13:0_18:4)+NH4,844.77535,613.55535,551.53975
plasmanyl-TG(O-20:0_13:0_19:0)+NH4,866.85365,635.63365,551.53975
plasmanyl-TG(O-20:0_13:0_20:0)+NH4,880.86925,649.64925,551.53975
plasmanyl-TG(O-20:0_13:0_20:1)+NH4,878.85365,647.63365,551.53975
plasmanyl-TG(O-20:0_13:0_20:2)+NH4,876.83795,645.61795,551.53975
plasmanyl-TG(O-20:0_13:0_20:3)+NH4,874.82235,643.60235,551.53975
plasmanyl-TG(O-20:0_13:0_20:4)+NH4,872.80665,641.58665,551.53975
plasmanyl-TG(O-20:0_13:0_20:5)+NH4,870.79105,639.57105,551.53975
plasmanyl-TG(O-20:0_13:0_21:0)+NH4,894.88495,663.66495,551.53975
plasmanyl-TG(O-20:0_13:0_22:0)+NH4,908.90055,677.68055,551.53975
plasmanyl-TG(O-20:0_13:0_22:1)+NH4,906.88495,675.66495,551.53975
plasmanyl-TG(O-20:0_13:0_22:2)+NH4,904.86925,673.64925,551.53975
plasmanyl-TG(O-20:0_13:0_22:3)+NH4,902.85365,671.63365,551.53975
plasmanyl-TG(O-20:0_13:0_22:4)+NH4,900.83795,669.61795,551.53975
plasmanyl-TG(O-20:0_13:0_22:5)+NH4,898.82235,667.60235,551.53975
plasmanyl-TG(O-20:0_13:0_22:6)+NH4,896.80665,665.58665,551.53975
plasmanyl-TG(O-20:0_13:0_23:0)+NH4,922.91625,691.69625,551.53975
