Cer_BS,[M+HCO2]-,[M-H]-,[M-H2O-H]-,[Sph+C2H2O-H]-,[Sph+C-H]-,[Sph-H5NO-H]-,[Sph-C2H7NO-H]-
Cer_BS(d20:2/16:1)+HCO2,622.50515,576.49975,558.48915,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/16:2)+HCO2,620.48955,574.48405,556.47355,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/16:3)+HCO2,618.47395,572.46845,554.45785,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/16:4)+HCO2,616.45825,570.45285,552.44225,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/17:0)+HCO2,638.53645,592.53105,574.52045,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/17:1)+HCO2,636.52085,590.51535,572.50485,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/17:2)+HCO2,634.50515,588.49975,570.48915,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/17:3)+HCO2,632.48955,586.48405,568.47355,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/18:0)+HCO2,652.55215,606.54665,588.53615,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/18:1)+HCO2,650.53645,604.53105,586.52045,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/18:2)+HCO2,648.52085,602.51535,584.50485,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/18:3)+HCO2,646.50515,600.49975,582.48915,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/18:4)+HCO2,644.48955,598.48405,580.47355,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/19:0)+HCO2,666.56785,620.56235,602.55175,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/19:1)+HCO2,664.55215,618.54665,600.53615,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/19:2)+HCO2,662.53645,616.53105,598.52045,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/19:3)+HCO2,660.52085,614.51535,596.50485,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/19:4)+HCO2,658.50515,612.49975,594.48915,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/20:0)+HCO2,680.58345,634.57805,616.56745,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/20:1)+HCO2,678.56785,632.56235,614.55175,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/20:2)+HCO2,676.55215,630.54665,612.53615,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/20:3)+HCO2,674.53645,628.53105,610.52045,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/20:4)+HCO2,672.52085,626.51535,608.50485,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/21:0)+HCO2,694.59915,648.59365,630.58305,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/21:1)+HCO2,692.58345,646.57805,628.56745,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/21:2)+HCO2,690.56785,644.56235,626.55175,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/21:3)+HCO2,688.55215,642.54665,624.53615,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/21:4)+HCO2,686.53645,640.53105,622.52045,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/22:0)+HCO2,708.61475,662.60935,644.59865,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/22:1)+HCO2,706.59915,660.59365,642.58305,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/22:2)+HCO2,704.58345,658.57805,640.56745,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/22:3)+HCO2,702.56785,656.56235,638.55175,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/22:4)+HCO2,700.55215,654.54665,636.53615,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/23:0)+HCO2,722.63045,676.62495,658.61435,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/23:1)+HCO2,720.61475,674.60935,656.59865,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/23:2)+HCO2,718.59915,672.59365,654.58305,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/23:3)+HCO2,716.58345,670.57805,652.56745,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/23:4)+HCO2,714.56785,668.56235,650.55175,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/24:0)+HCO2,736.64605,690.64055,672.63005,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/24:1)+HCO2,734.63045,688.62495,670.61435,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/24:2)+HCO2,732.61475,686.60935,668.59865,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/24:3)+HCO2,730.59915,684.59365,666.58305,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/24:4)+HCO2,728.58345,682.57805,664.56745,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/25:0)+HCO2,750.66165,704.65625,686.64565,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/25:1)+HCO2,748.64605,702.64055,684.63005,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/25:2)+HCO2,746.63045,700.62495,682.61435,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/25:3)+HCO2,744.61475,698.60935,680.59865,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/25:4)+HCO2,742.59915,696.59365,678.58305,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/26:0)+HCO2,764.67735,718.67185,700.66135,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/26:1)+HCO2,762.66165,716.65625,698.64565,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/26:2)+HCO2,760.64605,714.64055,696.63005,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/26:3)+HCO2,758.63045,712.62495,694.61435,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/26:4)+HCO2,756.61475,710.60935,692.59865,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/27:0)+HCO2,778.69295,732.68755,714.67695,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/27:1)+HCO2,776.67735,730.67185,712.66135,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/27:2)+HCO2,774.66165,728.65625,710.64565,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/27:3)+HCO2,772.64605,726.64055,708.63005,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/27:4)+HCO2,770.63045,724.62495,706.61435,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/28:0)+HCO2,792.70865,746.70315,728.69265,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/28:1)+HCO2,790.69295,744.68755,726.67695,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/28:2)+HCO2,788.67735,742.67185,724.66135,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/28:3)+HCO2,786.66165,740.65625,722.64565,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/28:4)+HCO2,784.64605,738.64055,720.63005,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/29:0)+HCO2,806.72435,760.71885,742.70825,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/29:1)+HCO2,804.70865,758.70315,740.69265,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/29:2)+HCO2,802.69295,756.68755,738.67695,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/29:3)+HCO2,800.67735,754.67185,736.66135,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/29:4)+HCO2,798.66165,752.65625,734.64565,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/30:0)+HCO2,820.73995,774.73445,756.72395,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/30:1)+HCO2,818.72435,772.71885,754.70825,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/30:2)+HCO2,816.70865,770.70315,752.69265,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/30:3)+HCO2,814.69295,768.68755,750.67695,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/30:4)+HCO2,812.67735,766.67185,748.66135,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/31:0)+HCO2,834.75565,788.75015,770.73955,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/31:1)+HCO2,832.73995,786.73445,768.72395,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/31:2)+HCO2,830.72435,784.71885,766.70825,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/31:3)+HCO2,828.70865,782.70315,764.69265,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/31:4)+HCO2,826.69295,780.68755,762.67695,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/32:0)+HCO2,848.77125,802.76585,784.75525,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/32:1)+HCO2,846.75565,800.75015,782.73955,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/32:2)+HCO2,844.73995,798.73445,780.72395,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/32:3)+HCO2,842.72435,796.71885,778.70825,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/32:4)+HCO2,840.70865,794.70315,776.69265,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/33:0)+HCO2,862.78695,816.78145,798.77085,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/33:1)+HCO2,860.77125,814.76585,796.75525,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/33:2)+HCO2,858.75565,812.75015,794.73955,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/33:3)+HCO2,856.73995,810.73445,792.72395,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/33:4)+HCO2,854.72435,808.71885,790.70825,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/34:0)+HCO2,876.80255,830.79715,812.78645,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/34:1)+HCO2,874.78695,828.78145,810.77085,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/34:2)+HCO2,872.77125,826.76585,808.75525,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/34:3)+HCO2,870.75565,824.75015,806.73955,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/34:4)+HCO2,868.73995,822.73445,804.72395,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/35:0)+HCO2,890.81825,844.81275,826.80215,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/35:1)+HCO2,888.80255,842.79715,824.78645,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/35:2)+HCO2,886.78695,840.78145,822.77085,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/35:3)+HCO2,884.77125,838.76585,820.75525,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/35:4)+HCO2,882.75565,836.75015,818.73955,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/36:0)+HCO2,904.83385,858.82835,840.81785,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/36:1)+HCO2,902.81825,856.81275,838.80215,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/36:2)+HCO2,900.80255,854.79715,836.78645,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/36:3)+HCO2,898.78695,852.78145,834.77085,366.30195,336.29135,289.25425,263.23855
Cer_BS(d20:2/36:4)+HCO2,896.77125,850.76585,832.75525,366.30195,336.29135,289.25425,263.23855
Cer_BS(d21:2/14:0)+HCO2,610.50515,564.49975,546.48915,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/14:1)+HCO2,608.48955,562.48405,544.47355,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/14:2)+HCO2,606.47395,560.46845,542.45785,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/14:3)+HCO2,604.45825,558.45285,540.44225,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/15:0)+HCO2,624.52085,578.51535,560.50485,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/15:1)+HCO2,622.50515,576.49975,558.48915,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/15:2)+HCO2,620.48955,574.48405,556.47355,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/15:3)+HCO2,618.47395,572.46845,554.45785,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/16:0)+HCO2,638.53645,592.53105,574.52045,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/16:1)+HCO2,636.52085,590.51535,572.50485,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/16:2)+HCO2,634.50515,588.49975,570.48915,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/16:3)+HCO2,632.48955,586.48405,568.47355,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/16:4)+HCO2,630.47395,584.46845,566.45785,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/17:0)+HCO2,652.55215,606.54665,588.53615,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/17:1)+HCO2,650.53645,604.53105,586.52045,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/17:2)+HCO2,648.52085,602.51535,584.50485,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/17:3)+HCO2,646.50515,600.49975,582.48915,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/18:0)+HCO2,666.56785,620.56235,602.55175,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/18:1)+HCO2,664.55215,618.54665,600.53615,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/18:2)+HCO2,662.53645,616.53105,598.52045,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/18:3)+HCO2,660.52085,614.51535,596.50485,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/18:4)+HCO2,658.50515,612.49975,594.48915,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/19:0)+HCO2,680.58345,634.57805,616.56745,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/19:1)+HCO2,678.56785,632.56235,614.55175,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/19:2)+HCO2,676.55215,630.54665,612.53615,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/19:3)+HCO2,674.53645,628.53105,610.52045,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/19:4)+HCO2,672.52085,626.51535,608.50485,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/20:0)+HCO2,694.59915,648.59365,630.58305,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/20:1)+HCO2,692.58345,646.57805,628.56745,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/20:2)+HCO2,690.56785,644.56235,626.55175,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/20:3)+HCO2,688.55215,642.54665,624.53615,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/20:4)+HCO2,686.53645,640.53105,622.52045,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/21:0)+HCO2,708.61475,662.60935,644.59865,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/21:1)+HCO2,706.59915,660.59365,642.58305,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/21:2)+HCO2,704.58345,658.57805,640.56745,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/21:3)+HCO2,702.56785,656.56235,638.55175,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/21:4)+HCO2,700.55215,654.54665,636.53615,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/22:0)+HCO2,722.63045,676.62495,658.61435,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/22:1)+HCO2,720.61475,674.60935,656.59865,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/22:2)+HCO2,718.59915,672.59365,654.58305,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/22:3)+HCO2,716.58345,670.57805,652.56745,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/22:4)+HCO2,714.56785,668.56235,650.55175,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/23:0)+HCO2,736.64605,690.64055,672.63005,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/23:1)+HCO2,734.63045,688.62495,670.61435,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/23:2)+HCO2,732.61475,686.60935,668.59865,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/23:3)+HCO2,730.59915,684.59365,666.58305,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/23:4)+HCO2,728.58345,682.57805,664.56745,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/24:0)+HCO2,750.66165,704.65625,686.64565,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/24:1)+HCO2,748.64605,702.64055,684.63005,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/24:2)+HCO2,746.63045,700.62495,682.61435,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/24:3)+HCO2,744.61475,698.60935,680.59865,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/24:4)+HCO2,742.59915,696.59365,678.58305,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/25:0)+HCO2,764.67735,718.67185,700.66135,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/25:1)+HCO2,762.66165,716.65625,698.64565,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/25:2)+HCO2,760.64605,714.64055,696.63005,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/25:3)+HCO2,758.63045,712.62495,694.61435,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/25:4)+HCO2,756.61475,710.60935,692.59865,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/26:0)+HCO2,778.69295,732.68755,714.67695,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/26:1)+HCO2,776.67735,730.67185,712.66135,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/26:2)+HCO2,774.66165,728.65625,710.64565,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/26:3)+HCO2,772.64605,726.64055,708.63005,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/26:4)+HCO2,770.63045,724.62495,706.61435,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/27:0)+HCO2,792.70865,746.70315,728.69265,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/27:1)+HCO2,790.69295,744.68755,726.67695,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/27:2)+HCO2,788.67735,742.67185,724.66135,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/27:3)+HCO2,786.66165,740.65625,722.64565,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/27:4)+HCO2,784.64605,738.64055,720.63005,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/28:0)+HCO2,806.72435,760.71885,742.70825,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/28:1)+HCO2,804.70865,758.70315,740.69265,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/28:2)+HCO2,802.69295,756.68755,738.67695,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/28:3)+HCO2,800.67735,754.67185,736.66135,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/28:4)+HCO2,798.66165,752.65625,734.64565,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/29:0)+HCO2,820.73995,774.73445,756.72395,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/29:1)+HCO2,818.72435,772.71885,754.70825,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/29:2)+HCO2,816.70865,770.70315,752.69265,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/29:3)+HCO2,814.69295,768.68755,750.67695,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/29:4)+HCO2,812.67735,766.67185,748.66135,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/30:0)+HCO2,834.75565,788.75015,770.73955,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/30:1)+HCO2,832.73995,786.73445,768.72395,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/30:2)+HCO2,830.72435,784.71885,766.70825,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/30:3)+HCO2,828.70865,782.70315,764.69265,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/30:4)+HCO2,826.69295,780.68755,762.67695,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/31:0)+HCO2,848.77125,802.76585,784.75525,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/31:1)+HCO2,846.75565,800.75015,782.73955,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/31:2)+HCO2,844.73995,798.73445,780.72395,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/31:3)+HCO2,842.72435,796.71885,778.70825,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/31:4)+HCO2,840.70865,794.70315,776.69265,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/32:0)+HCO2,862.78695,816.78145,798.77085,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/32:1)+HCO2,860.77125,814.76585,796.75525,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/32:2)+HCO2,858.75565,812.75015,794.73955,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/32:3)+HCO2,856.73995,810.73445,792.72395,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/32:4)+HCO2,854.72435,808.71885,790.70825,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/33:0)+HCO2,876.80255,830.79715,812.78645,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/33:1)+HCO2,874.78695,828.78145,810.77085,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/33:2)+HCO2,872.77125,826.76585,808.75525,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/33:3)+HCO2,870.75565,824.75015,806.73955,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/33:4)+HCO2,868.73995,822.73445,804.72395,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/34:0)+HCO2,890.81825,844.81275,826.80215,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/34:1)+HCO2,888.80255,842.79715,824.78645,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/34:2)+HCO2,886.78695,840.78145,822.77085,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/34:3)+HCO2,884.77125,838.76585,820.75525,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/34:4)+HCO2,882.75565,836.75015,818.73955,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/35:0)+HCO2,904.83385,858.82835,840.81785,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/35:1)+HCO2,902.81825,856.81275,838.80215,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/35:2)+HCO2,900.80255,854.79715,836.78645,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/35:3)+HCO2,898.78695,852.78145,834.77085,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/35:4)+HCO2,896.77125,850.76585,832.75525,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/36:0)+HCO2,918.84955,872.84405,854.83345,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/36:1)+HCO2,916.83385,870.82835,852.81785,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/36:2)+HCO2,914.81825,868.81275,850.80215,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/36:3)+HCO2,912.80255,866.79715,848.78645,380.31755,350.30705,303.26985,277.25425
Cer_BS(d21:2/36:4)+HCO2,910.78695,864.78145,846.77085,380.31755,350.30705,303.26985,277.25425
Cer_BS(d22:2/14:0)+HCO2,624.52085,578.51535,560.50485,394.33325,364.32265,317.28555,291.26985
Cer_BS(d22:2/14:1)+HCO2,622.50515,576.49975,558.48915,394.33325,364.32265,317.28555,291.26985
Cer_BS(d22:2/14:2)+HCO2,620.48955,574.48405,556.47355,394.33325,364.32265,317.28555,291.26985
Cer_BS(d22:2/14:3)+HCO2,618.47395,572.46845,554.45785,394.33325,364.32265,317.28555,291.26985
Cer_BS(d22:2/15:0)+HCO2,638.53645,592.53105,574.52045,394.33325,364.32265,317.28555,291.26985
Cer_BS(d22:2/15:1)+HCO2,636.52085,590.51535,572.50485,394.33325,364.32265,317.28555,291.26985
Cer_BS(d22:2/15:2)+HCO2,634.50515,588.49975,570.48915,394.33325,364.32265,317.28555,291.26985
Cer_BS(d22:2/15:3)+HCO2,632.48955,586.48405,568.47355,394.33325,364.32265,317.28555,291.26985
Cer_BS(d22:2/16:0)+HCO2,652.55215,606.54665,588.53615,394.33325,364.32265,317.28555,291.26985
Cer_BS(d22:2/16:1)+HCO2,650.53645,604.53105,586.52045,394.33325,364.32265,317.28555,291.26985
Cer_BS(d22:2/16:2)+HCO2,648.52085,602.51535,584.50485,394.33325,364.32265,317.28555,291.26985
Cer_BS(d22:2/16:3)+HCO2,646.50515,600.49975,582.48915,394.33325,364.32265,317.28555,291.26985
Cer_BS(d22:2/16:4)+HCO2,644.48955,598.48405,580.47355,394.33325,364.32265,317.28555,291.26985
Cer_BS(d22:2/17:0)+HCO2,666.56785,620.56235,602.55175,394.33325,364.32265,317.28555,291.26985
Cer_BS(d22:2/17:1)+HCO2,664.55215,618.54665,600.53615,394.33325,364.32265,317.28555,291.26985
Cer_BS(d22:2/17:2)+HCO2,662.53645,616.53105,598.52045,394.33325,364.32265,317.28555,291.26985
Cer_BS(d22:2/17:3)+HCO2,660.52085,614.51535,596.50485,394.33325,364.32265,317.28555,291.26985
Cer_BS(d22:2/18:0)+HCO2,680.58345,634.57805,616.56745,394.33325,364.32265,317.28555,291.26985
Cer_BS(d22:2/18:1)+HCO2,678.56785,632.56235,614.55175,394.33325,364.32265,317.28555,291.26985
Cer_BS(d22:2/18:2)+HCO2,676.55215,630.54665,612.53615,394.33325,364.32265,317.28555,291.26985
