"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","PC(16:1_18:1)+HCO2","1","1","1","0","1","0","0","1","1","1","1","1","0","0","6.0695696969697","6.3695696969697","500","","PC(16:1_18:1)+HCO2"," 6.367817"," 6.367817"," 6.367817"," 6.221945"," 6.221945"," 0.000000"," 0.000000"," 6.367817"," 6.221945"," 6.221945"," 6.367817","6.367817","0.000000","0","6.0695696969697","6.3695696969697","500","","PC(16:1_18:1)+HCO2","2","2","1","1","1","0","0","2","2","2","2","1","0","0","6.0695696969697","6.3695696969697","500","","PC(16:1_18:1)+HCO2","124890.0000","2809615.00","10346.540","  648.4930","  2495.1160","    0.0000","    0.0000","42620.0800","  15074.3500","  45792.8500","74273.1900"," 1353.8200","   0.000","0","6.0695696969697","6.3695696969697","500","","PC(16:1_18:1)+HCO2","802.5617","742.5402","671.4670","506.3248","478.2941","  0.0000","  0.0000","224.0693","253.2174","281.2486","168.0430","152.9958"," 0.00000","0","6.0695696969697","6.3695696969697","500","","PC(16:1_18:1)+HCO2","802.56048","742.53934","671.46584","506.32527","478.29397","488.31471","460.28341","224.06881","253.21735","281.24865","168.04314","152.99586","96.96964","78.95852","6.0695696969697","6.3695696969697","500"
"","PC(16:1_18:2)+HCO2","1","1","0","0","1","0","0","1","1","1","1","0","0","0","5.38637727272727","5.68637727272727","185","","PC(16:1_18:2)+HCO2"," 5.500496"," 5.500496"," 0.000000"," 0.000000"," 5.500496"," 0.000000"," 5.500496"," 5.500496"," 5.500496"," 5.500496"," 5.500496","0.000000","0.000000","0","5.38637727272727","5.68637727272727","185","","PC(16:1_18:2)+HCO2","2","2","0","0","1","0","1","1","2","2","1","0","0","0","5.38637727272727","5.68637727272727","185","","PC(16:1_18:2)+HCO2","  9038.3610"," 161578.90","    0.000","    0.0000","  2549.7510","    0.0000","  782.7670"," 1166.3110","  18919.1000","  56442.2300"," 1125.9140","    0.0000","   0.000","0","5.38637727272727","5.68637727272727","185","","PC(16:1_18:2)+HCO2","800.5455","740.5244","  0.0000","  0.0000","478.2939","  0.0000","460.2849","224.0695","253.2174","279.2329","168.0431","  0.0000"," 0.00000","0","5.38637727272727","5.68637727272727","185","","PC(16:1_18:2)+HCO2","800.54478","740.52364","669.45014","504.30957","478.29397","486.29901","460.28341","224.06881","253.21735","279.23295","168.04314","152.99586","96.96964","78.95852","5.38637727272727","5.68637727272727","185"
"","PC(16:1_18:2)+HCO2","1","1","0","1","1","0","1","0","1","1","1","0","0","0","5.13399242424242","5.43399242424242","191","","PC(16:1_18:2)+HCO2"," 5.235445"," 5.235445"," 0.000000"," 5.235445"," 5.235445"," 0.000000"," 5.367408"," 5.235445"," 5.235445"," 5.235445"," 5.235445","0.000000","0.000000","0","5.13399242424242","5.43399242424242","191","","PC(16:1_18:2)+HCO2","2","2","0","2","2","0","2","2","2","2","2","0","0","0","5.13399242424242","5.43399242424242","191","","PC(16:1_18:2)+HCO2","  8043.5900"," 163694.50","    0.000"," 2021.7950","  9900.0820","    0.0000"," 1956.1090","  950.9617","  58851.7500"," 156373.3000"," 2408.2920","    0.0000","   0.000","0","5.13399242424242","5.43399242424242","191","","PC(16:1_18:2)+HCO2","800.5453","740.5246","  0.0000","504.3102","478.2939","  0.0000","460.2844","224.0695","253.2174","279.2329","168.0432","  0.0000"," 0.00000","0","5.13399242424242","5.43399242424242","191","","PC(16:1_18:2)+HCO2","800.54478","740.52364","669.45014","504.30957","478.29397","486.29901","460.28341","224.06881","253.21735","279.23295","168.04314","152.99586","96.96964","78.95852","5.13399242424242","5.43399242424242","191"
"","PC(16:1_18:2)+HCO2","1","1","0","0","0","0","0","0","1","1","1","0","0","0","5.5910696969697","5.8910696969697","244","","PC(16:1_18:2)+HCO2"," 5.762820"," 5.762820"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 5.762820"," 5.633749"," 5.633749"," 5.762820","0.000000","0.000000","0","5.5910696969697","5.8910696969697","244","","PC(16:1_18:2)+HCO2","2","2","0","0","0","0","0","1","2","2","1","0","0","0","5.5910696969697","5.8910696969697","244","","PC(16:1_18:2)+HCO2","  7286.9300"," 119882.00","    0.000","    0.0000","     0.0000","    0.0000","    0.0000","  565.5018","   8986.7200","  20096.4700"," 1209.1210","    0.0000","   0.000","0","5.5910696969697","5.8910696969697","244","","PC(16:1_18:2)+HCO2","800.5457","740.5245","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","224.0692","253.2174","279.2329","168.0430","  0.0000"," 0.00000","0","5.5910696969697","5.8910696969697","244","","PC(16:1_18:2)+HCO2","800.54478","740.52364","669.45014","504.30957","478.29397","486.29901","460.28341","224.06881","253.21735","279.23295","168.04314","152.99586","96.96964","78.95852","5.5910696969697","5.8910696969697","244"
"","PC(16:1_20:3)+HCO2","1","1","1","0","0","0","0","1","1","1","1","0","0","0","6.04034545454545","6.34034545454545","46","","PC(16:1_20:3)+HCO2"," 6.155149"," 6.155149"," 6.155149"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 6.155149"," 6.041962"," 6.041962"," 6.155149","6.155149","0.000000","0","6.04034545454545","6.34034545454545","46","","PC(16:1_20:3)+HCO2","3","3","2","0","0","0","0","2","1","1","3","1","0","0","6.04034545454545","6.34034545454545","46","","PC(16:1_20:3)+HCO2"," 62905.6600","1628196.00"," 4489.441","    0.0000","     0.0000","    0.0000","    0.0000","29245.7100","   2719.8960","   3553.3570","47033.2900","  905.1500","   0.000","0","6.04034545454545","6.34034545454545","46","","PC(16:1_20:3)+HCO2","826.5615","766.5402","695.4669","  0.0000","  0.0000","  0.0000","  0.0000","224.0695","253.2175","305.2486","168.0432","152.9958"," 0.00000","0","6.04034545454545","6.34034545454545","46","","PC(16:1_20:3)+HCO2","826.56048","766.53934","695.46584","530.32527","478.29397","512.31471","460.28341","224.06881","253.21735","305.24865","168.04314","152.99586","96.96964","78.95852","6.04034545454545","6.34034545454545","46"
"","PC(16:1_20:3)+HCO2","1","1","0","0","0","0","0","1","1","1","1","0","0","0","5.38873333333333","5.68873333333333","83","","PC(16:1_20:3)+HCO2"," 5.628545"," 5.628545"," 0.000000"," 0.000000"," 5.628545"," 0.000000"," 0.000000"," 5.628545"," 5.628545"," 5.628545"," 5.628545","0.000000","0.000000","0","5.38873333333333","5.68873333333333","83","","PC(16:1_20:3)+HCO2","1","1","0","0","1","0","0","1","1","1","1","0","0","0","5.38873333333333","5.68873333333333","83","","PC(16:1_20:3)+HCO2","  8589.7730"," 198295.40","    0.000","    0.0000","   740.5630","    0.0000","    0.0000"," 2871.3340","  10264.7100","  26598.2300"," 4134.7990","    0.0000","   0.000","0","5.38873333333333","5.68873333333333","83","","PC(16:1_20:3)+HCO2","826.5615","766.5401","  0.0000","  0.0000","478.2945","  0.0000","  0.0000","224.0694","253.2174","305.2487","168.0431","  0.0000"," 0.00000","0","5.38873333333333","5.68873333333333","83","","PC(16:1_20:3)+HCO2","826.56048","766.53934","695.46584","530.32527","478.29397","512.31471","460.28341","224.06881","253.21735","305.24865","168.04314","152.99586","96.96964","78.95852","5.38873333333333","5.68873333333333","83"
"","PC(16:1_20:3)+HCO2","1","1","0","0","0","0","0","0","1","1","0","0","0","0","5.71959545454545","6.01959545454545","3405","","PC(16:1_20:3)+HCO2"," 5.896158"," 5.896158"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 5.778402"," 5.778402"," 5.778402","0.000000","0.000000","0","5.71959545454545","6.01959545454545","3405","","PC(16:1_20:3)+HCO2","2","2","0","0","0","0","0","0","1","2","2","0","0","0","5.71959545454545","6.01959545454545","3405","","PC(16:1_20:3)+HCO2","  4861.3120","  63650.44","    0.000","    0.0000","     0.0000","    0.0000","    0.0000","    0.0000","   4726.6420","  16013.2300","  616.7454","    0.0000","   0.000","0","5.71959545454545","6.01959545454545","3405","","PC(16:1_20:3)+HCO2","826.5630","766.5401","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","253.2174","305.2489","168.0430","  0.0000"," 0.00000","0","5.71959545454545","6.01959545454545","3405","","PC(16:1_20:3)+HCO2","826.56048","766.53934","695.46584","530.32527","478.29397","512.31471","460.28341","224.06881","253.21735","305.24865","168.04314","152.99586","96.96964","78.95852","5.71959545454545","6.01959545454545","3405"
"","PC(16:1_20:4)+HCO2","1","1","0","0","1","0","0","1","1","1","1","0","0","0","5.23841363636364","5.53841363636364","104","","PC(16:1_20:4)+HCO2"," 5.362202"," 5.362202"," 0.000000"," 0.000000"," 5.245824"," 0.000000"," 0.000000"," 5.362202"," 5.245824"," 5.245824"," 5.362202","5.362202","0.000000","0","5.23841363636364","5.53841363636364","104","","PC(16:1_20:4)+HCO2","2","3","0","0","1","0","0","2","3","3","2","1","0","0","5.23841363636364","5.53841363636364","104","","PC(16:1_20:4)+HCO2"," 22206.3300"," 553018.60","    0.000","    0.0000","  2373.4460","    0.0000","    0.0000"," 9653.0270","   6960.1260","  25038.2100","16480.3000","  615.2763","   0.000","0","5.23841363636364","5.53841363636364","104","","PC(16:1_20:4)+HCO2","824.5454","764.5245","  0.0000","  0.0000","478.2940","  0.0000","  0.0000","224.0693","253.2175","303.2331","168.0431","152.9960"," 0.00000","0","5.23841363636364","5.53841363636364","104","","PC(16:1_20:4)+HCO2","824.54478","764.52364","693.45014","528.30957","478.29397","510.29901","460.28341","224.06881","253.21735","303.23295","168.04314","152.99586","96.96964","78.95852","5.23841363636364","5.53841363636364","104"
"","PC(16:1_20:4)+HCO2","0","1","0","0","1","0","0","0","1","1","0","0","0","0","4.93768939393939","5.23768939393939","489","","PC(16:1_20:4)+HCO2"," 0.000000"," 5.101692"," 0.000000"," 0.000000"," 5.101692"," 0.000000"," 0.000000"," 0.000000"," 5.101692"," 5.101692"," 0.000000","0.000000","0.000000","0","4.93768939393939","5.23768939393939","489","","PC(16:1_20:4)+HCO2","0","1","0","0","1","0","0","0","1","1","0","0","0","0","4.93768939393939","5.23768939393939","489","","PC(16:1_20:4)+HCO2","     0.0000","  31562.36","    0.000","    0.0000","  1051.9690","    0.0000","    0.0000","    0.0000","  12566.2000","  39054.9500","    0.0000","    0.0000","   0.000","0","4.93768939393939","5.23768939393939","489","","PC(16:1_20:4)+HCO2","  0.0000","764.5247","  0.0000","  0.0000","478.2942","  0.0000","  0.0000","  0.0000","253.2173","303.2330","  0.0000","  0.0000"," 0.00000","0","4.93768939393939","5.23768939393939","489","","PC(16:1_20:4)+HCO2","824.54478","764.52364","693.45014","528.30957","478.29397","510.29901","460.28341","224.06881","253.21735","303.23295","168.04314","152.99586","96.96964","78.95852","4.93768939393939","5.23768939393939","489"
"","PC(17:0_17:0)+HCO2","1","1","0","1","1","1","1","1","1","1","1","0","0","0","8.19296060606061","8.49296060606061","231","","PC(17:0_17:0)+HCO2"," 8.354185"," 8.354185"," 0.000000"," 8.354185"," 8.354185"," 8.354185"," 8.354185"," 8.354185"," 8.354185"," 8.354185"," 8.354185","0.000000","0.000000","0","8.19296060606061","8.49296060606061","231","","PC(17:0_17:0)+HCO2","1","1","0","1","1","1","1","1","1","1","1","0","0","0","8.19296060606061","8.49296060606061","231","","PC(17:0_17:0)+HCO2"," 20790.7200"," 405654.60","    0.000","25023.2700"," 25023.2700"," 6415.5690"," 6415.5690"," 3615.1870"," 529088.4000"," 529088.4000"," 7912.9470","    0.0000","   0.000","0","8.19296060606061","8.49296060606061","231","","PC(17:0_17:0)+HCO2","806.5926","746.5714","  0.0000","494.3256","494.3256","476.3148","476.3148","224.0694","269.2487","269.2487","168.0431","  0.0000"," 0.00000","0","8.19296060606061","8.49296060606061","231","","PC(17:0_17:0)+HCO2","806.59178","746.57064","675.49714","494.32527","494.32527","476.31471","476.31471","224.06881","269.24865","269.24865","168.04314","152.99586","96.96964","78.95852","8.19296060606061","8.49296060606061","231"
"","PC(17:0_18:2)+HCO2","1","1","0","0","1","0","1","0","1","1","1","0","0","0","6.82934393939394","7.12934393939394","684","","PC(17:0_18:2)+HCO2"," 7.000907"," 7.000907"," 0.000000"," 0.000000"," 7.000907"," 7.000907"," 7.000907"," 0.000000"," 7.000907"," 7.000907"," 7.000907","0.000000","0.000000","0","6.82934393939394","7.12934393939394","684","","PC(17:0_18:2)+HCO2","1","1","0","0","1","1","1","0","1","1","1","0","0","0","6.82934393939394","7.12934393939394","684","","PC(17:0_18:2)+HCO2","  7272.4330"," 120737.00","    0.000","    0.0000","  5973.2530","  569.1108"," 1160.3530","    0.0000","  44388.3200"," 131610.9000"," 1968.6260","    0.0000","   0.000","0","6.82934393939394","7.12934393939394","684","","PC(17:0_18:2)+HCO2","816.5781","756.5557","  0.0000","  0.0000","494.3259","486.2977","476.3148","  0.0000","269.2487","279.2330","168.0431","  0.0000"," 0.00000","0","6.82934393939394","7.12934393939394","684","","PC(17:0_18:2)+HCO2","816.57608","756.55494","685.48144","504.30957","494.32527","486.29901","476.31471","224.06881","269.24865","279.23295","168.04314","152.99586","96.96964","78.95852","6.82934393939394","7.12934393939394","684"
"","PC(18:0_18:1)+HCO2","1","1","0","1","1","1","1","1","1","1","1","0","0","0","8.2811803030303","8.5811803030303","271","","PC(18:0_18:1)+HCO2"," 8.490902"," 8.490902"," 0.000000"," 8.364598"," 8.490902"," 8.364598"," 8.490902"," 8.364598"," 8.490902"," 8.490902"," 8.364598","0.000000","0.000000","0","8.2811803030303","8.5811803030303","271","","PC(18:0_18:1)+HCO2","2","2","0","2","2","2","2","2","2","2","2","0","0","0","8.2811803030303","8.5811803030303","271","","PC(18:0_18:1)+HCO2"," 13619.7300"," 211040.50","    0.000"," 2189.0720"," 13446.0400"," 2107.3120"," 3102.2270"," 4407.3110","  76462.5200"," 247445.0000"," 6497.3270","    0.0000","   0.000","0","8.2811803030303","8.5811803030303","271","","PC(18:0_18:1)+HCO2","832.6087","772.5873","  0.0000","506.3254","508.3413","488.3153","490.3306","224.0693","283.2644","281.2487","168.0432","  0.0000"," 0.00000","0","8.2811803030303","8.5811803030303","271","","PC(18:0_18:1)+HCO2","832.60738","772.58624","701.51274","506.32527","508.34087","488.31471","490.33031","224.06881","283.26425","281.24865","168.04314","152.99586","96.96964","78.95852","8.2811803030303","8.5811803030303","271"
"","PC(18:0_18:2)+HCO2","1","1","1","1","1","1","1","1","1","1","1","0","0","0","7.41247424242424","7.71247424242424","162","","PC(18:0_18:2)+HCO2"," 7.607316"," 7.607316"," 7.607316"," 7.607316"," 7.607316"," 7.607316"," 7.607316"," 7.607316"," 7.607316"," 7.607316"," 7.607316","7.607316","0.000000","0","7.41247424242424","7.71247424242424","162","","PC(18:0_18:2)+HCO2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","7.41247424242424","7.71247424242424","162","","PC(18:0_18:2)+HCO2"," 52563.8600","1089333.00"," 2932.957"," 8970.3800"," 74036.9400","12145.4900","15828.3300","13527.8300"," 426755.0000","1370216.0000","25065.5600","  812.0924","   0.000","0","7.41247424242424","7.71247424242424","162","","PC(18:0_18:2)+HCO2","830.5927","770.5715","699.4990","504.3097","508.3409","486.2994","490.3308","224.0693","283.2643","279.2330","168.0432","152.9957"," 0.00000","0","7.41247424242424","7.71247424242424","162","","PC(18:0_18:2)+HCO2","830.59168","770.57054","699.49704","504.30957","508.34087","486.29901","490.33031","224.06881","283.26425","279.23295","168.04314","152.99586","96.96964","78.95852","7.41247424242424","7.71247424242424","162"
"","PC(18:0_18:3)+HCO2","1","1","0","0","1","0","0","1","1","1","1","0","0","0","6.54269393939394","6.84269393939394","187","","PC(18:0_18:3)+HCO2"," 6.640950"," 6.640950"," 0.000000"," 0.000000"," 6.776376"," 0.000000"," 0.000000"," 6.640950"," 6.776376"," 6.776376"," 6.640950","0.000000","0.000000","0","6.54269393939394","6.84269393939394","187","","PC(18:0_18:3)+HCO2","2","2","0","0","1","0","0","2","1","1","2","0","0","0","6.54269393939394","6.84269393939394","187","","PC(18:0_18:3)+HCO2"," 20734.8500"," 512728.20","    0.000","    0.0000","  1143.4460","    0.0000","    0.0000"," 5768.0360","   9040.7740","  22454.8700","11874.6400","    0.0000","   0.000","0","6.54269393939394","6.84269393939394","187","","PC(18:0_18:3)+HCO2","828.5770","768.5557","  0.0000","  0.0000","508.3407","  0.0000","  0.0000","224.0693","283.2642","277.2173","168.0432","  0.0000"," 0.00000","0","6.54269393939394","6.84269393939394","187","","PC(18:0_18:3)+HCO2","828.57608","768.55494","697.48144","502.29397","508.34087","484.28341","490.33031","224.06881","283.26425","277.21735","168.04314","152.99586","96.96964","78.95852","6.54269393939394","6.84269393939394","187"
"","PC(18:0_20:2)+HCO2","0","1","0","0","1","0","0","0","1","1","1","0","0","0","8.41369393939394","8.71369393939394","887","","PC(18:0_20:2)+HCO2"," 8.571105"," 8.571105"," 0.000000"," 0.000000"," 8.571105"," 0.000000"," 0.000000"," 0.000000"," 8.571105"," 8.571105"," 8.571105","0.000000","0.000000","0","8.41369393939394","8.71369393939394","887","","PC(18:0_20:2)+HCO2","1","1","0","0","1","0","0","0","1","1","1","0","0","0","8.41369393939394","8.71369393939394","887","","PC(18:0_20:2)+HCO2","   835.9459","  57115.43","    0.000","    0.0000","  3746.9900","    0.0000","    0.0000","    0.0000","  17002.4600","  56675.1300"," 2094.8550","    0.0000","   0.000","0","8.41369393939394","8.71369393939394","887","","PC(18:0_20:2)+HCO2","858.6224","798.6034","  0.0000","  0.0000","508.3422","  0.0000","  0.0000","  0.0000","283.2644","307.2645","168.0433","  0.0000"," 0.00000","0","8.41369393939394","8.71369393939394","887","","PC(18:0_20:2)+HCO2","858.62298","798.60184","727.52834","532.34087","508.34087","514.33031","490.33031","224.06881","283.26425","307.26425","168.04314","152.99586","96.96964","78.95852","8.41369393939394","8.71369393939394","887"
"","PC(18:0_20:3)+HCO2","1","1","0","1","1","1","1","1","1","1","1","0","0","0","7.69890909090909","7.99890909090909","268","","PC(18:0_20:3)+HCO2"," 7.804709"," 7.804709"," 0.000000"," 7.804709"," 7.804709"," 7.804709"," 7.804709"," 7.804709"," 7.804709"," 7.804709"," 7.804709","0.000000","0.000000","0","7.69890909090909","7.99890909090909","268","","PC(18:0_20:3)+HCO2","2","2","0","2","2","2","2","2","2","2","2","0","0","0","7.69890909090909","7.99890909090909","268","","PC(18:0_20:3)+HCO2"," 17286.0100"," 342151.60","    0.000"," 4290.0670"," 31071.4800"," 2449.7170"," 4946.0550"," 5156.7380"," 131384.5000"," 446167.5000"," 8591.9650","    0.0000","   0.000","0","7.69890909090909","7.99890909090909","268","","PC(18:0_20:3)+HCO2","856.6082","796.5872","  0.0000","530.3256","508.3410","512.3154","490.3310","224.0694","283.2644","305.2487","168.0432","  0.0000"," 0.00000","0","7.69890909090909","7.99890909090909","268","","PC(18:0_20:3)+HCO2","856.60738","796.58624","725.51274","530.32527","508.34087","512.31471","490.33031","224.06881","283.26425","305.24865","168.04314","152.99586","96.96964","78.95852","7.69890909090909","7.99890909090909","268"
"","PC(18:0_20:4)+HCO2","1","1","0","1","1","1","1","1","1","1","1","0","0","0","7.22732575757576","7.52732575757576","201","","PC(18:0_20:4)+HCO2"," 7.329489"," 7.329489"," 7.329489"," 7.329489"," 7.329489"," 7.329489"," 7.329489"," 7.329489"," 7.329489"," 7.329489"," 7.329489","7.329489","0.000000","0","7.22732575757576","7.52732575757576","201","","PC(18:0_20:4)+HCO2","2","2","1","2","2","2","2","2","2","2","2","1","0","0","7.22732575757576","7.52732575757576","201","","PC(18:0_20:4)+HCO2"," 22382.4800"," 522528.10","  847.586"," 3533.0800"," 56304.4500"," 5385.9070","10979.9400"," 9478.3960"," 224679.4000"," 734515.4000","12534.6500","  623.1320","   0.000","0","7.22732575757576","7.52732575757576","201","","PC(18:0_20:4)+HCO2","854.5932","794.5716","723.4979","528.3100","508.3411","510.2995","490.3306","224.0693","283.2644","303.2330","168.0431","152.9960"," 0.00000","0","7.22732575757576","7.52732575757576","201","","PC(18:0_20:4)+HCO2","854.59168","794.57054","723.49704","528.30957","508.34087","510.29901","490.33031","224.06881","283.26425","303.23295","168.04314","152.99586","96.96964","78.95852","7.22732575757576","7.52732575757576","201"
"","PC(18:0_20:5)+HCO2","1","1","0","0","1","0","1","1","1","1","1","0","0","0","6.45892424242424","6.75892424242424","486","","PC(18:0_20:5)+HCO2"," 6.587777"," 6.587777"," 0.000000"," 6.587777"," 6.587777"," 0.000000"," 6.587777"," 6.587777"," 6.587777"," 6.587777"," 6.587777","0.000000","0.000000","0","6.45892424242424","6.75892424242424","486","","PC(18:0_20:5)+HCO2","2","2","0","1","1","0","1","2","2","2","1","0","0","0","6.45892424242424","6.75892424242424","486","","PC(18:0_20:5)+HCO2","  4801.4020"," 157708.50","    0.000","  705.1357"," 15714.8500","    0.0000"," 2773.4160"," 1261.0450","  53737.1800"," 140306.7000"," 3713.0270","    0.0000","   0.000","0","6.45892424242424","6.75892424242424","486","","PC(18:0_20:5)+HCO2","852.5779","792.5558","  0.0000","526.2932","508.3410","  0.0000","490.3310","224.0693","283.2644","301.2174","168.0432","  0.0000"," 0.00000","0","6.45892424242424","6.75892424242424","486","","PC(18:0_20:5)+HCO2","852.57608","792.55494","721.48144","526.29397","508.34087","508.28341","490.33031","224.06881","283.26425","301.21735","168.04314","152.99586","96.96964","78.95852","6.45892424242424","6.75892424242424","486"
"","PC(18:0_22:4)+HCO2","1","1","0","0","1","0","0","0","1","1","0","0","0","0","8.03054696969697","8.33054696969697","840","","PC(18:0_22:4)+HCO2"," 8.199356"," 8.199356"," 0.000000"," 0.000000"," 8.199356"," 0.000000"," 0.000000"," 8.199356"," 8.199356"," 8.199356"," 0.000000","0.000000","0.000000","0","8.03054696969697","8.33054696969697","840","","PC(18:0_22:4)+HCO2","1","1","0","0","1","0","0","1","1","1","0","0","0","0","8.03054696969697","8.33054696969697","840","","PC(18:0_22:4)+HCO2","  4179.3610","  61728.19","    0.000","    0.0000","  5056.4350","    0.0000","    0.0000","  910.0051","  20966.7300","  70164.8900","    0.0000","    0.0000","   0.000","0","8.03054696969697","8.33054696969697","840","","PC(18:0_22:4)+HCO2","882.6236","822.6027","  0.0000","  0.0000","508.3415","  0.0000","  0.0000","224.0694","283.2643","331.2644","  0.0000","  0.0000"," 0.00000","0","8.03054696969697","8.33054696969697","840","","PC(18:0_22:4)+HCO2","882.62298","822.60184","751.52834","556.34087","508.34087","538.33031","490.33031","224.06881","283.26425","331.26425","168.04314","152.99586","96.96964","78.95852","8.03054696969697","8.33054696969697","840"
"","PC(18:0_22:6)+HCO2","1","1","0","1","1","1","1","1","1","1","1","0","0","0","6.8943","7.1943","602","","PC(18:0_22:6)+HCO2"," 7.041442"," 7.041442"," 0.000000"," 7.041442"," 7.041442"," 7.041442"," 7.041442"," 7.041442"," 7.041442"," 7.041442"," 7.041442","0.000000","0.000000","0","6.8943","7.1943","602","","PC(18:0_22:6)+HCO2","1","1","0","1","1","1","1","1","1","1","1","0","0","0","6.8943","7.1943","602","","PC(18:0_22:6)+HCO2","  9265.9670"," 281639.60","    0.000"," 1076.8100"," 35004.4600"," 1262.0400"," 4121.9690"," 4901.5680"," 127341.8000"," 256105.6000"," 7067.1910","    0.0000","   0.000","0","6.8943","7.1943","602","","PC(18:0_22:6)+HCO2","878.5930","818.5716","  0.0000","552.3109","508.3411","534.2986","490.3311","224.0695","283.2643","327.2331","168.0432","  0.0000"," 0.00000","0","6.8943","7.1943","602","","PC(18:0_22:6)+HCO2","878.59168","818.57054","747.49704","552.30957","508.34087","534.29901","490.33031","224.06881","283.26425","327.23295","168.04314","152.99586","96.96964","78.95852","6.8943","7.1943","602"
"","PC(18:1_18:1)+HCO2","1","1","1","1","1","0","0","1","1","1","1","0","0","0","7.41247424242424","7.71247424242424","162","","PC(18:1_18:1)+HCO2"," 7.607316"," 7.607316"," 7.607316"," 7.485737"," 7.485737"," 7.485737"," 7.485737"," 7.607316"," 7.485737"," 7.485737"," 7.607316","7.607316","0.000000","0","7.41247424242424","7.71247424242424","162","","PC(18:1_18:1)+HCO2","2","2","2","1","1","1","1","2","2","2","2","1","0","0","7.41247424242424","7.71247424242424","162","","PC(18:1_18:1)+HCO2"," 52563.8600","1089333.00"," 2932.957"," 4315.0770","  4315.0770","  933.9382","  933.9382","13527.8300","  76949.4000","  76949.4000","25065.5600","  812.0924","   0.000","0","7.41247424242424","7.71247424242424","162","","PC(18:1_18:1)+HCO2","830.5927","770.5715","699.4990","506.3257","506.3257","488.3157","488.3157","224.0693","281.2486","281.2486","168.0432","152.9957"," 0.00000","0","7.41247424242424","7.71247424242424","162","","PC(18:1_18:1)+HCO2","830.59178","770.57064","699.49714","506.32527","506.32527","488.31471","488.31471","224.06881","281.24865","281.24865","168.04314","152.99586","96.96964","78.95852","7.41247424242424","7.71247424242424","162"
